company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Tyler Technologies Inc,TYL,,860731,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 17:36:02+00:00,0.0,7778000.0,,15605000.0,1472000.0,31500000.0,-32262000.0,-9677000.0,45105000.0,-32262000.0,-9677000.0,45105000.0,3166000.0,18858000.0,18858000.0,2864000.0,3291000.0,199000.0,,-9926000.0,,-68525000.0,50000.0
Tyler Technologies Inc,TYL,,860731,2011.0,Q2TTM,2010-07-01,2011-06-30,,,10689000.0,,14419000.0,1874000.0,16850000.0,-50061000.0,-4770000.0,55051000.0,-50061000.0,-4770000.0,55051000.0,220000.0,25285000.0,25285000.0,4658000.0,5521000.0,5033000.0,,-9853000.0,-2027000.0,-72279000.0,50000.0
Tyler Technologies Inc,TYL,,860731,2011.0,Q2,2011-04-01,2011-06-30,,,2634000.0,,-6498000.0,468000.0,5000000.0,-2084000.0,-612000.0,1860000.0,-2084000.0,-612000.0,1860000.0,-836000.0,5624000.0,5624000.0,100000.0,2493000.0,,,-612000.0,4000000.0,-14045000.0,
Tyler Technologies Inc,TYL,,860731,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 17:50:25+00:00,0.0,5219000.0,,1479000.0,924000.0,5000000.0,-11852000.0,-8177000.0,19327000.0,-11852000.0,-8177000.0,19327000.0,-702000.0,11352000.0,11352000.0,1277000.0,3108000.0,214000.0,,-8416000.0,,-20884000.0,25000.0
Tyler Technologies Inc,TYL,,860731,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 17:50:48+00:00,0.0,2585000.0,,7977000.0,456000.0,,-9768000.0,-7565000.0,17467000.0,-9768000.0,-7565000.0,17467000.0,134000.0,5728000.0,5728000.0,1177000.0,615000.0,214000.0,,-7804000.0,-4000000.0,-6839000.0,25000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q4,2012-10-01,2012-12-31,,-10451000.0,3095000.0,,6558000.0,809000.0,,3161000.0,-13272000.0,16414000.0,3161000.0,-13272000.0,16414000.0,6303000.0,9376000.0,9376000.0,-2615000.0,12352000.0,-70000.0,,-2751000.0,-10000000.0,,
Tyler Technologies Inc,TYL,,860731,2012.0,FY,2012-01-01,2012-12-31,2015-02-18 11:58:43+00:00,-25680000.0,12711000.0,,13355000.0,2641000.0,,-18852000.0,-34736000.0,58668000.0,-18852000.0,-34736000.0,58668000.0,5080000.0,32994000.0,32994000.0,-392000.0,21207000.0,-29000.0,,-9102000.0,-42700000.0,,75000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q3TTM,2011-10-01,2012-09-30,,-32527000.0,12514000.0,,5926000.0,2405000.0,2700000.0,-18165000.0,-40596000.0,53584000.0,-18165000.0,-40596000.0,53584000.0,-5177000.0,32317000.0,32317000.0,2827000.0,12707000.0,559000.0,,-8703000.0,-32700000.0,-3277000.0,75000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q3,2012-07-01,2012-09-30,,-54000.0,3280000.0,,19516000.0,666000.0,-5000000.0,-32119000.0,-1919000.0,33829000.0,-32119000.0,-1919000.0,33829000.0,-209000.0,10832000.0,10832000.0,201000.0,4915000.0,102000.0,,-2017000.0,-32700000.0,,50000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 21:15:48+00:00,-15229000.0,9616000.0,,6797000.0,1832000.0,,-22013000.0,-21464000.0,42254000.0,-22013000.0,-21464000.0,42254000.0,-1223000.0,23618000.0,23618000.0,2223000.0,8855000.0,41000.0,,-6351000.0,-32700000.0,,75000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q2TTM,2011-07-01,2012-06-30,,-32473000.0,11793000.0,,536000.0,2287000.0,34200000.0,-6456000.0,-40177000.0,45533000.0,-6456000.0,-40177000.0,45533000.0,-1100000.0,28991000.0,28991000.0,4213000.0,7975000.0,442000.0,,-8196000.0,,-50918000.0,50000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q2,2012-04-01,2012-06-30,,-9301000.0,3310000.0,,-20947000.0,657000.0,5000000.0,12687000.0,-12648000.0,-9659000.0,12687000.0,-12648000.0,-9659000.0,-9620000.0,7105000.0,7105000.0,873000.0,2330000.0,-61000.0,,-3286000.0,4700000.0,,
Tyler Technologies Inc,TYL,,860731,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 17:42:53+00:00,-15175000.0,6336000.0,,-12719000.0,1166000.0,5000000.0,10106000.0,-19545000.0,8425000.0,10106000.0,-19545000.0,8425000.0,-1014000.0,12786000.0,12786000.0,2022000.0,3940000.0,-61000.0,,-4334000.0,,,25000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q1TTM,2011-04-01,2012-03-31,,-23172000.0,11117000.0,,14985000.0,2098000.0,34200000.0,-21227000.0,-28141000.0,57052000.0,-21227000.0,-28141000.0,57052000.0,7684000.0,27510000.0,27510000.0,3440000.0,8138000.0,503000.0,,-5522000.0,-700000.0,-64963000.0,50000.0
Tyler Technologies Inc,TYL,,860731,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 17:44:18+00:00,-5874000.0,3026000.0,,8228000.0,509000.0,,-2581000.0,-6897000.0,18084000.0,-2581000.0,-6897000.0,18084000.0,8606000.0,5681000.0,5681000.0,1149000.0,1610000.0,,,-1048000.0,-4700000.0,,25000.0
Tyler Technologies Inc,TYL,,860731,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 12:20:57+00:00,-181000.0,13786000.0,,29028000.0,3542000.0,,32038000.0,-25658000.0,66090000.0,32038000.0,-25658000.0,66090000.0,72470000.0,39101000.0,39101000.0,-15825000.0,46496000.0,291000.0,,-26858000.0,-18000000.0,,1090000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q4,2013-10-01,2013-12-31,,,3693000.0,,4348000.0,1007000.0,,24902000.0,-5536000.0,7389000.0,24902000.0,-5536000.0,7389000.0,26755000.0,10512000.0,10512000.0,-11164000.0,23895000.0,20000.0,,-6596000.0,,,1040000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q3TTM,2012-10-01,2013-09-30,,-10632000.0,13188000.0,,31238000.0,3344000.0,,10297000.0,-33394000.0,75115000.0,10297000.0,-33394000.0,75115000.0,52018000.0,37965000.0,37965000.0,-7276000.0,34953000.0,201000.0,,-23013000.0,-28000000.0,,50000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q3,2013-07-01,2013-09-30,,,3412000.0,,32132000.0,901000.0,,13360000.0,-6422000.0,42115000.0,13360000.0,-6422000.0,42115000.0,49053000.0,11049000.0,11049000.0,-4478000.0,12459000.0,-24000.0,,-6423000.0,,,25000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-22 16:26:16+00:00,-181000.0,10093000.0,,24680000.0,2535000.0,,7136000.0,-20122000.0,58701000.0,7136000.0,-20122000.0,58701000.0,45715000.0,28589000.0,28589000.0,-4661000.0,22601000.0,271000.0,,-20262000.0,-18000000.0,,50000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q2TTM,2012-07-01,2013-06-30,,-10686000.0,13056000.0,,18622000.0,3109000.0,-5000000.0,-35182000.0,-28891000.0,66829000.0,-35182000.0,-28891000.0,66829000.0,2756000.0,37748000.0,37748000.0,-2597000.0,27409000.0,327000.0,,-18607000.0,-60700000.0,,75000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q2,2013-04-01,2013-06-30,,-181000.0,3359000.0,,-11669000.0,964000.0,,7946000.0,-8875000.0,-498000.0,7946000.0,-8875000.0,-498000.0,-1427000.0,9047000.0,9047000.0,-1235000.0,6982000.0,56000.0,,-8750000.0,,,
Tyler Technologies Inc,TYL,,860731,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 17:21:55+00:00,-181000.0,6681000.0,,-7452000.0,1634000.0,,-6224000.0,-13700000.0,16586000.0,-6224000.0,-13700000.0,16586000.0,-3338000.0,17540000.0,17540000.0,-183000.0,10142000.0,295000.0,,-13839000.0,-18000000.0,,25000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q1TTM,2012-04-01,2013-03-31,,-19806000.0,13007000.0,,9344000.0,2802000.0,,-30441000.0,-32664000.0,57668000.0,-30441000.0,-32664000.0,57668000.0,-5437000.0,35806000.0,35806000.0,-489000.0,22757000.0,210000.0,,-13143000.0,-56000000.0,,75000.0
Tyler Technologies Inc,TYL,,860731,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 16:41:45+00:00,,3322000.0,,4217000.0,670000.0,,-14170000.0,-4825000.0,17084000.0,-14170000.0,-4825000.0,17084000.0,-1911000.0,8493000.0,8493000.0,1052000.0,3160000.0,239000.0,,-5089000.0,-18000000.0,,25000.0
Tyler Technologies Inc,TYL,,860731,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:17:30+00:00,-3242000.0,14605000.0,,52578000.0,4144000.0,0.0,-3993000.0,-11555000.0,142839000.0,-3993000.0,-11555000.0,142839000.0,127291000.0,58940000.0,58940000.0,16716000.0,14680000.0,222000.0,0.0,-9343000.0,0.0,-22817000.0,808000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q4,2014-10-01,2014-12-31,,,3669000.0,,16176000.0,1107000.0,,2331000.0,-1303000.0,47708000.0,2331000.0,-1303000.0,47708000.0,48736000.0,15317000.0,15317000.0,12546000.0,1224000.0,3000.0,,-1306000.0,,,
Tyler Technologies Inc,TYL,,860731,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-21 16:38:43+00:00,-3242000.0,10936000.0,,36402000.0,3037000.0,,-6324000.0,-10252000.0,95131000.0,-6324000.0,-10252000.0,95131000.0,78555000.0,43623000.0,43623000.0,4170000.0,13456000.0,219000.0,,-8037000.0,,-22817000.0,808000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q3TTM,2013-10-01,2014-09-30,,-3242000.0,14629000.0,,40750000.0,4044000.0,,18578000.0,-15788000.0,102520000.0,18578000.0,-15788000.0,102520000.0,105310000.0,54135000.0,54135000.0,-6994000.0,37351000.0,239000.0,,-14633000.0,,-22817000.0,1848000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q3,2014-07-01,2014-09-30,,-3242000.0,3655000.0,,45274000.0,1023000.0,,7154000.0,-4118000.0,66303000.0,7154000.0,-4118000.0,66303000.0,69339000.0,17000000.0,17000000.0,374000.0,6133000.0,-124000.0,,-1560000.0,,-2000.0,808000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q2TTM,2013-07-01,2014-06-30,,,14386000.0,,27608000.0,3922000.0,,24784000.0,-18092000.0,78332000.0,24784000.0,-18092000.0,78332000.0,85024000.0,48184000.0,48184000.0,-11846000.0,43677000.0,339000.0,,-19496000.0,,-22815000.0,1065000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q2,2014-04-01,2014-06-30,,,3625000.0,,-8589000.0,1165000.0,,-18509000.0,-2812000.0,12268000.0,-18509000.0,-2812000.0,12268000.0,-9053000.0,14740000.0,14740000.0,2492000.0,3141000.0,35000.0,,-2847000.0,,-22815000.0,
Tyler Technologies Inc,TYL,,860731,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-22 16:33:19+00:00,,7281000.0,,-8872000.0,2014000.0,,-13478000.0,-6134000.0,28828000.0,-13478000.0,-6134000.0,28828000.0,9216000.0,26623000.0,26623000.0,3796000.0,7323000.0,343000.0,,-6477000.0,,-22815000.0,
Tyler Technologies Inc,TYL,,860731,2014.0,Q1TTM,2013-04-01,2014-03-31,,-181000.0,14120000.0,,24528000.0,3721000.0,,51239000.0,-24155000.0,65566000.0,51239000.0,-24155000.0,65566000.0,92650000.0,42491000.0,42491000.0,-15573000.0,47518000.0,360000.0,,-25399000.0,,,1065000.0
Tyler Technologies Inc,TYL,,860731,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 16:50:36+00:00,,3656000.0,,-283000.0,849000.0,,5031000.0,-3322000.0,16560000.0,5031000.0,-3322000.0,16560000.0,18269000.0,11883000.0,11883000.0,1304000.0,4182000.0,308000.0,,-3630000.0,,,
Tyler Technologies Inc,TYL,,860731,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 16:45:40+00:00,-339961000.0,19574000.0,,27946000.0,4671000.0,66000000.0,91052000.0,-398459000.0,134327000.0,91052000.0,-398459000.0,134327000.0,-173080000.0,64869000.0,64869000.0,21938000.0,23160000.0,10000.0,-46907000.0,-12501000.0,-2134000.0,-645000.0,900000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q4,2015-10-01,2015-12-31,,-333514000.0,7988000.0,,29528000.0,1304000.0,66000000.0,69160000.0,-339101000.0,64414000.0,69160000.0,-339101000.0,64414000.0,-205527000.0,8618000.0,8618000.0,18280000.0,3990000.0,5000.0,-2516000.0,-3976000.0,-2134000.0,,900000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 16:49:07+00:00,-6447000.0,11586000.0,,-1582000.0,3367000.0,,21892000.0,-59358000.0,69913000.0,21892000.0,-59358000.0,69913000.0,32447000.0,56251000.0,56251000.0,3658000.0,19170000.0,5000.0,-44391000.0,-8525000.0,,-645000.0,
Tyler Technologies Inc,TYL,,860731,2015.0,Q3TTM,2014-10-01,2015-09-30,,-6447000.0,15255000.0,,14594000.0,4474000.0,,24223000.0,-60661000.0,117621000.0,24223000.0,-60661000.0,117621000.0,81183000.0,71568000.0,71568000.0,16204000.0,20394000.0,8000.0,-44391000.0,-9831000.0,,-645000.0,
Tyler Technologies Inc,TYL,,860731,2015.0,Q3,2015-07-01,2015-09-30,,,4102000.0,,27232000.0,1124000.0,,4738000.0,-25327000.0,55100000.0,4738000.0,-25327000.0,55100000.0,34511000.0,20142000.0,20142000.0,3624000.0,3614000.0,14000.0,-22942000.0,-2399000.0,,,
Tyler Technologies Inc,TYL,,860731,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 17:48:01+00:00,-6447000.0,7484000.0,,-28814000.0,2243000.0,,17154000.0,-34031000.0,14813000.0,17154000.0,-34031000.0,14813000.0,-2064000.0,36109000.0,36109000.0,34000.0,15556000.0,-9000.0,-21449000.0,-6126000.0,,-645000.0,
Tyler Technologies Inc,TYL,,860731,2015.0,Q2TTM,2014-07-01,2015-06-30,,-9689000.0,14808000.0,,32636000.0,4373000.0,,26639000.0,-39452000.0,128824000.0,26639000.0,-39452000.0,128824000.0,116011000.0,68426000.0,68426000.0,12954000.0,22913000.0,-130000.0,-21449000.0,-8992000.0,,-647000.0,808000.0
Tyler Technologies Inc,TYL,,860731,2015.0,Q2,2015-04-01,2015-06-30,,-6122000.0,3771000.0,,-5033000.0,1343000.0,,9271000.0,-16797000.0,16908000.0,9271000.0,-16797000.0,16908000.0,9382000.0,18836000.0,18836000.0,-666000.0,8573000.0,-9000.0,-6449000.0,-4217000.0,,-645000.0,
Tyler Technologies Inc,TYL,,860731,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 16:48:34+00:00,-325000.0,3713000.0,,-23781000.0,900000.0,,7883000.0,-17234000.0,-2095000.0,7883000.0,-17234000.0,-2095000.0,-11446000.0,17273000.0,17273000.0,700000.0,6983000.0,,-15000000.0,-1909000.0,,,
Tyler Technologies Inc,TYL,,860731,2015.0,Q1TTM,2014-04-01,2015-03-31,,-3567000.0,14662000.0,,29080000.0,4195000.0,,-1141000.0,-25467000.0,124184000.0,-1141000.0,-25467000.0,124184000.0,97576000.0,64330000.0,64330000.0,16112000.0,17481000.0,-86000.0,-15000000.0,-7622000.0,,-22817000.0,808000.0
Tyler Technologies Inc,TYL,,860731,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:43:24+00:00,-9394000.0,49773000.0,,-5846000.0,6236000.0,,-138075000.0,-50720000.0,191859000.0,-138075000.0,-50720000.0,191859000.0,3064000.0,113701000.0,113701000.0,34231000.0,23527000.0,-121000.0,-20316000.0,-37726000.0,-56000000.0,-111838000.0,16837000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q4,2016-10-01,2016-12-31,,,12252000.0,,-8370000.0,1807000.0,,-31094000.0,-7874000.0,51805000.0,-31094000.0,-7874000.0,51805000.0,12837000.0,35040000.0,35040000.0,12883000.0,8438000.0,-69000.0,-7189000.0,-8197000.0,-24000000.0,-17339000.0,7581000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-25 16:28:45+00:00,-9394000.0,37521000.0,,2524000.0,4429000.0,,-106981000.0,-42846000.0,140054000.0,-106981000.0,-42846000.0,140054000.0,-9773000.0,78661000.0,78661000.0,21348000.0,15089000.0,-52000.0,-13127000.0,-29529000.0,-32000000.0,-94499000.0,9256000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3TTM,2015-10-01,2016-09-30,,-342908000.0,45509000.0,,32052000.0,5733000.0,66000000.0,-37821000.0,-381947000.0,204468000.0,-37821000.0,-381947000.0,204468000.0,-215300000.0,87279000.0,87279000.0,39628000.0,19079000.0,-47000.0,-15643000.0,-33505000.0,-34134000.0,-94499000.0,10156000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q3,2016-07-01,2016-09-30,,,12671000.0,,23456000.0,1611000.0,-69000000.0,-90095000.0,-7131000.0,79213000.0,-90095000.0,-7131000.0,79213000.0,-18013000.0,35430000.0,35430000.0,7656000.0,9296000.0,229000.0,-2520000.0,-7570000.0,-32000000.0,-2000.0,2730000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 16:31:33+00:00,-9394000.0,24850000.0,,-20932000.0,2818000.0,69000000.0,-16886000.0,-35715000.0,60841000.0,-16886000.0,-35715000.0,60841000.0,8240000.0,43231000.0,43231000.0,13692000.0,5793000.0,-281000.0,-10607000.0,-21959000.0,,-94497000.0,6526000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2TTM,2015-07-01,2016-06-30,,-342908000.0,36940000.0,,35828000.0,5246000.0,135000000.0,57012000.0,-400143000.0,180355000.0,57012000.0,-400143000.0,180355000.0,-162776000.0,71991000.0,71991000.0,35596000.0,13397000.0,-262000.0,-36065000.0,-28334000.0,-2134000.0,-94497000.0,7426000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q2,2016-04-01,2016-06-30,,-7394000.0,12674000.0,,-25373000.0,1580000.0,-5000000.0,25000.0,-13559000.0,19520000.0,25000.0,-13559000.0,19520000.0,5986000.0,25007000.0,25007000.0,7212000.0,4012000.0,-232000.0,-4197000.0,-5237000.0,,-567000.0,3501000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 16:49:39+00:00,-2000000.0,12176000.0,,4441000.0,1238000.0,74000000.0,-16911000.0,-22156000.0,41321000.0,-16911000.0,-22156000.0,41321000.0,2254000.0,18224000.0,18224000.0,6480000.0,1781000.0,-49000.0,-6410000.0,-16722000.0,,-93930000.0,3025000.0
Tyler Technologies Inc,TYL,,860731,2016.0,Q1TTM,2015-04-01,2016-03-31,,-341636000.0,28037000.0,,56168000.0,5009000.0,140000000.0,66258000.0,-403381000.0,177743000.0,66258000.0,-403381000.0,177743000.0,-159380000.0,65820000.0,65820000.0,27718000.0,17958000.0,-39000.0,-38317000.0,-27314000.0,-2134000.0,-94575000.0,3925000.0
Tyler Technologies Inc,TYL,,860731,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:54:07+00:00,-11344000.0,53395000.0,,-66590000.0,7044000.0,,39415000.0,-85395000.0,195755000.0,39415000.0,-85395000.0,195755000.0,149775000.0,169571000.0,169571000.0,39379000.0,49845000.0,-1000.0,-59779000.0,-43057000.0,-10000000.0,-7474000.0,28786000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q4,2017-10-01,2017-12-31,,-1583000.0,13695000.0,,-38528000.0,1702000.0,,17537000.0,-9588000.0,53374000.0,17537000.0,-9588000.0,53374000.0,61323000.0,66196000.0,66196000.0,12011000.0,16277000.0,-419000.0,-9874000.0,-5323000.0,,-442000.0,7611000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:34:30+00:00,-9761000.0,39700000.0,,-28062000.0,5342000.0,,21878000.0,-75807000.0,142381000.0,21878000.0,-75807000.0,142381000.0,88452000.0,103375000.0,103375000.0,27368000.0,33568000.0,418000.0,-49905000.0,-37734000.0,-10000000.0,-7032000.0,21175000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3TTM,2016-10-01,2017-09-30,,-9761000.0,51952000.0,,-36432000.0,7149000.0,,-9216000.0,-83681000.0,194186000.0,-9216000.0,-83681000.0,194186000.0,101289000.0,138415000.0,138415000.0,40251000.0,42006000.0,349000.0,-57094000.0,-45931000.0,-34000000.0,-24371000.0,28756000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q3,2017-07-01,2017-09-30,,-3906000.0,13598000.0,,30581000.0,1915000.0,,12123000.0,-35398000.0,92806000.0,12123000.0,-35398000.0,92806000.0,69531000.0,38836000.0,38836000.0,9791000.0,10208000.0,486000.0,-28513000.0,-7611000.0,,,4146000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:38:21+00:00,-5855000.0,26102000.0,,-58643000.0,3427000.0,,9755000.0,-40409000.0,49575000.0,9755000.0,-40409000.0,49575000.0,18921000.0,64539000.0,64539000.0,17577000.0,23360000.0,-68000.0,-21392000.0,-30123000.0,-10000000.0,-7032000.0,17029000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2TTM,2016-07-01,2017-06-30,,-5855000.0,51025000.0,,-43557000.0,6845000.0,-69000000.0,-111434000.0,-55414000.0,180593000.0,-111434000.0,-55414000.0,180593000.0,13745000.0,135009000.0,135009000.0,38116000.0,41094000.0,92000.0,-31101000.0,-45890000.0,-66000000.0,-24373000.0,27340000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q2,2017-04-01,2017-06-30,,-5855000.0,13135000.0,,-52410000.0,1777000.0,,10286000.0,-20341000.0,1396000.0,10286000.0,-20341000.0,1396000.0,-8659000.0,31770000.0,31770000.0,8901000.0,8509000.0,-52000.0,-14264000.0,-10303000.0,,,10133000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:13:37+00:00,,12967000.0,,-6233000.0,1650000.0,,-531000.0,-20068000.0,48179000.0,-531000.0,-20068000.0,48179000.0,27580000.0,32769000.0,32769000.0,8676000.0,14851000.0,-16000.0,-7128000.0,-19820000.0,-10000000.0,-7032000.0,6896000.0
Tyler Technologies Inc,TYL,,860731,2017.0,Q1TTM,2016-04-01,2017-03-31,,-7394000.0,50564000.0,,-16520000.0,6648000.0,-74000000.0,-121695000.0,-48632000.0,198717000.0,-121695000.0,-48632000.0,198717000.0,28390000.0,128246000.0,128246000.0,36427000.0,36597000.0,-88000.0,-21034000.0,-40824000.0,-66000000.0,-24940000.0,20708000.0
