company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Allegion PLC,ALLE,,1579241,2016.0,Q3,,2016-09-30,2016-10-27 06:49:43+00:00,165100000.0,277100000.0,220000000.0,-216800000.0,214500000.0,17900000.0,,,,736100000.0,390000000.0,1426400000.0,228300000.0,226400000.0,3700000.0,,,,82400000.0,,,151800000.0,292400000.0,,350700000.0,47200000.0,2306600000.0,151800000.0,802300000.0,432300000.0,151800000.0,155500000.0,2151100000.0,2306600000.0,1277900000.0,1718800000.0
Allegion PLC,ALLE,,1579241,2016.0,Q2,,2016-06-30,2016-07-28 06:27:22+00:00,175700000.0,348300000.0,245400000.0,-231200000.0,169100000.0,9800000.0,,,,728800000.0,389900000.0,1437100000.0,225300000.0,227100000.0,3600000.0,,,,85200000.0,,,171800000.0,295900000.0,,360600000.0,48600000.0,2345500000.0,139200000.0,827900000.0,469700000.0,139200000.0,142800000.0,2202700000.0,2345500000.0,1290500000.0,1733000000.0
Allegion PLC,ALLE,,1579241,2016.0,Q1,,2016-03-31,2016-04-28 06:20:40+00:00,162300000.0,325800000.0,194700000.0,-205700000.0,125500000.0,2100000.0,,,,727200000.0,384500000.0,1446900000.0,216500000.0,226100000.0,4000000.0,,,,42600000.0,,,221800000.0,339300000.0,,277300000.0,49100000.0,2270000000.0,73700000.0,710400000.0,406100000.0,73700000.0,77700000.0,2192300000.0,2270000000.0,1333500000.0,1786200000.0
Allegion PLC,ALLE,,1579241,2017.0,FY,,2017-12-31,2019-02-19 07:31:17+00:00,188300000.0,296600000.0,134600000.0,-152900000.0,466200000.0,10100000.0,12200000.0,18200000.0,84700000.0,761200000.0,394300000.0,1442300000.0,239800000.0,252200000.0,3900000.0,35400000.0,123600000.0,85900000.0,17000000.0,900000.0,,66200000.0,23900000.0,0.0,544400000.0,35000000.0,2542000000.0,401600000.0,1032700000.0,460800000.0,401600000.0,405500000.0,2136500000.0,2542000000.0,1257100000.0,1675700000.0
Allegion PLC,ALLE,,1579241,2017.0,Q3,,2017-09-30,2017-10-26 06:17:04+00:00,177700000.0,302800000.0,219500000.0,-182500000.0,334900000.0,6200000.0,,,,755900000.0,393200000.0,1412000000.0,257100000.0,246100000.0,4900000.0,,,,29800000.0,,,127500000.0,231000000.0,,543500000.0,35000000.0,2447300000.0,367200000.0,924600000.0,432200000.0,367200000.0,372100000.0,2075200000.0,2447300000.0,1276600000.0,1643000000.0
Allegion PLC,ALLE,,1579241,2017.0,Q2,,2017-06-30,2017-07-27 06:23:01+00:00,194600000.0,310900000.0,195300000.0,-204500000.0,245500000.0,900000.0,,,,745700000.0,386800000.0,1394100000.0,247800000.0,241300000.0,4100000.0,,,,35000000.0,,,121600000.0,234300000.0,,468900000.0,46900000.0,2334600000.0,265300000.0,839200000.0,436800000.0,265300000.0,269400000.0,2065200000.0,2334600000.0,1254100000.0,1628400000.0
Allegion PLC,ALLE,,1579241,2017.0,Q1,,2017-03-31,2017-04-27 06:16:24+00:00,173100000.0,268900000.0,178300000.0,-251400000.0,189600000.0,1000000.0,,,,724600000.0,368200000.0,1404800000.0,238000000.0,232100000.0,3600000.0,,,,45700000.0,0.0,,118300000.0,227100000.0,,401800000.0,47100000.0,2185400000.0,151400000.0,742200000.0,398500000.0,151400000.0,155000000.0,2030400000.0,2185400000.0,1211100000.0,1631900000.0
Allegion PLC,ALLE,,1579241,2018.0,FY,,2018-12-31,2020-02-18 06:28:52+00:00,235000000.0,324900000.0,135000000.0,-223500000.0,283800000.0,900000.0,15400000.0,20200000.0,95300000.0,883000000.0,547100000.0,1409500000.0,280300000.0,276700000.0,3000000.0,84600000.0,115900000.0,81200000.0,19600000.0,800000.0,,87200000.0,28800000.0,6800000.0,873600000.0,35300000.0,2810200000.0,651000000.0,931600000.0,520800000.0,651000000.0,654000000.0,2156200000.0,2810200000.0,1601900000.0,1635400000.0
Allegion PLC,ALLE,,1579241,2018.0,Q3,,2018-09-30,2018-10-25 06:19:06+00:00,208000000.0,361400000.0,243900000.0,-188200000.0,189700000.0,13200000.0,,,,878000000.0,558400000.0,1417700000.0,278300000.0,273300000.0,2100000.0,,,,43900000.0,,,147100000.0,226500000.0,,771900000.0,35000000.0,2730100000.0,596900000.0,873300000.0,486900000.0,596900000.0,599000000.0,2131100000.0,2730100000.0,1583500000.0,1644200000.0
Allegion PLC,ALLE,,1579241,2018.0,Q2,,2018-06-30,2018-07-26 06:07:56+00:00,210200000.0,366000000.0,227700000.0,-175900000.0,189600000.0,6100000.0,,,,857000000.0,516400000.0,1425900000.0,265400000.0,272500000.0,2700000.0,,,,31500000.0,,,133300000.0,224000000.0,,675800000.0,35200000.0,2631700000.0,506000000.0,852500000.0,473100000.0,506000000.0,508700000.0,2123000000.0,2631700000.0,1506700000.0,1649900000.0
Allegion PLC,ALLE,,1579241,2018.0,Q1,,2018-03-31,2018-04-26 06:20:25+00:00,197500000.0,336400000.0,219300000.0,-126800000.0,151800000.0,900000.0,,,,878000000.0,545800000.0,1474100000.0,271500000.0,277400000.0,5100000.0,,,,42900000.0,,,124300000.0,240800000.0,,581900000.0,35300000.0,2628100000.0,456000000.0,802600000.0,452100000.0,456000000.0,461100000.0,2167000000.0,2628100000.0,1548100000.0,1714900000.0
Allegion PLC,ALLE,,1579241,2019.0,FY,,2019-12-31,2020-04-23 06:17:23+00:00,221000000.0,329800000.0,285900000.0,-218600000.0,355300000.0,900000.0,,,,873300000.0,510900000.0,1427600000.0,269900000.0,291400000.0,3000000.0,,,,43400000.0,,,289800000.0,272200000.0,3400000.0,975100000.0,100000.0,2967200000.0,757400000.0,1001800000.0,507000000.0,757400000.0,760400000.0,2206800000.0,2967200000.0,1674000000.0,1699800000.0
Allegion PLC,ALLE,,1579241,2019.0,Q3,,2019-09-30,2019-10-24 06:28:27+00:00,208800000.0,367500000.0,282300000.0,-273000000.0,232900000.0,900000.0,,,,860400000.0,511700000.0,1427000000.0,293900000.0,281900000.0,2200000.0,,,,32500000.0,2900000.0,,278300000.0,260000000.0,3400000.0,957100000.0,100000.0,2865400000.0,685000000.0,933100000.0,491200000.0,685000000.0,687200000.0,2178200000.0,2865400000.0,1650400000.0,1687000000.0
Allegion PLC,ALLE,,1579241,2019.0,Q2,,2019-06-30,2019-07-25 06:30:13+00:00,206500000.0,380000000.0,275500000.0,-233100000.0,157800000.0,900000.0,,,,878100000.0,533600000.0,1393100000.0,304700000.0,281700000.0,3100000.0,,,,37300000.0,,,272700000.0,275500000.0,3400000.0,892700000.0,35100000.0,2849300000.0,660500000.0,883200000.0,517100000.0,660500000.0,663600000.0,2185700000.0,2849300000.0,1684400000.0,1668600000.0
Allegion PLC,ALLE,,1579241,2019.0,Q1,,2019-03-31,2019-04-25 06:15:02+00:00,198300000.0,359600000.0,252000000.0,-238800000.0,153800000.0,900000.0,,,,878700000.0,536300000.0,1401300000.0,296800000.0,275100000.0,3700000.0,,,,33200000.0,,,260500000.0,276700000.0,6800000.0,871600000.0,35100000.0,2800800000.0,633700000.0,850200000.0,485400000.0,633700000.0,637400000.0,2163400000.0,2800800000.0,1675500000.0,1678000000.0
Allegion PLC,ALLE,,1579241,2020.0,Q1,,2020-03-31,2020-04-23 06:17:23+00:00,198700000.0,343100000.0,254600000.0,-251400000.0,245300000.0,900000.0,,,,773000000.0,485300000.0,1428000000.0,275500000.0,289200000.0,2500000.0,,,,54700000.0,,,288200000.0,259200000.0,3400000.0,861800000.0,3400000.0,2757700000.0,611300000.0,922000000.0,456700000.0,611300000.0,613800000.0,2143900000.0,2757700000.0,1546500000.0,1687200000.0
