company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2011.0,Q3,,2011-07-31,2011-09-01 15:51:41+00:00,7121300000.0,4805400000.0,-2997300000.0,3618300000.0,0.0,3231100000.0,230900000.0,1023200000.0,133400000.0,26201300000.0,224700000.0,4687700000.0,6083900000.0,12400000.0,2825100000.0,160000000.0,5968700000.0,21917600000.0,,,1125500000.0,143800000.0,,,14017700000.0,459400000.0,47135100000.0,7527600000.0,13570800000.0,7121300000.0,7527600000.0,7540000000.0,39595100000.0,47135100000.0,27480400000.0,32473800000.0,-6723900000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2011.0,Q2,,2011-04-30,2011-05-27 10:17:25+00:00,6777200000.0,4986000000.0,-3027200000.0,3949800000.0,,3211700000.0,200800000.0,1038700000.0,130700000.0,26085600000.0,220900000.0,4687000000.0,5913700000.0,10300000.0,2825800000.0,162600000.0,5933000000.0,21326600000.0,,,1066000000.0,193500000.0,,,13476300000.0,239500000.0,46585500000.0,7423300000.0,13862300000.0,6777200000.0,7423300000.0,7433600000.0,39151900000.0,46585500000.0,26809500000.0,32374700000.0,-6237500000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2011.0,Q1,,2011-01-31,2011-02-25 12:38:59+00:00,5910500000.0,4122200000.0,-3292000000.0,3438000000.0,,3154600000.0,176900000.0,997300000.0,133100000.0,24164000000.0,215300000.0,4178400000.0,5626900000.0,8100000.0,2664500000.0,149800000.0,5807900000.0,19932300000.0,,,1176700000.0,276900000.0,,,12719200000.0,234200000.0,42895800000.0,6578600000.0,11972800000.0,5910500000.0,6578600000.0,6586700000.0,36309100000.0,42895800000.0,25296100000.0,30398600000.0,-6003200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2012.0,FY,,2012-10-31,2013-12-16 12:34:48+00:00,8988900000.0,5590000000.0,-4571500000.0,4652200000.0,0.0,3352200000.0,20200000.0,921200000.0,105000000.0,32420400000.0,215000000.0,5170000000.0,7539700000.0,19900000.0,3280400000.0,164400000.0,7694900000.0,25776700000.0,,,1525000000.0,135200000.0,,,16875200000.0,1470400000.0,56265800000.0,6842100000.0,16882600000.0,8988900000.0,6842100000.0,6862000000.0,49403800000.0,56265800000.0,31843500000.0,40414900000.0,-8813800000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2012.0,Q3,,2012-07-31,2012-08-30 13:57:29+00:00,8069400000.0,5881400000.0,-3814600000.0,3397500000.0,0.0,3320100000.0,38800000.0,933600000.0,107800000.0,31226200000.0,217800000.0,5867500000.0,6713100000.0,18800000.0,3029100000.0,162700000.0,6222200000.0,23848900000.0,,,1617400000.0,103500000.0,,,16366500000.0,1545700000.0,53198600000.0,7395800000.0,16692100000.0,8069400000.0,7395800000.0,7414600000.0,45784000000.0,53198600000.0,29793400000.0,37714600000.0,-8476200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2012.0,Q2,,2012-04-30,2012-05-31 14:11:07+00:00,7631400000.0,6128400000.0,-3674300000.0,3019800000.0,0.0,3298900000.0,30300000.0,965300000.0,114200000.0,29662700000.0,233700000.0,6112400000.0,6555600000.0,17100000.0,2944600000.0,164800000.0,6360800000.0,22568700000.0,,,1393400000.0,189600000.0,,,15759400000.0,1338900000.0,51405300000.0,7378900000.0,16599500000.0,7631400000.0,7378900000.0,7396000000.0,44009300000.0,51405300000.0,28250200000.0,36377900000.0,-8005100000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2012.0,Q1,,2012-01-31,2012-03-01 15:18:09+00:00,6816700000.0,4579000000.0,-3743900000.0,3388300000.0,0.0,3276800000.0,29100000.0,964900000.0,119400000.0,28044200000.0,226000000.0,5677700000.0,6356200000.0,15800000.0,2879500000.0,152800000.0,6670500000.0,21779200000.0,,,1451200000.0,113500000.0,,,14887100000.0,1126400000.0,48576900000.0,6763400000.0,14771400000.0,6816700000.0,6763400000.0,6779200000.0,41797700000.0,48576900000.0,27449300000.0,34981000000.0,-7656600000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2013.0,FY,,2013-10-31,2014-12-19 10:46:48+00:00,8973600000.0,5222200000.0,-2693100000.0,3504000000.0,0.0,3524200000.0,551100000.0,844800000.0,77100000.0,34475700000.0,221400000.0,4934700000.0,8619100000.0,1900000.0,2325400000.0,160300000.0,5416700000.0,29785800000.0,505000000.0,120400000.0,1305900000.0,106900000.0,,,19645600000.0,1624800000.0,59521300000.0,10265800000.0,15790700000.0,9094000000.0,10265800000.0,10267700000.0,49253600000.0,59521300000.0,35111500000.0,40159600000.0,-10210900000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2013.0,Q3,,2013-07-31,2013-08-29 12:56:43+00:00,8306300000.0,5897300000.0,-4498800000.0,3090300000.0,0.0,3498700000.0,31300000.0,924200000.0,81200000.0,33691800000.0,214200000.0,5594300000.0,7933600000.0,1800000.0,3468100000.0,155500000.0,7511200000.0,28073600000.0,,,1322800000.0,80500000.0,,,19031500000.0,1706000000.0,58336900000.0,8589800000.0,16287900000.0,8306300000.0,8589800000.0,8591600000.0,49745300000.0,58336900000.0,34115400000.0,41439000000.0,-9441600000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2013.0,Q2,,2013-04-30,2013-05-30 12:23:10+00:00,8132800000.0,6548800000.0,-4454000000.0,3651400000.0,0.0,3474400000.0,35800000.0,922900000.0,93800000.0,33955300000.0,230000000.0,6173000000.0,7689500000.0,1900000.0,3373200000.0,158600000.0,7498300000.0,26533200000.0,,,1504500000.0,143300000.0,,,18231500000.0,1399000000.0,58155100000.0,8264900000.0,17772200000.0,8132800000.0,8264900000.0,8266800000.0,49888300000.0,58155100000.0,32693400000.0,41755500000.0,-8987000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2013.0,Q1,,2013-01-31,2013-02-28 13:53:37+00:00,7200300000.0,5206600000.0,-4479500000.0,3672100000.0,0.0,3434300000.0,22800000.0,934000000.0,98500000.0,32545800000.0,201500000.0,6242700000.0,7494900000.0,1800000.0,3311600000.0,169400000.0,7698100000.0,25103600000.0,,,1505700000.0,70500000.0,,,17346100000.0,1375600000.0,55169600000.0,7483700000.0,16497000000.0,7200300000.0,7483700000.0,7485500000.0,47684100000.0,55169600000.0,31177700000.0,40483800000.0,-8817200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2014.0,FY,,2014-10-31,2015-12-18 13:02:26+00:00,,,-3783000000.0,,0.0,3675400000.0,262000000.0,791200000.0,68800000.0,36958400000.0,5305300000.0,,9593300000.0,2900000.0,2776600000.0,160900000.0,6496500000.0,36802400000.0,,,5736800000.0,8655100000.0,,,22004400000.0,,61336400000.0,9062600000.0,,,9062600000.0,9065500000.0,52270900000.0,61336400000.0,51743100000.0,52270900000.0,-12834200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2014.0,Q3,,2014-07-31,2015-08-27 09:31:07+00:00,8432900000.0,5744900000.0,-2644700000.0,3034700000.0,0.0,3652800000.0,611700000.0,829800000.0,69400000.0,36759100000.0,310200000.0,5439000000.0,8965500000.0,2500000.0,2564000000.0,160100000.0,5473500000.0,31344100000.0,,,1345800000.0,90400000.0,,,21564600000.0,1489400000.0,61748500000.0,10830000000.0,15708000000.0,8432900000.0,10830000000.0,10832500000.0,50916000000.0,61748500000.0,37075000000.0,42483100000.0,-11742700000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2014.0,Q2,,2014-04-30,2015-05-28 09:21:55+00:00,8150300000.0,6313900000.0,-2663500000.0,3078500000.0,0.0,3621600000.0,580700000.0,839600000.0,71200000.0,36259400000.0,308500000.0,5849600000.0,8576900000.0,2300000.0,2458100000.0,162000000.0,5438800000.0,29841500000.0,84700000.0,49800000.0,1287500000.0,134500000.0,,,20931300000.0,1571700000.0,60862400000.0,10665300000.0,16898400000.0,8200100000.0,10665300000.0,10667600000.0,50194800000.0,60862400000.0,35387100000.0,41994700000.0,-11224100000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2014.0,Q1,,2014-01-31,2014-02-27 11:25:04+00:00,7330000000.0,4874400000.0,-2809400000.0,3188600000.0,0.0,3571300000.0,583500000.0,834600000.0,74600000.0,34413300000.0,297500000.0,5554600000.0,8377000000.0,2100000.0,2323400000.0,154800000.0,5414200000.0,28733200000.0,,,1379400000.0,89100000.0,,,20136900000.0,1438400000.0,57659200000.0,10255700000.0,15056000000.0,7330000000.0,10255700000.0,10257800000.0,47401400000.0,57659200000.0,34226200000.0,40071400000.0,-10643100000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2015.0,Q3,,2015-07-31,2016-09-01 14:06:26+00:00,7235800000.0,5043500000.0,-4507400000.0,4130800000.0,0.0,3806500000.0,335000000.0,715900000.0,57800000.0,37144200000.0,310600000.0,4319000000.0,9552400000.0,1900000.0,2705000000.0,150900000.0,6602600000.0,29711200000.0,,,1629900000.0,73700000.0,,0.0,22986500000.0,421100000.0,58932200000.0,7723100000.0,13914400000.0,7235800000.0,7723100000.0,7725000000.0,51207200000.0,58932200000.0,35465400000.0,43971400000.0,-14562500000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2015.0,Q2,,2015-04-30,2016-05-26 14:51:02+00:00,7260200000.0,5590500000.0,-4293600000.0,4355400000.0,0.0,3745200000.0,313900000.0,737000000.0,60400000.0,37314500000.0,299200000.0,4624200000.0,9440300000.0,2200000.0,2659400000.0,149300000.0,6563900000.0,29486900000.0,,,1633900000.0,130100000.0,,0.0,22673400000.0,392900000.0,59594000000.0,8173800000.0,14963000000.0,7260200000.0,8173800000.0,8176000000.0,51418000000.0,59594000000.0,35190700000.0,44157800000.0,-13951200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2015.0,Q1,,2015-01-31,2016-02-25 15:41:35+00:00,6421900000.0,4255700000.0,-4245000000.0,3974800000.0,0.0,3714000000.0,283500000.0,741300000.0,62300000.0,36617300000.0,301600000.0,4527100000.0,9182100000.0,2800000.0,2584100000.0,146700000.0,6469400000.0,29699200000.0,384900000.0,266800000.0,1799700000.0,119200000.0,,,22185200000.0,493800000.0,58290100000.0,8246000000.0,13636300000.0,6688700000.0,8246000000.0,8248800000.0,50041300000.0,58290100000.0,35471700000.0,43352600000.0,-13408200000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2016.0,FY,,2016-10-30,2017-12-18 11:40:12+00:00,7240100000.0,4029800000.0,-5626000000.0,4335800000.0,0.0,3911800000.0,93600000.0,815700000.0,104100000.0,35611500000.0,232600000.0,3340500000.0,11072100000.0,10800000.0,2964400000.0,166000000.0,8274500000.0,28828800000.0,,,1647600000.0,81600000.0,,14000000.0,23911300000.0,453500000.0,57918500000.0,6520000000.0,12159600000.0,7240100000.0,6520000000.0,6530800000.0,51373700000.0,57918500000.0,34686800000.0,44133600000.0,-15677100000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2016.0,Q3,,2016-07-31,2017-08-31 15:04:10+00:00,6799500000.0,4736500000.0,-4582200000.0,4321000000.0,0.0,3883900000.0,323100000.0,823600000.0,109500000.0,37152100000.0,246200000.0,3851300000.0,10650000000.0,11300000.0,2612600000.0,172300000.0,6886900000.0,28542200000.0,,,1854200000.0,74200000.0,,14400000.0,23815000000.0,468900000.0,58539100000.0,7428400000.0,13377700000.0,6799500000.0,7428400000.0,7439700000.0,51085000000.0,58539100000.0,34511400000.0,44285500000.0,-15688300000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2016.0,Q1,,2015-11-01,2016-12-19 10:46:49+00:00,7311500000.0,4042300000.0,-4729400000.0,4162200000.0,0.0,3825600000.0,215600000.0,726000000.0,63600000.0,36849400000.0,303500000.0,3817000000.0,10151900000.0,14200000.0,2767300000.0,160800000.0,6787700000.0,29643600000.0,,,1617200000.0,80600000.0,,,23144800000.0,437400000.0,57947600000.0,6743400000.0,12458900000.0,7311500000.0,6743400000.0,6757600000.0,51190000000.0,57947600000.0,35336800000.0,43878500000.0,-15497600000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2017.0,FY,,2017-10-29,2018-12-17 12:00:46+00:00,8417000000.0,5124900000.0,-4563700000.0,9334900000.0,0.0,4280500000.0,538200000.0,1033300000.0,218000000.0,40045300000.0,182500000.0,3904100000.0,11661400000.0,3200000.0,2415000000.0,209700000.0,7417900000.0,29262900000.0,,,1659500000.0,121900000.0,,14000000.0,25301300000.0,451600000.0,65786300000.0,9557300000.0,18815500000.0,8417000000.0,9557300000.0,9560500000.0,56211800000.0,65786300000.0,35309400000.0,47794800000.0,-15460800000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2017.0,Q3,,2017-07-30,2018-08-30 14:47:13+00:00,7599000000.0,5219000000.0,-5179800000.0,6537400000.0,0.0,4245100000.0,219100000.0,845800000.0,92000000.0,37474600000.0,220800000.0,4252900000.0,11204100000.0,2700000.0,3067700000.0,190000000.0,8419600000.0,28645200000.0,,,1619800000.0,77800000.0,,14000000.0,24984200000.0,426100000.0,62349900000.0,8572200000.0,16435400000.0,7599000000.0,8572200000.0,8574900000.0,53761000000.0,62349900000.0,34710400000.0,46162000000.0,-15477300000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2017.0,Q2,,2017-04-30,2018-05-31 13:41:42+00:00,7215900000.0,5413600000.0,-5495500000.0,4525800000.0,0.0,4165400000.0,176200000.0,806200000.0,90800000.0,35441300000.0,215700000.0,4114800000.0,10883800000.0,9100000.0,3041900000.0,169000000.0,8333200000.0,27582900000.0,,,1570800000.0,101600000.0,,14000000.0,24535800000.0,546300000.0,58968800000.0,7684700000.0,14600500000.0,7215900000.0,7684700000.0,7693800000.0,51261000000.0,58968800000.0,33484500000.0,44045100000.0,-15521000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2017.0,Q1,,2017-01-29,2018-03-01 10:23:21+00:00,6334500000.0,4118600000.0,-5604500000.0,3890000000.0,0.0,4079100000.0,133700000.0,809200000.0,95500000.0,34578400000.0,220900000.0,3959600000.0,10855700000.0,10200000.0,2957500000.0,168900000.0,8270400000.0,27281300000.0,,,1528700000.0,94700000.0,,14000000.0,23919600000.0,445500000.0,56296200000.0,6825100000.0,12413700000.0,6334500000.0,6825100000.0,6835300000.0,49446900000.0,56296200000.0,33026800000.0,43112400000.0,-15569100000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2018.0,FY,,2018-10-28,2019-12-19 15:37:52+00:00,10111000000.0,6740000000.0,-4427000000.0,3904000000.0,0.0,4474000000.0,1298000000.0,3101000000.0,1562000000.0,42256000000.0,207000000.0,6149000000.0,13033000000.0,3000000.0,808000000.0,556000000.0,5751000000.0,31076000000.0,,,1740000000.0,129000000.0,,14000000.0,27553000000.0,490000000.0,70108000000.0,11288000000.0,17283000000.0,10111000000.0,11288000000.0,11291000000.0,58803000000.0,70108000000.0,39792000000.0,48692000000.0,-16312000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2018.0,Q3,,2018-07-29,2019-08-29 14:32:49+00:00,9483000000.0,7508000000.0,-4553000000.0,3923000000.0,0.0,4451000000.0,737000000.0,3047000000.0,1581000000.0,42370000000.0,199000000.0,6239000000.0,12443000000.0,10000000.0,1645000000.0,524000000.0,6522000000.0,29875000000.0,,,1705000000.0,111000000.0,,14000000.0,26272000000.0,488000000.0,69390000000.0,10356000000.0,18158000000.0,9483000000.0,10356000000.0,10366000000.0,59010000000.0,69390000000.0,38789000000.0,49527000000.0,-15814000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2018.0,Q2,,2018-04-29,2019-05-30 15:54:30+00:00,9789600000.0,7909300000.0,-4173200000.0,4201400000.0,0.0,4423400000.0,617900000.0,3188700000.0,1692200000.0,41574300000.0,202100000.0,6888900000.0,12466000000.0,9700000.0,1718500000.0,562700000.0,7366100000.0,28711800000.0,,,1796900000.0,145700000.0,,14600000.0,25586000000.0,479300000.0,69873000000.0,10410300000.0,19478900000.0,9789600000.0,10410300000.0,10420000000.0,59438400000.0,69873000000.0,37928100000.0,49648800000.0,-15425900000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2018.0,Q1,,2018-01-28,2019-02-28 12:57:59+00:00,8489700000.0,5720700000.0,-4289000000.0,3915100000.0,0.0,4374000000.0,580300000.0,3111800000.0,1659500000.0,40593600000.0,194000000.0,6614200000.0,12401000000.0,12300000.0,1876200000.0,590200000.0,7507100000.0,28329100000.0,,,1713300000.0,118000000.0,,14000000.0,24571900000.0,462300000.0,66577500000.0,9252600000.0,16712300000.0,8489700000.0,9252600000.0,9264900000.0,57298600000.0,66577500000.0,37464200000.0,48808900000.0,-15404300000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2019.0,FY,,2019-11-03,2020-05-28 14:21:34+00:00,9656000000.0,6717000000.0,-5607000000.0,3857000000.0,0.0,4642000000.0,840000000.0,2917000000.0,1380000000.0,45334000000.0,215000000.0,5975000000.0,13540000000.0,4000000.0,1466000000.0,495000000.0,5953000000.0,33578000000.0,,,1945000000.0,142000000.0,,14000000.0,29852000000.0,581000000.0,73011000000.0,11413000000.0,17130000000.0,9656000000.0,11413000000.0,11417000000.0,61580000000.0,73011000000.0,42341000000.0,51924000000.0,-17474000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2019.0,Q3,,2019-07-28,2019-08-29 14:32:49+00:00,9390000000.0,8293000000.0,-4581000000.0,3383000000.0,0.0,4599000000.0,1431000000.0,3013000000.0,1444000000.0,45432000000.0,219000000.0,6747000000.0,13067000000.0,4000000.0,1088000000.0,507000000.0,5781000000.0,32249000000.0,,,2031000000.0,136000000.0,,14000000.0,29369000000.0,565000000.0,73530000000.0,12266000000.0,18988000000.0,9390000000.0,12266000000.0,12270000000.0,61246000000.0,73530000000.0,41475000000.0,51856000000.0,-17121000000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2019.0,Q2,,2019-04-28,2019-05-30 15:54:30+00:00,9625800000.0,8997000000.0,-4609900000.0,3483700000.0,0.0,4559100000.0,1382700000.0,3024900000.0,1475900000.0,44719400000.0,234800000.0,7160900000.0,12797000000.0,4500000.0,1038900000.0,513500000.0,5733100000.0,30683900000.0,,,1904800000.0,199500000.0,,14300000.0,28708800000.0,545100000.0,72729600000.0,11919500000.0,20186700000.0,9625800000.0,11919500000.0,11924000000.0,60791300000.0,72729600000.0,39745900000.0,51165500000.0,-16738500000.0
Deere & Co,DE,PWFTNG3EI0Y73OXWDH08,315189,2019.0,Q1,,2019-01-27,2019-02-28 12:57:59+00:00,9086000000.0,7148300000.0,-4577900000.0,3625700000.0,0.0,4511500000.0,1348200000.0,3047600000.0,1507500000.0,43056700000.0,211700000.0,7401900000.0,12688800000.0,4900000.0,834100000.0,525400000.0,5758900000.0,29713100000.0,,,1867800000.0,144500000.0,,14000000.0,27816300000.0,523500000.0,69918200000.0,11327800000.0,18699400000.0,9086000000.0,11327800000.0,11332700000.0,58571500000.0,69918200000.0,38530000000.0,49485500000.0,-16422100000.0
