company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othergains,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q4,2010-10-01,2010-12-31,,23200000.0,0.58,0.58,0.57,96900000.0,3290900000.0,3290900000.0,,215600000.0,,6245500000.0,8539900000.0,3075300000.0,,3075300000.0,,1889600000.0,6245500000.0,2294400000.0,69100000.0,1912800000.0,381600000.0,3006200000.0,3387800000.0,8539900000.0,415700000.0,415700000.0,422700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 16:15:43+00:00,95200000.0,4.25,4.25,4.18,877400000.0,1766800000.0,1766800000.0,,1766800000.0,,24733000000.0,34246000000.0,,,,,6519000000.0,24733000000.0,9513000000.0,254600000.0,6614200000.0,2898800000.0,-254600000.0,2644200000.0,34246000000.0,415700000.0,415700000.0,422700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3,2010-07-01,2010-09-30,2010-11-03 16:05:02+00:00,23400000.0,1.21,1.21,1.19,269600000.0,497600000.0,497600000.0,,497600000.0,,6130200000.0,8538800000.0,,,,,1554100000.0,6130200000.0,2408600000.0,63900000.0,1577500000.0,831100000.0,-63900000.0,767200000.0,8538800000.0,411200000.0,411200000.0,418200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3YTD,2010-01-01,2010-09-30,,72000000.0,3.67,3.67,3.61,780500000.0,-1524100000.0,-1524100000.0,,1551200000.0,,18487500000.0,25706100000.0,-3075300000.0,,-3075300000.0,,4629400000.0,18487500000.0,7218600000.0,185500000.0,4701400000.0,2517200000.0,-3260800000.0,-743600000.0,25706100000.0,411200000.0,411200000.0,418200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q3TTM,2009-10-01,2010-09-30,,96300000.0,4.06,4.06,4.0,853200000.0,563900000.0,563900000.0,,2063700000.0,,25129000000.0,34462300000.0,-1499800000.0,346600000.0,-1499800000.0,,6420600000.0,25129000000.0,9333300000.0,246100000.0,6516900000.0,2816400000.0,-1745900000.0,1070500000.0,34462300000.0,411200000.0,411200000.0,418200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2,2010-04-01,2010-06-30,2010-07-28 16:12:59+00:00,24200000.0,1.16,1.16,1.14,272500000.0,-1067100000.0,-1067100000.0,,491000000.0,,6139300000.0,8545800000.0,-1558100000.0,,-1558100000.0,,1558100000.0,6139300000.0,2406500000.0,60700000.0,1582300000.0,824200000.0,-1618800000.0,-794600000.0,8545800000.0,423300000.0,423300000.0,430700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2YTD,2010-01-01,2010-06-30,,48600000.0,2.46,2.46,2.42,510900000.0,-2021700000.0,-2021700000.0,,1053600000.0,,12357300000.0,17167300000.0,-3075300000.0,,-3075300000.0,,3075300000.0,12357300000.0,4810000000.0,121600000.0,3123900000.0,1686100000.0,-3196900000.0,-1510800000.0,17167300000.0,423300000.0,423300000.0,430700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q2TTM,2009-07-01,2010-06-30,,96800000.0,3.6,3.6,3.54,735700000.0,-1183000000.0,-1183000000.0,,1892300000.0,,25582900000.0,34645900000.0,-3075300000.0,346600000.0,-3075300000.0,,6442000000.0,25582900000.0,9063000000.0,242800000.0,6538800000.0,2524200000.0,-3318100000.0,-793900000.0,34645900000.0,423300000.0,423300000.0,430700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q1,2010-01-01,2010-03-31,2010-04-29 16:06:13+00:00,24400000.0,1.3,1.3,1.28,238400000.0,-954600000.0,-954600000.0,,562600000.0,,6218000000.0,8621500000.0,-1517200000.0,,-1517200000.0,,1517200000.0,6218000000.0,2403500000.0,60900000.0,1541600000.0,861900000.0,-1578100000.0,-716200000.0,8621500000.0,432800000.0,432800000.0,439500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2010.0,Q1TTM,2009-04-01,2010-03-31,,97100000.0,3.22,3.22,3.17,632000000.0,-115900000.0,-115900000.0,,1401300000.0,,26049800000.0,34770900000.0,-1517200000.0,,-1517200000.0,,6347900000.0,26049800000.0,8721100000.0,242800000.0,6445000000.0,2276100000.0,-1760000000.0,516100000.0,34770900000.0,432800000.0,432800000.0,439500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q4,2011-10-01,2011-12-31,,37100000.0,1.05,1.05,1.03,234300000.0,373800000.0,373800000.0,,372600000.0,1200000.0,6037000000.0,8574700000.0,,,,,1832900000.0,6037000000.0,2537700000.0,59600000.0,1870000000.0,667700000.0,-59600000.0,608100000.0,8574700000.0,372600000.0,372600000.0,380400000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:17:42+00:00,120700000.0,5.33,5.33,5.22,1092100000.0,1986900000.0,1986900000.0,,1985700000.0,1200000.0,23531200000.0,33782200000.0,,,,0.0,6804400000.0,23531200000.0,10251000000.0,246900000.0,6925100000.0,3325900000.0,-246900000.0,3079000000.0,33782200000.0,372600000.0,372600000.0,380400000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 16:04:14+00:00,31700000.0,1.33,1.33,1.3,261000000.0,490400000.0,490400000.0,,490400000.0,,5816200000.0,8475300000.0,,,,,1816300000.0,5816200000.0,2659100000.0,59700000.0,1848000000.0,811100000.0,-59700000.0,751400000.0,8475300000.0,368700000.0,368700000.0,377200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3YTD,2011-01-01,2011-09-30,,83600000.0,4.28,4.28,4.19,857800000.0,1613100000.0,1613100000.0,,1613100000.0,,17494200000.0,25207500000.0,,,,,4971500000.0,17494200000.0,7713300000.0,187300000.0,5055100000.0,2658200000.0,-187300000.0,2470900000.0,25207500000.0,368700000.0,368700000.0,377200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q3TTM,2010-10-01,2011-09-30,,106800000.0,4.86,4.86,4.76,954700000.0,4904000000.0,4904000000.0,,1828700000.0,,23739700000.0,33747400000.0,3075300000.0,,3075300000.0,,6861100000.0,23739700000.0,10007700000.0,256400000.0,6967900000.0,3039800000.0,2818900000.0,5858700000.0,33747400000.0,368700000.0,368700000.0,377200000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2,2011-04-01,2011-06-30,2011-07-27 16:13:40+00:00,25600000.0,1.42,1.42,1.39,284400000.0,536700000.0,536700000.0,,536700000.0,,5844500000.0,8344400000.0,,,,,1591700000.0,5844500000.0,2499900000.0,61500000.0,1617300000.0,882600000.0,-61500000.0,821100000.0,8344400000.0,378000000.0,378000000.0,386100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2YTD,2011-01-01,2011-06-30,,51900000.0,2.95,2.95,2.89,596800000.0,1122700000.0,1122700000.0,,1122700000.0,,11678000000.0,16732200000.0,,,,,3155200000.0,11678000000.0,5054200000.0,127600000.0,3207100000.0,1847100000.0,-127600000.0,1719500000.0,16732200000.0,378000000.0,378000000.0,386100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q2TTM,2010-07-01,2011-06-30,,98500000.0,4.74,4.74,4.65,963300000.0,4911200000.0,4911200000.0,,1835900000.0,,24053700000.0,33810900000.0,3075300000.0,,3075300000.0,,6598900000.0,24053700000.0,9757200000.0,260600000.0,6697400000.0,3059800000.0,2814700000.0,5874500000.0,33810900000.0,378000000.0,378000000.0,386100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 16:02:36+00:00,26300000.0,1.53,1.53,1.5,312400000.0,586000000.0,586000000.0,,586000000.0,,5833500000.0,8387800000.0,,,,,1563500000.0,5833500000.0,2554300000.0,66100000.0,1589800000.0,964500000.0,-66100000.0,898400000.0,8387800000.0,383000000.0,383000000.0,390700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2011.0,Q1TTM,2010-04-01,2011-03-31,,97100000.0,4.48,4.48,4.4,951400000.0,3307400000.0,3307400000.0,,1790200000.0,,24348500000.0,34012300000.0,1517200000.0,,1517200000.0,,6565300000.0,24348500000.0,9663800000.0,259800000.0,6662400000.0,3001400000.0,1257400000.0,4258800000.0,34012300000.0,383000000.0,383000000.0,390700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q4,2012-10-01,2012-12-31,,33100000.0,0.58,0.58,0.59,101000000.0,192000000.0,192000000.0,,190100000.0,1900000.0,7555800000.0,9932400000.0,,,,,1924400000.0,7555800000.0,2376600000.0,126100000.0,1957500000.0,419100000.0,-126100000.0,293000000.0,9932400000.0,340400000.0,340400000.0,344700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:13:42+00:00,142000000.0,4.87,4.87,4.81,887500000.0,1659800000.0,1659800000.0,,1657900000.0,1900000.0,26680400000.0,36599800000.0,,,,0.0,6876400000.0,26680400000.0,9919400000.0,353700000.0,7018400000.0,2901000000.0,-353700000.0,2547300000.0,36599800000.0,340400000.0,340400000.0,344700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3,2012-07-01,2012-09-30,2012-10-25 16:16:00+00:00,34100000.0,1.49,1.49,1.47,275100000.0,499200000.0,499200000.0,,499200000.0,,6364600000.0,8916500000.0,,,,,1639600000.0,6364600000.0,2551900000.0,103900000.0,1673700000.0,878200000.0,-103900000.0,774300000.0,8916500000.0,335000000.0,335000000.0,339600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3YTD,2012-01-01,2012-09-30,,108900000.0,4.29,4.29,4.22,786500000.0,1467800000.0,1467800000.0,,1467800000.0,,19124600000.0,26667400000.0,,,,,4952000000.0,19124600000.0,7542800000.0,227600000.0,5060900000.0,2481900000.0,-227600000.0,2254300000.0,26667400000.0,335000000.0,335000000.0,339600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q3TTM,2011-10-01,2012-09-30,,146000000.0,5.34,5.34,5.25,1020800000.0,1841600000.0,1841600000.0,,1840400000.0,1200000.0,25161600000.0,35242100000.0,,,,,6784900000.0,25161600000.0,10080500000.0,287200000.0,6930900000.0,3149600000.0,-287200000.0,2862400000.0,35242100000.0,335000000.0,335000000.0,339600000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2,2012-04-01,2012-06-30,2012-07-31 16:17:20+00:00,37000000.0,1.34,1.34,1.32,238100000.0,457600000.0,457600000.0,,457600000.0,,6391600000.0,8835100000.0,,,,,1646400000.0,6391600000.0,2443500000.0,64400000.0,1683400000.0,760100000.0,-64400000.0,695700000.0,8835100000.0,341500000.0,341500000.0,346700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2YTD,2012-01-01,2012-06-30,,74800000.0,2.8,2.8,2.75,511400000.0,968600000.0,968600000.0,,968600000.0,,12760000000.0,17750900000.0,,,,,3312400000.0,12760000000.0,4990900000.0,123700000.0,3387200000.0,1603700000.0,-123700000.0,1480000000.0,17750900000.0,341500000.0,341500000.0,346700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q2TTM,2011-07-01,2012-06-30,,143600000.0,5.18,5.18,5.08,1006700000.0,1832800000.0,1832800000.0,,1831600000.0,1200000.0,24613200000.0,34800900000.0,,,,,6961600000.0,24613200000.0,10187700000.0,243000000.0,7105200000.0,3082500000.0,-243000000.0,2839500000.0,34800900000.0,341500000.0,341500000.0,346700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 16:28:11+00:00,37800000.0,1.46,1.46,1.43,273300000.0,511000000.0,511000000.0,,511000000.0,,6368400000.0,8915800000.0,,,,,1666000000.0,6368400000.0,2547400000.0,59300000.0,1703800000.0,843600000.0,-59300000.0,784300000.0,8915800000.0,350000000.0,350000000.0,357300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2012.0,Q1TTM,2011-04-01,2012-03-31,,132200000.0,5.26,5.26,5.15,1053000000.0,1911900000.0,1911900000.0,,1910700000.0,1200000.0,24066100000.0,34310200000.0,,,,,6906900000.0,24066100000.0,10244100000.0,240100000.0,7039100000.0,3205000000.0,-240100000.0,2964900000.0,34310200000.0,350000000.0,350000000.0,357300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q4,2013-10-01,2013-12-31,,65100000.0,0.98,0.98,0.98,166600000.0,368800000.0,368800000.0,,368900000.0,-100000.0,10042700000.0,13236800000.0,,,,,2507300000.0,10042700000.0,3194100000.0,86300000.0,2572400000.0,621700000.0,-86300000.0,535400000.0,13236800000.0,355700000.0,355700000.0,359000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:13:42+00:00,214600000.0,5.38,5.38,5.33,1028600000.0,1911900000.0,1911900000.0,,1913600000.0,-1700000.0,35246400000.0,47294600000.0,,,,-86000000.0,8645400000.0,35246400000.0,12048200000.0,333700000.0,8774000000.0,3274200000.0,-333700000.0,2940500000.0,47294600000.0,355700000.0,355700000.0,359000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3,2013-07-01,2013-09-30,2013-10-29 16:21:36+00:00,65300000.0,1.4,1.4,1.38,287700000.0,519000000.0,519000000.0,,518600000.0,400000.0,9718900000.0,12981500000.0,,,,0.0,2304500000.0,9718900000.0,3262600000.0,86100000.0,2369800000.0,892800000.0,-86100000.0,806700000.0,12981500000.0,370400000.0,370400000.0,375800000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3YTD,2013-01-01,2013-09-30,,149500000.0,4.4,4.4,4.35,862000000.0,1543100000.0,1543100000.0,,1544700000.0,-1600000.0,25203700000.0,34057800000.0,,,,-86000000.0,6138100000.0,25203700000.0,8854100000.0,247400000.0,6201600000.0,2652500000.0,-247400000.0,2405100000.0,34057800000.0,370400000.0,370400000.0,375800000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q3TTM,2012-10-01,2013-09-30,,182600000.0,4.98,4.98,4.94,963000000.0,1735100000.0,1735100000.0,,1734800000.0,300000.0,32759500000.0,43990200000.0,,,,-86000000.0,8062500000.0,32759500000.0,11230700000.0,373500000.0,8159100000.0,3071600000.0,-373500000.0,2698100000.0,43990200000.0,370400000.0,370400000.0,375800000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2,2013-04-01,2013-06-30,2013-07-30 16:18:51+00:00,51800000.0,1.5,1.5,1.49,314500000.0,533200000.0,533200000.0,,536000000.0,-2800000.0,8546000000.0,11537400000.0,,,,-86000000.0,2094400000.0,8546000000.0,2991400000.0,83500000.0,2060200000.0,931200000.0,-83500000.0,847700000.0,11537400000.0,357300000.0,357300000.0,359700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2YTD,2013-01-01,2013-06-30,,84200000.0,3.0,3.0,2.97,574300000.0,1024100000.0,1024100000.0,,1026100000.0,-2000000.0,15484800000.0,21076300000.0,,,,-86000000.0,3833600000.0,15484800000.0,5591500000.0,161300000.0,3831800000.0,1759700000.0,-161300000.0,1598400000.0,21076300000.0,357300000.0,357300000.0,359700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q2TTM,2012-07-01,2013-06-30,,151400000.0,5.07,5.07,5.03,950400000.0,1715300000.0,1715300000.0,,1715400000.0,-100000.0,29405200000.0,39925200000.0,,,,-86000000.0,7397600000.0,29405200000.0,10520000000.0,391300000.0,7463000000.0,3057000000.0,-391300000.0,2665700000.0,39925200000.0,357300000.0,357300000.0,359700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 16:22:57+00:00,32400000.0,1.5,1.5,1.48,259800000.0,490900000.0,490900000.0,,490100000.0,800000.0,6938800000.0,9538900000.0,,,,,1739200000.0,6938800000.0,2600100000.0,77800000.0,1771600000.0,828500000.0,-77800000.0,750700000.0,9538900000.0,326700000.0,326700000.0,331100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2013.0,Q1TTM,2012-04-01,2013-03-31,,136600000.0,4.91,4.91,4.86,874000000.0,1639700000.0,1639700000.0,,1637000000.0,2700000.0,27250800000.0,37222900000.0,,,,,6949600000.0,27250800000.0,9972100000.0,372200000.0,7086200000.0,2885900000.0,-372200000.0,2513700000.0,37222900000.0,326700000.0,326700000.0,331100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 16:28:25+00:00,243000000.0,5.74,5.74,5.68,1455000000.0,2045000000.0,2045000000.0,,2041000000.0,4000000.0,42912000000.0,58003000000.0,,,,0.0,10833000000.0,42912000000.0,15091000000.0,515000000.0,11076000000.0,4015000000.0,-515000000.0,3500000000.0,58003000000.0,355600000.0,355600000.0,359300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q4,2014-10-01,2014-12-31,,59400000.0,0.68,0.68,0.67,199200000.0,229600000.0,229600000.0,,232200000.0,-2600000.0,11040500000.0,14771000000.0,,,,,3066700000.0,11040500000.0,3730500000.0,175600000.0,3126100000.0,604400000.0,-175600000.0,428800000.0,14771000000.0,355600000.0,355600000.0,359300000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:22:16+00:00,59500000.0,1.68,1.68,1.67,398100000.0,598800000.0,598800000.0,,594500000.0,4300000.0,10876100000.0,14727800000.0,,,,,2714700000.0,10876100000.0,3851700000.0,80600000.0,2774200000.0,1077500000.0,-80600000.0,996900000.0,14727800000.0,353900000.0,353900000.0,356000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3YTD,2014-01-01,2014-09-30,,183600000.0,5.06,5.06,5.01,1255800000.0,1815400000.0,1815400000.0,,1808800000.0,6600000.0,31871500000.0,43232000000.0,,,,,7766300000.0,31871500000.0,11360500000.0,339400000.0,7949900000.0,3410600000.0,-339400000.0,3071200000.0,43232000000.0,353900000.0,353900000.0,356000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q3TTM,2013-10-01,2014-09-30,,248700000.0,6.04,6.04,5.99,1422400000.0,2184200000.0,2184200000.0,,2177700000.0,6500000.0,41914200000.0,56468800000.0,,,,,10273600000.0,41914200000.0,14554600000.0,425700000.0,10522300000.0,4032300000.0,-425700000.0,3606600000.0,56468800000.0,353900000.0,353900000.0,356000000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q2YTD,2014-01-01,2014-06-30,,124100000.0,3.38,3.38,3.34,857700000.0,1216600000.0,1216600000.0,,1214300000.0,2300000.0,20995400000.0,28504200000.0,,,,,5051600000.0,20995400000.0,7508800000.0,258800000.0,5175700000.0,2333100000.0,-258800000.0,2074300000.0,28504200000.0,356400000.0,356400000.0,361100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q2TTM,2013-07-01,2014-06-30,,254500000.0,5.76,5.76,5.7,1312000000.0,2104400000.0,2104400000.0,,2101800000.0,2600000.0,40757000000.0,54722500000.0,,,,,9863400000.0,40757000000.0,13965500000.0,431200000.0,10117900000.0,3847600000.0,-431200000.0,3416400000.0,54722500000.0,356400000.0,356400000.0,361100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 16:20:16+00:00,61900000.0,1.54,1.54,1.52,377400000.0,547200000.0,547200000.0,,548800000.0,-1600000.0,10840400000.0,14509400000.0,,,,,2601200000.0,10840400000.0,3669000000.0,81300000.0,2663100000.0,1005900000.0,-81300000.0,924600000.0,14509400000.0,356400000.0,356400000.0,361100000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 16:16:54+00:00,62200000.0,1.84,1.84,1.82,480300000.0,669400000.0,669400000.0,,665500000.0,3900000.0,10155000000.0,13994800000.0,,,,,2450400000.0,10155000000.0,3839800000.0,177500000.0,2512600000.0,1327200000.0,-177500000.0,1149700000.0,13994800000.0,361700000.0,361700000.0,365700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2014.0,Q1TTM,2013-04-01,2014-03-31,,244400000.0,5.72,5.72,5.67,1249100000.0,2090400000.0,2090400000.0,,2089000000.0,1400000.0,38462600000.0,51750500000.0,,,,-86000000.0,9356600000.0,38462600000.0,13287900000.0,433400000.0,9515000000.0,3772900000.0,-433400000.0,3339500000.0,51750500000.0,361700000.0,361700000.0,365700000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:27:41+00:00,255000000.0,6.84,6.84,6.78,1841000000.0,2395000000.0,2395000000.0,,2390000000.0,5000000.0,43833000000.0,60337000000.0,,,,0.0,11644000000.0,43833000000.0,16504000000.0,369000000.0,11899000000.0,4605000000.0,-369000000.0,4236000000.0,60337000000.0,349400000.0,349400000.0,352500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2015.0,Q4,2015-10-01,2015-12-31,,63000000.0,0.92,0.92,0.91,263200000.0,321700000.0,321700000.0,,320600000.0,1100000.0,11090600000.0,15049000000.0,,,,,3198900000.0,11090600000.0,3958400000.0,111600000.0,3261900000.0,696500000.0,-111600000.0,584900000.0,15049000000.0,349400000.0,349400000.0,352500000.0
Aetna Inc,AET,549300QKBENKLBXQ8968,1122304,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 16:26:31+00:00,65100000.0,1.6,1.6,1.59,460500000.0,562400000.0,562400000.0,,560100000.0,2300000.0,10938300000.0,14953000000.0,,,,0.0,2829100000.0,10938300000.0,4014700000.0,97600000.0,2894200000.0,1120500000.0,-97600000.0,1022900000.0,14953000000.0,350100000.0,350100000.0,352300000.0
