company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q2,,2011-06-30,2011-08-08 16:58:10+00:00,2404000000.0,2495000000.0,168000000.0,31560000000.0,-200000000.0,2535000000.0,1107000000.0,0.0,9210000000.0,,266000000.0,135000000.0,,1032000000.0,71398000000.0,7404000000.0,,633000000.0,39838000000.0,,4698000000.0,250000000.0,1063000000.0,,,759000000.0,741000000.0,,415000000.0,,,16463000000.0,448000000.0,,46529000000.0,25440000000.0,4900000000.0,4484000000.0,26667000000.0,26667000000.0,19862000000.0,46529000000.0,1791000000.0,15378000000.0,1227000000.0,-33000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q1,,2011-03-31,2011-05-09 15:53:17+00:00,2305000000.0,2490000000.0,191000000.0,30531000000.0,-445000000.0,2482000000.0,356000000.0,0.0,9168000000.0,,,131000000.0,,1032000000.0,69577000000.0,8130000000.0,,593000000.0,39046000000.0,,4265000000.0,277000000.0,1300000000.0,,,787000000.0,834000000.0,,285000000.0,,,15281000000.0,30000000.0,,44866000000.0,23971000000.0,4001000000.0,3957000000.0,25198000000.0,25198000000.0,19668000000.0,44866000000.0,1819000000.0,15711000000.0,1227000000.0,-33000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,FY,,2012-12-31,2014-02-28 16:59:38+00:00,1092000000.0,3086000000.0,,40867000000.0,-131000000.0,4100000000.0,160000000.0,0.0,10104000000.0,,,,,1289000000.0,94147000000.0,11355000000.0,,908000000.0,53280000000.0,,8024000000.0,584000000.0,3454000000.0,,,1206000000.0,391000000.0,,193000000.0,,,20161000000.0,990000000.0,31000000.0,60737000000.0,30164000000.0,4962000000.0,5536000000.0,31331000000.0,31331000000.0,29406000000.0,60737000000.0,2495000000.0,23870000000.0,1227000000.0,30000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q3,,2012-09-30,2012-11-07 17:28:10+00:00,1137000000.0,2976000000.0,,39463000000.0,-89000000.0,3794000000.0,318000000.0,0.0,10028000000.0,,,,,1114000000.0,90627000000.0,10670000000.0,,774000000.0,51164000000.0,,7602000000.0,573000000.0,3289000000.0,,,1488000000.0,640000000.0,,299000000.0,,,19578000000.0,964000000.0,104000000.0,58810000000.0,29487000000.0,5044000000.0,5390000000.0,30714000000.0,30714000000.0,28096000000.0,58810000000.0,2602000000.0,22706000000.0,1227000000.0,-30000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q2,,2012-06-30,2012-08-07 17:26:10+00:00,1061000000.0,2625000000.0,,37442000000.0,11000000.0,3739000000.0,361000000.0,0.0,9981000000.0,,,,,1114000000.0,87577000000.0,9670000000.0,,745000000.0,50135000000.0,,7383000000.0,356000000.0,3492000000.0,,,1329000000.0,631000000.0,,320000000.0,,,19484000000.0,568000000.0,232000000.0,57217000000.0,29446000000.0,4639000000.0,5121000000.0,30673000000.0,30673000000.0,26544000000.0,57217000000.0,2443000000.0,21423000000.0,1227000000.0,-30000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q1,,2012-03-31,2012-05-08 17:28:12+00:00,1059000000.0,3163000000.0,,35511000000.0,-42000000.0,3482000000.0,245000000.0,0.0,9348000000.0,,,,,1114000000.0,81340000000.0,7444000000.0,,607000000.0,45829000000.0,,7217000000.0,368000000.0,3210000000.0,,,1340000000.0,681000000.0,,287000000.0,,,19213000000.0,429000000.0,284000000.0,53237000000.0,28488000000.0,4954000000.0,4698000000.0,29715000000.0,29715000000.0,23522000000.0,53237000000.0,2454000000.0,18824000000.0,1227000000.0,-31000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,FY,,2013-12-31,2015-02-27 17:31:33+00:00,1616000000.0,2952000000.0,,47398000000.0,-115000000.0,3101000000.0,1906000000.0,0.0,12506000000.0,134000000.0,,,,1369000000.0,99819000000.0,9672000000.0,,891000000.0,52421000000.0,1997000000.0,8364000000.0,,3031000000.0,,,1481000000.0,407000000.0,,483000000.0,,,22032000000.0,53000000.0,,61637000000.0,33396000000.0,6366000000.0,4700000000.0,33396000000.0,35393000000.0,26244000000.0,61637000000.0,2850000000.0,21544000000.0,,-1027000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q3,,2013-09-30,2013-11-08 14:44:58+00:00,1345000000.0,3086000000.0,,45839000000.0,-123000000.0,3123000000.0,1251000000.0,0.0,11446000000.0,,,,,1369000000.0,97301000000.0,10868000000.0,,889000000.0,51462000000.0,,8297000000.0,452000000.0,3121000000.0,,,1392000000.0,447000000.0,,335000000.0,,,21938000000.0,57000000.0,3000000.0,60239000000.0,32981000000.0,6016000000.0,4523000000.0,32981000000.0,32981000000.0,27258000000.0,60239000000.0,2761000000.0,22735000000.0,0.0,-280000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q2,,2013-06-30,2013-08-06 16:33:23+00:00,1346000000.0,2914000000.0,,43672000000.0,-118000000.0,4278000000.0,184000000.0,0.0,10174000000.0,,,,,1369000000.0,99493000000.0,12297000000.0,,973000000.0,55821000000.0,,8496000000.0,298000000.0,3334000000.0,,,1402000000.0,400000000.0,,302000000.0,,,21718000000.0,478000000.0,87000000.0,63350000000.0,31494000000.0,4758000000.0,5158000000.0,32721000000.0,32721000000.0,30629000000.0,63350000000.0,2771000000.0,25471000000.0,1227000000.0,-280000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q1,,2013-03-31,2013-05-09 15:15:52+00:00,1226000000.0,3106000000.0,,42287000000.0,-133000000.0,4197000000.0,248000000.0,0.0,10142000000.0,,,,,1369000000.0,96576000000.0,11485000000.0,,885000000.0,54289000000.0,,8163000000.0,365000000.0,3342000000.0,,,1286000000.0,398000000.0,,228000000.0,,,20781000000.0,994000000.0,16000000.0,61792000000.0,30760000000.0,4848000000.0,5562000000.0,31987000000.0,31987000000.0,29805000000.0,61792000000.0,2655000000.0,24243000000.0,1227000000.0,-30000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,FY,,2014-12-31,2015-08-06 19:53:22+00:00,1210000000.0,2024000000.0,,55382000000.0,-116000000.0,3048000000.0,769000000.0,0.0,12694000000.0,769000000.0,,,,,103458000000.0,11245000000.0,,708000000.0,48076000000.0,2200000000.0,9499000000.0,,2454000000.0,1628000000.0,,1461000000.0,359000000.0,,517000000.0,,,16249000000.0,,,55952000000.0,25937000000.0,6415000000.0,3664000000.0,25937000000.0,28137000000.0,27815000000.0,55952000000.0,1461000000.0,24151000000.0,,-2890000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q3,,2014-09-30,2014-11-06 17:05:39+00:00,1316000000.0,2287000000.0,,50837000000.0,-116000000.0,3096000000.0,510000000.0,0.0,12635000000.0,,,,,1369000000.0,103872000000.0,10902000000.0,,713000000.0,53035000000.0,2168000000.0,9298000000.0,,2971000000.0,,,1689000000.0,401000000.0,471000000.0,842000000.0,,74000000.0,21156000000.0,20000000.0,,60990000000.0,30818000000.0,4426000000.0,4307000000.0,30818000000.0,32986000000.0,28004000000.0,60990000000.0,3529000000.0,23697000000.0,,-2857000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q2,,2014-06-30,2014-08-08 12:53:32+00:00,1491000000.0,2407000000.0,,48042000000.0,-116000000.0,3050000000.0,524000000.0,0.0,12580000000.0,,,,,1369000000.0,100512000000.0,9674000000.0,,794000000.0,52470000000.0,2137000000.0,8566000000.0,,3078000000.0,,,1617000000.0,419000000.0,589000000.0,623000000.0,,778000000.0,22581000000.0,1000000.0,,61171000000.0,32755000000.0,5126000000.0,4570000000.0,32755000000.0,34892000000.0,26279000000.0,61171000000.0,3575000000.0,21709000000.0,,-2290000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q1,,2014-03-31,2014-05-09 15:28:03+00:00,1438000000.0,2479000000.0,,46584000000.0,-116000000.0,2996000000.0,1643000000.0,0.0,12539000000.0,,,,,1369000000.0,99336000000.0,9673000000.0,,727000000.0,52752000000.0,2095000000.0,8517000000.0,323000000.0,2918000000.0,,,1537000000.0,402000000.0,,291000000.0,,,22170000000.0,0.0,0.0,61121000000.0,33082000000.0,5463000000.0,4356000000.0,33082000000.0,35177000000.0,25944000000.0,61121000000.0,2906000000.0,21588000000.0,,-1511000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,FY,,2015-12-31,2017-02-24 12:08:16+00:00,618000000.0,1253000000.0,,25312000000.0,-119000000.0,2562000000.0,1467000000.0,0.0,12876000000.0,,,,,,46150000000.0,8716000000.0,,570000000.0,20838000000.0,1602000000.0,2529000000.0,172000000.0,1223000000.0,,,910000000.0,362000000.0,,290000000.0,,,-1980000000.0,,,25500000000.0,7888000000.0,3752000000.0,1841000000.0,7888000000.0,9490000000.0,16010000000.0,25500000000.0,910000000.0,14169000000.0,,-2889000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q3,,2015-09-30,2015-11-05 18:56:31+00:00,659000000.0,1332000000.0,,73744000000.0,-116000000.0,2567000000.0,1655000000.0,0.0,12754000000.0,84000000.0,,,,,96121000000.0,8777000000.0,,667000000.0,22377000000.0,2163000000.0,1997000000.0,186000000.0,1508000000.0,79000000.0,,1356000000.0,332000000.0,,76000000.0,,,60000000.0,,,27812000000.0,9809000000.0,4079000000.0,2167000000.0,9809000000.0,11972000000.0,15840000000.0,27812000000.0,1356000000.0,13673000000.0,,-2889000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q2,,2015-06-30,2015-08-06 19:53:22+00:00,710000000.0,1589000000.0,,66928000000.0,-116000000.0,2534000000.0,2950000000.0,0.0,12740000000.0,84000000.0,,,,,95243000000.0,9676000000.0,,629000000.0,28315000000.0,2211000000.0,2644000000.0,,1673000000.0,,,1504000000.0,320000000.0,,241000000.0,,,5809000000.0,,,35312000000.0,15544000000.0,5493000000.0,2383000000.0,15544000000.0,17755000000.0,17557000000.0,35312000000.0,1504000000.0,15174000000.0,,-2889000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2015.0,Q1,,2015-03-31,2015-05-07 21:05:27+00:00,1010000000.0,1767000000.0,,63790000000.0,-116000000.0,3094000000.0,229000000.0,0.0,12712000000.0,769000000.0,,,,87000000.0,105020000000.0,9675000000.0,,666000000.0,41230000000.0,2194000000.0,6611000000.0,,1885000000.0,1804000000.0,,1427000000.0,372000000.0,,671000000.0,,,11504000000.0,2598000000.0,,48650000000.0,21211000000.0,5906000000.0,5493000000.0,21211000000.0,23405000000.0,25245000000.0,48650000000.0,1514000000.0,19752000000.0,,-2889000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,FY,,2016-12-31,2018-02-22 17:41:29+00:00,585000000.0,1128000000.0,,27882000000.0,-112000000.0,2432000000.0,1377000000.0,0.0,12622000000.0,,,,,,46749000000.0,8544000000.0,,476000000.0,18867000000.0,1441000000.0,1710000000.0,81000000.0,1258000000.0,,,411000000.0,311000000.0,,179000000.0,,,-3385000000.0,0.0,,22519000000.0,6238000000.0,3241000000.0,1843000000.0,6238000000.0,7679000000.0,14840000000.0,22519000000.0,411000000.0,12997000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q3,,2016-09-30,2016-11-03 17:41:16+00:00,557000000.0,1064000000.0,,27178000000.0,-119000000.0,2742000000.0,1230000000.0,0.0,12679000000.0,,,,,,46640000000.0,8721000000.0,,513000000.0,19462000000.0,1480000000.0,1783000000.0,209000000.0,1071000000.0,,,415000000.0,326000000.0,,256000000.0,,,-3203000000.0,,,23149000000.0,6469000000.0,3272000000.0,1628000000.0,6469000000.0,7949000000.0,15200000000.0,23149000000.0,415000000.0,13572000000.0,,-2888000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2016.0,Q2,,2016-06-30,2016-08-04 17:25:24+00:00,544000000.0,1016000000.0,,26571000000.0,-119000000.0,2706000000.0,1201000000.0,0.0,12745000000.0,,,,,,46714000000.0,8719000000.0,,530000000.0,20143000000.0,1554000000.0,2308000000.0,202000000.0,1026000000.0,,,911000000.0,347000000.0,,343000000.0,,,-2596000000.0,,,24346000000.0,7142000000.0,3292000000.0,1570000000.0,7142000000.0,8696000000.0,15650000000.0,24346000000.0,911000000.0,14080000000.0,,-2888000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q3,,2017-09-30,2017-11-02 18:07:05+00:00,583000000.0,1145000000.0,,25099000000.0,-3000000.0,1831000000.0,1846000000.0,0.0,12445000000.0,,,,,,42754000000.0,7933000000.0,,396000000.0,17655000000.0,1366000000.0,948000000.0,151000000.0,1332000000.0,,,411000000.0,281000000.0,,135000000.0,,96000000.0,-2544000000.0,550000000.0,,21835000000.0,7011000000.0,3769000000.0,2465000000.0,7011000000.0,8377000000.0,13458000000.0,21835000000.0,411000000.0,10993000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q2,,2017-06-30,2017-08-03 19:37:45+00:00,533000000.0,1015000000.0,,24615000000.0,-112000000.0,1811000000.0,1667000000.0,0.0,12505000000.0,,,,,,42166000000.0,8329000000.0,,416000000.0,17551000000.0,1366000000.0,1058000000.0,99000000.0,1401000000.0,1231000000.0,939000000.0,404000000.0,266000000.0,,219000000.0,,,-2607000000.0,,,22602000000.0,6899000000.0,4647000000.0,2873000000.0,6899000000.0,8265000000.0,14337000000.0,22602000000.0,404000000.0,11464000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2017.0,Q1,,2017-03-31,2017-05-04 17:37:31+00:00,564000000.0,1171000000.0,,28353000000.0,-112000000.0,2460000000.0,1521000000.0,0.0,12563000000.0,,,,,,47133000000.0,8327000000.0,,454000000.0,18780000000.0,1438000000.0,1789000000.0,93000000.0,1334000000.0,,,404000000.0,313000000.0,,187000000.0,,,-3179000000.0,,,22610000000.0,6385000000.0,3426000000.0,1898000000.0,6385000000.0,7823000000.0,14787000000.0,22610000000.0,404000000.0,12889000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q3,,2018-09-30,2018-11-01 16:17:19+00:00,744000000.0,1457000000.0,,27399000000.0,4000000.0,1867000000.0,593000000.0,0.0,12205000000.0,,,,,,46045000000.0,8053000000.0,,362000000.0,18646000000.0,1334000000.0,502000000.0,229000000.0,1313000000.0,,,439000000.0,295000000.0,,144000000.0,,,-1667000000.0,150000000.0,,21870000000.0,7612000000.0,2785000000.0,2207000000.0,7612000000.0,8946000000.0,12924000000.0,21870000000.0,439000000.0,10717000000.0,,-2930000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q2,,2018-06-30,2018-08-02 16:43:26+00:00,682000000.0,1446000000.0,,26796000000.0,4000000.0,1845000000.0,972000000.0,0.0,12271000000.0,,,,,,45132000000.0,7937000000.0,,361000000.0,18336000000.0,1355000000.0,518000000.0,177000000.0,1230000000.0,,,435000000.0,303000000.0,,183000000.0,,,-1748000000.0,400000000.0,,21910000000.0,7640000000.0,3139000000.0,2312000000.0,7640000000.0,8995000000.0,12915000000.0,21910000000.0,435000000.0,10603000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2018.0,Q1,,2018-03-31,2018-05-03 15:20:04+00:00,708000000.0,1409000000.0,,26196000000.0,4000000.0,1819000000.0,1077000000.0,0.0,12328000000.0,,,,,,44282000000.0,7936000000.0,,386000000.0,18086000000.0,1367000000.0,528000000.0,247000000.0,1234000000.0,,,452000000.0,297000000.0,,134000000.0,,,-1943000000.0,400000000.0,,21791000000.0,7502000000.0,3253000000.0,2342000000.0,7502000000.0,8869000000.0,12922000000.0,21791000000.0,452000000.0,10580000000.0,,-2887000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2019.0,FY,,2019-12-31,2020-05-07 16:08:24+00:00,695000000.0,1062000000.0,,28987000000.0,16000000.0,1811000000.0,247000000.0,0.0,12030000000.0,,,,,,43145000000.0,8555000000.0,1258000000.0,,14158000000.0,1210000000.0,346000000.0,652000000.0,1149000000.0,,,730000000.0,520000000.0,,,555000000.0,,-5601000000.0,11000000.0,,18107000000.0,3255000000.0,1961000000.0,1855000000.0,3255000000.0,4465000000.0,13087000000.0,18107000000.0,1988000000.0,11232000000.0,,-3190000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2019.0,Q3,,2019-09-30,2019-10-31 16:13:14+00:00,661000000.0,1070000000.0,,26953000000.0,3000000.0,1853000000.0,163000000.0,0.0,12113000000.0,,,,,,44608000000.0,8393000000.0,1095000000.0,,17655000000.0,1567000000.0,340000000.0,738000000.0,1241000000.0,,,684000000.0,491000000.0,,,539000000.0,,-2625000000.0,19000000.0,,21405000000.0,6301000000.0,1971000000.0,1921000000.0,6301000000.0,7868000000.0,12998000000.0,21405000000.0,1779000000.0,11077000000.0,,-3190000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2019.0,Q1,,2019-03-31,2019-05-02 18:08:50+00:00,679000000.0,1185000000.0,,28654000000.0,4000000.0,1879000000.0,327000000.0,0.0,12270000000.0,,,,,,46945000000.0,8094000000.0,209000000.0,438000000.0,18291000000.0,1620000000.0,370000000.0,213000000.0,1356000000.0,217000000.0,,747000000.0,425000000.0,,124000000.0,,,-2095000000.0,339000000.0,,21751000000.0,6989000000.0,2504000000.0,2374000000.0,6989000000.0,8609000000.0,13142000000.0,21751000000.0,956000000.0,10768000000.0,,-3190000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2020.0,Q1,,2020-03-31,2020-05-07 16:08:24+00:00,528000000.0,838000000.0,,33652000000.0,15000000.0,1814000000.0,428000000.0,0.0,12009000000.0,,,,,,43238000000.0,8336000000.0,1337000000.0,,9586000000.0,1018000000.0,309000000.0,642000000.0,953000000.0,,,560000000.0,562000000.0,,,573000000.0,,-10081000000.0,544000000.0,,13391000000.0,-1246000000.0,1908000000.0,2025000000.0,-1246000000.0,-228000000.0,13046000000.0,13391000000.0,1897000000.0,11021000000.0,,-3189000000.0
