company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 12:56:30+00:00,,-5.25,-5.25,,580617000.0,-5.25,,2818161000.0,-696551000.0,-1756940000.0,-1756940000.0,,-1758360000.0,,33339000.0,1603614000.0,,,,,511566000.0,30211000.0,,1420000.0,,85046000.0,33339000.0,1600486000.0,58587000.0,3995390000.0,-2394904000.0,-58587000.0,-2453491000.0,1633825000.0,334900000.0,334900000.0,334900000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q4,2010-10-01,2010-12-31,,,1.75,1.75,0.3,928502000.0,1.73,,,579196000.0,689019000.0,689019000.0,,670019000.0,,1130635000.0,3473375000.0,,,,,-235186000.0,-39626000.0,,19000000.0,167000000.0,119850000.0,1130635000.0,2303114000.0,54733000.0,980166000.0,1322948000.0,-54733000.0,1268215000.0,3433749000.0,351700000.0,352000000.0,359000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 18:34:31+00:00,,8.53,8.53,0.6,3083000000.0,8.46,,,2174000000.0,3032000000.0,3032000000.0,,3000000000.0,,2210000000.0,12183000000.0,,,,,801000000.0,-91000000.0,,32000000.0,183000000.0,380000000.0,2210000000.0,9882000000.0,229000000.0,4447000000.0,5435000000.0,-229000000.0,5206000000.0,12092000000.0,351700000.0,352000000.0,359000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 17:30:26+00:00,,2.14,2.14,0.15,787000000.0,2.12,,,559000000.0,778000000.0,778000000.0,,765000000.0,,550000000.0,3047000000.0,,,,,183000000.0,-34000000.0,,13000000.0,8000000.0,89000000.0,550000000.0,2463000000.0,59000000.0,1067000000.0,1396000000.0,-59000000.0,1337000000.0,3013000000.0,357500000.0,357000000.0,367000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q3YTD,2010-01-01,2010-09-30,,,6.78,6.78,0.3,2154498000.0,6.73,,,1594804000.0,2342981000.0,2342981000.0,,2329981000.0,,1079365000.0,8709625000.0,,,,,1036186000.0,-51374000.0,,13000000.0,16000000.0,260150000.0,1079365000.0,7578886000.0,174267000.0,3466834000.0,4112052000.0,-174267000.0,3937785000.0,8658251000.0,357500000.0,357000000.0,367000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q3TTM,2009-10-01,2010-09-30,,,8.53,8.53,0.9,2769624000.0,8.5,,-161000.0,2131702000.0,2928185000.0,2928185000.0,,2912445000.0,,1930507000.0,11279962000.0,,,,,857212000.0,-66345000.0,,15740000.0,16000000.0,345707000.0,1930507000.0,9283110000.0,234841000.0,3988382000.0,5294728000.0,-234841000.0,5059887000.0,11213617000.0,357500000.0,357000000.0,367000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 16:58:10+00:00,,2.55,2.55,0.15,729000000.0,2.53,,,534000000.0,860000000.0,860000000.0,,860000000.0,,489000000.0,2969000000.0,,,,,212000000.0,3000000.0,,0.0,8000000.0,84000000.0,489000000.0,2483000000.0,56000000.0,1033000000.0,1450000000.0,-56000000.0,1394000000.0,2972000000.0,337300000.0,338000000.0,339000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q2YTD,2010-01-01,2010-06-30,,,4.64,4.64,0.15,1367498000.0,4.61,,,1035804000.0,1564981000.0,1564981000.0,,1564981000.0,,529365000.0,5662625000.0,,,,,853186000.0,-17374000.0,,,8000000.0,171150000.0,529365000.0,5115886000.0,115267000.0,2399834000.0,2716052000.0,-115267000.0,2600785000.0,5645251000.0,337300000.0,338000000.0,339000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q2TTM,2009-07-01,2010-06-30,,,7.7,7.7,0.75,2608522000.0,7.68,,-161000.0,2001292000.0,2592201000.0,2592201000.0,,2588041000.0,,1862274000.0,10558667000.0,,,,,884196000.0,-25619000.0,,4160000.0,8000000.0,339199000.0,1862274000.0,8670774000.0,237525000.0,3839756000.0,4831018000.0,-237525000.0,4593493000.0,10533048000.0,337300000.0,338000000.0,339000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 12:56:30+00:00,,2.09,2.09,,638498000.0,2.08,,0.0,501804000.0,704981000.0,704981000.0,,704981000.0,,40365000.0,2693625000.0,,,,,641186000.0,-20374000.0,,0.0,,87150000.0,40365000.0,2632886000.0,59267000.0,1366834000.0,1266052000.0,-59267000.0,1206785000.0,2673251000.0,337300000.0,337300000.0,338900000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2010.0,Q1TTM,2009-04-01,2010-03-31,,,6.47,6.47,0.6,2452881000.0,6.46,,-161000.0,1809355000.0,2176921000.0,2176921000.0,,2171341000.0,,1812026000.0,9664011000.0,,,,,814620000.0,-9585000.0,,5580000.0,,346104000.0,1812026000.0,7842400000.0,242680000.0,3613444000.0,4228956000.0,-242680000.0,3986276000.0,9654426000.0,337300000.0,337300000.0,338900000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q4,2011-10-01,2011-12-31,,,5.96,5.96,0.3,1065000000.0,5.8,,109000000.0,902000000.0,1189000000.0,2323000000.0,,1170000000.0,,1433000000.0,8220000000.0,-1134000000.0,,1284000000.0,-1927000000.0,276000000.0,2000000.0,,19000000.0,5000000.0,132000000.0,1433000000.0,6789000000.0,35000000.0,2841000000.0,3948000000.0,-80000000.0,1941000000.0,8222000000.0,383700000.0,384000000.0,400000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:59:38+00:00,,11.75,11.75,0.6,4095000000.0,11.47,,109000000.0,3509000000.0,4584000000.0,4584000000.0,,4508000000.0,,2901000000.0,16810000000.0,,,,,1053000000.0,78000000.0,,76000000.0,20000000.0,459000000.0,2901000000.0,13987000000.0,158000000.0,5736000000.0,8251000000.0,-158000000.0,8093000000.0,16888000000.0,383700000.0,384000000.0,400000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q3,2011-07-01,2011-09-30,2011-11-08 17:30:26+00:00,,2.56,2.56,0.15,1065000000.0,2.5,,,1092000000.0,1002000000.0,1002000000.0,,983000000.0,,733000000.0,4282000000.0,,,,,283000000.0,46000000.0,,19000000.0,4000000.0,112000000.0,733000000.0,3595000000.0,37000000.0,1464000000.0,2131000000.0,-37000000.0,2094000000.0,4328000000.0,384000000.0,384000000.0,400000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q3YTD,2011-01-01,2011-09-30,,,5.79,5.79,0.3,3030000000.0,5.67,,,2607000000.0,3395000000.0,2261000000.0,,3338000000.0,,1468000000.0,8590000000.0,1134000000.0,,-1284000000.0,1927000000.0,777000000.0,76000000.0,,57000000.0,15000000.0,327000000.0,1468000000.0,7198000000.0,123000000.0,2895000000.0,4303000000.0,-78000000.0,6152000000.0,8666000000.0,384000000.0,384000000.0,400000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q3TTM,2010-10-01,2011-09-30,,,7.54,7.54,0.6,3958502000.0,7.4,,,3186196000.0,4084019000.0,2950019000.0,,4008019000.0,,2598635000.0,12063375000.0,1134000000.0,,-1284000000.0,1927000000.0,541814000.0,36374000.0,,76000000.0,182000000.0,446850000.0,2598635000.0,9501114000.0,177733000.0,3875166000.0,5625948000.0,-132733000.0,7420215000.0,12099749000.0,384000000.0,384000000.0,400000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q2,2011-04-01,2011-06-30,2011-08-08 16:58:10+00:00,,3.23,3.23,0.15,1029000000.0,3.17,,,872000000.0,1259000000.0,1259000000.0,,1240000000.0,,735000000.0,4355000000.0,,,,,293000000.0,-17000000.0,,19000000.0,6000000.0,103000000.0,735000000.0,3603000000.0,41000000.0,1431000000.0,2172000000.0,-41000000.0,2131000000.0,4338000000.0,383900000.0,384000000.0,397000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q2YTD,2011-01-01,2011-06-30,,,3.23,3.23,0.15,1965000000.0,3.17,,,1515000000.0,2393000000.0,1259000000.0,,2355000000.0,,735000000.0,4308000000.0,1134000000.0,,-1284000000.0,1927000000.0,494000000.0,30000000.0,,38000000.0,11000000.0,215000000.0,735000000.0,3603000000.0,86000000.0,1431000000.0,2172000000.0,-41000000.0,4058000000.0,4338000000.0,383900000.0,384000000.0,397000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q2TTM,2010-07-01,2011-06-30,,,7.12,7.12,0.6,3680502000.0,7.02,,,2653196000.0,3860019000.0,2726019000.0,,3790019000.0,,2415635000.0,10828375000.0,1134000000.0,,-1284000000.0,1927000000.0,441814000.0,-43626000.0,,70000000.0,186000000.0,423850000.0,2415635000.0,8369114000.0,199733000.0,3478166000.0,4890948000.0,-154733000.0,6663215000.0,10784749000.0,383900000.0,384000000.0,397000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2011.0,Q1TTM,2010-04-01,2011-03-31,,,9.35,9.35,0.75,3380000000.0,9.24,,,2465000000.0,3461000000.0,3461000000.0,,3410000000.0,,2429000000.0,13368000000.0,,,,,801000000.0,-24000000.0,,51000000.0,188000000.0,405000000.0,2429000000.0,10915000000.0,215000000.0,4774000000.0,6141000000.0,-215000000.0,5926000000.0,13344000000.0,383200000.0,383000000.0,397000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q4,2012-10-01,2012-12-31,,172000000.0,1.65,1.65,0.17,3078000000.0,1.65,,-1898000000.0,950000000.0,668000000.0,654000000.0,14000000.0,649000000.0,,666000000.0,3874000000.0,,,,,247000000.0,3000000.0,,19000000.0,2000000.0,131000000.0,666000000.0,3211000000.0,-125000000.0,1732000000.0,1479000000.0,125000000.0,1604000000.0,3877000000.0,388900000.0,389000000.0,391000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 17:31:33+00:00,172000000.0,4.95,4.95,0.68,6881000000.0,4.92,,0.0,2853000000.0,2001000000.0,1987000000.0,14000000.0,1925000000.0,,3079000000.0,16428000000.0,,,,,1046000000.0,136000000.0,,76000000.0,31000000.0,515000000.0,3079000000.0,13485000000.0,,8645000000.0,4840000000.0,,4840000000.0,16564000000.0,388900000.0,389000000.0,391000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q3,2012-07-01,2012-09-30,2012-11-07 17:28:10+00:00,,0.41,0.41,0.17,1300000000.0,0.41,,729000000.0,685000000.0,180000000.0,180000000.0,,161000000.0,,887000000.0,4141000000.0,,,,,227000000.0,38000000.0,,19000000.0,7000000.0,124000000.0,887000000.0,3292000000.0,40000000.0,2387000000.0,905000000.0,-40000000.0,865000000.0,4179000000.0,392700000.0,391000000.0,393000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q3YTD,2012-01-01,2012-09-30,,,3.3,3.3,0.51,3803000000.0,3.27,,1898000000.0,1903000000.0,1333000000.0,1333000000.0,,1276000000.0,,2413000000.0,12554000000.0,,,,,799000000.0,133000000.0,,57000000.0,29000000.0,384000000.0,2413000000.0,10274000000.0,125000000.0,6913000000.0,3361000000.0,-125000000.0,3236000000.0,12687000000.0,392700000.0,391000000.0,393000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q3TTM,2011-10-01,2012-09-30,,,9.26,9.26,0.81,4868000000.0,9.07,,2007000000.0,2805000000.0,2522000000.0,3656000000.0,,2446000000.0,,3846000000.0,20774000000.0,-1134000000.0,,1284000000.0,-1927000000.0,1075000000.0,135000000.0,,76000000.0,34000000.0,516000000.0,3846000000.0,17063000000.0,160000000.0,9754000000.0,7309000000.0,-205000000.0,5177000000.0,20909000000.0,392700000.0,391000000.0,393000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q2,2012-04-01,2012-06-30,2012-08-07 17:26:10+00:00,,0.87,0.87,0.17,1284000000.0,0.86,,648000000.0,455000000.0,356000000.0,356000000.0,,337000000.0,,776000000.0,3956000000.0,,,,,260000000.0,16000000.0,,19000000.0,16000000.0,132000000.0,776000000.0,3196000000.0,45000000.0,2340000000.0,856000000.0,-45000000.0,811000000.0,3972000000.0,387400000.0,389000000.0,390000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q2YTD,2012-01-01,2012-06-30,,,2.89,2.89,0.34,2503000000.0,2.86,,1169000000.0,1218000000.0,1153000000.0,1153000000.0,,1115000000.0,,1526000000.0,8413000000.0,,,,,572000000.0,95000000.0,,38000000.0,22000000.0,260000000.0,1526000000.0,6982000000.0,85000000.0,4526000000.0,2456000000.0,-85000000.0,2371000000.0,8508000000.0,387400000.0,389000000.0,390000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q2TTM,2011-07-01,2012-06-30,,,11.41,11.41,0.79,4633000000.0,11.16,,1278000000.0,3212000000.0,3344000000.0,4478000000.0,,3268000000.0,,3692000000.0,20915000000.0,-1134000000.0,,1284000000.0,-1927000000.0,1131000000.0,143000000.0,,76000000.0,31000000.0,504000000.0,3692000000.0,17366000000.0,157000000.0,8831000000.0,8535000000.0,-202000000.0,6406000000.0,21058000000.0,387400000.0,389000000.0,390000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q1,2012-01-01,2012-03-31,2012-05-08 17:28:12+00:00,,2.02,2.02,0.17,1219000000.0,2.0,,521000000.0,763000000.0,797000000.0,797000000.0,,778000000.0,,750000000.0,4457000000.0,,,,,312000000.0,79000000.0,,19000000.0,6000000.0,128000000.0,750000000.0,3786000000.0,40000000.0,2186000000.0,1600000000.0,-40000000.0,1560000000.0,4536000000.0,385100000.0,385000000.0,399000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2012.0,Q1TTM,2011-04-01,2012-03-31,,,13.77,13.77,0.77,4378000000.0,13.47,,630000000.0,3629000000.0,4247000000.0,5381000000.0,,4171000000.0,,3651000000.0,21314000000.0,-1134000000.0,,1284000000.0,-1927000000.0,1164000000.0,110000000.0,,76000000.0,21000000.0,475000000.0,3651000000.0,17773000000.0,153000000.0,7922000000.0,9851000000.0,-198000000.0,7726000000.0,21424000000.0,385100000.0,385000000.0,399000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,FY,2013-01-01,2013-12-31,2014-02-28 16:59:38+00:00,,5.53,5.53,0.8,5524000000.0,5.5,,1176000000.0,1928000000.0,2288000000.0,2288000000.0,,2188000000.0,56000000.0,3353000000.0,16402000000.0,,,,,1075000000.0,-348000000.0,,44000000.0,33000000.0,503000000.0,3353000000.0,12701000000.0,174000000.0,8311000000.0,4390000000.0,-174000000.0,4216000000.0,16054000000.0,395700000.0,395000000.0,406000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q4,2013-10-01,2013-12-31,,,0.41,0.41,0.2,809000000.0,0.45,,1111000000.0,508000000.0,230000000.0,99000000.0,131000000.0,174000000.0,56000000.0,797000000.0,3967000000.0,,,,,293000000.0,-157000000.0,,,33000000.0,141000000.0,797000000.0,3013000000.0,19000000.0,2387000000.0,626000000.0,-19000000.0,607000000.0,3810000000.0,395700000.0,395000000.0,406000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q3YTD,2013-01-01,2013-09-30,,,5.12,5.12,0.6,4715000000.0,5.05,,65000000.0,1420000000.0,2058000000.0,2189000000.0,-131000000.0,2014000000.0,,2556000000.0,12435000000.0,,,,,782000000.0,-191000000.0,,44000000.0,,362000000.0,2556000000.0,9688000000.0,155000000.0,5924000000.0,3764000000.0,-155000000.0,3609000000.0,12244000000.0,400000000.0,399000000.0,401000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q3TTM,2012-10-01,2013-09-30,,172000000.0,6.77,6.77,0.77,7793000000.0,6.7,,-1833000000.0,2370000000.0,2726000000.0,2843000000.0,-117000000.0,2663000000.0,,3222000000.0,16309000000.0,,,,,1029000000.0,-188000000.0,,63000000.0,2000000.0,493000000.0,3222000000.0,12899000000.0,30000000.0,7656000000.0,5243000000.0,-30000000.0,5213000000.0,16121000000.0,400000000.0,399000000.0,401000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:05:39+00:00,,0.75,0.75,0.2,1995000000.0,0.75,,,206000000.0,306000000.0,435000000.0,-129000000.0,300000000.0,,853000000.0,4288000000.0,,,,,241000000.0,-388000000.0,,6000000.0,,120000000.0,853000000.0,3047000000.0,50000000.0,2356000000.0,691000000.0,-50000000.0,641000000.0,3900000000.0,400000000.0,399000000.0,401000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q2YTD,2013-01-01,2013-06-30,,,4.37,4.37,0.4,2720000000.0,4.3,,65000000.0,1214000000.0,1752000000.0,1754000000.0,-2000000.0,1714000000.0,,1703000000.0,8147000000.0,,,,,541000000.0,197000000.0,,38000000.0,,242000000.0,1703000000.0,6641000000.0,105000000.0,3568000000.0,3073000000.0,-105000000.0,2968000000.0,8344000000.0,392300000.0,392000000.0,408000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q2TTM,2012-07-01,2013-06-30,,172000000.0,6.43,6.43,0.74,7098000000.0,6.36,,-1104000000.0,2849000000.0,2600000000.0,2588000000.0,12000000.0,2524000000.0,,3256000000.0,16162000000.0,,,,,1015000000.0,238000000.0,,76000000.0,9000000.0,497000000.0,3256000000.0,13144000000.0,20000000.0,7687000000.0,5457000000.0,-20000000.0,5437000000.0,16400000000.0,392300000.0,392000000.0,408000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 12:53:32+00:00,,2.59,2.59,0.2,1350000000.0,2.54,,,611000000.0,1035000000.0,1037000000.0,-2000000.0,1016000000.0,,858000000.0,4001000000.0,,,,,234000000.0,267000000.0,,19000000.0,,126000000.0,858000000.0,3410000000.0,52000000.0,1710000000.0,1700000000.0,-52000000.0,1648000000.0,4268000000.0,392300000.0,392000000.0,408000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q1,2013-01-01,2013-03-31,2013-05-09 15:15:52+00:00,,1.78,1.78,0.2,1370000000.0,1.76,,65000000.0,603000000.0,717000000.0,717000000.0,,698000000.0,,845000000.0,4146000000.0,,,,,307000000.0,-70000000.0,,19000000.0,0.0,116000000.0,845000000.0,3231000000.0,53000000.0,1858000000.0,1373000000.0,-53000000.0,1320000000.0,4076000000.0,392100000.0,392000000.0,408000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2013.0,Q1TTM,2012-04-01,2013-03-31,,172000000.0,4.71,4.71,0.71,7032000000.0,4.68,,-456000000.0,2693000000.0,1921000000.0,1907000000.0,14000000.0,1845000000.0,,3174000000.0,16117000000.0,,,,,1041000000.0,-13000000.0,,76000000.0,25000000.0,503000000.0,3174000000.0,12930000000.0,13000000.0,8317000000.0,4613000000.0,-13000000.0,4600000000.0,16104000000.0,392100000.0,392000000.0,408000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 12:08:16+00:00,413000000.0,-21.76,-21.76,1.0,4526000000.0,-21.76,2499000000.0,7102000000.0,-518000000.0,-8019000000.0,-6312000000.0,-1707000000.0,-8360000000.0,341000000.0,2511000000.0,13080000000.0,,,,-1608000000.0,731000000.0,,,,67000000.0,453000000.0,2511000000.0,10569000000.0,,15791000000.0,-5222000000.0,-1608000000.0,-6830000000.0,13080000000.0,384200000.0,384000000.0,384000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q4,2014-10-01,2014-12-31,,274000000.0,-20.17,-20.17,0.25,-773000000.0,-20.17,2499000000.0,7102000000.0,-2218000000.0,-7725000000.0,-6635000000.0,-1090000000.0,-7771000000.0,46000000.0,563000000.0,2695000000.0,,,,-1608000000.0,128000000.0,-20000000.0,,,1000000.0,126000000.0,563000000.0,2112000000.0,,9357000000.0,-7245000000.0,-1608000000.0,-8853000000.0,2675000000.0,384200000.0,384000000.0,384000000.0
Apache Corp,APA,72ZZ1XRHOOU9P9X16K08,6769,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 18:56:31+00:00,60000000.0,-3.5,-3.5,0.25,2735000000.0,-3.5,,,768000000.0,-1241000000.0,-1085000000.0,-156000000.0,-1330000000.0,89000000.0,655000000.0,3441000000.0,,,,,163000000.0,,,,34000000.0,111000000.0,655000000.0,2786000000.0,,3103000000.0,-317000000.0,,-317000000.0,3441000000.0,380000000.0,381000000.0,381000000.0
