company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,extraordinaryincome,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2007.0,FY,2007-01-01,2007-12-31,2010-02-24 13:38:57+00:00,4.11,4.11,,4.08,0.0,537000000.0,3106000000.0,1951000000.0,1951000000.0,,1823000000.0,128000000.0,12562000000.0,18266000000.0,170000000.0,-67000000.0,-18000000.0,12562000000.0,5704000000.0,265000000.0,34000000.0,3088000000.0,2616000000.0,-298000000.0,2318000000.0,18266000000.0,443600000.0,443600000.0,446800000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2008.0,FY,2008-01-01,2008-12-31,2011-02-23 13:08:22+00:00,4.04,4.04,,4.03,-8000000.0,618000000.0,3291000000.0,1829000000.0,1837000000.0,,1690000000.0,139000000.0,13557000000.0,19415000000.0,166000000.0,,20000000.0,13557000000.0,5858000000.0,304000000.0,46000000.0,3311000000.0,2547000000.0,-258000000.0,2289000000.0,19415000000.0,418500000.0,418500000.0,418500000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 15:29:59+00:00,0.99,0.99,0.58,0.99,0.0,154000000.0,848000000.0,448000000.0,448000000.0,,413000000.0,35000000.0,3535000000.0,4998000000.0,53000000.0,,5000000.0,3535000000.0,1463000000.0,76000000.0,15000000.0,853000000.0,610000000.0,-61000000.0,549000000.0,4998000000.0,417200000.0,417200000.0,417200000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 11:39:21+00:00,4.53,4.53,,4.52,,746000000.0,3498000000.0,1994000000.0,1994000000.0,,1884000000.0,110000000.0,12695000000.0,19115000000.0,164000000.0,,97000000.0,12695000000.0,6420000000.0,275000000.0,26000000.0,3595000000.0,2825000000.0,-249000000.0,2576000000.0,19115000000.0,416100000.0,416100000.0,416100000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q4,2009-10-01,2009-12-31,,1.18,1.18,-1.8,1.17,,184000000.0,974000000.0,522000000.0,522000000.0,,492000000.0,30000000.0,3316000000.0,4982000000.0,48000000.0,,-25000000.0,3316000000.0,1666000000.0,64000000.0,5000000.0,949000000.0,717000000.0,-59000000.0,658000000.0,4982000000.0,416100000.0,416100000.0,416100000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q3,2009-07-01,2009-09-30,2010-11-08 11:20:27+00:00,1.4,1.4,0.6,1.4,,240000000.0,852000000.0,611000000.0,611000000.0,,582000000.0,29000000.0,3186000000.0,4913000000.0,40000000.0,,4000000.0,3186000000.0,1727000000.0,67000000.0,7000000.0,856000000.0,871000000.0,-60000000.0,811000000.0,4913000000.0,415900000.0,415900000.0,415900000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q3YTD,2009-01-01,2009-09-30,,3.35,3.35,1.8,3.35,,562000000.0,2524000000.0,1472000000.0,1472000000.0,,1392000000.0,80000000.0,9379000000.0,14133000000.0,116000000.0,,122000000.0,9379000000.0,4754000000.0,211000000.0,21000000.0,2646000000.0,2108000000.0,-190000000.0,1918000000.0,14133000000.0,415900000.0,415900000.0,415900000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q2YTD,2009-01-01,2009-06-30,,1.95,1.95,1.2,1.95,,322000000.0,1672000000.0,861000000.0,861000000.0,,810000000.0,51000000.0,6193000000.0,9220000000.0,76000000.0,,118000000.0,6193000000.0,3027000000.0,144000000.0,14000000.0,1790000000.0,1237000000.0,-130000000.0,1107000000.0,9220000000.0,415600000.0,415600000.0,415600000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q2,2009-04-01,2009-06-30,2010-08-09 10:17:14+00:00,0.97,0.97,0.6,0.97,,158000000.0,923000000.0,430000000.0,430000000.0,,403000000.0,27000000.0,3154000000.0,4727000000.0,44000000.0,,41000000.0,3154000000.0,1573000000.0,71000000.0,6000000.0,964000000.0,609000000.0,-65000000.0,544000000.0,4727000000.0,415600000.0,415600000.0,415600000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2009.0,Q1,2009-01-01,2009-03-31,2010-05-14 15:30:06+00:00,0.98,0.98,0.6,0.98,,164000000.0,749000000.0,431000000.0,431000000.0,,407000000.0,24000000.0,3039000000.0,4493000000.0,32000000.0,,77000000.0,3039000000.0,1454000000.0,73000000.0,8000000.0,826000000.0,628000000.0,-65000000.0,563000000.0,4493000000.0,415300000.0,415300000.0,415300000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:35:40+00:00,4.47,4.47,2.64,4.45,,788000000.0,3673000000.0,1943000000.0,1943000000.0,,1843000000.0,100000000.0,13196000000.0,19746000000.0,181000000.0,,104000000.0,13196000000.0,6550000000.0,243000000.0,20000000.0,3777000000.0,2773000000.0,-223000000.0,2550000000.0,19746000000.0,412400000.0,412400000.0,412400000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2010.0,Q4,2010-10-01,2010-12-31,,1.21,1.21,0.66,1.19,,171000000.0,954000000.0,520000000.0,520000000.0,,492000000.0,28000000.0,3430000000.0,5075000000.0,51000000.0,,-8000000.0,3430000000.0,1645000000.0,63000000.0,4000000.0,946000000.0,699000000.0,-59000000.0,640000000.0,5075000000.0,412400000.0,412400000.0,412400000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.26,3.26,1.98,3.26,,617000000.0,2719000000.0,1423000000.0,1423000000.0,,1351000000.0,72000000.0,9766000000.0,14671000000.0,130000000.0,,112000000.0,9766000000.0,4905000000.0,180000000.0,16000000.0,2831000000.0,2074000000.0,-164000000.0,1910000000.0,14671000000.0,409900000.0,409900000.0,409900000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2010.0,Q3TTM,2009-10-01,2010-09-30,,4.44,4.44,0.18,4.43,,801000000.0,3693000000.0,1945000000.0,1945000000.0,,1843000000.0,102000000.0,13082000000.0,19653000000.0,178000000.0,,87000000.0,13082000000.0,6571000000.0,244000000.0,21000000.0,3780000000.0,2791000000.0,-223000000.0,2568000000.0,19653000000.0,409900000.0,409900000.0,409900000.0
Kimberly-Clark Corp,KMB,MP3J6QPYPGN75NVW2S34,55785,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 18:27:17+00:00,1.14,1.14,0.66,1.14,,195000000.0,909000000.0,489000000.0,489000000.0,,469000000.0,20000000.0,3365000000.0,4979000000.0,40000000.0,,7000000.0,3365000000.0,1614000000.0,59000000.0,5000000.0,916000000.0,698000000.0,-54000000.0,644000000.0,4979000000.0,409900000.0,409900000.0,409900000.0
