company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commonequity,deferredacquisitioncost,goodwill,longtermdebt,mortgageservicingrights,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit,unearnedpremiumsdebit
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2,,2012-06-30,2012-08-08 17:07:50+00:00,135702000.0,416355000.0,1012220000.0,9488668000.0,991287000.0,386783000.0,87865000.0,2108482000.0,325073000.0,264413000.0,9058000.0,1753080000.0,1236447000.0,,4711836000.0,,19462106000.0,4207784000.0,4207784000.0,4216842000.0,15245264000.0,19462106000.0,0.0,13812311000.0,-1911694000.0,2380002000.0,1652994000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q1,,2012-03-31,2012-05-07 16:18:11+00:00,132745000.0,393259000.0,1082407000.0,9394152000.0,985441000.0,377600000.0,90172000.0,2096562000.0,357121000.0,268229000.0,8539000.0,1791225000.0,1194575000.0,,4615439000.0,,19133632000.0,4126916000.0,4126916000.0,4135455000.0,14998177000.0,19133632000.0,0.0,13450489000.0,-1867223000.0,2311187000.0,1581943000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,FY,,2013-12-31,2015-02-27 16:09:48+00:00,118329000.0,189391000.0,839738000.0,10080941000.0,1014464000.0,452101000.0,110146000.0,2032242000.0,343583000.0,339448000.0,33359000.0,2933363000.0,1287782000.0,,5265015000.0,,20551796000.0,4336035000.0,4336035000.0,4369394000.0,16182402000.0,20551796000.0,0.0,13489805000.0,-2132835000.0,2781437000.0,1925283000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3,,2013-09-30,2013-11-08 17:06:32+00:00,128094000.0,217479000.0,966326000.0,10061054000.0,1008328000.0,452695000.0,113169000.0,2036233000.0,411851000.0,336515000.0,28224000.0,2703572000.0,1206029000.0,,5148017000.0,,20523719000.0,4367074000.0,4367074000.0,4395298000.0,16128421000.0,20523719000.0,0.0,13444719000.0,-2006750000.0,2825105000.0,1966778000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2,,2013-06-30,2013-08-06 14:08:21+00:00,126122000.0,210225000.0,658839000.0,9921072000.0,1003108000.0,433274000.0,112741000.0,2035600000.0,359177000.0,291831000.0,27051000.0,2655467000.0,1267987000.0,,5024565000.0,,20211542000.0,4238604000.0,4238604000.0,4265655000.0,15945887000.0,20211542000.0,0.0,13609126000.0,-1999294000.0,2721228000.0,1964965000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q1,,2013-03-31,2013-05-06 14:31:35+00:00,126577000.0,428592000.0,945492000.0,9809843000.0,996950000.0,425070000.0,107529000.0,1936537000.0,456533000.0,271012000.0,32089000.0,2350508000.0,1327629000.0,,4922178000.0,,20120634000.0,4378541000.0,4378541000.0,4410630000.0,15710004000.0,20120634000.0,0.0,13588049000.0,-1969179000.0,2635995000.0,1849864000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,FY,,2014-12-31,2016-02-22 17:25:35+00:00,120367000.0,183550000.0,674441000.0,10369701000.0,1038536000.0,488525000.0,150944000.0,2455587000.0,322012000.0,332098000.0,34189000.0,3043268000.0,1240537000.0,,5732410000.0,,21716691000.0,4589945000.0,4589945000.0,4624134000.0,17092557000.0,21716691000.0,0.0,14538200000.0,-2364551000.0,3026732000.0,2046836000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3,,2014-09-30,2014-11-07 09:30:02+00:00,138904000.0,273545000.0,1342285000.0,10314265000.0,1029128000.0,492500000.0,103337000.0,2462025000.0,343300000.0,333938000.0,34571000.0,2685443000.0,1371139000.0,,5762406000.0,95681000.0,22097597000.0,4708903000.0,4708903000.0,4743474000.0,17354123000.0,22097597000.0,0.0,14558135000.0,-2356176000.0,3111013000.0,2099755000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2,,2014-06-30,2014-08-07 11:41:36+00:00,123168000.0,333899000.0,842671000.0,10256219000.0,1021818000.0,483714000.0,103565000.0,2036967000.0,655691000.0,335741000.0,34845000.0,2379566000.0,1137562000.0,,5587824000.0,,21167194000.0,4619713000.0,4619713000.0,4654558000.0,16512636000.0,21167194000.0,0.0,14062229000.0,-2323828000.0,3081888000.0,2180849000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q1,,2014-03-31,2014-05-12 12:37:25+00:00,130510000.0,258883000.0,643575000.0,10214994000.0,1017329000.0,475244000.0,110242000.0,2032555000.0,373166000.0,337982000.0,34914000.0,2630838000.0,1066774000.0,,5421913000.0,,20704267000.0,4375944000.0,4375944000.0,4410858000.0,16293409000.0,20704267000.0,0.0,13947028000.0,-2322181000.0,2979086000.0,2055682000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,FY,,2015-12-31,2017-02-27 17:34:39+00:00,123164000.0,-66698000.0,763631000.0,10669150000.0,1052479000.0,513128000.0,153291000.0,2184941000.0,273103000.0,348224000.0,32962000.0,3350856000.0,1106535000.0,,6178070000.0,,21730967000.0,4600246000.0,4600246000.0,4633208000.0,17097759000.0,21730967000.0,0.0,14141997000.0,-2563605000.0,3137133000.0,2063573000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q3,,2015-09-30,2015-11-09 16:20:42+00:00,128140000.0,28111000.0,879934000.0,10661054000.0,1036571000.0,524269000.0,153281000.0,2179220000.0,286273000.0,336825000.0,33371000.0,3271222000.0,1083646000.0,,6083120000.0,,21738566000.0,4583266000.0,4583266000.0,4616637000.0,17121929000.0,21738566000.0,0.0,14037593000.0,-2564536000.0,3198009000.0,2121029000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2,,2015-06-30,2015-08-06 17:52:41+00:00,129364000.0,86055000.0,756368000.0,10622374000.0,1050591000.0,521312000.0,150682000.0,2184055000.0,259411000.0,332015000.0,34145000.0,2854967000.0,1156904000.0,,5945305000.0,,21689809000.0,4502187000.0,4502187000.0,4536332000.0,17153477000.0,21689809000.0,0.0,14503364000.0,-2579764000.0,3190144000.0,2182326000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q1,,2015-03-31,2015-05-04 11:29:46+00:00,139689000.0,152058000.0,614695000.0,10474954000.0,1045029000.0,507509000.0,150551000.0,2452581000.0,280769000.0,327231000.0,34415000.0,2695547000.0,1012423000.0,,5836968000.0,165420000.0,21847052000.0,4578622000.0,4578622000.0,4613037000.0,17234015000.0,21847052000.0,0.0,15013879000.0,-2455433000.0,3128637000.0,2117182000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,FY,,2016-12-31,2018-02-23 16:41:12+00:00,127047000.0,55568000.0,795285000.0,11197195000.0,1084470000.0,537890000.0,144513000.0,2488225000.0,106798000.0,349432000.0,33926000.0,3830872000.0,1314990000.0,,6595987000.0,,23364844000.0,5047208000.0,5047208000.0,5081134000.0,18283710000.0,23364844000.0,0.0,15358013000.0,-2688817000.0,3283300000.0,2114994000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q3,,2016-09-30,2016-11-07 16:30:47+00:00,133720000.0,-9808000.0,873064000.0,11097830000.0,1074489000.0,564663000.0,134146000.0,2489877000.0,113996000.0,348169000.0,36059000.0,3395527000.0,1290600000.0,96885000.0,6519536000.0,,23345656000.0,4925765000.0,4925765000.0,4961824000.0,18383832000.0,23345656000.0,0.0,15610311000.0,-2658452000.0,3408640000.0,2172060000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q2,,2016-06-30,2016-08-05 17:27:27+00:00,127027000.0,57282000.0,948710000.0,10897876000.0,1068638000.0,563842000.0,154327000.0,2535764000.0,142858000.0,346024000.0,36552000.0,3506261000.0,1195940000.0,40162000.0,6375893000.0,,23025863000.0,4902501000.0,4902501000.0,4939053000.0,18086810000.0,23025863000.0,0.0,14943229000.0,-2599312000.0,3417068000.0,2293585000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q1,,2016-03-31,2016-05-10 14:58:33+00:00,130380000.0,8124000.0,837515000.0,10788342000.0,1060596000.0,547519000.0,153747000.0,2261483000.0,149388000.0,346471000.0,36843000.0,3436619000.0,1047086000.0,31291000.0,6282870000.0,,22230934000.0,4751213000.0,4751213000.0,4788056000.0,17442878000.0,22230934000.0,0.0,14450964000.0,-2600377000.0,3314676000.0,2178331000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,FY,,2017-12-31,2019-02-22 16:13:46+00:00,136597000.0,68541000.0,950471000.0,11670408000.0,1095307000.0,507549000.0,178945000.0,2497270000.0,79684000.0,422960000.0,39819000.0,3876635000.0,1390869000.0,,6956882000.0,,24299917000.0,5411344000.0,5411344000.0,5451163000.0,18848754000.0,24299917000.0,0.0,15901574000.0,-2709386000.0,3290180000.0,2245853000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q3,,2017-09-30,2017-11-08 16:09:56+00:00,139864000.0,153759000.0,773997000.0,11654346000.0,1087599000.0,534091000.0,173422000.0,2488000000.0,74229000.0,399924000.0,40113000.0,3852087000.0,1196845000.0,116608000.0,6880062000.0,,24336076000.0,5430536000.0,5430536000.0,5470649000.0,18865427000.0,24336076000.0,0.0,16095622000.0,-2690884000.0,3409628000.0,2292602000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q2,,2017-06-30,2017-08-07 16:33:11+00:00,136663000.0,133302000.0,788354000.0,11324267000.0,1104963000.0,539961000.0,144913000.0,2487039000.0,96064000.0,424984000.0,39431000.0,3561375000.0,1335815000.0,94887000.0,6735066000.0,,23993491000.0,5286518000.0,5286518000.0,5325949000.0,18667542000.0,23993491000.0,0.0,15951871000.0,-2686813000.0,3425534000.0,2349306000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q1,,2017-03-31,2017-05-05 16:22:09+00:00,135439000.0,69491000.0,608393000.0,11224324000.0,1094613000.0,544914000.0,144513000.0,2487271000.0,103650000.0,356908000.0,38935000.0,3409040000.0,1044427000.0,169959000.0,6703675000.0,,23547414000.0,5179606000.0,5179606000.0,5218541000.0,18328873000.0,23547414000.0,0.0,16026193000.0,-2688173000.0,3402892000.0,2218364000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,FY,,2018-12-31,2020-02-20 16:20:08+00:00,144481000.0,-510470000.0,817602000.0,11966448000.0,1110168000.0,497629000.0,173037000.0,2789519000.0,94813000.0,416372000.0,41947000.0,4774217000.0,1300221000.0,,7558619000.0,,24895977000.0,5437851000.0,5437851000.0,5479798000.0,19416179000.0,24895977000.0,0.0,15671184000.0,-2720466000.0,3359991000.0,2306642000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q3,,2018-09-30,2018-11-08 16:10:09+00:00,148646000.0,-474938000.0,819366000.0,11872162000.0,1105098000.0,513092000.0,171095000.0,2697802000.0,96590000.0,424754000.0,41185000.0,4484636000.0,1351697000.0,,7505706000.0,,24855649000.0,5437848000.0,5437848000.0,5479033000.0,19376616000.0,24855649000.0,,15827404000.0,-2698018000.0,3454955000.0,2369745000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q2,,2018-06-30,2018-08-06 16:17:54+00:00,141902000.0,-395842000.0,911202000.0,11736575000.0,1107332000.0,514499000.0,178975000.0,2699172000.0,98088000.0,427619000.0,39510000.0,4322439000.0,1277995000.0,,7423162000.0,,24621144000.0,5426118000.0,5426118000.0,5465628000.0,19155516000.0,24621144000.0,,15620792000.0,-2708534000.0,3441774000.0,2405628000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2018.0,Q1,,2018-03-31,2018-05-07 16:11:00+00:00,143974000.0,-258982000.0,956603000.0,11784895000.0,1104254000.0,513586000.0,178945000.0,2679565000.0,75902000.0,424751000.0,40404000.0,4212614000.0,1130454000.0,96735000.0,7322201000.0,,24587832000.0,5451776000.0,5451776000.0,5492180000.0,19095652000.0,24587832000.0,0.0,15745152000.0,-2715697000.0,3404003000.0,2336305000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,FY,,2019-12-31,2020-05-04 16:13:30+00:00,138789000.0,-257299000.0,1023710000.0,12583249000.0,1126577000.0,517364000.0,169652000.0,2626279000.0,91799000.0,422091000.0,43403000.0,3292236000.0,1645653000.0,,7932372000.0,,26630030000.0,6074939000.0,6074939000.0,6118342000.0,20511688000.0,26630030000.0,0.0,16275925000.0,-2726711000.0,3656507000.0,4698464000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q3,,2019-09-30,2019-11-07 16:32:56+00:00,144488000.0,-322100000.0,812550000.0,12396955000.0,1115983000.0,527390000.0,169652000.0,2342778000.0,92285000.0,416966000.0,43147000.0,5099514000.0,1688023000.0,,7971019000.0,,26218511000.0,6056296000.0,6056296000.0,6099443000.0,20119068000.0,26218511000.0,0.0,16399020000.0,-2708606000.0,3691312000.0,2556646000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q2,,2019-06-30,2019-08-05 16:11:10+00:00,140864000.0,-260796000.0,1258174000.0,12320278000.0,1128951000.0,520908000.0,173037000.0,2781665000.0,94697000.0,398885000.0,43318000.0,5244543000.0,1751730000.0,,7826015000.0,,26487903000.0,5976760000.0,5976760000.0,6020078000.0,20467825000.0,26487903000.0,0.0,16083959000.0,-2717410000.0,3614152000.0,2572394000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2019.0,Q1,,2019-03-31,2019-05-08 16:14:38+00:00,150294000.0,-364983000.0,937428000.0,12093110000.0,1123907000.0,515595000.0,173037000.0,2782697000.0,95557000.0,406841000.0,42844000.0,4978382000.0,1410458000.0,,7721039000.0,,25585260000.0,5759952000.0,5759952000.0,5802796000.0,19782464000.0,25585260000.0,0.0,15847558000.0,-2720011000.0,3496199000.0,2480935000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2020.0,Q1,,2020-03-31,2020-05-04 16:13:30+00:00,140843000.0,-589521000.0,965012000.0,12732515000.0,1133619000.0,542013000.0,169652000.0,2631068000.0,87058000.0,422012000.0,44069000.0,3065060000.0,1388160000.0,,7877371000.0,,26089929000.0,5493475000.0,5493475000.0,5537544000.0,20552385000.0,26089929000.0,0.0,15867856000.0,-2927994000.0,3800642000.0,4830423000.0
