company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 10:55:13+00:00,64063000.0,,-500000.0,-24606000.0,305637000.0,-204930000.0,221481000.0,390717000.0,-204930000.0,221481000.0,390717000.0,406768000.0,8649000.0,322436000.0,322436000.0,28824000.0,4484000.0,56129000.0,-30947000.0,-2113148000.0,-36688000.0,-173460000.0,-319293000.0,2315188000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 10:53:52+00:00,42468000.0,,-10235000.0,-101921000.0,,-265871000.0,355469000.0,186670000.0,-265871000.0,355469000.0,186670000.0,266033000.0,9715000.0,228817000.0,228817000.0,17306000.0,3589000.0,55446000.0,-29196000.0,-1433440000.0,-20307000.0,-18275000.0,-231704000.0,1753770000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2010.0,Q2TTM,2009-07-01,2010-06-30,,73516000.0,,-44621000.0,-40091000.0,333589000.0,-54777000.0,-402606000.0,511956000.0,-54777000.0,-402606000.0,511956000.0,9952000.0,-5637000.0,460833000.0,460833000.0,17698000.0,29181000.0,54404000.0,-38839000.0,-4017380000.0,-38905000.0,-26065000.0,-347006000.0,3599275000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2010.0,Q2,2010-04-01,2010-06-30,,21940000.0,,-5566000.0,-11663000.0,,-149122000.0,365593000.0,129513000.0,-149122000.0,365593000.0,129511000.0,340416000.0,-618000.0,110207000.0,110207000.0,9029000.0,1113000.0,67600000.0,-10449000.0,-699394000.0,-9443000.0,-3203000.0,-135965000.0,1006830000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 11:14:00+00:00,20528000.0,,-4669000.0,-90258000.0,,-116749000.0,-10124000.0,57157000.0,-116749000.0,-10124000.0,57159000.0,-74383000.0,10333000.0,118610000.0,118610000.0,8277000.0,2476000.0,-12154000.0,-18747000.0,-734046000.0,-10864000.0,-15072000.0,-95739000.0,746940000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q4,2011-10-01,2011-12-31,,30680000.0,,-2448000.0,68935000.0,-309000.0,-16175000.0,-120801000.0,185036000.0,-16175000.0,-120801000.0,185036000.0,45612000.0,,117027000.0,117027000.0,-31606000.0,5940000.0,-138641000.0,-10981000.0,-712577000.0,-7915000.0,-1310000.0,-9515000.0,738332000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:51:18+00:00,88012000.0,,-2002000.0,287681000.0,0.0,-195213000.0,-204274000.0,670279000.0,-195213000.0,-204274000.0,670279000.0,268790000.0,,391211000.0,391211000.0,-96625000.0,36513000.0,-16194000.0,-43253000.0,-3385783000.0,-45320000.0,-1310000.0,-187163000.0,3243023000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:24:22+00:00,57332000.0,,446000.0,218746000.0,309000.0,-179038000.0,-83473000.0,485243000.0,-179038000.0,-83473000.0,485243000.0,223178000.0,,274184000.0,274184000.0,-65019000.0,30573000.0,122447000.0,-32272000.0,-2673206000.0,-37405000.0,,-177648000.0,2504691000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3TTM,2010-10-01,2011-09-30,,76136000.0,,-1120000.0,144891000.0,3702000.0,-333183000.0,-267607000.0,545842000.0,-333183000.0,-267607000.0,545842000.0,-56068000.0,-8649000.0,398153000.0,398153000.0,-73338000.0,41024000.0,66021000.0,-50673000.0,-3563400000.0,-50322000.0,10775000.0,-329362000.0,3280094000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3,2011-07-01,2011-09-30,,24153000.0,,-13419000.0,169745000.0,-315000.0,-135082000.0,-49101000.0,268851000.0,-135082000.0,-49101000.0,268851000.0,71249000.0,-22779000.0,74615000.0,74615000.0,338000.0,17000000.0,49136000.0,-10999000.0,-927019000.0,-18726000.0,500000.0,-118489000.0,847508000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2TTM,2010-07-01,2011-06-30,,73578000.0,,22034000.0,52461000.0,309654000.0,-137160000.0,-352494000.0,481038000.0,-137160000.0,-352494000.0,481038000.0,13418000.0,13064000.0,417157000.0,417157000.0,-62158000.0,24919000.0,17568000.0,-41425000.0,-3316089000.0,-47977000.0,-144910000.0,-298462000.0,2994004000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2,2011-04-01,2011-06-30,,11100000.0,,-885000.0,92604000.0,624000.0,-35990000.0,40656000.0,160949000.0,-35990000.0,40656000.0,160949000.0,164730000.0,22779000.0,83979000.0,83979000.0,-26734000.0,-15347000.0,-1675000.0,-11362000.0,-737121000.0,-6795000.0,3172000.0,-35856000.0,786247000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 10:53:52+00:00,33179000.0,,13865000.0,49001000.0,624000.0,-43956000.0,-34372000.0,216392000.0,-43956000.0,-34372000.0,216392000.0,151929000.0,22779000.0,199569000.0,199569000.0,-65357000.0,13573000.0,73311000.0,-21273000.0,-1746187000.0,-18679000.0,-500000.0,-59159000.0,1657183000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:18:11+00:00,22079000.0,,14750000.0,-43603000.0,0.0,-7966000.0,-75028000.0,55443000.0,-7966000.0,-75028000.0,55443000.0,-12801000.0,,115590000.0,115590000.0,-38623000.0,28920000.0,74986000.0,-9911000.0,-1009066000.0,-11884000.0,-3672000.0,-23303000.0,870936000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q1TTM,2010-04-01,2011-03-31,,84418000.0,,17353000.0,-51806000.0,309030000.0,-250292000.0,-27557000.0,449602000.0,-250292000.0,-27557000.0,449600000.0,189104000.0,-10333000.0,443385000.0,443385000.0,-26395000.0,41379000.0,86843000.0,-40512000.0,-3278362000.0,-50625000.0,-151285000.0,-398571000.0,3214587000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q4,2012-10-01,2012-12-31,,38330000.0,,1605000.0,155940000.0,-6350000.0,-145823000.0,-361785000.0,222109000.0,-145823000.0,-361785000.0,222109000.0,-283894000.0,,165489000.0,165489000.0,-137650000.0,15045000.0,-105143000.0,-148217000.0,-1412760000.0,-18237000.0,,-6301000.0,1174355000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:09:48+00:00,103419000.0,,-3654000.0,322113000.0,369291000.0,97192000.0,-775068000.0,675458000.0,97192000.0,-775068000.0,675458000.0,-6072000.0,,510592000.0,510592000.0,-260666000.0,39511000.0,-25799000.0,-183947000.0,-4325934000.0,-40556000.0,,-127663000.0,3617221000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3TTM,2011-10-01,2012-09-30,,95769000.0,,-7707000.0,235108000.0,375332000.0,226840000.0,-534084000.0,638385000.0,226840000.0,-534084000.0,638385000.0,323434000.0,,462130000.0,462130000.0,-154622000.0,30406000.0,-59297000.0,-46711000.0,-3625751000.0,-30234000.0,-1310000.0,-130877000.0,3181198000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3,2012-07-01,2012-09-30,,17942000.0,,20627000.0,25852000.0,11597000.0,-85917000.0,101696000.0,140938000.0,-85917000.0,101696000.0,140938000.0,177344000.0,,100947000.0,100947000.0,-3803000.0,190000.0,40644000.0,-24688000.0,-992644000.0,-1943000.0,,-73016000.0,1055639000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 17:06:32+00:00,65089000.0,,-5259000.0,166173000.0,375641000.0,243015000.0,-413283000.0,453349000.0,243015000.0,-413283000.0,453349000.0,277822000.0,,345103000.0,345103000.0,-123016000.0,24466000.0,79344000.0,-35730000.0,-2913174000.0,-22319000.0,,-121362000.0,2442866000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2TTM,2011-07-01,2012-06-30,,101980000.0,,-41753000.0,379001000.0,363420000.0,177675000.0,-684881000.0,766298000.0,177675000.0,-684881000.0,766298000.0,217339000.0,-22779000.0,435798000.0,435798000.0,-150481000.0,47216000.0,-50805000.0,-33022000.0,-3560126000.0,-47017000.0,-810000.0,-176350000.0,2973067000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2,2012-04-01,2012-06-30,,24935000.0,,-34878000.0,156335000.0,9729000.0,-37573000.0,-236385000.0,238649000.0,-37573000.0,-236385000.0,238649000.0,-70187000.0,,108838000.0,108838000.0,-51459000.0,10402000.0,22554000.0,-11042000.0,-879745000.0,-5321000.0,1684000.0,-48346000.0,626127000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 14:08:21+00:00,47147000.0,,-25886000.0,140321000.0,364044000.0,328932000.0,-514979000.0,312411000.0,328932000.0,-514979000.0,312411000.0,100478000.0,,244156000.0,244156000.0,-119213000.0,24276000.0,38700000.0,-11042000.0,-1920530000.0,-20376000.0,,-48346000.0,1387227000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q1TTM,2011-04-01,2012-03-31,,88145000.0,,-7760000.0,315270000.0,354315000.0,179258000.0,-407840000.0,688598000.0,179258000.0,-407840000.0,688598000.0,452256000.0,,410939000.0,410939000.0,-125756000.0,21467000.0,-75034000.0,-33342000.0,-3417502000.0,-48491000.0,678000.0,-163860000.0,3133187000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 14:31:35+00:00,22212000.0,,8992000.0,-16014000.0,354315000.0,366505000.0,-278594000.0,73762000.0,366505000.0,-278594000.0,73762000.0,170665000.0,,135318000.0,135318000.0,-67754000.0,13874000.0,16146000.0,,-1040785000.0,-15055000.0,-1684000.0,,761100000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 17:25:35+00:00,103090000.0,,-10104000.0,376879000.0,346822000.0,-330262000.0,-545364000.0,819798000.0,-330262000.0,-545364000.0,819798000.0,-65932000.0,,499925000.0,499925000.0,-160096000.0,7495000.0,-26155000.0,-52717000.0,-4786476000.0,-63150000.0,-465389000.0,-166473000.0,4330417000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q4,2013-10-01,2013-12-31,,23041000.0,,-5612000.0,73114000.0,-2601000.0,-144720000.0,-169359000.0,193103000.0,-144720000.0,-169359000.0,193103000.0,-126588000.0,,130379000.0,130379000.0,-33431000.0,154000.0,11399000.0,-13381000.0,-1160440000.0,7683000.0,-1789000.0,-127103000.0,971999000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3TTM,2012-10-01,2013-09-30,,118379000.0,,-2887000.0,459705000.0,343073000.0,-331365000.0,-737790000.0,848804000.0,-331365000.0,-737790000.0,848804000.0,-223238000.0,,535035000.0,535035000.0,-264315000.0,22386000.0,-142697000.0,-187553000.0,-5038796000.0,-89070000.0,-463600000.0,-45671000.0,4532773000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3,2013-07-01,2013-09-30,,29432000.0,,33953000.0,198486000.0,-22500000.0,-34887000.0,-4342000.0,312763000.0,-34887000.0,-4342000.0,312763000.0,307487000.0,,136974000.0,136974000.0,-52129000.0,17000.0,-31387000.0,-27093000.0,-1120087000.0,-27387000.0,22697000.0,-8008000.0,1174519000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 09:30:02+00:00,80049000.0,,-4492000.0,303765000.0,349423000.0,-185542000.0,-376005000.0,626695000.0,-185542000.0,-376005000.0,626695000.0,60656000.0,,369546000.0,369546000.0,-126665000.0,7341000.0,-37554000.0,-39336000.0,-3626036000.0,-70833000.0,-463600000.0,-39370000.0,3358418000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2TTM,2012-07-01,2013-06-30,,106889000.0,,-16213000.0,287071000.0,377170000.0,-382395000.0,-631752000.0,676979000.0,-382395000.0,-631752000.0,676979000.0,-353381000.0,,499008000.0,499008000.0,-215989000.0,22559000.0,-70666000.0,-185148000.0,-4911353000.0,-63626000.0,-486297000.0,-110679000.0,4413893000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2,2013-04-01,2013-06-30,,29707000.0,,-18365000.0,101761000.0,371923000.0,47987000.0,-515095000.0,198820000.0,47987000.0,-515095000.0,198820000.0,-286653000.0,,115957000.0,115957000.0,-48605000.0,-314000.0,-49492000.0,-12243000.0,-1449751000.0,-30404000.0,-280017000.0,-31362000.0,1014552000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 11:41:36+00:00,50617000.0,,-38445000.0,105279000.0,371923000.0,-150655000.0,-371663000.0,313932000.0,-150655000.0,-371663000.0,313932000.0,-246831000.0,,232572000.0,232572000.0,-74536000.0,7324000.0,-6167000.0,-12243000.0,-2505949000.0,-43446000.0,-486297000.0,-31362000.0,2183899000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q1TTM,2012-04-01,2013-03-31,,102117000.0,,-32726000.0,341645000.0,14976000.0,-467955000.0,-353042000.0,716808000.0,-467955000.0,-353042000.0,716808000.0,-136915000.0,,491889000.0,491889000.0,-218843000.0,33275000.0,1380000.0,-183947000.0,-4341347000.0,-38543000.0,-204596000.0,-127663000.0,4025468000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 12:37:25+00:00,20910000.0,,-20080000.0,3518000.0,,-198642000.0,143432000.0,115112000.0,-198642000.0,143432000.0,115112000.0,39822000.0,,116615000.0,116615000.0,-25931000.0,7638000.0,43325000.0,0.0,-1056198000.0,-13042000.0,-206280000.0,0.0,1169347000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:34:39+00:00,88836000.0,15783000.0,-22060000.0,354841000.0,354012000.0,-69773000.0,-808311000.0,734847000.0,-69773000.0,-808311000.0,734847000.0,-165297000.0,,648884000.0,648884000.0,-357714000.0,337000.0,32617000.0,-181489000.0,-4601952000.0,-41958000.0,-3700000.0,-238933000.0,3787199000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q4,2014-10-01,2014-12-31,,25421000.0,171000.0,-15674000.0,18989000.0,-77397000.0,-222781000.0,-589450000.0,160061000.0,-222781000.0,-589450000.0,160061000.0,-667844000.0,,110711000.0,110711000.0,4940000.0,-576000.0,-379517000.0,-140707000.0,-1156439000.0,-11161000.0,-1871000.0,-2230000.0,957496000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3TTM,2013-10-01,2014-09-30,,86456000.0,15612000.0,-11998000.0,408966000.0,428808000.0,8288000.0,-388220000.0,767889000.0,8288000.0,-388220000.0,767889000.0,375959000.0,,668552000.0,668552000.0,-396085000.0,1067000.0,423533000.0,-54163000.0,-4605953000.0,-23114000.0,-3618000.0,-363806000.0,3801702000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3,2014-07-01,2014-09-30,,12583000.0,15612000.0,-13757000.0,249230000.0,426421000.0,370681000.0,-177473000.0,320163000.0,370681000.0,-177473000.0,320163000.0,499614000.0,,188539000.0,188539000.0,-130189000.0,-505000.0,40098000.0,-13957000.0,-987030000.0,-8242000.0,-1829000.0,-39449000.0,762089000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:20:42+00:00,63415000.0,15612000.0,-6386000.0,335852000.0,431409000.0,153008000.0,-218861000.0,574786000.0,153008000.0,-218861000.0,574786000.0,502547000.0,,538173000.0,538173000.0,-362654000.0,913000.0,412134000.0,-40782000.0,-3445513000.0,-30797000.0,-1829000.0,-236703000.0,2829703000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2TTM,2013-07-01,2014-06-30,,103305000.0,,35712000.0,358222000.0,-20113000.0,-397280000.0,-215089000.0,760489000.0,-397280000.0,-215089000.0,760489000.0,183832000.0,,616987000.0,616987000.0,-318025000.0,1589000.0,352048000.0,-67299000.0,-4739010000.0,-42259000.0,20908000.0,-332365000.0,4214132000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2,2014-04-01,2014-06-30,,25596000.0,,8812000.0,32905000.0,4988000.0,-13782000.0,92607000.0,111459000.0,-13782000.0,92607000.0,111459000.0,199096000.0,,179961000.0,179961000.0,-127003000.0,-259000.0,320479000.0,-14050000.0,-1242319000.0,-12693000.0,125000.0,-4586000.0,1027140000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 17:52:41+00:00,50832000.0,,7371000.0,86622000.0,4988000.0,-217673000.0,-41388000.0,254623000.0,-217673000.0,-41388000.0,254623000.0,2933000.0,,349634000.0,349634000.0,-232465000.0,1418000.0,372036000.0,-26825000.0,-2458483000.0,-22555000.0,,-197254000.0,2067614000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q1TTM,2013-04-01,2014-03-31,,107416000.0,,8535000.0,427078000.0,346822000.0,-335511000.0,-822791000.0,847850000.0,-335511000.0,-822791000.0,847850000.0,-301917000.0,,552983000.0,552983000.0,-239627000.0,1534000.0,-17923000.0,-65492000.0,-4946442000.0,-59970000.0,-259234000.0,-359141000.0,4201544000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 11:29:46+00:00,25236000.0,,-1441000.0,53717000.0,,-203891000.0,-133995000.0,143164000.0,-203891000.0,-133995000.0,143164000.0,-196163000.0,,169673000.0,169673000.0,-105462000.0,1677000.0,51557000.0,-12775000.0,-1216164000.0,-9862000.0,-125000.0,-192668000.0,1040474000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:41:12+00:00,85139000.0,0.0,-66033000.0,414487000.0,9056000.0,-555318000.0,-170763000.0,881304000.0,-555318000.0,-170763000.0,881304000.0,89190000.0,,503694000.0,503694000.0,-122016000.0,-1602000.0,-22666000.0,-58034000.0,-4714720000.0,-63562000.0,-281086000.0,-223652000.0,4630185000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q4,2015-10-01,2015-12-31,,19755000.0,,-27666000.0,126474000.0,7165000.0,-7769000.0,-341837000.0,260969000.0,-7769000.0,-341837000.0,260969000.0,-116303000.0,,109745000.0,109745000.0,4995000.0,1743000.0,-66095000.0,-14795000.0,-1131222000.0,-23300000.0,-1882000.0,,878780000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:30:47+00:00,65384000.0,0.0,-38367000.0,288013000.0,1891000.0,-547549000.0,171074000.0,620335000.0,-547549000.0,171074000.0,620335000.0,205493000.0,,393949000.0,393949000.0,-127011000.0,-3345000.0,43429000.0,-43239000.0,-3583498000.0,-40262000.0,-279204000.0,-223652000.0,3751405000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q3TTM,2014-10-01,2015-09-30,,90805000.0,171000.0,-54041000.0,307002000.0,-75506000.0,-770330000.0,-418376000.0,780396000.0,-770330000.0,-418376000.0,780396000.0,-462351000.0,,504660000.0,504660000.0,-122071000.0,-3921000.0,-336088000.0,-183946000.0,-4739937000.0,-51423000.0,-281075000.0,-225882000.0,4708901000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q3,2015-07-01,2015-09-30,,23117000.0,,-28678000.0,179350000.0,-1858000.0,-28840000.0,-106368000.0,287452000.0,-28840000.0,-106368000.0,287452000.0,123566000.0,,152607000.0,152607000.0,-67622000.0,-3254000.0,25131000.0,-14792000.0,-1321729000.0,-16758000.0,-3416000.0,-5520000.0,1206988000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 17:27:27+00:00,42267000.0,,-9689000.0,108663000.0,3749000.0,-518709000.0,277442000.0,332883000.0,-518709000.0,277442000.0,332883000.0,81927000.0,,241342000.0,241342000.0,-59389000.0,-91000.0,18298000.0,-28447000.0,-2261769000.0,-23504000.0,-275788000.0,-218132000.0,2544417000.0
