company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.53,2.53,,2.43,117190000.0,112449000.0,356206000.0,356206000.0,356368000.0,-162000.0,-112449000.0,654635000.0,232077000.0,1830508000.0,96460000.0,4072808000.0,2639627000.0,112449000.0,4470135000.0,5055980000.0,473396000.0,4943531000.0,138816000.0,138816000.0,138816000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.39,3.39,,3.26,164376000.0,166652000.0,480216000.0,480216000.0,480337000.0,-121000.0,-166652000.0,826656000.0,280043000.0,2244939000.0,118219000.0,5062404000.0,3231139000.0,166652000.0,5476078000.0,6287322000.0,644592000.0,6120670000.0,138816000.0,138816000.0,138816000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:24:22+00:00,0.55,0.55,,0.53,19775000.0,28068000.0,76371000.0,76371000.0,76410000.0,-39000.0,-28068000.0,135301000.0,65922000.0,471537000.0,22685000.0,1055823000.0,683980000.0,28068000.0,1155517000.0,1279731000.0,96146000.0,1251663000.0,138816000.0,138816000.0,138816000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.98,1.98,,1.9,97415000.0,84381000.0,279835000.0,279835000.0,279958000.0,-123000.0,-84381000.0,519334000.0,166155000.0,1358971000.0,73775000.0,3016985000.0,1955647000.0,84381000.0,3314618000.0,3776249000.0,377250000.0,3691868000.0,141637000.0,141637000.0,141637000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.48,3.48,,3.34,172232000.0,165309000.0,497514000.0,497514000.0,497546000.0,-32000.0,-165309000.0,815702000.0,276104000.0,2203582000.0,118019000.0,4973878000.0,3145066000.0,165309000.0,5348648000.0,6183703000.0,669746000.0,6018394000.0,141637000.0,141637000.0,141637000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 17:07:50+00:00,0.58,0.58,,0.56,26908000.0,28132000.0,82120000.0,82120000.0,82184000.0,-64000.0,-28132000.0,171962000.0,56134000.0,459513000.0,25609000.0,1017244000.0,674276000.0,28132000.0,1133789000.0,1270949000.0,109028000.0,1242817000.0,141637000.0,141637000.0,141637000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.63,3.63,,3.48,180922000.0,137177000.0,525618000.0,525618000.0,525569000.0,49000.0,-137177000.0,785005000.0,272899000.0,2190840000.0,113156000.0,4904762000.0,3041265000.0,137177000.0,5232105000.0,6075822000.0,706540000.0,5938645000.0,141408000.0,141408000.0,141408000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2011.0,Q1,2011-01-01,2011-03-31,2012-08-08 17:07:50+00:00,1.4,1.4,,1.34,70507000.0,56249000.0,197715000.0,197715000.0,197774000.0,-59000.0,-56249000.0,347372000.0,110021000.0,899458000.0,48166000.0,1999741000.0,1281371000.0,56249000.0,2180829000.0,2505300000.0,268222000.0,2449051000.0,141408000.0,141408000.0,141408000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q4,2012-10-01,2012-12-31,,1.44,1.26,,1.2,73844000.0,32457000.0,173395000.0,173395000.0,173380000.0,15000.0,-32457000.0,320628000.0,56264000.0,528408000.0,26156000.0,1200799000.0,795743000.0,32457000.0,1324151000.0,1603847000.0,247239000.0,1571390000.0,137097162.0,137097162.0,137097162.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:09:48+00:00,3.72,3.72,,3.56,191285000.0,126302000.0,510643000.0,510643000.0,510592000.0,51000.0,-126302000.0,797228000.0,247113000.0,2046845000.0,105697000.0,4673516000.0,2948479000.0,126302000.0,4995324000.0,5823554000.0,701928000.0,5697252000.0,137097162.0,137097162.0,137097162.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.28,2.46,,2.36,117441000.0,93845000.0,337248000.0,337248000.0,337212000.0,36000.0,-93845000.0,476600000.0,190849000.0,1518437000.0,79541000.0,3472717000.0,2152736000.0,93845000.0,3671173000.0,4219707000.0,454689000.0,4125862000.0,180300000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.55,2.73,,2.62,122196000.0,93908000.0,372183000.0,372183000.0,372055000.0,128000.0,-93908000.0,473797000.0,207450000.0,1559950000.0,77688000.0,3560776000.0,2171474000.0,93908000.0,3731424000.0,4319711000.0,494379000.0,4225803000.0,180300000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q3,2012-07-01,2012-09-30,2012-11-08 16:24:22+00:00,0.56,0.74,,0.71,32685000.0,32512000.0,101008000.0,101008000.0,100947000.0,61000.0,-32512000.0,138245000.0,68087000.0,517664000.0,27636000.0,1186533000.0,736632000.0,32512000.0,1254296000.0,1420501000.0,133693000.0,1387989000.0,180300000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.72,1.72,,1.65,84756000.0,61333000.0,236240000.0,236240000.0,236265000.0,-25000.0,-61333000.0,338355000.0,122762000.0,1000773000.0,51905000.0,2286184000.0,1416104000.0,61333000.0,2416877000.0,2799206000.0,320996000.0,2737873000.0,136553000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.54,2.54,,2.44,109286000.0,89464000.0,347546000.0,347546000.0,347518000.0,28000.0,-89464000.0,470853000.0,205285000.0,1513823000.0,72737000.0,3430066000.0,2118822000.0,89464000.0,3632645000.0,4178941000.0,456832000.0,4089477000.0,136553000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q2,2012-04-01,2012-06-30,2013-11-08 17:06:32+00:00,0.74,0.74,,0.71,32685000.0,32512000.0,101008000.0,101008000.0,100947000.0,61000.0,-32512000.0,133245000.0,73087000.0,517664000.0,27636000.0,1186533000.0,736632000.0,32512000.0,1254296000.0,1420501000.0,133693000.0,1387989000.0,136553000.0,136553000.0,136553000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.38,2.38,,2.29,103509000.0,85084000.0,328658000.0,328658000.0,328755000.0,-97000.0,-85084000.0,509570000.0,188332000.0,1455672000.0,70710000.0,3260777000.0,2056466000.0,85084000.0,3512138000.0,4029389000.0,432167000.0,3944305000.0,137814000.0,137814000.0,137814000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 14:31:35+00:00,0.98,0.98,,0.94,52071000.0,28821000.0,135232000.0,135232000.0,135318000.0,-86000.0,-28821000.0,205110000.0,49675000.0,483109000.0,24269000.0,1099651000.0,679472000.0,28821000.0,1162581000.0,1378705000.0,187303000.0,1349884000.0,137814000.0,137814000.0,137814000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 17:25:35+00:00,3.69,3.69,,3.55,193587000.0,,505301000.0,505301000.0,499925000.0,5376000.0,,665835000.0,407623000.0,2512622000.0,108539000.0,5226537000.0,3197024000.0,,5709646000.0,6408534000.0,698888000.0,6408534000.0,135304752.0,135304752.0,135304752.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q4,2013-10-01,2013-12-31,,0.97,0.97,,0.93,46338000.0,-92667000.0,135388000.0,135388000.0,130379000.0,5009000.0,92667000.0,163639000.0,122723000.0,759021000.0,27276000.0,1383041000.0,848599000.0,-92667000.0,1607620000.0,1696679000.0,181726000.0,1789346000.0,135304752.0,135304752.0,135304752.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.72,2.72,,2.62,147249000.0,92667000.0,369913000.0,369913000.0,369546000.0,367000.0,-92667000.0,502196000.0,284900000.0,1753601000.0,81263000.0,3843496000.0,2348425000.0,92667000.0,4102026000.0,4711855000.0,517162000.0,4619188000.0,135268000.0,135268000.0,135268000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.16,3.98,,3.82,221093000.0,125124000.0,543308000.0,543308000.0,542926000.0,382000.0,-125124000.0,822824000.0,341164000.0,2282009000.0,107419000.0,5044295000.0,3144168000.0,125124000.0,5426177000.0,6315702000.0,764401000.0,6190578000.0,135268000.0,135268000.0,135268000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 09:30:02+00:00,1.01,1.01,,0.97,60045000.0,30349000.0,138188000.0,138188000.0,136974000.0,1214000.0,-30349000.0,169503000.0,109390000.0,607266000.0,26369000.0,1328862000.0,798276000.0,30349000.0,1405542000.0,1634124000.0,198233000.0,1603775000.0,135268000.0,135268000.0,135268000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.71,1.71,,1.65,87204000.0,62318000.0,231725000.0,231725000.0,232572000.0,-847000.0,-62318000.0,332693000.0,175510000.0,1146335000.0,54894000.0,2514634000.0,1550149000.0,62318000.0,2696484000.0,3077731000.0,318929000.0,3015413000.0,135894000.0,135894000.0,135894000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.71,3.71,,3.56,193733000.0,127287000.0,506128000.0,506128000.0,506899000.0,-771000.0,-127287000.0,791566000.0,299861000.0,2192407000.0,108686000.0,4901966000.0,3082524000.0,127287000.0,5274931000.0,6102079000.0,699861000.0,5974792000.0,135894000.0,135894000.0,135894000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 11:41:36+00:00,0.85,0.85,,0.82,43579000.0,31207000.0,115127000.0,115127000.0,115957000.0,-830000.0,-31207000.0,176795000.0,83775000.0,575579000.0,27877000.0,1282515000.0,805470000.0,31207000.0,1381049000.0,1570962000.0,158706000.0,1539755000.0,135894000.0,135894000.0,135894000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.6,3.6,,3.45,182839000.0,128592000.0,492009000.0,492009000.0,491889000.0,120000.0,-128592000.0,748016000.0,289173000.0,2134492000.0,108445000.0,4805984000.0,3013686000.0,128592000.0,5148178000.0,5951618000.0,674848000.0,5823026000.0,136025000.0,136025000.0,136025000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 12:37:25+00:00,0.86,0.86,,0.83,43625000.0,31111000.0,116598000.0,116598000.0,116615000.0,-17000.0,-31111000.0,155898000.0,91735000.0,570756000.0,27017000.0,1232119000.0,744679000.0,31111000.0,1315435000.0,1506769000.0,160223000.0,1475658000.0,136025000.0,136025000.0,136025000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:34:39+00:00,5.07,5.07,,4.86,302593000.0,,649603000.0,649603000.0,648884000.0,719000.0,,855737000.0,410022000.0,2686165000.0,118751000.0,5744418000.0,3490567000.0,,6176732000.0,7128928000.0,952196000.0,7128928000.0,127873708.0,127873708.0,127873708.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q4,2014-10-01,2014-12-31,,0.87,0.87,,0.84,51753000.0,-93570000.0,110951000.0,110951000.0,110711000.0,240000.0,93570000.0,134892000.0,111329000.0,801723000.0,35850000.0,1502357000.0,913571000.0,-93570000.0,1715294000.0,1784428000.0,162704000.0,1877998000.0,127873708.0,127873708.0,127873708.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.2,4.2,,4.02,250840000.0,93570000.0,538652000.0,538652000.0,538173000.0,479000.0,-93570000.0,720845000.0,298693000.0,1884442000.0,82901000.0,4242061000.0,2576996000.0,93570000.0,4461438000.0,5344500000.0,789492000.0,5250930000.0,127165000.0,127165000.0,127165000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.17,5.17,,4.95,297178000.0,903000.0,674040000.0,674040000.0,668552000.0,5488000.0,-903000.0,884484000.0,421416000.0,2643463000.0,110177000.0,5625102000.0,3425595000.0,903000.0,6069058000.0,7041179000.0,971218000.0,7040276000.0,127165000.0,127165000.0,127165000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 16:20:42+00:00,1.48,1.48,,1.42,89662000.0,32929000.0,188791000.0,188791000.0,188539000.0,252000.0,-32929000.0,251483000.0,101568000.0,642100000.0,26750000.0,1460804000.0,887123000.0,32929000.0,1529223000.0,1840605000.0,278453000.0,1807676000.0,127165000.0,127165000.0,127165000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.72,2.72,,2.6,161178000.0,60641000.0,349861000.0,349861000.0,349634000.0,227000.0,-60641000.0,469362000.0,197125000.0,1242342000.0,56151000.0,2781257000.0,1689873000.0,60641000.0,2932215000.0,3503895000.0,511039000.0,3443254000.0,127668000.0,127668000.0,127668000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.7,4.7,,4.5,267561000.0,-1677000.0,623437000.0,623437000.0,616987000.0,6450000.0,1677000.0,802504000.0,429238000.0,2608629000.0,109796000.0,5493160000.0,3336748000.0,-1677000.0,5945377000.0,6834698000.0,890998000.0,6836375000.0,127668000.0,127668000.0,127668000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:52:41+00:00,1.41,1.41,,1.35,83277000.0,30311000.0,180177000.0,180177000.0,179961000.0,216000.0,-30311000.0,247897000.0,104285000.0,635446000.0,27162000.0,1417645000.0,867778000.0,30311000.0,1503224000.0,1796989000.0,263454000.0,1766678000.0,127668000.0,127668000.0,127668000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.14,4.14,,3.97,227863000.0,-781000.0,558387000.0,558387000.0,552983000.0,5404000.0,781000.0,731402000.0,408728000.0,2548762000.0,110511000.0,5358030000.0,3274440000.0,-781000.0,5823202000.0,6608671000.0,786250000.0,6609452000.0,129873000.0,129873000.0,129873000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 11:29:46+00:00,1.31,1.31,,1.25,77901000.0,30330000.0,169684000.0,169684000.0,169673000.0,11000.0,-30330000.0,221465000.0,92840000.0,606896000.0,28989000.0,1363612000.0,822095000.0,30330000.0,1428991000.0,1706906000.0,247585000.0,1676576000.0,129873000.0,129873000.0,129873000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:41:12+00:00,4.06,4.06,,3.87,227923000.0,,504107000.0,504107000.0,503694000.0,413000.0,,604969000.0,421102000.0,2818157000.0,139777000.0,6040609000.0,3656270000.0,,6474427000.0,7206457000.0,732030000.0,7206457000.0,124040313.0,124040313.0,124040313.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:27:27+00:00,0.99,0.99,,0.95,55138000.0,,123049000.0,123049000.0,123035000.0,14000.0,,155140000.0,105596000.0,705343000.0,35988000.0,1493041000.0,906235000.0,,1611578000.0,1789765000.0,178187000.0,1789765000.0,123781000.0,123781000.0,123781000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.93,1.93,,1.84,105411000.0,,241493000.0,241493000.0,241342000.0,151000.0,,298423000.0,198202000.0,1380597000.0,72765000.0,2965054000.0,1806943000.0,,3187540000.0,3534444000.0,346904000.0,3534444000.0,123781000.0,123781000.0,123781000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.28,4.28,,4.1,246826000.0,-60641000.0,541235000.0,541235000.0,540592000.0,643000.0,60641000.0,684798000.0,411099000.0,2824420000.0,135365000.0,5928215000.0,3607637000.0,-60641000.0,6432057000.0,7159477000.0,788061000.0,7220118000.0,123781000.0,123781000.0,123781000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 14:58:33+00:00,0.94,0.94,,0.89,50273000.0,,118444000.0,118444000.0,118307000.0,137000.0,,143283000.0,92606000.0,675254000.0,36777000.0,1472013000.0,900708000.0,,1575962000.0,1744679000.0,168717000.0,1744679000.0,125969000.0,125969000.0,132900000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.7,4.7,,4.5,274965000.0,-30330000.0,598363000.0,598363000.0,597518000.0,845000.0,30330000.0,777555000.0,409788000.0,2754523000.0,126539000.0,5852819000.0,3569180000.0,-30330000.0,6323703000.0,7166701000.0,873328000.0,7197031000.0,125969000.0,125969000.0,132900000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:13:46+00:00,4.91,4.91,,4.68,292953000.0,,603485000.0,603485000.0,601916000.0,1569000.0,,831168000.0,390348000.0,2911946000.0,139320000.0,6293348000.0,3845800000.0,,6757746000.0,7654184000.0,896438000.0,7654184000.0,122650997.0,122650997.0,122650997.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q3,2016-07-01,2016-09-30,2017-11-08 16:09:56+00:00,1.8,1.8,,1.72,110952000.0,,220663000.0,220663000.0,220650000.0,13000.0,,321406000.0,80242000.0,722256000.0,32135000.0,1585944000.0,965856000.0,,1688112000.0,2019727000.0,331615000.0,2019727000.0,122562000.0,122562000.0,122562000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:33:11+00:00,0.89,0.89,,0.85,49408000.0,,108906000.0,108906000.0,108967000.0,-61000.0,,135364000.0,123764000.0,733438000.0,36993000.0,1559793000.0,964162000.0,,1697600000.0,1855914000.0,158314000.0,1855914000.0,122616000.0,122616000.0,122616000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 16:20:08+00:00,2.93,2.93,1.03,2.84,219433000.0,,553337000.0,553337000.0,549094000.0,4243000.0,,911646000.0,326165000.0,2909646000.0,135534000.0,6311419000.0,4002348000.0,,6911994000.0,7684764000.0,772770000.0,7684764000.0,187400000.0,187400000.0,193300000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q4,2017-10-01,2017-12-31,,0.82,0.82,0.51,0.82,45127000.0,,156272000.0,156272000.0,154589000.0,1683000.0,,208285000.0,101132000.0,756683000.0,34364000.0,1591174000.0,976873000.0,,1733556000.0,1934955000.0,201399000.0,1934955000.0,187400000.0,187400000.0,193300000.0
W. R. Berkley Corp,WRB,SQOAGCLKBDWNVYV1OV80,11544,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:10:09+00:00,1.29,1.29,,1.26,63295000.0,,162818000.0,162818000.0,162054000.0,764000.0,,326438000.0,89786000.0,724055000.0,33618000.0,1581500000.0,1081174000.0,,1805229000.0,2031342000.0,226113000.0,2031342000.0,125818000.0,125818000.0,125818000.0
