company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2011.0,Q1,,2011-01-31,2011-03-09 16:41:31+00:00,444000000.0,854000000.0,,-63000000.0,2638000000.0,,8066000000.0,413000000.0,,314000000.0,1448000000.0,467000000.0,2138000000.0,134000000.0,797000000.0,982000000.0,7000000.0,469000000.0,292000000.0,234000000.0,,,,415000000.0,692000000.0,,,17000000.0,3637000000.0,1000000.0,,8044000000.0,3332000000.0,4598000000.0,1406000000.0,3332000000.0,3339000000.0,4705000000.0,8044000000.0,2464000000.0,3299000000.0,0.0,-8308000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2012.0,FY,,2012-10-31,2013-12-19 16:32:11+00:00,461000000.0,923000000.0,,-111000000.0,2351000000.0,0.0,8495000000.0,420000000.0,,387000000.0,3025000000.0,1086000000.0,2112000000.0,109000000.0,1014000000.0,1164000000.0,3000000.0,554000000.0,341000000.0,375000000.0,,,,523000000.0,792000000.0,,,,5505000000.0,250000000.0,,10536000000.0,5182000000.0,4629000000.0,1893000000.0,5182000000.0,5185000000.0,5351000000.0,10536000000.0,4743000000.0,3458000000.0,0.0,-8707000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2012.0,Q3,,2012-07-31,2012-09-05 17:30:24+00:00,492000000.0,950000000.0,,-35000000.0,1923000000.0,0.0,8403000000.0,435000000.0,,331000000.0,2950000000.0,1085000000.0,1714000000.0,104000000.0,1036000000.0,1139000000.0,3000000.0,269000000.0,302000000.0,332000000.0,,,,268000000.0,811000000.0,,,,5114000000.0,500000000.0,,9757000000.0,4870000000.0,4211000000.0,2090000000.0,4870000000.0,4873000000.0,4884000000.0,9757000000.0,4407000000.0,2794000000.0,0.0,-8612000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2012.0,Q2,,2012-04-30,2012-06-04 16:18:14+00:00,457000000.0,909000000.0,,68000000.0,3896000000.0,0.0,8360000000.0,423000000.0,,396000000.0,1597000000.0,394000000.0,1926000000.0,111000000.0,947000000.0,996000000.0,3000000.0,281000000.0,258000000.0,308000000.0,,,,305000000.0,646000000.0,,,,4906000000.0,251000000.0,,9413000000.0,4722000000.0,6010000000.0,1835000000.0,4722000000.0,4725000000.0,4688000000.0,9413000000.0,2407000000.0,2853000000.0,0.0,-8612000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2012.0,Q1,,2012-01-31,2012-03-05 16:06:48+00:00,426000000.0,814000000.0,,87000000.0,3662000000.0,0.0,8326000000.0,413000000.0,,317000000.0,1598000000.0,414000000.0,1929000000.0,110000000.0,937000000.0,1007000000.0,3000000.0,319000000.0,302000000.0,297000000.0,,,,255000000.0,647000000.0,,,,4651000000.0,252000000.0,,9099000000.0,4496000000.0,5715000000.0,1705000000.0,4496000000.0,4499000000.0,4600000000.0,9099000000.0,2377000000.0,2895000000.0,0.0,-8568000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2013.0,FY,,2013-10-31,2014-12-22 16:05:26+00:00,432000000.0,899000000.0,,91000000.0,2675000000.0,,8729000000.0,439000000.0,,401000000.0,3047000000.0,916000000.0,2699000000.0,139000000.0,1066000000.0,1134000000.0,3000000.0,294000000.0,343000000.0,330000000.0,,,0.0,467000000.0,802000000.0,,,,6073000000.0,,,10686000000.0,5286000000.0,4983000000.0,1602000000.0,5286000000.0,5289000000.0,5397000000.0,10686000000.0,4569000000.0,3795000000.0,0.0,-9607000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2013.0,Q3,,2013-07-31,2013-09-06 17:24:41+00:00,407000000.0,875000000.0,,-173000000.0,2330000000.0,0.0,8666000000.0,463000000.0,,345000000.0,2995000000.0,945000000.0,2701000000.0,124000000.0,1054000000.0,1139000000.0,3000000.0,463000000.0,325000000.0,335000000.0,,,,491000000.0,774000000.0,,,,5901000000.0,0.0,,10278000000.0,4787000000.0,4584000000.0,1550000000.0,4787000000.0,4790000000.0,5488000000.0,10278000000.0,4555000000.0,3938000000.0,0.0,-9607000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2013.0,Q2,,2013-04-30,2013-06-03 16:11:32+00:00,448000000.0,916000000.0,,-145000000.0,2519000000.0,0.0,8602000000.0,459000000.0,,384000000.0,3006000000.0,995000000.0,2106000000.0,120000000.0,1042000000.0,1147000000.0,3000000.0,478000000.0,341000000.0,367000000.0,,,,501000000.0,787000000.0,,,,5774000000.0,250000000.0,,10587000000.0,5305000000.0,4818000000.0,1908000000.0,5305000000.0,5308000000.0,5279000000.0,10587000000.0,4622000000.0,3371000000.0,0.0,-8926000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2013.0,Q1,,2013-01-31,2013-03-05 20:37:31+00:00,454000000.0,874000000.0,,-41000000.0,2450000000.0,0.0,8568000000.0,465000000.0,,318000000.0,3071000000.0,1069000000.0,2111000000.0,128000000.0,1040000000.0,1163000000.0,3000000.0,554000000.0,348000000.0,359000000.0,,,,510000000.0,791000000.0,,,,5607000000.0,250000000.0,,10653000000.0,5348000000.0,4712000000.0,1846000000.0,5348000000.0,5351000000.0,5302000000.0,10653000000.0,4778000000.0,3456000000.0,0.0,-8786000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2014.0,FY,,2014-10-31,2015-09-02 16:05:10+00:00,302000000.0,626000000.0,,-334000000.0,2218000000.0,0.0,8973000000.0,260000000.0,,228000000.0,2507000000.0,649000000.0,1663000000.0,96000000.0,574000000.0,631000000.0,3000000.0,209000000.0,261000000.0,289000000.0,1821000000.0,623000000.0,,283000000.0,522000000.0,1165000000.0,1434000000.0,,6466000000.0,,,10831000000.0,5298000000.0,5500000000.0,1702000000.0,5298000000.0,5301000000.0,5530000000.0,10831000000.0,4700000000.0,3828000000.0,0.0,-9807000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2014.0,Q3,,2014-07-31,2014-09-02 17:17:14+00:00,402000000.0,891000000.0,,53000000.0,2391000000.0,0.0,8904000000.0,447000000.0,,365000000.0,3012000000.0,758000000.0,2181000000.0,164000000.0,1099000000.0,1142000000.0,3000000.0,235000000.0,453000000.0,330000000.0,,,,470000000.0,745000000.0,,,,6487000000.0,35000000.0,,10380000000.0,5637000000.0,4834000000.0,1579000000.0,5637000000.0,5640000000.0,4740000000.0,10380000000.0,4404000000.0,3161000000.0,0.0,-9807000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2014.0,Q2,,2014-04-30,2014-06-04 16:08:29+00:00,481000000.0,903000000.0,,132000000.0,2950000000.0,0.0,8867000000.0,470000000.0,,406000000.0,3067000000.0,825000000.0,2693000000.0,133000000.0,1100000000.0,1139000000.0,3000000.0,261000000.0,424000000.0,362000000.0,,,,485000000.0,724000000.0,,,,6384000000.0,,,11026000000.0,5626000000.0,5377000000.0,1719000000.0,5626000000.0,5629000000.0,5397000000.0,11026000000.0,4510000000.0,3678000000.0,0.0,-9757000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2014.0,Q1,,2014-01-31,2014-03-05 16:03:19+00:00,430000000.0,849000000.0,,36000000.0,2742000000.0,0.0,8826000000.0,459000000.0,,335000000.0,3017000000.0,859000000.0,2695000000.0,129000000.0,1088000000.0,1129000000.0,3000000.0,274000000.0,394000000.0,325000000.0,,,,431000000.0,673000000.0,,,,6289000000.0,,,10638000000.0,5444000000.0,5073000000.0,1549000000.0,5444000000.0,5447000000.0,5191000000.0,10638000000.0,4436000000.0,3642000000.0,0.0,-9707000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2015.0,FY,,2015-10-31,2016-09-07 16:14:46+00:00,279000000.0,606000000.0,,-391000000.0,2003000000.0,0.0,9051000000.0,258000000.0,,221000000.0,2366000000.0,445000000.0,1655000000.0,86000000.0,541000000.0,604000000.0,3000000.0,264000000.0,294000000.0,218000000.0,,,,292000000.0,414000000.0,,,242000000.0,5581000000.0,0.0,,7479000000.0,4167000000.0,3686000000.0,976000000.0,4167000000.0,4170000000.0,3309000000.0,7479000000.0,3189000000.0,2333000000.0,0.0,-10074000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2015.0,Q3,,2015-07-31,2015-09-02 16:05:10+00:00,248000000.0,584000000.0,,-332000000.0,2075000000.0,0.0,9035000000.0,265000000.0,,186000000.0,2366000000.0,484000000.0,1655000000.0,88000000.0,545000000.0,587000000.0,3000000.0,168000000.0,274000000.0,154000000.0,0.0,0.0,,248000000.0,469000000.0,0.0,0.0,,5474000000.0,,,7251000000.0,4103000000.0,3478000000.0,853000000.0,4103000000.0,4106000000.0,3145000000.0,7251000000.0,3186000000.0,2292000000.0,0.0,-10074000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2015.0,Q2,,2015-04-30,2015-06-05 16:03:58+00:00,261000000.0,576000000.0,,-270000000.0,2197000000.0,0.0,9006000000.0,271000000.0,,208000000.0,2341000000.0,516000000.0,1656000000.0,91000000.0,556000000.0,593000000.0,3000000.0,176000000.0,291000000.0,190000000.0,0.0,0.0,,251000000.0,489000000.0,0.0,0.0,,5397000000.0,,,7412000000.0,4158000000.0,3620000000.0,930000000.0,4158000000.0,4161000000.0,3251000000.0,7412000000.0,3199000000.0,2321000000.0,0.0,-9975000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2015.0,Q1,,2015-01-31,2015-03-09 17:32:04+00:00,257000000.0,615000000.0,,-261000000.0,2118000000.0,0.0,8963000000.0,278000000.0,,183000000.0,2352000000.0,559000000.0,1658000000.0,90000000.0,560000000.0,610000000.0,3000000.0,194000000.0,361000000.0,210000000.0,0.0,0.0,,254000000.0,499000000.0,0.0,0.0,,5348000000.0,,,7519000000.0,4237000000.0,3654000000.0,928000000.0,4237000000.0,4240000000.0,3279000000.0,7519000000.0,3255000000.0,2351000000.0,0.0,-9813000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2016.0,FY,,2016-10-31,2017-12-21 16:27:19+00:00,257000000.0,631000000.0,,-503000000.0,2289000000.0,,9165000000.0,269000000.0,,235000000.0,2517000000.0,416000000.0,1904000000.0,135000000.0,533000000.0,639000000.0,3000000.0,360000000.0,182000000.0,184000000.0,,,0.0,452000000.0,339000000.0,,,,6089000000.0,0.0,,7794000000.0,4243000000.0,3635000000.0,945000000.0,4243000000.0,4246000000.0,3548000000.0,7794000000.0,3520000000.0,2603000000.0,0.0,-10508000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2016.0,Q3,,2016-07-31,2016-09-07 16:14:46+00:00,261000000.0,590000000.0,,-345000000.0,2199000000.0,0.0,9150000000.0,279000000.0,,209000000.0,2525000000.0,442000000.0,1652000000.0,155000000.0,543000000.0,623000000.0,3000000.0,229000000.0,198000000.0,167000000.0,,,,459000000.0,356000000.0,,,0.0,6000000000.0,235000000.0,,7734000000.0,4343000000.0,3530000000.0,1151000000.0,4343000000.0,4346000000.0,3388000000.0,7734000000.0,3581000000.0,2237000000.0,0.0,-10462000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2016.0,Q2,,2016-04-30,2016-06-06 18:56:31+00:00,220000000.0,602000000.0,,-299000000.0,2139000000.0,0.0,9109000000.0,279000000.0,,211000000.0,2556000000.0,490000000.0,1654000000.0,157000000.0,555000000.0,610000000.0,3000000.0,242000000.0,192000000.0,188000000.0,,,,339000000.0,446000000.0,,,,5720000000.0,235000000.0,,7640000000.0,4162000000.0,3488000000.0,1133000000.0,4162000000.0,4165000000.0,3475000000.0,7640000000.0,3542000000.0,2342000000.0,0.0,-10368000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2016.0,Q1,,2016-01-31,2016-03-08 16:14:06+00:00,250000000.0,617000000.0,,-438000000.0,1931000000.0,0.0,9091000000.0,277000000.0,,171000000.0,2478000000.0,513000000.0,1653000000.0,76000000.0,554000000.0,594000000.0,3000000.0,242000000.0,297000000.0,169000000.0,,,,242000000.0,412000000.0,,,,5666000000.0,80000000.0,,7302000000.0,4045000000.0,3399000000.0,947000000.0,4045000000.0,4048000000.0,3254000000.0,7302000000.0,3309000000.0,2307000000.0,0.0,-10274000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2017.0,FY,,2017-10-31,2018-12-20 16:27:07+00:00,305000000.0,724000000.0,,-346000000.0,2678000000.0,,5303000000.0,291000000.0,,276000000.0,2607000000.0,361000000.0,1801000000.0,138000000.0,575000000.0,757000000.0,4000000.0,234000000.0,192000000.0,181000000.0,,,0.0,394000000.0,293000000.0,,,,-126000000.0,210000000.0,,8426000000.0,4831000000.0,4169000000.0,1263000000.0,4831000000.0,4835000000.0,3591000000.0,8426000000.0,3500000000.0,2328000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2017.0,Q3,,2017-07-31,2017-09-06 16:13:27+00:00,289000000.0,678000000.0,,-417000000.0,2563000000.0,0.0,5285000000.0,301000000.0,,230000000.0,2612000000.0,375000000.0,1801000000.0,137000000.0,566000000.0,716000000.0,3000000.0,323000000.0,189000000.0,141000000.0,,,,425000000.0,285000000.0,,,,-260000000.0,280000000.0,,8261000000.0,4608000000.0,3996000000.0,1241000000.0,4608000000.0,4611000000.0,3650000000.0,8261000000.0,3549000000.0,2409000000.0,0.0,0.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2017.0,Q2,,2017-04-30,2017-06-06 16:05:37+00:00,265000000.0,677000000.0,,-477000000.0,2389000000.0,0.0,5242000000.0,301000000.0,,241000000.0,2568000000.0,373000000.0,1802000000.0,134000000.0,548000000.0,675000000.0,3000000.0,317000000.0,186000000.0,139000000.0,,,,466000000.0,335000000.0,,,,-393000000.0,241000000.0,,8016000000.0,4372000000.0,3800000000.0,1187000000.0,4372000000.0,4375000000.0,3641000000.0,8016000000.0,3541000000.0,2454000000.0,0.0,0.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2017.0,Q1,,2017-01-31,2017-03-08 16:42:20+00:00,268000000.0,653000000.0,,-489000000.0,2241000000.0,0.0,5239000000.0,299000000.0,,189000000.0,2563000000.0,411000000.0,1802000000.0,133000000.0,551000000.0,653000000.0,3000000.0,350000000.0,190000000.0,143000000.0,,,,477000000.0,331000000.0,,,,-453000000.0,190000000.0,,7872000000.0,4297000000.0,3635000000.0,1089000000.0,4297000000.0,4300000000.0,3572000000.0,7872000000.0,3584000000.0,2483000000.0,0.0,0.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2018.0,FY,,2018-10-31,2019-12-19 17:11:01+00:00,340000000.0,776000000.0,,-408000000.0,2247000000.0,,5311000000.0,324000000.0,,304000000.0,2973000000.0,491000000.0,1799000000.0,68000000.0,638000000.0,822000000.0,4000000.0,239000000.0,187000000.0,203000000.0,,,0.0,339000000.0,761000000.0,,,,-336000000.0,0.0,,8541000000.0,4567000000.0,3848000000.0,1171000000.0,4567000000.0,4571000000.0,3970000000.0,8541000000.0,3871000000.0,2799000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2018.0,Q3,,2018-07-31,2018-08-30 16:14:52+00:00,273000000.0,733000000.0,,-335000000.0,2131000000.0,,5315000000.0,328000000.0,,251000000.0,2933000000.0,515000000.0,1799000000.0,70000000.0,623000000.0,801000000.0,4000000.0,218000000.0,180000000.0,162000000.0,,,0.0,363000000.0,750000000.0,,,,-416000000.0,0.0,,8349000000.0,4564000000.0,3667000000.0,1014000000.0,4564000000.0,4568000000.0,3781000000.0,8349000000.0,3881000000.0,2767000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2018.0,Q2,,2018-04-30,2018-05-31 16:08:35+00:00,271000000.0,754000000.0,,-310000000.0,3011000000.0,,5335000000.0,333000000.0,,271000000.0,2618000000.0,314000000.0,1800000000.0,139000000.0,594000000.0,798000000.0,4000000.0,226000000.0,166000000.0,175000000.0,,,0.0,390000000.0,776000000.0,,,,-412000000.0,315000000.0,,8784000000.0,4613000000.0,4525000000.0,1365000000.0,4613000000.0,4617000000.0,4167000000.0,8784000000.0,3461000000.0,2802000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2018.0,Q1,,2018-01-31,2018-03-05 19:06:24+00:00,292000000.0,751000000.0,,-269000000.0,2887000000.0,0.0,5323000000.0,321000000.0,,221000000.0,2633000000.0,341000000.0,1800000000.0,140000000.0,608000000.0,792000000.0,4000000.0,241000000.0,151000000.0,182000000.0,,,,395000000.0,770000000.0,,,,-529000000.0,345000000.0,,8698000000.0,4522000000.0,4397000000.0,1361000000.0,4522000000.0,4526000000.0,4172000000.0,8698000000.0,3509000000.0,2811000000.0,0.0,-3000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2019.0,FY,,2019-10-31,2020-05-29 20:10:41+00:00,354000000.0,930000000.0,440000000.0,-514000000.0,1382000000.0,,5280000000.0,336000000.0,,334000000.0,3593000000.0,1107000000.0,1791000000.0,102000000.0,679000000.0,850000000.0,,360000000.0,198000000.0,,,,0.0,611000000.0,473000000.0,,,,-18000000.0,616000000.0,,9452000000.0,4748000000.0,3189000000.0,2080000000.0,4748000000.0,4748000000.0,4704000000.0,9452000000.0,5413000000.0,2624000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2019.0,Q3,,2019-07-31,2019-08-30 16:29:30+00:00,316000000.0,856000000.0,,-404000000.0,1765000000.0,,5273000000.0,344000000.0,,270000000.0,3107000000.0,511000000.0,1294000000.0,99000000.0,660000000.0,839000000.0,0.0,225000000.0,176000000.0,188000000.0,,,0.0,612000000.0,737000000.0,,,,-122000000.0,504000000.0,,8625000000.0,4747000000.0,3457000000.0,1622000000.0,4747000000.0,4747000000.0,3878000000.0,8625000000.0,4329000000.0,2256000000.0,0.0,
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2019.0,Q2,,2019-04-30,2019-05-30 16:08:36+00:00,314000000.0,819000000.0,,-398000000.0,2155000000.0,,5346000000.0,347000000.0,,292000000.0,3112000000.0,538000000.0,1798000000.0,96000000.0,657000000.0,827000000.0,0.0,229000000.0,181000000.0,165000000.0,,,0.0,637000000.0,752000000.0,,,,178000000.0,,,9022000000.0,5125000000.0,3812000000.0,1118000000.0,5125000000.0,5125000000.0,3897000000.0,9022000000.0,4383000000.0,2779000000.0,0.0,-1000000.0
Agilent Technologies Inc,A,QUIX8Y7A2WP0XRMW7G29,1090872,2019.0,Q1,,2019-01-31,2019-03-05 16:08:06+00:00,315000000.0,833000000.0,,-381000000.0,2057000000.0,,5327000000.0,346000000.0,,237000000.0,3133000000.0,566000000.0,1798000000.0,77000000.0,653000000.0,829000000.0,0.0,238000000.0,169000000.0,197000000.0,,,0.0,635000000.0,785000000.0,,,,90000000.0,,,8952000000.0,5036000000.0,3712000000.0,1095000000.0,5036000000.0,5036000000.0,3916000000.0,8952000000.0,4411000000.0,2821000000.0,0.0,
