company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2008.0,FY,2007-12-31,2009-01-03,2011-02-16 17:16:58+00:00,,2.34,2.34,,2.26,92773000.0,188658000.0,188658000.0,188658000.0,296063000.0,1676028000.0,-510000.0,272519000.0,828561000.0,296063000.0,1379965000.0,3056000.0,1101080000.0,278885000.0,2546000.0,281431000.0,1676028000.0,80600000.0,80549000.0,83435000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2009.0,FY,2009-01-04,2010-01-02,2012-02-15 17:10:03+00:00,,1.19,1.19,,1.15,99216000.0,193465000.0,193465000.0,193465000.0,281198000.0,1671864000.0,367000.0,271051000.0,827609000.0,281198000.0,1390666000.0,308000.0,1098660000.0,292006000.0,675000.0,292681000.0,1671864000.0,162600000.0,161963000.0,167764000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2009.0,Q3,2009-07-05,2009-10-03,2010-10-29 16:01:46+00:00,,0.6,0.6,,0.57,22493000.0,48394000.0,48394000.0,48394000.0,69479000.0,409415000.0,-3000.0,66752000.0,202474000.0,69479000.0,339936000.0,180000.0,269226000.0,70710000.0,177000.0,70887000.0,409415000.0,80700000.0,81225000.0,84172000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2009.0,Q2,2009-04-05,2009-07-04,2010-07-30 16:39:52+00:00,,0.54,0.54,,0.52,22478000.0,43745000.0,43745000.0,43745000.0,66889000.0,403806000.0,213000.0,65090000.0,205671000.0,66889000.0,336917000.0,-146000.0,270761000.0,66156000.0,67000.0,66223000.0,403806000.0,81000000.0,80691000.0,83590000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q4,2010-10-03,2011-01-01,,,0.43,0.43,,0.43,33850000.0,70637000.0,70637000.0,70637000.0,94913000.0,500201000.0,3445000.0,70827000.0,231128000.0,94913000.0,405288000.0,-2291000.0,301955000.0,103333000.0,1154000.0,104487000.0,500201000.0,164800000.0,164916000.0,170847000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,FY,2010-01-03,2011-01-01,2013-02-08 16:05:05+00:00,,1.44,1.44,,1.39,124940000.0,237272000.0,237272000.0,237272000.0,320356000.0,1850222000.0,2879000.0,272851000.0,897682000.0,320356000.0,1529866000.0,,1170533000.0,359333000.0,2879000.0,362212000.0,1850222000.0,164800000.0,164916000.0,170847000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q3YTD,2010-01-03,2010-10-02,,,1.01,1.01,,1.01,91090000.0,166635000.0,166635000.0,166635000.0,225443000.0,1350021000.0,-566000.0,202024000.0,666554000.0,225443000.0,1124578000.0,2291000.0,868578000.0,256000000.0,1725000.0,257725000.0,1350021000.0,164500000.0,165095000.0,170721000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q3,2010-07-04,2010-10-02,2011-10-28 16:03:54+00:00,,0.37,0.37,,0.36,33212000.0,60872000.0,60872000.0,60872000.0,79148000.0,462683000.0,5000.0,67257000.0,222286000.0,79148000.0,383535000.0,87000.0,289543000.0,93992000.0,92000.0,94084000.0,462683000.0,164500000.0,165095000.0,170721000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q2YTD,2010-01-03,2010-07-03,,,0.64,0.64,,0.64,57878000.0,105763000.0,105763000.0,105763000.0,146295000.0,887338000.0,-571000.0,134767000.0,444268000.0,146295000.0,741043000.0,2204000.0,579035000.0,162008000.0,1633000.0,163641000.0,887338000.0,163200000.0,164669000.0,170673000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q2,2010-04-04,2010-07-03,2011-08-01 16:24:30+00:00,,0.34,0.34,,0.33,30801000.0,55477000.0,55477000.0,55477000.0,78211000.0,456001000.0,-495000.0,67988000.0,223450000.0,78211000.0,377790000.0,421000.0,291438000.0,86352000.0,-74000.0,86278000.0,456001000.0,163200000.0,164669000.0,170673000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q1,2010-01-03,2010-04-03,2011-04-29 16:18:56+00:00,,0.61,0.61,,0.59,27077000.0,50286000.0,50286000.0,50286000.0,68084000.0,431337000.0,-76000.0,66779000.0,220818000.0,68084000.0,363253000.0,1783000.0,287597000.0,75656000.0,1707000.0,77363000.0,431337000.0,82400000.0,81957000.0,85105000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q4,2011-10-02,2011-12-31,,,0.27,0.27,,0.27,48772000.0,91192000.0,91192000.0,91192000.0,132046000.0,615626000.0,4206000.0,73323000.0,272523000.0,132046000.0,483580000.0,-1976000.0,345846000.0,137734000.0,2230000.0,139964000.0,615626000.0,337000000.0,337267000.0,347734000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,FY,2011-01-02,2011-12-31,2014-02-05 16:05:13+00:00,,0.91,0.91,,0.88,163067000.0,306627000.0,306627000.0,306627000.0,441672000.0,2203153000.0,9896000.0,286801000.0,1014882000.0,441672000.0,1761481000.0,,1301683000.0,459798000.0,9896000.0,469694000.0,2203153000.0,337000000.0,337267000.0,347734000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3YTD,2011-01-02,2011-10-01,,,1.27,1.27,,1.27,114295000.0,215435000.0,215435000.0,215435000.0,309626000.0,1587527000.0,5690000.0,213478000.0,742359000.0,309626000.0,1277901000.0,1976000.0,955837000.0,322064000.0,7666000.0,329730000.0,1587527000.0,167700000.0,169140000.0,174283000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3TTM,2010-10-03,2011-10-01,,,1.69,1.69,,1.69,148145000.0,286072000.0,286072000.0,286072000.0,404539000.0,2087728000.0,9135000.0,284305000.0,973487000.0,404539000.0,1683189000.0,-315000.0,1257792000.0,425397000.0,8820000.0,434217000.0,2087728000.0,167700000.0,169140000.0,174283000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3,2011-07-03,2011-10-01,2012-10-26 16:04:38+00:00,,0.47,0.47,,0.45,44332000.0,78835000.0,78835000.0,78835000.0,120464000.0,571640000.0,2775000.0,72544000.0,258240000.0,120464000.0,451176000.0,,330784000.0,120392000.0,2775000.0,123167000.0,571640000.0,167700000.0,169140000.0,174283000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2YTD,2011-01-02,2011-07-02,,,0.81,0.81,,0.81,69963000.0,136600000.0,136600000.0,136600000.0,189162000.0,1015887000.0,2915000.0,140934000.0,484119000.0,189162000.0,826725000.0,1976000.0,625053000.0,201672000.0,4891000.0,206563000.0,1015887000.0,167500000.0,168299000.0,173591000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2TTM,2010-07-04,2011-07-02,,,1.59,1.59,,1.59,137025000.0,268109000.0,268109000.0,268109000.0,363223000.0,1978771000.0,6365000.0,279018000.0,937533000.0,363223000.0,1615548000.0,-228000.0,1216551000.0,398997000.0,6137000.0,405134000.0,1978771000.0,167500000.0,168299000.0,173591000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2,2011-04-03,2011-07-02,2012-07-27 16:09:22+00:00,,0.43,0.43,,0.42,38809000.0,72044000.0,72044000.0,72044000.0,98482000.0,524223000.0,2880000.0,69790000.0,247978000.0,98482000.0,425741000.0,,317768000.0,107973000.0,2880000.0,110853000.0,524223000.0,167500000.0,168299000.0,173591000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q1TTM,2010-04-04,2011-04-02,,,1.51,1.51,,1.51,129017000.0,251542000.0,251542000.0,251542000.0,342952000.0,1910549000.0,2990000.0,277216000.0,913005000.0,342952000.0,1567597000.0,193000.0,1190221000.0,377376000.0,3183000.0,380559000.0,1910549000.0,169900000.0,167110000.0,172653000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q1,2011-01-02,2011-04-02,2012-04-27 16:01:36+00:00,,0.38,0.38,,0.37,31154000.0,64556000.0,64556000.0,64556000.0,90680000.0,491664000.0,35000.0,71144000.0,236141000.0,90680000.0,400984000.0,1976000.0,307285000.0,93699000.0,2011000.0,95710000.0,491664000.0,169900000.0,167110000.0,172653000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q4,2012-09-30,2012-12-29,,,0.33,0.33,-0.01,0.33,55893000.0,111808000.0,111808000.0,111808000.0,153111000.0,710384000.0,7257000.0,78624000.0,318205000.0,153111000.0,557273000.0,,396829000.0,160444000.0,7257000.0,167701000.0,710384000.0,342400000.0,341861000.0,351394000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,FY,2012-01-01,2012-12-29,2015-02-11 16:02:16+00:00,,1.16,1.16,,1.13,190476000.0,397232000.0,397232000.0,397232000.0,608197000.0,2665436000.0,16046000.0,301370000.0,1184207000.0,608197000.0,2057239000.0,,1485577000.0,571662000.0,16046000.0,587708000.0,2665436000.0,342400000.0,341861000.0,351394000.0
