company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q3YTD,2010-01-03,2010-10-02,2011-10-28 16:03:54+00:00,-22520000.0,88238000.0,3483000.0,140871000.0,2908000.0,10141000.0,,40262000.0,-407843000.0,334697000.0,40262000.0,-407843000.0,334697000.0,-29976000.0,166635000.0,166635000.0,17050000.0,42666000.0,,-627904000.0,-137124000.0,-2404000.0,,379705000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q2TTM,2009-07-05,2010-07-03,,-23540000.0,72653000.0,7784000.0,191971000.0,-3765000.0,-28969000.0,,31424000.0,-523058000.0,397276000.0,31424000.0,-523058000.0,397276000.0,-98123000.0,214653000.0,214653000.0,19621000.0,58604000.0,,-551834000.0,-201960000.0,-27180000.0,,254276000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q2,2010-04-04,2010-07-03,,-318000.0,7102000.0,3411000.0,46647000.0,-4048000.0,2458000.0,,10626000.0,-101228000.0,110238000.0,10626000.0,-101228000.0,110238000.0,15588000.0,55477000.0,55477000.0,5656000.0,12093000.0,,-208534000.0,-44635000.0,-1467000.0,,152259000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q2YTD,2010-01-03,2010-07-03,2011-08-01 16:24:30+00:00,-17037000.0,63415000.0,3483000.0,91451000.0,-5133000.0,7721000.0,,27166000.0,-223702000.0,215741000.0,27166000.0,-223702000.0,215741000.0,14072000.0,105763000.0,105763000.0,10806000.0,28852000.0,,-319056000.0,-97259000.0,-1686000.0,,209650000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2010.0,Q1,2010-01-03,2010-04-03,2011-04-29 16:18:56+00:00,-16719000.0,56313000.0,72000.0,44804000.0,-1085000.0,5263000.0,,16540000.0,-122474000.0,105503000.0,16540000.0,-122474000.0,105503000.0,-1516000.0,50286000.0,50286000.0,5150000.0,16759000.0,,-110522000.0,-52624000.0,-219000.0,,57391000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q4,2011-10-02,2011-12-31,,-49497000.0,115867000.0,5786000.0,55715000.0,-955000.0,14026000.0,,-20125000.0,-135457000.0,168489000.0,-20125000.0,-135457000.0,168489000.0,11952000.0,91192000.0,91192000.0,7556000.0,4082000.0,,-212314000.0,-50308000.0,-24207000.0,,176662000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,FY,2011-01-02,2011-12-31,2014-02-05 16:05:13+00:00,-85961000.0,115867000.0,5786000.0,212556000.0,-1421000.0,-808000.0,,48853000.0,-565091000.0,546294000.0,48853000.0,-565091000.0,546294000.0,28635000.0,306627000.0,306627000.0,27919000.0,74554000.0,,-1083274000.0,-187737000.0,-25701000.0,0.0,791881000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3YTD,2011-01-02,2011-10-01,2012-10-26 16:04:38+00:00,-36464000.0,,,156841000.0,-466000.0,-14834000.0,,68978000.0,-429634000.0,377805000.0,68978000.0,-429634000.0,377805000.0,16683000.0,215435000.0,215435000.0,20363000.0,70472000.0,,-870960000.0,-137429000.0,-1494000.0,,615219000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3TTM,2010-10-03,2011-10-01,,-39210000.0,33499000.0,3404000.0,209307000.0,-975000.0,-22863000.0,,63557000.0,-542687000.0,499552000.0,63557000.0,-542687000.0,499552000.0,19447000.0,286072000.0,286072000.0,27036000.0,90272000.0,,-1046888000.0,-183595000.0,-26715000.0,,727006000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q3,2011-07-03,2011-10-01,,-3297000.0,,,54171000.0,-3650000.0,-11061000.0,,13669000.0,-122058000.0,129177000.0,13669000.0,-122058000.0,129177000.0,17138000.0,78835000.0,78835000.0,7232000.0,13930000.0,,-242274000.0,-44697000.0,-261000.0,,168210000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2YTD,2011-01-02,2011-07-02,2012-07-27 16:09:22+00:00,-33167000.0,,,102670000.0,3184000.0,-3773000.0,,55309000.0,-307576000.0,248628000.0,55309000.0,-307576000.0,248628000.0,-455000.0,136600000.0,136600000.0,13131000.0,56542000.0,,-628686000.0,-92732000.0,-1233000.0,,447009000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2TTM,2010-07-04,2011-07-02,,-41396000.0,58322000.0,3404000.0,204556000.0,10716000.0,-9382000.0,,62984000.0,-604770000.0,489331000.0,62984000.0,-604770000.0,489331000.0,-41739000.0,268109000.0,268109000.0,26048000.0,90156000.0,,-1113462000.0,-178763000.0,-27172000.0,,728851000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q2,2011-04-03,2011-07-02,,-29939000.0,,,52530000.0,509000.0,-8634000.0,,24164000.0,-117311000.0,122127000.0,24164000.0,-117311000.0,122127000.0,29489000.0,72044000.0,72044000.0,6187000.0,24503000.0,,-280120000.0,-50894000.0,-339000.0,,243642000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q1TTM,2010-04-04,2011-04-02,,-11775000.0,65424000.0,6815000.0,198673000.0,6159000.0,1710000.0,,49446000.0,-588687000.0,477442000.0,49446000.0,-588687000.0,477442000.0,-55640000.0,251542000.0,251542000.0,25517000.0,77746000.0,,-1041876000.0,-172504000.0,-28300000.0,,637468000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2011.0,Q1,2011-01-02,2011-04-02,2012-04-27 16:01:36+00:00,-3228000.0,,,50140000.0,2675000.0,4861000.0,,31145000.0,-190265000.0,126501000.0,31145000.0,-190265000.0,126501000.0,-29944000.0,64556000.0,64556000.0,6944000.0,32039000.0,,-348566000.0,-41838000.0,-894000.0,,203367000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q4,2012-09-30,2012-12-29,,-56198000.0,158871000.0,6448000.0,60244000.0,299000.0,-1307000.0,,3673000.0,-155507000.0,180554000.0,3673000.0,-155507000.0,180554000.0,29019000.0,111808000.0,111808000.0,9809000.0,15584000.0,3400000.0,-287300000.0,-81146000.0,-15311000.0,,269137000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,FY,2012-01-01,2012-12-29,2015-02-11 16:02:16+00:00,-63410000.0,158871000.0,6448000.0,222580000.0,1257000.0,52389000.0,,66034000.0,-701631000.0,708314000.0,66034000.0,-701631000.0,708314000.0,73974000.0,397232000.0,397232000.0,36113000.0,83117000.0,,-1286997000.0,-283618000.0,-17083000.0,0.0,932394000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q3TTM,2011-10-02,2012-09-29,,-56709000.0,115867000.0,5786000.0,218051000.0,3000.0,67722000.0,,42236000.0,-681581000.0,696249000.0,42236000.0,-681581000.0,696249000.0,56907000.0,376616000.0,376616000.0,33860000.0,71615000.0,-3400000.0,-1212011000.0,-252780000.0,-25979000.0,,839919000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q3,2012-07-01,2012-09-29,,-1626000.0,,,56121000.0,1524000.0,17484000.0,,8654000.0,-207078000.0,182213000.0,8654000.0,-207078000.0,182213000.0,-14687000.0,98887000.0,98887000.0,9721000.0,12388000.0,-3400000.0,-344387000.0,-77461000.0,-334000.0,,216396000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-10-25 16:07:36+00:00,-7212000.0,,,162336000.0,958000.0,53696000.0,,62361000.0,-546124000.0,527760000.0,62361000.0,-546124000.0,527760000.0,44955000.0,285424000.0,285424000.0,26304000.0,67533000.0,-3400000.0,-999697000.0,-202472000.0,-1772000.0,0.0,663257000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q2TTM,2011-07-03,2012-06-30,,-58380000.0,115867000.0,5786000.0,216101000.0,-5171000.0,39177000.0,,47251000.0,-596561000.0,643213000.0,47251000.0,-596561000.0,643213000.0,88732000.0,356564000.0,356564000.0,31371000.0,73157000.0,,-1109898000.0,-220016000.0,-25906000.0,,791733000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q2,2012-04-01,2012-06-30,,-2687000.0,,,53426000.0,-2042000.0,23332000.0,,27396000.0,-186603000.0,182839000.0,27396000.0,-186603000.0,182839000.0,21590000.0,97829000.0,97829000.0,8252000.0,27864000.0,,-289577000.0,-75568000.0,-468000.0,,181229000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 16:04:42+00:00,-5586000.0,,,106215000.0,-566000.0,36212000.0,,53707000.0,-339046000.0,345547000.0,53707000.0,-339046000.0,345547000.0,59642000.0,186537000.0,186537000.0,16583000.0,55145000.0,0.0,-655310000.0,-125011000.0,-1438000.0,0.0,446861000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q1TTM,2011-04-03,2012-03-31,,-85632000.0,115867000.0,5786000.0,215205000.0,-2620000.0,7211000.0,,44019000.0,-527269000.0,582501000.0,44019000.0,-527269000.0,582501000.0,96631000.0,330779000.0,330779000.0,29306000.0,69796000.0,,-1100441000.0,-195342000.0,-25777000.0,,854146000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 16:04:21+00:00,-2899000.0,,,52789000.0,1476000.0,12880000.0,,26311000.0,-152443000.0,162708000.0,26311000.0,-152443000.0,162708000.0,38052000.0,88708000.0,88708000.0,8331000.0,27281000.0,0.0,-365733000.0,-49443000.0,-970000.0,0.0,265632000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,FY,2012-12-30,2013-12-28,2016-02-17 16:03:22+00:00,-124682000.0,,,263538000.0,-2790000.0,-12322000.0,4823000.0,-119389000.0,-688429000.0,695865000.0,-119389000.0,-688429000.0,695865000.0,-114743000.0,398354000.0,398354000.0,46295000.0,71330000.0,-800000.0,-1106819000.0,-527526000.0,-24700000.0,-170042000.0,1070598000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q4,2013-09-29,2013-12-28,,-17008000.0,,,74078000.0,-201000.0,-5306000.0,,3063000.0,-229485000.0,141480000.0,3063000.0,-229485000.0,141480000.0,-85143000.0,60063000.0,60063000.0,12645000.0,18007000.0,,-274780000.0,-183169000.0,-14944000.0,,245472000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q3TTM,2012-09-30,2013-09-28,,-163872000.0,158871000.0,6448000.0,249704000.0,-2290000.0,-8323000.0,4823000.0,-118779000.0,-614451000.0,734939000.0,-118779000.0,-614451000.0,734939000.0,-581000.0,450099000.0,450099000.0,43459000.0,68907000.0,2600000.0,-1119339000.0,-425503000.0,-25067000.0,-170042000.0,1094263000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q3,2013-06-30,2013-09-28,,-4100000.0,,,67228000.0,516000.0,-30869000.0,4348000.0,-9236000.0,-138754000.0,164230000.0,-9236000.0,-138754000.0,164230000.0,16756000.0,115344000.0,115344000.0,12527000.0,14673000.0,,-294711000.0,-131463000.0,-6000.0,-28251000.0,291520000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-10-24 16:03:06+00:00,-107674000.0,,,189460000.0,-2589000.0,-7016000.0,4823000.0,-122452000.0,-458944000.0,554385000.0,-122452000.0,-458944000.0,554385000.0,-29600000.0,338291000.0,338291000.0,33650000.0,53323000.0,-800000.0,-832039000.0,-344357000.0,-9756000.0,-170042000.0,825126000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q2TTM,2012-07-01,2013-06-29,,-161398000.0,158871000.0,6448000.0,238597000.0,-1282000.0,40030000.0,475000.0,-100889000.0,-682775000.0,752922000.0,-100889000.0,-682775000.0,752922000.0,-32024000.0,433642000.0,433642000.0,40653000.0,66622000.0,-800000.0,-1169015000.0,-371501000.0,-25395000.0,-141791000.0,1019139000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q2,2013-03-31,2013-06-29,,-12465000.0,,,62891000.0,-1726000.0,-9820000.0,,-56785000.0,-128690000.0,176507000.0,-56785000.0,-128690000.0,176507000.0,-10694000.0,112907000.0,112907000.0,10529000.0,21765000.0,,-224483000.0,-129109000.0,,-78550000.0,237367000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-07-25 16:27:11+00:00,-103574000.0,,,122232000.0,-3105000.0,23853000.0,475000.0,-113216000.0,-320190000.0,390155000.0,-113216000.0,-320190000.0,390155000.0,-46356000.0,222947000.0,222947000.0,21123000.0,38650000.0,-800000.0,-537328000.0,-212894000.0,-9750000.0,-141791000.0,533606000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q1TTM,2012-04-01,2013-03-30,,-151620000.0,158871000.0,6448000.0,229132000.0,-1598000.0,73182000.0,475000.0,-16708000.0,-740688000.0,759254000.0,-16708000.0,-740688000.0,759254000.0,260000.0,418564000.0,418564000.0,38376000.0,72721000.0,-800000.0,-1234109000.0,-317960000.0,-25863000.0,-63241000.0,963001000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q1,2012-12-30,2013-03-30,2014-04-25 16:04:49+00:00,-91109000.0,,,59341000.0,-1379000.0,33673000.0,475000.0,-56431000.0,-191500000.0,213648000.0,-56431000.0,-191500000.0,213648000.0,-35662000.0,110040000.0,110040000.0,10594000.0,16885000.0,-800000.0,-312845000.0,-83785000.0,-9750000.0,-63241000.0,296239000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,FY,2013-12-29,2015-01-03,2017-02-10 16:47:44+00:00,-20993000.0,,,302353000.0,-9310000.0,-40051000.0,2894000.0,-120324000.0,-284567000.0,847027000.0,-120324000.0,-284567000.0,847027000.0,432826000.0,525433000.0,525433000.0,59292000.0,119411000.0,-10617000.0,-1214036000.0,-454384000.0,-14930000.0,-217082000.0,1404846000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q4,2014-09-28,2015-01-03,,-3279000.0,,,85141000.0,-5948000.0,-25527000.0,,11054000.0,-89845000.0,223448000.0,11054000.0,-89845000.0,223448000.0,138709000.0,147872000.0,147872000.0,15962000.0,25909000.0,,-144098000.0,-123251000.0,-14855000.0,,180783000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q3YTD,2013-12-29,2014-09-27,2015-11-04 17:03:45+00:00,-17714000.0,,,217212000.0,-3362000.0,-14524000.0,2894000.0,-131378000.0,-194722000.0,623579000.0,-131378000.0,-194722000.0,623579000.0,294117000.0,377561000.0,377561000.0,43330000.0,93502000.0,-10617000.0,-1069938000.0,-331133000.0,-75000.0,-217082000.0,1224063000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q3TTM,2013-09-29,2014-09-27,,-34722000.0,,,291290000.0,-3563000.0,-19830000.0,2894000.0,-128315000.0,-424207000.0,765059000.0,-128315000.0,-424207000.0,765059000.0,208974000.0,437624000.0,437624000.0,55975000.0,111509000.0,-10617000.0,-1344718000.0,-514302000.0,-15019000.0,-217082000.0,1469535000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q3,2014-06-29,2014-09-27,,-3048000.0,,,75406000.0,-5566000.0,52000.0,,62000.0,-32783000.0,219521000.0,62000.0,-32783000.0,219521000.0,181234000.0,129002000.0,129002000.0,15061000.0,10685000.0,-10617000.0,-569035000.0,-112470000.0,-6000.0,,651770000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q2TTM,2013-06-30,2014-06-28,,-35774000.0,,,283112000.0,2519000.0,-50751000.0,7242000.0,-137613000.0,-530178000.0,709768000.0,-137613000.0,-530178000.0,709768000.0,44496000.0,423966000.0,423966000.0,53441000.0,115497000.0,,-1070394000.0,-533295000.0,-15019000.0,-245333000.0,1109285000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q2,2014-03-30,2014-06-28,,-11365000.0,,,71712000.0,1138000.0,32906000.0,,-129723000.0,-24354000.0,248271000.0,-129723000.0,-24354000.0,248271000.0,95332000.0,129033000.0,129033000.0,14620000.0,12336000.0,,-244876000.0,-104458000.0,-3000.0,-142056000.0,336345000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q2YTD,2013-12-29,2014-06-28,2015-08-05 16:01:39+00:00,-14666000.0,,,141806000.0,2204000.0,-14576000.0,2894000.0,-131440000.0,-161939000.0,404058000.0,-131440000.0,-161939000.0,404058000.0,112883000.0,248559000.0,248559000.0,28269000.0,82817000.0,0.0,-500903000.0,-218663000.0,-69000.0,-217082000.0,572293000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q1TTM,2013-03-31,2014-03-29,,-36874000.0,,,274291000.0,-345000.0,-93477000.0,7242000.0,-64675000.0,-634514000.0,638004000.0,-64675000.0,-634514000.0,638004000.0,-61530000.0,407840000.0,407840000.0,49350000.0,124926000.0,,-1050001000.0,-557946000.0,-15016000.0,-181827000.0,1010307000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q1,2013-12-29,2014-03-29,2015-05-08 16:01:42+00:00,-3301000.0,,,70094000.0,1066000.0,-47482000.0,2894000.0,-1717000.0,-137585000.0,155787000.0,-1717000.0,-137585000.0,155787000.0,17551000.0,119526000.0,119526000.0,13649000.0,70481000.0,,-256027000.0,-114205000.0,-66000.0,-75026000.0,235948000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,FY,2015-01-04,2016-01-02,2018-02-12 17:17:03+00:00,-1499561000.0,,,452225000.0,-10913000.0,-21780000.0,500000000.0,143847000.0,-1405943000.0,1039928000.0,143847000.0,-1405943000.0,1039928000.0,-233081000.0,539362000.0,539362000.0,70121000.0,15032000.0,-11012000.0,-487981000.0,-626788000.0,-15116000.0,-345057000.0,1208387000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q4,2015-10-04,2016-01-02,,-109455000.0,,,123150000.0,-2291000.0,139444000.0,,-244455000.0,-58386000.0,445497000.0,-244455000.0,-58386000.0,445497000.0,140365000.0,166108000.0,166108000.0,16795000.0,-85138000.0,,-27853000.0,-166705000.0,-14324000.0,-144993000.0,245627000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q3YTD,2015-01-04,2015-10-03,2016-11-02 16:02:33+00:00,-1390106000.0,,,329075000.0,-8622000.0,-161224000.0,500000000.0,388302000.0,-1347557000.0,594431000.0,388302000.0,-1347557000.0,594431000.0,-373446000.0,373254000.0,373254000.0,53326000.0,100170000.0,-11012000.0,-460128000.0,-460083000.0,-792000.0,-200064000.0,962760000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q3TTM,2014-09-28,2015-10-03,,-1393385000.0,,,414216000.0,-14570000.0,-186751000.0,500000000.0,399356000.0,-1437402000.0,817879000.0,399356000.0,-1437402000.0,817879000.0,-234737000.0,521126000.0,521126000.0,69288000.0,126079000.0,-11012000.0,-604226000.0,-583334000.0,-15647000.0,-200064000.0,1143543000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q3,2015-07-05,2015-10-03,,-11197000.0,,,115562000.0,-2163000.0,-10199000.0,,-184802000.0,-116777000.0,271520000.0,-184802000.0,-116777000.0,271520000.0,-32222000.0,147282000.0,147282000.0,18875000.0,15263000.0,,-142238000.0,-160085000.0,-1000.0,-200064000.0,196743000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q2YTD,2015-01-04,2015-07-04,2016-08-03 16:02:50+00:00,-1378909000.0,,,213513000.0,-6459000.0,-151025000.0,500000000.0,573104000.0,-1230780000.0,322911000.0,573104000.0,-1230780000.0,322911000.0,-341224000.0,225972000.0,225972000.0,34451000.0,84907000.0,-11012000.0,-317890000.0,-299998000.0,-791000.0,0.0,766017000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q2TTM,2014-06-29,2015-07-04,,-1385236000.0,,,374060000.0,-17973000.0,-176500000.0,500000000.0,584220000.0,-1353408000.0,765880000.0,584220000.0,-1353408000.0,765880000.0,-21281000.0,502846000.0,502846000.0,65474000.0,121501000.0,-21629000.0,-1031023000.0,-535719000.0,-15652000.0,,1598570000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q2,2015-04-05,2015-07-04,,-3599000.0,,,113068000.0,28000.0,-138732000.0,,19920000.0,-224968000.0,108664000.0,19920000.0,-224968000.0,108664000.0,-96356000.0,115038000.0,115038000.0,19290000.0,30931000.0,-11012000.0,-230479000.0,-154667000.0,1000.0,,163777000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q1,2015-01-04,2015-04-04,2016-05-06 16:02:36+00:00,-1375310000.0,,,100445000.0,-6487000.0,-12293000.0,500000000.0,553184000.0,-1005812000.0,214247000.0,553184000.0,-1005812000.0,214247000.0,-244868000.0,110934000.0,110934000.0,15161000.0,53976000.0,,-87411000.0,-145331000.0,-792000.0,0.0,602240000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q1TTM,2014-03-30,2015-04-04,,-1393002000.0,,,332704000.0,-16863000.0,-4862000.0,500000000.0,434577000.0,-1152794000.0,905487000.0,434577000.0,-1152794000.0,905487000.0,170407000.0,516841000.0,516841000.0,60804000.0,102906000.0,-10617000.0,-1045420000.0,-485510000.0,-15656000.0,-142056000.0,1771138000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,FY,2016-01-03,2016-12-31,2019-02-08 16:51:02+00:00,-18472000.0,,,504236000.0,-10447000.0,30381000.0,,-676677000.0,-789774000.0,1245637000.0,-676677000.0,-789774000.0,1245637000.0,-231261000.0,636484000.0,636484000.0,74536000.0,25672000.0,-2074000.0,-482078000.0,-753123000.0,0.0,-700275000.0,463899000.0
