company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q2,,2012-06-30,2012-07-27 16:09:22+00:00,123869000.0,492529000.0,25239000.0,-12932000.0,302788000.0,797333000.0,163492000.0,47425000.0,102397000.0,211498000.0,325628000.0,125951000.0,412244000.0,22521000.0,534611000.0,120000.0,11571000.0,127876000.0,,154282000.0,,118304000.0,1783999000.0,50129000.0,677214000.0,3299044000.0,2568400000.0,1660781000.0,465126000.0,2568400000.0,2568520000.0,730524000.0,3299044000.0,1103652000.0,265398000.0,
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2012.0,Q1,,2012-03-31,2012-04-27 16:01:36+00:00,113568000.0,535504000.0,27963000.0,-3999000.0,281198000.0,761561000.0,164846000.0,47420000.0,92365000.0,213006000.0,324547000.0,107856000.0,375039000.0,14141000.0,495918000.0,120000.0,12139000.0,132192000.0,,139578000.0,,100564000.0,1686170000.0,44778000.0,612644000.0,3139559000.0,2443732000.0,1591471000.0,443520000.0,2443732000.0,2443852000.0,695707000.0,3139559000.0,1052170000.0,252187000.0,
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,FY,,2013-12-28,2015-02-11 16:02:16+00:00,145019000.0,582926000.0,83574000.0,-13429000.0,202377000.0,816296000.0,209746000.0,91614000.0,147986000.0,307422000.0,491209000.0,111717000.0,554873000.0,32299000.0,792781000.0,,8159000.0,170392000.0,,190371000.0,,175488000.0,2393048000.0,54107000.0,677004000.0,4098364000.0,3167664000.0,1761708000.0,640432000.0,3167664000.0,3167664000.0,930700000.0,4098364000.0,1543875000.0,290268000.0,-28251000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q3,,2013-09-28,2013-10-25 16:07:36+00:00,147016000.0,529303000.0,62821000.0,-12924000.0,287520000.0,785580000.0,195200000.0,40521000.0,127531000.0,307523000.0,464088000.0,131030000.0,577493000.0,28234000.0,724886000.0,,10523000.0,162987000.0,,191286000.0,,181208000.0,2332985000.0,51872000.0,634308000.0,3966370000.0,3077390000.0,1701094000.0,584440000.0,3077390000.0,3077390000.0,888980000.0,3966370000.0,1540390000.0,304540000.0,-28251000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q2,,2013-06-29,2013-07-26 16:04:42+00:00,169735000.0,527896000.0,84995000.0,-24320000.0,270764000.0,757686000.0,179182000.0,39304000.0,122600000.0,306951000.0,443978000.0,132971000.0,513762000.0,23835000.0,674626000.0,,8539000.0,145984000.0,,191328000.0,,152743000.0,2217641000.0,48928000.0,698754000.0,3843941000.0,2951007000.0,1713296000.0,605440000.0,2951007000.0,2951007000.0,892934000.0,3843941000.0,1456019000.0,287494000.0,
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2013.0,Q1,,2013-03-30,2013-04-26 16:04:21+00:00,148877000.0,512078000.0,75748000.0,-14287000.0,281458000.0,872034000.0,193969000.0,38819000.0,106924000.0,306155000.0,430709000.0,135470000.0,515858000.0,22106000.0,606449000.0,,9330000.0,148686000.0,,178418000.0,,149406000.0,2104734000.0,46905000.0,723693000.0,3765149000.0,2899240000.0,1727560000.0,572423000.0,2899240000.0,2899240000.0,865909000.0,3765149000.0,1431140000.0,293486000.0,-63241000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,FY,,2015-01-03,2016-02-17 16:03:22+00:00,160285000.0,672778000.0,56685000.0,-44096000.0,635203000.0,936916000.0,209655000.0,22075000.0,140230000.0,320538000.0,546835000.0,62868000.0,231147000.0,23789000.0,924260000.0,,10813000.0,256601000.0,,158999000.0,,209278000.0,2918481000.0,67460000.0,785663000.0,4530565000.0,3565968000.0,2348786000.0,634315000.0,3565968000.0,3565968000.0,964597000.0,4530565000.0,1257519000.0,330282000.0,-245333000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q3,,2014-09-27,2014-10-24 16:03:06+00:00,169227000.0,617204000.0,80584000.0,-23429000.0,496494000.0,894363000.0,215528000.0,76803000.0,145739000.0,322135000.0,534562000.0,86756000.0,226371000.0,28604000.0,889487000.0,,9102000.0,229450000.0,,184606000.0,,181103000.0,2770609000.0,60042000.0,835269000.0,4392638000.0,3396210000.0,2235477000.0,671120000.0,3396210000.0,3396210000.0,996428000.0,4392638000.0,1267674000.0,325308000.0,-245333000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q2,,2014-06-28,2014-07-25 16:27:11+00:00,148854000.0,614930000.0,,-5348000.0,315260000.0,868843000.0,228166000.0,92763000.0,141160000.0,324108000.0,521882000.0,96084000.0,478963000.0,31710000.0,863684000.0,,7817000.0,229083000.0,95055000.0,173369000.0,,175074000.0,2641607000.0,59287000.0,673532000.0,4265275000.0,3259769000.0,1903269000.0,672522000.0,3259769000.0,3259769000.0,1005506000.0,4265275000.0,1498322000.0,332984000.0,-245333000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2014.0,Q1,,2014-03-29,2014-04-25 16:04:49+00:00,125741000.0,564086000.0,75515000.0,-10305000.0,219928000.0,847405000.0,231512000.0,92622000.0,123242000.0,307081000.0,505372000.0,104827000.0,436995000.0,28257000.0,845104000.0,,8600000.0,219857000.0,,181615000.0,,198961000.0,2512574000.0,55657000.0,811327000.0,4191348000.0,3246397000.0,1915181000.0,611667000.0,3246397000.0,3246397000.0,944951000.0,4191348000.0,1431063000.0,333284000.0,-103277000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,FY,,2016-01-02,2017-02-10 16:47:44+00:00,215510000.0,1034084000.0,57891000.0,-76354000.0,402122000.0,1079285000.0,278443000.0,,184225000.0,799182000.0,1250617000.0,563353000.0,173073000.0,15788000.0,1309214000.0,,25865000.0,324516000.0,,202065000.0,,264780000.0,3457843000.0,41797000.0,111059000.0,5561984000.0,3870384000.0,1827833000.0,777866000.0,3870384000.0,3870384000.0,1691600000.0,5561984000.0,2424937000.0,913734000.0,-590390000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q3,,2015-10-03,2015-11-04 17:03:45+00:00,207887000.0,1053134000.0,105174000.0,-64642000.0,261757000.0,1055629000.0,265642000.0,17267000.0,202791000.0,788943000.0,1248773000.0,572828000.0,301023000.0,23702000.0,1187114000.0,,26726000.0,246711000.0,,193310000.0,,245122000.0,3291735000.0,57841000.0,202780000.0,5522925000.0,3837325000.0,1803762000.0,839335000.0,3837325000.0,3837325000.0,1685600000.0,5522925000.0,2532049000.0,846265000.0,-445397000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q2,,2015-07-04,2015-08-05 16:01:39+00:00,208734000.0,1003143000.0,59938000.0,-56816000.0,293979000.0,1021689000.0,274223000.0,21510000.0,179508000.0,766046000.0,1212421000.0,567312000.0,298501000.0,28633000.0,1155153000.0,,24852000.0,250825000.0,,169005000.0,,272368000.0,3144453000.0,55448000.0,264074000.0,5484833000.0,3863993000.0,1883707000.0,777851000.0,3863993000.0,3863993000.0,1620840000.0,5484833000.0,2445973000.0,842989000.0,-245333000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2015.0,Q1,,2015-04-04,2015-05-08 16:01:42+00:00,195711000.0,940571000.0,50631000.0,-62220000.0,390335000.0,988559000.0,301907000.0,21533000.0,182222000.0,767222000.0,1197635000.0,564339000.0,204520000.0,22553000.0,1103400000.0,,26800000.0,258746000.0,,168547000.0,,242462000.0,3029415000.0,61828000.0,293827000.0,5352605000.0,3710421000.0,1911281000.0,792299000.0,3710421000.0,3710421000.0,1642184000.0,5352605000.0,2337924000.0,849885000.0,-245333000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,FY,,2016-12-31,2018-02-12 17:17:03+00:00,238134000.0,944943000.0,57677000.0,-110165000.0,170861000.0,1234450000.0,311839000.0,,211554000.0,844200000.0,1285256000.0,537552000.0,109374000.0,14740000.0,1552524000.0,,12800000.0,306263000.0,,219248000.0,,303229000.0,4094327000.0,26197000.0,185588000.0,5629963000.0,3927947000.0,1619361000.0,845401000.0,3927947000.0,3927947000.0,1702016000.0,5629963000.0,2458078000.0,856615000.0,-1290665000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q3,,2016-10-01,2016-11-02 16:02:33+00:00,219531000.0,985164000.0,58423000.0,-84747000.0,431497000.0,1208611000.0,308713000.0,,204774000.0,848452000.0,1282419000.0,535920000.0,143859000.0,19705000.0,1476126000.0,,13743000.0,292769000.0,,199356000.0,,300764000.0,3944636000.0,36619000.0,261185000.0,5948527000.0,4278035000.0,1998315000.0,828060000.0,4278035000.0,4278035000.0,1670492000.0,5948527000.0,2474086000.0,842432000.0,-790465000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q2,,2016-07-02,2016-08-03 16:02:50+00:00,242122000.0,983310000.0,59335000.0,-82354000.0,377582000.0,1152138000.0,299750000.0,,175478000.0,847939000.0,1265935000.0,546174000.0,89930000.0,16694000.0,1437825000.0,,12048000.0,352260000.0,,204214000.0,,303813000.0,3774657000.0,38408000.0,252309000.0,5779551000.0,4053976000.0,1933708000.0,815093000.0,4053976000.0,4053976000.0,1725575000.0,5779551000.0,2408018000.0,910482000.0,-790465000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2016.0,Q1,,2016-04-02,2016-05-06 16:02:36+00:00,209388000.0,941792000.0,53771000.0,-67684000.0,295589000.0,1116254000.0,279906000.0,,191105000.0,849490000.0,1246166000.0,553680000.0,203268000.0,22579000.0,1366479000.0,,12062000.0,336491000.0,,200451000.0,,260818000.0,3608203000.0,41762000.0,207860000.0,5594492000.0,3916327000.0,1728638000.0,775932000.0,3916327000.0,3916327000.0,1678165000.0,5594492000.0,2499375000.0,902233000.0,-740446000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,FY,,2017-12-30,2019-02-08 16:51:02+00:00,218996000.0,1042781000.0,63907000.0,-73382000.0,370923000.0,1383963000.0,311337000.0,,183770000.0,853005000.0,1301912000.0,515130000.0,196837000.0,15749000.0,1603319000.0,,,336446000.0,,134011000.0,42792000.0,515930000.0,4938866000.0,11585000.0,434844000.0,6469311000.0,4785348000.0,2380227000.0,789595000.0,4785348000.0,4785348000.0,1683963000.0,6469311000.0,2485765000.0,894368000.0,-1464099000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q3,,2017-09-30,2017-10-27 16:02:31+00:00,204323000.0,1020707000.0,58292000.0,-72741000.0,573054000.0,1348590000.0,327622000.0,,202640000.0,851961000.0,1304173000.0,521016000.0,112401000.0,15687000.0,1587035000.0,,13032000.0,327340000.0,,145182000.0,,343060000.0,4602208000.0,13988000.0,278996000.0,6232256000.0,4564003000.0,2231504000.0,806865000.0,4564003000.0,4564003000.0,1668253000.0,6232256000.0,2413717000.0,861388000.0,-1314054000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q2,,2017-07-01,2017-07-28 16:02:18+00:00,259092000.0,1036980000.0,53440000.0,-83545000.0,460430000.0,1304929000.0,325790000.0,,184893000.0,849876000.0,1306931000.0,524921000.0,110875000.0,14550000.0,1593999000.0,,13446000.0,323062000.0,,184734000.0,,323703000.0,4424784000.0,18494000.0,176563000.0,6058641000.0,4355503000.0,2012226000.0,841709000.0,4355503000.0,4355503000.0,1703138000.0,6058641000.0,2452416000.0,861429000.0,-1290665000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2017.0,Q1,,2017-04-01,2017-04-28 16:02:26+00:00,207001000.0,986354000.0,62599000.0,-99649000.0,378452000.0,1258089000.0,338074000.0,,208467000.0,845842000.0,1294420000.0,532747000.0,77206000.0,19013000.0,1569023000.0,,12506000.0,311540000.0,,190607000.0,,288833000.0,4245101000.0,17398000.0,153458000.0,5803208000.0,4112876000.0,1826110000.0,833539000.0,4112876000.0,4112876000.0,1690332000.0,5803208000.0,2408075000.0,856793000.0,-1290665000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,FY,,2018-12-29,2020-02-10 16:03:23+00:00,293534000.0,1183494000.0,69122000.0,-103552000.0,374126000.0,1563184000.0,399189000.0,,195931000.0,847544000.0,1299817000.0,438802000.0,300046000.0,25029000.0,1743575000.0,,,336379000.0,,198850000.0,42376000.0,334870000.0,5576525000.0,4914000.0,401285000.0,6708636000.0,4928389000.0,2318804000.0,962690000.0,4928389000.0,4928389000.0,1780247000.0,6708636000.0,2646257000.0,817557000.0,-2107768000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q3,,2018-09-29,2018-10-26 16:03:28+00:00,258431000.0,1210616000.0,60487000.0,-101009000.0,498614000.0,1530843000.0,352778000.0,,233011000.0,848237000.0,1302799000.0,438781000.0,338233000.0,24744000.0,1697249000.0,,4317000.0,369547000.0,,212072000.0,,337904000.0,5445205000.0,2318000.0,314932000.0,6785400000.0,5065730000.0,2386810000.0,907025000.0,5065730000.0,5065730000.0,1719670000.0,6785400000.0,2701341000.0,812645000.0,-1809309000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q2,,2018-06-30,2018-08-03 16:06:19+00:00,284203000.0,1151860000.0,65324000.0,-92655000.0,510968000.0,1447408000.0,278668000.0,,205337000.0,849455000.0,1307283000.0,438760000.0,118286000.0,15345000.0,1666309000.0,,4317000.0,371381000.0,,208274000.0,,326623000.0,5275824000.0,2155000.0,374596000.0,6528999000.0,4878854000.0,2379392000.0,835687000.0,4878854000.0,4878854000.0,1650145000.0,6528999000.0,2483298000.0,814458000.0,-1751723000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2018.0,Q1,,2018-03-31,2018-05-03 07:19:23+00:00,210046000.0,1040741000.0,63361000.0,-71486000.0,413399000.0,1417236000.0,311015000.0,,211716000.0,853834000.0,1308548000.0,438773000.0,172007000.0,14301000.0,1600876000.0,,6891000.0,362538000.0,,211158000.0,,388809000.0,5106467000.0,6804000.0,507965000.0,6511638000.0,4900494000.0,2365215000.0,802942000.0,4900494000.0,4900494000.0,1611144000.0,6511638000.0,2545547000.0,808202000.0,-1551723000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,FY,,2019-12-28,2020-04-29 16:02:47+00:00,273440000.0,1139595000.0,148140000.0,-118660000.0,441843000.0,1908847000.0,360025000.0,,245843000.0,883158000.0,1304298000.0,1038382000.0,419419000.0,23182000.0,1858772000.0,,,377657000.0,,332351000.0,133807000.0,392073000.0,5934909000.0,,99931000.0,6894622000.0,4317328000.0,2096624000.0,1027448000.0,4317328000.0,4317328000.0,2577294000.0,6894622000.0,2939226000.0,1549846000.0,-3407768000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q3,,2019-09-28,2019-10-25 08:13:26+00:00,275916000.0,1154980000.0,153187000.0,-128550000.0,496430000.0,1810601000.0,308444000.0,,264049000.0,844926000.0,1282546000.0,1038567000.0,403435000.0,23155000.0,1865924000.0,,,353711000.0,,327521000.0,132289000.0,402247000.0,5836984000.0,0.0,136266000.0,6937430000.0,4411267000.0,2213078000.0,1001596000.0,4411267000.0,4411267000.0,2526163000.0,6937430000.0,2858428000.0,1524567000.0,-3107768000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q2,,2019-06-29,2019-07-25 16:03:06+00:00,328405000.0,1228985000.0,173051000.0,-112848000.0,702924000.0,1725854000.0,320916000.0,,208994000.0,847673000.0,1298372000.0,1038530000.0,320616000.0,23163000.0,1866142000.0,,,347658000.0,,341036000.0,141486000.0,396803000.0,5812031000.0,0.0,250595000.0,7276309000.0,4717269000.0,2602470000.0,1031366000.0,4717269000.0,4717269000.0,2559040000.0,7276309000.0,2807697000.0,1527674000.0,-2707768000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2019.0,Q1,,2019-03-30,2019-04-26 16:03:24+00:00,290947000.0,1159215000.0,81459000.0,-100594000.0,503161000.0,1594767000.0,337811000.0,,230407000.0,846740000.0,1300277000.0,438823000.0,283596000.0,24104000.0,1790116000.0,,,343788000.0,,353977000.0,146128000.0,336817000.0,5742744000.0,0.0,400509000.0,6998512000.0,5129149000.0,2423806000.0,940624000.0,5129149000.0,5129149000.0,1869363000.0,6998512000.0,2784590000.0,928739000.0,-2107768000.0
Cerner Corp,CERN,549300L4UJ40IEVVI304,804753,2020.0,Q1,,2020-03-31,2020-04-29 16:02:47+00:00,295950000.0,1151028000.0,157072000.0,-159363000.0,285412000.0,2057954000.0,316611000.0,,248853000.0,881092000.0,1304388000.0,1338417000.0,411793000.0,23457000.0,1835138000.0,,,378530000.0,,340413000.0,137918000.0,390346000.0,6022256000.0,,113363000.0,6736430000.0,3863079000.0,1963606000.0,1018486000.0,3863079000.0,3863079000.0,2873351000.0,6736430000.0,2937686000.0,1854865000.0,-4057768000.0
