company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2013.0,Q3,,2013-09-30,2014-10-29 15:58:18+00:00,1121001000.0,1348607000.0,1706341000.0,-389069000.0,1035713000.0,1911401000.0,128306000.0,187662000.0,305525000.0,252229000.0,1175621000.0,2717269000.0,307043000.0,1631988000.0,1017618000.0,1010928000.0,,,320219000.0,240471000.0,494423000.0,-54946000.0,405052000.0,693457000.0,1708553000.0,297662000.0,6921588000.0,1814705000.0,3770715000.0,2406273000.0,1869651000.0,1869651000.0,5051937000.0,6921588000.0,2139945000.0,2645664000.0,54946000.0,-1361234000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2013.0,Q2,,2013-06-30,2014-07-24 09:58:47+00:00,1117459000.0,1299679000.0,1717031000.0,-412990000.0,741084000.0,1885514000.0,129732000.0,170447000.0,218633000.0,250989000.0,1171503000.0,2669222000.0,311947000.0,1631951000.0,984844000.0,952191000.0,,,320219000.0,187096000.0,407670000.0,-68049000.0,379439000.0,621299000.0,1496639000.0,53296000.0,6408504000.0,1799481000.0,3342435000.0,1967505000.0,1867530000.0,1867530000.0,4540974000.0,6408504000.0,2113878000.0,2573469000.0,68049000.0,-1101633000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2013.0,Q1,,2013-03-31,2014-04-23 11:54:17+00:00,1023284000.0,1130940000.0,1652738000.0,-368986000.0,613930000.0,1841530000.0,132213000.0,77971000.0,204998000.0,250392000.0,1156432000.0,2607655000.0,339167000.0,1632198000.0,1013666000.0,954917000.0,,,320221000.0,196003000.0,404663000.0,-82960000.0,378560000.0,618240000.0,1290907000.0,71690000.0,6166220000.0,1729995000.0,3086752000.0,1782606000.0,1812955000.0,1812955000.0,4353265000.0,6166220000.0,2124551000.0,2570659000.0,82960000.0,-950496000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2014.0,FY,,2014-12-31,2017-02-22 14:13:20+00:00,1042182000.0,1130565000.0,1814230000.0,-471958000.0,40732000.0,2194164000.0,109087000.0,86744000.0,360458000.0,250144000.0,1158346000.0,2835260000.0,289127000.0,1115996000.0,1033527000.0,1021030000.0,,,277892000.0,251655000.0,508581000.0,,415120000.0,628309000.0,2424674000.0,682701000.0,5699000000.0,996470000.0,2565566000.0,2680666000.0,996470000.0,996470000.0,4702863000.0,5699333000.0,2112737000.0,2022197000.0,,-3150410000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2014.0,Q3,,2014-09-30,2015-10-29 13:26:58+00:00,1266167000.0,1408967000.0,1783826000.0,-371786000.0,261346000.0,2133704000.0,101815000.0,192464000.0,344815000.0,304207000.0,1167047000.0,2797111000.0,295251000.0,1122699000.0,1046642000.0,1013285000.0,,,273706000.0,260965000.0,507037000.0,,457480000.0,700282000.0,2345016000.0,557899000.0,6317005000.0,1351936000.0,3079735000.0,2868382000.0,1351936000.0,1351936000.0,4965069000.0,6317005000.0,2223985000.0,2096687000.0,,-2754998000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2014.0,Q2,,2014-06-30,2015-07-22 12:02:03+00:00,1244574000.0,1402803000.0,1792433000.0,-315516000.0,267198000.0,2094761000.0,102733000.0,190368000.0,264652000.0,304582000.0,1174654000.0,2798729000.0,306985000.0,1122420000.0,1091182000.0,1006296000.0,,,272095000.0,244202000.0,458826000.0,-5722000.0,440365000.0,696242000.0,2072118000.0,566864000.0,6341000000.0,1519237000.0,3108118000.0,2725284000.0,1524959000.0,1524959000.0,4816041000.0,6341000000.0,2226586000.0,2090757000.0,5722000.0,-2326404000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2014.0,Q1,,2014-03-31,2015-04-22 12:58:48+00:00,1130338000.0,1174116000.0,1750330000.0,-329247000.0,366465000.0,2064915000.0,102473000.0,76538000.0,232995000.0,303067000.0,1174758000.0,2754724000.0,312295000.0,1122396000.0,1096783000.0,1004394000.0,,,270485000.0,227641000.0,423172000.0,-21588000.0,427233000.0,690661000.0,1834417000.0,589601000.0,6189225000.0,1631451000.0,2967478000.0,2452644000.0,1653039000.0,1653039000.0,4536186000.0,6189225000.0,2217353000.0,2083542000.0,21588000.0,-1917046000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,FY,,2015-12-31,2018-02-23 14:11:44+00:00,1157561000.0,1114275000.0,1881569000.0,-587095000.0,205744000.0,2446187000.0,87883000.0,81146000.0,338256000.0,244882000.0,1143333000.0,2923431000.0,255371000.0,1907278000.0,1018530000.0,1041862000.0,,138709000.0,248523000.0,230748000.0,522280000.0,,436309000.0,474658000.0,3228876000.0,42616000.0,5778937000.0,867910000.0,2657180000.0,2141859000.0,867910000.0,867910000.0,4911027000.0,5778937000.0,2079895000.0,2769168000.0,,-4220058000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q3,,2015-09-30,2016-10-26 10:09:33+00:00,1216342000.0,1413946000.0,1847539000.0,-569417000.0,91029000.0,2402719000.0,107063000.0,187904000.0,330144000.0,252188000.0,1146726000.0,2862706000.0,265113000.0,1907106000.0,1052830000.0,1015167000.0,,,280530000.0,257694000.0,519818000.0,,487222000.0,630981000.0,3093265000.0,39988000.0,6088978000.0,976165000.0,2922562000.0,2294196000.0,976165000.0,976165000.0,5112813000.0,6088978000.0,2151249000.0,2818617000.0,,-3950402000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q2,,2015-06-30,2016-07-27 12:04:03+00:00,1253894000.0,1454045000.0,1863680000.0,-516662000.0,75068000.0,2356591000.0,107902000.0,193834000.0,267352000.0,251684000.0,1151720000.0,2868999000.0,273882000.0,1116667000.0,1131976000.0,1005319000.0,,,279650000.0,234923000.0,479696000.0,,442056000.0,617677000.0,2780764000.0,1162463000.0,6128575000.0,757342000.0,3003914000.0,3357239000.0,757342000.0,757342000.0,5371233000.0,6128575000.0,2119342000.0,2013994000.0,,-3863351000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2015.0,Q1,,2015-03-31,2016-04-27 15:17:59+00:00,1174840000.0,1234612000.0,1824415000.0,-528305000.0,64013000.0,2302262000.0,107869000.0,77602000.0,249707000.0,250463000.0,1149121000.0,2822847000.0,277919000.0,1116337000.0,1161250000.0,998432000.0,,,278771000.0,196832000.0,468384000.0,,412335000.0,609521000.0,2493469000.0,1408512000.0,5852846000.0,469172000.0,2764576000.0,3379045000.0,469172000.0,469172000.0,5383674000.0,5852846000.0,2089838000.0,2004629000.0,,-3798254000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,FY,,2016-12-31,2019-02-22 14:28:10+00:00,1034608000.0,1230987000.0,2005045000.0,-540351000.0,889793000.0,2605127000.0,57162000.0,76765000.0,398045000.0,225529000.0,1126892000.0,3100933000.0,255010000.0,1211326000.0,1068326000.0,1095888000.0,,73833000.0,250397000.0,381030000.0,578547000.0,,421904000.0,509345000.0,4049497000.0,741214000.0,6752521000.0,1878441000.0,3627298000.0,2829179000.0,1878441000.0,1878441000.0,4874080000.0,6752521000.0,2029335000.0,2044901000.0,,-4235832000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q3,,2016-09-30,2017-10-25 15:09:58+00:00,1224358000.0,1458073000.0,1973189000.0,-658221000.0,702569000.0,2567653000.0,148550000.0,145167000.0,379887000.0,246051000.0,1144738000.0,3057111000.0,255159000.0,1909713000.0,1112512000.0,1083922000.0,,132327000.0,253457000.0,286527000.0,714391000.0,,479670000.0,508684000.0,3924686000.0,52004000.0,6917771000.0,1597783000.0,3708231000.0,2515807000.0,1597783000.0,1597783000.0,5319988000.0,6917771000.0,2125618000.0,2804181000.0,,-4236335000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q2,,2016-06-30,2017-07-26 16:04:06+00:00,1289406000.0,1473078000.0,1966218000.0,-662089000.0,402656000.0,2528858000.0,155407000.0,230294000.0,311111000.0,246090000.0,1144700000.0,3038475000.0,247070000.0,1909217000.0,1152232000.0,1072257000.0,,131447000.0,251812000.0,300569000.0,733020000.0,,471618000.0,501359000.0,3616095000.0,61382000.0,6665677000.0,1246629000.0,3483942000.0,2625213000.0,1246629000.0,1246629000.0,5419048000.0,6665677000.0,2109478000.0,2793835000.0,,-4236235000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2016.0,Q1,,2016-03-31,2017-04-21 10:57:42+00:00,1152923000.0,1290749000.0,1929613000.0,-568085000.0,70548000.0,2488684000.0,97562000.0,115403000.0,284860000.0,246035000.0,1147047000.0,2986638000.0,250574000.0,1908774000.0,1147361000.0,1057025000.0,,,250168000.0,282405000.0,578521000.0,,449003000.0,615983000.0,3316018000.0,130854000.0,6038309000.0,1000823000.0,2888625000.0,2262561000.0,1000823000.0,1000823000.0,5037486000.0,6038309000.0,2092659000.0,2774925000.0,,-4235794000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,FY,,2017-12-31,2019-02-22 14:28:10+00:00,1791552000.0,2104555000.0,2089674000.0,-384870000.0,204213000.0,2840744000.0,0.0,79901000.0,508166000.0,296743000.0,6814345000.0,3966789000.0,6002361000.0,9885745000.0,1742465000.0,1877115000.0,,1419601000.0,274675000.0,355697000.0,972651000.0,,502023000.0,684442000.0,5458416000.0,634910000.0,19899517000.0,3647874000.0,4406930000.0,3987180000.0,3647874000.0,3647874000.0,16251643000.0,19899517000.0,13615472000.0,12264463000.0,,-4266416000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q3,,2017-09-30,2018-10-25 15:36:30+00:00,1832434000.0,2426222000.0,2142091000.0,-452301000.0,207937000.0,2771365000.0,,280854000.0,500977000.0,224330000.0,6915028000.0,4037640000.0,6471527000.0,10083828000.0,1704213000.0,1895549000.0,,2611065000.0,262543000.0,345532000.0,891844000.0,,589319000.0,709571000.0,4685313000.0,865552000.0,20779657000.0,2740989000.0,4683904000.0,4371661000.0,2740989000.0,2740989000.0,18038668000.0,20779657000.0,14200204000.0,13667007000.0,,-4263388000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q2,,2017-06-30,2018-07-25 16:46:02+00:00,1783648000.0,2377874000.0,2061519000.0,-519236000.0,210049000.0,2723828000.0,,320890000.0,395867000.0,224695000.0,7178113000.0,3951436000.0,6002534000.0,10751284000.0,1854937000.0,1889917000.0,,2467348000.0,253434000.0,411141000.0,898503000.0,,568138000.0,702159000.0,4448788000.0,753005000.0,20717398000.0,2391260000.0,4854001000.0,4151913000.0,2391260000.0,2391260000.0,18326138000.0,20717398000.0,13973480000.0,14174225000.0,,-4262120000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2017.0,Q1,,2017-03-31,2018-04-25 15:49:58+00:00,1221778000.0,1356851000.0,2051052000.0,-549413000.0,1017808000.0,2664396000.0,,158587000.0,296176000.0,224212000.0,1129783000.0,3114147000.0,252934000.0,1211512000.0,1247688000.0,1063095000.0,,15427000.0,252031000.0,254317000.0,519766000.0,,442215000.0,505581000.0,4209198000.0,742695000.0,6988903000.0,2065350000.0,3876664000.0,2939002000.0,2065350000.0,2065350000.0,4923553000.0,6988903000.0,2049144000.0,1984551000.0,,-4258831000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,FY,,2018-12-31,2020-02-21 15:03:26+00:00,1799400000.0,2018800000.0,2263300000.0,-629900000.0,155500000.0,3014800000.0,,80800000.0,504500000.0,270700000.0,6956700000.0,4040100000.0,5201600000.0,8708100000.0,1815300000.0,1776800000.0,,1130900000.0,257600000.0,354900000.0,1277400000.0,,584000000.0,1009300000.0,6246500000.0,635600000.0,19134300000.0,3730700000.0,4344500000.0,4297700000.0,3730700000.0,3730700000.0,15403600000.0,19134300000.0,13013000000.0,11105900000.0,,-4900700000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q3,,2018-09-30,2019-10-22 12:48:27+00:00,2165724000.0,2584280000.0,2206475000.0,-610596000.0,181511000.0,2970265000.0,,98632000.0,500248000.0,305979000.0,6963198000.0,3972829000.0,5289986000.0,8710831000.0,1802418000.0,1766354000.0,,1356566000.0,277857000.0,410913000.0,1116766000.0,,617147000.0,803942000.0,6226443000.0,960695000.0,19921786000.0,3930525000.0,4979122000.0,4842065000.0,3930525000.0,3930525000.0,15991261000.0,19921786000.0,13176310000.0,11149196000.0,,-4655587000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q2,,2018-06-30,2019-07-24 12:08:53+00:00,2049123000.0,2625066000.0,2121264000.0,-542449000.0,154973000.0,2913160000.0,,173022000.0,405762000.0,301664000.0,6994206000.0,3897642000.0,5463518000.0,9722918000.0,1815741000.0,1776378000.0,,1365775000.0,276796000.0,382515000.0,910283000.0,,581761000.0,837472000.0,5953313000.0,651897000.0,20095822000.0,3702774000.0,4978295000.0,4190087000.0,3702774000.0,3702774000.0,16393048000.0,20095822000.0,13341149000.0,12202961000.0,,-4621250000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2018.0,Q1,,2018-03-31,2019-04-25 16:11:01+00:00,1975323000.0,2326411000.0,2139711000.0,-335655000.0,158613000.0,2879081000.0,,113023000.0,417316000.0,298455000.0,6819976000.0,3979716000.0,5956301000.0,9891017000.0,1942720000.0,1840005000.0,,1480066000.0,275735000.0,400249000.0,900301000.0,,566046000.0,689075000.0,5630323000.0,921189000.0,20308776000.0,3645731000.0,4827993000.0,4327152000.0,3645731000.0,3645731000.0,16663045000.0,20308776000.0,13640778000.0,12335893000.0,,-4528018000.0
Sherwin-Williams Co,SHW,Z15BMIOX8DDH0X2OBP21,89800,2019.0,FY,,2019-12-31,2020-04-29 15:31:42+00:00,1876300000.0,2088900000.0,,-679500000.0,161800000.0,3272400000.0,,85700000.0,552700000.0,,7004800000.0,,4734500000.0,8050700000.0,1889600000.0,1835200000.0,,969900000.0,263000000.0,491400000.0,1372700000.0,,2290000000.0,2567400000.0,7366900000.0,634500000.0,20496200000.0,4123300000.0,4631700000.0,4521900000.0,4123300000.0,4123300000.0,16372900000.0,20496200000.0,14029300000.0,11851000000.0,,-5836500000.0
