company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Robert Half International Inc,RHI,,315213,2011.0,Q2YTD,2011-01-01,2011-06-30,,79000.0,0.43,0.43,0.28,0.43,42730000.0,63130000.0,63130000.0,62183000.0,1108458000.0,1818835000.0,947000.0,604888000.0,1108458000.0,710377000.0,-450000.0,604967000.0,105410000.0,450000.0,105860000.0,1818835000.0,143600000.0,141286000.0,142585000.0
Robert Half International Inc,RHI,,315213,2011.0,Q2TTM,2010-07-01,2011-06-30,,175000.0,0.75,0.75,0.54,0.74,77833000.0,108543000.0,108543000.0,106626000.0,2141241000.0,3487665000.0,1917000.0,1160734000.0,2141241000.0,1346424000.0,-861000.0,1160909000.0,185515000.0,861000.0,186376000.0,3487665000.0,143600000.0,141286000.0,142585000.0
Robert Half International Inc,RHI,,315213,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 12:08:08+00:00,40000.0,0.25,0.25,0.14,0.25,24859000.0,36425000.0,36425000.0,35890000.0,565678000.0,937966000.0,535000.0,311202000.0,565678000.0,372288000.0,-238000.0,311242000.0,61046000.0,238000.0,61284000.0,937966000.0,143600000.0,141286000.0,142585000.0
Robert Half International Inc,RHI,,315213,2011.0,Q1TTM,2010-04-01,2011-03-31,,181000.0,0.58,0.58,0.53,0.57,63180000.0,84299000.0,84299000.0,82396000.0,2054795000.0,3318789000.0,1903000.0,1117051000.0,2054795000.0,1263994000.0,-717000.0,1117232000.0,146762000.0,717000.0,147479000.0,3318789000.0,146100000.0,142653000.0,144136000.0
Robert Half International Inc,RHI,,315213,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:39:23+00:00,39000.0,0.18,0.18,0.14,0.18,17871000.0,26705000.0,26705000.0,26293000.0,542780000.0,880869000.0,412000.0,293686000.0,542780000.0,338089000.0,-212000.0,293725000.0,44364000.0,212000.0,44576000.0,880869000.0,146100000.0,142653000.0,144136000.0
Robert Half International Inc,RHI,,315213,2012.0,Q4,2012-10-01,2012-12-31,,211000.0,0.42,0.42,0.15,0.43,38623000.0,58619000.0,58619000.0,58313000.0,617788000.0,1034213000.0,583000.0,319302000.0,617788000.0,416425000.0,-330000.0,319513000.0,96912000.0,330000.0,97242000.0,1034213000.0,138300000.0,138201000.0,139409000.0
Robert Half International Inc,RHI,,315213,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:12:53+00:00,398000.0,1.51,1.51,0.6,1.5,134303000.0,209942000.0,209942000.0,208867000.0,2462153000.0,4111213000.0,1075000.0,1305614000.0,2462153000.0,1649060000.0,-1197000.0,1306012000.0,343048000.0,1197000.0,344245000.0,4111213000.0,138300000.0,138201000.0,139409000.0
Robert Half International Inc,RHI,,315213,2012.0,Q3YTD,2012-01-01,2012-09-30,,187000.0,1.09,1.09,0.45,1.07,95680000.0,151323000.0,151323000.0,150554000.0,1844365000.0,3077000000.0,492000.0,986312000.0,1844365000.0,1232635000.0,-867000.0,986499000.0,246136000.0,867000.0,247003000.0,3077000000.0,136600000.0,137918000.0,139141000.0
Robert Half International Inc,RHI,,315213,2012.0,Q3TTM,2011-10-01,2012-09-30,,222000.0,1.4,1.4,0.59,1.37,125217000.0,193947000.0,193947000.0,192587000.0,2430516000.0,4050473000.0,1083000.0,1301791000.0,2430516000.0,1619957000.0,-1220000.0,1302013000.0,317944000.0,1220000.0,319164000.0,4050473000.0,136600000.0,137918000.0,139141000.0
Robert Half International Inc,RHI,,315213,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 14:26:14+00:00,100000.0,0.42,0.42,0.15,0.41,36807000.0,57660000.0,57660000.0,57383000.0,617924000.0,1033173000.0,,321030000.0,617924000.0,415249000.0,-348000.0,321130000.0,94119000.0,348000.0,94467000.0,1033173000.0,136600000.0,137918000.0,139141000.0
Robert Half International Inc,RHI,,315213,2012.0,Q2YTD,2012-01-01,2012-06-30,,87000.0,0.67,0.67,0.3,0.66,58873000.0,93663000.0,93663000.0,93171000.0,1226441000.0,2043827000.0,492000.0,665282000.0,1226441000.0,817386000.0,-519000.0,665369000.0,152017000.0,519000.0,152536000.0,2043827000.0,136700000.0,138588000.0,139739000.0
Robert Half International Inc,RHI,,315213,2012.0,Q2TTM,2011-07-01,2012-06-30,,161000.0,1.29,1.29,0.58,1.27,116437000.0,180455000.0,180455000.0,178760000.0,2405357000.0,4001968000.0,1695000.0,1300578000.0,2405357000.0,1596611000.0,-1020000.0,1300739000.0,295872000.0,1020000.0,296892000.0,4001968000.0,136700000.0,138588000.0,139739000.0
Robert Half International Inc,RHI,,315213,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 12:41:13+00:00,52000.0,0.33,0.33,0.15,0.32,26943000.0,45329000.0,45329000.0,45101000.0,613080000.0,1028383000.0,228000.0,343264000.0,613080000.0,415303000.0,-285000.0,343316000.0,71987000.0,285000.0,72272000.0,1028383000.0,136700000.0,138588000.0,139739000.0
Robert Half International Inc,RHI,,315213,2012.0,Q1TTM,2011-04-01,2012-03-31,,149000.0,1.21,1.21,0.57,1.2,114353000.0,171551000.0,171551000.0,169549000.0,2357955000.0,3911551000.0,2002000.0,1268516000.0,2357955000.0,1553596000.0,-973000.0,1268665000.0,284931000.0,973000.0,285904000.0,3911551000.0,141400000.0,139384000.0,140443000.0
Robert Half International Inc,RHI,,315213,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 12:44:19+00:00,35000.0,0.34,0.34,0.15,0.34,31930000.0,48334000.0,48334000.0,48070000.0,613361000.0,1015444000.0,264000.0,322018000.0,613361000.0,402083000.0,-234000.0,322053000.0,80030000.0,234000.0,80264000.0,1015444000.0,141400000.0,139384000.0,140443000.0
Robert Half International Inc,RHI,,315213,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 16:05:36+00:00,1700000.0,1.85,1.85,0.64,1.83,145384000.0,252195000.0,252195000.0,252192000.0,2522803000.0,4245895000.0,,1324815000.0,2522803000.0,1723092000.0,-1002000.0,1326515000.0,396577000.0,1002000.0,397579000.0,4245895000.0,136300000.0,136153000.0,137589000.0
Robert Half International Inc,RHI,,315213,2013.0,Q4,2013-10-01,2013-12-31,,400000.0,0.49,0.49,0.16,0.49,37009000.0,66885000.0,66885000.0,66885000.0,640648000.0,1083864000.0,,339151000.0,640648000.0,443216000.0,-229000.0,339551000.0,103665000.0,229000.0,103894000.0,1083864000.0,136300000.0,136153000.0,137589000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3YTD,2013-01-01,2013-09-30,,1300000.0,1.36,1.36,0.48,1.34,108375000.0,185310000.0,185310000.0,185307000.0,1882155000.0,3162031000.0,,985664000.0,1882155000.0,1279876000.0,-773000.0,986964000.0,292912000.0,773000.0,293685000.0,3162031000.0,135400000.0,135727000.0,137241000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3TTM,2012-10-01,2013-09-30,,1511000.0,1.78,1.78,0.63,1.77,146998000.0,243929000.0,243929000.0,243620000.0,2499943000.0,4196244000.0,583000.0,1304966000.0,2499943000.0,1696301000.0,-1103000.0,1306477000.0,389824000.0,1103000.0,390927000.0,4196244000.0,135400000.0,135727000.0,137241000.0
Robert Half International Inc,RHI,,315213,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 13:44:25+00:00,433000.0,0.49,0.49,0.16,0.48,37355000.0,66358000.0,66358000.0,66358000.0,637641000.0,1075119000.0,,333565000.0,637641000.0,437478000.0,-233000.0,333998000.0,103480000.0,233000.0,103713000.0,1075119000.0,135400000.0,135727000.0,137241000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2YTD,2013-01-01,2013-06-30,,867000.0,0.87,0.87,0.32,0.86,71020000.0,118952000.0,118952000.0,118949000.0,1244514000.0,2086912000.0,,652099000.0,1244514000.0,842398000.0,-540000.0,652966000.0,189432000.0,540000.0,189972000.0,2086912000.0,137100000.0,136385000.0,137659000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2TTM,2012-07-01,2013-06-30,,1178000.0,1.71,1.71,0.62,1.7,146450000.0,235231000.0,235231000.0,234645000.0,2480226000.0,4154298000.0,583000.0,1292431000.0,2480226000.0,1674072000.0,-1218000.0,1293609000.0,380463000.0,1218000.0,381681000.0,4154298000.0,137100000.0,136385000.0,137659000.0
Robert Half International Inc,RHI,,315213,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 13:36:14+00:00,434000.0,0.46,0.46,0.16,0.46,37507000.0,63089000.0,63089000.0,63088000.0,631120000.0,1063228000.0,,331314000.0,631120000.0,432108000.0,-236000.0,331748000.0,100360000.0,236000.0,100596000.0,1063228000.0,137100000.0,136385000.0,137659000.0
Robert Half International Inc,RHI,,315213,2013.0,Q1TTM,2012-04-01,2013-03-31,,796000.0,1.58,1.58,0.61,1.56,135886000.0,217471000.0,217471000.0,216658000.0,2462186000.0,4119453000.0,811000.0,1304381000.0,2462186000.0,1657267000.0,-1267000.0,1305177000.0,352090000.0,1267000.0,353357000.0,4119453000.0,136200000.0,137311000.0,138394000.0
Robert Half International Inc,RHI,,315213,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 13:24:26+00:00,433000.0,0.41,0.41,0.16,0.4,33513000.0,55863000.0,55863000.0,55861000.0,613394000.0,1023684000.0,,320785000.0,613394000.0,410290000.0,-304000.0,321218000.0,89072000.0,304000.0,89376000.0,1023684000.0,136200000.0,137311000.0,138394000.0
Robert Half International Inc,RHI,,315213,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 17:08:23+00:00,557000.0,2.28,2.28,0.72,2.26,191421000.0,305928000.0,305928000.0,305928000.0,2772098000.0,4695014000.0,,1425734000.0,2772098000.0,1922916000.0,-724000.0,1426291000.0,496625000.0,724000.0,497349000.0,4695014000.0,134200000.0,134358000.0,135541000.0
Robert Half International Inc,RHI,,315213,2014.0,Q4,2014-10-01,2014-12-31,,,0.63,0.63,0.18,0.63,49268000.0,84053000.0,84053000.0,84053000.0,720693000.0,1221450000.0,,367590000.0,720693000.0,500757000.0,-154000.0,367590000.0,133167000.0,154000.0,133321000.0,1221450000.0,134200000.0,134358000.0,135541000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 15:32:42+00:00,0.0,0.64,0.64,0.18,0.63,53177000.0,85184000.0,85184000.0,85184000.0,719088000.0,1224308000.0,,366967000.0,719088000.0,505220000.0,-108000.0,366967000.0,138253000.0,108000.0,138361000.0,1224308000.0,133100000.0,134054000.0,135366000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3YTD,2014-01-01,2014-09-30,,557000.0,1.65,1.65,0.54,1.63,142153000.0,221875000.0,221875000.0,221875000.0,2051405000.0,3473564000.0,,1058144000.0,2051405000.0,1422159000.0,-570000.0,1058701000.0,363458000.0,570000.0,364028000.0,3473564000.0,133100000.0,134054000.0,135366000.0
Robert Half International Inc,RHI,,315213,2014.0,Q3TTM,2013-10-01,2014-09-30,,957000.0,2.14,2.14,0.7,2.12,179162000.0,288760000.0,288760000.0,288760000.0,2692053000.0,4557428000.0,,1397295000.0,2692053000.0,1865375000.0,-799000.0,1398252000.0,467123000.0,799000.0,467922000.0,4557428000.0,133100000.0,134054000.0,135366000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2YTD,2014-01-01,2014-06-30,,557000.0,1.01,1.01,0.36,1.0,88976000.0,136691000.0,136691000.0,136691000.0,1332317000.0,2249256000.0,,691177000.0,1332317000.0,916939000.0,-462000.0,691734000.0,225205000.0,462000.0,225667000.0,2249256000.0,134200000.0,134699000.0,135708000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2TTM,2013-07-01,2014-06-30,,1390000.0,1.99,1.99,0.68,1.97,163340000.0,269934000.0,269934000.0,269934000.0,2610606000.0,4408239000.0,,1363893000.0,2610606000.0,1797633000.0,-924000.0,1365283000.0,432350000.0,924000.0,433274000.0,4408239000.0,134200000.0,134699000.0,135708000.0
Robert Half International Inc,RHI,,315213,2014.0,Q2,2014-04-01,2014-06-30,2015-08-03 14:10:14+00:00,224000.0,0.56,0.56,0.18,0.55,48513000.0,75140000.0,75140000.0,75140000.0,686470000.0,1164914000.0,,354791000.0,686470000.0,478444000.0,-224000.0,355015000.0,123429000.0,224000.0,123653000.0,1164914000.0,134200000.0,134699000.0,135708000.0
Robert Half International Inc,RHI,,315213,2014.0,Q1TTM,2013-04-01,2014-03-31,,1600000.0,1.89,1.89,0.66,1.88,152334000.0,257883000.0,257883000.0,257882000.0,2555256000.0,4306553000.0,,1340416000.0,2555256000.0,1751297000.0,-936000.0,1342016000.0,409281000.0,936000.0,410217000.0,4306553000.0,136800000.0,135333000.0,136161000.0
Robert Half International Inc,RHI,,315213,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 14:11:11+00:00,333000.0,0.45,0.45,0.18,0.45,40463000.0,61551000.0,61551000.0,61551000.0,645847000.0,1084342000.0,,336386000.0,645847000.0,438495000.0,-238000.0,336719000.0,101776000.0,238000.0,102014000.0,1084342000.0,136800000.0,135333000.0,136161000.0
Robert Half International Inc,RHI,,315213,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:42:39+00:00,192000.0,2.72,2.72,0.8,2.69,223234000.0,357796000.0,357796000.0,357796000.0,2980462000.0,5094933000.0,,1533799000.0,2980462000.0,2114471000.0,-550000.0,1533991000.0,580480000.0,550000.0,581030000.0,5094933000.0,131500000.0,131749000.0,132930000.0
Robert Half International Inc,RHI,,315213,2015.0,Q4,2015-10-01,2015-12-31,,192000.0,0.71,0.71,0.2,0.71,50872000.0,93443000.0,93443000.0,93443000.0,764513000.0,1304594000.0,,395724000.0,764513000.0,540081000.0,-150000.0,395916000.0,144165000.0,150000.0,144315000.0,1304594000.0,131500000.0,131749000.0,132930000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:20:50+00:00,0.0,0.74,0.74,0.2,0.73,62581000.0,96725000.0,96725000.0,96725000.0,762917000.0,1312718000.0,,390735000.0,762917000.0,549801000.0,-240000.0,390735000.0,159066000.0,240000.0,159306000.0,1312718000.0,130700000.0,131285000.0,132488000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3YTD,2015-01-01,2015-09-30,,,2.01,2.01,0.6,1.98,172362000.0,264353000.0,264353000.0,264353000.0,2215949000.0,3790339000.0,,1138075000.0,2215949000.0,1574390000.0,-400000.0,1138075000.0,436315000.0,400000.0,436715000.0,3790339000.0,130700000.0,131285000.0,132488000.0
Robert Half International Inc,RHI,,315213,2015.0,Q3TTM,2014-10-01,2015-09-30,,,2.64,2.64,0.78,2.61,221630000.0,348406000.0,348406000.0,348406000.0,2936642000.0,5011789000.0,,1505665000.0,2936642000.0,2075147000.0,-554000.0,1505665000.0,569482000.0,554000.0,570036000.0,5011789000.0,130700000.0,131285000.0,132488000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 14:11:55+00:00,0.0,0.68,0.68,0.2,0.67,59529000.0,89706000.0,89706000.0,89706000.0,741556000.0,1272058000.0,,381355000.0,741556000.0,530502000.0,-88000.0,381355000.0,149147000.0,88000.0,149235000.0,1272058000.0,131900000.0,132499000.0,133553000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2YTD,2015-01-01,2015-06-30,,,1.27,1.27,0.4,1.25,109781000.0,167628000.0,167628000.0,167628000.0,1453032000.0,2477621000.0,,747340000.0,1453032000.0,1024589000.0,-160000.0,747340000.0,277249000.0,160000.0,277409000.0,2477621000.0,131900000.0,132499000.0,133553000.0
Robert Half International Inc,RHI,,315213,2015.0,Q2TTM,2014-07-01,2015-06-30,,,2.54,2.54,0.76,2.51,212226000.0,336865000.0,336865000.0,336865000.0,2892813000.0,4923379000.0,,1481897000.0,2892813000.0,2030566000.0,-422000.0,1481897000.0,548669000.0,422000.0,549091000.0,4923379000.0,131900000.0,132499000.0,133553000.0
Robert Half International Inc,RHI,,315213,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 14:39:11+00:00,0.0,0.59,0.59,0.2,0.58,50252000.0,77922000.0,77922000.0,77922000.0,711476000.0,1205563000.0,,365985000.0,711476000.0,494087000.0,-72000.0,365985000.0,128102000.0,72000.0,128174000.0,1205563000.0,132100000.0,133077000.0,134286000.0
Robert Half International Inc,RHI,,315213,2015.0,Q1TTM,2014-04-01,2015-03-31,,224000.0,2.42,2.42,0.74,2.39,201210000.0,322299000.0,322299000.0,322299000.0,2837727000.0,4816235000.0,,1455333000.0,2837727000.0,1978508000.0,-558000.0,1455557000.0,522951000.0,558000.0,523509000.0,4816235000.0,132100000.0,133077000.0,134286000.0
Robert Half International Inc,RHI,,315213,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 15:40:42+00:00,1237000.0,2.68,2.68,0.88,2.67,210721000.0,343389000.0,343389000.0,343389000.0,3089723000.0,5250399000.0,,1606217000.0,3089723000.0,2160676000.0,-888000.0,1607454000.0,553222000.0,888000.0,554110000.0,5250399000.0,128100000.0,127991000.0,128766000.0
Robert Half International Inc,RHI,,315213,2016.0,Q4,2016-10-01,2016-12-31,,309000.0,0.61,0.61,0.22,0.61,46793000.0,77788000.0,77788000.0,77788000.0,745871000.0,1265073000.0,,394505000.0,745871000.0,519202000.0,-193000.0,394814000.0,124388000.0,193000.0,124581000.0,1265073000.0,128100000.0,127991000.0,128766000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 13:21:50+00:00,326000.0,0.71,0.71,0.22,0.71,55755000.0,90569000.0,90569000.0,90569000.0,786032000.0,1338541000.0,,406142000.0,786032000.0,552509000.0,-283000.0,406468000.0,146041000.0,283000.0,146324000.0,1338541000.0,127600000.0,127615000.0,128191000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3YTD,2016-01-01,2016-09-30,,928000.0,2.07,2.07,0.66,2.06,163928000.0,265601000.0,265601000.0,265601000.0,2343852000.0,3985326000.0,,1211712000.0,2343852000.0,1641474000.0,-695000.0,1212640000.0,428834000.0,695000.0,429529000.0,3985326000.0,127600000.0,127615000.0,128191000.0
Robert Half International Inc,RHI,,315213,2016.0,Q3TTM,2015-10-01,2016-09-30,,1120000.0,2.78,2.78,0.86,2.77,214800000.0,359044000.0,359044000.0,359044000.0,3108365000.0,5289920000.0,,1607436000.0,3108365000.0,2181555000.0,-845000.0,1608556000.0,572999000.0,845000.0,573844000.0,5289920000.0,127600000.0,127615000.0,128191000.0
Robert Half International Inc,RHI,,315213,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 14:13:59+00:00,314000.0,0.71,0.71,0.22,0.71,57798000.0,91616000.0,91616000.0,91616000.0,787167000.0,1344160000.0,,407496000.0,787167000.0,556993000.0,-231000.0,407810000.0,149183000.0,231000.0,149414000.0,1344160000.0,129000000.0,128586000.0,129329000.0
Robert Half International Inc,RHI,,315213,2016.0,Q2YTD,2016-01-01,2016-06-30,,602000.0,1.36,1.36,0.44,1.35,108173000.0,175032000.0,175032000.0,175032000.0,1557820000.0,2646785000.0,,805570000.0,1557820000.0,1088965000.0,-412000.0,806172000.0,282793000.0,412000.0,283205000.0,2646785000.0,129000000.0,128586000.0,129329000.0
Robert Half International Inc,RHI,,315213,2016.0,Q2TTM,2015-07-01,2016-06-30,,794000.0,2.81,2.81,0.84,2.79,221626000.0,365200000.0,365200000.0,365200000.0,3085250000.0,5264097000.0,,1592029000.0,3085250000.0,2178847000.0,-802000.0,1592823000.0,586024000.0,802000.0,586826000.0,5264097000.0,129000000.0,128586000.0,129329000.0
Robert Half International Inc,RHI,,315213,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:09:45+00:00,288000.0,0.65,0.65,0.22,0.64,50375000.0,83416000.0,83416000.0,83416000.0,770653000.0,1302625000.0,,398074000.0,770653000.0,531972000.0,-181000.0,398362000.0,133610000.0,181000.0,133791000.0,1302625000.0,128300000.0,129281000.0,130137000.0
Robert Half International Inc,RHI,,315213,2016.0,Q1TTM,2015-04-01,2016-03-31,,480000.0,2.78,2.78,0.82,2.75,223357000.0,363290000.0,363290000.0,363290000.0,3039639000.0,5191995000.0,,1565888000.0,3039639000.0,2152356000.0,-659000.0,1566368000.0,585988000.0,659000.0,586647000.0,5191995000.0,128300000.0,129281000.0,130137000.0
Robert Half International Inc,RHI,,315213,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 15:38:45+00:00,1563000.0,2.34,2.34,0.96,2.33,226932000.0,290584000.0,290584000.0,290584000.0,3102977000.0,5266789000.0,,1646532000.0,3102977000.0,2163812000.0,-1799000.0,1648095000.0,515717000.0,1799000.0,517516000.0,5266789000.0,124200000.0,124152000.0,124892000.0
