company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Accenture PLC,ACN,,1467373,2012.0,Q3,,2012-05-31,2012-06-29 09:19:53+00:00,808674000.0,3222310000.0,-596554000.0,5628659000.0,0.0,2047009000.0,2156711000.0,641011000.0,333595000.0,3088642000.0,1205678000.0,,49000.0,28706000.0,752495000.0,482089000.0,546596000.0,831355000.0,1556758000.0,967818000.0,1963808000.0,870756000.0,,1259655000.0,283534000.0,329308000.0,7330215000.0,5381000.0,2238000.0,15535915000.0,4105930000.0,11458026000.0,7593067000.0,4106004000.0,4588093000.0,10947822000.0,15535915000.0,3325394000.0,3354755000.0,-4674740000.0
Accenture PLC,ACN,,1467373,2012.0,Q2,,2012-02-29,2012-03-23 16:17:30+00:00,892436000.0,3355991000.0,-282124000.0,5568746000.0,0.0,1746630000.0,2370869000.0,584149000.0,269124000.0,2888991000.0,1232474000.0,,1201000.0,39376000.0,775871000.0,524592000.0,541137000.0,791365000.0,1498091000.0,991717000.0,2042687000.0,790307000.0,,1414330000.0,244954000.0,321471000.0,7113037000.0,4653000.0,3107000.0,15808096000.0,4468479000.0,11554680000.0,7537851000.0,4468553000.0,4993145000.0,10814951000.0,15808096000.0,3477545000.0,3277100000.0,-4109064000.0
Accenture PLC,ACN,,1467373,2012.0,Q1,,2011-11-30,2011-12-20 16:18:41+00:00,898113000.0,3325556000.0,-452483000.0,5091906000.0,0.0,1491170000.0,2112177000.0,568649000.0,228010000.0,3079862000.0,1225298000.0,,1620000.0,38207000.0,745898000.0,452824000.0,554413000.0,801447000.0,1714983000.0,975489000.0,2001970000.0,894457000.0,,1487276000.0,250031000.0,357744000.0,6467622000.0,4762000.0,4638000.0,15290845000.0,3766286000.0,10992719000.0,7575125000.0,3766360000.0,4219184000.0,11071661000.0,15290845000.0,3552228000.0,3496536000.0,-3740023000.0
Accenture PLC,ACN,,1467373,2013.0,FY,,2013-08-31,2014-10-24 16:14:10+00:00,961851000.0,3333126000.0,-1052746000.0,5631885000.0,0.0,3269092000.0,2230615000.0,794917000.0,290624000.0,3460393000.0,1818586000.0,,25600000.0,43631000.0,779675000.0,467643000.0,517397000.0,1018567000.0,1399069000.0,872761000.0,2081725000.0,908852000.0,,1362412000.0,463403000.0,308655000.0,10069844000.0,0.0,2525000.0,16867049000.0,4960111000.0,11844178000.0,8160990000.0,4960186000.0,5427829000.0,11439220000.0,16867049000.0,4243196000.0,3278230000.0,-7326079000.0
Accenture PLC,ACN,,1467373,2013.0,Q3,,2013-05-31,2013-06-28 06:51:07+00:00,922658000.0,3375047000.0,-852152000.0,5938085000.0,0.0,3083408000.0,2253450000.0,723656000.0,311287000.0,3245793000.0,1472955000.0,,0.0,55577000.0,798915000.0,485193000.0,504628000.0,955421000.0,1316932000.0,918810000.0,2039645000.0,575930000.0,,1161971000.0,342706000.0,321504000.0,9404277000.0,0.0,2486000.0,16523758000.0,5324867000.0,12078919000.0,7630622000.0,5324867000.0,5810060000.0,10713698000.0,16523758000.0,3645924000.0,3083076000.0,-6310666000.0
Accenture PLC,ACN,,1467373,2013.0,Q2,,2013-02-28,2013-03-28 09:09:54+00:00,883048000.0,3518104000.0,-688593000.0,5636086000.0,0.0,2750933000.0,2318238000.0,731346000.0,209046000.0,2998006000.0,1439238000.0,810896000.0,16000.0,45827000.0,810896000.0,487522000.0,527895000.0,843740000.0,1296098000.0,913226000.0,2131009000.0,637872000.0,,1202080000.0,316150000.0,319251000.0,9157797000.0,13000.0,404000.0,16358730000.0,5452349000.0,12016949000.0,7365474000.0,5452349000.0,5939871000.0,10418859000.0,16358730000.0,3530885000.0,3053385000.0,-5767788000.0
Accenture PLC,ACN,,1467373,2013.0,Q1,,2012-11-30,2012-12-20 07:05:08+00:00,890233000.0,3501506000.0,-610398000.0,5678892000.0,0.0,2401944000.0,2127658000.0,672455000.0,400554000.0,3338958000.0,1386630000.0,,19000.0,27902000.0,799443000.0,487339000.0,536073000.0,865175000.0,1709253000.0,877105000.0,2158324000.0,882991000.0,,1315344000.0,314239000.0,336952000.0,8060240000.0,13000.0,2349000.0,16408020000.0,4506558000.0,12013526000.0,7977359000.0,4506633000.0,4993972000.0,11414048000.0,16408020000.0,3595051000.0,3436689000.0,-5345228000.0
Accenture PLC,ACN,,1467373,2014.0,FY,,2014-08-31,2015-10-30 13:09:18+00:00,1064228000.0,3859567000.0,-871948000.0,4921305000.0,0.0,4268978000.0,2348034000.0,731820000.0,379211000.0,3380748000.0,2395894000.0,,26403000.0,66783000.0,793444000.0,553302000.0,544831000.0,1152105000.0,1502101000.0,1107931000.0,2389148000.0,625098000.0,,1617784000.0,305770000.0,360430000.0,11758131000.0,330000.0,2602000.0,17930452000.0,5731959000.0,11904442000.0,8158079000.0,5732035000.0,6285337000.0,11645115000.0,17930452000.0,5232566000.0,3487036000.0,-9423202000.0
Accenture PLC,ACN,,1467373,2014.0,Q3,,2014-05-31,2014-06-26 16:09:16+00:00,957633000.0,3804826000.0,-706412000.0,4048859000.0,0.0,4095265000.0,2308594000.0,818747000.0,423817000.0,3015460000.0,2354811000.0,,26534000.0,70405000.0,786599000.0,541667000.0,517221000.0,1096287000.0,1457533000.0,922413000.0,2459574000.0,552405000.0,,1559589000.0,317217000.0,358120000.0,11064794000.0,139000.0,2687000.0,17002384000.0,5603555000.0,11134693000.0,7616168000.0,5603631000.0,6145298000.0,10857086000.0,17002384000.0,5081092000.0,3240918000.0,-8850092000.0
Accenture PLC,ACN,,1467373,2014.0,Q2,,2014-02-28,2014-03-27 07:07:06+00:00,936315000.0,3588189000.0,-866501000.0,3680274000.0,0.0,3757941000.0,2438786000.0,835845000.0,314658000.0,2711689000.0,2312145000.0,,26322000.0,43350000.0,783961000.0,514372000.0,529086000.0,1051482000.0,1441836000.0,906996000.0,2526866000.0,559341000.0,,1532391000.0,377924000.0,327402000.0,10871320000.0,167000.0,2706000.0,16357209000.0,5272239000.0,10633880000.0,7288358000.0,5272315000.0,5786687000.0,10570522000.0,16357209000.0,4939368000.0,3282164000.0,-8490521000.0
Accenture PLC,ACN,,1467373,2014.0,Q1,,2013-11-30,2013-12-19 16:22:52+00:00,982733000.0,3506187000.0,-885714000.0,4527198000.0,0.0,3527416000.0,2140981000.0,805194000.0,381145000.0,3303320000.0,1931120000.0,,25943000.0,43536000.0,779247000.0,488430000.0,525665000.0,1042505000.0,1441032000.0,897570000.0,2450286000.0,692947000.0,,1428071000.0,380724000.0,327617000.0,10200630000.0,0.0,2594000.0,16515938000.0,4927756000.0,11291459000.0,7828743000.0,4927831000.0,5416261000.0,11099677000.0,16515938000.0,4445232000.0,3270934000.0,-7914576000.0
Accenture PLC,ACN,,1467373,2015.0,FY,,2015-08-31,2016-10-28 17:05:52+00:00,1151464000.0,3840920000.0,-1411972000.0,4360766000.0,0.0,5548013000.0,2251617000.0,,516827000.0,3687468000.0,2929833000.0,,25587000.0,45027000.0,801884000.0,513846000.0,524455000.0,2089928000.0,1087449000.0,1108623000.0,2495940000.0,562432000.0,,1635901000.0,317956000.0,319350000.0,13470008000.0,1848000.0,2448000.0,18202647000.0,6133649000.0,10700074000.0,8491006000.0,6133725000.0,6647571000.0,11555076000.0,18202647000.0,6700689000.0,3064070000.0,-11472400000.0
Accenture PLC,ACN,,1467373,2015.0,Q3,,2015-05-31,2015-06-25 16:06:38+00:00,1040645000.0,3717048000.0,-1252268000.0,4026189000.0,0.0,5320094000.0,2142085000.0,865472000.0,606422000.0,3305945000.0,2669172000.0,,27217000.0,43763000.0,752362000.0,555017000.0,506409000.0,1231676000.0,1086808000.0,1053204000.0,2458429000.0,465164000.0,,1542233000.0,280416000.0,328180000.0,12741223000.0,1000.0,2383000.0,17308727000.0,5911138000.0,11069521000.0,7888442000.0,5911214000.0,6466231000.0,10842496000.0,17308727000.0,5486844000.0,2954054000.0,-10897911000.0
Accenture PLC,ACN,,1467373,2015.0,Q2,,2015-02-28,2015-03-26 16:16:10+00:00,984539000.0,3688052000.0,-1132890000.0,4061400000.0,0.0,4970626000.0,2297747000.0,749227000.0,486886000.0,2959795000.0,2437595000.0,,27033000.0,50130000.0,725917000.0,558792000.0,513300000.0,1177211000.0,1080153000.0,1051314000.0,2506510000.0,461110000.0,,1592904000.0,276136000.0,303718000.0,12615316000.0,191000.0,2619000.0,16991565000.0,5990775000.0,11007808000.0,7493986000.0,5990851000.0,6549643000.0,10441922000.0,16991565000.0,5257840000.0,2947936000.0,-10462277000.0
Accenture PLC,ACN,,1467373,2015.0,Q1,,2014-11-30,2014-12-18 16:03:44+00:00,947270000.0,3779792000.0,-1040709000.0,4472347000.0,0.0,4577789000.0,2170743000.0,740383000.0,461657000.0,3677331000.0,2399308000.0,,26786000.0,60321000.0,740496000.0,534863000.0,524861000.0,1246589000.0,1520371000.0,1091311000.0,2581264000.0,547458000.0,,1607074000.0,312937000.0,332940000.0,11928129000.0,4000.0,2459000.0,17630033000.0,5481425000.0,11576245000.0,8137403000.0,5481501000.0,6016364000.0,11613669000.0,17630033000.0,5313292000.0,3476266000.0,-9983784000.0
Accenture PLC,ACN,,1467373,2016.0,FY,,2016-08-31,2017-10-26 16:27:21+00:00,1280821000.0,4072180000.0,-1661720000.0,4905609000.0,0.0,3928857000.0,2364728000.0,,362963000.0,4040751000.0,3609437000.0,,24457000.0,198633000.0,956542000.0,634114000.0,754812000.0,2077312000.0,961729000.0,1494789000.0,2995558000.0,468529000.0,,1790858000.0,304917000.0,358359000.0,7879960000.0,2773000.0,2875000.0,20609004000.0,7555190000.0,11976222000.0,8878924000.0,7555262000.0,8189376000.0,12419628000.0,20609004000.0,7676240000.0,3540704000.0,-2591907000.0
Accenture PLC,ACN,,1467373,2016.0,Q3,,2016-05-31,2016-06-23 16:18:49+00:00,1133430000.0,4303642000.0,-1392606000.0,3497878000.0,0.0,6647115000.0,2349050000.0,891390000.0,429409000.0,3410777000.0,3538147000.0,,26801000.0,132427000.0,883609000.0,579233000.0,771973000.0,1229695000.0,1080834000.0,1139634000.0,2880232000.0,472071000.0,,1831158000.0,304114000.0,364324000.0,15090815000.0,2072000.0,2869000.0,19191047000.0,7127249000.0,11576011000.0,8161133000.0,7127325000.0,7706558000.0,11484489000.0,19191047000.0,6731427000.0,3323356000.0,-13218075000.0
Accenture PLC,ACN,,1467373,2016.0,Q2,,2016-02-29,2016-03-24 16:18:21+00:00,1103343000.0,3986141000.0,-1521633000.0,3034659000.0,0.0,6208024000.0,2328485000.0,868631000.0,348605000.0,2970823000.0,3501419000.0,,26866000.0,61037000.0,856403000.0,561855000.0,730127000.0,1255400000.0,993092000.0,1118278000.0,2786549000.0,496293000.0,,1794719000.0,332720000.0,323846000.0,14915912000.0,1784000.0,2820000.0,18147778000.0,6811585000.0,10678800000.0,7573179000.0,6811661000.0,7373516000.0,10774262000.0,18147778000.0,6612575000.0,3201083000.0,-12790718000.0
Accenture PLC,ACN,,1467373,2016.0,Q1,,2015-11-30,2015-12-17 16:15:04+00:00,1094821000.0,4061037000.0,-1489473000.0,3073193000.0,0.0,5855605000.0,2089356000.0,776211000.0,335939000.0,4044234000.0,3521828000.0,,25807000.0,44179000.0,804012000.0,504987000.0,532684000.0,1281091000.0,1174821000.0,1094528000.0,2709879000.0,565510000.0,,1719717000.0,288225000.0,340690000.0,13582445000.0,1848000.0,2728000.0,17993875000.0,5900349000.0,10623048000.0,8472398000.0,5900425000.0,6405412000.0,11588463000.0,17993875000.0,6566815000.0,3116065000.0,-12048228000.0
Accenture PLC,ACN,,1467373,2017.0,FY,,2017-08-31,2018-10-24 17:05:52+00:00,1525065000.0,4569214000.0,-1094784000.0,4126860000.0,0.0,4611496000.0,2669520000.0,,708485000.0,4060364000.0,5002352000.0,,22163000.0,211610000.0,1140598000.0,760723000.0,663248000.0,2214901000.0,711878000.0,1408759000.0,3398204000.0,857938000.0,,2023140000.0,349363000.0,0.0,7081855000.0,2907000.0,3011000.0,22689890000.0,8949477000.0,12097289000.0,9824279000.0,8949477000.0,9710200000.0,12979690000.0,22689890000.0,9452003000.0,3155411000.0,-1649090000.0
Accenture PLC,ACN,,1467373,2017.0,Q3,,2017-05-31,2017-06-22 16:22:07+00:00,1291138000.0,4474415000.0,-1335523000.0,3382208000.0,0.0,4767410000.0,2550233000.0,,914058000.0,3613189000.0,4610996000.0,,24732000.0,199465000.0,1041006000.0,709304000.0,692621000.0,2103664000.0,590172000.0,1476430000.0,3346473000.0,399194000.0,,1974726000.0,320652000.0,383571000.0,8844773000.0,2942000.0,2639000.0,21135592000.0,8167284000.0,11205735000.0,9154325000.0,8167356000.0,8876660000.0,12258932000.0,21135592000.0,8888851000.0,3104607000.0,-4109376000.0
Accenture PLC,ACN,,1467373,2017.0,Q2,,2017-02-28,2017-03-23 16:20:20+00:00,1212800000.0,4452252000.0,-1739351000.0,3238862000.0,0.0,4350737000.0,2458524000.0,,665125000.0,3292768000.0,4224007000.0,,24546000.0,190358000.0,968433000.0,650904000.0,740919000.0,2030673000.0,570291000.0,1483978000.0,3070386000.0,386074000.0,,1901300000.0,291117000.0,334538000.0,8953190000.0,2944000.0,2502000.0,20078773000.0,7964173000.0,10764002000.0,8352773000.0,7964245000.0,8615149000.0,11463624000.0,20078773000.0,8346338000.0,3110851000.0,-3600403000.0
Accenture PLC,ACN,,1467373,2017.0,Q1,,2016-11-30,2016-12-21 16:17:46+00:00,1163348000.0,4298605000.0,-1855218000.0,4077058000.0,0.0,4149328000.0,2079897000.0,,606771000.0,4461239000.0,4008760000.0,,24562000.0,239470000.0,928900000.0,617058000.0,734465000.0,2079881000.0,713040000.0,1467268000.0,2990232000.0,515729000.0,,1818324000.0,300173000.0,340325000.0,8113539000.0,2773000.0,2511000.0,20443741000.0,7417021000.0,11368406000.0,9170082000.0,7417093000.0,8034151000.0,12409590000.0,20443741000.0,8146435000.0,3239508000.0,-2990628000.0
Accenture PLC,ACN,,1467373,2018.0,FY,,2018-08-31,2019-03-28 16:27:34+00:00,1348802000.0,,-1576171000.0,5061360000.0,0.0,6105459000.0,2837682000.0,,497885000.0,4569172000.0,5383012000.0,1264020000.0,19676000.0,215532000.0,1264020000.0,359835000.0,618124000.0,2086807000.0,1082565000.0,1410656000.0,8521007000.0,892873000.0,,1914153000.0,441723000.0,,7952413000.0,5337000.0,3192000.0,24449083000.0,10364753000.0,13585559000.0,10151751000.0,10364753000.0,10724588000.0,13724495000.0,24449083000.0,9599504000.0,3572744000.0,-2116948000.0
Accenture PLC,ACN,,1467373,2018.0,Q3,,2018-05-31,2018-06-28 16:19:09+00:00,1388989000.0,4986652000.0,-1343701000.0,3928845000.0,0.0,6045208000.0,2744402000.0,,483723000.0,4000562000.0,5275293000.0,1228946000.0,25958000.0,208557000.0,1228946000.0,355411000.0,635737000.0,2269992000.0,1034661000.0,1448608000.0,3418114000.0,508980000.0,,1931133000.0,399497000.0,424100000.0,8296830000.0,2840000.0,3261000.0,23250793000.0,9797325000.0,12336872000.0,9553596000.0,9797325000.0,10152736000.0,13098057000.0,23250793000.0,9684975000.0,3544461000.0,-3201012000.0
Accenture PLC,ACN,,1467373,2018.0,Q2,,2018-02-28,2018-03-22 16:32:16+00:00,1367464000.0,5030698000.0,-1066266000.0,3595079000.0,0.0,5151820000.0,2930645000.0,,602950000.0,3570698000.0,5286197000.0,,25923000.0,218509000.0,1196195000.0,755739000.0,656638000.0,2125608000.0,808218000.0,1446277000.0,3655753000.0,496003000.0,,2021522000.0,389585000.0,397238000.0,8149090000.0,2914000.0,3418000.0,23132979000.0,9682616000.0,12284948000.0,9367912000.0,9682687000.0,10438426000.0,12694553000.0,23132979000.0,9651836000.0,3326641000.0,-2552028000.0
Accenture PLC,ACN,,1467373,2018.0,Q1,,2017-11-30,2017-12-21 06:41:51+00:00,1316930000.0,4981084000.0,-1133153000.0,3681711000.0,0.0,4942835000.0,2494949000.0,,718246000.0,4504531000.0,5078504000.0,,22226000.0,227189000.0,1158960000.0,791307000.0,687950000.0,2235695000.0,726369000.0,1422308000.0,3640364000.0,411047000.0,,1969964000.0,358837000.0,414344000.0,7339188000.0,2979000.0,682000.0,22974153000.0,9102059000.0,12303841000.0,9863026000.0,9102130000.0,9893437000.0,13080716000.0,22974153000.0,9511352000.0,3217690000.0,-2046811000.0
Accenture PLC,ACN,,1467373,2019.0,Q1,,2019-11-30,2019-12-19 06:54:55+00:00,1581112000.0,,-1779968000.0,5810537000.0,0.0,7688222000.0,2986524000.0,,448010000.0,4652038000.0,6300004000.0,,15935000.0,278765000.0,1386440000.0,434070000.0,585301000.0,4300909000.0,1050611000.0,1784347000.0,9792264000.0,1528026000.0,,5298490000.0,2933902000.0,,11236275000.0,3698000.0,3303000.0,33170712000.0,15167138000.0,15606104000.0,11199408000.0,15167138000.0,15601208000.0,17569504000.0,33170712000.0,16178168000.0,6370096000.0,-1977391000.0
Accenture PLC,ACN,,1467373,2019.0,FY,,2019-08-31,2020-06-25 07:11:26+00:00,1646641000.0,,-1840577000.0,6126853000.0,0.0,7216351000.0,3188835000.0,,378017000.0,4890542000.0,6205550000.0,1391166000.0,16247000.0,240313000.0,1391166000.0,418683000.0,565224000.0,4349464000.0,1025920000.0,1765914000.0,9320435000.0,504751000.0,,2152786000.0,526988000.0,446699000.0,10421538000.0,6411000.0,3313000.0,29789880000.0,14408936000.0,15450601000.0,11061896000.0,14409008000.0,14827691000.0,14962189000.0,29789880000.0,12948113000.0,3900293000.0,-1388376000.0
Accenture PLC,ACN,,1467373,2019.0,Q3,,2019-05-31,2019-06-27 16:18:02+00:00,1562995000.0,,-1466509000.0,4769158000.0,0.0,7255526000.0,3255784000.0,,512820000.0,4461985000.0,6078816000.0,1341548000.0,19855000.0,235286000.0,1341548000.0,405634000.0,571769000.0,4222011000.0,1025046000.0,1419191000.0,9369164000.0,754266000.0,,2137039000.0,425554000.0,,11709317000.0,4137000.0,3338000.0,28156360000.0,13737324000.0,14141660000.0,10551987000.0,13737324000.0,14142958000.0,14013402000.0,28156360000.0,12673152000.0,3461415000.0,-3761010000.0
Accenture PLC,ACN,,1467373,2019.0,Q2,,2019-02-28,2019-03-28 16:27:34+00:00,1472130000.0,,-1465013000.0,4464889000.0,0.0,6737747000.0,3335751000.0,,554745000.0,4016627000.0,5782856000.0,1282765000.0,19753000.0,229085000.0,1282765000.0,391512000.0,607038000.0,4258979000.0,965980000.0,1412558000.0,9365300000.0,835431000.0,,2003223000.0,437285000.0,,11421964000.0,4365000.0,3111000.0,27390208000.0,13337033000.0,13833300000.0,10219049000.0,13337033000.0,13728545000.0,13661663000.0,27390208000.0,12274143000.0,3442614000.0,-3357665000.0
Accenture PLC,ACN,,1467373,2020.0,Q3,,2020-05-31,2020-06-25 07:11:26+00:00,1405977000.0,,-1993819000.0,6442261000.0,0.0,8527940000.0,3536521000.0,,443881000.0,4426829000.0,7334594000.0,1445183000.0,60342000.0,270984000.0,1445183000.0,469039000.0,638821000.0,4242528000.0,1115736000.0,1820410000.0,9700299000.0,1342679000.0,,5617794000.0,3110084000.0,663697000.0,12565857000.0,8697000.0,3676000.0,35057319000.0,16014534000.0,16146236000.0,11828281000.0,16014606000.0,16483645000.0,18573674000.0,35057319000.0,17465900000.0,6745393000.0,-3085444000.0
Accenture PLC,ACN,,1467373,2020.0,Q2,,2020-02-29,2020-03-19 06:58:06+00:00,1526135000.0,,-1802257000.0,5436456000.0,0.0,7980595000.0,3594142000.0,,371462000.0,4101115000.0,6698690000.0,,13183000.0,284261000.0,1425432000.0,446217000.0,629505000.0,4254782000.0,1033859000.0,1810338000.0,9965194000.0,1578024000.0,,5434972000.0,2918164000.0,,11867507000.0,6697000.0,3643000.0,33503430000.0,15474589000.0,15405293000.0,11177575000.0,15474589000.0,15920806000.0,17582624000.0,33503430000.0,16672705000.0,6405049000.0,-2571256000.0
