company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 17:11:07+00:00,63468000.0,0.28,0.28,0.28,,83743000.0,403316000.0,357113000.0,357113000.0,,357113000.0,573386000.0,2020586000.0,81234000.0,,,201516000.0,6611000.0,268291000.0,654620000.0,1365966000.0,,18092000.0,943202000.0,422764000.0,18092000.0,440856000.0,2020586000.0,1275400000.0,1283810000.0,1287814000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q4,2010-10-01,2010-12-31,,41896000.0,0.43,0.43,0.42,,27732000.0,538950000.0,559226000.0,559226000.0,,559226000.0,701806000.0,2495076000.0,95975000.0,,,245741000.0,-20437000.0,300495000.0,797781000.0,1697295000.0,-44000000.0,-47692000.0,1106645000.0,590650000.0,-3692000.0,586958000.0,2495076000.0,1305100000.0,1306000000.0,1327000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,FY,2010-01-01,2010-12-31,2013-01-31 20:09:24+00:00,190000000.0,1.38,1.38,1.36,,297000000.0,1947000000.0,1801000000.0,1801000000.0,,1801000000.0,2564000000.0,9156000000.0,392000000.0,,,908000000.0,,1101000000.0,2956000000.0,6200000000.0,-44000000.0,,4146000000.0,2054000000.0,44000000.0,2098000000.0,9156000000.0,1305100000.0,1306000000.0,1327000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q3YTD,2010-01-01,2010-09-30,,148104000.0,0.95,0.95,0.94,,269268000.0,1408050000.0,1241774000.0,1241774000.0,,1241774000.0,1862194000.0,6660924000.0,296025000.0,,,662259000.0,20437000.0,800505000.0,2158219000.0,4502705000.0,,47692000.0,3039355000.0,1463350000.0,47692000.0,1511042000.0,6660924000.0,1308900000.0,1308888000.0,1328415000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q3TTM,2009-10-01,2010-09-30,,210724000.0,2.0,2.0,1.97,,507162000.0,1934450000.0,2596680000.0,2596680000.0,,2596680000.0,2532889000.0,9031856000.0,408253000.0,,,860203000.0,21687000.0,1420928000.0,2941142000.0,6090714000.0,-1422385000.0,38735000.0,4447992000.0,1642722000.0,1461120000.0,3103842000.0,9031856000.0,1308900000.0,1308888000.0,1328415000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q3,2010-07-01,2010-09-30,2011-10-20 19:48:31+00:00,45957000.0,0.33,0.33,0.33,,85072000.0,483653000.0,431929000.0,431929000.0,,431929000.0,640268000.0,2249488000.0,97964000.0,0.0,,226803000.0,3005000.0,261662000.0,738232000.0,1511256000.0,,26825000.0,1021080000.0,490176000.0,26825000.0,517001000.0,2249488000.0,1308900000.0,1308888000.0,1328415000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q2YTD,2010-01-01,2010-06-30,,102147000.0,0.62,0.62,0.61,,184196000.0,924397000.0,809845000.0,809845000.0,,809845000.0,1221926000.0,4411436000.0,198061000.0,,,435456000.0,17432000.0,538843000.0,1419987000.0,2991449000.0,,20867000.0,2018275000.0,973174000.0,20867000.0,994041000.0,4411436000.0,1329700000.0,1310042000.0,1329618000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q2TTM,2009-07-01,2010-06-30,,237570000.0,1.94,1.94,1.91,,510689000.0,1942258000.0,2514487000.0,2514487000.0,,2514487000.0,2536529000.0,9020220000.0,406971000.0,,,838607000.0,31355000.0,1431443000.0,2943500000.0,6076720000.0,-1422385000.0,7304000.0,4481233000.0,1595487000.0,1429689000.0,3025176000.0,9020220000.0,1329700000.0,1310042000.0,1329618000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q2,2010-04-01,2010-06-30,2011-07-21 21:55:38+00:00,48895000.0,0.31,0.31,0.31,,87194000.0,478236000.0,412192000.0,412192000.0,,412192000.0,615371000.0,2215379000.0,92032000.0,0.0,,225317000.0,8863000.0,262100000.0,707403000.0,1507976000.0,,14821000.0,1023411000.0,484565000.0,14821000.0,499386000.0,2215379000.0,1329700000.0,1310042000.0,1329618000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q1TTM,2009-04-01,2010-03-31,,252470000.0,1.88,1.88,1.85,,503313000.0,1928522000.0,2429637000.0,2429637000.0,,2429637000.0,2512931000.0,8902833000.0,407620000.0,,,811693000.0,40145000.0,1426841000.0,2920551000.0,5982282000.0,-1422385000.0,-12046000.0,4459671000.0,1522611000.0,1410339000.0,2932950000.0,8902833000.0,1282800000.0,1301248000.0,1326021000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 21:56:10+00:00,53252000.0,0.31,0.31,0.3,,97002000.0,446161000.0,397653000.0,397653000.0,,397653000.0,606555000.0,2196057000.0,106029000.0,,,210139000.0,8569000.0,276743000.0,712584000.0,1483473000.0,,6046000.0,994864000.0,488609000.0,6046000.0,494655000.0,2196057000.0,1282800000.0,1301248000.0,1326021000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q4,2011-10-01,2011-12-31,,85000000.0,1.53,1.53,1.51,,456000000.0,671000000.0,1979000000.0,1979000000.0,,1979000000.0,1039000000.0,3380000000.0,146000000.0,256000000.0,,344000000.0,,343000000.0,1185000000.0,2195000000.0,-1427000000.0,,1443000000.0,752000000.0,1683000000.0,2435000000.0,3380000000.0,1291600000.0,1293000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,FY,2011-01-01,2011-12-31,2014-01-31 16:06:53+00:00,267000000.0,2.5,2.5,2.46,,681000000.0,2435000000.0,3229000000.0,3229000000.0,,3229000000.0,3461000000.0,11652000000.0,517000000.0,,,1235000000.0,,1364000000.0,3978000000.0,7674000000.0,-1537000000.0,,5301000000.0,2373000000.0,1537000000.0,3910000000.0,11652000000.0,1291600000.0,1293000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q3YTD,2011-01-01,2011-09-30,,182000000.0,0.97,0.97,0.95,,225000000.0,1764000000.0,1250000000.0,1250000000.0,,1250000000.0,2422000000.0,8272000000.0,371000000.0,-256000000.0,,891000000.0,,1021000000.0,2793000000.0,5479000000.0,-110000000.0,,3858000000.0,1621000000.0,-146000000.0,1475000000.0,8272000000.0,1292100000.0,1290000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q3TTM,2010-10-01,2011-09-30,,223896000.0,1.4,1.4,1.37,,252732000.0,2302950000.0,1809226000.0,1809226000.0,,1809226000.0,3123806000.0,10767076000.0,466975000.0,-256000000.0,,1136741000.0,-20437000.0,1321495000.0,3590781000.0,7176295000.0,-154000000.0,-47692000.0,4964645000.0,2211650000.0,-149692000.0,2061958000.0,10767076000.0,1292100000.0,1290000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q3,2011-07-01,2011-09-30,2012-10-19 17:04:58+00:00,85000000.0,0.38,0.38,0.37,,125000000.0,623000000.0,491000000.0,491000000.0,,491000000.0,920000000.0,2966000000.0,146000000.0,0.0,,319000000.0,,336000000.0,1066000000.0,1900000000.0,-79000000.0,,1363000000.0,537000000.0,79000000.0,616000000.0,2966000000.0,1292100000.0,1290000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q2YTD,2011-01-01,2011-06-30,,97000000.0,0.59,0.59,0.58,,100000000.0,1141000000.0,759000000.0,759000000.0,,759000000.0,1502000000.0,5306000000.0,225000000.0,-256000000.0,,572000000.0,,685000000.0,1727000000.0,3579000000.0,-31000000.0,,2495000000.0,1084000000.0,-225000000.0,859000000.0,5306000000.0,1286400000.0,1297000000.0,1315000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q2TTM,2010-07-01,2011-06-30,,184853000.0,1.35,1.35,1.33,,212804000.0,2163603000.0,1750155000.0,1750155000.0,,1750155000.0,2844074000.0,10050564000.0,418939000.0,-256000000.0,,1044544000.0,-17432000.0,1247157000.0,3263013000.0,6787551000.0,-75000000.0,-20867000.0,4622725000.0,2164826000.0,-201867000.0,1962959000.0,10050564000.0,1286400000.0,1297000000.0,1315000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q2,2011-04-01,2011-06-30,2012-07-18 20:45:44+00:00,53000000.0,0.22,0.22,0.22,,8000000.0,608000000.0,283000000.0,283000000.0,,283000000.0,773000000.0,2760000000.0,118000000.0,-256000000.0,,297000000.0,,392000000.0,891000000.0,1869000000.0,-28000000.0,,1350000000.0,519000000.0,-228000000.0,291000000.0,2760000000.0,1286400000.0,1297000000.0,1315000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q1TTM,2010-04-01,2011-03-31,,180748000.0,1.44,1.44,1.42,,291998000.0,2033839000.0,1879347000.0,1879347000.0,,1879347000.0,2686445000.0,9505943000.0,392971000.0,,,972861000.0,-8569000.0,1117257000.0,3079416000.0,6426527000.0,-47000000.0,-6046000.0,4296136000.0,2130391000.0,40954000.0,2171345000.0,9505943000.0,1286500000.0,1297000000.0,1320000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2011.0,Q1,2011-01-01,2011-03-31,2012-04-20 17:17:18+00:00,44000000.0,0.37,0.37,0.36,,92000000.0,533000000.0,476000000.0,476000000.0,,476000000.0,729000000.0,2546000000.0,107000000.0,,,275000000.0,,293000000.0,836000000.0,1710000000.0,-3000000.0,,1145000000.0,565000000.0,3000000.0,568000000.0,2546000000.0,1286500000.0,1297000000.0,1320000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q4,2012-10-01,2012-12-31,,84000000.0,0.58,0.58,0.57,,127000000.0,793000000.0,750000000.0,750000000.0,,750000000.0,1224000000.0,3993000000.0,167000000.0,-118000000.0,,416000000.0,,436000000.0,1391000000.0,2602000000.0,-122000000.0,,1729000000.0,873000000.0,4000000.0,877000000.0,3993000000.0,1291600000.0,1292000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,FY,2012-01-01,2012-12-31,2015-02-05 19:54:38+00:00,335000000.0,2.02,2.02,1.99,,475000000.0,2913000000.0,2609000000.0,2609000000.0,,2609000000.0,4216000000.0,14072000000.0,580000000.0,,,1573000000.0,,1567000000.0,4796000000.0,9276000000.0,-196000000.0,,6388000000.0,2888000000.0,196000000.0,3084000000.0,14072000000.0,1291600000.0,1292000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q3YTD,2012-01-01,2012-09-30,,251000000.0,1.44,1.44,1.42,,348000000.0,2120000000.0,1859000000.0,1859000000.0,,1859000000.0,2992000000.0,10079000000.0,413000000.0,118000000.0,,1157000000.0,,1131000000.0,3405000000.0,6674000000.0,-74000000.0,,4659000000.0,2015000000.0,192000000.0,2207000000.0,10079000000.0,1297800000.0,1292000000.0,1314000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q3TTM,2011-10-01,2012-09-30,,336000000.0,2.97,2.97,2.93,,804000000.0,2791000000.0,3838000000.0,3838000000.0,,3838000000.0,4031000000.0,13459000000.0,559000000.0,374000000.0,,1501000000.0,,1474000000.0,4590000000.0,8869000000.0,-1501000000.0,,6102000000.0,2767000000.0,1875000000.0,4642000000.0,13459000000.0,1297800000.0,1292000000.0,1314000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q3,2012-07-01,2012-09-30,2013-10-18 17:12:08+00:00,83000000.0,0.46,0.46,0.45,,75000000.0,726000000.0,597000000.0,597000000.0,,597000000.0,1022000000.0,3404000000.0,148000000.0,0.0,,389000000.0,,369000000.0,1170000000.0,2234000000.0,-5000000.0,,1567000000.0,667000000.0,5000000.0,672000000.0,3404000000.0,1297800000.0,1292000000.0,1314000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q2YTD,2012-01-01,2012-06-30,,168000000.0,0.98,0.98,0.97,,273000000.0,1394000000.0,1262000000.0,1262000000.0,,1262000000.0,1970000000.0,6675000000.0,265000000.0,118000000.0,,768000000.0,,762000000.0,2235000000.0,4440000000.0,-69000000.0,,3092000000.0,1348000000.0,187000000.0,1535000000.0,6675000000.0,1281500000.0,1291000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q2TTM,2011-07-01,2012-06-30,,338000000.0,2.89,2.89,2.85,,854000000.0,2688000000.0,3732000000.0,3732000000.0,,3732000000.0,3929000000.0,13021000000.0,557000000.0,374000000.0,,1431000000.0,,1441000000.0,4486000000.0,8535000000.0,-1575000000.0,,5898000000.0,2637000000.0,1949000000.0,4586000000.0,13021000000.0,1281500000.0,1291000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q2,2012-04-01,2012-06-30,2013-07-19 16:38:08+00:00,84000000.0,0.54,0.54,0.53,,159000000.0,717000000.0,692000000.0,692000000.0,,692000000.0,987000000.0,3398000000.0,131000000.0,118000000.0,,394000000.0,,390000000.0,1118000000.0,2280000000.0,-38000000.0,,1585000000.0,695000000.0,156000000.0,851000000.0,3398000000.0,1281500000.0,1291000000.0,1309000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q1TTM,2011-04-01,2012-03-31,,307000000.0,2.57,2.57,2.54,,703000000.0,2579000000.0,3323000000.0,3323000000.0,,3323000000.0,3715000000.0,12383000000.0,544000000.0,,,1334000000.0,,1443000000.0,4259000000.0,8124000000.0,-1565000000.0,,5663000000.0,2461000000.0,1565000000.0,4026000000.0,12383000000.0,1295500000.0,1288000000.0,1308000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2012.0,Q1,2012-01-01,2012-03-31,2013-04-19 17:26:27+00:00,84000000.0,0.44,0.44,0.44,,114000000.0,677000000.0,570000000.0,570000000.0,,570000000.0,983000000.0,3277000000.0,134000000.0,,,374000000.0,,372000000.0,1117000000.0,2160000000.0,-31000000.0,,1507000000.0,653000000.0,31000000.0,684000000.0,3277000000.0,1295500000.0,1288000000.0,1308000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,FY,2013-01-01,2013-12-31,2016-02-01 17:30:13+00:00,136000000.0,2.2,2.2,2.18,,504000000.0,2144000000.0,2856000000.0,2067000000.0,789000000.0,2856000000.0,1492000000.0,8257000000.0,,,236000000.0,915000000.0,,880000000.0,1492000000.0,6765000000.0,-117000000.0,,4311000000.0,2454000000.0,117000000.0,2571000000.0,8257000000.0,1298200000.0,1295000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q4,2013-10-01,2013-12-31,,-109000000.0,0.66,0.66,0.65,,72000000.0,-79000000.0,850000000.0,61000000.0,789000000.0,850000000.0,-2095000000.0,-3260000000.0,-553000000.0,,236000000.0,-403000000.0,,-362000000.0,-2648000000.0,-612000000.0,-28000000.0,,-717000000.0,105000000.0,28000000.0,133000000.0,-3260000000.0,1298200000.0,1295000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q3YTD,2013-01-01,2013-09-30,,245000000.0,1.54,1.54,1.53,,432000000.0,2223000000.0,2006000000.0,2006000000.0,,2006000000.0,3587000000.0,11517000000.0,553000000.0,,,1318000000.0,,1242000000.0,4140000000.0,7377000000.0,-89000000.0,,5028000000.0,2349000000.0,89000000.0,2438000000.0,11517000000.0,1300000000.0,1295000000.0,1310000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q3TTM,2012-10-01,2013-09-30,,329000000.0,2.12,2.12,2.1,,559000000.0,3016000000.0,2756000000.0,2756000000.0,,2756000000.0,4811000000.0,15510000000.0,720000000.0,-118000000.0,,1734000000.0,,1678000000.0,5531000000.0,9979000000.0,-211000000.0,,6757000000.0,3222000000.0,93000000.0,3315000000.0,15510000000.0,1300000000.0,1295000000.0,1310000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q3,2013-07-01,2013-09-30,2014-10-16 09:02:07+00:00,81000000.0,0.53,0.53,0.53,,184000000.0,755000000.0,689000000.0,689000000.0,,689000000.0,1224000000.0,3892000000.0,185000000.0,,,433000000.0,,415000000.0,1409000000.0,2483000000.0,-74000000.0,,1684000000.0,799000000.0,74000000.0,873000000.0,3892000000.0,1300000000.0,1295000000.0,1310000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q2YTD,2013-01-01,2013-06-30,,164000000.0,1.01,1.01,1.0,,248000000.0,1468000000.0,1317000000.0,1317000000.0,,1317000000.0,2363000000.0,7625000000.0,368000000.0,,,885000000.0,,827000000.0,2731000000.0,4894000000.0,-15000000.0,,3344000000.0,1550000000.0,15000000.0,1565000000.0,7625000000.0,1306100000.0,1297000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q2TTM,2012-07-01,2013-06-30,,331000000.0,2.05,2.05,2.02,,450000000.0,2987000000.0,2664000000.0,2664000000.0,,2664000000.0,4609000000.0,15022000000.0,683000000.0,-118000000.0,,1690000000.0,,1632000000.0,5292000000.0,9730000000.0,-142000000.0,,6640000000.0,3090000000.0,24000000.0,3114000000.0,15022000000.0,1306100000.0,1297000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q2,2013-04-01,2013-06-30,2014-07-18 16:26:30+00:00,82000000.0,0.49,0.49,0.49,,116000000.0,771000000.0,640000000.0,640000000.0,,640000000.0,1211000000.0,3877000000.0,193000000.0,,,451000000.0,,419000000.0,1404000000.0,2473000000.0,-6000000.0,,1723000000.0,750000000.0,6000000.0,756000000.0,3877000000.0,1306100000.0,1297000000.0,1313000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q1TTM,2012-04-01,2013-03-31,,333000000.0,2.1,2.1,2.06,,493000000.0,2933000000.0,2716000000.0,2716000000.0,,2716000000.0,4385000000.0,14543000000.0,621000000.0,,,1633000000.0,,1603000000.0,5006000000.0,9537000000.0,-174000000.0,,6502000000.0,3035000000.0,174000000.0,3209000000.0,14543000000.0,1301900000.0,1295000000.0,1319000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 17:53:32+00:00,82000000.0,0.52,0.52,0.51,,132000000.0,697000000.0,677000000.0,677000000.0,,677000000.0,1152000000.0,3748000000.0,175000000.0,,,434000000.0,,408000000.0,1327000000.0,2421000000.0,-9000000.0,,1621000000.0,800000000.0,9000000.0,809000000.0,3748000000.0,1301900000.0,1295000000.0,1319000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 17:09:13+00:00,75000000.0,0.04,0.04,0.04,,3380000000.0,2442000000.0,46000000.0,-865000000.0,911000000.0,46000000.0,1663000000.0,8790000000.0,,,262000000.0,983000000.0,,889000000.0,1663000000.0,7127000000.0,-39000000.0,,4651000000.0,2476000000.0,39000000.0,2515000000.0,8790000000.0,1150000000.0,1251000000.0,1251000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q4,2014-10-01,2014-12-31,,-52000000.0,0.78,0.78,0.79,,-67000000.0,128000000.0,1023000000.0,232000000.0,791000000.0,1023000000.0,-1282000000.0,-1725000000.0,-204000000.0,,-25000000.0,-211000000.0,,-227000000.0,-1486000000.0,-239000000.0,-17000000.0,,-387000000.0,148000000.0,17000000.0,165000000.0,-1725000000.0,1150000000.0,1251000000.0,1251000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 21:58:00+00:00,10000000.0,0.54,0.54,0.54,,104000000.0,624000000.0,673000000.0,509000000.0,164000000.0,673000000.0,413000000.0,2150000000.0,,,58000000.0,246000000.0,,203000000.0,413000000.0,1737000000.0,-17000000.0,,1141000000.0,596000000.0,17000000.0,613000000.0,2150000000.0,1246300000.0,1242000000.0,1251000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3YTD,2014-01-01,2014-09-30,,127000000.0,-0.74,-0.74,-0.75,,3447000000.0,2314000000.0,-977000000.0,-1097000000.0,120000000.0,-977000000.0,2945000000.0,10515000000.0,204000000.0,,287000000.0,1194000000.0,,1116000000.0,3149000000.0,7366000000.0,-22000000.0,,5038000000.0,2328000000.0,22000000.0,2350000000.0,10515000000.0,1246300000.0,1242000000.0,1251000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q3TTM,2013-10-01,2014-09-30,,18000000.0,-0.08,-0.08,-0.1,,3519000000.0,2235000000.0,-127000000.0,-1036000000.0,909000000.0,-127000000.0,850000000.0,7255000000.0,-349000000.0,,523000000.0,791000000.0,,754000000.0,501000000.0,6754000000.0,-50000000.0,,4321000000.0,2433000000.0,50000000.0,2483000000.0,7255000000.0,1246300000.0,1242000000.0,1251000000.0
eBay Inc,EBAY,OML71K8X303XQONU6T67,1065088,2014.0,Q2,2014-04-01,2014-06-30,2015-07-21 17:14:30+00:00,38000000.0,0.54,0.54,0.53,,144000000.0,885000000.0,676000000.0,720000000.0,-44000000.0,676000000.0,1181000000.0,4103000000.0,,,229000000.0,468000000.0,,448000000.0,1181000000.0,2922000000.0,-10000000.0,,2068000000.0,854000000.0,10000000.0,864000000.0,4103000000.0,1251900000.0,1258000000.0,1267000000.0
