company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q4,2010-10-03,2010-12-31,,-60800000.0,-7200000.0,178400000.0,,23000000.0,-68700000.0,24700000.0,100000.0,-322000000.0,-136700000.0,423500000.0,-15600000.0,14700000.0,-322000000.0,-152300000.0,438200000.0,-13100000.0,297500000.0,274000000.0,23500000.0,47000000.0,4900000.0,-14200000.0,,,,-76700000.0,-1700000.0,-350000000.0,9000000.0,6000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 15:07:40+00:00,-606200000.0,,739700000.0,,9200000.0,-404300000.0,77300000.0,741400000.0,-1295100000.0,-842500000.0,1450100000.0,-16400000.0,47700000.0,-1295100000.0,-858900000.0,1497800000.0,-647000000.0,1035600000.0,986100000.0,49500000.0,128600000.0,12800000.0,-10100000.0,,,,-245400000.0,-1114100000.0,-1012500000.0,9000000.0,10200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q3YTD,2010-01-01,2010-10-02,2011-11-04 12:23:21+00:00,-545400000.0,7200000.0,561300000.0,0.0,-13800000.0,-335600000.0,52600000.0,741300000.0,-973100000.0,-705800000.0,1026600000.0,-800000.0,33000000.0,-973100000.0,-706600000.0,1059600000.0,-633900000.0,738100000.0,712100000.0,26000000.0,81600000.0,7900000.0,4100000.0,,,0.0,-168700000.0,-1112400000.0,-662500000.0,0.0,4200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q3TTM,2009-09-27,2010-10-02,,-389900000.0,-9900000.0,-18800000.0,-2700000.0,-40300000.0,-221000000.0,35100000.0,737100000.0,-568000000.0,-429000000.0,-94900000.0,-800000.0,33900000.0,-568000000.0,-429800000.0,-61000000.0,-1099100000.0,161100000.0,135100000.0,26000000.0,19700000.0,6200000.0,12500000.0,,,,-42900000.0,-1098500000.0,-247900000.0,-600000.0,-5400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q3,2010-07-04,2010-10-02,,-257600000.0,1900000.0,182400000.0,,-12600000.0,-52400000.0,3200000.0,-300000.0,-481300000.0,-314800000.0,417600000.0,-1300000.0,15200000.0,-481300000.0,-316100000.0,432800000.0,-377200000.0,268500000.0,258800000.0,9700000.0,26900000.0,100000.0,4300000.0,,,,-63300000.0,-9300000.0,-475000000.0,,1800000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q2YTD,2010-01-01,2010-07-03,2011-08-05 12:51:28+00:00,-287800000.0,5300000.0,378900000.0,0.0,-1200000.0,-283200000.0,49400000.0,741600000.0,-491800000.0,-391000000.0,609000000.0,500000.0,17800000.0,-491800000.0,-390500000.0,626800000.0,-256700000.0,469600000.0,453300000.0,16300000.0,54700000.0,7800000.0,-200000.0,,,0.0,-105400000.0,-1103100000.0,-187500000.0,0.0,2400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q2TTM,2009-06-28,2010-07-03,,-141800000.0,-6000000.0,-5700000.0,-2700000.0,-19700000.0,-211700000.0,37500000.0,737100000.0,-94800000.0,-172400000.0,-125700000.0,500000.0,18500000.0,-94800000.0,-171900000.0,-107200000.0,-393600000.0,113800000.0,97500000.0,16300000.0,200000.0,6500000.0,100000.0,,,,-22400000.0,-1103000000.0,227100000.0,-400000.0,-5200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q2,2010-04-04,2010-07-03,,-58700000.0,1900000.0,185300000.0,,18300000.0,-171300000.0,22600000.0,741600000.0,-313700000.0,-114600000.0,273400000.0,2000000.0,10300000.0,-313700000.0,-112600000.0,283700000.0,-124300000.0,237300000.0,228700000.0,8600000.0,28800000.0,3000000.0,-1000000.0,,,,-56300000.0,-893400000.0,-187500000.0,,1400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q1,2010-01-01,2010-04-03,2011-05-06 14:30:18+00:00,-229100000.0,3400000.0,193600000.0,0.0,-19500000.0,-111900000.0,26800000.0,0.0,-178100000.0,-276400000.0,335600000.0,-1500000.0,7500000.0,-178100000.0,-277900000.0,343100000.0,-132400000.0,232300000.0,224600000.0,7700000.0,25900000.0,4800000.0,800000.0,,,0.0,-49100000.0,-209700000.0,0.0,0.0,1000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2010.0,Q1TTM,2009-03-29,2010-04-03,,-210800000.0,-2200000.0,3300000.0,-2300000.0,2700000.0,-105900000.0,21600000.0,-4000000.0,-187900000.0,-210700000.0,-23300000.0,-1500000.0,7700000.0,-187900000.0,-212200000.0,-15600000.0,-413000000.0,83400000.0,75700000.0,7700000.0,5800000.0,4200000.0,2700000.0,,,,2100000.0,-209700000.0,,,-2400000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 15:36:55+00:00,-5690300000.0,,859600000.0,13800000.0,-200000.0,-363200000.0,158100000.0,5166500000.0,3550600000.0,-5888100000.0,1676600000.0,745900000.0,14400000.0,3550600000.0,-5142200000.0,1691000000.0,99200000.0,1329900000.0,1023400000.0,306500000.0,156800000.0,16900000.0,-6000000.0,,0.0,,-260900000.0,-453400000.0,-1337500000.0,47100000.0,8200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q4,2011-10-02,2011-12-31,,800000.0,,245600000.0,,8200000.0,49300000.0,4400000.0,-100600000.0,-446400000.0,-34600000.0,639900000.0,-38200000.0,-2900000.0,-446400000.0,-72800000.0,637000000.0,126000000.0,288900000.0,292500000.0,-3600000.0,52500000.0,300000.0,-3800000.0,,,,-80700000.0,-500000.0,-350000000.0,47100000.0,2000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q3YTD,2011-01-01,2011-10-01,2012-11-02 12:02:21+00:00,-5691100000.0,,614000000.0,13800000.0,-8400000.0,-412500000.0,153700000.0,5267100000.0,3997000000.0,-5853500000.0,1036700000.0,784100000.0,17300000.0,3997000000.0,-5069400000.0,1054000000.0,-26800000.0,1041000000.0,730900000.0,310100000.0,104300000.0,16600000.0,-2200000.0,,0.0,,-180200000.0,-452900000.0,-987500000.0,0.0,6200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q3TTM,2010-10-03,2011-10-01,,-5751900000.0,-7200000.0,792400000.0,13800000.0,14600000.0,-481200000.0,178400000.0,5267200000.0,3675000000.0,-5990200000.0,1460200000.0,768500000.0,32000000.0,3675000000.0,-5221700000.0,1492200000.0,-39900000.0,1338500000.0,1004900000.0,333600000.0,151300000.0,21500000.0,-16400000.0,,,,-256900000.0,-454600000.0,-1337500000.0,9000000.0,12200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q3,2011-07-03,2011-10-01,,-3599800000.0,,228800000.0,,5800000.0,-188500000.0,11900000.0,3083500000.0,2871200000.0,-3658900000.0,355900000.0,-44600000.0,4800000.0,2871200000.0,-3703500000.0,360700000.0,-465800000.0,265400000.0,266300000.0,-900000.0,49300000.0,1200000.0,700000.0,,,,-62800000.0,-400000.0,-225000000.0,,3000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q2YTD,2011-01-01,2011-07-02,2012-08-03 12:02:10+00:00,-2091300000.0,0.0,385200000.0,13800000.0,-14200000.0,-224000000.0,141800000.0,2183600000.0,1125800000.0,-2194600000.0,680800000.0,828700000.0,12500000.0,1125800000.0,-1365900000.0,693300000.0,439000000.0,775600000.0,464600000.0,311000000.0,55000000.0,15400000.0,-2900000.0,,0.0,0.0,-117400000.0,-452500000.0,-762500000.0,0.0,3200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q2TTM,2010-07-04,2011-07-02,,-2409700000.0,-5300000.0,746000000.0,13800000.0,-3800000.0,-345100000.0,169700000.0,2183400000.0,322500000.0,-2646100000.0,1521900000.0,811800000.0,42400000.0,322500000.0,-1834300000.0,1564300000.0,48700000.0,1341600000.0,997400000.0,344200000.0,128900000.0,20400000.0,-12800000.0,,,,-257400000.0,-463500000.0,-1587500000.0,9000000.0,11000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q2,2011-04-03,2011-07-02,,-2067600000.0,,200900000.0,13800000.0,15400000.0,-99200000.0,97300000.0,7200000.0,-525700000.0,-2107700000.0,354900000.0,830700000.0,-200000.0,-525700000.0,-1277000000.0,354700000.0,-1432600000.0,523400000.0,217400000.0,306000000.0,35800000.0,9000000.0,-2500000.0,,,,-53700000.0,-414200000.0,-225000000.0,,2300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q1,2011-01-01,2011-04-02,2012-05-04 15:55:33+00:00,-23700000.0,0.0,184300000.0,0.0,-29600000.0,-124800000.0,44500000.0,2176400000.0,1651500000.0,-86900000.0,325900000.0,-2000000.0,12700000.0,1651500000.0,-88900000.0,338600000.0,1871600000.0,252200000.0,247200000.0,5000000.0,19200000.0,6400000.0,-400000.0,,0.0,0.0,-63700000.0,-38300000.0,-537500000.0,0.0,900000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2011.0,Q1TTM,2010-04-04,2011-04-02,,-400800000.0,-3400000.0,730400000.0,,-900000.0,-417200000.0,95000000.0,2917800000.0,534500000.0,-653000000.0,1440400000.0,-16900000.0,52900000.0,534500000.0,-669900000.0,1493300000.0,1357000000.0,1055500000.0,1008700000.0,46800000.0,121900000.0,14400000.0,-11300000.0,,,,-260000000.0,-942700000.0,-1550000000.0,9000000.0,10100000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,FY,2012-01-01,2012-12-31,2014-02-27 15:36:55+00:00,-1083400000.0,,983700000.0,0.0,38400000.0,-312600000.0,254100000.0,1306100000.0,-917700000.0,-1429700000.0,2067900000.0,58800000.0,-28400000.0,-917700000.0,-1370900000.0,2039500000.0,-210700000.0,1177900000.0,1258400000.0,-80500000.0,138400000.0,22700000.0,-45900000.0,,-142200000.0,,-315100000.0,-1208400000.0,-1150000000.0,1900000.0,12800000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q4,2012-09-30,2012-12-31,,-11000000.0,,254400000.0,,25400000.0,-13400000.0,122800000.0,9400000.0,-607400000.0,-126200000.0,667300000.0,55400000.0,-7200000.0,-607400000.0,-70800000.0,660100000.0,7300000.0,376400000.0,385800000.0,-9400000.0,40500000.0,9900000.0,-13900000.0,,-46900000.0,,-104400000.0,-352600000.0,-350000000.0,1900000.0,1200000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-01 11:17:16+00:00,-1072400000.0,,729300000.0,0.0,13000000.0,-299200000.0,131300000.0,1296700000.0,-310300000.0,-1303500000.0,1400600000.0,3400000.0,-21200000.0,-310300000.0,-1300100000.0,1379400000.0,-218000000.0,801500000.0,872600000.0,-71100000.0,97900000.0,12800000.0,-32000000.0,,-95300000.0,,-210700000.0,-855800000.0,-800000000.0,0.0,11600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q3TTM,2011-10-02,2012-09-29,,-1071600000.0,,974900000.0,,21200000.0,-249900000.0,135700000.0,1196100000.0,-756700000.0,-1338100000.0,2040500000.0,-34800000.0,-24100000.0,-756700000.0,-1372900000.0,2016400000.0,-92000000.0,1090400000.0,1165100000.0,-74700000.0,150400000.0,13100000.0,-35800000.0,,-95300000.0,,-291400000.0,-856300000.0,-1150000000.0,47100000.0,13600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q3,2012-07-01,2012-09-29,,-893700000.0,,245200000.0,,22800000.0,-75100000.0,67500000.0,1281500000.0,558700000.0,-1303500000.0,491900000.0,3400000.0,-12000000.0,558700000.0,-1300100000.0,479900000.0,66000000.0,290400000.0,299400000.0,-9000000.0,22400000.0,4600000.0,-337700000.0,304700000.0,-47600000.0,,-76000000.0,-347300000.0,-400000000.0,,3900000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q2TTM,2011-07-03,2012-06-30,,-3777700000.0,,958500000.0,,4200000.0,-363300000.0,80100000.0,2998100000.0,1555800000.0,-3693500000.0,1904500000.0,-82800000.0,-7300000.0,1555800000.0,-3776300000.0,1897200000.0,-623800000.0,1065400000.0,1132000000.0,-66600000.0,177300000.0,9700000.0,302600000.0,-304700000.0,-47700000.0,,-278200000.0,-509400000.0,-975000000.0,47100000.0,12700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q2,2012-04-01,2012-06-30,,-178200000.0,,241600000.0,,-41000000.0,-60000000.0,8700000.0,13000000.0,-284000000.0,66600000.0,510800000.0,-400000.0,-3300000.0,-284000000.0,66200000.0,507500000.0,-56000000.0,233800000.0,292400000.0,-58600000.0,36800000.0,500000.0,306600000.0,-304700000.0,-47700000.0,,-65500000.0,-158500000.0,-100000000.0,,3700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 11:46:33+00:00,-500000.0,,242500000.0,0.0,31200000.0,-164100000.0,55100000.0,2200000.0,-585000000.0,-66600000.0,397900000.0,400000.0,-5900000.0,-585000000.0,-66200000.0,392000000.0,-228000000.0,277300000.0,280800000.0,-3500000.0,38700000.0,7700000.0,-900000.0,,0.0,,-69200000.0,-350000000.0,-300000000.0,0.0,4000000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2012.0,Q1TTM,2011-04-03,2012-03-31,,-5667100000.0,,917800000.0,13800000.0,60600000.0,-402500000.0,168700000.0,2992300000.0,1314100000.0,-5867800000.0,1748600000.0,748300000.0,-4200000.0,1314100000.0,-5119500000.0,1744400000.0,-2000400000.0,1355000000.0,1057000000.0,298000000.0,176300000.0,18200000.0,-6500000.0,,,,-266400000.0,-765100000.0,-1100000000.0,47100000.0,11300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,FY,2013-01-01,2013-12-31,2014-02-27 15:36:55+00:00,-11400000.0,,999900000.0,0.0,-37000000.0,-313900000.0,230400000.0,3367700000.0,3310000000.0,-263300000.0,2015600000.0,0.0,-4900000.0,3310000000.0,-263300000.0,2010700000.0,5020400000.0,1273300000.0,1279100000.0,-5800000.0,50500000.0,48800000.0,2200000.0,,-216200000.0,,-282400000.0,-30900000.0,-89800000.0,7600000.0,20700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q4,2013-09-29,2013-12-31,,-5900000.0,,249300000.0,,-1600000.0,129400000.0,230400000.0,3367700000.0,3323500000.0,-70000000.0,730100000.0,,-1600000.0,3323500000.0,-70000000.0,728500000.0,3980400000.0,342100000.0,343000000.0,-900000.0,8400000.0,-195900000.0,18500000.0,,-54200000.0,,-94500000.0,-24500000.0,,7100000.0,4800000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q3TTM,2012-09-30,2013-09-28,,-16500000.0,,1005000000.0,,-10000000.0,-456700000.0,122800000.0,9400000.0,-620900000.0,-319500000.0,1952800000.0,55400000.0,-10500000.0,-620900000.0,-264100000.0,1942300000.0,1047300000.0,1307600000.0,1321900000.0,-14300000.0,82600000.0,254600000.0,-30200000.0,,-208900000.0,,-292300000.0,-359000000.0,-439800000.0,2400000.0,17100000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q3,2013-06-30,2013-09-28,,-800000.0,,250400000.0,,53400000.0,-75300000.0,,,-15600000.0,-60400000.0,507100000.0,,-1600000.0,-15600000.0,-60400000.0,505500000.0,482900000.0,317600000.0,317700000.0,-100000.0,14300000.0,41800000.0,-15600000.0,,-54100000.0,,-56300000.0,-3300000.0,,,12300000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q3YTD,2013-01-01,2013-09-28,2014-10-31 15:02:28+00:00,-5500000.0,,750600000.0,0.0,-35400000.0,-443300000.0,0.0,0.0,-13500000.0,-193300000.0,1285500000.0,,-3300000.0,-13500000.0,-193300000.0,1282200000.0,1040000000.0,931200000.0,936100000.0,-4900000.0,42100000.0,244700000.0,-16300000.0,,-162000000.0,,-187900000.0,-6400000.0,-89800000.0,500000.0,15900000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q2TTM,2012-07-01,2013-06-29,,-909400000.0,,999800000.0,,-40600000.0,-456500000.0,190300000.0,1290900000.0,-46600000.0,-1562600000.0,1937600000.0,58800000.0,-20900000.0,-46600000.0,-1503800000.0,1916700000.0,630400000.0,1280400000.0,1303600000.0,-23200000.0,90700000.0,217400000.0,-352300000.0,304700000.0,-202400000.0,,-312000000.0,-703000000.0,-839800000.0,2400000.0,8700000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q2,2013-03-31,2013-06-29,,-900000.0,,249200000.0,,-38400000.0,-80000000.0,,,29900000.0,-65700000.0,479300000.0,,-900000.0,29900000.0,-65700000.0,478400000.0,404200000.0,277400000.0,277600000.0,-200000.0,32500000.0,84900000.0,-300000.0,,-53900000.0,,-65600000.0,-1100000.0,,500000.0,600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q2YTD,2013-01-01,2013-06-29,2014-08-01 11:33:45+00:00,-4700000.0,,500200000.0,0.0,-88800000.0,-368000000.0,0.0,0.0,2100000.0,-132900000.0,778400000.0,,-1700000.0,2100000.0,-132900000.0,776700000.0,557100000.0,613600000.0,618400000.0,-4800000.0,27800000.0,202900000.0,-700000.0,,-107900000.0,,-131600000.0,-3100000.0,-89800000.0,500000.0,3600000.0
Thermo Fisher Scientific Inc,TMO,HCHV7422L5HDJZCRFL38,97745,2013.0,Q1TTM,2012-04-01,2013-03-30,,-1086700000.0,,992200000.0,,-43200000.0,-436500000.0,199000000.0,1303900000.0,-360500000.0,-1430300000.0,1969100000.0,58400000.0,-23300000.0,-360500000.0,-1371900000.0,1945800000.0,170200000.0,1236800000.0,1318400000.0,-81600000.0,95000000.0,133000000.0,-45400000.0,,-196200000.0,,-311900000.0,-860400000.0,-939800000.0,1900000.0,11800000.0
