company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2009.0,Q2,2008-12-29,2009-03-29,2010-05-03 20:09:43+00:00,0.03,0.03,,134100000.0,0.03,,9900000.0,25100000.0,25100000.0,25000000.0,100000.0,1863100000.0,2244600000.0,,,88700000.0,,152100000.0,168300000.0,1863100000.0,470200000.0,8900000.0,28200000.0,454500000.0,15700000.0,19300000.0,35000000.0,2333300000.0,833300000.0,738000000.0,739900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2009.0,Q2YTD,2008-09-29,2009-03-29,,0.35,0.35,,264700000.0,0.35,,135900000.0,268600000.0,268600000.0,266500000.0,2100000.0,3904900000.0,4863600000.0,,,192400000.0,,170400000.0,377100000.0,3904900000.0,1151100000.0,17100000.0,82700000.0,812200000.0,338900000.0,65600000.0,404500000.0,5056000000.0,833300000.0,738000000.0,739900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q4,2010-06-28,2010-10-03,,0.38,0.38,0.13,126100000.0,0.37,,134100000.0,278500000.0,278500000.0,278900000.0,-400000.0,1989400000.0,2941700000.0,,,-103700000.0,,6400000.0,364800000.0,1989400000.0,848600000.0,8600000.0,69900000.0,497300000.0,351300000.0,61300000.0,412600000.0,2838000000.0,744600000.0,744400000.0,764200000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,FY,2009-09-28,2010-10-03,2012-11-16 17:29:12+00:00,1.27,1.27,0.36,510400000.0,1.24,,488700000.0,948300000.0,948300000.0,945600000.0,2700000.0,7888400000.0,10707400000.0,,,,0.0,53000000.0,984300000.0,7888400000.0,2819000000.0,32700000.0,198400000.0,1547700000.0,1271300000.0,165700000.0,1437000000.0,10707400000.0,744600000.0,744400000.0,764200000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q3,2010-03-29,2010-06-27,2011-08-05 15:37:13+00:00,0.28,0.28,0.13,125200000.0,0.27,,109900000.0,208500000.0,208500000.0,207900000.0,600000.0,1965100000.0,2612000000.0,,,,,20400000.0,209900000.0,1965100000.0,646900000.0,7900000.0,34900000.0,355500000.0,291400000.0,27000000.0,318400000.0,2612000000.0,742500000.0,746100000.0,766700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q3YTD,2009-09-28,2010-06-27,,0.89,0.89,0.23,384300000.0,0.87,,354600000.0,669800000.0,669800000.0,666700000.0,3100000.0,5899000000.0,7765700000.0,,,103700000.0,,46600000.0,619500000.0,5899000000.0,1970400000.0,24100000.0,128500000.0,1050400000.0,920000000.0,104400000.0,1024400000.0,7869400000.0,742500000.0,746100000.0,766700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q3TTM,2009-06-29,2010-06-27,,1.19,1.1,0.23,516900000.0,1.07,,413300000.0,823300000.0,823300000.0,816700000.0,6600000.0,7787700000.0,10365700000.0,,,-74100000.0,,99800000.0,811300000.0,7787700000.0,2503900000.0,32700000.0,193400000.0,1428000000.0,1075900000.0,160700000.0,1236600000.0,10291600000.0,742500000.0,746100000.0,766700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q2YTD,2009-09-28,2010-03-28,,0.61,0.61,0.1,259100000.0,0.6,,244700000.0,461300000.0,461300000.0,458800000.0,2500000.0,3933900000.0,5153700000.0,,,103700000.0,,26200000.0,409600000.0,3933900000.0,1323500000.0,16200000.0,93600000.0,694900000.0,628600000.0,77400000.0,706000000.0,5257400000.0,749300000.0,747100000.0,766900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q2TTM,2009-03-30,2010-03-28,,1.11,1.02,0.1,525400000.0,1.0,,369200000.0,763000000.0,763000000.0,760300000.0,2700000.0,7687400000.0,10068500000.0,,,15000000.0,,131000000.0,780900000.0,7687400000.0,2396100000.0,33400000.0,206800000.0,1437300000.0,958800000.0,173400000.0,1132200000.0,10083500000.0,749300000.0,747100000.0,766900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q2,2009-12-28,2010-03-28,2011-05-06 13:52:44+00:00,0.29,0.29,0.1,128500000.0,0.28,,118700000.0,217800000.0,217800000.0,217300000.0,500000.0,1892100000.0,2534700000.0,,,,,7900000.0,200800000.0,1892100000.0,642600000.0,8000000.0,39100000.0,337200000.0,305400000.0,31100000.0,336500000.0,2534700000.0,749300000.0,747100000.0,766900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2010.0,Q1TTM,2008-12-29,2009-12-27,,0.85,0.76,,531000000.0,0.75,,260400000.0,570300000.0,570300000.0,568000000.0,2300000.0,7658400000.0,9778400000.0,,,103700000.0,,275200000.0,748400000.0,7658400000.0,2223700000.0,34300000.0,195900000.0,1554600000.0,669100000.0,161600000.0,830700000.0,9882100000.0,754700000.0,744200000.0,762900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q4,2011-07-04,2011-10-02,,0.48,0.48,0.17,137000000.0,0.47,,145900000.0,358200000.0,358200000.0,358400000.0,-200000.0,2237100000.0,3031700000.0,,,,-30200000.0,,296100000.0,2237100000.0,794600000.0,9800000.0,122200000.0,402900000.0,391700000.0,112400000.0,504100000.0,3031700000.0,750400000.0,748300000.0,769700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,FY,2010-10-04,2011-10-02,2013-11-18 16:44:56+00:00,1.66,1.66,0.56,523300000.0,1.62,,563100000.0,1248000000.0,1248000000.0,1245700000.0,2300000.0,8510400000.0,11700400000.0,,,,-30200000.0,,1142100000.0,8510400000.0,3190000000.0,33300000.0,289600000.0,1635200000.0,1554800000.0,256300000.0,1811100000.0,11700400000.0,750400000.0,748300000.0,769700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q3,2011-04-04,2011-07-03,2012-08-02 17:01:49+00:00,0.37,0.37,0.13,129500000.0,0.36,,129900000.0,279800000.0,279800000.0,279100000.0,700000.0,2154600000.0,2932200000.0,,,,,,290200000.0,2154600000.0,777600000.0,8500000.0,60300000.0,419700000.0,357900000.0,51800000.0,409700000.0,2932200000.0,754300000.0,750500000.0,771900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q3YTD,2010-10-04,2011-07-03,,1.18,1.18,0.39,386300000.0,1.15,,417200000.0,889800000.0,889800000.0,887300000.0,2500000.0,6273300000.0,8668700000.0,,,,,,846000000.0,6273300000.0,2395400000.0,23500000.0,167400000.0,1232300000.0,1163100000.0,143900000.0,1307000000.0,8668700000.0,754300000.0,750500000.0,771900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q3TTM,2010-06-28,2011-07-03,,1.56,1.56,0.52,512400000.0,1.52,,551300000.0,1168300000.0,1168300000.0,1166200000.0,2100000.0,8262700000.0,11610400000.0,,,-103700000.0,,6400000.0,1210800000.0,8262700000.0,3244000000.0,32100000.0,237300000.0,1729600000.0,1514400000.0,205200000.0,1719600000.0,11506700000.0,754300000.0,750500000.0,771900000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q2,2011-01-03,2011-04-03,2012-05-02 16:02:29+00:00,0.35,0.35,0.13,129000000.0,0.34,,126500000.0,262400000.0,262400000.0,261600000.0,800000.0,2038400000.0,2785700000.0,,,,,,280500000.0,2038400000.0,747300000.0,7100000.0,58200000.0,409500000.0,337800000.0,51100000.0,388900000.0,2785700000.0,747400000.0,750300000.0,771800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q2YTD,2010-10-04,2011-04-03,,0.81,0.81,0.26,256800000.0,0.79,,287300000.0,610000000.0,610000000.0,608200000.0,1800000.0,4118700000.0,5736500000.0,,,,,,555800000.0,4118700000.0,1617800000.0,15000000.0,107100000.0,812600000.0,805200000.0,92100000.0,897300000.0,5736500000.0,747400000.0,750300000.0,771800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q2TTM,2010-03-29,2011-04-03,,1.47,1.47,0.52,508100000.0,1.43,,531300000.0,1097000000.0,1097000000.0,1095000000.0,2000000.0,8073200000.0,11290200000.0,,,-103700000.0,,26800000.0,1130500000.0,8073200000.0,3113300000.0,31500000.0,211900000.0,1665400000.0,1447900000.0,180400000.0,1628300000.0,11186500000.0,747400000.0,750300000.0,771800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q1,2010-10-04,2011-01-02,2012-01-31 17:31:16+00:00,0.46,0.46,0.13,127800000.0,0.45,,160800000.0,347600000.0,347600000.0,346600000.0,1000000.0,2080300000.0,2950800000.0,,,,,,275300000.0,2080300000.0,870500000.0,7900000.0,48900000.0,403100000.0,467400000.0,41000000.0,508400000.0,2950800000.0,753500000.0,745700000.0,766700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2011.0,Q1TTM,2009-12-28,2011-01-02,,1.41,1.41,0.49,507600000.0,1.37,,523500000.0,1052400000.0,1052400000.0,1050700000.0,1700000.0,7926900000.0,11039200000.0,,,-103700000.0,,34700000.0,1050800000.0,7926900000.0,3008600000.0,32400000.0,192800000.0,1593100000.0,1415500000.0,160400000.0,1575900000.0,10935500000.0,753500000.0,745700000.0,766700000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,FY,2011-10-03,2012-09-30,2014-11-14 16:08:21+00:00,1.83,1.83,0.72,550300000.0,1.79,,674400000.0,1384700000.0,1384700000.0,1383800000.0,900000.0,9731400000.0,13276800000.0,,,,0.0,,1208400000.0,9731400000.0,3545400000.0,32700000.0,305100000.0,1758700000.0,1786700000.0,272400000.0,2059100000.0,13276800000.0,756200000.0,754400000.0,773000000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q4,2012-07-02,2012-09-30,,0.48,0.48,0.17,141700000.0,0.48,,180100000.0,359100000.0,359100000.0,358700000.0,400000.0,2449100000.0,3341400000.0,,,,,,293100000.0,2449100000.0,892300000.0,6400000.0,88100000.0,434800000.0,457500000.0,81700000.0,539200000.0,3341400000.0,756200000.0,754400000.0,773000000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q3,2012-04-02,2012-07-01,2013-07-30 16:04:21+00:00,0.44,0.44,0.17,136700000.0,0.43,,159100000.0,333300000.0,333300000.0,333100000.0,200000.0,2422100000.0,3303600000.0,,,,,,304900000.0,2422100000.0,881500000.0,8900000.0,61400000.0,441600000.0,439900000.0,52500000.0,492400000.0,3303600000.0,757000000.0,758900000.0,776800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q3YTD,2011-10-03,2012-07-01,,1.35,1.35,0.51,408600000.0,1.35,,494300000.0,1025600000.0,1025600000.0,1025100000.0,500000.0,7282300000.0,9935400000.0,,,,,,915300000.0,7282300000.0,2653100000.0,26300000.0,217000000.0,1323900000.0,1329200000.0,190700000.0,1519900000.0,9935400000.0,757000000.0,758900000.0,776800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q3TTM,2011-07-04,2012-07-01,,1.82,1.82,0.63,545600000.0,1.82,,640200000.0,1383800000.0,1383800000.0,1383500000.0,300000.0,9519400000.0,12967100000.0,,,,-30200000.0,,1211400000.0,9519400000.0,3447700000.0,36100000.0,339200000.0,1726800000.0,1720900000.0,303100000.0,2024000000.0,12967100000.0,757000000.0,758900000.0,776800000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q2YTD,2011-10-03,2012-04-01,,0.92,0.92,0.34,271900000.0,0.9,,335200000.0,692300000.0,692300000.0,692000000.0,300000.0,4860200000.0,6631800000.0,,,,,,610400000.0,4860200000.0,1771600000.0,17400000.0,155600000.0,882300000.0,889300000.0,138200000.0,1027500000.0,6631800000.0,755900000.0,754600000.0,773300000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q2TTM,2011-04-04,2012-04-01,,1.77,1.77,0.64,538400000.0,1.73,,611000000.0,1330300000.0,1330300000.0,1329500000.0,800000.0,9251900000.0,12595700000.0,,,,-30200000.0,,1196700000.0,9251900000.0,3343800000.0,35700000.0,338100000.0,1704900000.0,1638900000.0,302400000.0,1941300000.0,12595700000.0,755900000.0,754600000.0,773300000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q2,2012-01-02,2012-04-01,2013-04-30 16:05:09+00:00,0.41,0.41,0.17,137100000.0,0.4,,146800000.0,310100000.0,310100000.0,309900000.0,200000.0,2368400000.0,3195900000.0,,,,,,312200000.0,2368400000.0,827500000.0,8800000.0,87500000.0,449300000.0,378200000.0,78700000.0,456900000.0,3195900000.0,755900000.0,754600000.0,773300000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q1TTM,2011-01-03,2012-01-01,,1.71,1.71,0.6,530300000.0,1.67,,590700000.0,1282600000.0,1282600000.0,1281200000.0,1400000.0,8921900000.0,12185500000.0,,,,-30200000.0,,1165000000.0,8921900000.0,3263600000.0,34000000.0,308800000.0,1665100000.0,1598500000.0,274800000.0,1873300000.0,12185500000.0,749200000.0,747900000.0,768500000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2012.0,Q1,2011-10-03,2012-01-01,2013-01-29 16:20:11+00:00,0.51,0.51,0.17,134800000.0,0.5,,188400000.0,382200000.0,382200000.0,382100000.0,100000.0,2491800000.0,3435900000.0,,,,,,298200000.0,2491800000.0,944100000.0,8600000.0,68100000.0,433000000.0,511100000.0,59500000.0,570600000.0,3435900000.0,749200000.0,747900000.0,768500000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,FY,2012-10-01,2013-09-29,2015-11-12 16:26:50+00:00,0.01,0.01,0.445,621400000.0,0.01,,-238700000.0,8800000.0,8800000.0,8300000.0,500000.0,10668400000.0,14866800000.0,,,,2784100000.0,,1369700000.0,10668400000.0,4198400000.0,28100000.0,375000000.0,4775200000.0,-576800000.0,346900000.0,-229900000.0,14866800000.0,830000000.0,1498500000.0,1524500000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q4,2013-07-01,2013-09-29,,-0.82,-0.82,0.11,166100000.0,-0.82,,-820100000.0,-1232100000.0,-1232100000.0,-1232100000.0,,2707700000.0,3788700000.0,,,,2784100000.0,,327100000.0,2707700000.0,1081000000.0,9100000.0,153200000.0,3277300000.0,-2196300000.0,144100000.0,-2052200000.0,3788700000.0,830000000.0,1498500000.0,1524500000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q3,2013-04-01,2013-06-30,2014-01-28 16:09:06+00:00,0.0,0.0,0.0,153300000.0,0.0,,194600000.0,417800000.0,417800000.0,417800000.0,0.0,2681700000.0,3735300000.0,,,,0.0,,348500000.0,2681700000.0,1053600000.0,6300000.0,66900000.0,501800000.0,551800000.0,60600000.0,612400000.0,3735300000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q3YTD,2012-10-01,2013-06-30,,,,,455300000.0,,,581400000.0,1240900000.0,1240900000.0,1240400000.0,500000.0,7960700000.0,11078100000.0,,,,,,1042600000.0,7960700000.0,3117400000.0,19000000.0,221800000.0,1497900000.0,1619500000.0,202800000.0,1822300000.0,11078100000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q3TTM,2012-07-02,2013-06-30,,,,,597000000.0,,,761500000.0,1600000000.0,1600000000.0,1599100000.0,900000.0,10409800000.0,14419500000.0,,,,,,1335700000.0,10409800000.0,4009700000.0,25400000.0,309900000.0,1932700000.0,2077000000.0,284500000.0,2361500000.0,14419500000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q2,2012-12-31,2013-03-31,2014-07-29 16:08:28+00:00,0.0,0.0,0.0,153100000.0,0.0,,198100000.0,390700000.0,390700000.0,390400000.0,300000.0,2568800000.0,3549600000.0,,,,0.0,,336100000.0,2568800000.0,980800000.0,6100000.0,103300000.0,489200000.0,491600000.0,97200000.0,588800000.0,3549600000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q2YTD,2012-10-01,2013-03-31,,,,,302000000.0,,,386800000.0,823100000.0,823100000.0,822600000.0,500000.0,5279000000.0,7342800000.0,,,,,,694100000.0,5279000000.0,2063800000.0,12700000.0,154900000.0,996100000.0,1067700000.0,142200000.0,1209900000.0,7342800000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q2TTM,2012-04-02,2013-03-31,,,,,580400000.0,,,726000000.0,1515500000.0,1515500000.0,1514400000.0,1100000.0,10150200000.0,13987800000.0,,,,,,1292100000.0,10150200000.0,3837600000.0,28000000.0,304400000.0,1872500000.0,1965100000.0,276400000.0,2241500000.0,13987800000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q1,2012-10-01,2012-12-30,2014-07-29 16:08:28+00:00,0.0,0.0,0.0,148900000.0,0.0,,188700000.0,432400000.0,432400000.0,432200000.0,200000.0,2710200000.0,3793200000.0,,,,0.0,,358000000.0,2710200000.0,1083000000.0,6600000.0,51600000.0,506900000.0,576100000.0,45000000.0,621100000.0,3793200000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2013.0,Q1TTM,2012-01-02,2012-12-30,,,,,564400000.0,,,674700000.0,1434900000.0,1434900000.0,1433900000.0,1000000.0,9949800000.0,13634100000.0,,,,,,1268200000.0,9949800000.0,3684300000.0,30700000.0,288600000.0,1832600000.0,1851700000.0,257900000.0,2109600000.0,13634100000.0,,0.0,0.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,FY,2013-09-30,2014-09-28,2016-11-18 16:06:40+00:00,1.37,1.37,0.55,709600000.0,1.35,,1092000000.0,2067700000.0,2067700000.0,2068100000.0,-400000.0,11497000000.0,16447800000.0,,,,-20200000.0,,1448600000.0,11497000000.0,4950800000.0,64100000.0,411000000.0,2138000000.0,2812800000.0,346900000.0,3159700000.0,16447800000.0,1509600000.0,1506300000.0,1526300000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q4,2014-06-30,2014-09-28,,0.39,0.39,0.13,185400000.0,0.39,,336600000.0,587600000.0,587600000.0,587800000.0,-200000.0,2875100000.0,4180700000.0,,,,,,349600000.0,2875100000.0,1305600000.0,16500000.0,170100000.0,535000000.0,770600000.0,153600000.0,924200000.0,4180700000.0,1509600000.0,1506300000.0,1526300000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q3YTD,2013-09-30,2014-06-29,,0.98,0.98,0.39,524200000.0,0.98,,755400000.0,1480100000.0,1480100000.0,1480300000.0,-200000.0,8621900000.0,12267100000.0,,,,-20200000.0,,1099000000.0,8621900000.0,3645200000.0,47600000.0,240900000.0,1603000000.0,2042200000.0,193300000.0,2235500000.0,12267100000.0,1507600000.0,1503500000.0,1522000000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q3TTM,2013-07-01,2014-06-29,,0.17,0.17,0.5,690300000.0,0.17,,-64700000.0,248000000.0,248000000.0,248200000.0,-200000.0,11329600000.0,16055800000.0,,,,2763900000.0,,1426100000.0,11329600000.0,4726200000.0,56700000.0,394100000.0,4880300000.0,-154100000.0,337400000.0,183300000.0,16055800000.0,1507600000.0,1503500000.0,1522000000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q3,2014-03-31,2014-06-29,2015-07-28 17:23:17+00:00,0.34,0.34,0.13,180100000.0,0.34,,259000000.0,512500000.0,512500000.0,512600000.0,-100000.0,2888000000.0,4153700000.0,,,,0.0,,390000000.0,2888000000.0,1265700000.0,16400000.0,92300000.0,570100000.0,695600000.0,75900000.0,771500000.0,4153700000.0,1507600000.0,1503500000.0,1522000000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q2YTD,2013-09-30,2014-03-30,,0.64,0.64,0.26,344100000.0,0.64,,496400000.0,967600000.0,967600000.0,967700000.0,-100000.0,5733900000.0,8113400000.0,,,,-20200000.0,,709000000.0,5733900000.0,2379500000.0,31200000.0,148600000.0,1032900000.0,1346600000.0,117400000.0,1464000000.0,8113400000.0,1525000000.0,1510300000.0,1529100000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q2TTM,2013-04-01,2014-03-30,,0.1,0.1,0.47,663500000.0,0.1,,-129100000.0,153300000.0,153300000.0,153400000.0,-100000.0,11123300000.0,15637400000.0,,,,2763900000.0,,1384600000.0,11123300000.0,4514100000.0,46600000.0,368700000.0,4812000000.0,-297900000.0,322100000.0,24200000.0,15637400000.0,1525000000.0,1510300000.0,1529100000.0
Starbucks Corp,SBUX,OQSJ1DU9TAOC51A47K68,829224,2014.0,Q2,2013-12-30,2014-03-30,2015-04-28 17:26:33+00:00,0.28,0.28,0.13,174400000.0,0.28,,218300000.0,426900000.0,426900000.0,427000000.0,-100000.0,2763700000.0,3873800000.0,,,,0.0,,351500000.0,2763700000.0,1110100000.0,16700000.0,77700000.0,525900000.0,584200000.0,61000000.0,645200000.0,3873800000.0,1525000000.0,1510300000.0,1529100000.0
