company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CDW Corp,CDW,,1402057,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.51,0.51,,0.51,,42700000.0,62000000.0,75000000.0,75000000.0,75000000.0,4337400000.0,5191000000.0,600000.0,,517900000.0,4337400000.0,853600000.0,156600000.0,579900000.0,273700000.0,-156000000.0,117700000.0,5191000000.0,145900000.0,145300000.0,146700000.0
CDW Corp,CDW,,1402057,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.08,1.08,,1.08,,82700000.0,131100000.0,146300000.0,146300000.0,146300000.0,8703600000.0,10415300000.0,700000.0,,1036300000.0,8703600000.0,1711700000.0,316000000.0,1167400000.0,544300000.0,-315300000.0,229000000.0,10415300000.0,145900000.0,145300000.0,146700000.0
CDW Corp,CDW,,1402057,2013.0,Q2,2013-04-01,2013-06-30,2014-08-13 08:13:39+00:00,0.32,0.32,0.0,0.32,,26500000.0,31600000.0,46700000.0,46700000.0,46700000.0,2327700000.0,2779300000.0,200000.0,,266400000.0,2327700000.0,451600000.0,80600000.0,298000000.0,153600000.0,-80400000.0,73200000.0,2779300000.0,145900000.0,145300000.0,146700000.0
CDW Corp,CDW,,1402057,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.01,1.01,,1.01,,79100000.0,130500000.0,136400000.0,136400000.0,136400000.0,8533700000.0,10220700000.0,700000.0,,1029400000.0,8533700000.0,1687000000.0,312300000.0,1159900000.0,527100000.0,-311600000.0,215500000.0,10220700000.0,148900000.0,145200000.0,146100000.0
CDW Corp,CDW,,1402057,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 08:34:17+00:00,0.19,0.19,0.0,0.19,,16200000.0,30400000.0,28300000.0,28300000.0,28300000.0,2009700000.0,2411700000.0,400000.0,,251500000.0,2009700000.0,402000000.0,76000000.0,281900000.0,120100000.0,-75600000.0,44500000.0,2411700000.0,148900000.0,145200000.0,146100000.0
CDW Corp,CDW,,1402057,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:54:47+00:00,1.44,1.44,0.195,1.42,,142800000.0,138000000.0,244900000.0,244900000.0,244900000.0,10153200000.0,12074500000.0,2700000.0,,1110300000.0,10153200000.0,1921300000.0,288000000.0,1248300000.0,673000000.0,-285300000.0,387700000.0,12074500000.0,170100000.0,170600000.0,172800000.0
CDW Corp,CDW,,1402057,2014.0,Q4,2014-10-01,2014-12-31,,0.3,0.3,0.07,0.3,,28400000.0,37500000.0,51800000.0,51800000.0,51800000.0,2558200000.0,3050100000.0,1400000.0,,290100000.0,2558200000.0,491900000.0,85500000.0,327600000.0,164300000.0,-84100000.0,80200000.0,3050100000.0,170100000.0,170600000.0,172800000.0
CDW Corp,CDW,,1402057,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.14,1.14,0.13,1.12,,114400000.0,100500000.0,193100000.0,193100000.0,193100000.0,7595000000.0,9024400000.0,1300000.0,,820200000.0,7595000000.0,1429400000.0,202500000.0,920700000.0,508700000.0,-201200000.0,307500000.0,9024400000.0,168500000.0,170900000.0,173000000.0
CDW Corp,CDW,,1402057,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.49,1.49,0.17,1.46,,137000000.0,136200000.0,253100000.0,253100000.0,253100000.0,9860000000.0,11737700000.0,1900000.0,,1090800000.0,9860000000.0,1877700000.0,262500000.0,1227000000.0,650700000.0,-260600000.0,390100000.0,11737700000.0,168500000.0,170900000.0,173000000.0
CDW Corp,CDW,,1402057,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 08:46:42+00:00,0.33,0.33,0.0425,0.32,,33900000.0,37200000.0,55600000.0,55600000.0,55600000.0,2758800000.0,3266100000.0,700000.0,0.0,285400000.0,2758800000.0,507300000.0,95900000.0,322600000.0,184700000.0,-95200000.0,89500000.0,3266100000.0,168500000.0,170900000.0,173000000.0
CDW Corp,CDW,,1402057,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.81,0.81,0.09,0.8,,80500000.0,63300000.0,137500000.0,137500000.0,137500000.0,4836200000.0,5758300000.0,600000.0,,534800000.0,4836200000.0,922100000.0,106600000.0,598100000.0,324000000.0,-106000000.0,218000000.0,5758300000.0,169800000.0,170200000.0,172700000.0
CDW Corp,CDW,,1402057,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.15,1.15,0.13,1.13,,100500000.0,132100000.0,195300000.0,195300000.0,195300000.0,9507100000.0,11335900000.0,1000000.0,,1137800000.0,9507100000.0,1828800000.0,264100000.0,1269900000.0,558900000.0,-263100000.0,295800000.0,11335900000.0,169800000.0,170200000.0,172700000.0
CDW Corp,CDW,,1402057,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 08:52:24+00:00,0.51,0.51,0.0425,0.5,,50600000.0,34800000.0,86600000.0,86600000.0,86600000.0,2609100000.0,3106000000.0,100000.0,,273900000.0,2609100000.0,496900000.0,51100000.0,308700000.0,188200000.0,-51000000.0,137200000.0,3106000000.0,169800000.0,170200000.0,172700000.0
CDW Corp,CDW,,1402057,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.96,0.96,0.09,0.95,,76400000.0,128900000.0,155400000.0,155400000.0,155400000.0,9225700000.0,11009200000.0,1100000.0,,1130300000.0,9225700000.0,1783500000.0,293600000.0,1259200000.0,524300000.0,-292500000.0,231800000.0,11009200000.0,169700000.0,169600000.0,172300000.0
CDW Corp,CDW,,1402057,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 08:38:32+00:00,0.3,0.3,0.0425,0.3,,29900000.0,28500000.0,50900000.0,50900000.0,50900000.0,2227100000.0,2652300000.0,500000.0,,260900000.0,2227100000.0,425200000.0,55500000.0,289400000.0,135800000.0,-55000000.0,80800000.0,2652300000.0,169700000.0,169600000.0,172300000.0
CDW Corp,CDW,,1402057,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:42:02+00:00,2.37,2.37,0.31,2.35,,243900000.0,147800000.0,403100000.0,403100000.0,403100000.0,10872900000.0,12988700000.0,88800000.0,,1226000000.0,10872900000.0,2115800000.0,183800000.0,1373800000.0,742000000.0,-95000000.0,647000000.0,12988700000.0,170100000.0,170300000.0,171800000.0
CDW Corp,CDW,,1402057,2015.0,Q4,2015-10-01,2015-12-31,,0.53,0.53,0.11,0.52,,52400000.0,39200000.0,89300000.0,89300000.0,89300000.0,2860800000.0,3418400000.0,200000.0,,338500000.0,2860800000.0,557600000.0,38400000.0,377700000.0,179900000.0,-38200000.0,141700000.0,3418400000.0,170100000.0,170300000.0,171800000.0
CDW Corp,CDW,,1402057,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 17:57:47+00:00,0.89,0.89,0.0675,0.88,,95300000.0,41200000.0,150900000.0,150900000.0,150900000.0,2933900000.0,3501100000.0,80100000.0,,321400000.0,2933900000.0,567200000.0,38500000.0,362600000.0,204600000.0,41600000.0,246200000.0,3501100000.0,169600000.0,169600000.0,171000000.0
CDW Corp,CDW,,1402057,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.84,1.84,0.2,1.83,,191500000.0,108600000.0,313800000.0,313800000.0,313800000.0,8012100000.0,9570300000.0,88600000.0,,887500000.0,8012100000.0,1558200000.0,145400000.0,996100000.0,562100000.0,-56800000.0,505300000.0,9570300000.0,169600000.0,169600000.0,171000000.0
CDW Corp,CDW,,1402057,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.14,2.14,0.27,2.13,,219900000.0,146100000.0,365600000.0,365600000.0,365600000.0,10570300000.0,12620400000.0,90000000.0,,1177600000.0,10570300000.0,2050100000.0,230900000.0,1323700000.0,726400000.0,-140900000.0,585500000.0,12620400000.0,169600000.0,169600000.0,171000000.0
CDW Corp,CDW,,1402057,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 18:00:51+00:00,0.63,0.63,0.0675,0.63,,63900000.0,38000000.0,108200000.0,108200000.0,108200000.0,2779500000.0,3314000000.0,4000000.0,,290600000.0,2779500000.0,534500000.0,37800000.0,328600000.0,205900000.0,-33800000.0,172100000.0,3314000000.0,171700000.0,171000000.0,172500000.0
CDW Corp,CDW,,1402057,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.95,0.95,0.14,0.95,,96200000.0,67400000.0,162900000.0,162900000.0,162900000.0,5078200000.0,6069200000.0,8500000.0,,566100000.0,5078200000.0,991000000.0,106900000.0,633500000.0,357500000.0,-98400000.0,259100000.0,6069200000.0,171700000.0,171000000.0,172500000.0
CDW Corp,CDW,,1402057,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.58,1.58,0.25,1.57,,158500000.0,142100000.0,270300000.0,270300000.0,270300000.0,10395200000.0,12385400000.0,10600000.0,,1141600000.0,10395200000.0,1990200000.0,288300000.0,1283700000.0,706500000.0,-277700000.0,428800000.0,12385400000.0,171700000.0,171000000.0,172500000.0
CDW Corp,CDW,,1402057,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 17:38:13+00:00,0.32,0.32,0.0675,0.32,,32300000.0,29400000.0,54700000.0,54700000.0,54700000.0,2298700000.0,2755200000.0,4500000.0,,275500000.0,2298700000.0,456500000.0,69100000.0,304900000.0,151600000.0,-64600000.0,87000000.0,2755200000.0,170900000.0,172100000.0,173500000.0
CDW Corp,CDW,,1402057,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.46,1.46,0.22,1.44,,145200000.0,138900000.0,248700000.0,248700000.0,248700000.0,10224800000.0,12177400000.0,6700000.0,,1124900000.0,10224800000.0,1952600000.0,301600000.0,1263800000.0,688800000.0,-294900000.0,393900000.0,12177400000.0,170900000.0,172100000.0,173500000.0
CDW Corp,CDW,,1402057,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:44:54+00:00,2.6,2.6,0.4825,2.56,,248100000.0,162900000.0,425100000.0,425100000.0,425100000.0,11344400000.0,13672700000.0,1800000.0,,1345400000.0,11344400000.0,2328300000.0,148600000.0,1508300000.0,820000000.0,-146800000.0,673200000.0,13672700000.0,163500000.0,163600000.0,166000000.0
CDW Corp,CDW,,1402057,2016.0,Q4,2016-10-01,2016-12-31,,0.64,0.64,0.16,0.64,,59700000.0,44500000.0,103900000.0,103900000.0,103900000.0,2604200000.0,3183200000.0,-500000.0,,336500000.0,2604200000.0,579000000.0,33900000.0,381000000.0,198000000.0,-34400000.0,163600000.0,3183200000.0,163500000.0,163600000.0,166000000.0
CDW Corp,CDW,,1402057,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 17:44:07+00:00,0.78,0.78,0.1075,0.76,,72300000.0,41900000.0,125900000.0,125900000.0,125900000.0,3093900000.0,3708200000.0,400000.0,,334900000.0,3093900000.0,614300000.0,39700000.0,376800000.0,237500000.0,-39300000.0,198200000.0,3708200000.0,161400000.0,162100000.0,164900000.0
CDW Corp,CDW,,1402057,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.96,1.96,0.32,1.92,,188400000.0,118400000.0,321200000.0,321200000.0,321200000.0,8740200000.0,10489500000.0,2300000.0,,1008900000.0,8740200000.0,1749300000.0,114700000.0,1127300000.0,622000000.0,-112400000.0,509600000.0,10489500000.0,161400000.0,162100000.0,164900000.0
CDW Corp,CDW,,1402057,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.49,2.49,0.43,2.44,,240800000.0,157600000.0,410500000.0,410500000.0,410500000.0,11601000000.0,13907900000.0,2500000.0,,1347400000.0,11601000000.0,2306900000.0,153100000.0,1505000000.0,801900000.0,-150600000.0,651300000.0,13907900000.0,161400000.0,162100000.0,164900000.0
CDW Corp,CDW,,1402057,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 17:50:14+00:00,0.71,0.71,0.1075,0.7,,70000000.0,42300000.0,117500000.0,117500000.0,117500000.0,3054100000.0,3664600000.0,900000.0,,344700000.0,3054100000.0,610500000.0,36900000.0,387000000.0,223500000.0,-36000000.0,187500000.0,3664600000.0,165500000.0,164900000.0,166700000.0
CDW Corp,CDW,,1402057,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.18,1.18,0.22,1.16,,116100000.0,76500000.0,195300000.0,195300000.0,195300000.0,5646300000.0,6781300000.0,1900000.0,,674000000.0,5646300000.0,1135000000.0,75000000.0,750500000.0,384500000.0,-73100000.0,311400000.0,6781300000.0,165500000.0,164900000.0,166700000.0
CDW Corp,CDW,,1402057,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.6,2.6,0.39,2.56,,263800000.0,156900000.0,435500000.0,435500000.0,435500000.0,11441000000.0,13700800000.0,82200000.0,,1333900000.0,11441000000.0,2259800000.0,151900000.0,1490800000.0,769000000.0,-69700000.0,699300000.0,13700800000.0,165500000.0,164900000.0,166700000.0
CDW Corp,CDW,,1402057,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:42:33+00:00,0.47,0.47,0.1075,0.46,,46100000.0,34200000.0,77800000.0,77800000.0,77800000.0,2592200000.0,3116700000.0,1000000.0,,329300000.0,2592200000.0,524500000.0,38100000.0,363500000.0,161000000.0,-37100000.0,123900000.0,3116700000.0,165500000.0,167300000.0,168900000.0
CDW Corp,CDW,,1402057,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.52,2.52,0.35,2.49,,257700000.0,152600000.0,426200000.0,426200000.0,426200000.0,11166400000.0,13350200000.0,85300000.0,,1279800000.0,11166400000.0,2183800000.0,152800000.0,1432400000.0,751400000.0,-67500000.0,683900000.0,13350200000.0,165500000.0,167300000.0,168900000.0
CDW Corp,CDW,,1402057,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:33:20+00:00,3.37,3.37,0.69,3.31,,137600000.0,173700000.0,523100000.0,523100000.0,523100000.0,12382700000.0,14832900000.0,-55300000.0,,1410000000.0,12382700000.0,2450200000.0,150500000.0,1583700000.0,866500000.0,-205800000.0,660700000.0,14832900000.0,155200000.0,155400000.0,158200000.0
CDW Corp,CDW,,1402057,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:13:42+00:00,0.84,0.84,0.16,0.83,,77600000.0,46300000.0,129300000.0,129300000.0,129300000.0,3291000000.0,3933200000.0,700000.0,,351900000.0,3291000000.0,642200000.0,37800000.0,398200000.0,244000000.0,-37100000.0,206900000.0,3933200000.0,153900000.0,153800000.0,156200000.0
CDW Corp,CDW,,1402057,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 17:41:02+00:00,0.9,0.9,0.16,0.89,,54400000.0,46500000.0,140900000.0,140900000.0,140900000.0,3250900000.0,3891700000.0,400000.0,,363500000.0,3250900000.0,640800000.0,35900000.0,410000000.0,230800000.0,-35500000.0,195300000.0,3891700000.0,156600000.0,156000000.0,159000000.0
CDW Corp,CDW,,1402057,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:33:20+00:00,4.26,4.26,0.925,4.19,,197500000.0,182500000.0,643000000.0,643000000.0,643000000.0,13533600000.0,16240500000.0,1800000.0,,1537100000.0,13533600000.0,2706900000.0,148600000.0,1719600000.0,987300000.0,-146800000.0,840500000.0,16240500000.0,150900000.0,150900000.0,153600000.0
CDW Corp,CDW,,1402057,2018.0,Q4,2018-10-01,2018-12-31,,1.07,1.07,,1.05,,47300000.0,48600000.0,159300000.0,159300000.0,159300000.0,3381000000.0,4074800000.0,800000.0,,402300000.0,3381000000.0,693800000.0,37100000.0,450900000.0,242900000.0,-36300000.0,206600000.0,4074800000.0,150900000.0,150900000.0,153600000.0
CDW Corp,CDW,,1402057,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:05:24+00:00,1.22,1.22,,1.2,,54700000.0,48100000.0,183700000.0,183700000.0,183700000.0,3659600000.0,4373200000.0,200000.0,,390700000.0,3659600000.0,713600000.0,36600000.0,438800000.0,274800000.0,-36400000.0,238400000.0,4373200000.0,150600000.0,150900000.0,153700000.0
CDW Corp,CDW,,1402057,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.19,3.19,,3.14,,150200000.0,133900000.0,483700000.0,483700000.0,483700000.0,10152600000.0,12165700000.0,1000000.0,,1134800000.0,10152600000.0,2013100000.0,111500000.0,1268700000.0,744400000.0,-110500000.0,633900000.0,12165700000.0,150600000.0,150900000.0,153700000.0
CDW Corp,CDW,,1402057,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:08:52+00:00,1.14,1.14,,1.12,,56800000.0,48700000.0,173000000.0,173000000.0,173000000.0,3490500000.0,4186100000.0,1500000.0,,381400000.0,3490500000.0,695600000.0,37200000.0,430100000.0,265500000.0,-35700000.0,229800000.0,4186100000.0,151800000.0,151600000.0,153900000.0
CDW Corp,CDW,,1402057,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.97,1.97,,1.94,,95500000.0,85800000.0,300000000.0,300000000.0,300000000.0,6493000000.0,7792500000.0,800000.0,,744100000.0,6493000000.0,1299500000.0,74900000.0,829900000.0,469600000.0,-74100000.0,395500000.0,7792500000.0,151800000.0,151600000.0,153900000.0
CDW Corp,CDW,,1402057,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:03:46+00:00,0.83,0.83,0.21,0.82,,38700000.0,37100000.0,127000000.0,127000000.0,127000000.0,3002500000.0,3606400000.0,-700000.0,,362700000.0,3002500000.0,603900000.0,37700000.0,399800000.0,204100000.0,-38400000.0,165700000.0,3606400000.0,153000000.0,152200000.0,154800000.0
