company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
CDW Corp,CDW,,1402057,2013.0,Q2,,2013-06-30,2013-08-12 16:10:17+00:00,1053500000.0,1555600000.0,114800000.0,-5300000.0,,179300000.0,0.0,2212400000.0,96900000.0,12100000.0,5600000.0,93700000.0,2207400000.0,1403700000.0,3710900000.0,,378500000.0,132700000.0,598300000.0,,47000000.0,1600000.0,50700000.0,41400000.0,6400000.0,20200000.0,108200000.0,-1998100000.0,13500000.0,6020500000.0,209000000.0,2233700000.0,1445200000.0,209000000.0,209000000.0,5811500000.0,6020500000.0,3654100000.0,4366300000.0,0.0
CDW Corp,CDW,,1402057,2013.0,Q1,,2013-03-31,2013-05-09 12:30:49+00:00,895000000.0,1416000000.0,120400000.0,-2000000.0,,147100000.0,0.0,2210600000.0,66000000.0,13100000.0,17500000.0,86600000.0,2208500000.0,1443600000.0,3680800000.0,,358400000.0,134000000.0,609000000.0,,104800000.0,1200000.0,49300000.0,49300000.0,6900000.0,22600000.0,51500000.0,-2044800000.0,0.0,5822700000.0,163800000.0,1986100000.0,1312900000.0,163800000.0,163800000.0,5658900000.0,5822700000.0,3702600000.0,4346000000.0,
CDW Corp,CDW,,1402057,2014.0,FY,,2014-12-31,2016-02-24 17:48:36+00:00,1036100000.0,1716700000.0,147900000.0,-16600000.0,,344500000.0,0.0,2713600000.0,81300000.0,,,130100000.0,2217600000.0,1168800000.0,3150600000.0,86700000.0,337500000.0,137200000.0,475000000.0,,28100000.0,12200000.0,45800000.0,,,29100000.0,54700000.0,-1760500000.0,15400000.0,6075900000.0,936500000.0,2453400000.0,1468000000.0,936500000.0,936500000.0,5139400000.0,6075900000.0,3485300000.0,3671400000.0,0.0
CDW Corp,CDW,,1402057,2014.0,Q3,,2014-09-30,2014-11-12 08:30:27+00:00,1077600000.0,1648600000.0,153200000.0,-11700000.0,,357800000.0,0.0,2706300000.0,102300000.0,,200000.0,103900000.0,2218600000.0,1207000000.0,3146300000.0,,423500000.0,131700000.0,495400000.0,,50200000.0,2100000.0,44100000.0,31800000.0,,24800000.0,86300000.0,-1800600000.0,15400000.0,6107400000.0,894000000.0,2516200000.0,1527600000.0,894000000.0,894000000.0,5213400000.0,6107400000.0,3459500000.0,3685800000.0,0.0
CDW Corp,CDW,,1402057,2014.0,Q2,,2014-06-30,2014-08-13 08:13:39+00:00,1121700000.0,1685700000.0,147300000.0,-6500000.0,,227600000.0,0.0,2700200000.0,77900000.0,,19100000.0,97100000.0,2220100000.0,1247000000.0,3110600000.0,,449600000.0,129800000.0,517900000.0,,28500000.0,1600000.0,42600000.0,31500000.0,,22400000.0,52400000.0,-1848900000.0,15400000.0,6045300000.0,844800000.0,2415300000.0,1529400000.0,844800000.0,844800000.0,5200500000.0,6045300000.0,3500200000.0,3671100000.0,0.0
CDW Corp,CDW,,1402057,2014.0,Q1,,2014-03-31,2014-05-12 08:34:17+00:00,933900000.0,1499500000.0,141200000.0,-10200000.0,,306700000.0,0.0,2693200000.0,93600000.0,,48800000.0,91100000.0,2219100000.0,1286600000.0,3157000000.0,,388400000.0,129900000.0,540800000.0,,64800000.0,1500000.0,41400000.0,27500000.0,,29700000.0,53300000.0,-1928200000.0,15400000.0,5912500000.0,754800000.0,2247900000.0,1418500000.0,754800000.0,754800000.0,5157700000.0,5912500000.0,3534700000.0,3739200000.0,0.0
CDW Corp,CDW,,1402057,2015.0,FY,,2015-12-31,2017-02-28 17:54:47+00:00,1306100000.0,2215800000.0,218500000.0,-61100000.0,,37600000.0,0.0,2808600000.0,151900000.0,,,120400000.0,2500400000.0,1276400000.0,3232500000.0,,393100000.0,175400000.0,469600000.0,,25100000.0,12300000.0,70000000.0,,,38100000.0,144300000.0,-1651600000.0,27200000.0,6755300000.0,1095900000.0,2790800000.0,1887300000.0,1095900000.0,1095900000.0,5659400000.0,6755300000.0,3789100000.0,3772100000.0,0.0
CDW Corp,CDW,,1402057,2015.0,Q3,,2015-09-30,2015-11-06 08:46:42+00:00,1367400000.0,2090600000.0,183000000.0,-45300000.0,,97500000.0,0.0,2795600000.0,126400000.0,,1700000.0,117900000.0,2517400000.0,1325400000.0,3240300000.0,0.0,411400000.0,154400000.0,495900000.0,,17500000.0,9400000.0,57700000.0,,,30500000.0,135400000.0,-1674600000.0,27500000.0,6741500000.0,1075700000.0,2734900000.0,1871900000.0,1075700000.0,1075700000.0,5665800000.0,6741500000.0,3852200000.0,3793900000.0,0.0
CDW Corp,CDW,,1402057,2015.0,Q2,,2015-06-30,2015-08-07 08:52:24+00:00,1227200000.0,1901200000.0,151300000.0,-22900000.0,,335700000.0,0.0,2731200000.0,56500000.0,,15000000.0,108200000.0,2215600000.0,1089400000.0,3154200000.0,95400000.0,436200000.0,134200000.0,428200000.0,,25000000.0,2200000.0,47400000.0,,,27000000.0,41300000.0,-1712500000.0,15400000.0,6251200000.0,995800000.0,2714400000.0,1625600000.0,995800000.0,995800000.0,5255400000.0,6251200000.0,3402600000.0,3629800000.0,0.0
CDW Corp,CDW,,1402057,2015.0,Q1,,2015-03-31,2015-05-08 08:38:32+00:00,984900000.0,1623000000.0,149000000.0,-27600000.0,,447400000.0,0.0,2720600000.0,82300000.0,,47400000.0,102300000.0,2215200000.0,1128800000.0,3190800000.0,86700000.0,357000000.0,135100000.0,450000000.0,,17200000.0,2600000.0,46700000.0,34300000.0,,27100000.0,58500000.0,-1717500000.0,15400000.0,6088600000.0,975500000.0,2485900000.0,1425600000.0,975500000.0,975500000.0,5113100000.0,6088600000.0,3467600000.0,3687500000.0,0.0
CDW Corp,CDW,,1402057,2016.0,FY,,2016-12-31,2018-02-28 17:42:02+00:00,1653300000.0,2403500000.0,203000000.0,-139600000.0,,263700000.0,,2858900000.0,172600000.0,,2600000.0,167600000.0,2455000000.0,1055600000.0,3215900000.0,,452000000.0,163700000.0,369200000.0,,25100000.0,36000000.0,37100000.0,,,38000000.0,118900000.0,-1673800000.0,18500000.0,6948400000.0,1045500000.0,3238100000.0,2280700000.0,1045500000.0,1045500000.0,5902900000.0,6948400000.0,3546600000.0,3622200000.0,0.0
CDW Corp,CDW,,1402057,2016.0,Q3,,2016-09-30,2016-11-02 17:57:47+00:00,1475400000.0,2289200000.0,227600000.0,-115800000.0,,118300000.0,0.0,2845200000.0,180100000.0,,12700000.0,164800000.0,2467900000.0,1110600000.0,3222900000.0,,451600000.0,162500000.0,393200000.0,,17500000.0,34000000.0,39400000.0,,,30200000.0,138700000.0,-1738900000.0,18500000.0,6772800000.0,990500000.0,2997800000.0,2126800000.0,990500000.0,990500000.0,5782300000.0,6772800000.0,3612500000.0,3655500000.0,0.0
CDW Corp,CDW,,1402057,2016.0,Q2,,2016-06-30,2016-08-03 18:00:51+00:00,1587900000.0,2342800000.0,211800000.0,-104000000.0,,129400000.0,0.0,2832700000.0,144600000.0,,19700000.0,135600000.0,2475000000.0,1162000000.0,3214400000.0,,487300000.0,163800000.0,420800000.0,,25100000.0,11800000.0,61600000.0,,,26900000.0,115800000.0,-1715300000.0,26100000.0,6887900000.0,1013400000.0,3075300000.0,2177700000.0,1013400000.0,1013400000.0,5874500000.0,6887900000.0,3648800000.0,3696800000.0,0.0
CDW Corp,CDW,,1402057,2016.0,Q1,,2016-03-31,2016-05-04 17:38:13+00:00,1331500000.0,1992900000.0,184800000.0,-68900000.0,,248200000.0,0.0,2818800000.0,166300000.0,,51600000.0,126700000.0,2495200000.0,1225400000.0,3225000000.0,,460400000.0,168400000.0,448500000.0,,17500000.0,12600000.0,61100000.0,,,38100000.0,114800000.0,-1710000000.0,26900000.0,6717900000.0,1039900000.0,2816300000.0,1943400000.0,1039900000.0,1039900000.0,5678000000.0,6717900000.0,3733200000.0,3734600000.0,0.0
CDW Corp,CDW,,1402057,2017.0,FY,,2017-12-31,2019-02-27 16:44:54+00:00,1815700000.0,2672300000.0,89200000.0,-95900000.0,,144200000.0,,2913100000.0,,,,129500000.0,2479600000.0,897000000.0,3210000000.0,,411500000.0,161100000.0,196300000.0,402200000.0,,32700000.0,52700000.0,,,60000000.0,168300000.0,-1831600000.0,25500000.0,6966700000.0,985600000.0,3396300000.0,2522100000.0,985600000.0,985600000.0,5981100000.0,6966700000.0,3409300000.0,3459000000.0,0.0
CDW Corp,CDW,,1402057,2017.0,Q3,,2017-09-30,2017-11-01 17:44:07+00:00,1765900000.0,2692100000.0,307400000.0,-101700000.0,,97900000.0,0.0,2905400000.0,228400000.0,,31600000.0,138300000.0,2477600000.0,937100000.0,3388400000.0,,549000000.0,162500000.0,315900000.0,,15400000.0,32100000.0,32300000.0,,,30200000.0,153500000.0,-1997200000.0,41500000.0,7101800000.0,806500000.0,3492500000.0,2558700000.0,806500000.0,806500000.0,6295300000.0,7101800000.0,3446800000.0,3736600000.0,0.0
CDW Corp,CDW,,1402057,2017.0,Q2,,2017-06-30,2017-08-03 17:50:14+00:00,1888000000.0,2673100000.0,251100000.0,-115800000.0,,79000000.0,0.0,2892000000.0,180900000.0,,12400000.0,150700000.0,2469300000.0,976600000.0,3277800000.0,,513600000.0,160700000.0,329500000.0,,21600000.0,38300000.0,30000000.0,,,32000000.0,131000000.0,-1927100000.0,18500000.0,7041600000.0,849100000.0,3396700000.0,2555200000.0,849100000.0,849100000.0,6192500000.0,7041600000.0,3484200000.0,3637300000.0,0.0
CDW Corp,CDW,,1402057,2017.0,Q1,,2017-03-31,2017-05-03 17:42:33+00:00,1509300000.0,2225200000.0,230700000.0,-133500000.0,,251700000.0,0.0,2876200000.0,205100000.0,,27500000.0,171300000.0,2459100000.0,1015100000.0,3262000000.0,,493400000.0,162400000.0,350400000.0,,15200000.0,40500000.0,32200000.0,,,45200000.0,127300000.0,-1835400000.0,18500000.0,6774700000.0,907300000.0,3097600000.0,2222800000.0,907300000.0,907300000.0,5867400000.0,6774700000.0,3514700000.0,3644600000.0,0.0
CDW Corp,CDW,,1402057,2018.0,FY,,2018-12-31,2020-02-28 16:33:20+00:00,2006400000.0,2987600000.0,119200000.0,-130600000.0,,205800000.0,,2998400000.0,,,,186400000.0,2462800000.0,712200000.0,3183300000.0,,454300000.0,156100000.0,141900000.0,410300000.0,,39800000.0,64200000.0,,,55500000.0,149100000.0,-1892600000.0,25300000.0,7167700000.0,975200000.0,3796800000.0,2803100000.0,975200000.0,975200000.0,6192500000.0,7167700000.0,3214800000.0,3389400000.0,0.0
CDW Corp,CDW,,1402057,2018.0,Q3,,2018-09-30,2018-10-31 16:13:42+00:00,2017500000.0,3020900000.0,341400000.0,-108200000.0,,255100000.0,,2972400000.0,,,11200000.0,162800000.0,2469500000.0,758200000.0,3187400000.0,,481100000.0,147800000.0,158400000.0,188500000.0,15900000.0,50400000.0,65000000.0,,,34600000.0,192400000.0,-1703500000.0,32000000.0,7375400000.0,1160700000.0,3949500000.0,2803900000.0,1160700000.0,1160700000.0,6214700000.0,7375400000.0,3278100000.0,3410800000.0,0.0
CDW Corp,CDW,,1402057,2018.0,Q2,,2018-06-30,2018-08-02 17:41:02+00:00,2081200000.0,2986000000.0,309600000.0,-105100000.0,,100700000.0,,2954800000.0,,,22100000.0,138400000.0,2472500000.0,802300000.0,3201700000.0,,576900000.0,150300000.0,172900000.0,169900000.0,21900000.0,60300000.0,66600000.0,,,38300000.0,181100000.0,-1780800000.0,38600000.0,7330100000.0,1068900000.0,3844700000.0,2820000000.0,1068900000.0,1068900000.0,6261200000.0,7330100000.0,3335100000.0,3441200000.0,0.0
CDW Corp,CDW,,1402057,2018.0,Q1,,2018-03-31,2018-05-02 17:43:25+00:00,1812200000.0,2584200000.0,295400000.0,-78500000.0,,221000000.0,,2930000000.0,,,56700000.0,140900000.0,2488800000.0,859000000.0,3209700000.0,,485800000.0,153100000.0,188900000.0,193600000.0,15900000.0,47100000.0,49900000.0,,,42000000.0,188900000.0,-1854600000.0,25800000.0,7027900000.0,996900000.0,3479900000.0,2582500000.0,996900000.0,996900000.0,6031000000.0,7027900000.0,3394900000.0,3448500000.0,0.0
CDW Corp,CDW,,1402057,2019.0,FY,,2019-12-31,2020-05-06 16:05:02+00:00,2264900000.0,3397300000.0,639300000.0,-117800000.0,131100000.0,154000000.0,,3096700000.0,,,88600000.0,212300000.0,2553000000.0,594100000.0,3283200000.0,,611200000.0,363100000.0,62400000.0,252200000.0,,155100000.0,71000000.0,,,,171600000.0,-2018600000.0,34100000.0,7999400000.0,960300000.0,4334100000.0,3491400000.0,960300000.0,960300000.0,7039100000.0,7999400000.0,3302200000.0,3547700000.0,0.0
CDW Corp,CDW,,1402057,2019.0,Q3,,2019-09-30,2019-10-31 16:05:24+00:00,2311700000.0,3331700000.0,449000000.0,-154100000.0,,166900000.0,,3074600000.0,,,51400000.0,191400000.0,2515900000.0,616100000.0,3259000000.0,,603600000.0,171100000.0,111300000.0,212100000.0,,104700000.0,156700000.0,,,,193100000.0,-1985400000.0,25400000.0,7703100000.0,935100000.0,4295300000.0,3241000000.0,935100000.0,935100000.0,6768000000.0,7703100000.0,3236700000.0,3527000000.0,0.0
CDW Corp,CDW,,1402057,2019.0,Q2,,2019-06-30,2019-07-31 16:08:52+00:00,2521500000.0,3373300000.0,491000000.0,-139400000.0,,194500000.0,,3049100000.0,,,59800000.0,161700000.0,2524700000.0,660500000.0,3253300000.0,,652200000.0,163400000.0,123100000.0,200800000.0,,148000000.0,149100000.0,,,,205300000.0,-1973600000.0,25500000.0,7921900000.0,936100000.0,4425300000.0,3460300000.0,936100000.0,936100000.0,6985800000.0,7921900000.0,3333200000.0,3525500000.0,0.0
CDW Corp,CDW,,1402057,2019.0,Q1,,2019-03-31,2019-05-01 16:03:46+00:00,2245400000.0,3078500000.0,472100000.0,-127500000.0,,285000000.0,,3026800000.0,,,101300000.0,178400000.0,2528200000.0,696000000.0,3257700000.0,,590700000.0,155200000.0,132700000.0,192100000.0,,167600000.0,146800000.0,,,,178300000.0,-1972000000.0,25700000.0,7679500000.0,927300000.0,4132500000.0,3215000000.0,927300000.0,927300000.0,6752200000.0,7679500000.0,3391800000.0,3537200000.0,0.0
CDW Corp,CDW,,1402057,2020.0,Q1,,2020-03-31,2020-05-06 16:05:02+00:00,2312600000.0,3591900000.0,706600000.0,-159300000.0,,214400000.0,,3116300000.0,,,135400000.0,201300000.0,2529500000.0,540200000.0,3438500000.0,,672100000.0,331900000.0,62800000.0,257600000.0,,155000000.0,184200000.0,,,,187400000.0,-2067300000.0,33700000.0,8222400000.0,889700000.0,4665800000.0,3647200000.0,889700000.0,889700000.0,7332700000.0,8222400000.0,3224700000.0,3685500000.0,0.0
