company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CDW Corp,CDW,,1402057,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 10:07:36+00:00,,12500000.0,-41800000.0,196600000.0,153600000.0,-1100000.0,-131000000.0,,2165000000.0,-144700000.0,-36200000.0,171500000.0,-144900000.0,-36200000.0,171500000.0,-10700000.0,-1900000.0,-1900000.0,138300000.0,196700000.0,,,,-10300000.0,-25900000.0,-2506400000.0,,
CDW Corp,CDW,,1402057,2011.0,Q2TTM,2010-07-01,2011-06-30,,,16700000.0,1800000.0,377800000.0,206700000.0,1000000.0,-49200000.0,,2951000000.0,-179400000.0,-96100000.0,293200000.0,-179600000.0,-96100000.0,293200000.0,18500000.0,-63400000.0,-63400000.0,182400000.0,94100000.0,,,,-48600000.0,-47700000.0,-3224500000.0,,200000.0
CDW Corp,CDW,,1402057,2011.0,Q2,2011-04-01,2011-06-30,,,3700000.0,1400000.0,150500000.0,50800000.0,-100000.0,-154000000.0,,0.0,,-10300000.0,-11800000.0,-6900000.0,-10300000.0,-11800000.0,-29100000.0,-34800000.0,-34800000.0,122500000.0,0.0,,,,-2000000.0,-8300000.0,0.0,,
CDW Corp,CDW,,1402057,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-10 11:20:41+00:00,,7700000.0,-35000000.0,178200000.0,102400000.0,400000.0,-73400000.0,,1930000000.0,-95500000.0,-26500000.0,129800000.0,-95700000.0,-26500000.0,129800000.0,8000000.0,-39000000.0,-39000000.0,132100000.0,90900000.0,,,,-9800000.0,-16700000.0,-2116400000.0,,
CDW Corp,CDW,,1402057,2011.0,Q1,2011-01-01,2011-03-31,2012-05-15 10:27:35+00:00,,4000000.0,-36400000.0,27700000.0,51600000.0,500000.0,80600000.0,,307000000.0,-88800000.0,-16200000.0,141600000.0,-88800000.0,-16200000.0,141600000.0,37100000.0,-4200000.0,-4200000.0,9600000.0,54700000.0,,,,-7800000.0,-8400000.0,-450500000.0,0.0,
CDW Corp,CDW,,1402057,2012.0,Q4,2012-10-01,2012-12-31,,,2800000.0,41300000.0,137100000.0,51100000.0,-400000.0,-147900000.0,,33000000.0,-88700000.0,-16300000.0,-49700000.0,-88700000.0,-16300000.0,-49700000.0,-155100000.0,33300000.0,33300000.0,11000000.0,17900000.0,,,,-300000.0,-16000000.0,-139300000.0,-300000.0,
CDW Corp,CDW,,1402057,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 07:01:35+00:00,0.0,13600000.0,123200000.0,302700000.0,210200000.0,300000.0,-64700000.0,0.0,424700000.0,-338000000.0,-41700000.0,317400000.0,-338000000.0,-41700000.0,317400000.0,-62000000.0,119000000.0,119000000.0,39300000.0,-26700000.0,0.0,,0.0,-300000.0,-41400000.0,-735300000.0,-700000.0,
CDW Corp,CDW,,1402057,2012.0,Q3TTM,2011-10-01,2012-09-30,,,14000000.0,102800000.0,301900000.0,210400000.0,1800000.0,45700000.0,,696700000.0,-200000000.0,-45200000.0,410300000.0,-199800000.0,-45200000.0,410300000.0,167100000.0,104700000.0,104700000.0,35500000.0,10200000.0,,,,,-45200000.0,-906100000.0,-800000.0,
CDW Corp,CDW,,1402057,2012.0,Q3,2012-07-01,2012-09-30,,,2800000.0,43500000.0,14200000.0,53400000.0,800000.0,-38300000.0,,,-19200000.0,-9700000.0,62400000.0,-19200000.0,-9700000.0,62400000.0,34300000.0,38000000.0,38000000.0,6500000.0,-19100000.0,,,,,-9700000.0,,-100000.0,
CDW Corp,CDW,,1402057,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 10:27:00+00:00,,10800000.0,81900000.0,165600000.0,159100000.0,700000.0,83200000.0,0.0,391700000.0,-249300000.0,-25400000.0,367100000.0,-249300000.0,-25400000.0,367100000.0,93100000.0,85700000.0,85700000.0,28300000.0,-44600000.0,,,,,-25400000.0,-596000000.0,-400000.0,
CDW Corp,CDW,,1402057,2012.0,Q2TTM,2011-07-01,2012-06-30,,,16000000.0,52500000.0,306100000.0,208200000.0,-500000.0,26400000.0,,931700000.0,-230000000.0,-45200000.0,389600000.0,-229800000.0,-45200000.0,389600000.0,114100000.0,103800000.0,103800000.0,35200000.0,135100000.0,,,,-500000.0,-44700000.0,-1296100000.0,-700000.0,
CDW Corp,CDW,,1402057,2012.0,Q2,2012-04-01,2012-06-30,,,2800000.0,38100000.0,135100000.0,53200000.0,-400000.0,-16700000.0,,0.0,,-7400000.0,81700000.0,48300000.0,-7400000.0,81700000.0,122200000.0,36800000.0,36800000.0,5600000.0,0.0,,,,,-7400000.0,0.0,0.0,
CDW Corp,CDW,,1402057,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-12 16:10:17+00:00,,8000000.0,38400000.0,151400000.0,105700000.0,-100000.0,121500000.0,,391700000.0,-230100000.0,-15700000.0,304700000.0,-230100000.0,-15700000.0,304700000.0,58800000.0,47700000.0,47700000.0,21800000.0,-25500000.0,,,,,-15700000.0,-596000000.0,-300000.0,
CDW Corp,CDW,,1402057,2012.0,Q1TTM,2011-04-01,2012-03-31,,,16900000.0,15800000.0,321500000.0,205800000.0,-200000.0,-110900000.0,,2446700000.0,-284700000.0,-48100000.0,296100000.0,-285000000.0,-48100000.0,296100000.0,-37200000.0,32200000.0,32200000.0,152100000.0,122800000.0,,,,-2500000.0,-45600000.0,-2853800000.0,-400000.0,
CDW Corp,CDW,,1402057,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 12:30:49+00:00,,5200000.0,300000.0,16300000.0,52500000.0,300000.0,138200000.0,,283700000.0,-278100000.0,-8300000.0,223000000.0,-278400000.0,-8300000.0,223000000.0,-63400000.0,10900000.0,10900000.0,16200000.0,-74000000.0,,,,,-8300000.0,-487800000.0,,
CDW Corp,CDW,,1402057,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 17:48:36+00:00,0.0,8800000.0,82500000.0,267600000.0,208200000.0,-700000.0,-94100000.0,424700000.0,1598200000.0,-168300000.0,-47100000.0,366300000.0,-168300000.0,-47100000.0,366300000.0,150200000.0,132800000.0,132800000.0,110600000.0,-16100000.0,0.0,,-7300000.0,0.0,-47100000.0,-2167600000.0,-200000.0,
CDW Corp,CDW,,1402057,2013.0,Q4,2013-10-01,2013-12-31,,,1700000.0,18200000.0,98100000.0,51900000.0,-100000.0,-128800000.0,,,-140900000.0,-16600000.0,-4500000.0,-140900000.0,-16600000.0,-4500000.0,-162100000.0,60000000.0,60000000.0,10700000.0,32000000.0,,,-7300000.0,,-16600000.0,-165500000.0,-100000.0,
CDW Corp,CDW,,1402057,2013.0,Q3TTM,2012-10-01,2013-09-30,,,9900000.0,105600000.0,306600000.0,207400000.0,-1000000.0,-113200000.0,424700000.0,1631200000.0,-116100000.0,-46800000.0,321100000.0,-116100000.0,-46800000.0,321100000.0,157200000.0,106100000.0,106100000.0,110900000.0,-30200000.0,,,,-300000.0,-46500000.0,-2141400000.0,-400000.0,
CDW Corp,CDW,,1402057,2013.0,Q3,2013-07-01,2013-09-30,,,1800000.0,13400000.0,26800000.0,52000000.0,800000.0,30400000.0,424700000.0,188600000.0,16900000.0,-10500000.0,163700000.0,16900000.0,-10500000.0,163700000.0,170900000.0,-2200000.0,-2200000.0,81700000.0,-58100000.0,,,,,-10500000.0,-538300000.0,,
CDW Corp,CDW,,1402057,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-12 08:30:27+00:00,,7100000.0,64300000.0,169500000.0,156300000.0,-600000.0,34700000.0,424700000.0,1598200000.0,-27400000.0,-30500000.0,370800000.0,-27400000.0,-30500000.0,370800000.0,312300000.0,72800000.0,72800000.0,99900000.0,-48100000.0,0.0,,0.0,0.0,-30500000.0,-2002100000.0,-100000.0,
CDW Corp,CDW,,1402057,2013.0,Q2TTM,2012-07-01,2013-06-30,,,10900000.0,135700000.0,294000000.0,208800000.0,-1000000.0,-181900000.0,,1442600000.0,-152200000.0,-46000000.0,219800000.0,-152200000.0,-46000000.0,219800000.0,20600000.0,146300000.0,146300000.0,35700000.0,8800000.0,,,,-300000.0,-45700000.0,-1603100000.0,-500000.0,
CDW Corp,CDW,,1402057,2013.0,Q2,2013-04-01,2013-06-30,,,2300000.0,49200000.0,126500000.0,52300000.0,-900000.0,-114600000.0,,1409600000.0,45200000.0,-11200000.0,-900000.0,45200000.0,-11200000.0,-900000.0,32200000.0,46700000.0,46700000.0,12400000.0,6300000.0,,,,,-11200000.0,-1370700000.0,,
CDW Corp,CDW,,1402057,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-13 08:13:39+00:00,,5300000.0,50900000.0,142700000.0,104300000.0,-1400000.0,4300000.0,0.0,1409600000.0,-44300000.0,-20000000.0,207100000.0,-44300000.0,-20000000.0,207100000.0,141400000.0,75000000.0,75000000.0,18200000.0,10000000.0,0.0,,0.0,,-20000000.0,-1463800000.0,-100000.0,
CDW Corp,CDW,,1402057,2013.0,Q1TTM,2012-04-01,2013-03-31,,,11400000.0,124600000.0,302600000.0,209700000.0,-500000.0,-84000000.0,,141000000.0,-149400000.0,-42200000.0,302400000.0,-149100000.0,-42200000.0,302400000.0,110600000.0,136400000.0,136400000.0,28900000.0,51000000.0,,,,-300000.0,-41900000.0,-340600000.0,-800000.0,
CDW Corp,CDW,,1402057,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 08:34:17+00:00,,3000000.0,1700000.0,16200000.0,52000000.0,-500000.0,118900000.0,,,-89500000.0,-8800000.0,208000000.0,-89500000.0,-8800000.0,208000000.0,109200000.0,28300000.0,28300000.0,5800000.0,3700000.0,0.0,,0.0,,-8800000.0,-93100000.0,-100000.0,
CDW Corp,CDW,,1402057,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:54:47+00:00,-86800000.0,6400000.0,241200000.0,195800000.0,207900000.0,-1800000.0,-130500000.0,5800000.0,1175000000.0,-112000000.0,-164800000.0,435000000.0,-112000000.0,-164800000.0,435000000.0,156400000.0,244900000.0,244900000.0,106300000.0,77100000.0,-20900000.0,,-33600000.0,-2100000.0,-55000000.0,-1336300000.0,0.0,
CDW Corp,CDW,,1402057,2014.0,Q4,2014-10-01,2014-12-31,,-86800000.0,1600000.0,51300000.0,68600000.0,52000000.0,-700000.0,-61500000.0,2100000.0,575000000.0,11700000.0,-108800000.0,84500000.0,11700000.0,-108800000.0,84500000.0,-13300000.0,51800000.0,51800000.0,40600000.0,32700000.0,,,-11700000.0,-1400000.0,-20600000.0,-586400000.0,,
CDW Corp,CDW,,1402057,2014.0,Q3TTM,2013-10-01,2014-09-30,,,6500000.0,208100000.0,225300000.0,207800000.0,-1200000.0,-197800000.0,3700000.0,600000000.0,-264600000.0,-72600000.0,346000000.0,-264600000.0,-72600000.0,346000000.0,7600000.0,253100000.0,253100000.0,76400000.0,76400000.0,-20900000.0,,-29200000.0,-700000.0,-51000000.0,-915400000.0,-100000.0,
CDW Corp,CDW,,1402057,2014.0,Q3,2014-07-01,2014-09-30,,,1600000.0,78000000.0,27400000.0,51900000.0,-1300000.0,15700000.0,1700000.0,600000000.0,-29000000.0,-14100000.0,174600000.0,-29000000.0,-14100000.0,174600000.0,130200000.0,55600000.0,55600000.0,49800000.0,-11400000.0,,,-7300000.0,-700000.0,-13400000.0,-612000000.0,,
CDW Corp,CDW,,1402057,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 08:46:42+00:00,0.0,4800000.0,189900000.0,127200000.0,155900000.0,-1100000.0,-69000000.0,3700000.0,600000000.0,-123700000.0,-56000000.0,350500000.0,-123700000.0,-56000000.0,350500000.0,169700000.0,193100000.0,193100000.0,65700000.0,44400000.0,-20900000.0,,-21900000.0,-700000.0,-34400000.0,-749900000.0,,
CDW Corp,CDW,,1402057,2014.0,Q2TTM,2013-07-01,2014-06-30,,,6700000.0,143500000.0,224700000.0,207900000.0,900000.0,-183100000.0,426700000.0,188600000.0,-218700000.0,-69000000.0,335100000.0,-218700000.0,-69000000.0,335100000.0,48300000.0,195300000.0,195300000.0,108300000.0,29700000.0,-20900000.0,,-21900000.0,,-48100000.0,-841700000.0,-100000.0,
CDW Corp,CDW,,1402057,2014.0,Q2,2014-04-01,2014-06-30,,,1600000.0,102400000.0,83700000.0,52000000.0,700000.0,-217800000.0,2000000.0,,2300000.0,-11700000.0,-70400000.0,2300000.0,-11700000.0,-70400000.0,-79100000.0,86600000.0,86600000.0,7200000.0,62100000.0,,,-7300000.0,,-11700000.0,-54500000.0,,
CDW Corp,CDW,,1402057,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 08:52:24+00:00,,3200000.0,111900000.0,99800000.0,104000000.0,200000.0,-84700000.0,2000000.0,0.0,-94700000.0,-41900000.0,175900000.0,-94700000.0,-41900000.0,175900000.0,39500000.0,137500000.0,137500000.0,15900000.0,55800000.0,-20900000.0,,-14600000.0,0.0,-21000000.0,-137900000.0,,
CDW Corp,CDW,,1402057,2014.0,Q1TTM,2013-04-01,2014-03-31,,,7400000.0,90300000.0,267500000.0,208200000.0,-700000.0,-79900000.0,424700000.0,1598200000.0,-175800000.0,-68500000.0,404600000.0,-175800000.0,-68500000.0,404600000.0,159600000.0,155400000.0,155400000.0,113500000.0,-26100000.0,-20900000.0,,-14600000.0,,-47600000.0,-2157900000.0,-100000.0,
CDW Corp,CDW,,1402057,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 08:38:32+00:00,,1600000.0,9500000.0,16100000.0,52000000.0,-500000.0,133100000.0,0.0,0.0,-97000000.0,-30200000.0,246300000.0,-97000000.0,-30200000.0,246300000.0,118600000.0,50900000.0,50900000.0,8700000.0,-6300000.0,-20900000.0,,-7300000.0,0.0,-9300000.0,-83400000.0,,
CDW Corp,CDW,,1402057,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:42:02+00:00,-263800000.0,6400000.0,300200000.0,154600000.0,227400000.0,-3500000.0,-330100000.0,8700000.0,839500000.0,-226500000.0,-354400000.0,277500000.0,-226500000.0,-354400000.0,277500000.0,-306900000.0,403100000.0,403100000.0,-29300000.0,98900000.0,,,-52900000.0,-500000.0,-90100000.0,-879400000.0,-241300000.0,
CDW Corp,CDW,,1402057,2015.0,Q4,2015-10-01,2015-12-31,,,1700000.0,82200000.0,29200000.0,62400000.0,300000.0,-184100000.0,2200000.0,209500000.0,3400000.0,-46200000.0,-17400000.0,3400000.0,-46200000.0,-17400000.0,-59900000.0,89300000.0,89300000.0,13300000.0,74200000.0,,,-18300000.0,,-46200000.0,-216200000.0,-48000000.0,
CDW Corp,CDW,,1402057,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 17:57:47+00:00,-263800000.0,4700000.0,218000000.0,125400000.0,165000000.0,-3800000.0,-146000000.0,6500000.0,630000000.0,-229900000.0,-308200000.0,294900000.0,-229900000.0,-308200000.0,294900000.0,-247000000.0,313800000.0,313800000.0,-42600000.0,24700000.0,,,-34600000.0,-500000.0,-43900000.0,-663200000.0,-193300000.0,
CDW Corp,CDW,,1402057,2015.0,Q3TTM,2014-10-01,2015-09-30,,-350600000.0,6300000.0,269300000.0,194000000.0,217000000.0,-4500000.0,-207500000.0,8600000.0,1205000000.0,-218200000.0,-417000000.0,379400000.0,-218200000.0,-417000000.0,379400000.0,-260300000.0,365600000.0,365600000.0,-2000000.0,57400000.0,,,-46300000.0,-1900000.0,-64500000.0,-1249600000.0,-193300000.0,
CDW Corp,CDW,,1402057,2015.0,Q3,2015-07-01,2015-09-30,,-263800000.0,1600000.0,94600000.0,44100000.0,59900000.0,-2400000.0,54600000.0,2300000.0,105000000.0,-146800000.0,-284800000.0,195800000.0,-146800000.0,-284800000.0,195800000.0,-238200000.0,150900000.0,150900000.0,-71200000.0,-17700000.0,,,-11400000.0,,-21000000.0,-123400000.0,-101600000.0,
CDW Corp,CDW,,1402057,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 18:00:51+00:00,,3100000.0,123400000.0,81300000.0,105100000.0,-1400000.0,-200600000.0,4200000.0,525000000.0,-83100000.0,-23400000.0,99100000.0,-83100000.0,-23400000.0,99100000.0,-8800000.0,162900000.0,162900000.0,28600000.0,42400000.0,,,-23200000.0,-500000.0,-22900000.0,-539800000.0,-91700000.0,
CDW Corp,CDW,,1402057,2015.0,Q2TTM,2014-07-01,2015-06-30,,-86800000.0,6300000.0,252700000.0,177300000.0,209000000.0,-3400000.0,-246400000.0,8000000.0,1700000000.0,-100400000.0,-146300000.0,358200000.0,-100400000.0,-146300000.0,358200000.0,108100000.0,270300000.0,270300000.0,119000000.0,63700000.0,,,-42200000.0,-2600000.0,-56900000.0,-1738200000.0,-91700000.0,
CDW Corp,CDW,,1402057,2015.0,Q2,2015-04-01,2015-06-30,,,1600000.0,119100000.0,28200000.0,52600000.0,300000.0,-244700000.0,2500000.0,,-20400000.0,-12900000.0,-78700000.0,-20400000.0,-12900000.0,-78700000.0,-111700000.0,108200000.0,108200000.0,3600000.0,84100000.0,,,-11500000.0,,-12900000.0,-3800000.0,-91700000.0,
CDW Corp,CDW,,1402057,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 17:38:13+00:00,,1500000.0,4300000.0,53100000.0,52500000.0,-1700000.0,44100000.0,1700000.0,525000000.0,-62700000.0,-10500000.0,177800000.0,-62700000.0,-10500000.0,177800000.0,102900000.0,54700000.0,54700000.0,25000000.0,-41700000.0,,,-11700000.0,-500000.0,-10000000.0,-536000000.0,0.0,
CDW Corp,CDW,,1402057,2015.0,Q1TTM,2014-04-01,2015-03-31,,-86800000.0,6300000.0,236000000.0,232800000.0,208400000.0,-3000000.0,-219500000.0,7500000.0,1700000000.0,-77700000.0,-145100000.0,366500000.0,-77700000.0,-145100000.0,366500000.0,140700000.0,248700000.0,248700000.0,122600000.0,41700000.0,,,-38000000.0,-2600000.0,-55700000.0,-1788900000.0,,
CDW Corp,CDW,,1402057,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:44:54+00:00,,,329200000.0,144300000.0,254500000.0,-7400000.0,-116900000.0,,1847700000.0,-304600000.0,-65900000.0,604000000.0,-304600000.0,-65900000.0,604000000.0,226100000.0,425100000.0,425100000.0,41300000.0,143600000.0,,,-78700000.0,-2400000.0,-63500000.0,-1849800000.0,-367400000.0,
CDW Corp,CDW,,1402057,2016.0,Q4,2016-10-01,2016-12-31,,,-4400000.0,94700000.0,26900000.0,63800000.0,-3200000.0,-69700000.0,-6900000.0,16900000.0,66300000.0,-22400000.0,104700000.0,66300000.0,-22400000.0,104700000.0,145400000.0,103900000.0,103900000.0,11100000.0,98400000.0,,,-25600000.0,-300000.0,-22100000.0,-4100000.0,-12400000.0,
CDW Corp,CDW,,1402057,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 17:44:07+00:00,,4400000.0,234500000.0,117400000.0,190700000.0,-4200000.0,-47200000.0,6900000.0,1830800000.0,-370900000.0,-43500000.0,499300000.0,-370900000.0,-43500000.0,499300000.0,80700000.0,321200000.0,321200000.0,30200000.0,45200000.0,,,-53100000.0,-2100000.0,-41400000.0,-1845700000.0,-355000000.0,
CDW Corp,CDW,,1402057,2016.0,Q3TTM,2015-10-01,2016-09-30,,,6100000.0,316700000.0,146600000.0,253100000.0,-3900000.0,-231300000.0,9100000.0,2040300000.0,-367500000.0,-89700000.0,481900000.0,-367500000.0,-89700000.0,481900000.0,20800000.0,410500000.0,410500000.0,43500000.0,119400000.0,,,-71400000.0,-2100000.0,-87600000.0,-2061900000.0,-403000000.0,
CDW Corp,CDW,,1402057,2016.0,Q3,2016-07-01,2016-09-30,,,1100000.0,101800000.0,44400000.0,63000000.0,-1300000.0,-15900000.0,2400000.0,1725400000.0,-178200000.0,-17800000.0,186200000.0,-178200000.0,-17800000.0,186200000.0,-11100000.0,125900000.0,125900000.0,12100000.0,-30600000.0,,,-17400000.0,-2100000.0,-15700000.0,-1726100000.0,-131900000.0,
CDW Corp,CDW,,1402057,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 17:50:14+00:00,,3300000.0,132700000.0,73000000.0,127700000.0,-2900000.0,-31300000.0,4500000.0,105400000.0,-192700000.0,-25700000.0,313100000.0,-192700000.0,-25700000.0,313100000.0,91800000.0,195300000.0,195300000.0,18100000.0,75800000.0,,,-35700000.0,,-25700000.0,-119600000.0,-223100000.0,
CDW Corp,CDW,,1402057,2016.0,Q2TTM,2015-07-01,2016-06-30,,-263800000.0,6600000.0,309500000.0,146300000.0,250000000.0,-5000000.0,-160800000.0,9000000.0,419900000.0,-336100000.0,-356700000.0,491500000.0,-336100000.0,-356700000.0,491500000.0,-206300000.0,435500000.0,435500000.0,-39800000.0,132300000.0,,,-65400000.0,,-92900000.0,-459200000.0,-372700000.0,
CDW Corp,CDW,,1402057,2016.0,Q2,2016-04-01,2016-06-30,,,1700000.0,125900000.0,28900000.0,63700000.0,-3300000.0,-307100000.0,2600000.0,42000000.0,13900000.0,-14700000.0,-114700000.0,13900000.0,-14700000.0,-114700000.0,-118800000.0,117500000.0,117500000.0,9500000.0,141100000.0,,,-17700000.0,,-14700000.0,-49000000.0,-105100000.0,
CDW Corp,CDW,,1402057,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 17:42:33+00:00,,1600000.0,6800000.0,44100000.0,64000000.0,400000.0,275800000.0,1900000.0,63400000.0,-206600000.0,-11000000.0,427800000.0,-206600000.0,-11000000.0,427800000.0,210600000.0,77800000.0,77800000.0,8600000.0,-65300000.0,,,-18000000.0,,-11000000.0,-70600000.0,-118000000.0,
CDW Corp,CDW,,1402057,2016.0,Q1TTM,2015-04-01,2016-03-31,,-263800000.0,6500000.0,302700000.0,145600000.0,238900000.0,-1400000.0,-98400000.0,8900000.0,377900000.0,-370400000.0,-354900000.0,527500000.0,-370400000.0,-354900000.0,527500000.0,-199200000.0,426200000.0,426200000.0,-45700000.0,75300000.0,,,-59200000.0,,-91100000.0,-414000000.0,-359300000.0,
CDW Corp,CDW,,1402057,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:33:20+00:00,,,275700000.0,148500000.0,260900000.0,,-50000000.0,,3652700000.0,-818700000.0,-81100000.0,777700000.0,-818700000.0,-81100000.0,777700000.0,-119500000.0,523100000.0,523100000.0,43700000.0,-133600000.0,,2600000.0,-106900000.0,,-81100000.0,-3696900000.0,-534000000.0,
