company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q3TTM,2009-10-01,2010-09-30,,7000000.0,-130000000.0,,,42000000.0,124000000.0,10000000.0,-525000000.0,5905000000.0,1452000000.0,4246000000.0,-1070000000.0,449000000.0,,,,4246000000.0,-1070000000.0,449000000.0,4456000000.0,331000000.0,331000000.0,,731000000.0,-2546000000.0,-901000000.0,821000000.0,-536000000.0,89000000.0,-159000000.0,25000000.0,,-54000000.0,-230000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q3,2010-07-01,2010-09-30,,-60000000.0,69000000.0,,,129000000.0,,15000000.0,235000000.0,3540000000.0,3000000.0,-409000000.0,-1203000000.0,1124000000.0,,,,-409000000.0,-1203000000.0,1124000000.0,348000000.0,253000000.0,253000000.0,,438000000.0,-2546000000.0,-784000000.0,821000000.0,-659000000.0,-18000000.0,-356000000.0,-747000000.0,,,15000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2TTM,2009-07-01,2010-06-30,,48000000.0,-95000000.0,,,33000000.0,124000000.0,-5000000.0,-549000000.0,2380000000.0,1449000000.0,4050000000.0,-218000000.0,4000000.0,,,,4050000000.0,-218000000.0,4000000.0,3831000000.0,104000000.0,104000000.0,,511000000.0,,-145000000.0,,-7000000.0,78000000.0,-100000000.0,282000000.0,,-54000000.0,-223000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2,2010-04-01,2010-06-30,,,54000000.0,,,130000000.0,,-10000000.0,-794000000.0,2396000000.0,1150000000.0,3165000000.0,-148000000.0,-226000000.0,,,,3165000000.0,-148000000.0,-226000000.0,2781000000.0,92000000.0,92000000.0,,292000000.0,,195000000.0,,-132000000.0,-26000000.0,-341000000.0,-195000000.0,,-54000000.0,24000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 14:37:31+00:00,0.0,87000000.0,,,258000000.0,124000000.0,-5000000.0,-625000000.0,2410000000.0,1747000000.0,3595000000.0,-458000000.0,572000000.0,,,,3595000000.0,-458000000.0,572000000.0,3704000000.0,347000000.0,347000000.0,,505000000.0,,49000000.0,,-263000000.0,-75000000.0,-624000000.0,-245000000.0,,-54000000.0,68000000.0,0.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q1TTM,2009-04-01,2010-03-31,,30000000.0,-60000000.0,,,18000000.0,124000000.0,5000000.0,162000000.0,-2000000.0,597000000.0,1059000000.0,-160000000.0,488000000.0,,,,1059000000.0,-160000000.0,488000000.0,1392000000.0,9000000.0,9000000.0,,359000000.0,,-303000000.0,,-5000000.0,45000000.0,-13000000.0,469000000.0,,,-43000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 08:26:48+00:00,,33000000.0,,,128000000.0,124000000.0,5000000.0,169000000.0,14000000.0,597000000.0,430000000.0,-310000000.0,798000000.0,,,,430000000.0,-310000000.0,798000000.0,923000000.0,255000000.0,255000000.0,,213000000.0,,-146000000.0,,-131000000.0,-49000000.0,-283000000.0,-50000000.0,,,44000000.0,0.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q4,2011-10-01,2011-12-31,,-102000000.0,74000000.0,-76000000.0,1162000000.0,264000000.0,,-20000000.0,84000000.0,16000000.0,500000000.0,-37000000.0,-913000000.0,661000000.0,,,,-37000000.0,-913000000.0,661000000.0,-309000000.0,458000000.0,458000000.0,,-219000000.0,-23000000.0,-6000000.0,,-203000000.0,-25000000.0,-802000000.0,-327000000.0,,,22000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 15:42:54+00:00,-5865000000.0,254000000.0,-76000000.0,1162000000.0,961000000.0,,-45000000.0,-86000000.0,2297000000.0,5745000000.0,5767000000.0,-7952000000.0,2507000000.0,,,,5767000000.0,-7952000000.0,2507000000.0,277000000.0,1512000000.0,1512000000.0,,-134000000.0,-72000000.0,-131000000.0,,-746000000.0,-169000000.0,-2487000000.0,-1457000000.0,0.0,0.0,319000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3TTM,2010-10-01,2011-09-30,,-12515000000.0,237000000.0,313000000.0,820000000.0,877000000.0,38000000.0,-22000000.0,-348000000.0,-1228000000.0,8207000000.0,8925000000.0,-13607000000.0,2183000000.0,,,,8925000000.0,-13607000000.0,2183000000.0,-3342000000.0,1413000000.0,1413000000.0,,4000000.0,2484000000.0,642000000.0,-821000000.0,-187000000.0,-179000000.0,-2302000000.0,-351000000.0,,,328000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3,2011-07-01,2011-09-30,,-5763000000.0,180000000.0,,,697000000.0,,-25000000.0,-170000000.0,2281000000.0,5245000000.0,5804000000.0,-7039000000.0,1846000000.0,,,,5804000000.0,-7039000000.0,1846000000.0,586000000.0,1054000000.0,1054000000.0,,85000000.0,-49000000.0,-125000000.0,,-543000000.0,-144000000.0,-1685000000.0,-1130000000.0,,,297000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 08:43:57+00:00,-5763000000.0,180000000.0,,,697000000.0,,-25000000.0,-170000000.0,2281000000.0,5245000000.0,5804000000.0,-7039000000.0,1846000000.0,,,,5804000000.0,-7039000000.0,1846000000.0,586000000.0,1054000000.0,1054000000.0,,85000000.0,-49000000.0,-125000000.0,,-543000000.0,-144000000.0,-1685000000.0,-1130000000.0,,0.0,297000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q2TTM,2010-07-01,2011-06-30,,-6812000000.0,126000000.0,313000000.0,820000000.0,309000000.0,38000000.0,18000000.0,57000000.0,31000000.0,2965000000.0,2712000000.0,-7771000000.0,1461000000.0,,,,2712000000.0,-7771000000.0,1461000000.0,-3580000000.0,612000000.0,612000000.0,,357000000.0,-13000000.0,-17000000.0,,-303000000.0,-53000000.0,-973000000.0,32000000.0,,,46000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q2,2011-04-01,2011-06-30,,,-47000000.0,,,-208000000.0,,-13000000.0,488000000.0,-16000000.0,-187000000.0,-13000000.0,-98000000.0,-196000000.0,,,,-13000000.0,-98000000.0,-196000000.0,-320000000.0,-405000000.0,-405000000.0,,-24000000.0,-207000000.0,14000000.0,,375000000.0,79000000.0,428000000.0,22000000.0,,,-238000000.0,-381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2011.0,Q1TTM,2010-04-01,2011-03-31,,-6812000000.0,227000000.0,313000000.0,820000000.0,647000000.0,38000000.0,21000000.0,-1225000000.0,2443000000.0,4302000000.0,5890000000.0,-7821000000.0,1431000000.0,,,,5890000000.0,-7821000000.0,1431000000.0,-479000000.0,1109000000.0,1109000000.0,,673000000.0,194000000.0,164000000.0,,-810000000.0,-158000000.0,-1742000000.0,-185000000.0,,-54000000.0,308000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 14:38:24+00:00,-155000000.0,186000000.0,73000000.0,1318000000.0,1100000000.0,,10000000.0,-236000000.0,72000000.0,1297000000.0,48000000.0,-3123000000.0,2764000000.0,,,,48000000.0,-3123000000.0,2764000000.0,-301000000.0,1531000000.0,1531000000.0,,183000000.0,-94000000.0,152000000.0,,-833000000.0,-154000000.0,-3105000000.0,-144000000.0,0.0,-250000000.0,139000000.0,0.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q4,2012-10-01,2012-12-31,,-71000000.0,42000000.0,73000000.0,1318000000.0,287000000.0,,4000000.0,-24000000.0,18000000.0,473000000.0,288000000.0,-1007000000.0,670000000.0,,,,288000000.0,-1007000000.0,670000000.0,-45000000.0,360000000.0,360000000.0,,5000000.0,-23000000.0,96000000.0,,-210000000.0,-42000000.0,-1027000000.0,30000000.0,,,37000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3TTM,2011-10-01,2012-09-30,,-186000000.0,218000000.0,-76000000.0,1162000000.0,1077000000.0,,-14000000.0,-128000000.0,70000000.0,1324000000.0,-277000000.0,-3029000000.0,2755000000.0,,,,-277000000.0,-3029000000.0,2755000000.0,-565000000.0,1629000000.0,1629000000.0,,-41000000.0,-94000000.0,50000000.0,,-826000000.0,-137000000.0,-2880000000.0,-501000000.0,,-250000000.0,124000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3,2012-07-01,2012-09-30,,,56000000.0,,,278000000.0,,12000000.0,180000000.0,19000000.0,-62000000.0,-431000000.0,-763000000.0,1147000000.0,,,,-431000000.0,-763000000.0,1147000000.0,-35000000.0,355000000.0,355000000.0,,278000000.0,-23000000.0,10000000.0,,-210000000.0,-27000000.0,-769000000.0,-155000000.0,,,23000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 11:13:43+00:00,-84000000.0,144000000.0,,,813000000.0,,6000000.0,-212000000.0,54000000.0,824000000.0,-240000000.0,-2116000000.0,2094000000.0,,,,-240000000.0,-2116000000.0,2094000000.0,-256000000.0,1171000000.0,1171000000.0,,178000000.0,-71000000.0,56000000.0,,-623000000.0,-112000000.0,-2078000000.0,-174000000.0,0.0,-250000000.0,102000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2TTM,2011-07-01,2012-06-30,,-5949000000.0,342000000.0,-76000000.0,1162000000.0,1496000000.0,,-51000000.0,-478000000.0,2332000000.0,6631000000.0,5958000000.0,-9305000000.0,3454000000.0,,,,5958000000.0,-9305000000.0,3454000000.0,56000000.0,2328000000.0,2328000000.0,,-234000000.0,-120000000.0,-85000000.0,,-1159000000.0,-254000000.0,-3796000000.0,-1476000000.0,,-250000000.0,398000000.0,381000000.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2,2012-04-01,2012-06-30,,-84000000.0,33000000.0,,,271000000.0,,-14000000.0,-429000000.0,19000000.0,793000000.0,315000000.0,-642000000.0,219000000.0,,,,315000000.0,-642000000.0,219000000.0,-122000000.0,271000000.0,271000000.0,,73000000.0,-25000000.0,87000000.0,,-210000000.0,-47000000.0,-627000000.0,-12000000.0,,-250000000.0,29000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 12:01:37+00:00,-84000000.0,88000000.0,,,535000000.0,,-6000000.0,-392000000.0,35000000.0,886000000.0,191000000.0,-1353000000.0,947000000.0,,,,191000000.0,-1353000000.0,947000000.0,-221000000.0,816000000.0,816000000.0,,-100000000.0,-48000000.0,46000000.0,,-413000000.0,-85000000.0,-1309000000.0,-19000000.0,0.0,-250000000.0,79000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q1TTM,2011-04-01,2012-03-31,,-5865000000.0,262000000.0,-76000000.0,1162000000.0,1017000000.0,,-50000000.0,439000000.0,2297000000.0,5651000000.0,5630000000.0,-8761000000.0,3039000000.0,,,,5630000000.0,-8761000000.0,3039000000.0,-142000000.0,1652000000.0,1652000000.0,,-331000000.0,-302000000.0,-158000000.0,,-574000000.0,-128000000.0,-2741000000.0,-1442000000.0,,,131000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 15:17:43+00:00,,55000000.0,,,264000000.0,,8000000.0,37000000.0,16000000.0,93000000.0,-124000000.0,-711000000.0,728000000.0,,,,-124000000.0,-711000000.0,728000000.0,-99000000.0,545000000.0,545000000.0,,-173000000.0,-23000000.0,-41000000.0,,-203000000.0,-38000000.0,-682000000.0,-7000000.0,,,50000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 14:38:24+00:00,-95000000.0,222000000.0,128000000.0,1394000000.0,1161000000.0,,8000000.0,-640000000.0,1411000000.0,2087000000.0,1631000000.0,-4295000000.0,2857000000.0,,,,1631000000.0,-4295000000.0,2857000000.0,201000000.0,1131000000.0,1131000000.0,,983000000.0,-82000000.0,27000000.0,,-878000000.0,-159000000.0,-4212000000.0,-833000000.0,-74000000.0,0.0,144000000.0,0.0
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q4,2013-10-01,2013-12-31,,-34000000.0,58000000.0,128000000.0,1394000000.0,302000000.0,,19000000.0,-258000000.0,2000000.0,1225000000.0,665000000.0,-1507000000.0,634000000.0,,,,665000000.0,-1507000000.0,634000000.0,-189000000.0,-98000000.0,-98000000.0,,630000000.0,-10000000.0,-24000000.0,,-233000000.0,-57000000.0,-1444000000.0,-319000000.0,,,52000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3TTM,2012-10-01,2013-09-30,,-132000000.0,206000000.0,73000000.0,1318000000.0,1146000000.0,,-7000000.0,-406000000.0,1427000000.0,1335000000.0,1254000000.0,-3795000000.0,2893000000.0,,,,1254000000.0,-3795000000.0,2893000000.0,345000000.0,1589000000.0,1589000000.0,,358000000.0,-95000000.0,147000000.0,,-855000000.0,-144000000.0,-3795000000.0,-484000000.0,-74000000.0,,129000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3,2013-07-01,2013-09-30,,-21000000.0,51000000.0,,,289000000.0,,2000000.0,302000000.0,1150000000.0,-151000000.0,256000000.0,-954000000.0,1276000000.0,,,,256000000.0,-954000000.0,1276000000.0,580000000.0,411000000.0,411000000.0,,223000000.0,-24000000.0,41000000.0,,-219000000.0,-36000000.0,-971000000.0,-454000000.0,-46000000.0,,33000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 12:14:07+00:00,-61000000.0,164000000.0,,,859000000.0,,-11000000.0,-382000000.0,1409000000.0,862000000.0,966000000.0,-2788000000.0,2223000000.0,,,,966000000.0,-2788000000.0,2223000000.0,390000000.0,1229000000.0,1229000000.0,,353000000.0,-72000000.0,51000000.0,,-645000000.0,-102000000.0,-2768000000.0,-514000000.0,-74000000.0,,92000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2TTM,2012-07-01,2013-06-30,,-111000000.0,211000000.0,73000000.0,1318000000.0,1135000000.0,,3000000.0,-528000000.0,296000000.0,1424000000.0,567000000.0,-3604000000.0,2764000000.0,,,,567000000.0,-3604000000.0,2764000000.0,-270000000.0,1533000000.0,1533000000.0,,413000000.0,-94000000.0,116000000.0,,-846000000.0,-135000000.0,-3593000000.0,-185000000.0,-28000000.0,,119000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2,2013-04-01,2013-06-30,,-40000000.0,49000000.0,,,286000000.0,,1000000.0,12000000.0,259000000.0,147000000.0,89000000.0,-935000000.0,703000000.0,,,,89000000.0,-935000000.0,703000000.0,-142000000.0,405000000.0,405000000.0,,-49000000.0,-48000000.0,77000000.0,,-216000000.0,-38000000.0,-969000000.0,-25000000.0,-28000000.0,,35000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 17:28:01+00:00,-40000000.0,113000000.0,,,570000000.0,,-13000000.0,-684000000.0,259000000.0,1013000000.0,710000000.0,-1834000000.0,947000000.0,,,,710000000.0,-1834000000.0,947000000.0,-190000000.0,818000000.0,818000000.0,,130000000.0,-48000000.0,10000000.0,,-426000000.0,-66000000.0,-1797000000.0,-60000000.0,-28000000.0,,59000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q1TTM,2012-04-01,2013-03-31,,-155000000.0,195000000.0,73000000.0,1318000000.0,1120000000.0,,-12000000.0,-969000000.0,56000000.0,2070000000.0,793000000.0,-3311000000.0,2280000000.0,,,,793000000.0,-3311000000.0,2280000000.0,-250000000.0,1399000000.0,1399000000.0,,535000000.0,-71000000.0,126000000.0,,-840000000.0,-144000000.0,-3251000000.0,-172000000.0,,-250000000.0,113000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:47:59+00:00,,64000000.0,,,284000000.0,,-14000000.0,-696000000.0,,866000000.0,621000000.0,-899000000.0,244000000.0,,,,621000000.0,-899000000.0,244000000.0,-48000000.0,413000000.0,413000000.0,,179000000.0,,-67000000.0,,-210000000.0,-28000000.0,-828000000.0,-35000000.0,,,24000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 11:38:11+00:00,-49000000.0,65000000.0,190000000.0,1345000000.0,923000000.0,,-8000000.0,524000000.0,1074000000.0,443000000.0,262000000.0,-3826000000.0,2941000000.0,321000000.0,497000000.0,462000000.0,583000000.0,-3329000000.0,3403000000.0,536000000.0,1737000000.0,1437000000.0,300000000.0,-8000000.0,0.0,17000000.0,-113000000.0,-967000000.0,-120000000.0,-3674000000.0,-288000000.0,,,0.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q4,2014-10-01,2014-12-31,,-13000000.0,14000000.0,190000000.0,1345000000.0,235000000.0,,-21000000.0,155000000.0,37000000.0,147000000.0,125000000.0,-1196000000.0,778000000.0,39000000.0,841000000.0,-3000000.0,164000000.0,-355000000.0,775000000.0,405000000.0,695000000.0,408000000.0,287000000.0,-34000000.0,,9000000.0,-158000000.0,-249000000.0,-120000000.0,-1072000000.0,190000000.0,,,,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 12:45:17+00:00,-36000000.0,51000000.0,,,688000000.0,,13000000.0,369000000.0,1037000000.0,296000000.0,137000000.0,-2630000000.0,2163000000.0,282000000.0,-344000000.0,465000000.0,419000000.0,-2974000000.0,2628000000.0,131000000.0,1042000000.0,1029000000.0,13000000.0,26000000.0,,8000000.0,45000000.0,-718000000.0,0.0,-2602000000.0,-478000000.0,,,0.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3TTM,2013-10-01,2014-09-30,,-70000000.0,109000000.0,128000000.0,1394000000.0,990000000.0,,32000000.0,111000000.0,1039000000.0,1521000000.0,802000000.0,-4137000000.0,2797000000.0,282000000.0,-344000000.0,465000000.0,1084000000.0,-4481000000.0,3262000000.0,-58000000.0,944000000.0,931000000.0,13000000.0,656000000.0,-10000000.0,-16000000.0,45000000.0,-951000000.0,-57000000.0,-4046000000.0,-797000000.0,,,52000000.0,
PPL Corp,PPL,9N3UAJSNOUXFKQLF3V18,922224,2014.0,Q3,2014-07-01,2014-09-30,,-12000000.0,16000000.0,,,233000000.0,,-3000000.0,367000000.0,20000000.0,,-212000000.0,-930000000.0,870000000.0,-40000000.0,59000000.0,175000000.0,-252000000.0,-871000000.0,1045000000.0,-11000000.0,497000000.0,410000000.0,87000000.0,-156000000.0,,6000000.0,70000000.0,-248000000.0,,-924000000.0,16000000.0,,,,
