company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cboe Global Markets Inc,CBOE,,1374310,2010.0,Q4,2010-10-01,2010-12-31,,,17000.0,133568000.0,,8190000.0,,,501000.0,,,-309751000.0,-9505000.0,50109000.0,-309751000.0,-9505000.0,50109000.0,-269147000.0,31377000.0,31377000.0,10024000.0,-527281000.0,-7990000.0,,217550000.0,-1515000.0,,-20000.0,,,
Cboe Global Markets Inc,CBOE,,1374310,2010.0,Q3,2010-07-01,2010-09-30,,,18000.0,-22051000.0,,7099000.0,,,-30592000.0,,,-10377000.0,-4278000.0,13525000.0,-10377000.0,-4278000.0,13525000.0,-1130000.0,20453000.0,20453000.0,16547000.0,,,,-10377000.0,-4278000.0,,,,,
Cboe Global Markets Inc,CBOE,,1374310,2011.0,Q4,2011-10-01,2011-12-31,,,,93224000.0,,34184000.0,,,14849000.0,46990000.0,,,,203129000.0,,,203129000.0,81147000.0,139406000.0,139406000.0,14690000.0,4339000.0,-112000.0,-121982000.0,40372000.0,,-30281000.0,-91701000.0,,1250000.0,29143000.0
Cboe Global Markets Inc,CBOE,,1374310,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 18:12:29+00:00,,66000.0,69423000.0,,25274000.0,,,-12490000.0,,,-87460000.0,-28063000.0,140868000.0,-87460000.0,-28063000.0,140868000.0,25345000.0,117671000.0,117671000.0,10347000.0,-3127000.0,0.0,,-34589000.0,-1234000.0,-26829000.0,,-49744000.0,,
Cboe Global Markets Inc,CBOE,,1374310,2012.0,Q3TTM,2011-10-01,2012-09-30,,,66000.0,162647000.0,,59458000.0,,,2359000.0,46990000.0,,-87460000.0,-28063000.0,343997000.0,-87460000.0,-28063000.0,343997000.0,106492000.0,257077000.0,257077000.0,25037000.0,1212000.0,-112000.0,-121982000.0,5783000.0,-1234000.0,-57110000.0,-91701000.0,-49744000.0,1250000.0,29143000.0
Cboe Global Markets Inc,CBOE,,1374310,2012.0,Q3,2012-07-01,2012-09-30,,,66000.0,69423000.0,,25274000.0,,,-12490000.0,,,-87460000.0,-28063000.0,140868000.0,-87460000.0,-28063000.0,140868000.0,25345000.0,117671000.0,117671000.0,10347000.0,-3127000.0,,,-34589000.0,-1234000.0,-26829000.0,,-49744000.0,,
Cboe Global Markets Inc,CBOE,,1374310,2013.0,Q4,2013-10-01,2013-12-31,,,-86000.0,32266000.0,,9222000.0,,,-7687000.0,45290000.0,,65018000.0,21277000.0,52016000.0,65018000.0,21277000.0,52016000.0,-5037000.0,46110000.0,46110000.0,4457000.0,12272000.0,-16000.0,-143348000.0,100918000.0,1518000.0,-11430000.0,-107439000.0,13977000.0,2532000.0,28673000.0
Cboe Global Markets Inc,CBOE,,1374310,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-04 18:12:29+00:00,,86000.0,81475000.0,,25380000.0,,,-1562000.0,,,-60306000.0,-21277000.0,172364000.0,-60306000.0,-21277000.0,172364000.0,90781000.0,129889000.0,129889000.0,18571000.0,-3780000.0,8000.0,,-42549000.0,-1518000.0,-19767000.0,,-13977000.0,,
Cboe Global Markets Inc,CBOE,,1374310,2013.0,Q3,2013-07-01,2013-09-30,,,86000.0,81475000.0,,25380000.0,,,-1562000.0,,,-60306000.0,-21277000.0,172364000.0,-60306000.0,-21277000.0,172364000.0,90781000.0,129889000.0,129889000.0,18571000.0,-3780000.0,8000.0,,-42549000.0,-1518000.0,-19767000.0,,-13977000.0,,
Cboe Global Markets Inc,CBOE,,1374310,2013.0,Q2,2013-04-01,2013-06-30,,,,50910000.0,,340000.0,,,-77027000.0,,,-30501000.0,32000.0,-73734000.0,-30501000.0,32000.0,-73734000.0,-77609000.0,3787000.0,3787000.0,-834000.0,-3903000.0,-8000.0,26594000.0,-53198000.0,232000.0,-192000.0,26600000.0,,,
