company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cboe Global Markets Inc,CBOE,,1374310,2016.0,FY,,2016-12-31,2018-02-22 17:17:52+00:00,82400000.0,76700000.0,-800000.0,97300000.0,,140100000.0,3100000.0,53700000.0,,26500000.0,4900000.0,8700000.0,,72900000.0,4900000.0,52100000.0,,7400000.0,4400000.0,,128600000.0,4200000.0,12600000.0,710800000.0,,,476700000.0,317900000.0,235100000.0,89900000.0,317900000.0,317900000.0,146200000.0,476700000.0,236700000.0,56300000.0,0.0,-532200000.0
Cboe Global Markets Inc,CBOE,,1374310,2018.0,Q2,,2018-06-30,2018-08-03 08:12:30+00:00,170900000.0,252200000.0,34200000.0,140000000.0,0.0,2647300000.0,17400000.0,46900000.0,,2701300000.0,4900000.0,1813000000.0,914600000.0,88700000.0,4900000.0,81100000.0,473500000.0,13100000.0,189900000.0,,125000000.0,8800000.0,9400000.0,1134000000.0,301700000.0,131800000.0,5316900000.0,3149600000.0,584000000.0,679900000.0,3149600000.0,3149600000.0,2157900000.0,5316900000.0,4728000000.0,1478000000.0,0.0,-665900000.0
Cboe Global Markets Inc,CBOE,,1374310,2018.0,Q1,,2018-03-31,2018-05-04 08:13:59+00:00,144000000.0,268400000.0,75500000.0,166300000.0,0.0,2636500000.0,19600000.0,,52900000.0,2718200000.0,4900000.0,1876700000.0,1213400000.0,85000000.0,4900000.0,77900000.0,461200000.0,13600000.0,109900000.0,,131100000.0,6800000.0,9400000.0,1080800000.0,57900000.0,64000000.0,5328200000.0,3175200000.0,512300000.0,384300000.0,3175200000.0,3175200000.0,2143600000.0,5328200000.0,4811000000.0,1759300000.0,0.0,-617600000.0
Cboe Global Markets Inc,CBOE,,1374310,2019.0,Q3,,2019-09-30,2019-11-01 08:18:40+00:00,159200000.0,235500000.0,-9100000.0,150000000.0,0.0,2687700000.0,8100000.0,65000000.0,0.0,2663400000.0,0.0,1598600000.0,867100000.0,69700000.0,,134800000.0,418200000.0,17600000.0,25400000.0,,198100000.0,71500000.0,0.0,1467400000.0,6300000.0,21400000.0,5019300000.0,3328700000.0,489500000.0,199000000.0,3328700000.0,3328700000.0,1690600000.0,5019300000.0,4529800000.0,1491600000.0,0.0,-817300000.0
Cboe Global Markets Inc,CBOE,,1374310,2019.0,Q2,,2019-06-30,2019-08-02 09:32:07+00:00,144700000.0,245900000.0,8100000.0,161300000.0,0.0,2681600000.0,13200000.0,70400000.0,3200000.0,2680000000.0,0.0,1646500000.0,916600000.0,63500000.0,,127300000.0,426700000.0,16900000.0,119200000.0,-764600000.0,191900000.0,70100000.0,5800000.0,1401900000.0,5500000.0,82900000.0,5159300000.0,3327000000.0,577400000.0,285800000.0,3327000000.0,3327000000.0,1826500000.0,5159300000.0,4581900000.0,1540700000.0,0.0,
Cboe Global Markets Inc,CBOE,,1374310,2019.0,Q1,,2019-03-31,2019-05-03 08:11:52+00:00,135800000.0,251000000.0,26200000.0,346200000.0,0.0,2674900000.0,18200000.0,40300000.0,4100000.0,2697500000.0,4900000.0,1690300000.0,916100000.0,63400000.0,4900000.0,121200000.0,433400000.0,15500000.0,48700000.0,,191100000.0,53500000.0,9400000.0,1348600000.0,304600000.0,30200000.0,5330400000.0,3285400000.0,683200000.0,511400000.0,3285400000.0,3285400000.0,2035600000.0,5330400000.0,4642300000.0,1524200000.0,0.0,-764300000.0
