company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
TechnipFMC PLC,FTI,,1681459,2011.0,Q1,,2011-03-31,2011-04-29 09:36:54+00:00,416600000.0,1101200000.0,-211100000.0,376800000.0,,685900000.0,560400000.0,108000000.0,70400000.0,,279800000.0,140700000.0,414600000.0,149000000.0,616500000.0,642500000.0,11100000.0,9500000.0,130200000.0,147100000.0,290400000.0,460800000.0,,-4700000.0,138300000.0,236800000.0,39100000.0,,1900100000.0,7400000.0,3891800000.0,1436400000.0,2532000000.0,1515600000.0,1436400000.0,1447500000.0,2444300000.0,3891800000.0,717300000.0,928700000.0,0.0,-933800000.0
TechnipFMC PLC,FTI,,1681459,2012.0,FY,,2012-12-31,2014-02-21 11:01:01+00:00,664200000.0,1765500000.0,-396000000.0,342100000.0,0.0,698600000.0,501600000.0,73500000.0,107700000.0,222900000.0,597700000.0,347400000.0,1580400000.0,37400000.0,965100000.0,1243500000.0,16300000.0,60000000.0,57900000.0,266500000.0,310400000.0,413600000.0,,-7800000.0,128600000.0,174500000.0,31700000.0,,2644700000.0,60400000.0,5902900000.0,1836900000.0,3488300000.0,1970400000.0,1836900000.0,1853200000.0,4049700000.0,5902900000.0,1171100000.0,2079300000.0,0.0,-1102600000.0
TechnipFMC PLC,FTI,,1681459,2012.0,Q3,,2012-09-30,2012-10-26 13:45:14+00:00,528200000.0,1563500000.0,-409800000.0,566200000.0,,689000000.0,515000000.0,100000000.0,183000000.0,170400000.0,511200000.0,296200000.0,1491400000.0,37100000.0,963300000.0,992600000.0,15300000.0,46000000.0,55400000.0,258900000.0,335500000.0,384600000.0,,-7300000.0,90300000.0,165900000.0,34800000.0,,2524300000.0,37700000.0,5536700000.0,1730900000.0,3563300000.0,1818900000.0,1730900000.0,1746200000.0,3790500000.0,5536700000.0,980800000.0,1971600000.0,0.0,-1065300000.0
TechnipFMC PLC,FTI,,1681459,2012.0,Q2,,2012-06-30,2012-07-27 15:48:37+00:00,550200000.0,1566900000.0,-462100000.0,275300000.0,,679000000.0,447900000.0,93500000.0,202600000.0,163900000.0,505600000.0,302000000.0,1114100000.0,32200000.0,881300000.0,910700000.0,13700000.0,58400000.0,24700000.0,266100000.0,260500000.0,377400000.0,,-7800000.0,79100000.0,151400000.0,48000000.0,,2425400000.0,102100000.0,5013500000.0,1599400000.0,3125500000.0,1844100000.0,1599400000.0,1613100000.0,3400400000.0,5013500000.0,977300000.0,1556300000.0,0.0,-1035100000.0
TechnipFMC PLC,FTI,,1681459,2012.0,Q1,,2012-03-31,2012-04-30 12:22:57+00:00,562400000.0,1330300000.0,-403300000.0,361600000.0,0.0,669900000.0,423000000.0,86200000.0,150800000.0,147000000.0,270600000.0,127100000.0,713100000.0,166300000.0,788300000.0,848700000.0,14000000.0,56300000.0,65500000.0,266300000.0,302000000.0,371500000.0,,-6300000.0,121000000.0,205500000.0,48200000.0,,2313500000.0,28600000.0,4506600000.0,1558900000.0,2916600000.0,1683300000.0,1558900000.0,1572900000.0,2933700000.0,4506600000.0,741300000.0,1250400000.0,0.0,-1014900000.0
TechnipFMC PLC,FTI,,1681459,2013.0,FY,,2013-12-31,2015-02-20 16:37:14+00:00,750700000.0,2067200000.0,-340700000.0,399100000.0,0.0,716100000.0,803200000.0,59100000.0,204500000.0,222000000.0,580700000.0,315300000.0,1329800000.0,44300000.0,980400000.0,1349100000.0,19100000.0,36900000.0,90300000.0,84000000.0,475700000.0,591800000.0,,-7700000.0,256300000.0,150500000.0,41500000.0,,3146100000.0,42500000.0,6605600000.0,2317200000.0,4023000000.0,2614700000.0,2317200000.0,2336300000.0,4269300000.0,6605600000.0,1233500000.0,1654600000.0,0.0,-1196600000.0
TechnipFMC PLC,FTI,,1681459,2013.0,Q3,,2013-09-30,2013-10-25 11:45:31+00:00,653800000.0,1918500000.0,-435700000.0,360200000.0,0.0,709600000.0,793000000.0,106200000.0,126400000.0,211200000.0,585100000.0,323600000.0,1540900000.0,42100000.0,1051400000.0,1324900000.0,17800000.0,51300000.0,71200000.0,235000000.0,432200000.0,491400000.0,,-6800000.0,182600000.0,166300000.0,46800000.0,,2968300000.0,35000000.0,6424900000.0,2082900000.0,3915300000.0,2310800000.0,2082900000.0,2100700000.0,4324200000.0,6424900000.0,1184700000.0,2013400000.0,0.0,-1152500000.0
TechnipFMC PLC,FTI,,1681459,2013.0,Q2,,2013-06-30,2013-07-26 12:29:50+00:00,646200000.0,1760500000.0,-472300000.0,267600000.0,0.0,698200000.0,687800000.0,111400000.0,116800000.0,204300000.0,585100000.0,329200000.0,1498400000.0,39300000.0,1032000000.0,1277300000.0,16400000.0,64800000.0,55600000.0,254400000.0,439000000.0,507300000.0,,-6800000.0,154500000.0,155100000.0,55800000.0,,2852300000.0,34900000.0,6116500000.0,1939300000.0,3666300000.0,2197300000.0,1939300000.0,1955700000.0,4160800000.0,6116500000.0,1172900000.0,1963500000.0,0.0,-1132100000.0
TechnipFMC PLC,FTI,,1681459,2013.0,Q1,,2013-03-31,2013-04-29 12:35:10+00:00,655000000.0,1886800000.0,-444300000.0,236600000.0,0.0,685700000.0,577500000.0,101500000.0,102100000.0,174800000.0,593000000.0,338100000.0,1632000000.0,38700000.0,995900000.0,1262500000.0,17500000.0,51600000.0,77800000.0,260000000.0,349400000.0,443200000.0,,-7300000.0,162700000.0,217000000.0,58300000.0,,2747100000.0,48800000.0,6075100000.0,1869400000.0,3628500000.0,2001400000.0,1869400000.0,1886900000.0,4188200000.0,6075100000.0,1184100000.0,2186800000.0,0.0,-1111800000.0
TechnipFMC PLC,FTI,,1681459,2014.0,FY,,2014-12-31,2015-10-23 13:08:07+00:00,723500000.0,2127000000.0,-683700000.0,638800000.0,0.0,734800000.0,965200000.0,94200000.0,207100000.0,256800000.0,552100000.0,314500000.0,1293700000.0,35900000.0,1021200000.0,1458400000.0,21400000.0,106500000.0,54300000.0,236700000.0,506700000.0,619300000.0,,-8000000.0,268300000.0,326100000.0,48500000.0,,3844300000.0,11700000.0,7172100000.0,2456300000.0,4436400000.0,2783600000.0,2456300000.0,2477700000.0,4694400000.0,7172100000.0,1277300000.0,1910800000.0,0.0,-1431100000.0
TechnipFMC PLC,FTI,,1681459,2014.0,Q3,,2014-09-30,2014-10-24 13:30:13+00:00,707800000.0,2268800000.0,-430100000.0,511500000.0,0.0,730300000.0,1036600000.0,55000000.0,168800000.0,257000000.0,566200000.0,292900000.0,1337000000.0,38300000.0,1046100000.0,1447000000.0,20100000.0,37700000.0,75700000.0,79200000.0,457200000.0,517900000.0,,-9200000.0,248900000.0,170800000.0,64800000.0,,3675700000.0,10000000.0,7034400000.0,2653500000.0,4403400000.0,2698100000.0,2653500000.0,2673600000.0,4360800000.0,7034400000.0,1184000000.0,1662700000.0,0.0,-1313200000.0
TechnipFMC PLC,FTI,,1681459,2014.0,Q2,,2014-06-30,2014-07-25 10:44:59+00:00,711900000.0,2120000000.0,-333700000.0,382200000.0,0.0,722900000.0,859300000.0,73800000.0,185600000.0,254800000.0,576700000.0,302100000.0,1289000000.0,40300000.0,1025700000.0,1444100000.0,19400000.0,35500000.0,85900000.0,79700000.0,431900000.0,472100000.0,,-7500000.0,253300000.0,145100000.0,68400000.0,,3505900000.0,20800000.0,6754000000.0,2630400000.0,4102000000.0,2504500000.0,2630400000.0,2649800000.0,4104200000.0,6754000000.0,1207900000.0,1599700000.0,0.0,-1257200000.0
TechnipFMC PLC,FTI,,1681459,2014.0,Q1,,2014-03-31,2014-04-25 13:47:01+00:00,707700000.0,2242200000.0,-331300000.0,290300000.0,0.0,713100000.0,934000000.0,64500000.0,199100000.0,222300000.0,575400000.0,307300000.0,1339700000.0,43700000.0,983600000.0,1396700000.0,20400000.0,32800000.0,87400000.0,77300000.0,469600000.0,536500000.0,,-8700000.0,260700000.0,157900000.0,60400000.0,,3281300000.0,22000000.0,6727200000.0,2422900000.0,4110600000.0,2621600000.0,2422900000.0,2443300000.0,4283900000.0,6727200000.0,1219900000.0,1662300000.0,0.0,-1231500000.0
TechnipFMC PLC,FTI,,1681459,2015.0,FY,,2015-12-31,2017-01-13 16:43:05+00:00,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,74100.0,0.0,,74100.0,,74100.0,,,0.0,,74100.0,74100.0,74100.0,0.0,74100.0,74100.0,74100.0,148200.0,,74100.0,,
TechnipFMC PLC,FTI,,1681459,2015.0,Q3,,2015-09-30,2015-10-23 13:08:07+00:00,537400000.0,1738600000.0,-857000000.0,711500000.0,0.0,754400000.0,656300000.0,170600000.0,144000000.0,197100000.0,519400000.0,253800000.0,1261200000.0,31000000.0,874500000.0,1396300000.0,18500000.0,92100000.0,58800000.0,210400000.0,639700000.0,803100000.0,,-7100000.0,223000000.0,285400000.0,60700000.0,,4181800000.0,33500000.0,6711200000.0,2505500000.0,4195600000.0,2371400000.0,2505500000.0,2524000000.0,4187200000.0,6711200000.0,1119300000.0,1815800000.0,0.0,-1566600000.0
TechnipFMC PLC,FTI,,1681459,2015.0,Q2,,2015-06-30,2015-07-24 15:55:10+00:00,601700000.0,1891500000.0,-731400000.0,587200000.0,0.0,746900000.0,787300000.0,126500000.0,161900000.0,209100000.0,540100000.0,267500000.0,1275200000.0,33300000.0,970100000.0,1481500000.0,17900000.0,115900000.0,75000000.0,215500000.0,583400000.0,729700000.0,,-7300000.0,224000000.0,211600000.0,72900000.0,,4099800000.0,11400000.0,6893900000.0,2597600000.0,4231600000.0,2501100000.0,2597600000.0,2615500000.0,4278400000.0,6893900000.0,1180800000.0,1777300000.0,0.0,-1510400000.0
TechnipFMC PLC,FTI,,1681459,2015.0,Q1,,2015-03-31,2015-04-24 11:34:58+00:00,612900000.0,1751700000.0,-807800000.0,695100000.0,0.0,737600000.0,793300000.0,70000000.0,200100000.0,186300000.0,536100000.0,272300000.0,1301600000.0,35300000.0,1013100000.0,1427500000.0,21800000.0,121100000.0,66100000.0,217400000.0,642800000.0,697300000.0,,-8000000.0,336400000.0,399400000.0,69800000.0,,3991900000.0,14800000.0,6971200000.0,2460200000.0,4242500000.0,2504700000.0,2460200000.0,2482000000.0,4489200000.0,6971200000.0,1301200000.0,1984500000.0,0.0,-1453500000.0
TechnipFMC PLC,FTI,,1681459,2016.0,FY,,2016-12-31,2018-04-02 16:08:33+00:00,3837700000.0,2510300000.0,-1101600000.0,6269300000.0,0.0,2797800000.0,4141800000.0,265000000.0,317500000.0,307700000.0,3718300000.0,173700000.0,1869300000.0,235400000.0,1046200000.0,2620100000.0,-11700000.0,553600000.0,130500000.0,160800000.0,846400000.0,1600600000.0,,0.0,441000000.0,585700000.0,,,3404100000.0,683600000.0,18679300000.0,5055800000.0,10937200000.0,10888900000.0,5055800000.0,5044100000.0,13635200000.0,18679300000.0,5122000000.0,2746300000.0,,-44500000.0
TechnipFMC PLC,FTI,,1681459,2016.0,Q3,,2016-09-30,2016-10-27 14:55:17+00:00,375300000.0,1319900000.0,-745200000.0,1074200000.0,0.0,767000000.0,510900000.0,71900000.0,42800000.0,173000000.0,523900000.0,225000000.0,1245100000.0,26400000.0,641600000.0,1309600000.0,15600000.0,192600000.0,128800000.0,152100000.0,351300000.0,525000000.0,,-6900000.0,183900000.0,97800000.0,43400000.0,,4300000000.0,19000000.0,5963700000.0,2678300000.0,3502300000.0,1646000000.0,2678300000.0,2693900000.0,3269800000.0,5963700000.0,1151800000.0,1623800000.0,0.0,-1636600000.0
TechnipFMC PLC,FTI,,1681459,2016.0,Q2,,2016-06-30,2016-07-28 13:05:02+00:00,415000000.0,1447900000.0,-762500000.0,1075000000.0,0.0,764500000.0,603300000.0,48100000.0,41000000.0,169200000.0,522500000.0,230800000.0,1298700000.0,25200000.0,679000000.0,1328800000.0,16000000.0,184300000.0,119400000.0,210500000.0,401800000.0,531600000.0,,-7000000.0,164000000.0,100300000.0,53400000.0,,4271700000.0,27600000.0,6160800000.0,2628200000.0,3705200000.0,1787700000.0,2628200000.0,2644200000.0,3516600000.0,6160800000.0,1126800000.0,1728900000.0,0.0,-1638500000.0
TechnipFMC PLC,FTI,,1681459,2016.0,Q1,,2016-03-31,2016-04-28 14:47:03+00:00,418000000.0,1413300000.0,-788900000.0,1032300000.0,0.0,753400000.0,630000000.0,62400000.0,56700000.0,160100000.0,520100000.0,237200000.0,1218400000.0,29800000.0,719700000.0,1340900000.0,16100000.0,191100000.0,115400000.0,213100000.0,551700000.0,758600000.0,,-7000000.0,156200000.0,99200000.0,58500000.0,,4269500000.0,23500000.0,6313200000.0,2604100000.0,3837900000.0,2046900000.0,2604100000.0,2620200000.0,3693000000.0,6313200000.0,1134400000.0,1646100000.0,0.0,-1622900000.0
TechnipFMC PLC,FTI,,1681459,2017.0,FY,,2017-12-31,2018-11-06 16:35:29+00:00,3958700000.0,1484400000.0,-1003700000.0,6737400000.0,0.0,10948400000.0,,337000000.0,320300000.0,402200000.0,8929800000.0,1333800000.0,3777900000.0,272500000.0,1378300000.0,3871500000.0,21500000.0,454700000.0,419700000.0,282000000.0,3040000000.0,5071100000.0,,-4800000.0,424300000.0,545300000.0,,0.0,3448000000.0,77100000.0,28263700000.0,13387900000.0,12977100000.0,9829400000.0,13387900000.0,13409400000.0,14854300000.0,28263700000.0,11415100000.0,5024900000.0,,
TechnipFMC PLC,FTI,,1681459,2017.0,Q3,,2017-09-30,2017-11-08 19:06:31+00:00,4647700000.0,4042200000.0,-945800000.0,6896100000.0,0.0,10996900000.0,3164300000.0,391300000.0,315100000.0,438500000.0,8896000000.0,1391800000.0,3167400000.0,229400000.0,1549900000.0,3950000000.0,-4500000.0,562100000.0,269900000.0,352100000.0,1255500000.0,2542600000.0,,-5000000.0,463900000.0,532500000.0,,,3683300000.0,473200000.0,29628200000.0,13729400000.0,14135000000.0,11581400000.0,13729400000.0,13724900000.0,15903300000.0,29628200000.0,11543200000.0,4321900000.0,,
TechnipFMC PLC,FTI,,1681459,2017.0,Q2,,2017-06-30,2017-08-03 20:41:03+00:00,4092300000.0,3327600000.0,-995400000.0,7179100000.0,0.0,10989600000.0,3881500000.0,363600000.0,281500000.0,379700000.0,9072300000.0,1444400000.0,3301300000.0,214300000.0,1976700000.0,3867000000.0,-1900000.0,511500000.0,344900000.0,347500000.0,1083700000.0,2392200000.0,,-5300000.0,484300000.0,483100000.0,,,3562300000.0,471200000.0,29524500000.0,13551200000.0,13930700000.0,11498400000.0,13551200000.0,13549300000.0,15975200000.0,29524500000.0,11726800000.0,4476800000.0,,
TechnipFMC PLC,FTI,,1681459,2017.0,Q1,,2017-03-31,2017-08-03 20:36:20+00:00,4131500000.0,3470100000.0,-990400000.0,7041700000.0,0.0,10974200000.0,4016000000.0,381700000.0,298300000.0,403800000.0,9023600000.0,1501200000.0,3082800000.0,207600000.0,1666300000.0,3975500000.0,6400000.0,643600000.0,530900000.0,352000000.0,1175000000.0,2370800000.0,,-5400000.0,529600000.0,548600000.0,,,3397400000.0,499000000.0,29615900000.0,13375800000.0,13734800000.0,11719400000.0,13375800000.0,13382200000.0,16233700000.0,29615900000.0,11905600000.0,4514300000.0,,
TechnipFMC PLC,FTI,,1681459,2018.0,FY,,2018-12-31,2020-03-02 17:34:22+00:00,2600300000.0,2469700000.0,-1359700000.0,5540000000.0,0.0,10647500000.0,,284300000.0,81900000.0,394700000.0,7607600000.0,1176700000.0,4124300000.0,394500000.0,1440900000.0,3259800000.0,31300000.0,232400000.0,209200000.0,298900000.0,2046300000.0,5995100000.0,,-2400000.0,332300000.0,585300000.0,,38500000.0,1072200000.0,67400000.0,24784500000.0,10357600000.0,11781200000.0,9139400000.0,10357600000.0,10388900000.0,14357100000.0,24784500000.0,9743500000.0,5217700000.0,,
TechnipFMC PLC,FTI,,1681459,2018.0,Q3,,2018-09-30,2018-11-06 16:35:29+00:00,2800900000.0,2079300000.0,-1313900000.0,5553300000.0,0.0,10700000000.0,,333300000.0,208200000.0,375500000.0,9003400000.0,1223100000.0,4017100000.0,360300000.0,1382500000.0,3670500000.0,19500000.0,426800000.0,351800000.0,230100000.0,2214800000.0,5239800000.0,,-2400000.0,412700000.0,494200000.0,,39700000.0,3421100000.0,78400000.0,26660000000.0,12804800000.0,11563200000.0,8702800000.0,12804800000.0,12824300000.0,13796000000.0,26660000000.0,11426300000.0,5093200000.0,,
TechnipFMC PLC,FTI,,1681459,2018.0,Q2,,2018-06-30,2018-08-06 16:16:40+00:00,2924600000.0,3611500000.0,-1180100000.0,5555400000.0,0.0,10793000000.0,3973300000.0,338700000.0,255300000.0,350700000.0,9009800000.0,1253800000.0,3787500000.0,346600000.0,1385600000.0,3697800000.0,22400000.0,442000000.0,355800000.0,242400000.0,950300000.0,1575300000.0,,-3900000.0,467000000.0,467500000.0,,39700000.0,3376500000.0,78500000.0,27058500000.0,12985500000.0,11841500000.0,9157700000.0,12985500000.0,13007900000.0,14010900000.0,27058500000.0,11519200000.0,4853200000.0,,
TechnipFMC PLC,FTI,,1681459,2018.0,Q1,,2018-03-31,2018-05-15 16:13:26+00:00,3729200000.0,3914100000.0,-991900000.0,6220600000.0,0.0,10891500000.0,3914200000.0,319000000.0,233000000.0,401800000.0,9012200000.0,1301600000.0,3735800000.0,287100000.0,1461500000.0,3900300000.0,16700000.0,480200000.0,412700000.0,266200000.0,1258300000.0,1905300000.0,,-4000000.0,372900000.0,560600000.0,,,3369500000.0,87200000.0,28527800000.0,13265100000.0,13173500000.0,10270700000.0,13265100000.0,13281800000.0,15246000000.0,28527800000.0,11454000000.0,4975300000.0,,
TechnipFMC PLC,FTI,,1681459,2019.0,FY,,2019-12-31,2020-05-04 16:08:10+00:00,2659800000.0,2287100000.0,-1407500000.0,5190200000.0,0.0,10629900000.0,4585100000.0,264600000.0,75700000.0,411500000.0,5598300000.0,1086600000.0,3980000000.0,300400000.0,1658900000.0,3162000000.0,28800000.0,260500000.0,138200000.0,368600000.0,2485600000.0,1910900000.0,,,1224600000.0,1164400000.0,,41100000.0,-1563100000.0,495400000.0,23518800000.0,7659300000.0,11886400000.0,10138400000.0,7659300000.0,7688100000.0,15789600000.0,23518800000.0,8470400000.0,5651200000.0,,
TechnipFMC PLC,FTI,,1681459,2019.0,Q3,,2019-09-30,2019-11-12 16:18:03+00:00,2556400000.0,2150000000.0,-1439500000.0,4504400000.0,0.0,10616800000.0,,340200000.0,94000000.0,402100000.0,7577300000.0,1105600000.0,3608800000.0,433300000.0,1645400000.0,3092000000.0,44900000.0,333700000.0,172600000.0,272300000.0,2353400000.0,6044100000.0,,0.0,1244400000.0,1167700000.0,,38500000.0,901600000.0,299400000.0,24779700000.0,10078900000.0,10993400000.0,9396000000.0,10078900000.0,10123800000.0,14617400000.0,24779700000.0,10694300000.0,5221400000.0,,
TechnipFMC PLC,FTI,,1681459,2019.0,Q2,,2019-06-30,2019-08-08 16:42:59+00:00,2488700000.0,2240400000.0,-1348300000.0,4621300000.0,0.0,10598900000.0,,383000000.0,112000000.0,346600000.0,7609200000.0,1123700000.0,3701100000.0,415300000.0,1564500000.0,3345000000.0,45800000.0,373800000.0,222600000.0,283100000.0,2494600000.0,6548800000.0,,0.0,1341900000.0,1310200000.0,,38500000.0,1084000000.0,80700000.0,25512700000.0,10334600000.0,11303800000.0,9576800000.0,10334600000.0,10380400000.0,15093800000.0,25512700000.0,10863900000.0,5517000000.0,,
TechnipFMC PLC,FTI,,1681459,2019.0,Q1,,2019-03-31,2019-05-09 17:20:07+00:00,2464500000.0,2250300000.0,-1323000000.0,4965300000.0,0.0,10617800000.0,,342700000.0,161400000.0,378500000.0,7603400000.0,1156900000.0,3725000000.0,401900000.0,1471600000.0,3381900000.0,30900000.0,389600000.0,275800000.0,289300000.0,2222200000.0,6415200000.0,,0.0,1444100000.0,1299200000.0,,38500000.0,1047900000.0,208900000.0,25629900000.0,10342700000.0,11252100000.0,9628500000.0,10342700000.0,10373600000.0,15217800000.0,25629900000.0,10995900000.0,5589300000.0,,
