company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
TechnipFMC PLC,FTI,,1681459,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 13:31:32+00:00,-64400000.0,14900000.0,93500000.0,17500000.0,46900000.0,,14800000.0,159800000.0,0.0,103800000.0,-355600000.0,-181000000.0,542800000.0,-12100000.0,41100000.0,-355600000.0,-193100000.0,583900000.0,50000000.0,302800000.0,260600000.0,42200000.0,60600000.0,39800000.0,63000000.0,,,-179600000.0,-211800000.0,-287400000.0,,
TechnipFMC PLC,FTI,,1681459,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 10:12:08+00:00,0.0,14900000.0,132300000.0,9400000.0,57700000.0,,-5100000.0,-228500000.0,,461500000.0,252700000.0,-282900000.0,261700000.0,-4700000.0,-11100000.0,252700000.0,-287600000.0,250600000.0,210600000.0,361300000.0,352900000.0,8400000.0,64700000.0,225000000.0,-117900000.0,,,-165000000.0,-109800000.0,-324000000.0,,
TechnipFMC PLC,FTI,,1681459,2009.0,Q4,2009-10-01,2009-12-31,,-162600000.0,4600000.0,71400000.0,10400000.0,23700000.0,,200000.0,49000000.0,,250600000.0,79200000.0,-196500000.0,181300000.0,,-900000.0,79200000.0,-196500000.0,180400000.0,63300000.0,94700000.0,94900000.0,-200000.0,9100000.0,3700000.0,-18800000.0,,,-34000000.0,-153600000.0,-21500000.0,,18900000.0
TechnipFMC PLC,FTI,,1681459,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 12:50:58+00:00,-162600000.0,14700000.0,71400000.0,10400000.0,78300000.0,,17400000.0,59800000.0,,290600000.0,-237600000.0,-253700000.0,596600000.0,,-2100000.0,-237600000.0,-253700000.0,594500000.0,120600000.0,363300000.0,363300000.0,,80500000.0,5100000.0,,,,-110000000.0,-377600000.0,-155700000.0,,18900000.0
TechnipFMC PLC,FTI,,1681459,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-03 12:56:19+00:00,,10100000.0,,,54600000.0,,17200000.0,10800000.0,,40000000.0,-316800000.0,-57200000.0,415300000.0,,-1200000.0,-316800000.0,-57200000.0,414100000.0,57300000.0,268600000.0,268400000.0,200000.0,71400000.0,1400000.0,18800000.0,,,-76000000.0,-224000000.0,-134200000.0,,
TechnipFMC PLC,FTI,,1681459,2009.0,Q3,2009-07-01,2009-09-30,,,3200000.0,,,21400000.0,,1800000.0,70300000.0,,35200000.0,-51500000.0,-20500000.0,211600000.0,,-200000.0,-51500000.0,-20500000.0,211400000.0,141200000.0,91600000.0,91200000.0,400000.0,25500000.0,1200000.0,600000.0,,,-21100000.0,-49400000.0,-38500000.0,,
TechnipFMC PLC,FTI,,1681459,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-29 11:48:56+00:00,,6900000.0,,,33200000.0,,15400000.0,-59500000.0,,4800000.0,-265300000.0,-36700000.0,203700000.0,,-1000000.0,-265300000.0,-36700000.0,202700000.0,-83900000.0,177000000.0,177200000.0,-200000.0,45900000.0,200000.0,18200000.0,,,-54900000.0,-174600000.0,-95700000.0,,
TechnipFMC PLC,FTI,,1681459,2010.0,Q4,2010-10-01,2010-12-31,,,5200000.0,126100000.0,12500000.0,19000000.0,,200000.0,-71900000.0,,-147700000.0,-213000000.0,-46500000.0,62200000.0,,500000.0,-213000000.0,-46500000.0,62700000.0,-196600000.0,101700000.0,102000000.0,-300000.0,7900000.0,-11600000.0,,,,-47500000.0,-53700000.0,,,1000000.0
TechnipFMC PLC,FTI,,1681459,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 15:35:20+00:00,0.0,20600000.0,126100000.0,12500000.0,80700000.0,,-300000.0,-354200000.0,,31200000.0,-230800000.0,-109400000.0,194800000.0,,500000.0,-230800000.0,-109400000.0,195300000.0,-145200000.0,377900000.0,377900000.0,,69800000.0,-9700000.0,0.0,,,-112500000.0,-87900000.0,-164400000.0,,3100000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q3TTM,2009-10-01,2010-09-30,,-162600000.0,20000000.0,71400000.0,10400000.0,85400000.0,,-300000.0,-233300000.0,,429500000.0,61400000.0,-259400000.0,313900000.0,,-900000.0,61400000.0,-259400000.0,313000000.0,114700000.0,370900000.0,370800000.0,100000.0,71000000.0,5600000.0,-18800000.0,,,-99000000.0,-187800000.0,-185900000.0,,21000000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q3,2010-07-01,2010-09-30,,,5100000.0,,,19700000.0,,1900000.0,72400000.0,,-20100000.0,-64200000.0,-26100000.0,196700000.0,,,-64200000.0,-26100000.0,196700000.0,108300000.0,81000000.0,80700000.0,300000.0,18800000.0,500000.0,,,,-26300000.0,-3700000.0,-40900000.0,,200000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-01 06:03:27+00:00,,15400000.0,,,61700000.0,,-500000.0,-282300000.0,,178900000.0,-17800000.0,-62900000.0,132600000.0,,,-17800000.0,-62900000.0,132600000.0,51400000.0,276200000.0,275900000.0,300000.0,61900000.0,1900000.0,,,,-65000000.0,-34200000.0,-164400000.0,,2100000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q2TTM,2009-07-01,2010-06-30,,-162600000.0,18100000.0,71400000.0,10400000.0,87100000.0,,-400000.0,-235400000.0,,484800000.0,74100000.0,-253800000.0,328800000.0,,-1100000.0,74100000.0,-253800000.0,327700000.0,147600000.0,381500000.0,381300000.0,200000.0,77700000.0,6300000.0,-18200000.0,,,-93800000.0,-233500000.0,-183500000.0,,20800000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q2,2010-04-01,2010-06-30,,,4800000.0,,,18900000.0,,-900000.0,-140600000.0,,127700000.0,55600000.0,-18700000.0,-1200000.0,,,55600000.0,-18700000.0,-1200000.0,34800000.0,96200000.0,96200000.0,,19500000.0,100000.0,,,,-19300000.0,800000.0,-73000000.0,,600000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-24 06:17:51+00:00,,10300000.0,,,42000000.0,,-2400000.0,-354700000.0,,199000000.0,46400000.0,-36800000.0,-64100000.0,,,46400000.0,-36800000.0,-64100000.0,-56900000.0,195200000.0,195200000.0,,43100000.0,1400000.0,,,,-38700000.0,-30500000.0,-123500000.0,,1900000.0
TechnipFMC PLC,FTI,,1681459,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 09:36:54+00:00,,5500000.0,,,23100000.0,,-1500000.0,-214100000.0,,71300000.0,-9200000.0,-18100000.0,-62900000.0,,0.0,-9200000.0,-18100000.0,-62900000.0,-91700000.0,99000000.0,99000000.0,,23600000.0,1300000.0,,,,-19400000.0,-31300000.0,-50500000.0,,1300000.0
TechnipFMC PLC,FTI,,1681459,2011.0,Q4,2011-10-01,2011-12-31,,,5500000.0,,,23500000.0,,-300000.0,-106600000.0,,94500000.0,48900000.0,-87000000.0,46000000.0,,,48900000.0,-87000000.0,46000000.0,7600000.0,100500000.0,100500000.0,,23100000.0,-7700000.0,-2200000.0,,,-87000000.0,8200000.0,-46100000.0,,2200000.0
TechnipFMC PLC,FTI,,1681459,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 11:01:01+00:00,0.0,21700000.0,,,86100000.0,,-3600000.0,-417900000.0,,269600000.0,141000000.0,-273700000.0,164800000.0,,,141000000.0,-273700000.0,164800000.0,28500000.0,403500000.0,403500000.0,,71400000.0,-6800000.0,-1900000.0,,,-274000000.0,-7800000.0,-114000000.0,,2200000.0
TechnipFMC PLC,FTI,,1681459,2011.0,Q3TTM,2010-10-01,2011-09-30,,,21400000.0,126100000.0,12500000.0,81600000.0,,-3100000.0,-383200000.0,,27400000.0,-120900000.0,-233200000.0,181000000.0,,500000.0,-120900000.0,-233200000.0,181500000.0,-175700000.0,404700000.0,405000000.0,-300000.0,56200000.0,-10700000.0,300000.0,,,-234500000.0,-69700000.0,-67900000.0,,1000000.0
TechnipFMC PLC,FTI,,1681459,2011.0,Q3,2011-07-01,2011-09-30,,,5500000.0,,,21600000.0,,-6700000.0,-162500000.0,,62100000.0,200000.0,-83800000.0,-1300000.0,,,200000.0,-83800000.0,-1300000.0,-91600000.0,121700000.0,121700000.0,,12400000.0,300000.0,400000.0,,,-84200000.0,-1500000.0,-60700000.0,,
