company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofplantpropertyandequipment
"Integrys Holding, Inc.",TEG,,916863,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,,248000000.0,,613100000.0,18800000.0,123900000.0,-775100000.0,-317600000.0,1115800000.0,-775100000.0,-317600000.0,1116200000.0,26800000.0,206800000.0,203800000.0,3000000.0,50900000.0,-84600000.0,-1300000.0,3300000.0,-199200000.0,-23700000.0,-379400000.0,-634000000.0,86800000.0
"Integrys Holding, Inc.",TEG,,916863,2010.0,Q2,2010-04-01,2010-06-30,,,,,67800000.0,,321500000.0,11100000.0,600000.0,-315300000.0,-49600000.0,339000000.0,-315300000.0,-49600000.0,339000000.0,-25900000.0,79600000.0,79600000.0,,-129900000.0,-51600000.0,5900000.0,,-47000000.0,,-59600000.0,-228400000.0,4100000.0
"Integrys Holding, Inc.",TEG,,916863,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 19:52:20+00:00,,,,131900000.0,,491300000.0,18800000.0,21300000.0,-504400000.0,-65400000.0,758600000.0,-504400000.0,-65400000.0,758400000.0,188700000.0,130100000.0,130200000.0,-100000.0,5200000.0,-118500000.0,2700000.0,100000.0,-94300000.0,-5100000.0,-122800000.0,-331700000.0,59800000.0
"Integrys Holding, Inc.",TEG,,916863,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 19:32:28+00:00,,,,64100000.0,,169800000.0,7700000.0,20700000.0,-189100000.0,-15800000.0,419600000.0,-189100000.0,-15800000.0,419400000.0,214600000.0,50500000.0,50600000.0,-100000.0,135100000.0,-66900000.0,-3200000.0,100000.0,-47300000.0,-5100000.0,-63200000.0,-103300000.0,55700000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 17:30:25+00:00,-42600000.0,-80000000.0,130700000.0,247700000.0,,190200000.0,,353300000.0,-478100000.0,-393500000.0,718800000.0,-478100000.0,-393500000.0,717800000.0,-150900000.0,230500000.0,231000000.0,-500000.0,49900000.0,-38600000.0,-3200000.0,2900000.0,-209500000.0,-37600000.0,-310100000.0,-583300000.0,
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q3TTM,2010-10-01,2011-09-30,,-42600000.0,,,244800000.0,,219300000.0,-11600000.0,490200000.0,-381700000.0,-337300000.0,573700000.0,-381700000.0,-337300000.0,573700000.0,-138000000.0,263500000.0,287800000.0,-24300000.0,-178400000.0,-35100000.0,4600000.0,7300000.0,-203300000.0,-27400000.0,-273800000.0,-621900000.0,1900000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q3,2011-07-01,2011-09-30,,-42600000.0,,,60800000.0,,-84700000.0,-4900000.0,182600000.0,-84100000.0,-144100000.0,46500000.0,-84100000.0,-144100000.0,46500000.0,-184100000.0,37600000.0,40500000.0,-2900000.0,29900000.0,-12000000.0,5100000.0,-2400000.0,-53700000.0,-14600000.0,-88700000.0,-196100000.0,-3300000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 17:46:00+00:00,-42600000.0,,,185300000.0,,271100000.0,,240200000.0,-517400000.0,-266600000.0,634700000.0,-517400000.0,-266600000.0,634700000.0,-151700000.0,191000000.0,193900000.0,-2900000.0,-15600000.0,-32200000.0,4800000.0,-2400000.0,-155700000.0,-25600000.0,-203200000.0,-569700000.0,
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,,253000000.0,,196700000.0,700000.0,308200000.0,-320300000.0,-255700000.0,544300000.0,-320300000.0,-255700000.0,544500000.0,-21800000.0,247000000.0,268400000.0,-21400000.0,-173800000.0,-42800000.0,-3000000.0,9700000.0,-196900000.0,-12800000.0,-249400000.0,-389500000.0,9500000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q2,2011-04-01,2011-06-30,,,,,62200000.0,,83300000.0,-2300000.0,-300000.0,-110300000.0,-66300000.0,192500000.0,-110300000.0,-66300000.0,192700000.0,16100000.0,29900000.0,29800000.0,100000.0,17200000.0,-9100000.0,-400000.0,,-53800000.0,-4800000.0,-63300000.0,-44800000.0,2200000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 17:46:32+00:00,,,,124500000.0,,355800000.0,4900000.0,57600000.0,-433300000.0,-122500000.0,588200000.0,-433300000.0,-122500000.0,588200000.0,32400000.0,153400000.0,153400000.0,,-45500000.0,-20200000.0,-300000.0,,-102000000.0,-11000000.0,-114500000.0,-373600000.0,3300000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,,258600000.0,,434900000.0,14100000.0,309100000.0,-525300000.0,-239000000.0,690800000.0,-525300000.0,-239000000.0,690800000.0,-63800000.0,296700000.0,318200000.0,-21500000.0,-320900000.0,-85300000.0,3300000.0,9700000.0,-190100000.0,-8000000.0,-245700000.0,-573100000.0,11400000.0
"Integrys Holding, Inc.",TEG,,916863,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 17:38:28+00:00,,,,62300000.0,,272500000.0,7200000.0,57900000.0,-323000000.0,-56200000.0,395700000.0,-323000000.0,-56200000.0,395500000.0,16300000.0,123500000.0,123600000.0,-100000.0,-62700000.0,-11100000.0,100000.0,,-48200000.0,-6200000.0,-51200000.0,-328800000.0,1100000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q4,2012-10-01,2012-12-31,,,-47600000.0,109700000.0,64900000.0,,-116000000.0,,471600000.0,140200000.0,-153800000.0,29500000.0,140200000.0,-153800000.0,29500000.0,9300000.0,68700000.0,59500000.0,9200000.0,21100000.0,24000000.0,-2600000.0,-6600000.0,-53700000.0,-3400000.0,-156600000.0,-301700000.0,8800000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 15:06:43+00:00,0.0,-47600000.0,109700000.0,252500000.0,,241300000.0,,607100000.0,28100000.0,-602600000.0,573800000.0,28100000.0,-602600000.0,573800000.0,-700000.0,284300000.0,284300000.0,,-204300000.0,-34100000.0,2200000.0,,-215000000.0,-27400000.0,-594400000.0,-329900000.0,17000000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q3TTM,2011-10-01,2012-09-30,,,-80000000.0,130700000.0,250000000.0,,276400000.0,,248600000.0,-72800000.0,-575700000.0,628400000.0,-72800000.0,-575700000.0,627400000.0,-9200000.0,255100000.0,261900000.0,-6800000.0,-159900000.0,-64500000.0,-3200000.0,11900000.0,-215100000.0,-36000000.0,-544700000.0,-41800000.0,8200000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q3,2012-07-01,2012-09-30,,,,,62900000.0,,9800000.0,,107400000.0,61500000.0,-186400000.0,112400000.0,61500000.0,-186400000.0,112400000.0,-7600000.0,66300000.0,74300000.0,-8000000.0,-34600000.0,-16500000.0,8400000.0,4900000.0,-53700000.0,-8500000.0,-188600000.0,24300000.0,2300000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:07:33+00:00,0.0,,,187600000.0,,357300000.0,,135500000.0,-112100000.0,-448800000.0,544300000.0,-112100000.0,-448800000.0,544300000.0,-10000000.0,215600000.0,224800000.0,-9200000.0,-225400000.0,-58100000.0,4800000.0,6600000.0,-161300000.0,-24000000.0,-437800000.0,-28200000.0,8200000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q2TTM,2011-07-01,2012-06-30,,-42600000.0,-80000000.0,130700000.0,247900000.0,,181900000.0,-4900000.0,323800000.0,-218400000.0,-533400000.0,562500000.0,-218400000.0,-533400000.0,561500000.0,-185700000.0,226400000.0,228100000.0,-1700000.0,-95400000.0,-60000000.0,-6500000.0,4600000.0,-215100000.0,-42100000.0,-444800000.0,-262200000.0,2600000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q2,2012-04-01,2012-06-30,,,,,62600000.0,,114400000.0,,25700000.0,-98700000.0,-125800000.0,207100000.0,-98700000.0,-125800000.0,207100000.0,-16600000.0,49600000.0,51700000.0,-2100000.0,-21600000.0,-18100000.0,1000000.0,800000.0,-53800000.0,-5100000.0,-126200000.0,-52500000.0,4500000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 17:27:35+00:00,0.0,,,124700000.0,,347500000.0,,28100000.0,-173600000.0,-262400000.0,431900000.0,-173600000.0,-262400000.0,431900000.0,-2400000.0,149300000.0,150500000.0,-1200000.0,-190800000.0,-41600000.0,-3600000.0,1700000.0,-107600000.0,-15500000.0,-249200000.0,-52500000.0,5900000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q1TTM,2011-04-01,2012-03-31,,-42600000.0,-80000000.0,130700000.0,247500000.0,,150800000.0,-7200000.0,297800000.0,-230000000.0,-473900000.0,547900000.0,-230000000.0,-473900000.0,547100000.0,-153000000.0,206700000.0,206200000.0,500000.0,-56600000.0,-51000000.0,-7900000.0,3800000.0,-215100000.0,-41800000.0,-381900000.0,-254500000.0,300000.0
"Integrys Holding, Inc.",TEG,,916863,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 17:30:15+00:00,,,,62100000.0,,233100000.0,,2400000.0,-74900000.0,-136600000.0,224800000.0,-74900000.0,-136600000.0,224800000.0,14200000.0,99700000.0,98800000.0,900000.0,-169200000.0,-23500000.0,-4600000.0,900000.0,-53800000.0,-10400000.0,-123000000.0,,1400000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q4,2013-10-01,2013-12-31,,-3300000.0,-2200000.0,55400000.0,70600000.0,,-94200000.0,,450000000.0,156400000.0,-202900000.0,42700000.0,156400000.0,-202900000.0,42700000.0,-3800000.0,132400000.0,132400000.0,,-66100000.0,200000.0,-8200000.0,,-51800000.0,-3500000.0,-194500000.0,-242000000.0,6600000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 15:06:43+00:00,-407300000.0,-4800000.0,116100000.0,266600000.0,,41200000.0,,1374000000.0,462700000.0,-1022700000.0,554900000.0,462700000.0,-1022700000.0,554900000.0,-5100000.0,354800000.0,354800000.0,,-107700000.0,36700000.0,60900000.0,,-205700000.0,-13700000.0,-669200000.0,-742300000.0,6600000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q3TTM,2012-10-01,2013-09-30,,-404000000.0,-50200000.0,170400000.0,260900000.0,,19400000.0,,1395600000.0,446500000.0,-973600000.0,541700000.0,446500000.0,-973600000.0,541700000.0,8000000.0,291100000.0,281900000.0,9200000.0,-20500000.0,60500000.0,66500000.0,-6600000.0,-207600000.0,-13600000.0,-631300000.0,-802000000.0,8800000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q3,2013-07-01,2013-09-30,,,-1300000.0,3600000.0,69600000.0,,-56400000.0,,469200000.0,119000000.0,-175400000.0,64200000.0,119000000.0,-175400000.0,64200000.0,5900000.0,38800000.0,44100000.0,-5300000.0,6900000.0,7300000.0,2600000.0,-1900000.0,-51600000.0,-3400000.0,-174600000.0,-305900000.0,
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 17:34:16+00:00,-404000000.0,-2600000.0,60700000.0,196000000.0,,135400000.0,,924000000.0,306300000.0,-819800000.0,512200000.0,306300000.0,-819800000.0,512200000.0,-1300000.0,222400000.0,222400000.0,,-41600000.0,36500000.0,69100000.0,,-153900000.0,-10200000.0,-474700000.0,-500300000.0,0.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q2TTM,2012-07-01,2013-06-30,,-404000000.0,-48900000.0,166800000.0,254200000.0,,85600000.0,,1033800000.0,389000000.0,-984600000.0,589900000.0,389000000.0,-984600000.0,589900000.0,-5500000.0,318600000.0,312100000.0,6500000.0,-62000000.0,36700000.0,72300000.0,200000.0,-209700000.0,-18700000.0,-645300000.0,-471800000.0,11100000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q2,2013-04-01,2013-06-30,,-12400000.0,-300000.0,52300000.0,65500000.0,,-25800000.0,,180800000.0,-9900000.0,-171200000.0,128400000.0,-9900000.0,-171200000.0,128400000.0,-51800000.0,-4700000.0,-3900000.0,-800000.0,92600000.0,24800000.0,-600000.0,900000.0,-51400000.0,-5100000.0,-153100000.0,-164100000.0,
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 17:55:20+00:00,-404000000.0,-1300000.0,57100000.0,126400000.0,,191800000.0,,454800000.0,187300000.0,-644400000.0,448000000.0,187300000.0,-644400000.0,448000000.0,-7200000.0,183600000.0,178300000.0,5300000.0,-48500000.0,29200000.0,66500000.0,1900000.0,-102300000.0,-6800000.0,-300100000.0,-194400000.0,
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q1TTM,2012-04-01,2013-03-31,,-391600000.0,-48600000.0,114500000.0,251300000.0,,225800000.0,,878700000.0,300200000.0,-939200000.0,668600000.0,300200000.0,-939200000.0,668600000.0,29700000.0,372900000.0,367700000.0,5200000.0,-176200000.0,-6200000.0,73900000.0,100000.0,-212100000.0,-18700000.0,-618400000.0,-360200000.0,15600000.0
"Integrys Holding, Inc.",TEG,,916863,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 13:02:23+00:00,-391600000.0,-1000000.0,4800000.0,60900000.0,,217600000.0,,274000000.0,197200000.0,-473200000.0,319600000.0,197200000.0,-473200000.0,319600000.0,44600000.0,188300000.0,182200000.0,6100000.0,-141100000.0,4400000.0,67100000.0,1000000.0,-50900000.0,-1700000.0,-147000000.0,-30300000.0,
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q4,2014-10-01,2014-12-31,,,12800000.0,58700000.0,72700000.0,648100000.0,-132900000.0,,133500000.0,-33800000.0,52200000.0,-16500000.0,-33800000.0,52200000.0,-16500000.0,1900000.0,34800000.0,34800000.0,,8900000.0,-32000000.0,-11900000.0,,-54800000.0,-3800000.0,-274100000.0,-80500000.0,-306100000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,FY,2014-01-01,2014-12-31,2015-03-02 15:06:43+00:00,0.0,6300000.0,146800000.0,290200000.0,648100000.0,139000000.0,,200000000.0,-269200000.0,-336500000.0,601400000.0,-269200000.0,-336500000.0,601400000.0,-4300000.0,279900000.0,279900000.0,,-107700000.0,-57100000.0,-127300000.0,,-219400000.0,-18400000.0,-865000000.0,-192700000.0,26100000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q3TTM,2013-10-01,2014-09-30,,-3300000.0,-8700000.0,143500000.0,288100000.0,,177700000.0,,516500000.0,-79000000.0,-591600000.0,660600000.0,-79000000.0,-591600000.0,660600000.0,-10000000.0,377500000.0,377500000.0,,-182700000.0,-24900000.0,-123600000.0,,-216400000.0,-18100000.0,-785400000.0,-354200000.0,338800000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q3,2014-07-01,2014-09-30,,,52700000.0,13600000.0,69600000.0,,-74500000.0,,-28200000.0,-96800000.0,41100000.0,26800000.0,-96800000.0,41100000.0,26800000.0,-28900000.0,85500000.0,85500000.0,,-53800000.0,-7700000.0,-33700000.0,,-56400000.0,-4400000.0,-253000000.0,-4500000.0,332200000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q3YTD,2014-01-01,2014-09-30,2014-11-05 17:34:16+00:00,0.0,-6500000.0,88100000.0,217500000.0,,271900000.0,,66500000.0,-235400000.0,-388700000.0,617900000.0,-235400000.0,-388700000.0,617900000.0,-6200000.0,245100000.0,245100000.0,,-116600000.0,-25100000.0,-115400000.0,,-164600000.0,-14600000.0,-590900000.0,-112200000.0,332200000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q2TTM,2013-07-01,2014-06-30,,-3300000.0,-62700000.0,133500000.0,288100000.0,,195800000.0,,1013900000.0,136800000.0,-808100000.0,698000000.0,136800000.0,-808100000.0,698000000.0,24800000.0,330800000.0,336100000.0,-5300000.0,-122000000.0,-9900000.0,-87300000.0,-1900000.0,-211600000.0,-17100000.0,-707000000.0,-655600000.0,6600000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 15:27:14+00:00,0.0,-59200000.0,74500000.0,147900000.0,,346400000.0,,94700000.0,-138600000.0,-429800000.0,591100000.0,-138600000.0,-429800000.0,591100000.0,22700000.0,159600000.0,159600000.0,,-62800000.0,-17400000.0,-81700000.0,,-108200000.0,-10200000.0,-337900000.0,-107700000.0,0.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q2,2014-04-01,2014-06-30,,,3500000.0,61100000.0,76600000.0,,289500000.0,,94700000.0,-66500000.0,-266500000.0,321400000.0,-66500000.0,-266500000.0,321400000.0,-11600000.0,6500000.0,6500000.0,,-51200000.0,-7600000.0,-83100000.0,,-53300000.0,-5100000.0,-178300000.0,-100300000.0,
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q1TTM,2013-04-01,2014-03-31,,-15700000.0,-66500000.0,124700000.0,277000000.0,,-119500000.0,,1100000000.0,193400000.0,-712800000.0,505000000.0,193400000.0,-712800000.0,505000000.0,-15400000.0,319600000.0,325700000.0,-6100000.0,21800000.0,22500000.0,-4800000.0,-1000000.0,-209700000.0,-17100000.0,-681800000.0,-719400000.0,6600000.0
"Integrys Holding, Inc.",TEG,,916863,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 16:35:32+00:00,,-62700000.0,13400000.0,71300000.0,,56900000.0,,,-72100000.0,-163300000.0,269700000.0,-72100000.0,-163300000.0,269700000.0,34300000.0,153100000.0,153100000.0,,-11600000.0,-9800000.0,1400000.0,,-54900000.0,-5100000.0,-159600000.0,-7400000.0,
"Integrys Holding, Inc.",TEG,,916863,2015.0,Q2TTM,2014-07-01,2015-06-30,,-11000000.0,20100000.0,147200000.0,292200000.0,648100000.0,197700000.0,,105300000.0,-270200000.0,-302400000.0,683900000.0,-270200000.0,-302400000.0,683900000.0,111300000.0,240500000.0,240500000.0,,-46500000.0,-59500000.0,-50000000.0,,-219400000.0,-11600000.0,-951600000.0,-96600000.0,73700000.0
"Integrys Holding, Inc.",TEG,,916863,2015.0,Q2,2015-04-01,2015-06-30,,-11000000.0,5700000.0,61000000.0,75200000.0,,113500000.0,,,118700000.0,-198200000.0,149400000.0,118700000.0,-198200000.0,149400000.0,69900000.0,-10100000.0,-10100000.0,,-29200000.0,-2300000.0,-17400000.0,,-53300000.0,-1700000.0,-215700000.0,174300000.0,47600000.0
"Integrys Holding, Inc.",TEG,,916863,2015.0,Q2YTD,2015-01-01,2015-06-30,2015-08-05 15:27:14+00:00,-11000000.0,-45400000.0,74900000.0,149900000.0,,405100000.0,,,-139600000.0,-395700000.0,673600000.0,-139600000.0,-395700000.0,673600000.0,138300000.0,120200000.0,120200000.0,,-1600000.0,-19800000.0,-4400000.0,,-108200000.0,-3400000.0,-424500000.0,-11600000.0,47600000.0
"Integrys Holding, Inc.",TEG,,916863,2015.0,Q1TTM,2014-04-01,2015-03-31,,,17900000.0,147300000.0,293600000.0,648100000.0,373700000.0,,200000000.0,-455400000.0,-370700000.0,855900000.0,-455400000.0,-370700000.0,855900000.0,29800000.0,257100000.0,257100000.0,,-68500000.0,-64800000.0,-115700000.0,,-219400000.0,-15000000.0,-914200000.0,-371200000.0,26100000.0
"Integrys Holding, Inc.",TEG,,916863,2015.0,Q1,2015-01-01,2015-03-31,2015-05-05 16:35:32+00:00,,-51100000.0,13900000.0,74700000.0,,291600000.0,,,-258300000.0,-197500000.0,524200000.0,-258300000.0,-197500000.0,524200000.0,68400000.0,130300000.0,130300000.0,,27600000.0,-17500000.0,13000000.0,,-54900000.0,-1700000.0,-208800000.0,-185900000.0,
