company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
RS Legacy Corp,RSH,,96289,2010.0,Q3,2010-07-01,2010-09-30,2011-10-25 16:09:02+00:00,0.38,0.38,18300000.0,0.37,2400000.0,27400000.0,46000000.0,42800000.0,3200000.0,46000000.0,549000000.0,1002000000.0,,352500000.0,549000000.0,453000000.0,10400000.0,800000.0,373200000.0,79800000.0,-9600000.0,70200000.0,1002000000.0,121100000.0,121000000.0,123100000.0
RS Legacy Corp,RSH,,96289,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.82,0.82,39500000.0,0.8,700000.0,64700000.0,103100000.0,103100000.0,,103100000.0,1080600000.0,2053100000.0,,745200000.0,1080600000.0,972500000.0,20600000.0,1300000.0,785400000.0,187100000.0,-19300000.0,167800000.0,2053100000.0,126200000.0,125800000.0,128200000.0
RS Legacy Corp,RSH,,96289,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.43,0.43,18400000.0,0.41,400000.0,35400000.0,54300000.0,54300000.0,,54300000.0,559700000.0,1087400000.0,,409500000.0,559700000.0,527700000.0,9500000.0,-200000.0,428300000.0,99400000.0,-9700000.0,89700000.0,1087400000.0,126200000.0,125800000.0,128200000.0
RS Legacy Corp,RSH,,96289,2010.0,Q2,2010-04-01,2010-06-30,2010-07-29 06:01:42+00:00,0.42,0.42,19400000.0,0.41,400000.0,33300000.0,53000000.0,53000000.0,,53000000.0,530800000.0,1011400000.0,,364500000.0,530800000.0,480600000.0,10700000.0,700000.0,384300000.0,96300000.0,-10000000.0,86300000.0,1011400000.0,126200000.0,125800000.0,128200000.0
RS Legacy Corp,RSH,,96289,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.4,0.4,20100000.0,0.39,300000.0,31400000.0,50100000.0,50100000.0,,50100000.0,549800000.0,1041700000.0,,380700000.0,549800000.0,491900000.0,9900000.0,600000.0,401100000.0,90800000.0,-9300000.0,81500000.0,1041700000.0,125300000.0,125700000.0,127900000.0
RS Legacy Corp,RSH,,96289,2010.0,Q1,2010-01-01,2010-03-31,2011-04-25 07:08:19+00:00,0.4,0.4,20100000.0,0.39,300000.0,31400000.0,50100000.0,50100000.0,,50100000.0,549800000.0,1041700000.0,,380700000.0,549800000.0,491900000.0,9900000.0,600000.0,401100000.0,90800000.0,-9300000.0,81500000.0,1041700000.0,125300000.0,125700000.0,127900000.0
RS Legacy Corp,RSH,,96289,2011.0,Q4,2011-10-01,2011-12-31,,0.13,0.13,14800000.0,0.13,1400000.0,13200000.0,11900000.0,23500000.0,-11600000.0,11900000.0,647000000.0,1041000000.0,,328400000.0,647000000.0,394000000.0,13600000.0,900000.0,344600000.0,49400000.0,-12700000.0,36700000.0,1041000000.0,103100000.0,102500000.0,103300000.0
RS Legacy Corp,RSH,,96289,2011.0,FY,2011-01-01,2011-12-31,2014-03-04 07:09:39+00:00,0.7,0.7,70600000.0,0.7,3100000.0,47500000.0,72200000.0,78700000.0,-6500000.0,72200000.0,2309700000.0,4032100000.0,,1474700000.0,2309700000.0,1722400000.0,50900000.0,3100000.0,1548400000.0,174000000.0,-47800000.0,126200000.0,4032100000.0,103100000.0,102500000.0,103300000.0
RS Legacy Corp,RSH,,96289,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.57,0.57,55800000.0,0.57,1700000.0,34300000.0,60300000.0,55200000.0,5100000.0,60300000.0,1662700000.0,2991100000.0,,1146300000.0,1662700000.0,1328400000.0,37300000.0,2200000.0,1203800000.0,124600000.0,-35100000.0,89500000.0,2991100000.0,,100200000.0,100700000.0
RS Legacy Corp,RSH,,96289,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.08,1.08,73700000.0,1.08,2600000.0,62400000.0,117300000.0,100000000.0,17300000.0,117300000.0,2385200000.0,4201800000.0,,1532400000.0,2385200000.0,1816600000.0,48200000.0,2700000.0,1608700000.0,207900000.0,-45500000.0,162400000.0,4201800000.0,,100200000.0,100700000.0
RS Legacy Corp,RSH,,96289,2011.0,Q3,2011-07-01,2011-09-30,2011-10-25 16:09:02+00:00,0.0,0.0,19200000.0,0.0,700000.0,-900000.0,300000.0,300000.0,0.0,300000.0,589900000.0,1031800000.0,,411400000.0,589900000.0,441900000.0,12600000.0,1400000.0,431300000.0,10600000.0,-11200000.0,-600000.0,1031800000.0,,100200000.0,100700000.0
RS Legacy Corp,RSH,,96289,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.57,0.57,36600000.0,0.57,1000000.0,35200000.0,60000000.0,54900000.0,5100000.0,60000000.0,1072800000.0,1959300000.0,,734900000.0,1072800000.0,886500000.0,24700000.0,800000.0,772500000.0,114000000.0,-23900000.0,90100000.0,1959300000.0,103800000.0,103700000.0,104600000.0
RS Legacy Corp,RSH,,96289,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.46,1.46,72800000.0,1.45,4300000.0,90700000.0,163000000.0,142500000.0,20500000.0,163000000.0,2344300000.0,4172000000.0,,1473500000.0,2344300000.0,1827700000.0,46000000.0,2100000.0,1550600000.0,277100000.0,-43900000.0,233200000.0,4172000000.0,103800000.0,103700000.0,104600000.0
RS Legacy Corp,RSH,,96289,2011.0,Q2,2011-04-01,2011-06-30,2012-07-25 06:48:41+00:00,0.24,0.24,18300000.0,0.24,600000.0,15000000.0,24900000.0,23500000.0,1400000.0,24900000.0,509800000.0,941900000.0,,364300000.0,509800000.0,432100000.0,10900000.0,500000.0,383200000.0,48900000.0,-10400000.0,38500000.0,941900000.0,103800000.0,103700000.0,104600000.0
RS Legacy Corp,RSH,,96289,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.64,1.64,73900000.0,1.62,4100000.0,109000000.0,191100000.0,172000000.0,19100000.0,191100000.0,2365300000.0,4241500000.0,,1473700000.0,2365300000.0,1876200000.0,45800000.0,2300000.0,1551700000.0,324500000.0,-43500000.0,281000000.0,4241500000.0,106400000.0,106200000.0,107400000.0
RS Legacy Corp,RSH,,96289,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 07:10:06+00:00,0.33,0.33,18300000.0,0.33,400000.0,20200000.0,35100000.0,31400000.0,3700000.0,35100000.0,563000000.0,1017400000.0,,370600000.0,563000000.0,454400000.0,13800000.0,300000.0,389300000.0,65100000.0,-13500000.0,51600000.0,1017400000.0,106400000.0,106200000.0,107400000.0
RS Legacy Corp,RSH,,96289,2012.0,Q4,2012-10-01,2012-12-31,,-0.63,-0.63,13100000.0,-0.63,-8300000.0,71200000.0,-63300000.0,-38000000.0,-25300000.0,-63300000.0,584500000.0,964600000.0,,327400000.0,584500000.0,380100000.0,15300000.0,600000.0,332200000.0,47900000.0,-14700000.0,33200000.0,964600000.0,100300000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,FY,2012-01-01,2012-12-31,2014-12-12 16:07:18+00:00,-1.39,-1.39,65900000.0,-1.39,9700000.0,32600000.0,-139400000.0,-110800000.0,-28600000.0,-139400000.0,2360900000.0,3831300000.0,,1419800000.0,2360900000.0,1470400000.0,55100000.0,1900000.0,1495400000.0,-25000000.0,-53200000.0,-78200000.0,3831300000.0,100300000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.63,-0.63,67600000.0,-0.63,19400000.0,-25400000.0,-64200000.0,-49300000.0,-14900000.0,-64200000.0,2423400000.0,3907700000.0,,1420800000.0,2423400000.0,1484300000.0,53400000.0,2200000.0,1507800000.0,-23500000.0,-51200000.0,-74700000.0,3907700000.0,100200000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q3YTD,2012-01-01,2012-09-30,,-0.76,-0.76,52800000.0,-0.76,18000000.0,-38600000.0,-76100000.0,-72800000.0,-3300000.0,-76100000.0,1776400000.0,2866700000.0,,1092400000.0,1776400000.0,1090300000.0,39800000.0,1300000.0,1163200000.0,-72900000.0,-38500000.0,-111400000.0,2866700000.0,100200000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q3,2012-07-01,2012-09-30,2012-10-22 19:57:09+00:00,-0.47,-0.47,17600000.0,-0.47,16500000.0,-25000000.0,-47100000.0,-47100000.0,0.0,-47100000.0,640300000.0,1000200000.0,,384600000.0,640300000.0,359900000.0,13800000.0,500000.0,418700000.0,-58800000.0,-13300000.0,-72100000.0,1000200000.0,100200000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.29,-0.29,35200000.0,-0.29,1500000.0,-13600000.0,-29000000.0,-25700000.0,-3300000.0,-29000000.0,1136100000.0,1866500000.0,,707800000.0,1136100000.0,730400000.0,26000000.0,800000.0,744500000.0,-14100000.0,-25200000.0,-39300000.0,1866500000.0,100000000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.16,-0.16,69200000.0,-0.16,3600000.0,-1300000.0,-16800000.0,-1900000.0,-14900000.0,-16800000.0,2373000000.0,3939300000.0,,1447600000.0,2373000000.0,1566300000.0,52200000.0,3100000.0,1520400000.0,45900000.0,-49100000.0,-3200000.0,3939300000.0,100000000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q2,2012-04-01,2012-06-30,2012-07-25 06:48:41+00:00,-0.21,-0.21,18000000.0,-0.21,1000000.0,-12800000.0,-21000000.0,-21000000.0,0.0,-21000000.0,592900000.0,953200000.0,,362500000.0,592900000.0,360300000.0,12900000.0,300000.0,381500000.0,-21200000.0,-12600000.0,-33800000.0,953200000.0,100000000.0,100100000.0,100100000.0
RS Legacy Corp,RSH,,96289,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.29,0.29,69500000.0,0.29,3200000.0,26500000.0,29100000.0,42600000.0,-13500000.0,29100000.0,2289900000.0,3928000000.0,,1449400000.0,2289900000.0,1638100000.0,50200000.0,3300000.0,1522100000.0,116000000.0,-46900000.0,69100000.0,3928000000.0,99800000.0,100000000.0,100000000.0
RS Legacy Corp,RSH,,96289,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:12:22+00:00,-0.08,-0.08,17200000.0,-0.08,500000.0,-800000.0,-8000000.0,-4700000.0,-3300000.0,-8000000.0,543200000.0,913300000.0,,345300000.0,543200000.0,370100000.0,13100000.0,500000.0,363000000.0,7100000.0,-12600000.0,-5500000.0,913300000.0,99800000.0,100000000.0,100000000.0
RS Legacy Corp,RSH,,96289,2013.0,FY,2013-01-01,2013-12-31,2014-03-04 07:09:39+00:00,-3.97,-3.97,61400000.0,-3.97,47400000.0,-13000000.0,-400200000.0,-392000000.0,-8200000.0,-400200000.0,2262100000.0,3434300000.0,,1407400000.0,2262100000.0,1172200000.0,63200000.0,2200000.0,1516200000.0,-344000000.0,-61000000.0,-405000000.0,3434300000.0,100800000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2013.0,Q4,2013-10-01,2013-12-31,,-2.86,-2.86,46400000.0,-2.86,45000000.0,3800000.0,-287800000.0,-279600000.0,-8200000.0,-287800000.0,1699400000.0,2628900000.0,,1064100000.0,1699400000.0,929500000.0,51700000.0,1900000.0,1155500000.0,-226000000.0,-49800000.0,-275800000.0,2628900000.0,100800000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2013.0,Q3YTD,2013-01-01,2013-09-30,,-1.11,-1.11,15000000.0,-1.11,2400000.0,-16800000.0,-112400000.0,-112400000.0,,-112400000.0,562700000.0,805400000.0,,343300000.0,562700000.0,242700000.0,11500000.0,300000.0,360700000.0,-118000000.0,-11200000.0,-129200000.0,805400000.0,101000000.0,101300000.0,101300000.0
RS Legacy Corp,RSH,,96289,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1.74,-1.74,28100000.0,-1.74,-5900000.0,54400000.0,-175700000.0,-150400000.0,-25300000.0,-175700000.0,1147200000.0,1770000000.0,,670700000.0,1147200000.0,622800000.0,26800000.0,900000.0,692900000.0,-70100000.0,-25900000.0,-96000000.0,1770000000.0,101000000.0,101300000.0,101300000.0
RS Legacy Corp,RSH,,96289,2013.0,Q3,2013-07-01,2013-09-30,2013-10-22 07:16:47+00:00,-1.11,-1.11,15000000.0,-1.11,2400000.0,-16800000.0,-112400000.0,-112400000.0,0.0,-112400000.0,562700000.0,805400000.0,,343300000.0,562700000.0,242700000.0,11500000.0,300000.0,360700000.0,-118000000.0,-11200000.0,-129200000.0,805400000.0,101000000.0,101300000.0,101300000.0
RS Legacy Corp,RSH,,96289,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.96,-0.96,32000000.0,-0.96,4200000.0,-400000.0,-96400000.0,-88200000.0,-8200000.0,-96400000.0,1042400000.0,1693500000.0,,674800000.0,1042400000.0,651100000.0,29400000.0,700000.0,711000000.0,-59900000.0,-28700000.0,-88600000.0,1693500000.0,100700000.0,100200000.0,100200000.0
RS Legacy Corp,RSH,,96289,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2.06,-2.06,62700000.0,-2.06,12400000.0,45800000.0,-206800000.0,-173300000.0,-33500000.0,-206800000.0,2267200000.0,3658300000.0,,1386800000.0,2267200000.0,1391100000.0,58500000.0,1800000.0,1461900000.0,-70800000.0,-56700000.0,-127500000.0,3658300000.0,100700000.0,100200000.0,100200000.0
RS Legacy Corp,RSH,,96289,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.74,-1.74,65200000.0,-1.74,10600000.0,34800000.0,-174700000.0,-140900000.0,-33800000.0,-174700000.0,2329400000.0,3767000000.0,,1412400000.0,2329400000.0,1437600000.0,57300000.0,1800000.0,1488200000.0,-50600000.0,-55500000.0,-106100000.0,3767000000.0,100400000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2014.0,Q3YTD,2014-01-01,2013-10-31,,-2.14,-2.14,46100000.0,-2.14,6600000.0,-17700000.0,-216100000.0,-210600000.0,-5500000.0,-216100000.0,1601600000.0,2485200000.0,,1020900000.0,1601600000.0,883600000.0,39200000.0,900000.0,1073600000.0,-190000000.0,-38300000.0,-228300000.0,2485200000.0,101100000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2014.0,Q3TTM,2013-10-01,2013-10-31,,-5.0,-5.0,92500000.0,-5.0,51600000.0,-13900000.0,-503900000.0,-490200000.0,-13700000.0,-503900000.0,3301000000.0,5114100000.0,,2085000000.0,3301000000.0,1813100000.0,90900000.0,2800000.0,2229100000.0,-416000000.0,-88100000.0,-504100000.0,5114100000.0,101100000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2014.0,Q3,2013-08-01,2013-10-31,2014-12-11 07:21:01+00:00,-1.35,-1.35,14600000.0,-1.35,2400000.0,-2700000.0,-135900000.0,-135900000.0,0.0,-135900000.0,534200000.0,775400000.0,,352800000.0,534200000.0,241200000.0,10200000.0,200000.0,369800000.0,-128600000.0,-10000000.0,-138600000.0,775400000.0,101100000.0,100700000.0,100700000.0
RS Legacy Corp,RSH,,96289,2014.0,Q2YTD,2014-01-01,2013-07-31,,-0.79,-0.79,31500000.0,-0.79,4200000.0,-15000000.0,-80200000.0,-74700000.0,-5500000.0,-80200000.0,1067400000.0,1709800000.0,,668100000.0,1067400000.0,642400000.0,29000000.0,700000.0,703800000.0,-61400000.0,-28300000.0,-89700000.0,1709800000.0,100700000.0,102400000.0,102400000.0
RS Legacy Corp,RSH,,96289,2014.0,Q2TTM,2013-07-01,2013-07-31,,-4.76,-4.76,92900000.0,-4.76,51600000.0,-28000000.0,-480400000.0,-466700000.0,-13700000.0,-480400000.0,3329500000.0,5144100000.0,,2075500000.0,3329500000.0,1814600000.0,92200000.0,2900000.0,2220000000.0,-405400000.0,-89300000.0,-494700000.0,5144100000.0,100700000.0,102400000.0,102400000.0
RS Legacy Corp,RSH,,96289,2014.0,Q2,2013-05-01,2013-07-31,2014-09-11 07:15:47+00:00,-0.51,-0.51,15400000.0,-0.51,2800000.0,-13400000.0,-52200000.0,-51400000.0,-800000.0,-52200000.0,559900000.0,861400000.0,,334400000.0,559900000.0,301500000.0,14000000.0,300000.0,352600000.0,-51100000.0,-13700000.0,-64800000.0,861400000.0,100700000.0,102400000.0,102400000.0
RS Legacy Corp,RSH,,96289,2014.0,Q1TTM,2013-04-01,2013-04-30,,-4.25,-4.25,77500000.0,-4.25,48800000.0,-14600000.0,-428200000.0,-415300000.0,-12900000.0,-428200000.0,2769600000.0,4282700000.0,,1741100000.0,2769600000.0,1513100000.0,78200000.0,2600000.0,1867400000.0,-354300000.0,-75600000.0,-429900000.0,4282700000.0,100500000.0,100000000.0,100000000.0
RS Legacy Corp,RSH,,96289,2014.0,Q1,2013-02-02,2013-04-30,2014-06-10 07:14:35+00:00,-0.28,-0.28,16100000.0,-0.28,1400000.0,-1600000.0,-28000000.0,-23300000.0,-4700000.0,-28000000.0,507500000.0,848400000.0,,333700000.0,507500000.0,340900000.0,15000000.0,400000.0,351200000.0,-10300000.0,-14600000.0,-24900000.0,848400000.0,100500000.0,100000000.0,100000000.0
RS Legacy Corp,RSH,,96289,2015.0,Q3,2014-08-03,2014-11-01,2014-12-11 07:21:01+00:00,-1.58,-1.58,11900000.0,-1.58,2600000.0,700000.0,-161100000.0,-161100000.0,0.0,-161100000.0,436000000.0,650200000.0,,313800000.0,436000000.0,214200000.0,46500000.0,200000.0,328300000.0,-114100000.0,-46300000.0,-160400000.0,650200000.0,102000000.0,102000000.0,102000000.0
RS Legacy Corp,RSH,,96289,2015.0,Q2,2014-05-04,2014-08-02,2014-09-11 07:15:47+00:00,-1.35,-1.35,12800000.0,-1.35,20600000.0,1400000.0,-137400000.0,-137400000.0,0.0,-137400000.0,436200000.0,673800000.0,,323600000.0,436200000.0,237600000.0,16900000.0,300000.0,357000000.0,-119400000.0,-16600000.0,-136000000.0,673800000.0,101900000.0,101800000.0,101800000.0
RS Legacy Corp,RSH,,96289,2015.0,Q1,2014-02-02,2014-05-03,2014-06-10 07:14:35+00:00,-0.97,-0.97,13000000.0,-0.97,800000.0,1400000.0,-98300000.0,-98300000.0,0.0,-98300000.0,468000000.0,736700000.0,,335900000.0,468000000.0,268700000.0,16600000.0,700000.0,349700000.0,-81000000.0,-15900000.0,-96900000.0,736700000.0,101300000.0,101300000.0,101300000.0
