company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q3,2010-03-28,2010-06-26,2011-08-04 16:38:28+00:00,13573000.0,0.11,0.11,,0.1,,18299000.0,59425000.0,27448000.0,27448000.0,27448000.0,,210804000.0,420693000.0,305000.0,0.0,0.0,25691000.0,0.0,32426000.0,210804000.0,209889000.0,33653000.0,321000.0,131115000.0,78774000.0,-33027000.0,45747000.0,420693000.0,249500000.0,259107000.0,262106000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q3YTD,2009-09-27,2010-06-26,,40729000.0,0.29,0.29,0.01,0.29,,43437000.0,185483000.0,74161000.0,74161000.0,74161000.0,,611280000.0,1251253000.0,1825000.0,,12500000.0,77052000.0,696000.0,110869000.0,611280000.0,639973000.0,97778000.0,907000.0,427329000.0,212644000.0,-95046000.0,117598000.0,1251253000.0,249500000.0,259107000.0,262106000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q3TTM,2009-06-28,2010-06-26,,53583000.0,0.38,0.38,0.01,0.38,,62319000.0,242058000.0,98729000.0,98729000.0,98729000.0,,807239000.0,1654020000.0,2650000.0,,12500000.0,107877000.0,1493000.0,140915000.0,807239000.0,846781000.0,131026000.0,1069000.0,558426000.0,288355000.0,-127307000.0,161048000.0,1654020000.0,249500000.0,259107000.0,262106000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q2,2009-12-27,2010-03-27,2011-05-05 08:00:37+00:00,13577000.0,0.08,0.08,,0.08,,10140000.0,61461000.0,20618000.0,20618000.0,20618000.0,,204473000.0,418112000.0,777000.0,0.0,12500000.0,26740000.0,209000.0,37251000.0,204473000.0,213639000.0,32321000.0,401000.0,151738000.0,61901000.0,-31143000.0,30758000.0,418112000.0,257700000.0,258653000.0,261478000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q2YTD,2009-09-27,2010-03-27,,27156000.0,0.18,0.18,0.01,0.18,,25138000.0,126058000.0,46713000.0,46713000.0,46713000.0,,400476000.0,830560000.0,1520000.0,,12500000.0,51361000.0,696000.0,78443000.0,400476000.0,430084000.0,64125000.0,586000.0,296214000.0,133870000.0,-62019000.0,71851000.0,830560000.0,257700000.0,258653000.0,261478000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q2TTM,2009-03-29,2010-03-27,,53035000.0,0.39,0.39,0.01,0.39,,57336000.0,241561000.0,102032000.0,102032000.0,102032000.0,,788410000.0,1636447000.0,1615000.0,,12500000.0,105593000.0,1493000.0,145528000.0,788410000.0,848037000.0,131528000.0,954000.0,559710000.0,288327000.0,-128959000.0,159368000.0,1636447000.0,257700000.0,258653000.0,261478000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q1,2009-09-27,2009-12-26,2011-02-03 08:00:23+00:00,13579000.0,0.1,0.1,,0.1,,14998000.0,64597000.0,26095000.0,26095000.0,26095000.0,,196003000.0,412448000.0,743000.0,0.0,0.0,24621000.0,487000.0,41192000.0,196003000.0,216445000.0,31804000.0,185000.0,144476000.0,71969000.0,-30876000.0,41093000.0,412448000.0,261000000.0,258024000.0,260804000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2010.0,Q1TTM,2008-12-28,2009-12-26,,52151000.0,-8.64,-8.64,0.01,-8.64,2340023000.0,58924000.0,238572000.0,-2228705000.0,-2228705000.0,-2228705000.0,,776377000.0,1620349000.0,164000.0,,,103281000.0,1284000.0,147087000.0,776377000.0,843972000.0,132419000.0,900000.0,2882398000.0,-2038426000.0,-131355000.0,-2169781000.0,1620349000.0,261000000.0,258024000.0,260804000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q4,2011-06-26,2011-09-24,,14492000.0,0.1,0.1,,0.1,,14037000.0,75111000.0,27569000.0,27569000.0,27569000.0,,223846000.0,467045000.0,-3244000.0,3546000.0,7320000.0,28879000.0,-122000.0,40552000.0,223846000.0,243199000.0,29079000.0,508000.0,169778000.0,73421000.0,-31815000.0,41606000.0,467045000.0,261900000.0,261099000.0,264305000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,FY,2010-09-26,2011-09-24,2013-11-26 06:43:20+00:00,58334000.0,0.6,0.6,,0.59,,70236000.0,286730000.0,157150000.0,157150000.0,157150000.0,,866168000.0,1789349000.0,-4182000.0,,-72516000.0,116696000.0,-71000.0,159563000.0,866168000.0,923181000.0,144737000.0,1860000.0,548736000.0,374445000.0,-147059000.0,227386000.0,1789349000.0,261900000.0,261099000.0,264305000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q3,2011-03-27,2011-06-25,2012-08-02 16:06:16+00:00,14794000.0,0.14,0.14,,0.14,,8228000.0,72981000.0,36196000.0,36196000.0,36196000.0,,216521000.0,451082000.0,-1304000.0,629000.0,3161000.0,29325000.0,0.0,39755000.0,216521000.0,234561000.0,28673000.0,485000.0,160645000.0,73916000.0,-29492000.0,44424000.0,451082000.0,258500000.0,261784000.0,265167000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q3YTD,2010-09-26,2011-06-25,,43842000.0,0.5,0.5,,0.49,,56199000.0,211619000.0,129581000.0,129581000.0,129581000.0,,642322000.0,1322304000.0,-938000.0,-3546000.0,-79836000.0,87817000.0,51000.0,119011000.0,642322000.0,679982000.0,115658000.0,1352000.0,378958000.0,301024000.0,-115244000.0,185780000.0,1322304000.0,258500000.0,261784000.0,265167000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q3TTM,2010-06-27,2011-06-25,,57971000.0,-0.03,-0.03,,-0.03,96840000.0,20584000.0,273510000.0,-7393000.0,-7393000.0,-7393000.0,,973956000.0,1750603000.0,-1862000.0,-1546000.0,-80933000.0,115070000.0,936000.0,156482000.0,973956000.0,776647000.0,144987000.0,1723000.0,618330000.0,158317000.0,-145126000.0,13191000.0,1750603000.0,258500000.0,261784000.0,265167000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q2,2010-12-26,2011-03-26,2012-05-03 16:05:40+00:00,14552000.0,0.32,0.32,,0.31,,46382000.0,70727000.0,82445000.0,82445000.0,82445000.0,,217964000.0,438651000.0,1164000.0,-5271000.0,-83447000.0,29935000.0,0.0,38803000.0,217964000.0,220687000.0,28185000.0,460000.0,65299000.0,155388000.0,-26561000.0,128827000.0,438651000.0,257600000.0,260825000.0,264030000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q2YTD,2010-09-26,2011-03-26,,29048000.0,0.36,0.36,,0.35,,47971000.0,138638000.0,93385000.0,93385000.0,93385000.0,,425801000.0,871222000.0,366000.0,-4175000.0,-82997000.0,58492000.0,51000.0,79256000.0,425801000.0,445421000.0,86985000.0,867000.0,218313000.0,227108000.0,-85752000.0,141356000.0,871222000.0,257600000.0,260825000.0,264030000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q2TTM,2010-03-28,2011-03-26,,56750000.0,-0.06,-0.06,,-0.06,96840000.0,30655000.0,259954000.0,-16141000.0,-16141000.0,-16141000.0,,968239000.0,1720214000.0,-253000.0,-2175000.0,-84094000.0,111436000.0,936000.0,149153000.0,968239000.0,751975000.0,149967000.0,1559000.0,588800000.0,163175000.0,-148661000.0,14514000.0,1720214000.0,257600000.0,260825000.0,264030000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q1,2010-09-26,2010-12-25,2012-02-02 08:14:48+00:00,14496000.0,0.04,0.04,,0.04,,1589000.0,67911000.0,10940000.0,10940000.0,10940000.0,,207837000.0,432571000.0,-798000.0,1096000.0,450000.0,28557000.0,51000.0,40453000.0,207837000.0,224734000.0,58800000.0,407000.0,153014000.0,71720000.0,-59191000.0,12529000.0,432571000.0,273500000.0,259624000.0,263146000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2011.0,Q1TTM,2009-12-27,2010-12-25,,55775000.0,-0.3,-0.3,,-0.3,96840000.0,-5587000.0,250688000.0,-77968000.0,-77968000.0,-77968000.0,,954748000.0,1699675000.0,-640000.0,3096000.0,11853000.0,108241000.0,1145000.0,147601000.0,954748000.0,744927000.0,154103000.0,1500000.0,675239000.0,69688000.0,-153243000.0,-83555000.0,1699675000.0,273500000.0,259624000.0,263146000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q4,2012-06-24,2012-09-29,,24796000.0,-0.3,-0.3,,-0.3,5800000.0,-20270000.0,89933000.0,-77733000.0,-77733000.0,-77733000.0,,314216000.0,588496000.0,2003000.0,-48310000.0,88296000.0,51632000.0,16672000.0,89181000.0,314216000.0,274280000.0,56639000.0,353000.0,318000000.0,-43720000.0,-54283000.0,-98003000.0,588496000.0,262900000.0,264041000.0,264041000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,FY,2011-09-25,2012-09-29,2014-11-20 07:00:54+00:00,72000000.0,-0.28,-0.28,,-0.28,5800000.0,11900000.0,322300000.0,-73600000.0,-73600000.0,-73600000.0,,1008200000.0,2002600000.0,4900000.0,,107100000.0,135500000.0,17500000.0,220500000.0,1008200000.0,994400000.0,182600000.0,2300000.0,880700000.0,113700000.0,-175400000.0,-61700000.0,2002600000.0,262900000.0,264041000.0,264041000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q3,2012-03-25,2012-06-23,2013-08-07 08:57:36+00:00,15733000.0,0.09,0.09,,0.09,,31413000.0,76368000.0,23594000.0,23594000.0,23594000.0,,225588000.0,470228000.0,-622000.0,,2226000.0,26229000.0,136000.0,43421000.0,225588000.0,244640000.0,25593000.0,695000.0,164113000.0,80527000.0,-25520000.0,55007000.0,470228000.0,262200000.0,264609000.0,267294000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q3YTD,2011-09-25,2012-06-23,,47204000.0,0.02,0.02,,0.02,,32170000.0,232367000.0,4133000.0,4133000.0,4133000.0,,693984000.0,1414104000.0,2897000.0,48310000.0,18804000.0,83868000.0,828000.0,131319000.0,693984000.0,720120000.0,125961000.0,1947000.0,562700000.0,157420000.0,-121117000.0,36303000.0,1414104000.0,262200000.0,264609000.0,267294000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q3TTM,2011-06-26,2012-06-23,,61696000.0,0.12,0.12,,0.12,,46207000.0,307478000.0,31702000.0,31702000.0,31702000.0,,917830000.0,1881149000.0,-347000.0,51856000.0,26124000.0,112747000.0,706000.0,171871000.0,917830000.0,963319000.0,155040000.0,2455000.0,732478000.0,230841000.0,-152932000.0,77909000.0,1881149000.0,262200000.0,264609000.0,267294000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q2,2011-12-25,2012-03-24,2012-05-03 16:05:40+00:00,16629000.0,-0.15,-0.15,,-0.15,,-18335000.0,78539000.0,-40273000.0,-40273000.0,-40273000.0,,245055000.0,471165000.0,1527000.0,43188000.0,6137000.0,29297000.0,783000.0,41403000.0,245055000.0,226110000.0,70859000.0,590000.0,215976000.0,10134000.0,-68742000.0,-58608000.0,471165000.0,268500000.0,263900000.0,263900000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q2YTD,2011-09-25,2012-03-24,,31471000.0,-0.07,-0.07,,-0.07,,757000.0,155999000.0,-19461000.0,-19461000.0,-19461000.0,,468396000.0,943876000.0,3519000.0,48310000.0,16578000.0,57639000.0,692000.0,87898000.0,468396000.0,475480000.0,100368000.0,1252000.0,398587000.0,76893000.0,-95597000.0,-18704000.0,943876000.0,268500000.0,263900000.0,263900000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q2TTM,2011-03-27,2012-03-24,,60757000.0,0.17,0.17,,0.17,,23022000.0,304091000.0,44304000.0,44304000.0,44304000.0,,908763000.0,1862003000.0,-1029000.0,52485000.0,27059000.0,115843000.0,570000.0,168205000.0,908763000.0,953240000.0,158120000.0,2245000.0,729010000.0,224230000.0,-156904000.0,67326000.0,1862003000.0,268500000.0,263900000.0,263900000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q1,2011-09-25,2011-12-24,2013-02-07 08:03:36+00:00,14842000.0,0.08,0.08,,0.08,,19092000.0,77460000.0,20812000.0,20812000.0,20812000.0,,223341000.0,472711000.0,1992000.0,5122000.0,10441000.0,28342000.0,-91000.0,46495000.0,223341000.0,249370000.0,29509000.0,662000.0,182611000.0,66759000.0,-26855000.0,39904000.0,472711000.0,260200000.0,262717000.0,264958000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2012.0,Q1TTM,2010-12-26,2011-12-24,,58680000.0,0.64,0.64,,0.63,,87739000.0,296279000.0,167022000.0,167022000.0,167022000.0,,881672000.0,1829489000.0,-1392000.0,4026000.0,-62525000.0,116481000.0,-213000.0,165605000.0,881672000.0,947817000.0,115446000.0,2115000.0,578333000.0,369484000.0,-114723000.0,254761000.0,1829489000.0,260200000.0,262717000.0,264958000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q4,2013-06-30,2013-09-28,,26707000.0,-4.14,-4.14,,-4.14,1117400000.0,9015000.0,76143000.0,-1113814000.0,-1113814000.0,-1113814000.0,,331574000.0,622175000.0,2462000.0,,-529000.0,48670000.0,9705000.0,48576000.0,331574000.0,290601000.0,71723000.0,533000.0,1326672000.0,-1036071000.0,-68728000.0,-1104799000.0,622175000.0,269000000.0,268704000.0,268704000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,FY,2012-09-30,2013-09-28,2014-11-20 07:00:54+00:00,112600000.0,-4.36,-4.36,,-4.36,1117400000.0,-20100000.0,342100000.0,-1172800000.0,-1172800000.0,-1172800000.0,,1330900000.0,2492300000.0,2300000.0,,37400000.0,197600000.0,32800000.0,227700000.0,1330900000.0,1161400000.0,290300000.0,1300000.0,2067600000.0,-906200000.0,-286700000.0,-1192900000.0,2492300000.0,269000000.0,268704000.0,268704000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q3YTD,2012-09-30,2013-06-29,,85893000.0,-0.22,-0.22,,-0.22,,-29115000.0,265957000.0,-58986000.0,-58986000.0,-58986000.0,,999326000.0,1870125000.0,-162000.0,,37929000.0,148930000.0,23095000.0,179124000.0,999326000.0,870799000.0,218577000.0,767000.0,740928000.0,129871000.0,-217972000.0,-88101000.0,1870125000.0,275000000.0,269430000.0,269430000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q3TTM,2012-06-24,2013-06-29,,110689000.0,-0.52,-0.52,,-0.52,5800000.0,-49385000.0,355890000.0,-136719000.0,-136719000.0,-136719000.0,,1313542000.0,2458621000.0,1841000.0,-48310000.0,126225000.0,200562000.0,39767000.0,268305000.0,1313542000.0,1145079000.0,275216000.0,1120000.0,1058928000.0,86151000.0,-272255000.0,-186104000.0,2458621000.0,275000000.0,269430000.0,269430000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q3,2013-03-31,2013-06-29,2014-07-31 07:16:07+00:00,28700000.0,-0.04,-0.04,,-0.04,0.0,4000000.0,82900000.0,-11000000.0,-11000000.0,-11000000.0,,316300000.0,626100000.0,-1200000.0,,22100000.0,47800000.0,6700000.0,60500000.0,316300000.0,309800000.0,67200000.0,300000.0,248700000.0,61100000.0,-68100000.0,-7000000.0,626100000.0,275000000.0,269430000.0,269430000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q2YTD,2012-09-30,2013-03-30,,57193000.0,-0.18,-0.18,,-0.18,,-33115000.0,183057000.0,-47986000.0,-47986000.0,-47986000.0,,683026000.0,1244025000.0,1038000.0,,15829000.0,101130000.0,16395000.0,118624000.0,683026000.0,560999000.0,151377000.0,467000.0,492228000.0,68771000.0,-149872000.0,-81101000.0,1244025000.0,269000000.0,268175000.0,268175000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q2TTM,2012-03-25,2013-03-30,,97722000.0,-0.39,-0.39,,-0.39,5800000.0,-21972000.0,349358000.0,-102125000.0,-102125000.0,-102125000.0,,1222830000.0,2302749000.0,2419000.0,-48310000.0,106351000.0,178991000.0,33203000.0,251226000.0,1222830000.0,1079919000.0,233609000.0,1515000.0,974341000.0,105578000.0,-229675000.0,-124097000.0,2302749000.0,269000000.0,268175000.0,268175000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q2,2012-12-30,2013-03-30,2014-05-02 06:31:35+00:00,28667000.0,-0.19,-0.19,,-0.19,,-22644000.0,88614000.0,-51104000.0,-51104000.0,-51104000.0,,333337000.0,612663000.0,-201000.0,,30187000.0,49621000.0,12462000.0,64233000.0,333337000.0,279326000.0,79296000.0,207000.0,273784000.0,5542000.0,-79290000.0,-73748000.0,612663000.0,269000000.0,268175000.0,268175000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q1,2012-09-30,2012-12-29,2014-02-06 07:01:08+00:00,28526000.0,0.01,0.01,,0.01,,-10471000.0,94443000.0,3118000.0,3118000.0,3118000.0,,349689000.0,631362000.0,1239000.0,,-14358000.0,51509000.0,3933000.0,54391000.0,349689000.0,281673000.0,72081000.0,260000.0,218444000.0,63229000.0,-70582000.0,-7353000.0,631362000.0,311800000.0,266344000.0,269379000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2013.0,Q1TTM,2011-12-25,2012-12-29,,85684000.0,-0.35,-0.35,,-0.35,5800000.0,-17663000.0,339283000.0,-91294000.0,-91294000.0,-91294000.0,,1134548000.0,2161251000.0,4147000.0,-5122000.0,82301000.0,158667000.0,21524000.0,228396000.0,1134548000.0,1026703000.0,225172000.0,1898000.0,916533000.0,110170000.0,-219127000.0,-108957000.0,2161251000.0,311800000.0,266344000.0,269379000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,FY,2013-09-29,2014-09-27,2016-11-17 06:23:23+00:00,113800000.0,0.06,0.06,,0.06,5600000.0,30800000.0,331700000.0,17300000.0,17300000.0,17300000.0,,1285200000.0,2530700000.0,-4900000.0,,,203200000.0,51700000.0,259800000.0,1285200000.0,1245500000.0,228000000.0,1300000.0,965800000.0,279700000.0,-231600000.0,48100000.0,2530700000.0,288300000.0,275499000.0,278360000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q4,2014-06-29,2014-09-27,,28800000.0,0.1,0.1,,0.1,5100000.0,10600000.0,86700000.0,28100000.0,28100000.0,28100000.0,,315600000.0,660600000.0,-1300000.0,,,52100000.0,15100000.0,65200000.0,315600000.0,345000000.0,52600000.0,600000.0,253000000.0,92000000.0,-53300000.0,38700000.0,660600000.0,288300000.0,275499000.0,278360000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q3YTD,2013-09-29,2014-06-28,,85000000.0,-0.04,-0.04,,-0.04,500000.0,20200000.0,245000000.0,-10800000.0,-10800000.0,-10800000.0,,969600000.0,1870100000.0,-3600000.0,,,151100000.0,36600000.0,194600000.0,969600000.0,900500000.0,175400000.0,700000.0,712800000.0,187700000.0,-178300000.0,9400000.0,1870100000.0,282500000.0,276843000.0,279205000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q3TTM,2013-06-30,2014-06-28,,111707000.0,-4.18,-4.18,,-4.18,1117900000.0,29215000.0,321143000.0,-1124614000.0,-1124614000.0,-1124614000.0,,1301174000.0,2492275000.0,-1138000.0,,-529000.0,199770000.0,46305000.0,243176000.0,1301174000.0,1191101000.0,247123000.0,1233000.0,2039472000.0,-848371000.0,-247028000.0,-1095399000.0,2492275000.0,282500000.0,276843000.0,279205000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q3,2014-03-30,2014-06-28,2015-07-29 16:09:19+00:00,29700000.0,0.04,0.04,,0.04,0.0,11300000.0,83000000.0,11300000.0,11300000.0,11300000.0,,319800000.0,632600000.0,-1500000.0,,,52500000.0,6700000.0,64700000.0,319800000.0,312800000.0,52400000.0,300000.0,236600000.0,76200000.0,-53600000.0,22600000.0,632600000.0,282500000.0,276843000.0,279205000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q2YTD,2013-09-29,2014-03-29,,55300000.0,-0.08,-0.08,,-0.08,500000.0,8900000.0,162000000.0,-22100000.0,-22100000.0,-22100000.0,,649800000.0,1237500000.0,-2100000.0,,,98600000.0,29900000.0,129900000.0,649800000.0,587700000.0,123000000.0,400000.0,476200000.0,111500000.0,-124700000.0,-13200000.0,1237500000.0,280000000.0,274589000.0,274589000.0
Hologic Inc,HOLX,549300DYP6F5ZJL0LB74,859737,2014.0,Q2TTM,2013-03-31,2014-03-29,,110707000.0,-4.26,-4.26,,-4.26,1117900000.0,21915000.0,321043000.0,-1146914000.0,-1146914000.0,-1146914000.0,,1297674000.0,2485775000.0,-838000.0,,21571000.0,195070000.0,46305000.0,238976000.0,1297674000.0,1188101000.0,261923000.0,1233000.0,2051572000.0,-863471000.0,-261528000.0,-1124999000.0,2485775000.0,280000000.0,274589000.0,274589000.0
