company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Pall Corp ,PLL,,75829,2013.0,Q2,2012-11-01,2013-01-31,,,54837000.0,11608000.0,,,,-13528000.0,30022000.0,-84079000.0,-10312000.0,,-84079000.0,-10312000.0,50424000.0,-43967000.0,,,,28270000.0,-477000.0,-28655000.0,-12419000.0,-18926000.0,74812000.0,-175000000.0,15102000.0,6408000.0
Pall Corp ,PLL,,75829,2013.0,Q2YTD,2012-08-01,2013-01-31,2014-03-03 16:39:27+00:00,0.0,103876000.0,22612000.0,,,,,30039000.0,-239785000.0,500747000.0,,-239785000.0,500747000.0,89382000.0,350344000.0,,,,33049000.0,-1094000.0,-52634000.0,-28166000.0,-42403000.0,-239000.0,-250000000.0,30322000.0,542088000.0
Pall Corp ,PLL,,75829,2013.0,Q1,2012-08-01,2012-10-31,2013-12-03 16:19:02+00:00,0.0,49039000.0,11004000.0,,,,13528000.0,17000.0,-155706000.0,511059000.0,,-155706000.0,511059000.0,38958000.0,394311000.0,,,,4779000.0,-617000.0,-23979000.0,-15747000.0,-23477000.0,-75051000.0,-75000000.0,15220000.0,535680000.0
Pall Corp ,PLL,,75829,2014.0,FY,2013-08-01,2014-07-31,2014-09-08 16:59:42+00:00,-318978000.0,57981000.0,23788000.0,116392000.0,,-2084000.0,,254976000.0,-92912000.0,-393509000.0,503912000.0,-92912000.0,-393509000.0,503912000.0,17491000.0,363956000.0,363956000.0,25648000.0,25515000.0,-13543000.0,-118758000.0,-45045000.0,-74737000.0,-4645000.0,-250000000.0,52695000.0,6099000.0
Pall Corp ,PLL,,75829,2014.0,Q3YTD,2013-08-01,2014-04-30,2015-05-21 17:14:07+00:00,-195262000.0,44782000.0,13068000.0,,17369000.0,,,134992000.0,-182935000.0,-242610000.0,,-182935000.0,-242610000.0,342164000.0,-66012000.0,,,,25141000.0,-9167000.0,-88596000.0,-29518000.0,-50301000.0,-4472000.0,-250000000.0,36020000.0,5618000.0
Pall Corp ,PLL,,75829,2014.0,Q3,2014-02-01,2014-04-30,,-189963000.0,13010000.0,1224000.0,,11190000.0,,,29000.0,-21762000.0,-206957000.0,,-21762000.0,-206957000.0,136569000.0,-80960000.0,,,,8567000.0,-5889000.0,-30188000.0,-15206000.0,-15638000.0,-170000.0,,16074000.0,3665000.0
Pall Corp ,PLL,,75829,2014.0,Q2YTD,2013-08-01,2014-01-31,2015-02-25 16:33:08+00:00,-5299000.0,31772000.0,11844000.0,,6179000.0,,,134963000.0,-161173000.0,-35653000.0,,-161173000.0,-35653000.0,205595000.0,14948000.0,,,,16574000.0,-3278000.0,-58408000.0,-14312000.0,-34663000.0,-4302000.0,-250000000.0,19946000.0,1953000.0
Pall Corp ,PLL,,75829,2014.0,Q2,2013-11-01,2014-01-31,,-3839000.0,8946000.0,10669000.0,,-4958000.0,,,44956000.0,-112484000.0,-18398000.0,,-112484000.0,-18398000.0,119698000.0,-16142000.0,,,,-1799000.0,-1593000.0,-30461000.0,-9619000.0,-15748000.0,-180000.0,-125000000.0,10919000.0,1482000.0
Pall Corp ,PLL,,75829,2014.0,Q1,2013-08-01,2013-10-31,2014-12-02 16:46:01+00:00,-1460000.0,22826000.0,1175000.0,,11137000.0,,,90007000.0,-48689000.0,-17255000.0,,-48689000.0,-17255000.0,85897000.0,31090000.0,,,,18373000.0,-1685000.0,-27947000.0,-4693000.0,-18915000.0,-4122000.0,-125000000.0,9027000.0,471000.0
Pall Corp ,PLL,,75829,2015.0,Q3,2015-02-01,2015-04-30,,-7641000.0,35326000.0,2067000.0,,1774000.0,,,6000.0,-29824000.0,-29350000.0,,-29824000.0,-29350000.0,122231000.0,64831000.0,,,,5870000.0,-8855000.0,-32525000.0,-12799000.0,-14090000.0,-3175000.0,,14022000.0,13000.0
Pall Corp ,PLL,,75829,2015.0,Q3YTD,2014-08-01,2015-04-30,2015-05-21 17:14:07+00:00,-9382000.0,77009000.0,14782000.0,,-84213000.0,,,299859000.0,-89501000.0,-56289000.0,,-89501000.0,-56289000.0,360397000.0,130394000.0,,,,16514000.0,-13420000.0,-95321000.0,-51305000.0,-39330000.0,-6448000.0,-304105000.0,54935000.0,2213000.0
Pall Corp ,PLL,,75829,2015.0,Q2,2014-11-01,2015-01-31,,-1741000.0,22877000.0,10986000.0,,-48815000.0,,,60000.0,-29958000.0,-16664000.0,,-29958000.0,-16664000.0,123629000.0,28192000.0,,,,8271000.0,-1978000.0,-32594000.0,-20914000.0,-14832000.0,-1590000.0,-4105000.0,22178000.0,623000.0
Pall Corp ,PLL,,75829,2015.0,Q2YTD,2014-08-01,2015-01-31,2015-02-25 16:33:08+00:00,-1741000.0,41683000.0,12715000.0,,-85987000.0,,,299853000.0,-59677000.0,-26939000.0,,-59677000.0,-26939000.0,238166000.0,65563000.0,,,,10644000.0,-4565000.0,-62796000.0,-38506000.0,-25240000.0,-3273000.0,-304105000.0,40913000.0,2200000.0
Pall Corp ,PLL,,75829,2015.0,Q1,2014-08-01,2014-10-31,2014-12-02 16:46:01+00:00,0.0,18806000.0,1729000.0,,-37172000.0,,,299793000.0,-29719000.0,-10275000.0,,-29719000.0,-10275000.0,114537000.0,37371000.0,,,,2373000.0,-2587000.0,-30202000.0,-17592000.0,-10408000.0,-1683000.0,-300000000.0,18735000.0,1577000.0
