company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundspurchased,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2011.0,Q1,,2011-03-31,2011-05-10 16:02:56+00:00,1349800000.0,-499163000.0,949140000.0,4178369000.0,727764000.0,67197000.0,1015161000.0,82199000.0,26801819000.0,4689323000.0,36545794000.0,195055000.0,1913083000.0,35195994000.0,721487000.0,-1265000.0,13790615000.0,2884625000.0,,647673000.0,904247000.0,182167000.0,50807708000.0,4583453000.0,6745852000.0,6744587000.0,44063121000.0,50807708000.0,2162399000.0,5007527000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2012.0,FY,,2012-12-31,2014-03-03 13:37:53+00:00,896087000.0,-446157000.0,1841907000.0,4166109000.0,320478000.0,2775354000.0,1014129000.0,50818000.0,27663615000.0,5978978000.0,37665247000.0,251651000.0,2337113000.0,36769160000.0,708882000.0,-3428000.0,18469458000.0,2244530000.0,,667204000.0,1203815000.0,5409000.0,55511918000.0,4923767000.0,6052069000.0,6048641000.0,49463277000.0,55511918000.0,1128302000.0,3876509000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2012.0,Q3,,2012-09-30,2012-11-08 16:54:24+00:00,925341000.0,-534738000.0,1060918000.0,4162001000.0,451214000.0,1960294000.0,1015129000.0,55034000.0,26476626000.0,5519463000.0,37170819000.0,220240000.0,2326659000.0,36245478000.0,709188000.0,-2862000.0,17295911000.0,2419364000.0,,611728000.0,1170477000.0,6608000.0,53087001000.0,4797740000.0,5921117000.0,5918255000.0,47168746000.0,53087001000.0,1123377000.0,3881893000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2012.0,Q2,,2012-06-30,2012-08-08 14:24:25+00:00,971716000.0,-576147000.0,1124673000.0,4157525000.0,759591000.0,83529000.0,1015129000.0,59277000.0,26661999000.0,7887175000.0,36873350000.0,139245000.0,2274571000.0,35901634000.0,714913000.0,-2608000.0,16498248000.0,2520292000.0,,715619000.0,1110120000.0,7621000.0,53407012000.0,4691498000.0,6491971000.0,6489363000.0,46917649000.0,53407012000.0,1800473000.0,3961145000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2012.0,Q1,,2012-03-31,2012-05-10 12:51:46+00:00,1010059000.0,-571567000.0,1082186000.0,4162522000.0,486808000.0,52634000.0,1015129000.0,63538000.0,26913948000.0,7629399000.0,36590601000.0,184579000.0,2283121000.0,35580542000.0,715815000.0,2335000.0,16185140000.0,2533217000.0,,620673000.0,1060525000.0,19839000.0,52896307000.0,4651480000.0,6389113000.0,6386778000.0,46509529000.0,52896307000.0,1737633000.0,4039268000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2013.0,FY,,2013-12-31,2015-02-27 17:27:17+00:00,746291000.0,-192101000.0,1175083000.0,4179024000.0,340348000.0,282248000.0,1014129000.0,36444000.0,27603127000.0,8175048000.0,39043365000.0,171328000.0,2273575000.0,38297074000.0,726372000.0,,18758753000.0,1827975000.0,,590761000.0,1473670000.0,,56031127000.0,5460593000.0,6464563000.0,6464563000.0,49566564000.0,56031127000.0,1003970000.0,4325426000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2013.0,Q3,,2013-09-30,2013-11-06 21:49:04+00:00,797523000.0,-384503000.0,1365082000.0,4172887000.0,252591000.0,209070000.0,1014129000.0,39667000.0,27103229000.0,8180639000.0,38272730000.0,114810000.0,2304301000.0,37475207000.0,720365000.0,0.0,18566137000.0,1919327000.0,,629245000.0,1540455000.0,0.0,55188312000.0,5328839000.0,6332809000.0,6332809000.0,48855503000.0,55188312000.0,1003970000.0,4150016000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2013.0,Q2,,2013-06-30,2013-08-06 16:00:27+00:00,813912000.0,-374556000.0,1183097000.0,4167828000.0,240816000.0,221799000.0,1014129000.0,43239000.0,27212105000.0,8180010000.0,38187945000.0,164619000.0,2173176000.0,37374033000.0,717299000.0,0.0,17803950000.0,2003164000.0,,614161000.0,1338401000.0,0.0,54904540000.0,5131673000.0,6860332000.0,6860332000.0,48044208000.0,54904540000.0,1728659000.0,4003151000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2013.0,Q1,,2013-03-31,2013-05-09 12:39:37+00:00,841781000.0,-406903000.0,928817000.0,4170888000.0,325107000.0,2340177000.0,1014129000.0,47000000.0,27179045000.0,5785268000.0,37762419000.0,161559000.0,2352569000.0,36920638000.0,706746000.0,-4752000.0,17311150000.0,2153927000.0,,592040000.0,1290131000.0,0.0,54110564000.0,5054116000.0,6355405000.0,6350653000.0,47759911000.0,54110564000.0,1301289000.0,4052303000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2014.0,FY,,2014-12-31,2016-02-29 16:51:10+00:00,604663000.0,-128041000.0,841942000.0,4723855000.0,244223000.0,1386291000.0,1014129000.0,25520000.0,27318951000.0,7178097000.0,40063658000.0,,1092282000.0,39458995000.0,829809000.0,,20529124000.0,1779486000.0,,654764000.0,1769705000.0,,57208874000.0,6365519000.0,7369530000.0,7369530000.0,49839344000.0,57208874000.0,1004011000.0,4694605000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2014.0,Q3,,2014-09-30,2014-11-06 15:54:52+00:00,610277000.0,-110927000.0,588691000.0,4717295000.0,191798000.0,355844000.0,1014129000.0,28160000.0,26494931000.0,7464865000.0,39739795000.0,109139000.0,1113677000.0,39129518000.0,811127000.0,,19770405000.0,1728812000.0,,565900000.0,1711785000.0,,55458870000.0,6318153000.0,7322159000.0,7322159000.0,48136711000.0,55458870000.0,1004006000.0,4228585000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2014.0,Q2,,2014-06-30,2014-08-07 15:48:59+00:00,675907000.0,-136837000.0,1384131000.0,4192136000.0,258401000.0,478535000.0,1014129000.0,30826000.0,26060624000.0,6386353000.0,39630363000.0,164374000.0,1933136000.0,38954456000.0,803214000.0,,19609990000.0,1760772000.0,,549034000.0,1640785000.0,,55111275000.0,5696084000.0,6700090000.0,6700090000.0,48411185000.0,55111275000.0,1004006000.0,4134485000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2014.0,Q1,,2014-03-31,2014-05-08 15:34:20+00:00,736953000.0,-145462000.0,1341319000.0,4185513000.0,279837000.0,379947000.0,1014129000.0,33562000.0,27274197000.0,8157837000.0,39198136000.0,126344000.0,2158701000.0,38461183000.0,785519000.0,,19257889000.0,1695348000.0,,524004000.0,1542195000.0,,56080844000.0,5582246000.0,6586216000.0,6586216000.0,49494628000.0,56080844000.0,1003970000.0,4085656000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2015.0,FY,,2015-12-31,2017-02-27 18:55:27+00:00,606048000.0,-54612000.0,798319000.0,4766731000.0,346987000.0,619758000.0,1014129000.0,16272000.0,28097427000.0,6108124000.0,40649542000.0,,812366000.0,40043494000.0,905462000.0,,22276664000.0,1772173000.0,,623580000.0,1966910000.0,,59664543000.0,6679029000.0,7507519000.0,7507519000.0,52157024000.0,59664543000.0,828490000.0,8386812000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2015.0,Q3,,2015-09-30,2015-11-06 15:47:28+00:00,596440000.0,-16975000.0,602694000.0,4756288000.0,272391000.0,1325501000.0,1014129000.0,18546000.0,27348125000.0,6558678000.0,40113123000.0,,944752000.0,39516683000.0,873800000.0,,21572022000.0,1744074000.0,,635542000.0,1894623000.0,,58410927000.0,6633936000.0,7638095000.0,7638095000.0,50772832000.0,58410927000.0,1004159000.0,6756822000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2015.0,Q2,,2015-06-30,2015-08-06 15:18:50+00:00,609375000.0,-35172000.0,758238000.0,4738272000.0,227124000.0,1404246000.0,1014129000.0,20843000.0,27379540000.0,7661311000.0,40023984000.0,,1050938000.0,39414609000.0,856577000.0,,21557584000.0,1785255000.0,,620098000.0,1823043000.0,,58365459000.0,6526143000.0,7530175000.0,7530175000.0,50835284000.0,58365459000.0,1004032000.0,5450251000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2015.0,Q1,,2015-03-31,2015-05-07 16:19:50+00:00,620013000.0,-114909000.0,720858000.0,4728556000.0,203597000.0,1519352000.0,1014129000.0,23162000.0,27268730000.0,6791762000.0,40180114000.0,128946000.0,1089321000.0,39560101000.0,844900000.0,,20854630000.0,1839877000.0,,685355000.0,1836619000.0,,57555931000.0,6450266000.0,7454298000.0,7454298000.0,50101633000.0,57555931000.0,1004032000.0,5112844000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2016.0,FY,,2016-12-31,2018-02-28 18:11:28+00:00,567000000.0,-122000000.0,737000000.0,4725000000.0,827000000.0,568000000.0,1014000000.0,8000000.0,29121000000.0,1411000000.0,42649000000.0,,535000000.0,42082000000.0,1020000000.0,,24115000000.0,2740000000.0,,1007000000.0,2321000000.0,,63239000000.0,6924000000.0,7634000000.0,7634000000.0,55605000000.0,63239000000.0,710000000.0,13659000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2016.0,Q3,,2016-09-30,2016-11-07 15:40:34+00:00,597185000.0,10001000.0,553152000.0,4747912000.0,1115561000.0,1675645000.0,1014129000.0,10329000.0,28137883000.0,1489134000.0,42539720000.0,,570385000.0,41942535000.0,986553000.0,,22710778000.0,2025730000.0,,824946000.0,2211793000.0,,61038860000.0,6969706000.0,7679307000.0,7679307000.0,53359553000.0,61038860000.0,709601000.0,11341653000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2016.0,Q2,,2016-06-30,2016-08-05 16:44:41+00:00,608345000.0,23652000.0,560262000.0,4783061000.0,270255000.0,620469000.0,1014129000.0,12281000.0,27994321000.0,2154959000.0,42501575000.0,,698712000.0,41893230000.0,955540000.0,,22276600000.0,1976354000.0,,776721000.0,2110069000.0,,59642992000.0,6916782000.0,7626383000.0,7626383000.0,52016609000.0,59642992000.0,709601000.0,10455768000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2017.0,FY,,2017-12-31,2018-11-07 15:43:31+00:00,518000000.0,-139000000.0,548000000.0,4445000000.0,4976000000.0,514000000.0,,1016000000.0,28735000000.0,782000000.0,44780000000.0,,383000000.0,44262000000.0,1094000000.0,,23886000000.0,1949000000.0,,629000000.0,2807000000.0,,66288000000.0,7113000000.0,7679000000.0,7679000000.0,58609000000.0,66288000000.0,566000000.0,16123000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2017.0,Q3,,2017-09-30,2017-11-08 14:57:20+00:00,541000000.0,-57000000.0,541000000.0,4552000000.0,4624000000.0,467000000.0,1014000000.0,3000000.0,28088000000.0,765000000.0,44156000000.0,,383000000.0,43615000000.0,1083000000.0,,24011000000.0,1961000000.0,,697000000.0,2700000000.0,,65564000000.0,7195000000.0,7761000000.0,7761000000.0,57803000000.0,65564000000.0,566000000.0,16115000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2017.0,Q2,,2017-06-30,2017-08-08 15:15:55+00:00,544000000.0,-49000000.0,481000000.0,4660000000.0,4342000000.0,427000000.0,1014000000.0,5000000.0,28206000000.0,1167000000.0,43683000000.0,,383000000.0,43139000000.0,1069000000.0,,24172000000.0,1914000000.0,,594000000.0,2572000000.0,,65446000000.0,7183000000.0,7749000000.0,7749000000.0,57697000000.0,65446000000.0,566000000.0,16230000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2017.0,Q1,,2017-03-31,2017-05-08 17:08:24+00:00,544000000.0,-111000000.0,566000000.0,4696000000.0,3137000000.0,363000000.0,1014000000.0,7000000.0,29065000000.0,1761000000.0,42742000000.0,,383000000.0,42198000000.0,1047000000.0,,24410000000.0,1918000000.0,,738000000.0,2435000000.0,,65463000000.0,7020000000.0,7730000000.0,7730000000.0,57733000000.0,65463000000.0,710000000.0,16589000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2018.0,FY,,2018-12-31,2020-02-25 20:15:50+00:00,495000000.0,-250000000.0,614000000.0,3806000000.0,5653000000.0,1461000000.0,,1015000000.0,30456000000.0,619000000.0,46714000000.0,,724000000.0,46219000000.0,1124000000.0,,23645000000.0,1984000000.0,,690000000.0,3456000000.0,,68746000000.0,7012000000.0,7578000000.0,7578000000.0,61168000000.0,68746000000.0,566000000.0,15710000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2018.0,Q3,,2018-09-30,2018-11-07 15:43:31+00:00,480000000.0,-361000000.0,517000000.0,4052192169.0,3780000000.0,560000000.0,,1015000000.0,29718000000.0,590000000.0,45810000000.0,,879000000.0,45330000000.0,1111000000.0,,24067000000.0,1995000000.0,,734000000.0,3296000000.0,,66731000000.0,6987192169.0,7553192169.0,7553000000.0,59178000000.0,66731000000.0,566000000.0,15613000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2018.0,Q2,,2018-06-30,2018-08-07 18:57:20+00:00,490000000.0,-315000000.0,468000000.0,4231000000.0,4158000000.0,558000000.0,,1015000000.0,29573000000.0,698000000.0,45230000000.0,,383000000.0,44740000000.0,1099000000.0,,24007000000.0,2083000000.0,,715000000.0,3139000000.0,,66457000000.0,7055000000.0,7621000000.0,7621000000.0,58836000000.0,66457000000.0,566000000.0,15796000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2019.0,FY,,2019-12-31,2020-05-06 16:55:08+00:00,495000000.0,43000000.0,705000000.0,2735000000.0,2053000000.0,484000000.0,,1014000000.0,33509000000.0,743000000.0,48709000000.0,,1723000000.0,48214000000.0,1142000000.0,,23576000000.0,2242000000.0,,958000000.0,4009000000.0,,69172000000.0,6787000000.0,7353000000.0,7353000000.0,61819000000.0,69172000000.0,566000000.0,14628000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2019.0,Q3,,2019-09-30,2019-11-05 16:16:51+00:00,510000000.0,49000000.0,796000000.0,3002000000.0,4579000000.0,504000000.0,,1014000000.0,32369000000.0,1149000000.0,48835000000.0,,1242000000.0,48325000000.0,1146000000.0,,23770000000.0,2315000000.0,,892000000.0,3892000000.0,,70361000000.0,6943000000.0,7509000000.0,7509000000.0,62852000000.0,70361000000.0,566000000.0,15112000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2019.0,Q2,,2019-06-30,2019-08-06 17:11:45+00:00,503000000.0,25000000.0,538000000.0,3271000000.0,6023000000.0,620000000.0,,1014000000.0,31385000000.0,634000000.0,48617000000.0,,1236000000.0,48114000000.0,1133000000.0,,22947000000.0,2392000000.0,,875000000.0,3737000000.0,,70065000000.0,7033000000.0,7599000000.0,7599000000.0,62466000000.0,70065000000.0,566000000.0,15620000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2019.0,Q1,,2019-03-31,2019-05-07 18:52:43+00:00,497000000.0,-122000000.0,536000000.0,3541000000.0,4944000000.0,438000000.0,,1014000000.0,31276000000.0,702000000.0,47606000000.0,,1228000000.0,47109000000.0,1125000000.0,,23259000000.0,2218000000.0,,900000000.0,3603000000.0,,69195000000.0,7022000000.0,7588000000.0,7588000000.0,61607000000.0,69195000000.0,566000000.0,16053000000.0
Zions Bancorp,ZION,YYQWUR1Z2BCX32HQS333,109380,2020.0,Q1,,2020-03-31,2020-05-06 16:55:08+00:00,730000000.0,259000000.0,730000000.0,2668000000.0,3765000000.0,550000000.0,,1014000000.0,33138000000.0,1225000000.0,49927000000.0,,1795000000.0,49197000000.0,1144000000.0,,24380000000.0,2491000000.0,,917000000.0,3979000000.0,,71467000000.0,6906000000.0,7472000000.0,7472000000.0,63995000000.0,71467000000.0,566000000.0,15116000000.0
