company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,depositsinterestexpense,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:00:59+00:00,250000000.0,1.22,1.22,0.28,,,,1.22,,,302000000.0,,8000000.0,,1138000000.0,1138000000.0,,1138000000.0,,-8000000.0,,679000000.0,,,569000000.0,,,489000000.0,24000000.0,,,4115000000.0,2811000000.0,,,,8000000.0,3550000000.0,4429000000.0,871000000.0,4421000000.0,-389000000.0,932800000.0,466097000.0,467132000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q4,2010-10-01,2010-12-31,,206000000.0,-4.01,0.89,0.3,,,,0.88,,,222000000.0,,44000000.0,,421000000.0,421000000.0,,421000000.0,,-44000000.0,,493000000.0,,,,,,714000000.0,15000000.0,,,4785000000.0,3262000000.0,,,,44000000.0,4182000000.0,4869000000.0,643000000.0,4825000000.0,-424000000.0,38800000000.0,469038000.0,473085000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:57:39+00:00,958000000.0,0.06,4.96,1.14,,,,4.92,,,1233000000.0,,149000000.0,,2328000000.0,2328000000.0,,2328000000.0,,-149000000.0,,2585000000.0,,,,,,2321000000.0,74000000.0,,,18073000000.0,12106000000.0,,,,149000000.0,15385000000.0,19095000000.0,3561000000.0,18946000000.0,-1637000000.0,38800000000.0,469038000.0,473085000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 15:38:38+00:00,243000000.0,1.47,1.47,0.28,,,,1.46,,,365000000.0,,39000000.0,,690000000.0,690000000.0,,690000000.0,,-39000000.0,,774000000.0,,,,,,543000000.0,13000000.0,,,4607000000.0,3102000000.0,,,,39000000.0,3888000000.0,4982000000.0,1055000000.0,4943000000.0,-412000000.0,469400000.0,469868000.0,473569000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q3YTD,2010-01-01,2010-09-30,,752000000.0,4.07,4.07,0.84,,,,4.04,,,1011000000.0,,105000000.0,,1907000000.0,1907000000.0,,1907000000.0,,-105000000.0,,2092000000.0,,,,,,1607000000.0,59000000.0,,,13288000000.0,8844000000.0,,,,105000000.0,11203000000.0,14226000000.0,2918000000.0,14121000000.0,-1213000000.0,469400000.0,469868000.0,473569000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q3TTM,2009-10-01,2010-09-30,,1003000000.0,1.46,4.61,0.84,,,,4.57,,,1102000000.0,,130000000.0,,912000000.0,912000000.0,,912000000.0,,-130000000.0,,2336000000.0,,,-1246000000.0,,,2219000000.0,66000000.0,,,17634000000.0,11801000000.0,,,,130000000.0,15023000000.0,18413000000.0,3260000000.0,18283000000.0,-1623000000.0,469400000.0,469868000.0,473569000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 14:44:37+00:00,229000000.0,1.24,1.24,0.28,,,,1.23,,,308000000.0,,33000000.0,,581000000.0,581000000.0,,581000000.0,,-33000000.0,,638000000.0,,,,,,546000000.0,9000000.0,,,4333000000.0,2885000000.0,,,,33000000.0,3660000000.0,4582000000.0,889000000.0,4549000000.0,-398000000.0,468500000.0,468824000.0,472539000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q2YTD,2010-01-01,2010-06-30,,509000000.0,2.6,2.6,0.56,,,,2.58,,,646000000.0,,66000000.0,,1217000000.0,1217000000.0,,1217000000.0,,-66000000.0,,1318000000.0,,,,,,1064000000.0,46000000.0,,,8681000000.0,5742000000.0,,,,66000000.0,7315000000.0,9244000000.0,1863000000.0,9178000000.0,-801000000.0,468500000.0,468824000.0,472539000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q2TTM,2009-07-01,2010-06-30,,976000000.0,0.77,3.92,0.84,,,,3.88,,,923000000.0,,116000000.0,,948000000.0,948000000.0,,948000000.0,,-116000000.0,,1907000000.0,,,-883000000.0,,,2207000000.0,69000000.0,,,17192000000.0,11516000000.0,,,,116000000.0,14699000000.0,17569000000.0,2754000000.0,17453000000.0,-1599000000.0,468500000.0,468824000.0,472539000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:33:35+00:00,280000000.0,1.36,1.36,0.28,,,,1.35,,,338000000.0,,33000000.0,,636000000.0,636000000.0,,636000000.0,,-33000000.0,,680000000.0,,,,,,518000000.0,37000000.0,,,4348000000.0,2857000000.0,,,,33000000.0,3655000000.0,4662000000.0,974000000.0,4629000000.0,-403000000.0,467600000.0,467926000.0,472450000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2010.0,Q1TTM,2009-04-01,2010-03-31,,972000000.0,0.2,3.35,0.84,,,,3.32,,,774000000.0,,97000000.0,,995000000.0,995000000.0,,995000000.0,,-97000000.0,,1554000000.0,,,-569000000.0,,,2158000000.0,93000000.0,,,16854000000.0,11354000000.0,,,,97000000.0,14484000000.0,16919000000.0,2338000000.0,16822000000.0,-1582000000.0,467600000.0,467926000.0,472450000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q4,2011-10-01,2011-12-31,,257000000.0,-2.94,1.16,-0.9,,,,1.14,,,285000000.0,,98000000.0,,538000000.0,538000000.0,,538000000.0,,-98000000.0,,637000000.0,,,,,,813000000.0,18000000.0,,,5324000000.0,3700000000.0,,,,98000000.0,4770000000.0,5541000000.0,823000000.0,5443000000.0,-438000000.0,32283300000.0,466519000.0,469370000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 17:18:49+00:00,1033000000.0,0.06,4.16,,,,,4.12,,,1013000000.0,,196000000.0,,1937000000.0,1937000000.0,,1937000000.0,,-196000000.0,,1728000000.0,,,,,,2518000000.0,81000000.0,,,20362000000.0,13749000000.0,,,,196000000.0,17300000000.0,20446000000.0,2950000000.0,20250000000.0,-1725000000.0,32283300000.0,466519000.0,469370000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 17:22:01+00:00,264000000.0,1.58,1.58,0.3,,,,1.57,,,356000000.0,,52000000.0,,736000000.0,736000000.0,,736000000.0,,-52000000.0,,760000000.0,,,,,,624000000.0,17000000.0,,,5210000000.0,3517000000.0,,,,52000000.0,4405000000.0,5549000000.0,1092000000.0,5497000000.0,-438000000.0,465800000.0,465910000.0,467793000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q3YTD,2011-01-01,2011-09-30,,776000000.0,3.0,3.0,0.9,,,,2.98,,,728000000.0,,98000000.0,,1399000000.0,1399000000.0,,1399000000.0,,-98000000.0,,1091000000.0,,,,,,1705000000.0,63000000.0,,,15038000000.0,10049000000.0,,,,98000000.0,12530000000.0,14905000000.0,2127000000.0,14807000000.0,-1287000000.0,465800000.0,465910000.0,467793000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q3TTM,2010-10-01,2011-09-30,,982000000.0,-1.01,3.89,1.2,,,,3.86,,,950000000.0,,142000000.0,,1820000000.0,1820000000.0,,1820000000.0,,-142000000.0,,1584000000.0,,,,,,2419000000.0,78000000.0,,,19823000000.0,13311000000.0,,,,142000000.0,16712000000.0,19774000000.0,2770000000.0,19632000000.0,-1711000000.0,465800000.0,465910000.0,467793000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 17:16:29+00:00,251000000.0,0.59,0.59,0.3,,,,0.58,,,170000000.0,,46000000.0,,274000000.0,274000000.0,,274000000.0,,-46000000.0,,116000000.0,,,,,,610000000.0,16000000.0,,,4956000000.0,3310000000.0,,,,46000000.0,4171000000.0,4661000000.0,444000000.0,4615000000.0,-427000000.0,464400000.0,466498000.0,469752000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q2YTD,2011-01-01,2011-06-30,,512000000.0,1.42,1.42,0.6,,,,1.41,,,372000000.0,,46000000.0,,663000000.0,663000000.0,,663000000.0,,-46000000.0,,331000000.0,,,,,,1081000000.0,46000000.0,,,9828000000.0,6532000000.0,,,,46000000.0,8125000000.0,9356000000.0,1035000000.0,9310000000.0,-849000000.0,464400000.0,466498000.0,469752000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q2TTM,2010-07-01,2011-06-30,,961000000.0,-1.12,3.78,1.18,,,,3.75,,,959000000.0,,129000000.0,,1774000000.0,1774000000.0,,1774000000.0,,-129000000.0,,1598000000.0,,,,,,2338000000.0,74000000.0,,,19220000000.0,12896000000.0,,,,129000000.0,16195000000.0,19207000000.0,2733000000.0,19078000000.0,-1685000000.0,464400000.0,466498000.0,469752000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2011.0,Q1TTM,2010-04-01,2011-03-31,,939000000.0,-0.47,4.43,1.16,,,,4.4,,,1097000000.0,,116000000.0,,2081000000.0,2081000000.0,,2081000000.0,,-116000000.0,,2120000000.0,,,,,,2274000000.0,67000000.0,,,18597000000.0,12471000000.0,,,,116000000.0,15684000000.0,19128000000.0,3178000000.0,19012000000.0,-1656000000.0,468700000.0,468012000.0,472104000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q4,2012-10-01,2012-12-31,,280000000.0,-4.83,1.25,0.35,,,,1.24,,,298000000.0,,75000000.0,,581000000.0,581000000.0,,581000000.0,,-75000000.0,,705000000.0,,,,,,717000000.0,27000000.0,,,5643000000.0,3989000000.0,,,,75000000.0,4986000000.0,5940000000.0,879000000.0,5865000000.0,-435000000.0,47766700000.0,466868000.0,469287000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:22:44+00:00,1117000000.0,0.06,6.14,1.34,,,,6.11,,,1436000000.0,,261000000.0,,2866000000.0,2866000000.0,,2866000000.0,,-261000000.0,,3124000000.0,,,,,,2610000000.0,92000000.0,,,22148000000.0,15330000000.0,,,,261000000.0,19057000000.0,23620000000.0,4302000000.0,23359000000.0,-1744000000.0,47766700000.0,466868000.0,469287000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 13:51:24+00:00,281000000.0,2.17,2.17,0.33,,,,2.16,,,463000000.0,,67000000.0,,1017000000.0,1017000000.0,,1017000000.0,,-67000000.0,,1155000000.0,,,,,,645000000.0,32000000.0,,,5660000000.0,3932000000.0,,,,67000000.0,4858000000.0,6405000000.0,1480000000.0,6338000000.0,-442000000.0,468700000.0,467422000.0,469721000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q3YTD,2012-01-01,2012-09-30,,837000000.0,4.89,4.89,0.99,,,,4.87,,,1138000000.0,,186000000.0,,2285000000.0,2285000000.0,,2285000000.0,,-186000000.0,,2419000000.0,,,,,,1893000000.0,65000000.0,,,16505000000.0,11341000000.0,,,,186000000.0,14071000000.0,17680000000.0,3423000000.0,17494000000.0,-1309000000.0,468700000.0,467422000.0,469721000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q3TTM,2011-10-01,2012-09-30,,1094000000.0,1.95,6.05,0.09,,,,6.01,,,1423000000.0,,284000000.0,,2823000000.0,2823000000.0,,2823000000.0,,-284000000.0,,3056000000.0,,,,,,2706000000.0,83000000.0,,,21829000000.0,15041000000.0,,,,284000000.0,18841000000.0,23221000000.0,4246000000.0,22937000000.0,-1747000000.0,468700000.0,467422000.0,469721000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 15:19:22+00:00,269000000.0,1.04,1.04,0.33,,,,1.03,,,258000000.0,,62000000.0,,483000000.0,483000000.0,,483000000.0,,-62000000.0,,427000000.0,,,,,,635000000.0,8000000.0,,,5467000000.0,3763000000.0,,,,62000000.0,4667000000.0,5470000000.0,741000000.0,5408000000.0,-432000000.0,464400000.0,466788000.0,468590000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q2YTD,2012-01-01,2012-06-30,,556000000.0,2.72,2.72,0.66,,,,2.71,,,675000000.0,,119000000.0,,1268000000.0,1268000000.0,,1268000000.0,,-119000000.0,,1264000000.0,,,,,,1248000000.0,33000000.0,,,10845000000.0,7409000000.0,,,,119000000.0,9213000000.0,11275000000.0,1943000000.0,11156000000.0,-867000000.0,464400000.0,466788000.0,468590000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q2TTM,2011-07-01,2012-06-30,,1077000000.0,1.36,5.46,0.06,,,,5.42,,,1316000000.0,,269000000.0,,2542000000.0,2542000000.0,,2542000000.0,,-269000000.0,,2661000000.0,,,,,,2685000000.0,68000000.0,,,21379000000.0,14626000000.0,,,,269000000.0,18388000000.0,22365000000.0,3858000000.0,22096000000.0,-1743000000.0,464400000.0,466788000.0,468590000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 17:54:00+00:00,287000000.0,1.68,1.68,0.33,,,,1.68,,,417000000.0,,57000000.0,,785000000.0,785000000.0,,785000000.0,,-57000000.0,,837000000.0,,,,,,613000000.0,25000000.0,,,5378000000.0,3646000000.0,,,,57000000.0,4546000000.0,5805000000.0,1202000000.0,5748000000.0,-435000000.0,467300000.0,465887000.0,468533000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2012.0,Q1TTM,2011-04-01,2012-03-31,,1059000000.0,0.91,5.01,0.03,,,,4.97,,,1228000000.0,,253000000.0,,2333000000.0,2333000000.0,,2333000000.0,,-253000000.0,,2350000000.0,,,,,,2660000000.0,76000000.0,,,20868000000.0,14173000000.0,,,,253000000.0,17892000000.0,21556000000.0,3561000000.0,21303000000.0,-1738000000.0,467300000.0,465887000.0,468533000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:29:29+00:00,1074000000.0,0.05,6.8,1.42,,,,6.76,,,1658000000.0,,293000000.0,,3158000000.0,3158000000.0,,3158000000.0,,-293000000.0,,3692000000.0,,,,,112000000.0,2415000000.0,,,,20135000000.0,13813000000.0,,,,293000000.0,17302000000.0,22411000000.0,4816000000.0,22118000000.0,-1528000000.0,63160000000.0,464502000.0,467408000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q4,2013-10-01,2013-12-31,,284000000.0,-5.28,1.47,0.37,,,,1.46,,,353000000.0,,82000000.0,,675000000.0,675000000.0,,675000000.0,,-82000000.0,,846000000.0,,,,,112000000.0,641000000.0,-67000000.0,,,4910000000.0,3396000000.0,,,,82000000.0,4321000000.0,5431000000.0,1028000000.0,5349000000.0,-370000000.0,63160000000.0,464502000.0,467408000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q3YTD,2013-01-01,2013-09-30,,790000000.0,5.33,5.33,1.05,,,,5.3,,,1305000000.0,,211000000.0,,2483000000.0,2483000000.0,,2483000000.0,,-211000000.0,,2846000000.0,,,,,,1774000000.0,67000000.0,,,15225000000.0,10417000000.0,,,,211000000.0,12981000000.0,16980000000.0,3788000000.0,16769000000.0,-1158000000.0,464900000.0,464324000.0,467391000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q3TTM,2012-10-01,2013-09-30,,1070000000.0,0.5,6.58,1.4,,,,6.54,,,1603000000.0,,286000000.0,,3064000000.0,3064000000.0,,3064000000.0,,-286000000.0,,3551000000.0,,,,,,2491000000.0,94000000.0,,,20868000000.0,14406000000.0,,,,286000000.0,17967000000.0,22920000000.0,4667000000.0,22634000000.0,-1593000000.0,464900000.0,464324000.0,467391000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 16:37:25+00:00,256000000.0,1.51,1.51,0.35,,,,1.5,,,367000000.0,,71000000.0,,702000000.0,702000000.0,,702000000.0,,-71000000.0,,843000000.0,,,,,,617000000.0,15000000.0,,,5028000000.0,3485000000.0,,,,71000000.0,4358000000.0,5498000000.0,1069000000.0,5427000000.0,-388000000.0,464900000.0,464324000.0,467391000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 17:02:15+00:00,251000000.0,1.91,1.91,0.35,,,,1.9,,,469000000.0,,69000000.0,,889000000.0,889000000.0,,889000000.0,,-69000000.0,,1014000000.0,,,,,,577000000.0,17000000.0,,,5013000000.0,3411000000.0,,,,69000000.0,4239000000.0,5666000000.0,1358000000.0,5597000000.0,-378000000.0,465400000.0,465213000.0,467975000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q2YTD,2013-01-01,2013-06-30,,534000000.0,3.82,3.82,0.7,,,,3.8,,,938000000.0,,140000000.0,,1781000000.0,1781000000.0,,1781000000.0,,-140000000.0,,2003000000.0,,,,,,1157000000.0,52000000.0,,,10197000000.0,6932000000.0,,,,140000000.0,8623000000.0,11482000000.0,2719000000.0,11342000000.0,-770000000.0,465400000.0,465213000.0,467975000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q2TTM,2012-07-01,2013-06-30,,1095000000.0,1.16,7.24,1.38,,,,7.2,,,1699000000.0,,282000000.0,,3379000000.0,3379000000.0,,3379000000.0,,-282000000.0,,3863000000.0,,,,,,2519000000.0,111000000.0,,,21500000000.0,14853000000.0,,,,282000000.0,18467000000.0,23827000000.0,5078000000.0,23545000000.0,-1647000000.0,465400000.0,465213000.0,467975000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 17:08:13+00:00,283000000.0,1.91,1.91,0.35,,,,1.9,,,469000000.0,,71000000.0,,892000000.0,892000000.0,,892000000.0,,-71000000.0,,989000000.0,,,,,,580000000.0,35000000.0,,,5184000000.0,3521000000.0,,,,71000000.0,4384000000.0,5816000000.0,1361000000.0,5745000000.0,-392000000.0,467000000.0,466462000.0,469124000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2013.0,Q1TTM,2012-04-01,2013-03-31,,1113000000.0,0.29,6.37,1.36,,,,6.33,,,1488000000.0,,275000000.0,,2973000000.0,2973000000.0,,2973000000.0,,-275000000.0,,3276000000.0,,,,,,2577000000.0,102000000.0,,,21954000000.0,15205000000.0,,,,275000000.0,18895000000.0,23631000000.0,4461000000.0,23356000000.0,-1701000000.0,467000000.0,466462000.0,469124000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:23:26+00:00,1108000000.0,0.06,6.54,1.5,,,,6.5,,,1540000000.0,,317000000.0,,2951000000.0,2951000000.0,,2951000000.0,,-317000000.0,,3534000000.0,,,,,122000000.0,2439000000.0,,,,19072000000.0,12937000000.0,,,,317000000.0,16484000000.0,21292000000.0,4491000000.0,20975000000.0,-1436000000.0,49183300000.0,451204000.0,454000000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2014.0,Q4,2014-10-01,2014-12-31,,267000000.0,-4.9,1.58,0.39,,,,1.56,,,372000000.0,,79000000.0,,703000000.0,703000000.0,,703000000.0,,-79000000.0,,951000000.0,,,,,122000000.0,684000000.0,-48000000.0,,,4489000000.0,3069000000.0,,,,79000000.0,4020000000.0,5174000000.0,1075000000.0,5095000000.0,-340000000.0,49183300000.0,451204000.0,454000000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2014.0,Q3YTD,2014-01-01,2014-09-30,,841000000.0,4.96,4.96,1.11,,,,4.94,,,1168000000.0,,238000000.0,,2248000000.0,2248000000.0,,2248000000.0,,-238000000.0,,2583000000.0,,,,,,1755000000.0,48000000.0,,,14583000000.0,9868000000.0,,,,238000000.0,12464000000.0,16118000000.0,3416000000.0,15880000000.0,-1096000000.0,452600000.0,451246000.0,453981000.0
Aflac Inc,AFL,549300N0B7DOGLXWPP39,4977,2014.0,Q3TTM,2013-10-01,2014-09-30,,1125000000.0,-0.32,6.43,1.48,,,,6.4,,,1521000000.0,,320000000.0,,2923000000.0,2923000000.0,,2923000000.0,,-320000000.0,,3429000000.0,,,,,112000000.0,2396000000.0,-19000000.0,,,19493000000.0,13264000000.0,,,,320000000.0,16785000000.0,21549000000.0,4444000000.0,21229000000.0,-1466000000.0,452600000.0,451246000.0,453981000.0
