company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
"DuPont de Nemours, Inc.",DD,,1666700,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 16:04:46+00:00,-926000000.0,0.0,1405000000.0,1137000000.0,2521000000.0,3911000000.0,-202000000.0,490000000.0,525000000.0,1383000000.0,-3132000000.0,-1350000000.0,7607000000.0,-3132000000.0,-1350000000.0,7607000000.0,2923000000.0,7783000000.0,7783000000.0,-3187000000.0,-50000000.0,0.0,-2540000000.0,-1246000000.0,-3749000000.0,-1284000000.0,-1166000000.0,660000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2016.0,FY,2016-01-01,2016-12-31,2019-02-11 10:52:47+00:00,-1207000000.0,0.0,1592000000.0,1192000000.0,2862000000.0,1376000000.0,,-10246000000.0,398000000.0,32000000.0,-4014000000.0,5092000000.0,-2957000000.0,-4014000000.0,5092000000.0,-2957000000.0,-1879000000.0,4404000000.0,4404000000.0,23000000.0,-65000000.0,8575000000.0,-2840000000.0,-577000000.0,-3917000000.0,-623000000.0,-916000000.0,842000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2016.0,Q4,2016-10-01,2016-12-31,,-376000000.0,,1592000000.0,1192000000.0,795000000.0,109000000.0,-26000000.0,-9403000000.0,78000000.0,,-1222000000.0,7590000000.0,-6676000000.0,-1222000000.0,7590000000.0,-6676000000.0,-334000000.0,84000000.0,84000000.0,1848000000.0,,8774000000.0,-771000000.0,-151000000.0,-959000000.0,-29000000.0,-500000000.0,193000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 15:19:09+00:00,-831000000.0,0.0,,,2067000000.0,1267000000.0,26000000.0,-843000000.0,320000000.0,32000000.0,-2792000000.0,-2498000000.0,3719000000.0,-2792000000.0,-2498000000.0,3719000000.0,-1545000000.0,4320000000.0,4320000000.0,-1825000000.0,-65000000.0,-199000000.0,-2069000000.0,-426000000.0,-2958000000.0,-594000000.0,-416000000.0,649000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 10:10:28+00:00,-694000000.0,429000000.0,,,2518000000.0,4591000000.0,,-6750000000.0,455000000.0,953000000.0,-1307000000.0,10151000000.0,-2522000000.0,-1310000000.0,10154000000.0,-2522000000.0,6322000000.0,2808000000.0,2808000000.0,-1527000000.0,-117000000.0,-2000000.0,-2005000000.0,-476000000.0,-2401000000.0,-593000000.0,0.0,9133000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q3,2017-07-01,2017-09-30,,-210000000.0,429000000.0,,,1001000000.0,4322000000.0,,-3500000000.0,98000000.0,665000000.0,-617000000.0,9959000000.0,-2421000000.0,-620000000.0,9962000000.0,-2421000000.0,6921000000.0,534000000.0,534000000.0,-885000000.0,-1000000.0,-2000000.0,-891000000.0,-97000000.0,-784000000.0,-488000000.0,,6730000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1070000000.0,429000000.0,1592000000.0,1192000000.0,3313000000.0,4700000000.0,-26000000.0,-16153000000.0,533000000.0,953000000.0,-2529000000.0,17741000000.0,-9198000000.0,-2532000000.0,17744000000.0,-9198000000.0,5988000000.0,2892000000.0,2892000000.0,321000000.0,-117000000.0,8772000000.0,-2776000000.0,-627000000.0,-3360000000.0,-622000000.0,-500000000.0,9326000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 09:19:25+00:00,-484000000.0,0.0,,,1517000000.0,269000000.0,,-3250000000.0,357000000.0,288000000.0,-690000000.0,192000000.0,-101000000.0,-690000000.0,192000000.0,-101000000.0,-599000000.0,2274000000.0,2274000000.0,-642000000.0,-116000000.0,,-1114000000.0,-379000000.0,-1617000000.0,-105000000.0,0.0,2403000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q2,2017-04-01,2017-06-30,,-239000000.0,,,,739000000.0,143000000.0,,-2183000000.0,75000000.0,152000000.0,-433000000.0,545000000.0,-25000000.0,-433000000.0,545000000.0,-25000000.0,87000000.0,1359000000.0,1359000000.0,60000000.0,-6000000.0,,-587000000.0,-250000000.0,-825000000.0,-67000000.0,,1716000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 09:50:40+00:00,-245000000.0,0.0,,,778000000.0,126000000.0,,-1067000000.0,282000000.0,136000000.0,-257000000.0,-353000000.0,-76000000.0,-257000000.0,-353000000.0,-76000000.0,-686000000.0,915000000.0,915000000.0,-702000000.0,-110000000.0,0.0,-527000000.0,-129000000.0,-792000000.0,-38000000.0,0.0,687000000.0
