company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 13:42:20+00:00,1044000000.0,4.99,4.99,,4.96,0.0,195000000.0,4000000000.0,405000000.0,3595000000.0,3845000000.0,155000000.0,15302000000.0,22594000000.0,92000000.0,,1070000000.0,147000000.0,3028000000.0,15302000000.0,7292000000.0,1942000000.0,447000000.0,5289000000.0,2003000000.0,-1403000000.0,600000000.0,22594000000.0,770500000.0,767000000.0,771800000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q4,2018-10-01,2018-12-31,,48000000.0,1.58,1.58,-0.38,1.57,,-330000000.0,509000000.0,-910000000.0,1419000000.0,471000000.0,38000000.0,-8868000000.0,-10456000000.0,789000000.0,,-232000000.0,-691000000.0,-185000000.0,-8868000000.0,-1588000000.0,1592000000.0,91000000.0,-1060000000.0,-528000000.0,-712000000.0,-1240000000.0,-10456000000.0,770500000.0,767000000.0,771800000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 10:14:54+00:00,256000000.0,0.65,0.65,,0.65,0.0,37000000.0,539000000.0,131000000.0,408000000.0,501000000.0,38000000.0,3770000000.0,5683000000.0,-9000000.0,,264000000.0,530000000.0,731000000.0,3770000000.0,1913000000.0,0.0,45000000.0,1781000000.0,132000000.0,36000000.0,168000000.0,5683000000.0,770800000.0,765400000.0,770400000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q3YTD,2018-01-01,2018-09-30,,996000000.0,3.41,3.41,0.38,3.39,,525000000.0,3491000000.0,1315000000.0,2176000000.0,3374000000.0,117000000.0,24170000000.0,33050000000.0,-697000000.0,,1302000000.0,838000000.0,3213000000.0,24170000000.0,8880000000.0,350000000.0,356000000.0,6349000000.0,2531000000.0,-691000000.0,1840000000.0,33050000000.0,770800000.0,765400000.0,770400000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q3TTM,2017-10-01,2018-09-30,,945000000.0,3.45,3.45,-1.0,3.43,,-2472000000.0,1974000000.0,-1280000000.0,3254000000.0,1810000000.0,164000000.0,587000000.0,2304000000.0,-304000000.0,,604000000.0,960000000.0,2348000000.0,587000000.0,1717000000.0,629000000.0,321000000.0,4857000000.0,-3140000000.0,-612000000.0,-3752000000.0,2304000000.0,770800000.0,765400000.0,770400000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 17:32:57+00:00,266000000.0,2.29,2.29,,2.27,0.0,99000000.0,1804000000.0,31000000.0,1773000000.0,1769000000.0,35000000.0,4085000000.0,5857000000.0,-346000000.0,,270000000.0,46000000.0,768000000.0,4085000000.0,1772000000.0,0.0,54000000.0,1350000000.0,422000000.0,-292000000.0,130000000.0,5857000000.0,772500000.0,769600000.0,774500000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q2YTD,2018-01-01,2018-06-30,,740000000.0,2.76,2.76,0.38,2.74,,488000000.0,2952000000.0,1184000000.0,1768000000.0,2873000000.0,79000000.0,20400000000.0,27367000000.0,-688000000.0,,1038000000.0,308000000.0,2482000000.0,20400000000.0,6967000000.0,350000000.0,311000000.0,4568000000.0,2399000000.0,-727000000.0,1672000000.0,27367000000.0,772500000.0,769600000.0,774500000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q2TTM,2017-07-01,2018-06-30,,933000000.0,3.12,3.12,-0.54,3.1,,-1938000000.0,1969000000.0,-857000000.0,2826000000.0,1823000000.0,146000000.0,9003000000.0,11975000000.0,-255000000.0,,868000000.0,609000000.0,2618000000.0,9003000000.0,2972000000.0,912000000.0,428000000.0,5028000000.0,-2056000000.0,-739000000.0,-2795000000.0,11975000000.0,772500000.0,769600000.0,774500000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:04:27+00:00,474000000.0,0.47,0.47,0.38,0.47,,389000000.0,1148000000.0,1153000000.0,-5000000.0,1104000000.0,44000000.0,16315000000.0,21510000000.0,-342000000.0,,768000000.0,262000000.0,1714000000.0,16315000000.0,5195000000.0,350000000.0,257000000.0,3218000000.0,1977000000.0,-435000000.0,1542000000.0,21510000000.0,2348900000.0,2317000000.0,2334300000.0
"DuPont de Nemours, Inc.",DD,,1666700,2018.0,Q1TTM,2017-04-01,2018-03-31,,824000000.0,1.91,1.91,-0.08,1.9,,-1582000000.0,1524000000.0,471000000.0,1053000000.0,1375000000.0,149000000.0,15679000000.0,19952000000.0,277000000.0,,1006000000.0,551000000.0,2570000000.0,15679000000.0,4273000000.0,1138000000.0,428000000.0,4951000000.0,-678000000.0,-433000000.0,-1111000000.0,19952000000.0,2348900000.0,2317000000.0,2334300000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q4,2019-10-01,2019-12-31,,295000000.0,0.24,0.24,-1.56,0.24,,-2000000.0,188000000.0,191000000.0,-3000000.0,176000000.0,12000000.0,3408000000.0,5204000000.0,356000000.0,,231000000.0,-778000000.0,650000000.0,3408000000.0,1796000000.0,1517000000.0,-48000000.0,398000000.0,1398000000.0,-1209000000.0,189000000.0,5204000000.0,743300000.0,746300000.0,746300000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 13:42:20+00:00,1050000000.0,0.67,0.67,2.16,0.67,1175000000.0,140000000.0,600000000.0,-614000000.0,1214000000.0,498000000.0,102000000.0,14056000000.0,21512000000.0,153000000.0,,955000000.0,314000000.0,2663000000.0,14056000000.0,7456000000.0,2010000000.0,84000000.0,6157000000.0,1299000000.0,-1773000000.0,-474000000.0,21512000000.0,743300000.0,746300000.0,746300000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 10:14:54+00:00,247000000.0,0.5,0.5,,0.5,0.0,78000000.0,377000000.0,372000000.0,5000000.0,372000000.0,5000000.0,3531000000.0,5426000000.0,79000000.0,,225000000.0,273000000.0,645000000.0,3531000000.0,1895000000.0,177000000.0,43000000.0,1390000000.0,505000000.0,-55000000.0,450000000.0,5426000000.0,744000000.0,745500000.0,747700000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q3YTD,2019-01-01,2019-09-30,,755000000.0,0.43,0.43,1.56,0.43,1175000000.0,142000000.0,412000000.0,-805000000.0,1217000000.0,322000000.0,90000000.0,10648000000.0,16308000000.0,-203000000.0,,724000000.0,1092000000.0,2013000000.0,10648000000.0,5660000000.0,493000000.0,132000000.0,5759000000.0,-99000000.0,-564000000.0,-663000000.0,16308000000.0,744000000.0,745500000.0,747700000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q3TTM,2018-10-01,2019-09-30,,803000000.0,2.01,2.01,1.18,2.0,1175000000.0,-188000000.0,921000000.0,-1715000000.0,2636000000.0,793000000.0,128000000.0,1780000000.0,5852000000.0,586000000.0,,492000000.0,401000000.0,1828000000.0,1780000000.0,4072000000.0,2085000000.0,223000000.0,4699000000.0,-627000000.0,-1276000000.0,-1903000000.0,5852000000.0,744000000.0,745500000.0,747700000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q2YTD,2019-01-01,2019-06-30,,508000000.0,-0.07,-0.07,1.56,-0.07,1175000000.0,64000000.0,35000000.0,-1177000000.0,1212000000.0,-50000000.0,85000000.0,7117000000.0,10882000000.0,-282000000.0,,499000000.0,819000000.0,1368000000.0,7117000000.0,3765000000.0,316000000.0,89000000.0,4369000000.0,-604000000.0,-509000000.0,-1113000000.0,10882000000.0,751300000.0,749000000.0,749000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q2TTM,2018-07-01,2019-06-30,,812000000.0,2.16,2.16,1.18,2.15,1175000000.0,-229000000.0,1083000000.0,-1956000000.0,3039000000.0,922000000.0,161000000.0,2019000000.0,6109000000.0,498000000.0,,531000000.0,658000000.0,1914000000.0,2019000000.0,4090000000.0,1908000000.0,225000000.0,5090000000.0,-1000000000.0,-1185000000.0,-2185000000.0,6109000000.0,751300000.0,749000000.0,749000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 17:32:57+00:00,252000000.0,-0.76,-0.76,,-0.76,1175000000.0,155000000.0,-537000000.0,-1103000000.0,566000000.0,-571000000.0,34000000.0,3496000000.0,5468000000.0,-366000000.0,,232000000.0,137000000.0,642000000.0,3496000000.0,1972000000.0,165000000.0,49000000.0,2438000000.0,-466000000.0,-482000000.0,-948000000.0,5468000000.0,751300000.0,749000000.0,749000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 12:30:26+00:00,256000000.0,0.69,0.69,1.56,0.69,0.0,-91000000.0,572000000.0,-74000000.0,646000000.0,521000000.0,51000000.0,3621000000.0,5414000000.0,84000000.0,,267000000.0,682000000.0,726000000.0,3621000000.0,1793000000.0,151000000.0,40000000.0,1931000000.0,-138000000.0,-27000000.0,-165000000.0,5414000000.0,755100000.0,750000000.0,750000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2019.0,Q1TTM,2018-04-01,2019-03-31,,826000000.0,5.21,5.21,1.18,5.18,,-285000000.0,3424000000.0,-822000000.0,4246000000.0,3262000000.0,162000000.0,2608000000.0,6498000000.0,518000000.0,,569000000.0,567000000.0,2040000000.0,2608000000.0,3890000000.0,1743000000.0,230000000.0,4002000000.0,-112000000.0,-995000000.0,-1107000000.0,6498000000.0,755100000.0,750000000.0,750000000.0
"DuPont de Nemours, Inc.",DD,,1666700,2020.0,Q1TTM,2019-04-01,2020-03-31,,1327000000.0,-0.85,-0.85,-1.26,-0.85,1708000000.0,275000000.0,-582000000.0,-1150000000.0,568000000.0,-639000000.0,57000000.0,13753000000.0,21319000000.0,280000000.0,,924000000.0,233000000.0,2570000000.0,13753000000.0,7566000000.0,2042000000.0,83000000.0,6762000000.0,804000000.0,-1679000000.0,-875000000.0,21319000000.0,742200000.0,738600000.0,738600000.0
"DuPont de Nemours, Inc.",DD,,1666700,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 12:30:26+00:00,533000000.0,-0.83,-0.83,0.3,-0.83,533000000.0,44000000.0,-610000000.0,-610000000.0,0.0,-616000000.0,6000000.0,3318000000.0,5221000000.0,211000000.0,,236000000.0,601000000.0,633000000.0,3318000000.0,1903000000.0,183000000.0,39000000.0,2536000000.0,-633000000.0,67000000.0,-566000000.0,5221000000.0,742200000.0,738600000.0,738600000.0
