company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.72,2.72,1.08,-417766000.0,2.71,82319000.0,141114000.0,147907000.0,-6793000.0,141114000.0,4455928000.0,5569094000.0,10011000.0,199027000.0,-45629000.0,768000.0,1023652000.0,4455928000.0,1113166000.0,132899000.0,760052000.0,353114000.0,-122888000.0,230226000.0,5569094000.0,50546000.0,50546000.0,50546000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2011.0,Q2,2011-04-01,2011-06-30,2012-07-24 15:08:12+00:00,0.78,0.78,0.27,,0.77,34096000.0,40033000.0,40914000.0,-881000.0,40033000.0,1196271000.0,1513344000.0,595000.0,30174000.0,-15658000.0,0.0,195168000.0,1196271000.0,317073000.0,32974000.0,209684000.0,107389000.0,-32379000.0,75010000.0,1513344000.0,50546000.0,50546000.0,50546000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.51,2.51,1.06,-211005000.0,2.5,69830000.0,130922000.0,137593000.0,-6671000.0,130922000.0,4262592000.0,5341873000.0,9761000.0,168853000.0,-36558000.0,768000.0,828484000.0,4262592000.0,1079281000.0,131077000.0,750542000.0,328739000.0,-121316000.0,207423000.0,5341873000.0,50626000.0,50626000.0,50626000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2011.0,Q1,2011-01-01,2011-03-31,2012-04-24 17:08:47+00:00,0.49,0.49,0.27,,0.48,17753000.0,25125000.0,25857000.0,-732000.0,25125000.0,1155332000.0,1425376000.0,4142000.0,34629000.0,-12349000.0,768000.0,173109000.0,1155332000.0,270044000.0,34419000.0,196157000.0,73887000.0,-30277000.0,43610000.0,1425376000.0,50626000.0,50626000.0,50626000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q4,2012-10-01,2012-12-31,,1.05,1.05,0.31,,1.04,26895000.0,53844000.0,54945000.0,-1101000.0,53844000.0,1263552000.0,1583536000.0,4482000.0,33139000.0,-21424000.0,-11000.0,195631000.0,1263552000.0,319984000.0,35291000.0,207335000.0,112649000.0,-30809000.0,81840000.0,1583536000.0,50449000.0,50449000.0,50449000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:26:42+00:00,4.11,4.11,1.2,,4.09,102218000.0,209979000.0,200899000.0,9080000.0,209979000.0,5008380000.0,6256967000.0,11727000.0,134018000.0,-89108000.0,8070000.0,763660000.0,5008380000.0,1248587000.0,140557000.0,816640000.0,431947000.0,-128830000.0,303117000.0,6256967000.0,50449000.0,50449000.0,50449000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.06,3.06,0.89,,3.05,75323000.0,156135000.0,145954000.0,10181000.0,156135000.0,3744828000.0,4673431000.0,7245000.0,100879000.0,-67684000.0,8081000.0,568029000.0,3744828000.0,928603000.0,105266000.0,609305000.0,319298000.0,-98021000.0,221277000.0,4673431000.0,50381000.0,50381000.0,50381000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.0,4.0,1.18,,3.98,100771000.0,204230000.0,193618000.0,10612000.0,204230000.0,4959153000.0,6214525000.0,9879000.0,134988000.0,-84286000.0,10968000.0,770900000.0,4959153000.0,1255372000.0,138292000.0,832570000.0,422802000.0,-128413000.0,294389000.0,6214525000.0,50381000.0,50381000.0,50381000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q3,2012-07-01,2012-09-30,2013-10-22 17:14:35+00:00,1.47,1.47,0.31,,1.47,35499000.0,75091000.0,64311000.0,10780000.0,75091000.0,1246424000.0,1573295000.0,1424000.0,32966000.0,-23147000.0,74000.0,183713000.0,1246424000.0,326871000.0,34879000.0,193606000.0,133265000.0,-33455000.0,99810000.0,1573295000.0,50381000.0,50381000.0,50381000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.59,1.59,0.58,,1.58,39824000.0,81044000.0,81643000.0,-599000.0,81044000.0,2498404000.0,3100136000.0,5821000.0,67913000.0,-44537000.0,8007000.0,384316000.0,2498404000.0,601732000.0,70387000.0,415699000.0,186033000.0,-64566000.0,121467000.0,3100136000.0,50433000.0,50433000.0,50433000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.63,3.63,1.16,,3.61,95994000.0,185663000.0,186240000.0,-577000.0,185663000.0,4952677000.0,6211950000.0,10177000.0,132290000.0,-79409000.0,10894000.0,787283000.0,4952677000.0,1259273000.0,136158000.0,851058000.0,408215000.0,-125981000.0,282234000.0,6211950000.0,50433000.0,50433000.0,50433000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q2,2012-04-01,2012-06-30,2013-07-23 16:29:16+00:00,0.92,0.92,0.29,,0.91,27002000.0,46723000.0,46767000.0,-44000.0,46723000.0,1248218000.0,1563860000.0,1341000.0,33664000.0,-22546000.0,7142000.0,189332000.0,1248218000.0,315642000.0,35622000.0,207592000.0,108050000.0,-34281000.0,73769000.0,1563860000.0,50433000.0,50433000.0,50433000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.49,3.49,1.14,,3.47,103088000.0,178973000.0,180387000.0,-1414000.0,178973000.0,4900730000.0,6161434000.0,9431000.0,128800000.0,-72521000.0,3752000.0,793119000.0,4900730000.0,1260704000.0,133510000.0,853150000.0,407554000.0,-124079000.0,283475000.0,6161434000.0,50485000.0,50485000.0,50485000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2012.0,Q1,2012-01-01,2012-03-31,2013-04-23 17:11:48+00:00,0.67,0.67,0.29,,0.67,12822000.0,34321000.0,34876000.0,-555000.0,34321000.0,1250186000.0,1536276000.0,4480000.0,34249000.0,-21991000.0,865000.0,194984000.0,1250186000.0,286090000.0,34765000.0,208107000.0,77983000.0,-30285000.0,47698000.0,1536276000.0,50485000.0,50485000.0,50485000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q4,2013-10-01,2013-12-31,,1.24,1.24,0.34,,1.22,31683000.0,64607000.0,65944000.0,-1337000.0,64607000.0,1275454000.0,1617729000.0,3780000.0,31402000.0,-27484000.0,-172000.0,209808000.0,1275454000.0,342275000.0,34874000.0,213554000.0,128721000.0,-31094000.0,97627000.0,1617729000.0,51617000.0,51617000.0,51617000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 16:26:42+00:00,4.57,4.57,1.3,,4.53,125699000.0,237792000.0,243196000.0,-5404000.0,237792000.0,5102871000.0,6419285000.0,15372000.0,131659000.0,-96175000.0,-470000.0,790681000.0,5102871000.0,1316414000.0,137196000.0,825695000.0,490719000.0,-121824000.0,368895000.0,6419285000.0,51617000.0,51617000.0,51617000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3YTD,2013-01-01,2013-09-30,,3.33,3.33,0.96,,3.31,94016000.0,173185000.0,177252000.0,-4067000.0,173185000.0,3827417000.0,4801556000.0,11592000.0,100257000.0,-68691000.0,-298000.0,580873000.0,3827417000.0,974139000.0,102322000.0,612141000.0,361998000.0,-90730000.0,271268000.0,4801556000.0,51788000.0,51788000.0,51788000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.38,4.38,1.27,,4.35,120911000.0,227029000.0,232197000.0,-5168000.0,227029000.0,5090969000.0,6385092000.0,16074000.0,133396000.0,-90115000.0,-309000.0,776504000.0,5090969000.0,1294123000.0,137613000.0,819476000.0,474647000.0,-121539000.0,353108000.0,6385092000.0,51788000.0,51788000.0,51788000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q3,2013-07-01,2013-09-30,2014-10-22 16:04:36+00:00,1.36,1.36,0.34,,1.35,37523000.0,71067000.0,73875000.0,-2808000.0,71067000.0,1288859000.0,1634540000.0,3447000.0,29782000.0,-22488000.0,-298000.0,196767000.0,1288859000.0,345681000.0,33967000.0,203763000.0,141918000.0,-30520000.0,111398000.0,1634540000.0,51788000.0,51788000.0,51788000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.97,1.97,0.62,,1.96,56493000.0,102118000.0,103377000.0,-1259000.0,102118000.0,2538558000.0,3167016000.0,8145000.0,70475000.0,-46203000.0,,384106000.0,2538558000.0,628458000.0,68355000.0,408378000.0,220080000.0,-60210000.0,159870000.0,3167016000.0,51445000.0,51445000.0,51445000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2TTM,2012-07-01,2013-06-30,,4.49,4.49,1.24,,4.47,118887000.0,231053000.0,222633000.0,8420000.0,231053000.0,5048534000.0,6323847000.0,14051000.0,136580000.0,-90774000.0,63000.0,763450000.0,5048534000.0,1275313000.0,138525000.0,809319000.0,465994000.0,-124474000.0,341520000.0,6323847000.0,51445000.0,51445000.0,51445000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q2,2013-04-01,2013-06-30,2014-07-23 15:47:36+00:00,1.2,1.2,0.31,,1.19,34787000.0,62194000.0,62575000.0,-381000.0,62194000.0,1271599000.0,1603999000.0,3575000.0,32876000.0,-23197000.0,,195033000.0,1271599000.0,332400000.0,33901000.0,204712000.0,127688000.0,-30326000.0,97362000.0,1603999000.0,51445000.0,51445000.0,51445000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q1TTM,2012-04-01,2013-03-31,,4.21,4.21,1.22,,4.19,111102000.0,215582000.0,206825000.0,8757000.0,215582000.0,5025153000.0,6283708000.0,11817000.0,137368000.0,-90123000.0,7205000.0,757749000.0,5025153000.0,1258555000.0,140246000.0,812199000.0,446356000.0,-128429000.0,317927000.0,6283708000.0,50958000.0,50958000.0,50958000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 15:00:29+00:00,0.77,0.77,0.31,,0.77,21706000.0,39924000.0,40802000.0,-878000.0,39924000.0,1266959000.0,1563017000.0,4570000.0,37599000.0,-23006000.0,,189073000.0,1266959000.0,296058000.0,34454000.0,203666000.0,92392000.0,-29884000.0,62508000.0,1563017000.0,50958000.0,50958000.0,50958000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:45:03+00:00,4.14,4.14,1.42,,4.11,118042000.0,218341000.0,220225000.0,-1884000.0,218341000.0,5253040000.0,6638774000.0,13613000.0,115808000.0,-19060000.0,2387000.0,816975000.0,5253040000.0,1385734000.0,144739000.0,916110000.0,469624000.0,-131126000.0,338267000.0,6638774000.0,52536000.0,52536000.0,52536000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q4,2014-10-01,2014-12-31,,0.21,0.21,0.37,,0.23,2055000.0,11107000.0,11511000.0,-404000.0,11107000.0,1285396000.0,1656316000.0,2176000.0,19267000.0,77814000.0,2387000.0,222842000.0,1285396000.0,370920000.0,37220000.0,322310000.0,48610000.0,-34813000.0,13566000.0,1656316000.0,52536000.0,52536000.0,52536000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3,2014-07-01,2014-09-30,2015-10-22 14:45:30+00:00,1.59,1.59,0.37,,1.57,45713000.0,83617000.0,83895000.0,-278000.0,83617000.0,1324658000.0,1687150000.0,996000.0,28889000.0,-33691000.0,,202001000.0,1324658000.0,362492000.0,36681000.0,197199000.0,165293000.0,-35685000.0,129608000.0,1687150000.0,52459000.0,52459000.0,52459000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.93,3.93,1.05,,3.88,115987000.0,207234000.0,208714000.0,-1480000.0,207234000.0,3967644000.0,4982458000.0,11206000.0,96541000.0,-96874000.0,,594133000.0,3967644000.0,1014814000.0,107519000.0,593800000.0,421014000.0,-96313000.0,324701000.0,4982458000.0,52459000.0,52459000.0,52459000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.17,5.17,1.39,,5.1,147670000.0,271841000.0,274658000.0,-2817000.0,271841000.0,5243098000.0,6600187000.0,14986000.0,127943000.0,-124358000.0,-172000.0,803941000.0,5243098000.0,1357089000.0,142393000.0,807354000.0,549735000.0,-127407000.0,422328000.0,6600187000.0,52459000.0,52459000.0,52459000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.34,2.34,0.68,,2.31,70274000.0,123617000.0,124819000.0,-1202000.0,123617000.0,2642986000.0,3295308000.0,10210000.0,67652000.0,-63183000.0,,392132000.0,2642986000.0,652322000.0,70838000.0,396601000.0,255721000.0,-60628000.0,195093000.0,3295308000.0,52564000.0,52564000.0,52564000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2TTM,2013-07-01,2014-06-30,,4.94,4.94,1.36,,4.88,139480000.0,259291000.0,264638000.0,-5347000.0,259291000.0,5207299000.0,6547577000.0,17437000.0,128836000.0,-113155000.0,-470000.0,798707000.0,5207299000.0,1340278000.0,139679000.0,813918000.0,526360000.0,-122242000.0,404118000.0,6547577000.0,52564000.0,52564000.0,52564000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 11:05:13+00:00,1.43,1.43,0.34,,1.41,44368000.0,75385000.0,75721000.0,-336000.0,75385000.0,1336509000.0,1684571000.0,4828000.0,31007000.0,-34365000.0,,200430000.0,1336509000.0,348062000.0,35729000.0,197072000.0,150990000.0,-30901000.0,120089000.0,1684571000.0,52564000.0,52564000.0,52564000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.71,4.71,1.33,,4.66,129899000.0,246100000.0,251492000.0,-5392000.0,246100000.0,5142389000.0,6467005000.0,16184000.0,130705000.0,-101987000.0,-470000.0,793310000.0,5142389000.0,1324616000.0,137851000.0,821558000.0,503058000.0,-121667000.0,381391000.0,6467005000.0,52660000.0,52660000.0,52660000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2014.0,Q1,2014-01-01,2014-03-31,2015-04-22 16:39:28+00:00,0.91,0.91,0.34,,0.9,25906000.0,48232000.0,49098000.0,-866000.0,48232000.0,1306477000.0,1610737000.0,5382000.0,36645000.0,-28818000.0,,191702000.0,1306477000.0,304260000.0,35109000.0,199529000.0,104731000.0,-29727000.0,75004000.0,1610737000.0,52660000.0,52660000.0,52660000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 21:38:20+00:00,5.75,5.75,1.56,,5.71,163226000.0,304768000.0,305989000.0,-1221000.0,304768000.0,4986596000.0,6571893000.0,10156000.0,134879000.0,,18068000.0,822857000.0,4986596000.0,1585297000.0,150434000.0,975804000.0,609493000.0,-140278000.0,469215000.0,6571893000.0,52814000.0,52814000.0,52814000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q4,2015-10-01,2015-12-31,,1.43,1.43,0.41,,1.44,35756000.0,76201000.0,75935000.0,266000.0,76201000.0,1186116000.0,1672743000.0,5119000.0,45967000.0,82158000.0,18068000.0,198291000.0,1186116000.0,486627000.0,35571000.0,344484000.0,142143000.0,-30452000.0,111691000.0,1672743000.0,52814000.0,52814000.0,52814000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 15:14:57+00:00,1.71,1.71,0.41,,1.69,49089000.0,90619000.0,90811000.0,-192000.0,90619000.0,1286467000.0,1669066000.0,1372000.0,26957000.0,-24965000.0,,203093000.0,1286467000.0,382599000.0,38986000.0,205085000.0,177514000.0,-37614000.0,139900000.0,1669066000.0,52888000.0,52888000.0,52888000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.32,4.32,1.15,,4.27,127470000.0,228567000.0,230054000.0,-1487000.0,228567000.0,3800480000.0,4899150000.0,5037000.0,88912000.0,-82158000.0,,624566000.0,3800480000.0,1098670000.0,114863000.0,631320000.0,467350000.0,-109826000.0,357524000.0,4899150000.0,52888000.0,52888000.0,52888000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.53,4.53,1.52,,4.5,129525000.0,239674000.0,241565000.0,-1891000.0,239674000.0,5085876000.0,6555466000.0,7444000.0,108179000.0,-4344000.0,2387000.0,847408000.0,5085876000.0,1469590000.0,152083000.0,953630000.0,515960000.0,-144639000.0,371090000.0,6555466000.0,52888000.0,52888000.0,52888000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 12:12:56+00:00,1.61,1.61,0.37,,1.59,47530000.0,85159000.0,85917000.0,-758000.0,85159000.0,1276972000.0,1662931000.0,1028000.0,29582000.0,-29985000.0,,214868000.0,1276972000.0,385959000.0,39075000.0,214465000.0,171494000.0,-38047000.0,133447000.0,1662931000.0,52827000.0,52827000.0,52827000.0
Ryder System Inc,R,ZXJ6Y2OSPZXIVGRILD15,85961,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.61,2.61,0.74,,2.58,78381000.0,137948000.0,139243000.0,-1295000.0,137948000.0,2514013000.0,3230084000.0,3665000.0,61955000.0,-57193000.0,,421473000.0,2514013000.0,716071000.0,75877000.0,426235000.0,289836000.0,-72212000.0,217624000.0,3230084000.0,52827000.0,52827000.0,52827000.0
