company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commonequity,customerandotherreceivables,goodwill,intangibleassets,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,othershorttermpayables,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Charles Schwab Corp,SCHW,,316709,2012.0,Q1,,2012-03-31,2012-05-07 14:31:23+00:00,,76000000.0,6794000000.0,3857000000.0,11795000000.0,1164000000.0,316000000.0,9760000000.0,52000000.0,2000000000.0,9760000000.0,684000000.0,62259000000.0,783000000.0,1310000000.0,26905000000.0,8097000000.0,37576000000.0,111482000000.0,7943000000.0,8337000000.0,8337000000.0,103145000000.0,111482000000.0,394000000.0,53229000000.0,-4087000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,FY,,2013-12-31,2015-02-23 16:35:14+00:00,,9000000.0,7728000000.0,3966000000.0,14460000000.0,1227000000.0,266000000.0,12419000000.0,,1903000000.0,12419000000.0,790000000.0,92972000000.0,746000000.0,1586000000.0,23553000000.0,9253000000.0,36800000000.0,143642000000.0,9512000000.0,10381000000.0,10381000000.0,133261000000.0,143642000000.0,869000000.0,82453000000.0,-3716000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q3,,2013-09-30,2013-11-06 15:53:10+00:00,,46000000.0,7362000000.0,3979000000.0,13635000000.0,1227000000.0,278000000.0,12115000000.0,,1904000000.0,12115000000.0,738000000.0,91187000000.0,770000000.0,1328000000.0,23520000000.0,9034000000.0,35739000000.0,140211000000.0,9185000000.0,10053000000.0,10053000000.0,130158000000.0,140211000000.0,868000000.0,80566000000.0,-3874000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q2,,2013-06-30,2013-08-06 16:22:46+00:00,,3000000.0,6234000000.0,3947000000.0,13220000000.0,1231000000.0,290000000.0,11732000000.0,,1630000000.0,11732000000.0,711000000.0,84345000000.0,758000000.0,1210000000.0,27011000000.0,8830000000.0,39002000000.0,135907000000.0,8853000000.0,9720000000.0,9720000000.0,126187000000.0,135907000000.0,867000000.0,74720000000.0,-3927000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q1,,2013-03-31,2013-05-07 13:24:34+00:00,,300000000.0,6931000000.0,3926000000.0,12921000000.0,1231000000.0,302000000.0,11300000000.0,,1631000000.0,11300000000.0,681000000.0,82424000000.0,787000000.0,1453000000.0,26897000000.0,8674000000.0,38040000000.0,133324000000.0,8910000000.0,9776000000.0,9776000000.0,123548000000.0,133324000000.0,866000000.0,72274000000.0,-3990000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,FY,,2014-12-31,2015-08-06 16:24:05+00:00,,165000000.0,11363000000.0,4065000000.0,16138000000.0,1227000000.0,227000000.0,13399000000.0,,1899000000.0,13399000000.0,1039000000.0,102815000000.0,780000000.0,1816000000.0,20781000000.0,10198000000.0,36309000000.0,154642000000.0,10931000000.0,11803000000.0,11803000000.0,142839000000.0,154642000000.0,872000000.0,89688000000.0,-3497000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q3,,2014-09-30,2014-11-06 15:13:57+00:00,,163000000.0,8588000000.0,4065000000.0,15874000000.0,1227000000.0,233000000.0,13080000000.0,,1900000000.0,13080000000.0,991000000.0,97345000000.0,781000000.0,1496000000.0,19890000000.0,9949000000.0,35230000000.0,147444000000.0,10601000000.0,11473000000.0,11473000000.0,135971000000.0,147444000000.0,872000000.0,86780000000.0,-3576000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q2,,2014-06-30,2014-08-07 14:22:29+00:00,,186000000.0,6832000000.0,4027000000.0,15192000000.0,1227000000.0,244000000.0,12869000000.0,,1901000000.0,12869000000.0,883000000.0,95688000000.0,780000000.0,1433000000.0,19093000000.0,9715000000.0,33209000000.0,143401000000.0,10299000000.0,11170000000.0,11170000000.0,132231000000.0,143401000000.0,871000000.0,86281000000.0,-3629000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q1,,2014-03-31,2014-05-07 14:45:34+00:00,,108000000.0,7173000000.0,3997000000.0,15053000000.0,1227000000.0,255000000.0,12591000000.0,,1902000000.0,12591000000.0,820000000.0,95591000000.0,740000000.0,1532000000.0,20548000000.0,9492000000.0,34226000000.0,144066000000.0,9945000000.0,10815000000.0,10815000000.0,133251000000.0,144066000000.0,870000000.0,85659000000.0,-3652000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,FY,,2015-12-31,2017-02-23 17:22:58+00:00,,-134000000.0,11978000000.0,4167000000.0,17895000000.0,1227000000.0,181000000.0,14334000000.0,,2877000000.0,14334000000.0,1145000000.0,129502000000.0,1161000000.0,2151000000.0,19598000000.0,11253000000.0,35773000000.0,183705000000.0,11943000000.0,13402000000.0,13402000000.0,170303000000.0,183705000000.0,1459000000.0,116186000000.0,-3343000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q3,,2015-09-30,2015-11-05 16:28:22+00:00,,19000000.0,10366000000.0,4175000000.0,17672000000.0,1227000000.0,192000000.0,14252000000.0,,2893000000.0,14252000000.0,1126000000.0,119017000000.0,966000000.0,1549000000.0,17243000000.0,10952000000.0,33747000000.0,170402000000.0,11739000000.0,13196000000.0,13196000000.0,157206000000.0,170402000000.0,1457000000.0,107358000000.0,-3407000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q2,,2015-06-30,2015-08-06 16:24:05+00:00,,174000000.0,9017000000.0,4139000000.0,17535000000.0,1227000000.0,204000000.0,14014000000.0,,2894000000.0,14014000000.0,1091000000.0,112911000000.0,882000000.0,1401000000.0,17884000000.0,10664000000.0,33998000000.0,163627000000.0,11549000000.0,12423000000.0,12423000000.0,151204000000.0,163627000000.0,874000000.0,101773000000.0,-3428000000.0
Charles Schwab Corp,SCHW,,316709,2015.0,Q1,,2015-03-31,2015-05-07 16:25:48+00:00,,231000000.0,9011000000.0,4100000000.0,16470000000.0,1227000000.0,216000000.0,13603000000.0,,2895000000.0,13603000000.0,1058000000.0,109503000000.0,856000000.0,1586000000.0,19384000000.0,10412000000.0,34027000000.0,160169000000.0,11285000000.0,12158000000.0,12158000000.0,148011000000.0,160169000000.0,873000000.0,98344000000.0,-3458000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,FY,,2016-12-31,2018-02-22 17:15:24+00:00,,-163000000.0,10828000000.0,4282000000.0,17883000000.0,1227000000.0,144000000.0,15403000000.0,,2876000000.0,15403000000.0,1299000000.0,163454000000.0,1408000000.0,2331000000.0,22174000000.0,12649000000.0,38301000000.0,223383000000.0,13638000000.0,16421000000.0,16421000000.0,206962000000.0,223383000000.0,2783000000.0,153017000000.0,-3130000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q3,,2016-09-30,2016-11-07 16:25:08+00:00,,31000000.0,10431000000.0,4269000000.0,17327000000.0,1227000000.0,154000000.0,14858000000.0,,2876000000.0,14858000000.0,1266000000.0,149630000000.0,1292000000.0,1902000000.0,20077000000.0,12261000000.0,39459000000.0,209337000000.0,13278000000.0,15470000000.0,15470000000.0,193867000000.0,209337000000.0,2192000000.0,142705000000.0,-3283000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q2,,2016-06-30,2016-08-05 16:08:50+00:00,,-17000000.0,12976000000.0,4238000000.0,17830000000.0,1227000000.0,163000000.0,14670000000.0,,2876000000.0,14670000000.0,1242000000.0,137295000000.0,1291000000.0,1820000000.0,18593000000.0,11882000000.0,41071000000.0,198052000000.0,12801000000.0,14990000000.0,14990000000.0,183062000000.0,198052000000.0,2189000000.0,130060000000.0,-3302000000.0
Charles Schwab Corp,SCHW,,316709,2016.0,Q1,,2016-03-31,2016-05-06 16:36:45+00:00,,-120000000.0,10457000000.0,4204000000.0,17066000000.0,1227000000.0,172000000.0,14417000000.0,,2877000000.0,14417000000.0,1159000000.0,135689000000.0,1185000000.0,1989000000.0,20260000000.0,11567000000.0,35930000000.0,190998000000.0,12327000000.0,14513000000.0,14513000000.0,176485000000.0,190998000000.0,2186000000.0,125055000000.0,-3324000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,FY,,2017-12-31,2019-02-22 16:27:02+00:00,,-152000000.0,14217000000.0,4368000000.0,21225000000.0,1227000000.0,,,,4753000000.0,,1471000000.0,169656000000.0,18535000000.0,2810000000.0,15139000000.0,14408000000.0,47530000000.0,243274000000.0,15732000000.0,18525000000.0,18525000000.0,224749000000.0,243274000000.0,2793000000.0,171460000000.0,-2892000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q3,,2017-09-30,2017-11-07 16:35:08+00:00,,-106000000.0,12253000000.0,4380000000.0,19126000000.0,1227000000.0,115000000.0,16232000000.0,,3268000000.0,16232000000.0,1392000000.0,165263000000.0,1571000000.0,2249000000.0,15933000000.0,13963000000.0,41907000000.0,230714000000.0,15244000000.0,18027000000.0,18027000000.0,212687000000.0,230714000000.0,2783000000.0,162865000000.0,-2993000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q2,,2017-06-30,2017-08-07 16:48:47+00:00,,-112000000.0,9575000000.0,4351000000.0,18903000000.0,1227000000.0,125000000.0,,,3518000000.0,,1335000000.0,162300000000.0,17249000000.0,2021000000.0,18483000000.0,13495000000.0,35273000000.0,220601000000.0,14706000000.0,17489000000.0,17489000000.0,203112000000.0,220601000000.0,2783000000.0,153704000000.0,-3028000000.0
Charles Schwab Corp,SCHW,,316709,2017.0,Q1,,2017-03-31,2017-05-08 16:55:25+00:00,,-132000000.0,9475000000.0,4315000000.0,17450000000.0,1227000000.0,135000000.0,,,3518000000.0,,1305000000.0,166889000000.0,16865000000.0,2162000000.0,21481000000.0,13069000000.0,37510000000.0,227061000000.0,14199000000.0,16982000000.0,16982000000.0,210079000000.0,227061000000.0,2783000000.0,159123000000.0,-3053000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,FY,,2018-12-31,2020-02-26 17:31:13+00:00,,-252000000.0,27938000000.0,4514000000.0,21651000000.0,1227000000.0,,16609000000.0,,6878000000.0,16609000000.0,1769000000.0,231423000000.0,3138000000.0,4785000000.0,13563000000.0,17329000000.0,32726000000.0,296482000000.0,17877000000.0,20670000000.0,20670000000.0,275812000000.0,296482000000.0,2793000000.0,210587000000.0,-3714000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q3,,2018-09-30,2018-11-07 17:07:41+00:00,,-304000000.0,21830000000.0,4499000000.0,23209000000.0,1227000000.0,,,,5790000000.0,,1683000000.0,213408000000.0,18656000000.0,2697000000.0,8487000000.0,16615000000.0,29373000000.0,272102000000.0,18041000000.0,20834000000.0,20834000000.0,251268000000.0,272102000000.0,2793000000.0,197010000000.0,-2769000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q2,,2018-06-30,2018-08-08 16:42:57+00:00,,-278000000.0,13250000000.0,4462000000.0,23376000000.0,1227000000.0,93000000.0,,,5789000000.0,,1599000000.0,199922000000.0,18486000000.0,2408000000.0,11012000000.0,15903000000.0,33666000000.0,261882000000.0,17304000000.0,20097000000.0,20097000000.0,241785000000.0,261882000000.0,2793000000.0,192839000000.0,-2783000000.0
Charles Schwab Corp,SCHW,,316709,2018.0,Q1,,2018-03-31,2018-05-09 17:12:21+00:00,,-260000000.0,14145000000.0,4412000000.0,22047000000.0,1227000000.0,101000000.0,,,4128000000.0,,1540000000.0,190184000000.0,18427000000.0,2468000000.0,12823000000.0,15222000000.0,32210000000.0,248320000000.0,16537000000.0,19330000000.0,19330000000.0,228990000000.0,248320000000.0,2793000000.0,178010000000.0,-2837000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,FY,,2019-12-31,2020-05-08 16:49:58+00:00,,88000000.0,29345000000.0,4671000000.0,21767000000.0,1227000000.0,,18212000000.0,,7430000000.0,18212000000.0,2128000000.0,220094000000.0,4715000000.0,5516000000.0,20483000000.0,19960000000.0,39220000000.0,294005000000.0,18952000000.0,21745000000.0,21745000000.0,272260000000.0,294005000000.0,2793000000.0,196128000000.0,-5767000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q3,,2019-09-30,2019-11-07 16:33:57+00:00,,144000000.0,20252000000.0,4655000000.0,22386000000.0,1227000000.0,,16895000000.0,,7427000000.0,16895000000.0,2017000000.0,209327000000.0,2872000000.0,3521000000.0,16164000000.0,19374000000.0,37358000000.0,278987000000.0,18561000000.0,21354000000.0,21354000000.0,257633000000.0,278987000000.0,2793000000.0,197174000000.0,-5612000000.0
Charles Schwab Corp,SCHW,,316709,2019.0,Q1,,2019-03-31,2019-05-08 17:13:43+00:00,,-71000000.0,32558000000.0,4563000000.0,21145000000.0,1227000000.0,,16510000000.0,,6829000000.0,16510000000.0,1813000000.0,219454000000.0,2692000000.0,3604000000.0,13924000000.0,18017000000.0,31303000000.0,282815000000.0,18832000000.0,21625000000.0,21625000000.0,261190000000.0,282815000000.0,2793000000.0,192946000000.0,-3677000000.0
Charles Schwab Corp,SCHW,,316709,2020.0,Q1,,2020-03-31,2020-05-08 16:49:58+00:00,,3995000000.0,68458000000.0,4729000000.0,19001000000.0,1227000000.0,,19521000000.0,,8522000000.0,19521000000.0,2291000000.0,277477000000.0,4740000000.0,9259000000.0,34309000000.0,20487000000.0,49251000000.0,370779000000.0,23477000000.0,26270000000.0,26270000000.0,344509000000.0,370779000000.0,2793000000.0,221232000000.0,-5734000000.0
