company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Charles Schwab Corp,SCHW,,316709,2009.0,Q2TTM,2008-07-01,2009-06-30,,,542000000.0,158000000.0,160000000.0,,-583000000.0,,747000000.0,,12321000000.0,-9530000000.0,1332000000.0,,,,12321000000.0,-9530000000.0,1332000000.0,4123000000.0,11796000000.0,2235000000.0,2235000000.0,,-480000000.0,98000000.0,,,-277000000.0,,-13529000000.0,-176000000.0,-43000000.0,,,4175000000.0
Charles Schwab Corp,SCHW,,316709,2009.0,Q2,2009-04-01,2009-06-30,,,148000000.0,39000000.0,41000000.0,,633000000.0,,747000000.0,,5757000000.0,-3877000000.0,947000000.0,,,,5757000000.0,-3877000000.0,947000000.0,2827000000.0,5068000000.0,205000000.0,205000000.0,,68000000.0,13000000.0,,,-70000000.0,,-5642000000.0,-37000000.0,-1000000.0,,,1802000000.0
Charles Schwab Corp,SCHW,,316709,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 12:46:02+00:00,,55000000.0,29000000.0,42000000.0,,55000000.0,0.0,,,2701000000.0,-1767000000.0,159000000.0,,,,2701000000.0,-1767000000.0,159000000.0,1093000000.0,2796000000.0,218000000.0,218000000.0,,-156000000.0,13000000.0,,,-69000000.0,,-2915000000.0,-32000000.0,-39000000.0,,,1180000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q4,2010-10-01,2010-12-31,,35000000.0,46000000.0,47000000.0,38000000.0,,-582000000.0,,,,1689000000.0,-2008000000.0,-451000000.0,,,,1689000000.0,-2008000000.0,-451000000.0,-770000000.0,1754000000.0,119000000.0,119000000.0,,-88000000.0,9000000.0,,,-73000000.0,27000000.0,-7253000000.0,-47000000.0,-1000000.0,,,5292000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:58:36+00:00,35000000.0,327000000.0,178000000.0,146000000.0,,-668000000.0,543000000.0,701000000.0,,12109000000.0,-15410000000.0,-9000000.0,,,,12109000000.0,-15410000000.0,-9000000.0,-3310000000.0,11328000000.0,454000000.0,454000000.0,,-3000000.0,30000000.0,,,-288000000.0,27000000.0,-32090000000.0,-129000000.0,-205000000.0,,,16809000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-08 15:45:36+00:00,,281000000.0,131000000.0,108000000.0,,-86000000.0,543000000.0,701000000.0,,10420000000.0,-13402000000.0,442000000.0,,,,10420000000.0,-13402000000.0,442000000.0,-2540000000.0,9574000000.0,335000000.0,335000000.0,,85000000.0,21000000.0,,,-215000000.0,,-24837000000.0,-82000000.0,-204000000.0,,,11517000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q3TTM,2009-10-01,2010-09-30,,,377000000.0,193000000.0,146000000.0,,412000000.0,543000000.0,701000000.0,,13677000000.0,-17271000000.0,1179000000.0,,,,13677000000.0,-17271000000.0,1179000000.0,-2415000000.0,12894000000.0,499000000.0,499000000.0,,122000000.0,29000000.0,,,-285000000.0,,-31190000000.0,-114000000.0,-205000000.0,,,14033000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q3,2010-07-01,2010-09-30,,,151000000.0,38000000.0,35000000.0,,39000000.0,,701000000.0,,3576000000.0,-7551000000.0,166000000.0,,,,3576000000.0,-7551000000.0,166000000.0,-3809000000.0,2949000000.0,124000000.0,124000000.0,,-32000000.0,-1000000.0,,,-72000000.0,,-11285000000.0,-28000000.0,-1000000.0,,,3762000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-13 14:44:03+00:00,,130000000.0,93000000.0,73000000.0,,-125000000.0,543000000.0,0.0,,6844000000.0,-5851000000.0,276000000.0,,,,6844000000.0,-5851000000.0,276000000.0,1269000000.0,6625000000.0,211000000.0,211000000.0,,117000000.0,22000000.0,,,-143000000.0,,-13552000000.0,-54000000.0,-203000000.0,,,7755000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q2TTM,2009-07-01,2010-06-30,,,373000000.0,198000000.0,149000000.0,,-410000000.0,543000000.0,,,13805000000.0,-14264000000.0,607000000.0,,,,13805000000.0,-14264000000.0,607000000.0,148000000.0,13740000000.0,575000000.0,575000000.0,,293000000.0,48000000.0,,,-283000000.0,,-26221000000.0,-125000000.0,-243000000.0,,,12082000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q2,2010-04-01,2010-06-30,,,60000000.0,51000000.0,36000000.0,,579000000.0,,,,3767000000.0,-1416000000.0,865000000.0,,,,3767000000.0,-1416000000.0,865000000.0,3216000000.0,3832000000.0,205000000.0,205000000.0,,45000000.0,8000000.0,,,-71000000.0,,-5477000000.0,-25000000.0,-2000000.0,,,4086000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 12:46:02+00:00,,70000000.0,42000000.0,37000000.0,,-704000000.0,543000000.0,,,3077000000.0,-4435000000.0,-589000000.0,,,,3077000000.0,-4435000000.0,-589000000.0,-1947000000.0,2793000000.0,6000000.0,6000000.0,,72000000.0,14000000.0,,,-72000000.0,,-8075000000.0,-29000000.0,-201000000.0,,,3669000000.0
Charles Schwab Corp,SCHW,,316709,2010.0,Q1TTM,2009-04-01,2010-03-31,,,461000000.0,186000000.0,154000000.0,,-356000000.0,543000000.0,747000000.0,,15795000000.0,-16725000000.0,689000000.0,,,,15795000000.0,-16725000000.0,689000000.0,-241000000.0,14976000000.0,575000000.0,575000000.0,,316000000.0,53000000.0,,,-282000000.0,,-26386000000.0,-137000000.0,-242000000.0,,,9798000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 15:26:41+00:00,136000000.0,517000000.0,168000000.0,155000000.0,,971000000.0,,0.0,0.0,9951000000.0,-8667000000.0,2464000000.0,,,,9951000000.0,-8667000000.0,2464000000.0,3748000000.0,10264000000.0,864000000.0,864000000.0,,320000000.0,98000000.0,,,-295000000.0,18000000.0,-21812000000.0,-180000000.0,-116000000.0,,,13325000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q4,2011-10-01,2011-12-31,,74000000.0,101000000.0,41000000.0,48000000.0,,46000000.0,,,,6697000000.0,-4846000000.0,452000000.0,,,,6697000000.0,-4846000000.0,452000000.0,2303000000.0,6776000000.0,163000000.0,163000000.0,,116000000.0,-1000000.0,,,-77000000.0,5000000.0,-9149000000.0,-43000000.0,-1000000.0,,,4346000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 12:50:30+00:00,62000000.0,416000000.0,127000000.0,107000000.0,,925000000.0,,,0.0,3254000000.0,-3821000000.0,2012000000.0,,,,3254000000.0,-3821000000.0,2012000000.0,1445000000.0,3488000000.0,701000000.0,701000000.0,,204000000.0,99000000.0,,,-218000000.0,13000000.0,-12663000000.0,-137000000.0,-115000000.0,,,8979000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q3TTM,2010-10-01,2011-09-30,,97000000.0,462000000.0,174000000.0,145000000.0,,343000000.0,,,,4943000000.0,-5829000000.0,1561000000.0,,,,4943000000.0,-5829000000.0,1561000000.0,675000000.0,5242000000.0,820000000.0,820000000.0,,116000000.0,108000000.0,,,-291000000.0,40000000.0,-19916000000.0,-184000000.0,-116000000.0,,,14271000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q3,2011-07-01,2011-09-30,,62000000.0,91000000.0,41000000.0,39000000.0,,-1557000000.0,,,,1570000000.0,-1754000000.0,94000000.0,,,,1570000000.0,-1754000000.0,94000000.0,-90000000.0,1739000000.0,1182000000.0,1182000000.0,,350000000.0,16000000.0,,,-73000000.0,18000000.0,-4743000000.0,-60000000.0,-112000000.0,,,3049000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 13:56:45+00:00,,325000000.0,86000000.0,68000000.0,,2482000000.0,0.0,,,1684000000.0,-2067000000.0,1918000000.0,,,,1684000000.0,-2067000000.0,1918000000.0,1535000000.0,1749000000.0,-481000000.0,-481000000.0,,-146000000.0,83000000.0,,,-145000000.0,-5000000.0,-7920000000.0,-77000000.0,-3000000.0,,,5930000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q2TTM,2010-07-01,2011-06-30,,35000000.0,522000000.0,171000000.0,141000000.0,,1939000000.0,,701000000.0,,6949000000.0,-11626000000.0,1633000000.0,,,,6949000000.0,-11626000000.0,1633000000.0,-3044000000.0,6452000000.0,-238000000.0,-238000000.0,,-266000000.0,91000000.0,,,-290000000.0,22000000.0,-26458000000.0,-152000000.0,-5000000.0,,,14984000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q2,2011-04-01,2011-06-30,,,307000000.0,44000000.0,33000000.0,,1663000000.0,,-58000000.0,,984000000.0,-681000000.0,615000000.0,,,,984000000.0,-681000000.0,615000000.0,918000000.0,1080000000.0,-724000000.0,-724000000.0,,-348000000.0,37000000.0,,,-73000000.0,-9000000.0,-3790000000.0,-39000000.0,-2000000.0,,,3148000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 13:12:05+00:00,,18000000.0,42000000.0,35000000.0,,819000000.0,0.0,58000000.0,,700000000.0,-1386000000.0,1303000000.0,,,,700000000.0,-1386000000.0,1303000000.0,617000000.0,669000000.0,243000000.0,243000000.0,,202000000.0,46000000.0,,,-72000000.0,4000000.0,-4130000000.0,-38000000.0,-1000000.0,,,2782000000.0
Charles Schwab Corp,SCHW,,316709,2011.0,Q1TTM,2010-04-01,2011-03-31,,35000000.0,275000000.0,178000000.0,144000000.0,,855000000.0,,759000000.0,,9732000000.0,-12361000000.0,1883000000.0,,,,9732000000.0,-12361000000.0,1883000000.0,-746000000.0,9204000000.0,691000000.0,691000000.0,,127000000.0,62000000.0,,,-288000000.0,31000000.0,-28145000000.0,-138000000.0,-5000000.0,,,15922000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,FY,2012-01-01,2012-12-31,2014-02-24 15:26:41+00:00,222000000.0,508000000.0,143000000.0,196000000.0,,-336000000.0,,650000000.0,863000000.0,18978000000.0,-16260000000.0,1266000000.0,,,,18978000000.0,-16260000000.0,1266000000.0,3984000000.0,18523000000.0,928000000.0,928000000.0,,240000000.0,30000000.0,,,-337000000.0,16000000.0,-38771000000.0,-148000000.0,-751000000.0,,,22659000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q4,2012-10-01,2012-12-31,,59000000.0,129000000.0,25000000.0,50000000.0,,514000000.0,,650000000.0,,10646000000.0,-7418000000.0,893000000.0,,,,10665000000.0,-7418000000.0,893000000.0,4140000000.0,10621000000.0,211000000.0,211000000.0,,57000000.0,4000000.0,,,-85000000.0,2000000.0,-13944000000.0,-41000000.0,-544000000.0,,,6567000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-06 12:50:30+00:00,163000000.0,379000000.0,118000000.0,146000000.0,,-850000000.0,,,863000000.0,8332000000.0,-8842000000.0,373000000.0,,,,8313000000.0,-8842000000.0,373000000.0,-156000000.0,7902000000.0,717000000.0,717000000.0,,183000000.0,26000000.0,,,-252000000.0,14000000.0,-24827000000.0,-107000000.0,-207000000.0,,,16092000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q3TTM,2011-10-01,2012-09-30,,237000000.0,480000000.0,159000000.0,194000000.0,,-804000000.0,,,863000000.0,15029000000.0,-13688000000.0,825000000.0,,,,15010000000.0,-13688000000.0,825000000.0,2147000000.0,14678000000.0,880000000.0,880000000.0,,299000000.0,25000000.0,,,-329000000.0,19000000.0,-33976000000.0,-150000000.0,-208000000.0,,,20438000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q3,2012-07-01,2012-09-30,,65000000.0,158000000.0,44000000.0,50000000.0,,3511000000.0,,,0.0,,-2354000000.0,605000000.0,,,,2183000000.0,-2354000000.0,605000000.0,434000000.0,0.0,247000000.0,247000000.0,,-3278000000.0,0.0,,,0.0,10000000.0,-7622000000.0,-31000000.0,0.0,,,5299000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q2TTM,2011-07-01,2012-06-30,,234000000.0,413000000.0,156000000.0,183000000.0,,-5872000000.0,,,864000000.0,14397000000.0,-13088000000.0,314000000.0,,,,14397000000.0,-13088000000.0,314000000.0,1623000000.0,13918000000.0,1815000000.0,1815000000.0,,3927000000.0,35000000.0,,,-304000000.0,27000000.0,-31097000000.0,-179000000.0,-116000000.0,,,18188000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q2,2012-04-01,2012-06-30,,46000000.0,209000000.0,38000000.0,48000000.0,,-4973000000.0,,,470000000.0,4393000000.0,-2768000000.0,-330000000.0,,,,4393000000.0,-2768000000.0,-330000000.0,1295000000.0,3998000000.0,275000000.0,275000000.0,,4270000000.0,4000000.0,,,-77000000.0,4000000.0,-9176000000.0,-34000000.0,-2000000.0,,,6442000000.0
Charles Schwab Corp,SCHW,,316709,2012.0,Q1TTM,2011-04-01,2012-03-31,,188000000.0,511000000.0,162000000.0,168000000.0,,764000000.0,,-58000000.0,394000000.0,10988000000.0,-11001000000.0,1259000000.0,,,,10988000000.0,-11001000000.0,1259000000.0,1246000000.0,11000000000.0,816000000.0,816000000.0,,-691000000.0,68000000.0,,,-300000000.0,14000000.0,-25711000000.0,-184000000.0,-116000000.0,,,14894000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 17:17:09+00:00,162000000.0,624000000.0,99000000.0,202000000.0,,102000000.0,,275000000.0,,13459000000.0,-20050000000.0,1656000000.0,,,,13459000000.0,-20050000000.0,1656000000.0,-4935000000.0,13595000000.0,1071000000.0,1071000000.0,,120000000.0,263000000.0,,,-368000000.0,-1000000.0,-40637000000.0,-249000000.0,-306000000.0,,,20917000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q4,2013-10-01,2013-12-31,,33000000.0,176000000.0,10000000.0,49000000.0,,426000000.0,,,,1828000000.0,-2293000000.0,831000000.0,,,,1828000000.0,-2293000000.0,831000000.0,366000000.0,1785000000.0,319000000.0,319000000.0,,6000000.0,130000000.0,,,-85000000.0,-2000000.0,,,-2000000.0,,,
Charles Schwab Corp,SCHW,,316709,2013.0,Q3TTM,2012-10-01,2013-09-30,,188000000.0,577000000.0,114000000.0,203000000.0,,190000000.0,,925000000.0,,22277000000.0,-25175000000.0,1718000000.0,,,,22296000000.0,-25175000000.0,1718000000.0,-1161000000.0,22431000000.0,963000000.0,963000000.0,,171000000.0,137000000.0,,,-368000000.0,3000000.0,-48611000000.0,-217000000.0,-848000000.0,,,23691000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q3,2013-07-01,2013-09-30,,37000000.0,171000000.0,38000000.0,51000000.0,,259000000.0,,275000000.0,,7072000000.0,-6605000000.0,661000000.0,,,,7072000000.0,-6605000000.0,661000000.0,1128000000.0,6842000000.0,290000000.0,290000000.0,,28000000.0,55000000.0,,,-99000000.0,-4000000.0,,,-1000000.0,,,
Charles Schwab Corp,SCHW,,316709,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 15:13:57+00:00,129000000.0,448000000.0,89000000.0,153000000.0,,-324000000.0,,275000000.0,,11631000000.0,-17757000000.0,825000000.0,,,,11631000000.0,-17757000000.0,825000000.0,-5301000000.0,11810000000.0,752000000.0,752000000.0,,114000000.0,133000000.0,,,-283000000.0,1000000.0,-34667000000.0,-176000000.0,-304000000.0,,,17124000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 14:22:29+00:00,92000000.0,277000000.0,51000000.0,102000000.0,,-583000000.0,,,,4559000000.0,-11152000000.0,164000000.0,,,,4559000000.0,-11152000000.0,164000000.0,-6429000000.0,4968000000.0,462000000.0,462000000.0,,86000000.0,78000000.0,,,-184000000.0,5000000.0,-23477000000.0,-111000000.0,-303000000.0,,,12436000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q2TTM,2012-07-01,2013-06-30,,216000000.0,564000000.0,120000000.0,202000000.0,,3442000000.0,,650000000.0,-1000000.0,17407000000.0,-20924000000.0,1662000000.0,,,,17407000000.0,-20924000000.0,1662000000.0,-1855000000.0,18088000000.0,920000000.0,920000000.0,,-3135000000.0,88000000.0,,,-367000000.0,17000000.0,-45043000000.0,-183000000.0,-1051000000.0,,,24302000000.0
Charles Schwab Corp,SCHW,,316709,2013.0,Q2,2013-04-01,2013-06-30,,,242000000.0,11000000.0,,,,,,,1888000000.0,-3117000000.0,532000000.0,,,,4559000000.0,-11152000000.0,164000000.0,-697000000.0,,0.0,,,-368000000.0,2671000000.0,-8035000000.0,5732000000.0,,,,,,,,
Charles Schwab Corp,SCHW,,316709,2013.0,Q1TTM,2012-04-01,2013-03-31,,214000000.0,531000000.0,147000000.0,199000000.0,,-800000000.0,,650000000.0,469000000.0,19912000000.0,-20575000000.0,800000000.0,,,,19912000000.0,-20575000000.0,800000000.0,137000000.0,20165000000.0,939000000.0,939000000.0,,226000000.0,38000000.0,,,-358000000.0,22000000.0,-44006000000.0,-155000000.0,-1052000000.0,,,23586000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 17:22:58+00:00,125000000.0,778000000.0,103000000.0,199000000.0,,623000000.0,,,,9682000000.0,-8395000000.0,2348000000.0,,,,9682000000.0,-8395000000.0,2348000000.0,3635000000.0,9843000000.0,1321000000.0,1321000000.0,,84000000.0,218000000.0,,,-373000000.0,-4000000.0,-23081000000.0,-400000000.0,-6000000.0,,,15086000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q4,2014-10-01,2014-12-31,,34000000.0,190000000.0,12000000.0,54000000.0,,411000000.0,,,,5454000000.0,-3539000000.0,860000000.0,,,,5454000000.0,-3539000000.0,860000000.0,2775000000.0,5470000000.0,350000000.0,350000000.0,,8000000.0,72000000.0,,,-87000000.0,3000000.0,-6233000000.0,-90000000.0,-1000000.0,,,2784000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q3TTM,2013-10-01,2014-09-30,,124000000.0,764000000.0,101000000.0,194000000.0,,638000000.0,,,,6056000000.0,-7149000000.0,2319000000.0,,,,6056000000.0,-7149000000.0,2319000000.0,1226000000.0,6158000000.0,1290000000.0,1290000000.0,,82000000.0,276000000.0,,,-371000000.0,-9000000.0,,,-7000000.0,,,
Charles Schwab Corp,SCHW,,316709,2014.0,Q3,2014-07-01,2014-09-30,,33000000.0,185000000.0,40000000.0,49000000.0,,570000000.0,,,,1615000000.0,-846000000.0,987000000.0,,,,1615000000.0,-846000000.0,987000000.0,1756000000.0,1657000000.0,321000000.0,321000000.0,,15000000.0,59000000.0,,,-100000000.0,-1000000.0,-6632000000.0,-145000000.0,-1000000.0,,,5931000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:28:22+00:00,91000000.0,588000000.0,91000000.0,145000000.0,,212000000.0,,,,4228000000.0,-4856000000.0,1488000000.0,,,,4228000000.0,-4856000000.0,1488000000.0,860000000.0,4373000000.0,971000000.0,971000000.0,,76000000.0,146000000.0,,,-286000000.0,-7000000.0,-16848000000.0,-310000000.0,-5000000.0,,,12302000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q2TTM,2013-07-01,2014-06-30,,128000000.0,750000000.0,99000000.0,196000000.0,,327000000.0,,275000000.0,,11513000000.0,-12908000000.0,1993000000.0,,,,11513000000.0,-12908000000.0,1993000000.0,598000000.0,11343000000.0,1259000000.0,1259000000.0,,95000000.0,272000000.0,,,-370000000.0,-12000000.0,,,-7000000.0,,,
Charles Schwab Corp,SCHW,,316709,2014.0,Q2,2014-04-01,2014-06-30,,31000000.0,352000000.0,11000000.0,48000000.0,,6000000.0,,,,27000000.0,-800000000.0,432000000.0,,,,27000000.0,-800000000.0,432000000.0,-341000000.0,97000000.0,324000000.0,324000000.0,,30000000.0,18000000.0,,,-86000000.0,-7000000.0,-3516000000.0,-112000000.0,-2000000.0,,,2828000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:24:05+00:00,58000000.0,403000000.0,51000000.0,96000000.0,,-358000000.0,,,,2613000000.0,-4010000000.0,501000000.0,,,,2613000000.0,-4010000000.0,501000000.0,-896000000.0,2716000000.0,650000000.0,650000000.0,,61000000.0,87000000.0,,,-186000000.0,-6000000.0,-10216000000.0,-165000000.0,-4000000.0,,,6371000000.0
Charles Schwab Corp,SCHW,,316709,2014.0,Q1TTM,2013-04-01,2014-03-31,,,640000000.0,99000000.0,,,,,,,13374000000.0,-15225000000.0,2093000000.0,,,,16045000000.0,-23260000000.0,1725000000.0,242000000.0,,0.0,,,-368000000.0,2671000000.0,-8035000000.0,5732000000.0,,,,,,,,
Charles Schwab Corp,SCHW,,316709,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:25:48+00:00,27000000.0,51000000.0,40000000.0,48000000.0,,-364000000.0,,,,2586000000.0,-3210000000.0,69000000.0,,,,2586000000.0,-3210000000.0,69000000.0,-555000000.0,2619000000.0,326000000.0,326000000.0,,31000000.0,69000000.0,,,-100000000.0,1000000.0,-6700000000.0,-53000000.0,-2000000.0,,,3543000000.0
