company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2008.0,Q3YTD,2007-12-30,2008-09-27,2009-11-06 11:25:07+00:00,-212000000.0,,,274000000.0,,-24000000.0,-148000000.0,155000000.0,818000000.0,-508000000.0,-496000000.0,1188000000.0,-508000000.0,-496000000.0,1188000000.0,160000000.0,968000000.0,968000000.0,94000000.0,,,-365000000.0,,-295000000.0,-466000000.0,-650000000.0,,11000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2008.0,Q4,2008-09-28,2007-12-29,,84000000.0,,,98000000.0,,23000000.0,264000000.0,8000000.0,1367000000.0,-280000000.0,-105000000.0,315000000.0,-280000000.0,-105000000.0,315000000.0,-47000000.0,134000000.0,134000000.0,-181000000.0,,-1000000.0,-110000000.0,,-177000000.0,-1545000000.0,,,-11000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2008.0,FY,2006-12-31,2007-12-29,2010-02-26 15:02:52+00:00,-128000000.0,,,372000000.0,,-1000000.0,116000000.0,163000000.0,2185000000.0,-788000000.0,-601000000.0,1503000000.0,-788000000.0,-601000000.0,1503000000.0,113000000.0,1102000000.0,1102000000.0,-87000000.0,,-1000000.0,-475000000.0,,-472000000.0,-2011000000.0,-650000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,FY,2009-01-04,2010-01-02,2012-02-28 18:08:40+00:00,,,,384000000.0,,-12000000.0,47000000.0,131000000.0,1256000000.0,-1182000000.0,-370000000.0,1643000000.0,-1182000000.0,-370000000.0,1643000000.0,79000000.0,1208000000.0,1208000000.0,4000000.0,,7000000.0,-546000000.0,,-377000000.0,-1836000000.0,-187000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q4,2009-10-04,2010-01-02,,,,,102000000.0,,-29000000.0,171000000.0,97000000.0,509000000.0,-458000000.0,-119000000.0,413000000.0,-458000000.0,-119000000.0,413000000.0,-193000000.0,176000000.0,176000000.0,-36000000.0,,6000000.0,-143000000.0,,-125000000.0,-921000000.0,,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q3,2009-07-05,2009-10-03,,,,,93000000.0,,7000000.0,133000000.0,16000000.0,,-347000000.0,-91000000.0,534000000.0,-347000000.0,-91000000.0,534000000.0,103000000.0,360000000.0,360000000.0,-52000000.0,,,-143000000.0,,-91000000.0,-33000000.0,-187000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q3TTM,2008-09-28,2009-10-03,,84000000.0,,,380000000.0,,40000000.0,140000000.0,42000000.0,2114000000.0,-1004000000.0,-356000000.0,1545000000.0,-1004000000.0,-356000000.0,1545000000.0,225000000.0,1166000000.0,1166000000.0,-141000000.0,,,-513000000.0,,-429000000.0,-2460000000.0,-187000000.0,,-11000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q3YTD,2009-01-04,2009-10-03,2010-11-05 10:18:06+00:00,,,,282000000.0,,17000000.0,-124000000.0,34000000.0,747000000.0,-724000000.0,-251000000.0,1230000000.0,-724000000.0,-251000000.0,1230000000.0,272000000.0,1032000000.0,1032000000.0,40000000.0,,1000000.0,-403000000.0,,-252000000.0,-915000000.0,-187000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q2,2009-04-05,2009-07-04,,,,,105000000.0,,13000000.0,-108000000.0,11000000.0,743000000.0,-257000000.0,-87000000.0,451000000.0,-257000000.0,-87000000.0,451000000.0,120000000.0,353000000.0,353000000.0,101000000.0,,1000000.0,-130000000.0,,-88000000.0,-881000000.0,,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q2YTD,2009-01-04,2009-07-04,2010-08-20 08:33:54+00:00,,,,189000000.0,,10000000.0,-257000000.0,18000000.0,747000000.0,-377000000.0,-160000000.0,696000000.0,-377000000.0,-160000000.0,696000000.0,169000000.0,672000000.0,672000000.0,92000000.0,,1000000.0,-260000000.0,,-161000000.0,-882000000.0,0.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2009.0,Q1,2009-01-04,2009-04-04,2010-05-07 16:57:44+00:00,,,,84000000.0,,-3000000.0,-149000000.0,7000000.0,4000000.0,-120000000.0,-73000000.0,245000000.0,-120000000.0,-73000000.0,245000000.0,49000000.0,319000000.0,319000000.0,-9000000.0,,0.0,-130000000.0,,-73000000.0,-1000000.0,0.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q4,2010-10-03,2011-01-01,,,,,127000000.0,,-1000000.0,266000000.0,26000000.0,441000000.0,172000000.0,-215000000.0,-71000000.0,172000000.0,-215000000.0,-71000000.0,-115000000.0,225000000.0,225000000.0,-689000000.0,,7000000.0,-149000000.0,,-222000000.0,-1000000.0,-145000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q3TTM,2009-10-04,2010-10-02,,,,,367000000.0,,-22000000.0,-174000000.0,275000000.0,1063000000.0,-1069000000.0,-369000000.0,1492000000.0,-1069000000.0,-369000000.0,1492000000.0,32000000.0,1231000000.0,1231000000.0,68000000.0,,8000000.0,-578000000.0,,-377000000.0,-922000000.0,-907000000.0,,
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q3,2010-07-04,2010-10-02,,,,,87000000.0,,29000000.0,-36000000.0,30000000.0,438000000.0,-322000000.0,-105000000.0,486000000.0,-322000000.0,-105000000.0,486000000.0,88000000.0,337000000.0,337000000.0,98000000.0,,,-149000000.0,,-105000000.0,,-641000000.0,,
