company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q4,2010-10-03,2011-01-01,,0.62,0.62,0.41,0.62,83000000.0,225000000.0,225000000.0,229000000.0,-4000000.0,1617000000.0,2860000000.0,,-8000000.0,867000000.0,1617000000.0,1243000000.0,60000000.0,867000000.0,376000000.0,-68000000.0,308000000.0,2860000000.0,375200000.0,375200000.0,378500000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q3TTM,2009-10-04,2010-10-02,,3.27,3.27,1.53,3.24,487000000.0,1231000000.0,1231000000.0,1234000000.0,-3000000.0,7093000000.0,12437000000.0,1000000.0,-12000000.0,3331000000.0,7093000000.0,5344000000.0,284000000.0,3331000000.0,2013000000.0,-296000000.0,1717000000.0,12437000000.0,371400000.0,373000000.0,376000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q3YTD,2010-01-03,2010-10-02,,2.81,2.81,1.16,2.78,427000000.0,1055000000.0,1055000000.0,1058000000.0,-3000000.0,5438000000.0,9537000000.0,,9000000.0,2438000000.0,5438000000.0,4099000000.0,188000000.0,2438000000.0,1661000000.0,-179000000.0,1482000000.0,9537000000.0,371400000.0,373000000.0,376000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q3,2010-07-04,2010-10-02,2011-11-09 16:18:52+00:00,0.91,0.91,0.405,0.9,143000000.0,337000000.0,337000000.0,338000000.0,-1000000.0,1788000000.0,3157000000.0,,1000000.0,828000000.0,1788000000.0,1369000000.0,62000000.0,828000000.0,541000000.0,-61000000.0,480000000.0,3157000000.0,371400000.0,373000000.0,376000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q2TTM,2009-07-05,2010-07-03,,3.3,3.3,1.5,3.28,476000000.0,1254000000.0,1254000000.0,1257000000.0,-3000000.0,7142000000.0,12557000000.0,1000000.0,-23000000.0,3376000000.0,7142000000.0,5415000000.0,287000000.0,3376000000.0,2039000000.0,-310000000.0,1729000000.0,12557000000.0,377500000.0,381000000.0,384000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q2YTD,2010-01-03,2010-07-03,,1.9,1.9,0.75,1.88,284000000.0,718000000.0,718000000.0,720000000.0,-2000000.0,3650000000.0,6380000000.0,,8000000.0,1610000000.0,3650000000.0,2730000000.0,126000000.0,1610000000.0,1120000000.0,-118000000.0,1002000000.0,6380000000.0,377500000.0,381000000.0,384000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q2,2010-04-04,2010-07-03,2011-08-05 09:40:40+00:00,0.8,0.8,0.375,0.79,128000000.0,301000000.0,301000000.0,302000000.0,-1000000.0,1757000000.0,3062000000.0,,7000000.0,822000000.0,1757000000.0,1305000000.0,61000000.0,822000000.0,483000000.0,-54000000.0,429000000.0,3062000000.0,377500000.0,381000000.0,384000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q1TTM,2009-04-05,2010-04-03,,3.43,3.43,1.47,3.41,489000000.0,1306000000.0,1306000000.0,1309000000.0,-3000000.0,7210000000.0,12724000000.0,,-21000000.0,3405000000.0,7210000000.0,5514000000.0,293000000.0,3405000000.0,2109000000.0,-314000000.0,1795000000.0,12724000000.0,380000000.0,380000000.0,384000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2010.0,Q1,2010-01-03,2010-04-03,2011-05-10 16:33:53+00:00,1.1,1.1,0.375,1.09,156000000.0,417000000.0,417000000.0,418000000.0,-1000000.0,1893000000.0,3318000000.0,,1000000.0,788000000.0,1893000000.0,1425000000.0,65000000.0,788000000.0,637000000.0,-64000000.0,573000000.0,3318000000.0,380000000.0,380000000.0,384000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q4,2011-10-02,2011-12-31,,-0.36,-0.36,0.43,-0.36,-74000000.0,-133000000.0,-133000000.0,-133000000.0,,2077000000.0,3015000000.0,,,1090000000.0,2077000000.0,938000000.0,55000000.0,1090000000.0,-152000000.0,-55000000.0,-207000000.0,3015000000.0,362000000.0,362000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,FY,2011-01-02,2011-12-31,2014-02-24 16:28:28+00:00,2.39,2.39,1.67,2.38,320000000.0,864000000.0,864000000.0,866000000.0,-2000000.0,8046000000.0,13198000000.0,0.0,-10000000.0,3725000000.0,8046000000.0,5152000000.0,233000000.0,3725000000.0,1427000000.0,-243000000.0,1184000000.0,13198000000.0,362000000.0,362000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q3TTM,2010-10-03,2011-10-01,,3.37,3.37,1.65,3.36,477000000.0,1222000000.0,1222000000.0,1228000000.0,-6000000.0,7586000000.0,13043000000.0,,-18000000.0,3502000000.0,7586000000.0,5457000000.0,238000000.0,3502000000.0,1955000000.0,-256000000.0,1699000000.0,13043000000.0,358000000.0,360000000.0,363000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q3YTD,2011-01-02,2011-10-01,,2.75,2.75,1.24,2.74,394000000.0,997000000.0,997000000.0,999000000.0,-2000000.0,5969000000.0,10183000000.0,,-10000000.0,2635000000.0,5969000000.0,4214000000.0,178000000.0,2635000000.0,1579000000.0,-188000000.0,1391000000.0,10183000000.0,358000000.0,360000000.0,363000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q3,2011-07-03,2011-10-01,2012-11-05 16:20:04+00:00,0.81,0.81,0.43,0.8,107000000.0,290000000.0,290000000.0,290000000.0,0.0,1962000000.0,3312000000.0,0.0,-9000000.0,886000000.0,1962000000.0,1350000000.0,58000000.0,886000000.0,464000000.0,-67000000.0,397000000.0,3312000000.0,358000000.0,360000000.0,363000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q2TTM,2010-07-04,2011-07-02,,3.47,3.47,1.62,3.46,513000000.0,1269000000.0,1269000000.0,1276000000.0,-7000000.0,7412000000.0,12888000000.0,,-8000000.0,3444000000.0,7412000000.0,5476000000.0,242000000.0,3444000000.0,2032000000.0,-250000000.0,1782000000.0,12888000000.0,364900000.0,363000000.0,366000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q2YTD,2011-01-02,2011-07-02,,1.94,1.94,0.81,1.94,287000000.0,707000000.0,707000000.0,709000000.0,-2000000.0,4007000000.0,6871000000.0,,-1000000.0,1749000000.0,4007000000.0,2864000000.0,120000000.0,1749000000.0,1115000000.0,-121000000.0,994000000.0,6871000000.0,364900000.0,363000000.0,366000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q2,2011-04-03,2011-07-02,2012-08-07 16:59:47+00:00,0.94,0.94,0.405,0.94,147000000.0,342000000.0,342000000.0,343000000.0,-1000000.0,1943000000.0,3386000000.0,,-1000000.0,900000000.0,1943000000.0,1443000000.0,53000000.0,900000000.0,543000000.0,-54000000.0,489000000.0,3386000000.0,364900000.0,363000000.0,366000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q1TTM,2010-04-04,2011-04-02,,3.33,3.33,1.59,3.31,494000000.0,1228000000.0,1228000000.0,1235000000.0,-7000000.0,7226000000.0,12564000000.0,,,3366000000.0,7226000000.0,5338000000.0,250000000.0,3366000000.0,1972000000.0,-250000000.0,1722000000.0,12564000000.0,366000000.0,365000000.0,368000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q1,2011-01-02,2011-04-02,2012-05-04 12:02:29+00:00,1.0,1.0,0.405,1.0,140000000.0,365000000.0,365000000.0,366000000.0,-1000000.0,2064000000.0,3485000000.0,,0.0,849000000.0,2064000000.0,1421000000.0,67000000.0,849000000.0,572000000.0,-67000000.0,505000000.0,3485000000.0,366000000.0,365000000.0,368000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q4,2012-09-30,2012-12-29,,-0.1,-0.1,0.44,-0.1,-37000000.0,-32000000.0,-32000000.0,-32000000.0,,2387000000.0,3563000000.0,,-6000000.0,1173000000.0,2387000000.0,1176000000.0,66000000.0,1173000000.0,3000000.0,-72000000.0,-69000000.0,3563000000.0,358000000.0,358000000.0,358000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,FY,2012-01-01,2012-12-29,2015-02-25 17:24:42+00:00,2.68,2.68,1.74,2.67,363000000.0,961000000.0,961000000.0,961000000.0,0.0,8763000000.0,14197000000.0,-1000000.0,24000000.0,3872000000.0,8763000000.0,5434000000.0,261000000.0,3872000000.0,1562000000.0,-237000000.0,1325000000.0,14197000000.0,358000000.0,358000000.0,358000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q3YTD,2012-01-01,2012-09-29,,2.78,2.78,1.3,2.77,400000000.0,993000000.0,993000000.0,993000000.0,,6376000000.0,10634000000.0,-1000000.0,30000000.0,2699000000.0,6376000000.0,4258000000.0,195000000.0,2699000000.0,1559000000.0,-165000000.0,1394000000.0,10634000000.0,357300000.0,358000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q3TTM,2011-10-02,2012-09-29,,2.42,2.42,1.73,2.41,326000000.0,860000000.0,860000000.0,860000000.0,,8453000000.0,13649000000.0,-1000000.0,30000000.0,3789000000.0,8453000000.0,5196000000.0,250000000.0,3789000000.0,1407000000.0,-220000000.0,1187000000.0,13649000000.0,357300000.0,358000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q3,2012-07-01,2012-09-29,2013-11-05 16:28:07+00:00,0.89,0.89,0.44,0.89,131000000.0,318000000.0,318000000.0,318000000.0,0.0,2254000000.0,3720000000.0,-1000000.0,10000000.0,953000000.0,2254000000.0,1466000000.0,73000000.0,953000000.0,513000000.0,-63000000.0,450000000.0,3720000000.0,357300000.0,358000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.89,1.89,0.86,1.88,269000000.0,675000000.0,675000000.0,675000000.0,,4122000000.0,6914000000.0,,20000000.0,1746000000.0,4122000000.0,2792000000.0,122000000.0,1746000000.0,1046000000.0,-102000000.0,944000000.0,6914000000.0,356000000.0,357000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q2TTM,2011-07-03,2012-06-30,,2.34,2.34,1.72,2.32,302000000.0,832000000.0,832000000.0,832000000.0,,8161000000.0,13241000000.0,,11000000.0,3722000000.0,8161000000.0,5080000000.0,235000000.0,3722000000.0,1358000000.0,-224000000.0,1134000000.0,13241000000.0,356000000.0,357000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 08:13:03+00:00,0.91,0.91,0.43,0.9,113000000.0,324000000.0,324000000.0,324000000.0,0.0,2035000000.0,3474000000.0,0.0,7000000.0,920000000.0,2035000000.0,1439000000.0,89000000.0,920000000.0,519000000.0,-82000000.0,437000000.0,3474000000.0,356000000.0,357000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q1TTM,2011-04-03,2012-03-31,,2.37,2.37,1.7,2.36,336000000.0,850000000.0,850000000.0,851000000.0,-1000000.0,8069000000.0,13153000000.0,,3000000.0,3702000000.0,8069000000.0,5084000000.0,199000000.0,3702000000.0,1382000000.0,-196000000.0,1186000000.0,13153000000.0,358200000.0,357000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 10:51:36+00:00,0.98,0.98,0.43,0.98,156000000.0,351000000.0,351000000.0,351000000.0,0.0,2087000000.0,3440000000.0,0.0,13000000.0,826000000.0,2087000000.0,1353000000.0,33000000.0,826000000.0,527000000.0,-20000000.0,507000000.0,3440000000.0,358200000.0,357000000.0,359000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q4,2013-09-29,2013-12-28,,2.26,2.26,0.46,2.23,394000000.0,819000000.0,819000000.0,818000000.0,1000000.0,1718000000.0,3501000000.0,-1000000.0,12000000.0,523000000.0,1718000000.0,1783000000.0,58000000.0,523000000.0,1260000000.0,-46000000.0,1214000000.0,3501000000.0,363000000.0,363000000.0,363000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,FY,2012-12-30,2013-12-28,2016-02-24 16:42:27+00:00,4.98,4.98,1.8,4.94,792000000.0,1808000000.0,1808000000.0,1807000000.0,1000000.0,8689000000.0,14792000000.0,-6000000.0,4000000.0,3266000000.0,8689000000.0,6103000000.0,235000000.0,3266000000.0,2837000000.0,-231000000.0,2606000000.0,14792000000.0,363000000.0,363000000.0,363000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q3YTD,2012-12-30,2013-09-28,,2.72,2.72,1.34,2.71,398000000.0,989000000.0,989000000.0,989000000.0,,6971000000.0,11291000000.0,-5000000.0,-8000000.0,2743000000.0,6971000000.0,4320000000.0,177000000.0,2743000000.0,1577000000.0,-185000000.0,1392000000.0,11291000000.0,362200000.0,362000000.0,364000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q3TTM,2012-09-30,2013-09-28,,2.62,2.62,1.78,2.61,361000000.0,957000000.0,957000000.0,957000000.0,,9358000000.0,14854000000.0,-5000000.0,-14000000.0,3916000000.0,9358000000.0,5496000000.0,243000000.0,3916000000.0,1580000000.0,-257000000.0,1323000000.0,14854000000.0,362200000.0,362000000.0,364000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q3,2013-06-30,2013-09-28,2014-11-04 08:02:07+00:00,0.9,0.9,0.46,0.9,124000000.0,326000000.0,326000000.0,326000000.0,0.0,2266000000.0,3716000000.0,-2000000.0,4000000.0,946000000.0,2266000000.0,1450000000.0,56000000.0,946000000.0,504000000.0,-52000000.0,452000000.0,3716000000.0,362200000.0,362000000.0,364000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q2YTD,2012-12-30,2013-06-29,,1.82,1.82,0.88,1.81,274000000.0,663000000.0,663000000.0,663000000.0,,4705000000.0,7575000000.0,-3000000.0,-12000000.0,1797000000.0,4705000000.0,2870000000.0,121000000.0,1797000000.0,1073000000.0,-133000000.0,940000000.0,7575000000.0,366700000.0,364000000.0,367000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q2TTM,2012-07-01,2013-06-29,,2.61,2.61,1.76,2.6,368000000.0,949000000.0,949000000.0,949000000.0,,9346000000.0,14858000000.0,-4000000.0,-8000000.0,3923000000.0,9346000000.0,5512000000.0,260000000.0,3923000000.0,1589000000.0,-268000000.0,1321000000.0,14858000000.0,366700000.0,364000000.0,367000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q2,2013-03-31,2013-06-29,2014-08-04 17:01:08+00:00,0.96,0.96,0.44,0.96,150000000.0,352000000.0,352000000.0,352000000.0,0.0,2237000000.0,3714000000.0,-2000000.0,-5000000.0,907000000.0,2237000000.0,1477000000.0,61000000.0,907000000.0,570000000.0,-66000000.0,504000000.0,3714000000.0,366700000.0,364000000.0,367000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q1TTM,2012-04-01,2013-03-30,,2.56,2.56,1.75,2.54,331000000.0,921000000.0,921000000.0,921000000.0,,9144000000.0,14618000000.0,-2000000.0,4000000.0,3936000000.0,9144000000.0,5474000000.0,288000000.0,3936000000.0,1538000000.0,-284000000.0,1254000000.0,14618000000.0,361600000.0,363000000.0,366000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q1,2012-12-30,2013-03-30,2014-05-05 17:03:01+00:00,0.86,0.86,0.44,0.85,124000000.0,311000000.0,311000000.0,311000000.0,0.0,2468000000.0,3861000000.0,-1000000.0,-7000000.0,890000000.0,2468000000.0,1393000000.0,60000000.0,890000000.0,503000000.0,-67000000.0,436000000.0,3861000000.0,361600000.0,363000000.0,366000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q4,2014-09-28,2015-01-03,,-0.82,-0.82,0.49,-0.81,-187000000.0,-293000000.0,-293000000.0,-293000000.0,,2658000000.0,3514000000.0,-1000000.0,-4000000.0,1278000000.0,2658000000.0,856000000.0,53000000.0,1278000000.0,-422000000.0,-57000000.0,-479000000.0,3514000000.0,358000000.0,358000000.0,358000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,FY,2013-12-29,2015-01-03,2017-02-21 16:15:46+00:00,1.76,1.76,1.9,1.75,186000000.0,633000000.0,633000000.0,632000000.0,1000000.0,9517000000.0,14580000000.0,-6000000.0,10000000.0,4039000000.0,9517000000.0,5063000000.0,209000000.0,4039000000.0,1024000000.0,-199000000.0,825000000.0,14580000000.0,358000000.0,358000000.0,358000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q3YTD,2013-12-29,2014-09-27,,2.58,2.58,1.41,2.56,373000000.0,926000000.0,926000000.0,925000000.0,1000000.0,6859000000.0,11066000000.0,-5000000.0,14000000.0,2761000000.0,6859000000.0,4207000000.0,156000000.0,2761000000.0,1446000000.0,-142000000.0,1304000000.0,11066000000.0,355600000.0,358000000.0,360000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q3TTM,2013-09-29,2014-09-27,,4.84,4.84,1.87,4.79,767000000.0,1745000000.0,1745000000.0,1743000000.0,2000000.0,8577000000.0,14567000000.0,-6000000.0,26000000.0,3284000000.0,8577000000.0,5990000000.0,214000000.0,3284000000.0,2706000000.0,-188000000.0,2518000000.0,14567000000.0,355600000.0,358000000.0,360000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q3,2014-06-29,2014-09-27,2015-11-06 16:09:47+00:00,0.63,0.63,0.49,0.62,86000000.0,225000000.0,225000000.0,224000000.0,1000000.0,2347000000.0,3639000000.0,-1000000.0,1000000.0,927000000.0,2347000000.0,1292000000.0,54000000.0,927000000.0,365000000.0,-53000000.0,312000000.0,3639000000.0,355600000.0,358000000.0,360000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q2YTD,2013-12-29,2014-06-28,,1.95,1.95,0.92,1.94,287000000.0,701000000.0,701000000.0,701000000.0,,4512000000.0,7427000000.0,-4000000.0,13000000.0,1834000000.0,4512000000.0,2915000000.0,102000000.0,1834000000.0,1081000000.0,-89000000.0,992000000.0,7427000000.0,359800000.0,359000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q2TTM,2013-06-30,2014-06-28,,5.11,5.11,1.84,5.07,805000000.0,1846000000.0,1846000000.0,1845000000.0,1000000.0,8496000000.0,14644000000.0,-7000000.0,29000000.0,3303000000.0,8496000000.0,6148000000.0,216000000.0,3303000000.0,2845000000.0,-187000000.0,2658000000.0,14644000000.0,359800000.0,359000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q2,2014-03-30,2014-06-28,2015-08-10 17:04:23+00:00,0.82,0.82,0.46,0.82,122000000.0,295000000.0,295000000.0,295000000.0,0.0,2274000000.0,3685000000.0,-3000000.0,3000000.0,944000000.0,2274000000.0,1411000000.0,50000000.0,944000000.0,467000000.0,-47000000.0,420000000.0,3685000000.0,359800000.0,359000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q1TTM,2013-03-31,2014-03-29,,5.25,5.25,1.82,5.21,833000000.0,1903000000.0,1903000000.0,1902000000.0,1000000.0,8459000000.0,14673000000.0,-6000000.0,21000000.0,3266000000.0,8459000000.0,6214000000.0,227000000.0,3266000000.0,2948000000.0,-206000000.0,2742000000.0,14673000000.0,359300000.0,360000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q1,2013-12-29,2014-03-29,2015-05-11 16:31:12+00:00,1.13,1.13,0.46,1.12,165000000.0,406000000.0,406000000.0,406000000.0,0.0,2238000000.0,3742000000.0,-1000000.0,10000000.0,890000000.0,2238000000.0,1504000000.0,52000000.0,890000000.0,614000000.0,-42000000.0,572000000.0,3742000000.0,359300000.0,360000000.0,362000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q4,2015-10-04,2016-01-02,,-0.11,-0.11,0.5,-0.13,-68000000.0,-40000000.0,-40000000.0,-41000000.0,1000000.0,2180000000.0,3142000000.0,3000000.0,-13000000.0,1001000000.0,2180000000.0,962000000.0,59000000.0,1001000000.0,-39000000.0,-72000000.0,-111000000.0,3142000000.0,354000000.0,354000000.0,354000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,FY,2015-01-04,2016-01-02,2018-02-20 08:04:17+00:00,1.74,1.74,1.98,1.72,159000000.0,614000000.0,614000000.0,614000000.0,0.0,8844000000.0,13525000000.0,0.0,-91000000.0,3590000000.0,8844000000.0,4681000000.0,227000000.0,3590000000.0,1091000000.0,-318000000.0,773000000.0,13525000000.0,354000000.0,354000000.0,354000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q3YTD,2015-01-04,2015-10-03,,1.85,1.85,1.48,1.85,227000000.0,654000000.0,654000000.0,655000000.0,-1000000.0,6664000000.0,10383000000.0,-3000000.0,-78000000.0,2589000000.0,6664000000.0,3719000000.0,168000000.0,2589000000.0,1130000000.0,-246000000.0,884000000.0,10383000000.0,353400000.0,354000000.0,356000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q3TTM,2014-09-28,2015-10-03,,1.03,1.03,1.97,1.04,40000000.0,361000000.0,361000000.0,362000000.0,-1000000.0,9322000000.0,13897000000.0,-4000000.0,-82000000.0,3867000000.0,9322000000.0,4575000000.0,221000000.0,3867000000.0,708000000.0,-303000000.0,405000000.0,13897000000.0,353400000.0,354000000.0,356000000.0
