company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2011.0,Q1,,2011-04-02,2011-05-10 16:33:53+00:00,1199000000.0,1367000000.0,462000000.0,-1789000000.0,404000000.0,,608000000.0,134000000.0,92000000.0,179000000.0,463000000.0,3630000000.0,1456000000.0,4905000000.0,,975000000.0,3183000000.0,5000000.0,749000000.0,176000000.0,,408000000.0,,405000000.0,636000000.0,,171000000.0,6325000000.0,1078000000.0,12188000000.0,2309000000.0,3051000000.0,3418000000.0,2309000000.0,2304000000.0,9884000000.0,12188000000.0,5954000000.0,6466000000.0,-2835000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,FY,,2012-12-29,2014-02-24 16:28:28+00:00,1402000000.0,1454000000.0,,-946000000.0,281000000.0,0.0,678000000.0,,,,,5038000000.0,2359000000.0,6772000000.0,,1365000000.0,3782000000.0,61000000.0,523000000.0,886000000.0,280000000.0,1301000000.0,,610000000.0,,,,5615000000.0,1820000000.0,15169000000.0,2404000000.0,3380000000.0,4523000000.0,2404000000.0,2465000000.0,12704000000.0,15169000000.0,8007000000.0,8181000000.0,-2943000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q3,,2012-09-29,2012-11-05 16:20:04+00:00,1338000000.0,1414000000.0,1038000000.0,-2323000000.0,305000000.0,0.0,658000000.0,172000000.0,16000000.0,250000000.0,233000000.0,5025000000.0,2255000000.0,6065000000.0,,1279000000.0,3599000000.0,2000000.0,643000000.0,763000000.0,,,,436000000.0,431000000.0,,136000000.0,7196000000.0,1872000000.0,14854000000.0,2436000000.0,3306000000.0,4514000000.0,2436000000.0,2438000000.0,12416000000.0,14854000000.0,7949000000.0,7902000000.0,-3095000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2012.0,Q2,,2012-06-30,2012-08-07 16:59:47+00:00,1226000000.0,1420000000.0,903000000.0,-2438000000.0,230000000.0,0.0,646000000.0,176000000.0,5000000.0,215000000.0,195000000.0,5044000000.0,2193000000.0,6030000000.0,,1235000000.0,3561000000.0,2000000.0,644000000.0,776000000.0,,,,436000000.0,431000000.0,,150000000.0,7061000000.0,2257000000.0,14640000000.0,2151000000.0,3211000000.0,4606000000.0,2151000000.0,2153000000.0,12487000000.0,14640000000.0,7868000000.0,7881000000.0,-3118000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,FY,,2013-12-28,2015-02-25 17:24:42+00:00,1432000000.0,1424000000.0,,-936000000.0,273000000.0,0.0,731000000.0,,,,,5051000000.0,2367000000.0,6827000000.0,,1248000000.0,3856000000.0,62000000.0,928000000.0,277000000.0,322000000.0,1375000000.0,,933000000.0,,,,6749000000.0,1028000000.0,15474000000.0,3545000000.0,3267000000.0,3835000000.0,3545000000.0,3607000000.0,11867000000.0,15474000000.0,8351000000.0,8032000000.0,-2999000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q3,,2013-09-28,2013-11-05 16:28:07+00:00,1399000000.0,1474000000.0,1049000000.0,-963000000.0,300000000.0,0.0,725000000.0,185000000.0,75000000.0,257000000.0,187000000.0,5052000000.0,2364000000.0,6348000000.0,,1312000000.0,3777000000.0,61000000.0,560000000.0,1157000000.0,,,,406000000.0,425000000.0,,163000000.0,6098000000.0,1054000000.0,15220000000.0,2835000000.0,3434000000.0,3834000000.0,2835000000.0,2896000000.0,12324000000.0,15220000000.0,8009000000.0,8490000000.0,-3025000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q2,,2013-06-29,2013-08-06 08:13:03+00:00,1364000000.0,1512000000.0,926000000.0,-1023000000.0,262000000.0,0.0,673000000.0,161000000.0,31000000.0,219000000.0,171000000.0,5019000000.0,2347000000.0,6337000000.0,,1274000000.0,3719000000.0,61000000.0,569000000.0,1142000000.0,,,,413000000.0,440000000.0,,198000000.0,5939000000.0,1429000000.0,15076000000.0,2558000000.0,3407000000.0,3969000000.0,2558000000.0,2619000000.0,12457000000.0,15076000000.0,7950000000.0,8488000000.0,-3031000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2013.0,Q1,,2013-03-30,2013-05-07 10:51:36+00:00,1447000000.0,1588000000.0,994000000.0,-947000000.0,252000000.0,0.0,688000000.0,168000000.0,87000000.0,201000000.0,163000000.0,5058000000.0,2346000000.0,6717000000.0,,1284000000.0,3745000000.0,61000000.0,563000000.0,1150000000.0,,,,450000000.0,384000000.0,,170000000.0,5749000000.0,839000000.0,15224000000.0,2781000000.0,3462000000.0,3568000000.0,2781000000.0,2842000000.0,12382000000.0,15224000000.0,8017000000.0,8814000000.0,-2709000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q3,,2014-09-27,2014-11-04 08:02:07+00:00,1466000000.0,1565000000.0,1161000000.0,-1016000000.0,426000000.0,0.0,761000000.0,207000000.0,56000000.0,293000000.0,512000000.0,5021000000.0,2327000000.0,5963000000.0,,1208000000.0,3790000000.0,62000000.0,943000000.0,329000000.0,,,,550000000.0,430000000.0,,166000000.0,7161000000.0,1686000000.0,15772000000.0,3383000000.0,3572000000.0,4662000000.0,3383000000.0,3445000000.0,12327000000.0,15772000000.0,8410000000.0,7665000000.0,-3523000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q2,,2014-06-28,2014-08-04 17:01:08+00:00,1462000000.0,1544000000.0,1042000000.0,-928000000.0,290000000.0,0.0,758000000.0,169000000.0,39000000.0,287000000.0,501000000.0,5055000000.0,2361000000.0,6029000000.0,,1303000000.0,3879000000.0,61000000.0,917000000.0,338000000.0,,,,526000000.0,421000000.0,,185000000.0,7113000000.0,1465000000.0,15813000000.0,3752000000.0,3491000000.0,4295000000.0,3752000000.0,3813000000.0,12000000000.0,15813000000.0,8443000000.0,7705000000.0,-3191000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2014.0,Q1,,2014-03-29,2014-05-05 17:03:01+00:00,1383000000.0,1605000000.0,1089000000.0,-939000000.0,284000000.0,0.0,743000000.0,155000000.0,107000000.0,242000000.0,515000000.0,5049000000.0,2369000000.0,5413000000.0,,1277000000.0,3851000000.0,61000000.0,915000000.0,336000000.0,,,,440000000.0,419000000.0,,183000000.0,6985000000.0,2252000000.0,15728000000.0,3511000000.0,3504000000.0,5073000000.0,3511000000.0,3572000000.0,12156000000.0,15728000000.0,8373000000.0,7083000000.0,-3278000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,FY,,2016-01-02,2017-02-21 16:15:46+00:00,1907000000.0,1344000000.0,,-1376000000.0,251000000.0,0.0,850000000.0,,,,,4968000000.0,2268000000.0,5275000000.0,456000000.0,1250000000.0,3621000000.0,10000000.0,685000000.0,946000000.0,391000000.0,1362000000.0,,702000000.0,468000000.0,,,6597000000.0,2470000000.0,15251000000.0,2128000000.0,3236000000.0,5739000000.0,2128000000.0,2138000000.0,13113000000.0,15251000000.0,8394000000.0,7374000000.0,-3943000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q3,,2015-10-03,2015-11-06 16:09:47+00:00,1610000000.0,1457000000.0,1026000000.0,-1322000000.0,299000000.0,0.0,826000000.0,193000000.0,25000000.0,292000000.0,283000000.0,4988000000.0,2281000000.0,5830000000.0,454000000.0,1210000000.0,3594000000.0,10000000.0,765000000.0,787000000.0,,,,565000000.0,391000000.0,,194000000.0,6815000000.0,2119000000.0,15518000000.0,2663000000.0,3353000000.0,5072000000.0,2663000000.0,2673000000.0,12845000000.0,15518000000.0,8571000000.0,7773000000.0,-3656000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q2,,2015-07-04,2015-08-10 17:04:23+00:00,1591000000.0,1420000000.0,975000000.0,-1281000000.0,294000000.0,0.0,809000000.0,161000000.0,15000000.0,245000000.0,279000000.0,4978000000.0,2266000000.0,5800000000.0,,1211000000.0,3624000000.0,22000000.0,747000000.0,797000000.0,,,,489000000.0,425000000.0,,240000000.0,6789000000.0,1693000000.0,14962000000.0,2652000000.0,3326000000.0,4519000000.0,2652000000.0,2674000000.0,12288000000.0,14962000000.0,8012000000.0,7769000000.0,-3665000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2015.0,Q1,,2015-04-04,2015-05-11 16:31:12+00:00,1537000000.0,1503000000.0,996000000.0,-1291000000.0,349000000.0,0.0,794000000.0,170000000.0,72000000.0,226000000.0,254000000.0,4993000000.0,2282000000.0,6561000000.0,,1199000000.0,3719000000.0,106000000.0,764000000.0,835000000.0,,,,519000000.0,396000000.0,,220000000.0,6739000000.0,1169000000.0,15208000000.0,2546000000.0,3441000000.0,4000000000.0,2546000000.0,2652000000.0,12556000000.0,15208000000.0,8048000000.0,8556000000.0,-3696000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2016.0,FY,,2016-12-31,2018-02-20 08:04:17+00:00,2014000000.0,1231000000.0,,-1575000000.0,280000000.0,0.0,911000000.0,,,,,5166000000.0,2369000000.0,6698000000.0,438000000.0,1238000000.0,3569000000.0,16000000.0,525000000.0,1024000000.0,191000000.0,1391000000.0,,629000000.0,464000000.0,,,6571000000.0,1069000000.0,15111000000.0,1910000000.0,2940000000.0,4474000000.0,1910000000.0,1926000000.0,13185000000.0,15111000000.0,8602000000.0,8711000000.0,-3997000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2016.0,Q3,,2016-10-01,2016-11-07 07:56:08+00:00,1986000000.0,1523000000.0,1108000000.0,-1505000000.0,346000000.0,0.0,891000000.0,0.0,35000000.0,280000000.0,256000000.0,4971000000.0,2287000000.0,6296000000.0,438000000.0,1220000000.0,3558000000.0,15000000.0,459000000.0,978000000.0,,,,513000000.0,385000000.0,,207000000.0,6807000000.0,1592000000.0,15319000000.0,2185000000.0,3296000000.0,5001000000.0,2185000000.0,2200000000.0,13119000000.0,15319000000.0,8465000000.0,8118000000.0,-4008000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2016.0,Q2,,2016-07-02,2016-08-08 16:18:56+00:00,1988000000.0,1473000000.0,1038000000.0,-1494000000.0,531000000.0,0.0,875000000.0,0.0,83000000.0,238000000.0,246000000.0,4963000000.0,2282000000.0,6277000000.0,435000000.0,1216000000.0,3543000000.0,10000000.0,477000000.0,980000000.0,,,,497000000.0,382000000.0,,201000000.0,6701000000.0,1924000000.0,15387000000.0,1990000000.0,3421000000.0,5271000000.0,1990000000.0,2000000000.0,13387000000.0,15387000000.0,8423000000.0,8116000000.0,-4092000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2016.0,Q1,,2016-04-02,2016-05-09 16:21:26+00:00,1926000000.0,1505000000.0,1023000000.0,-1434000000.0,310000000.0,0.0,859000000.0,0.0,19000000.0,212000000.0,248000000.0,4974000000.0,2293000000.0,6256000000.0,465000000.0,1198000000.0,3617000000.0,10000000.0,447000000.0,1007000000.0,,,,481000000.0,384000000.0,,206000000.0,6595000000.0,1982000000.0,15297000000.0,2031000000.0,3219000000.0,5162000000.0,2031000000.0,2041000000.0,13256000000.0,15297000000.0,8461000000.0,8094000000.0,-3989000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2017.0,FY,,2017-12-30,2018-11-01 16:19:56+00:00,2269000000.0,1389000000.0,,-1457000000.0,281000000.0,0.0,983000000.0,,,,,5504000000.0,2639000000.0,7836000000.0,429000000.0,1217000000.0,3716000000.0,16000000.0,355000000.0,839000000.0,149000000.0,1474000000.0,,1027000000.0,605000000.0,,,7069000000.0,779000000.0,16351000000.0,2178000000.0,3036000000.0,4522000000.0,2178000000.0,2194000000.0,14157000000.0,16351000000.0,9599000000.0,9635000000.0,-4417000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2017.0,Q3,,2017-09-30,2017-11-03 16:17:03+00:00,2140000000.0,1512000000.0,1210000000.0,-1466000000.0,267000000.0,0.0,956000000.0,,38000000.0,277000000.0,,5135000000.0,2442000000.0,7216000000.0,432000000.0,1195000000.0,3629000000.0,16000000.0,411000000.0,933000000.0,,,,831000000.0,491000000.0,,198000000.0,6862000000.0,982000000.0,15641000000.0,1927000000.0,3172000000.0,4647000000.0,1927000000.0,1943000000.0,13698000000.0,15641000000.0,8840000000.0,9051000000.0,-4425000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2017.0,Q2,,2017-07-01,2017-08-04 16:16:44+00:00,2057000000.0,1427000000.0,1179000000.0,-1495000000.0,334000000.0,0.0,941000000.0,,48000000.0,269000000.0,,5127000000.0,2423000000.0,7123000000.0,435000000.0,1201000000.0,3613000000.0,16000000.0,401000000.0,997000000.0,,,,770000000.0,476000000.0,,205000000.0,6752000000.0,1135000000.0,15535000000.0,1834000000.0,3167000000.0,4688000000.0,1834000000.0,1850000000.0,13685000000.0,15535000000.0,8755000000.0,8997000000.0,-4364000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2017.0,Q1,,2017-04-01,2017-05-08 16:16:48+00:00,1995000000.0,1464000000.0,1084000000.0,-1488000000.0,298000000.0,0.0,922000000.0,,141000000.0,251000000.0,,5084000000.0,2442000000.0,6715000000.0,440000000.0,1195000000.0,3576000000.0,16000000.0,456000000.0,1008000000.0,,,,739000000.0,494000000.0,,189000000.0,6650000000.0,1261000000.0,15427000000.0,2006000000.0,3146000000.0,4732000000.0,2006000000.0,2022000000.0,13405000000.0,15427000000.0,8705000000.0,8673000000.0,-4078000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2018.0,FY,,2018-12-29,2019-08-02 16:17:23+00:00,2427000000.0,1375000000.0,,-1500000000.0,321000000.0,0.0,1000000000.0,,,,,6050000000.0,3361000000.0,8207000000.0,413000000.0,1330000000.0,3731000000.0,558000000.0,730000000.0,651000000.0,131000000.0,1416000000.0,0.0,1068000000.0,504000000.0,0.0,,7652000000.0,686000000.0,17780000000.0,2601000000.0,3157000000.0,4529000000.0,2601000000.0,3159000000.0,14621000000.0,17780000000.0,10892000000.0,10092000000.0,-4551000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2018.0,Q3,,2018-09-29,2018-11-01 16:19:56+00:00,2367000000.0,1612000000.0,,-1512000000.0,309000000.0,0.0,988000000.0,,,,,6055000000.0,3372000000.0,8715000000.0,422000000.0,1319000000.0,3639000000.0,567000000.0,752000000.0,513000000.0,163000000.0,1455000000.0,,1223000000.0,489000000.0,,,7929000000.0,208000000.0,18114000000.0,3048000000.0,3403000000.0,4030000000.0,3048000000.0,3615000000.0,14499000000.0,18114000000.0,11072000000.0,10469000000.0,-4357000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2018.0,Q2,,2018-06-30,2018-08-03 16:18:16+00:00,2306000000.0,1530000000.0,,-1501000000.0,257000000.0,0.0,971000000.0,,,,,6072000000.0,3391000000.0,8737000000.0,421000000.0,1291000000.0,3638000000.0,566000000.0,714000000.0,532000000.0,189000000.0,1329000000.0,,1112000000.0,548000000.0,,,7743000000.0,331000000.0,17901000000.0,2838000000.0,3267000000.0,3966000000.0,2838000000.0,3404000000.0,14497000000.0,17901000000.0,10996000000.0,10531000000.0,-4375000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2018.0,Q1,,2018-03-31,2018-05-04 16:18:01+00:00,2230000000.0,1601000000.0,,-1407000000.0,370000000.0,0.0,957000000.0,,,,,5514000000.0,2650000000.0,7881000000.0,425000000.0,1214000000.0,3713000000.0,16000000.0,357000000.0,812000000.0,135000000.0,1408000000.0,,1080000000.0,583000000.0,,,7334000000.0,877000000.0,16702000000.0,2538000000.0,3320000000.0,4515000000.0,2538000000.0,2554000000.0,14148000000.0,16702000000.0,9669000000.0,9633000000.0,-4346000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2019.0,FY,,2019-12-28,2020-05-01 16:18:44+00:00,2387000000.0,1576000000.0,641000000.0,-1448000000.0,397000000.0,0.0,1026000000.0,,,,,5861000000.0,2576000000.0,7195000000.0,404000000.0,1226000000.0,3612000000.0,567000000.0,596000000.0,705000000.0,232000000.0,1023000000.0,,1680000000.0,976000000.0,,,7859000000.0,727000000.0,17564000000.0,2747000000.0,3431000000.0,4778000000.0,2747000000.0,3314000000.0,14250000000.0,17564000000.0,10521000000.0,9472000000.0,-4690000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2019.0,Q3,,2019-09-28,2019-10-30 16:25:56+00:00,2338000000.0,1643000000.0,,-1483000000.0,453000000.0,0.0,1014000000.0,,,,,5842000000.0,2572000000.0,7683000000.0,405000000.0,1200000000.0,3493000000.0,561000000.0,589000000.0,605000000.0,196000000.0,1860000000.0,0.0,1695000000.0,945000000.0,0.0,,7910000000.0,191000000.0,17499000000.0,2727000000.0,3492000000.0,4389000000.0,2727000000.0,3288000000.0,14211000000.0,17499000000.0,10514000000.0,9822000000.0,-4714000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2019.0,Q2,,2019-06-29,2019-08-02 16:17:23+00:00,2401000000.0,1643000000.0,,-1469000000.0,340000000.0,0.0,1000000000.0,,,,,5871000000.0,2587000000.0,8262000000.0,407000000.0,1234000000.0,3526000000.0,562000000.0,778000000.0,619000000.0,175000000.0,1512000000.0,112000000.0,1586000000.0,809000000.0,1188000000.0,,7858000000.0,1076000000.0,18669000000.0,2650000000.0,3504000000.0,4989000000.0,2650000000.0,3212000000.0,15457000000.0,18669000000.0,11639000000.0,10468000000.0,-4739000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2019.0,Q1,,2019-03-30,2019-05-03 16:17:47+00:00,2370000000.0,1633000000.0,,-1467000000.0,272000000.0,0.0,982000000.0,,,,,6054000000.0,3349000000.0,8183000000.0,410000000.0,1319000000.0,3733000000.0,564000000.0,755000000.0,630000000.0,149000000.0,1494000000.0,,1546000000.0,822000000.0,,,7762000000.0,1114000000.0,18465000000.0,2533000000.0,3373000000.0,4978000000.0,2533000000.0,3097000000.0,15368000000.0,18465000000.0,11359000000.0,10390000000.0,-4744000000.0
Kellogg Co,K,LONOZNOJYIBXOHXWDB86,55067,2020.0,Q1,,2020-03-28,2020-05-01 16:18:44+00:00,2329000000.0,1748000000.0,672000000.0,-1727000000.0,1016000000.0,0.0,1016000000.0,,,,,5772000000.0,2503000000.0,7163000000.0,402000000.0,1189000000.0,3440000000.0,538000000.0,592000000.0,689000000.0,337000000.0,1311000000.0,,1833000000.0,989000000.0,,,8010000000.0,1283000000.0,18240000000.0,2674000000.0,4290000000.0,5595000000.0,2674000000.0,3212000000.0,15028000000.0,18240000000.0,10510000000.0,9433000000.0,-4625000000.0
