company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2011.0,Q1TTM,2010-04-04,2011-04-02,,2.3,2.3,,2.28,19619000.0,222889000.0,204208000.0,18681000.0,222889000.0,2851649000.0,4254582000.0,-19416000.0,,,1005937000.0,2851649000.0,1402933000.0,153753000.0,1005937000.0,396996000.0,-173169000.0,223827000.0,4254582000.0,98200000.0,97194000.0,98589000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2011.0,Q1,2011-01-02,2011-04-02,2012-04-25 16:50:02+00:00,0.49,0.49,,0.49,12028000.0,48109000.0,48109000.0,,48109000.0,681885000.0,1036410000.0,-601000.0,,,252682000.0,681885000.0,354525000.0,41105000.0,252682000.0,101843000.0,-41706000.0,60137000.0,1036410000.0,98200000.0,97194000.0,98589000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q4,2012-09-30,2012-12-29,,0.81,0.81,,0.81,8958000.0,80388000.0,78215000.0,2173000.0,80388000.0,755185000.0,1153256000.0,-35486000.0,,,245060000.0,755185000.0,398071000.0,30352000.0,245060000.0,153011000.0,-65838000.0,87173000.0,1153256000.0,98709000.0,98709000.0,98709000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,FY,2012-01-01,2012-12-29,2015-02-06 16:45:54+00:00,1.67,1.67,,1.64,30502000.0,164681000.0,232443000.0,-67762000.0,164681000.0,3105674000.0,4525721000.0,-40315000.0,,,979932000.0,3105674000.0,1420047000.0,136855000.0,979932000.0,440115000.0,-177170000.0,262945000.0,4525721000.0,98709000.0,98709000.0,98709000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q3YTD,2012-01-01,2012-09-29,,0.85,0.85,,0.85,21544000.0,84293000.0,154228000.0,-69935000.0,84293000.0,2350489000.0,3372465000.0,-4829000.0,,,734872000.0,2350489000.0,1021976000.0,106503000.0,734872000.0,287104000.0,-111332000.0,175772000.0,3372465000.0,98707000.0,98707000.0,98707000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q3TTM,2011-10-02,2012-09-29,,1.27,1.27,,1.27,12639000.0,125258000.0,185858000.0,-60600000.0,125258000.0,3080474000.0,4417056000.0,-8911000.0,,,984960000.0,3080474000.0,1336582000.0,144214000.0,984960000.0,351622000.0,-153125000.0,198497000.0,4417056000.0,98707000.0,98707000.0,98707000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q3,2012-07-01,2012-09-29,2013-10-31 14:43:02+00:00,1.11,1.11,,1.09,9055000.0,109892000.0,111183000.0,-1291000.0,109892000.0,818751000.0,1218681000.0,-3373000.0,,,243422000.0,818751000.0,399930000.0,32897000.0,243422000.0,156508000.0,-36270000.0,120238000.0,1218681000.0,98707000.0,98707000.0,98707000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.21,-0.21,,-0.21,12489000.0,-25599000.0,43045000.0,-68644000.0,-25599000.0,1531738000.0,2153784000.0,-1456000.0,,,491450000.0,1531738000.0,622046000.0,73606000.0,491450000.0,130596000.0,-75062000.0,55534000.0,2153784000.0,123100000.0,123100000.0,123100000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q2TTM,2011-07-03,2012-06-30,,0.86,0.86,,0.86,24323000.0,106198000.0,159745000.0,-53547000.0,106198000.0,3032974000.0,4383679000.0,-6418000.0,,,1010647000.0,3032974000.0,1350705000.0,149572000.0,1010647000.0,340058000.0,-155990000.0,184068000.0,4383679000.0,123100000.0,123100000.0,123100000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 10:19:35+00:00,0.01,0.01,,0.01,15213000.0,1231000.0,67316000.0,-66085000.0,1231000.0,813719000.0,1180651000.0,-811000.0,,,246981000.0,813719000.0,366932000.0,36611000.0,246981000.0,119951000.0,-37422000.0,82529000.0,1180651000.0,123100000.0,123100000.0,123100000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q1TTM,2011-04-03,2012-03-31,,1.95,1.95,,1.95,27231000.0,191749000.0,170189000.0,21560000.0,191749000.0,2977217000.0,4371014000.0,-6421000.0,,,1037868000.0,2977217000.0,1393797000.0,152088000.0,1037868000.0,355929000.0,-158509000.0,197420000.0,4371014000.0,98533000.0,98533000.0,98533000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 17:27:13+00:00,-0.27,-0.27,,-0.27,-2724000.0,-26830000.0,-24271000.0,-2559000.0,-26830000.0,718019000.0,973133000.0,-645000.0,,,244469000.0,718019000.0,255114000.0,36995000.0,244469000.0,10645000.0,-37640000.0,-26995000.0,973133000.0,98533000.0,98533000.0,98533000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,FY,2012-12-30,2013-12-28,2016-02-05 16:13:39+00:00,0.83,0.83,,0.81,65307000.0,330494000.0,330494000.0,,330494000.0,3016109000.0,4627802000.0,-17501000.0,,,1096507000.0,3016109000.0,1611693000.0,101884000.0,1096507000.0,515186000.0,-119385000.0,395801000.0,4627802000.0,399436000.0,399436000.0,399436000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q4,2013-09-29,2013-12-28,,0.08,0.08,0.05,0.08,-2097000.0,32266000.0,32266000.0,,32266000.0,858558000.0,1285790000.0,-15491000.0,,,355534000.0,858558000.0,427232000.0,26038000.0,355534000.0,71698000.0,-41529000.0,30169000.0,1285790000.0,399436000.0,399436000.0,399436000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q3,2013-06-30,2013-09-28,2014-10-30 14:58:01+00:00,1.25,1.25,,1.23,25838000.0,125263000.0,125263000.0,,125263000.0,775666000.0,1197346000.0,-795000.0,,,244782000.0,775666000.0,421680000.0,25002000.0,244782000.0,176898000.0,-25797000.0,151101000.0,1197346000.0,100066000.0,100066000.0,100066000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q3YTD,2012-12-30,2013-09-28,,2.98,2.98,0.4,2.98,67404000.0,298228000.0,298228000.0,,298228000.0,2157551000.0,3342012000.0,-2010000.0,,,740973000.0,2157551000.0,1184461000.0,75846000.0,740973000.0,443488000.0,-77856000.0,365632000.0,3342012000.0,100066000.0,100066000.0,100066000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q3TTM,2012-09-30,2013-09-28,,3.78,3.78,0.4,3.78,76362000.0,378616000.0,376443000.0,2173000.0,378616000.0,2912736000.0,4495268000.0,-37496000.0,,,986033000.0,2912736000.0,1582532000.0,106198000.0,986033000.0,596499000.0,-143694000.0,452805000.0,4495268000.0,100066000.0,100066000.0,100066000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q2,2013-03-31,2013-06-29,2014-07-24 15:39:21+00:00,1.22,1.22,,1.19,33889000.0,121586000.0,121586000.0,,121586000.0,763723000.0,1199205000.0,-751000.0,,,254035000.0,763723000.0,435482000.0,25221000.0,254035000.0,181447000.0,-25972000.0,155475000.0,1199205000.0,99855000.0,99855000.0,99855000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q2YTD,2012-12-30,2013-06-29,,1.73,1.73,0.2,1.73,41566000.0,172965000.0,172965000.0,,172965000.0,1381885000.0,2144666000.0,-1215000.0,,,496191000.0,1381885000.0,762781000.0,50844000.0,496191000.0,266590000.0,-52059000.0,214531000.0,2144666000.0,99855000.0,99855000.0,99855000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q2TTM,2012-07-01,2013-06-29,,3.64,3.64,0.2,3.64,59579000.0,363245000.0,362363000.0,882000.0,363245000.0,2955821000.0,4516603000.0,-40074000.0,,,984673000.0,2955821000.0,1560782000.0,114093000.0,984673000.0,576109000.0,-154167000.0,421942000.0,4516603000.0,99855000.0,99855000.0,99855000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q1,2012-12-30,2013-03-30,2014-04-25 13:20:10+00:00,0.52,0.52,,0.51,7677000.0,51379000.0,51379000.0,,51379000.0,618162000.0,945461000.0,-464000.0,,,242156000.0,618162000.0,327299000.0,25623000.0,242156000.0,85143000.0,-26087000.0,59056000.0,945461000.0,99369000.0,99369000.0,99369000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q1TTM,2012-04-01,2013-03-30,,2.44,2.44,,2.44,40903000.0,242890000.0,308093000.0,-65203000.0,242890000.0,3005817000.0,4498049000.0,-40134000.0,,,977619000.0,3005817000.0,1492232000.0,125483000.0,977619000.0,514613000.0,-165617000.0,348996000.0,4498049000.0,99369000.0,99369000.0,99369000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,FY,2013-12-29,2015-01-03,2017-02-03 15:58:12+00:00,1.01,1.01,0.075,0.99,60449000.0,404519000.0,404519000.0,0.0,404519000.0,3420339000.0,5324746000.0,-2599000.0,,,1340453000.0,3420339000.0,1904407000.0,96387000.0,1340453000.0,563954000.0,-98986000.0,464968000.0,5324746000.0,402300000.0,402300000.0,402300000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q4,2014-09-28,2015-01-03,,0.22,0.22,0.07,0.22,11082000.0,89437000.0,89437000.0,,89437000.0,977035000.0,1522596000.0,-709000.0,,,414411000.0,977035000.0,545561000.0,29922000.0,414411000.0,131150000.0,-30631000.0,100519000.0,1522596000.0,402300000.0,402300000.0,402300000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q3,2014-06-29,2014-09-27,2015-10-29 16:41:30+00:00,0.3,0.3,0.08,0.29,10625000.0,118944000.0,118944000.0,,118944000.0,903013000.0,1400728000.0,-795000.0,,,343823000.0,903013000.0,497715000.0,23528000.0,343823000.0,153892000.0,-24323000.0,129569000.0,1400728000.0,402392000.0,402392000.0,402392000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q3YTD,2013-12-29,2014-09-27,,0.78,0.78,0.22,0.78,49367000.0,315082000.0,315082000.0,,315082000.0,2443304000.0,3802150000.0,-1890000.0,,,926042000.0,2443304000.0,1358846000.0,66465000.0,926042000.0,432804000.0,-68355000.0,364449000.0,3802150000.0,402392000.0,402392000.0,402392000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q3TTM,2013-09-29,2014-09-27,,0.86,0.86,0.27,0.86,47270000.0,347348000.0,347348000.0,,347348000.0,3301862000.0,5087940000.0,-17381000.0,,,1281576000.0,3301862000.0,1786078000.0,92503000.0,1281576000.0,504502000.0,-109884000.0,394618000.0,5087940000.0,402392000.0,402392000.0,402392000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q2YTD,2013-12-29,2014-06-28,,0.49,0.49,0.15,0.49,38742000.0,196138000.0,196138000.0,,196138000.0,1540291000.0,2401422000.0,-1095000.0,,,582219000.0,1540291000.0,861131000.0,42937000.0,582219000.0,278912000.0,-44032000.0,234880000.0,2401422000.0,401920000.0,401920000.0,401920000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q2TTM,2013-06-30,2014-06-28,,0.88,0.88,0.25,0.88,62483000.0,353667000.0,353667000.0,,353667000.0,3174515000.0,4884558000.0,-17381000.0,,,1182535000.0,3174515000.0,1710043000.0,93977000.0,1182535000.0,527508000.0,-111358000.0,416150000.0,4884558000.0,401920000.0,401920000.0,401920000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q2,2014-03-30,2014-06-28,2015-07-31 16:56:07+00:00,0.38,0.38,0.1,0.38,30767000.0,154578000.0,154578000.0,,154578000.0,837698000.0,1342052000.0,-660000.0,,,297230000.0,837698000.0,504354000.0,21119000.0,297230000.0,207124000.0,-21779000.0,185345000.0,1342052000.0,401920000.0,401920000.0,401920000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q1TTM,2013-03-31,2014-03-29,,0.8,0.8,0.22,0.8,65605000.0,320675000.0,320675000.0,,320675000.0,3100540000.0,4741711000.0,-17472000.0,,,1139340000.0,3100540000.0,1641171000.0,98079000.0,1139340000.0,501831000.0,-115551000.0,386280000.0,4741711000.0,401564000.0,401564000.0,401564000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q1,2013-12-29,2014-03-29,2015-05-01 14:50:22+00:00,0.1,0.1,,0.1,7975000.0,41560000.0,41560000.0,,41560000.0,702593000.0,1059370000.0,-435000.0,,,284989000.0,702593000.0,356777000.0,21818000.0,284989000.0,71788000.0,-22253000.0,49535000.0,1059370000.0,401564000.0,401564000.0,401564000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,FY,2015-01-04,2016-01-02,2018-02-08 18:09:01+00:00,1.07,1.07,0.1,1.06,45018000.0,428855000.0,428855000.0,0.0,428855000.0,3595217000.0,5731549000.0,-3210000.0,0.0,,1541214000.0,3595217000.0,2136332000.0,118035000.0,1541214000.0,595118000.0,-121245000.0,473873000.0,5731549000.0,399891000.0,399891000.0,399891000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q4,2015-10-04,2016-01-02,,0.3,0.3,0.1,0.3,6711000.0,119163000.0,119163000.0,,119163000.0,868431000.0,1409557000.0,-1280000.0,,,383200000.0,868431000.0,541126000.0,30772000.0,383200000.0,157926000.0,-32052000.0,125874000.0,1409557000.0,399891000.0,399891000.0,399891000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q3,2015-07-05,2015-10-03,2016-10-28 14:30:34+00:00,0.41,0.41,0.1,0.4,14100000.0,162154000.0,162154000.0,0.0,162154000.0,1010288000.0,1591038000.0,-718000.0,,,372422000.0,1010288000.0,580750000.0,31356000.0,372422000.0,208328000.0,-32074000.0,176254000.0,1591038000.0,399445000.0,399445000.0,399445000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q3YTD,2015-01-04,2015-10-03,,0.78,0.78,0.3,0.78,38307000.0,309692000.0,309692000.0,,309692000.0,2726786000.0,4321992000.0,-1930000.0,,,1158014000.0,2726786000.0,1595206000.0,87263000.0,1158014000.0,437192000.0,-89193000.0,347999000.0,4321992000.0,399445000.0,399445000.0,399445000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q3TTM,2014-09-28,2015-10-03,,1.0,1.0,0.38,1.0,49389000.0,399129000.0,399129000.0,,399129000.0,3703821000.0,5844588000.0,-2639000.0,,,1572425000.0,3703821000.0,2140767000.0,117185000.0,1572425000.0,568342000.0,-119824000.0,448518000.0,5844588000.0,399445000.0,399445000.0,399445000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q2,2015-04-05,2015-07-04,2016-08-04 13:34:16+00:00,0.23,0.23,0.1,0.23,14181000.0,94902000.0,94902000.0,,94902000.0,953808000.0,1522033000.0,-830000.0,,,429292000.0,953808000.0,568225000.0,29020000.0,429292000.0,138933000.0,-29850000.0,109083000.0,1522033000.0,403949000.0,403949000.0,403949000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q2YTD,2015-01-04,2015-07-04,,0.37,0.37,0.2,0.37,24207000.0,147538000.0,147538000.0,,147538000.0,1716498000.0,2730954000.0,-1212000.0,,,785592000.0,1716498000.0,1014456000.0,55907000.0,785592000.0,228864000.0,-57119000.0,171745000.0,2730954000.0,403949000.0,403949000.0,403949000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q2TTM,2014-06-29,2015-07-04,,0.88,0.88,0.35,0.88,45914000.0,355919000.0,355919000.0,,355919000.0,3596546000.0,5654278000.0,-2716000.0,,,1543826000.0,3596546000.0,2057732000.0,109357000.0,1543826000.0,513906000.0,-112073000.0,401833000.0,5654278000.0,403949000.0,403949000.0,403949000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q1,2015-01-04,2015-04-04,2016-04-26 15:33:58+00:00,0.13,0.13,0.1,0.13,10026000.0,52636000.0,52636000.0,,52636000.0,762690000.0,1208921000.0,-382000.0,,,356300000.0,762690000.0,446231000.0,26887000.0,356300000.0,89931000.0,-27269000.0,62662000.0,1208921000.0,403578000.0,403578000.0,403578000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q1TTM,2014-03-30,2015-04-04,,1.03,1.03,0.32,1.03,62500000.0,415595000.0,415595000.0,,415595000.0,3480436000.0,5474297000.0,-2546000.0,,,1411764000.0,3480436000.0,1993861000.0,101456000.0,1411764000.0,582097000.0,-104002000.0,478095000.0,5474297000.0,403578000.0,403578000.0,403578000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,FY,2016-01-03,2016-12-31,2019-02-08 18:39:05+00:00,1.41,1.41,0.11,1.4,34272000.0,539382000.0,536927000.0,2455000.0,539382000.0,3752151000.0,6028199000.0,-66160000.0,0.0,,1485997000.0,3752151000.0,2276048000.0,152692000.0,1485997000.0,790051000.0,-218852000.0,571199000.0,6028199000.0,381782000.0,381782000.0,381782000.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q4,2016-10-02,2016-12-31,,0.41,0.41,0.11,0.41,5579000.0,157112000.0,155725000.0,1387000.0,157112000.0,963174000.0,1575309000.0,-15627000.0,,,394051000.0,963174000.0,612135000.0,41153000.0,394051000.0,218084000.0,-56780000.0,161304000.0,1575309000.0,381782000.0,381782000.0,381782000.0
