company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q2,,2012-06-30,2012-08-01 18:04:57+00:00,394978000.0,585979000.0,203574000.0,-334733000.0,,29662000.0,271304000.0,154507000.0,,433033000.0,125082000.0,1660685000.0,1435850000.0,612515000.0,,394729000.0,484529000.0,49530000.0,,,,65169000.0,119641000.0,721187000.0,364891000.0,3886056000.0,657758000.0,2255528000.0,963443000.0,657758000.0,657758000.0,3228298000.0,3886056000.0,1018013000.0,2264855000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2012.0,Q1,,2012-03-31,2012-04-25 16:50:02+00:00,401476000.0,524745000.0,269039000.0,-330727000.0,,34600000.0,268516000.0,153893000.0,,433473000.0,167133000.0,1935777000.0,1619242000.0,623872000.0,,396065000.0,488886000.0,55074000.0,,,,68115000.0,118271000.0,719956000.0,205018000.0,4076212000.0,657745000.0,2387554000.0,875533000.0,657745000.0,657745000.0,3418467000.0,4076212000.0,1064786000.0,2542934000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,FY,,2013-12-28,2015-02-06 16:45:54+00:00,466270000.0,578558000.0,73841000.0,-237017000.0,,115863000.0,286222000.0,197260000.0,143543000.0,626392000.0,377751000.0,1467000000.0,1283331000.0,579883000.0,,207426000.0,263819000.0,68654000.0,97642000.0,,,54930000.0,129328000.0,1181418000.0,217982000.0,4090048000.0,1230623000.0,2243666000.0,999278000.0,1230623000.0,1230623000.0,2859425000.0,4090048000.0,1266499000.0,1860147000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q3,,2013-09-28,2013-10-31 14:43:02+00:00,440357000.0,585710000.0,301505000.0,-318455000.0,,132320000.0,301214000.0,168338000.0,,432979000.0,111839000.0,1250000000.0,1313971000.0,566776000.0,,405135000.0,404554000.0,56714000.0,,,,61235000.0,114674000.0,1169345000.0,171823000.0,3835017000.0,1152104000.0,2257053000.0,913685000.0,1152104000.0,1152104000.0,2682913000.0,3835017000.0,1011188000.0,1769228000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q2,,2013-06-29,2013-07-31 10:19:35+00:00,442270000.0,616622000.0,250953000.0,-319517000.0,,82305000.0,299389000.0,168208000.0,,432950000.0,114525000.0,1374500000.0,1337174000.0,576580000.0,,406779000.0,415276000.0,55655000.0,,,,58732000.0,121609000.0,1064266000.0,200784000.0,3849530000.0,1044138000.0,2259964000.0,894007000.0,1044138000.0,1044138000.0,2805392000.0,3849530000.0,1012986000.0,1911385000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2013.0,Q1,,2013-03-30,2013-04-24 17:27:13+00:00,419302000.0,550650000.0,266686000.0,-316257000.0,,68545000.0,301965000.0,168093000.0,,433321000.0,117091000.0,1435000000.0,1346985000.0,582382000.0,,414789000.0,423567000.0,63285000.0,,,,61984000.0,124442000.0,962846000.0,189574000.0,3807125000.0,948554000.0,2197558000.0,875562000.0,948554000.0,948554000.0,2858571000.0,3807125000.0,1027185000.0,1983009000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,FY,,2015-01-03,2016-02-05 16:13:39+00:00,621220000.0,672048000.0,149345000.0,-372589000.0,,239855000.0,294934000.0,,143335000.0,723120000.0,691201000.0,1613997000.0,1537200000.0,674379000.0,,495824000.0,472003000.0,101064000.0,198759000.0,,,73502000.0,253007000.0,1464427000.0,369755000.0,5208193000.0,1386772000.0,2550167000.0,1482414000.0,1386772000.0,1386772000.0,3821421000.0,5208193000.0,1983647000.0,2339007000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q3,,2014-09-27,2014-10-30 14:58:01+00:00,673937000.0,874922000.0,619249000.0,-235514000.0,,215832000.0,294769000.0,206048000.0,,721160000.0,715824000.0,1908733000.0,1666008000.0,673295000.0,,211262000.0,242890000.0,191610000.0,,,,67533000.0,251246000.0,1405415000.0,382769000.0,5543494000.0,1464670000.0,3154420000.0,1675955000.0,1464670000.0,1464670000.0,4078824000.0,5543494000.0,1715779000.0,2402869000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q2,,2014-06-28,2014-07-24 15:39:21+00:00,563758000.0,779520000.0,325778000.0,-233830000.0,,143617000.0,295510000.0,198149000.0,,626568000.0,367820000.0,1523000000.0,1401615000.0,571744000.0,,208703000.0,220014000.0,64835000.0,,,,52447000.0,138238000.0,1316748000.0,265802000.0,4415018000.0,1378428000.0,2587736000.0,1155338000.0,1378428000.0,1378428000.0,3036590000.0,4415018000.0,1255538000.0,1881252000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2014.0,Q1,,2014-03-29,2014-04-25 13:20:10+00:00,492357000.0,611600000.0,333639000.0,-237798000.0,,151136000.0,291657000.0,197647000.0,,626505000.0,372690000.0,1620000000.0,1402122000.0,572575000.0,,207758000.0,246938000.0,78446000.0,,,,53440000.0,131141000.0,1192618000.0,203367000.0,4273919000.0,1246477000.0,2440951000.0,1029363000.0,1246477000.0,1246477000.0,3027442000.0,4273919000.0,1260393000.0,1998079000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,FY,,2016-01-02,2017-02-03 15:58:12+00:00,672972000.0,680417000.0,125948000.0,-394933000.0,,319169000.0,281486000.0,,142154000.0,834315000.0,700515000.0,2232712000.0,1814602000.0,650462000.0,,445179000.0,362266000.0,103679000.0,192231000.0,0.0,0.0,49252000.0,222812000.0,1389338000.0,370604000.0,5597590000.0,1275891000.0,2917867000.0,1503909000.0,1275891000.0,1275891000.0,4321699000.0,5597590000.0,2029261000.0,2817790000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q3,,2015-10-03,2015-10-29 16:41:30+00:00,637788000.0,850334000.0,516595000.0,-383382000.0,,284595000.0,284622000.0,215413000.0,,837975000.0,711217000.0,2361607000.0,1813510000.0,652391000.0,,278968000.0,362545000.0,101602000.0,,,,73395000.0,272812000.0,1349059000.0,417754000.0,5819400000.0,1250299000.0,3265454000.0,1572137000.0,1250299000.0,1250299000.0,4569101000.0,5819400000.0,1901555000.0,2996964000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q2,,2015-07-04,2015-07-31 16:56:07+00:00,661369000.0,835299000.0,472938000.0,-368252000.0,,315354000.0,289529000.0,214468000.0,,835027000.0,713783000.0,2217760000.0,1766761000.0,658789000.0,,291073000.0,364433000.0,164440000.0,,,,77387000.0,324726000.0,1530495000.0,379383000.0,5872381000.0,1451772000.0,3296322000.0,1513690000.0,1451772000.0,1451772000.0,4420609000.0,5872381000.0,1917270000.0,2906919000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2015.0,Q1,,2015-04-04,2015-05-01 14:50:22+00:00,613261000.0,713113000.0,459670000.0,-367746000.0,,277067000.0,294665000.0,211477000.0,,712410000.0,650614000.0,1973876000.0,1692712000.0,662809000.0,,293116000.0,365503000.0,126319000.0,,,,68289000.0,264572000.0,1476310000.0,327815000.0,5407926000.0,1403229000.0,3020688000.0,1400746000.0,1403229000.0,1403229000.0,4004697000.0,5407926000.0,1724429000.0,2603951000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,FY,,2016-12-31,2018-02-08 18:09:01+00:00,761647000.0,836924000.0,134648000.0,-435991000.0,,460245000.0,263789000.0,,154697000.0,1098540000.0,1285458000.0,3507685000.0,1840565000.0,692464000.0,,464872000.0,371612000.0,137535000.0,330450000.0,45897000.0,9466000.0,67980000.0,201601000.0,1396116000.0,234760000.0,6930480000.0,1223914000.0,3321166000.0,1625668000.0,1223914000.0,1223914000.0,5706566000.0,6930480000.0,2916850000.0,4080898000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q3,,2016-10-01,2016-10-28 14:30:34+00:00,757720000.0,961659000.0,662673000.0,-381242000.0,,450213000.0,286711000.0,,,1142523000.0,1347536000.0,3684408000.0,2004997000.0,718999000.0,,471010000.0,317351000.0,120792000.0,,24466000.0,8405000.0,62139000.0,243170000.0,1281056000.0,444082000.0,7304334000.0,1186525000.0,3562127000.0,1872880000.0,1186525000.0,1186525000.0,6117809000.0,7304334000.0,3023208000.0,4244929000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q2,,2016-07-02,2016-08-04 13:34:16+00:00,664186000.0,857562000.0,525451000.0,-378529000.0,,660997000.0,278985000.0,,,947955000.0,838149000.0,3466525000.0,2006867000.0,672807000.0,,461359000.0,319527000.0,108066000.0,,,,60888000.0,227992000.0,1149236000.0,361277000.0,6614650000.0,1049692000.0,3633492000.0,1550914000.0,1049692000.0,1049692000.0,5564958000.0,6614650000.0,2308351000.0,4014044000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2016.0,Q1,,2016-04-02,2016-04-26 15:33:58+00:00,530436000.0,722103000.0,460514000.0,-384717000.0,,332422000.0,279712000.0,,,838984000.0,711950000.0,2963424000.0,1969872000.0,652126000.0,,452709000.0,322586000.0,93283000.0,,,,48612000.0,215498000.0,1057046000.0,377562000.0,5822061000.0,952041000.0,3117680000.0,1368512000.0,952041000.0,952041000.0,4870020000.0,5822061000.0,2052255000.0,3501508000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,FY,,2017-12-30,2019-02-08 18:39:05+00:00,867649000.0,903318000.0,150375000.0,-439206000.0,,421566000.0,275063000.0,,153394000.0,1167007000.0,1402857000.0,3702054000.0,1874990000.0,623991000.0,137226000.0,234932000.0,405238000.0,186496000.0,345865000.0,,,79618000.0,185310000.0,850345000.0,261462000.0,6894775000.0,686202000.0,3386370000.0,1778745000.0,686202000.0,686202000.0,6208573000.0,6894775000.0,2884414000.0,4429828000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q3,,2017-09-30,2017-11-02 17:46:25+00:00,852671000.0,1009188000.0,614599000.0,-426642000.0,,400045000.0,271321000.0,,,1141942000.0,1371007000.0,3566547000.0,1953918000.0,624602000.0,,504059000.0,378573000.0,196875000.0,,0.0,0.0,79087000.0,207807000.0,1386488000.0,429359000.0,7280723000.0,1231167000.0,3560026000.0,1896629000.0,1231167000.0,1231167000.0,6049556000.0,7280723000.0,3096095000.0,4152927000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q2,,2017-07-01,2017-08-02 17:07:35+00:00,784960000.0,935548000.0,565143000.0,-431693000.0,,449415000.0,271651000.0,,,1132981000.0,1346369000.0,3797245000.0,2000436000.0,619883000.0,,480001000.0,377715000.0,192603000.0,,0.0,0.0,79735000.0,205097000.0,1238368000.0,428485000.0,7236971000.0,1078326000.0,3578002000.0,1778588000.0,1078326000.0,1078326000.0,6158645000.0,7236971000.0,3039086000.0,4380057000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2017.0,Q1,,2017-04-01,2017-05-03 16:08:15+00:00,756176000.0,800467000.0,629494000.0,-419765000.0,,463623000.0,257284000.0,,,1118509000.0,1318904000.0,3763119000.0,1998501000.0,620393000.0,,467993000.0,375036000.0,196216000.0,,0.0,0.0,71322000.0,197219000.0,1120541000.0,376824000.0,7055928000.0,958060000.0,3458807000.0,1762494000.0,958060000.0,958060000.0,6097868000.0,7055928000.0,2976728000.0,4335374000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,FY,,2018-12-29,2020-02-10 20:04:50+00:00,1029933000.0,870878000.0,148295000.0,-495867000.0,0.0,433022000.0,288490000.0,,147418000.0,1241727000.0,1555381000.0,3534183000.0,2056838000.0,607688000.0,,207449000.0,378972000.0,181377000.0,273884000.0,,,83880000.0,407021000.0,1079503000.0,446408000.0,7238240000.0,872126000.0,3542115000.0,2045938000.0,872126000.0,872126000.0,6366114000.0,7238240000.0,3088437000.0,4320176000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q3,,2018-09-29,2018-11-01 17:26:16+00:00,975138000.0,1044516000.0,531740000.0,-486498000.0,,398499000.0,279278000.0,,,1252524000.0,1586148000.0,3863580000.0,2139281000.0,607649000.0,,191649000.0,386647000.0,154909000.0,,,,80331000.0,307563000.0,1077808000.0,520250000.0,7455506000.0,870588000.0,3737205000.0,2027128000.0,870588000.0,870588000.0,6584918000.0,7455506000.0,3110652000.0,4557790000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q2,,2018-06-30,2018-08-01 18:36:58+00:00,935176000.0,973807000.0,506360000.0,-472554000.0,,397971000.0,278725000.0,,,1259010000.0,1610567000.0,4149201000.0,2112211000.0,617302000.0,,218269000.0,388256000.0,132757000.0,,,,105992000.0,332427000.0,961020000.0,349275000.0,7427886000.0,767191000.0,3616746000.0,1790811000.0,767191000.0,767191000.0,6660695000.0,7427886000.0,3193838000.0,4869884000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2018.0,Q1,,2018-03-31,2018-05-01 17:16:18+00:00,813981000.0,874684000.0,523166000.0,-450699000.0,,373662000.0,281359000.0,,,1282504000.0,1668876000.0,4185252000.0,2044680000.0,630669000.0,,233279000.0,408787000.0,106800000.0,,,,112621000.0,350281000.0,875035000.0,340613000.0,7327775000.0,705695000.0,3399826000.0,1677760000.0,705695000.0,705695000.0,6622080000.0,7327775000.0,3297280000.0,4944320000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,FY,,2019-12-28,2020-04-30 06:37:35+00:00,959006000.0,815210000.0,531184000.0,-617648000.0,358281000.0,328876000.0,308019000.0,,,1235711000.0,1520800000.0,3256870000.0,1905845000.0,587896000.0,,203331000.0,403458000.0,174634000.0,166091000.0,,,581683000.0,327343000.0,1546224000.0,115158000.0,7353986000.0,1236595000.0,3224565000.0,1771439000.0,1236595000.0,1236595000.0,6117391000.0,7353986000.0,3541525000.0,4345952000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q3,,2019-09-28,2019-10-31 16:12:03+00:00,997069000.0,1033938000.0,589992000.0,-611959000.0,364083000.0,317024000.0,313943000.0,,,1223216000.0,1493969000.0,3467591000.0,2108281000.0,581971000.0,,257314000.0,348674000.0,166727000.0,145055000.0,,,590858000.0,265804000.0,1528258000.0,364788000.0,7773298000.0,1230242000.0,3625970000.0,2096904000.0,1230242000.0,1230242000.0,6543056000.0,7773298000.0,3565357000.0,4446152000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q2,,2019-06-29,2019-08-02 09:14:46+00:00,1026863000.0,1011816000.0,547306000.0,-572626000.0,371964000.0,257941000.0,312170000.0,,,1240853000.0,1541306000.0,3671066000.0,2233760000.0,597444000.0,,264592000.0,351453000.0,152925000.0,144453000.0,,,576255000.0,277742000.0,1395306000.0,351195000.0,7876892000.0,1134850000.0,3656442000.0,2069817000.0,1134850000.0,1134850000.0,6742042000.0,7876892000.0,3623006000.0,4672225000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2019.0,Q1,,2019-03-30,2019-05-02 17:06:39+00:00,1007420000.0,932875000.0,552012000.0,-567819000.0,373365000.0,287080000.0,309699000.0,,,1240652000.0,1547718000.0,3615493000.0,2235809000.0,601689000.0,100626000.0,257393000.0,352069000.0,166123000.0,140435000.0,,,578686000.0,185999000.0,1296158000.0,482568000.0,7848025000.0,1038038000.0,3621887000.0,2182435000.0,1038038000.0,1038038000.0,6809987000.0,7848025000.0,3624449000.0,4627552000.0,0.0
HanesBrands Inc,HBI,GX5LWVWZLL5S4W1L2F20,1359841,2020.0,Q1,,2020-03-28,2020-04-30 06:37:35+00:00,925417000.0,725092000.0,447401000.0,-723425000.0,358848000.0,1083780000.0,300936000.0,,,1205195000.0,1435356000.0,4236955000.0,1963757000.0,571005000.0,,188004000.0,375511000.0,178244000.0,150568000.0,,,592826000.0,309306000.0,1296060000.0,265682000.0,7943259000.0,873571000.0,3950873000.0,1789068000.0,873571000.0,873571000.0,7069688000.0,7943259000.0,3421381000.0,5280620000.0,0.0
