company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q4,2016-08-01,2016-10-31,,,656000000.0,585000000.0,872000000.0,554000000.0,706000000.0,-38000000.0,292000000.0,-132000000.0,-211000000.0,2310000000.0,-132000000.0,-211000000.0,2310000000.0,1967000000.0,302000000.0,302000000.0,430000000.0,-9000000.0,,-92000000.0,-116000000.0,-868000000.0,-285000000.0,,86000000.0,133000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q3YTD,2015-11-01,2016-07-31,2017-09-07 17:26:05+00:00,-22000000.0,,,2903000000.0,2788000000.0,-2463000000.0,79000000.0,782000000.0,-2198000000.0,630000000.0,2746000000.0,-2198000000.0,630000000.0,2746000000.0,1178000000.0,2859000000.0,2859000000.0,-553000000.0,503000000.0,0.0,-281000000.0,-540000000.0,-2412000000.0,-619000000.0,-2662000000.0,499000000.0,317000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q3TTM,2015-08-01,2016-07-31,,-49000000.0,192000000.0,291000000.0,3891000000.0,2875000000.0,-5929000000.0,79000000.0,15558000000.0,5607000000.0,51000000.0,2588000000.0,5607000000.0,51000000.0,2588000000.0,8246000000.0,4244000000.0,4244000000.0,382000000.0,-6097000000.0,,-303000000.0,-610000000.0,-3150000000.0,-968000000.0,-2662000000.0,555000000.0,430000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q3,2016-05-01,2016-07-31,,-9000000.0,,,954000000.0,2473000000.0,,61000000.0,212000000.0,-1492000000.0,1751000000.0,1714000000.0,-1492000000.0,1751000000.0,1714000000.0,1973000000.0,2272000000.0,2272000000.0,-1512000000.0,5000000.0,,-91000000.0,-199000000.0,-860000000.0,-229000000.0,-1450000000.0,229000000.0,117000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q2YTD,2015-11-01,2016-04-30,2017-06-08 17:22:01+00:00,-13000000.0,,,1949000000.0,315000000.0,-2463000000.0,18000000.0,570000000.0,-706000000.0,-1121000000.0,1032000000.0,-706000000.0,-1121000000.0,1032000000.0,-795000000.0,587000000.0,587000000.0,959000000.0,498000000.0,0.0,-190000000.0,-341000000.0,-1552000000.0,-390000000.0,-1212000000.0,270000000.0,200000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q2TTM,2015-05-01,2016-04-30,,-2518000000.0,192000000.0,291000000.0,3926000000.0,455000000.0,-5539000000.0,18000000.0,15375000000.0,8542000000.0,-5151000000.0,2937000000.0,8542000000.0,-5151000000.0,2937000000.0,6328000000.0,2196000000.0,2196000000.0,2354000000.0,-4388000000.0,,-212000000.0,-478000000.0,-3464000000.0,-1039000000.0,-1212000000.0,449000000.0,405000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q2,2016-02-01,2016-04-30,,-13000000.0,,,960000000.0,250000000.0,-575000000.0,14000000.0,268000000.0,-136000000.0,-429000000.0,1107000000.0,-136000000.0,-429000000.0,1107000000.0,542000000.0,320000000.0,320000000.0,402000000.0,-28000000.0,,-94000000.0,-197000000.0,-720000000.0,-281000000.0,-15000000.0,127000000.0,124000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q1,2015-11-01,2016-01-31,2017-03-09 17:21:42+00:00,0.0,,,989000000.0,65000000.0,-1888000000.0,4000000.0,302000000.0,-570000000.0,-692000000.0,-75000000.0,-570000000.0,-692000000.0,-75000000.0,-1337000000.0,267000000.0,267000000.0,557000000.0,526000000.0,,-96000000.0,-144000000.0,-832000000.0,-109000000.0,-1197000000.0,143000000.0,76000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2016.0,Q1TTM,2015-02-01,2016-01-31,,-2643000000.0,192000000.0,291000000.0,3939000000.0,205000000.0,-5516000000.0,4000000.0,15358000000.0,8370000000.0,-5395000000.0,3018000000.0,8370000000.0,-5395000000.0,3018000000.0,5993000000.0,2181000000.0,2181000000.0,2414000000.0,-4689000000.0,,-118000000.0,-339000000.0,-3390000000.0,-988000000.0,-1197000000.0,414000000.0,358000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,FY,2016-11-01,2017-10-31,2019-12-12 17:49:10+00:00,-2222000000.0,836000000.0,415000000.0,3051000000.0,,-4245000000.0,108000000.0,2277000000.0,164000000.0,-5349000000.0,1335000000.0,164000000.0,-5349000000.0,1335000000.0,-3850000000.0,344000000.0,344000000.0,2185000000.0,4575000000.0,-662000000.0,-428000000.0,-45000000.0,-3137000000.0,-3812000000.0,-2556000000.0,38000000.0,679000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q4,2017-08-01,2017-10-31,,-172000000.0,836000000.0,415000000.0,682000000.0,,-1155000000.0,67000000.0,-1093000000.0,1474000000.0,-925000000.0,831000000.0,1474000000.0,-925000000.0,831000000.0,1380000000.0,524000000.0,524000000.0,780000000.0,2121000000.0,-307000000.0,-105000000.0,-14000000.0,-732000000.0,1104000000.0,-620000000.0,24000000.0,276000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q3YTD,2016-11-01,2017-07-31,2018-09-04 16:50:19+00:00,-2050000000.0,,,2369000000.0,,-3090000000.0,41000000.0,3370000000.0,-1310000000.0,-4424000000.0,504000000.0,-1310000000.0,-4424000000.0,504000000.0,-5230000000.0,-180000000.0,-180000000.0,1405000000.0,2454000000.0,-355000000.0,-323000000.0,-31000000.0,-2405000000.0,-4916000000.0,-1936000000.0,14000000.0,403000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q3TTM,2016-08-01,2017-07-31,,-2050000000.0,656000000.0,585000000.0,3241000000.0,554000000.0,-2384000000.0,3000000.0,3662000000.0,-1442000000.0,-4635000000.0,2814000000.0,-1442000000.0,-4635000000.0,2814000000.0,-3263000000.0,122000000.0,122000000.0,1835000000.0,2445000000.0,-355000000.0,-415000000.0,-147000000.0,-3273000000.0,-5201000000.0,-1936000000.0,100000000.0,536000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q3,2017-05-01,2017-07-31,,,,,737000000.0,,-333000000.0,41000000.0,2801000000.0,-685000000.0,-614000000.0,955000000.0,-685000000.0,-614000000.0,955000000.0,-344000000.0,165000000.0,165000000.0,386000000.0,5000000.0,-158000000.0,-107000000.0,-5000000.0,-724000000.0,-2814000000.0,-611000000.0,12000000.0,261000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q2YTD,2016-11-01,2017-04-30,2018-06-07 17:26:25+00:00,-2050000000.0,,,1632000000.0,,-2757000000.0,,569000000.0,-625000000.0,-3810000000.0,-451000000.0,-625000000.0,-3810000000.0,-451000000.0,-4886000000.0,-345000000.0,-345000000.0,1019000000.0,2449000000.0,-197000000.0,-216000000.0,-26000000.0,-1681000000.0,-2102000000.0,-1325000000.0,2000000.0,142000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q2TTM,2016-05-01,2017-04-30,,-2059000000.0,656000000.0,585000000.0,3458000000.0,3027000000.0,-2051000000.0,23000000.0,1073000000.0,-2249000000.0,-2270000000.0,3573000000.0,-2249000000.0,-2270000000.0,3573000000.0,-946000000.0,2229000000.0,2229000000.0,-63000000.0,2445000000.0,-197000000.0,-399000000.0,-341000000.0,-3409000000.0,-2616000000.0,-2775000000.0,317000000.0,392000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q2,2017-02-01,2017-04-30,,-1738000000.0,,,792000000.0,,16000000.0,,297000000.0,157000000.0,-2653000000.0,739000000.0,157000000.0,-2653000000.0,739000000.0,-1757000000.0,-612000000.0,-612000000.0,543000000.0,2449000000.0,-197000000.0,-107000000.0,-19000000.0,-758000000.0,-1840000000.0,-642000000.0,1000000.0,58000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q1,2016-11-01,2017-01-31,2018-03-09 17:19:24+00:00,-312000000.0,,,840000000.0,,-2773000000.0,,272000000.0,-782000000.0,-1157000000.0,-1190000000.0,-782000000.0,-1157000000.0,-1190000000.0,-3129000000.0,267000000.0,267000000.0,476000000.0,,0.0,-109000000.0,-7000000.0,-923000000.0,-262000000.0,-683000000.0,1000000.0,84000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2017.0,Q1TTM,2016-02-01,2017-01-31,,-334000000.0,656000000.0,585000000.0,3626000000.0,3277000000.0,-2642000000.0,37000000.0,1044000000.0,-2542000000.0,-46000000.0,3941000000.0,-2542000000.0,-46000000.0,3941000000.0,1353000000.0,3161000000.0,3161000000.0,-204000000.0,-32000000.0,,-386000000.0,-519000000.0,-3371000000.0,-1057000000.0,-2148000000.0,443000000.0,458000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,FY,2017-11-01,2018-10-31,2019-12-12 17:49:10+00:00,-207000000.0,538000000.0,609000000.0,2576000000.0,13000000.0,-2610000000.0,116000000.0,2462000000.0,-5592000000.0,-1880000000.0,2964000000.0,-5592000000.0,-1880000000.0,2964000000.0,-4508000000.0,1908000000.0,1908000000.0,1090000000.0,115000000.0,111000000.0,-579000000.0,-33000000.0,-2956000000.0,-4138000000.0,-3568000000.0,98000000.0,1094000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q4,2018-08-01,2018-10-31,,,538000000.0,609000000.0,645000000.0,13000000.0,1205000000.0,12000000.0,1484000000.0,-1251000000.0,-240000000.0,1326000000.0,-1251000000.0,-240000000.0,1326000000.0,-165000000.0,-757000000.0,-757000000.0,233000000.0,,40000000.0,-164000000.0,-1000000.0,-827000000.0,-1600000000.0,-983000000.0,2000000.0,533000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q3YTD,2017-11-01,2018-07-31,2019-08-30 09:15:55+00:00,-207000000.0,,,1931000000.0,,-3815000000.0,104000000.0,978000000.0,-4341000000.0,-1640000000.0,1638000000.0,-4341000000.0,-1640000000.0,1638000000.0,-4343000000.0,2665000000.0,2665000000.0,857000000.0,115000000.0,71000000.0,-415000000.0,-32000000.0,-2129000000.0,-2538000000.0,-2585000000.0,96000000.0,561000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q3TTM,2017-08-01,2018-07-31,,-379000000.0,836000000.0,415000000.0,2613000000.0,,-4970000000.0,171000000.0,-115000000.0,-2867000000.0,-2565000000.0,2469000000.0,-2867000000.0,-2565000000.0,2469000000.0,-2963000000.0,3189000000.0,3189000000.0,1637000000.0,2236000000.0,-236000000.0,-520000000.0,-46000000.0,-2861000000.0,-1434000000.0,-3205000000.0,120000000.0,837000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q3,2018-05-01,2018-07-31,,-178000000.0,,,641000000.0,,-33000000.0,15000000.0,367000000.0,-2628000000.0,-360000000.0,1249000000.0,-2628000000.0,-360000000.0,1249000000.0,-1739000000.0,451000000.0,451000000.0,190000000.0,,329000000.0,-171000000.0,-24000000.0,-767000000.0,-1903000000.0,-936000000.0,11000000.0,269000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q2YTD,2017-11-01,2018-04-30,2019-05-31 08:51:38+00:00,-29000000.0,,,1290000000.0,,-3782000000.0,89000000.0,611000000.0,-1713000000.0,-1280000000.0,389000000.0,-1713000000.0,-1280000000.0,389000000.0,-2604000000.0,2214000000.0,2214000000.0,667000000.0,115000000.0,-258000000.0,-244000000.0,-8000000.0,-1362000000.0,-635000000.0,-1649000000.0,85000000.0,292000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q2TTM,2017-05-01,2018-04-30,,-201000000.0,836000000.0,415000000.0,2709000000.0,,-5270000000.0,197000000.0,2319000000.0,-924000000.0,-2819000000.0,2175000000.0,-924000000.0,-2819000000.0,2175000000.0,-1568000000.0,2903000000.0,2903000000.0,1833000000.0,2241000000.0,-723000000.0,-456000000.0,-27000000.0,-2818000000.0,-2345000000.0,-2880000000.0,121000000.0,829000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q2,2018-02-01,2018-04-30,,-29000000.0,,,655000000.0,,-1455000000.0,72000000.0,341000000.0,-784000000.0,-149000000.0,247000000.0,-784000000.0,-149000000.0,247000000.0,-686000000.0,778000000.0,778000000.0,269000000.0,213000000.0,316000000.0,-124000000.0,-5000000.0,-693000000.0,-379000000.0,-907000000.0,85000000.0,177000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q1,2017-11-01,2018-01-31,2019-03-05 17:04:40+00:00,0.0,,,635000000.0,,-2327000000.0,17000000.0,270000000.0,-929000000.0,-1131000000.0,142000000.0,-929000000.0,-1131000000.0,142000000.0,-1918000000.0,1436000000.0,1436000000.0,398000000.0,-98000000.0,-574000000.0,-120000000.0,-3000000.0,-669000000.0,-256000000.0,-742000000.0,0.0,115000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2018.0,Q1TTM,2017-02-01,2018-01-31,,-1910000000.0,836000000.0,415000000.0,2846000000.0,,-3799000000.0,125000000.0,2275000000.0,17000000.0,-5323000000.0,2667000000.0,17000000.0,-5323000000.0,2667000000.0,-2639000000.0,1513000000.0,1513000000.0,2107000000.0,4477000000.0,-1236000000.0,-439000000.0,-41000000.0,-2883000000.0,-3806000000.0,-2615000000.0,37000000.0,710000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,FY,2018-11-01,2019-10-31,2019-12-12 17:49:10+00:00,-1526000000.0,518000000.0,593000000.0,2535000000.0,0.0,-656000000.0,48000000.0,3517000000.0,-1548000000.0,-3457000000.0,3997000000.0,-1548000000.0,-3457000000.0,3997000000.0,-1008000000.0,1049000000.0,1049000000.0,1069000000.0,0.0,341000000.0,-608000000.0,-39000000.0,-2856000000.0,-2256000000.0,-2249000000.0,26000000.0,597000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q4,2019-08-01,2019-10-31,,-1445000000.0,518000000.0,593000000.0,616000000.0,,-15000000.0,24000000.0,2482000000.0,691000000.0,-2058000000.0,1432000000.0,691000000.0,-2058000000.0,1432000000.0,65000000.0,480000000.0,480000000.0,351000000.0,,-67000000.0,-147000000.0,-6000000.0,-703000000.0,-1384000000.0,-284000000.0,14000000.0,149000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q3YTD,2018-11-01,2019-07-31,2019-08-30 09:15:55+00:00,-81000000.0,,,1919000000.0,,-641000000.0,24000000.0,1035000000.0,-2239000000.0,-1399000000.0,2565000000.0,-2239000000.0,-1399000000.0,2565000000.0,-1073000000.0,569000000.0,569000000.0,718000000.0,0.0,408000000.0,-461000000.0,-33000000.0,-2153000000.0,-872000000.0,-1965000000.0,12000000.0,448000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q3TTM,2018-08-01,2019-07-31,,-81000000.0,538000000.0,609000000.0,2564000000.0,13000000.0,564000000.0,36000000.0,2519000000.0,-3490000000.0,-1639000000.0,3891000000.0,-3490000000.0,-1639000000.0,3891000000.0,-1238000000.0,-188000000.0,-188000000.0,951000000.0,,448000000.0,-625000000.0,-34000000.0,-2980000000.0,-2472000000.0,-2948000000.0,14000000.0,981000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q3,2019-05-01,2019-07-31,,-5000000.0,,,632000000.0,,219000000.0,15000000.0,385000000.0,-639000000.0,-335000000.0,1196000000.0,-639000000.0,-335000000.0,1196000000.0,222000000.0,-27000000.0,-27000000.0,372000000.0,,216000000.0,-150000000.0,-8000000.0,-625000000.0,-312000000.0,-577000000.0,10000000.0,77000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q2YTD,2018-11-01,2019-04-30,2020-06-02 16:43:44+00:00,-76000000.0,,,1287000000.0,,-860000000.0,9000000.0,650000000.0,-1600000000.0,-1064000000.0,1369000000.0,-1600000000.0,-1064000000.0,1369000000.0,-1295000000.0,596000000.0,596000000.0,346000000.0,,192000000.0,-311000000.0,-25000000.0,-1528000000.0,-560000000.0,-1388000000.0,2000000.0,371000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q2TTM,2018-05-01,2019-04-30,,-254000000.0,538000000.0,609000000.0,2573000000.0,13000000.0,312000000.0,36000000.0,2501000000.0,-5479000000.0,-1664000000.0,3944000000.0,-5479000000.0,-1664000000.0,3944000000.0,-3199000000.0,290000000.0,290000000.0,769000000.0,,561000000.0,-646000000.0,-50000000.0,-3122000000.0,-4063000000.0,-3307000000.0,15000000.0,1173000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q2,2019-02-01,2019-04-30,,,,,648000000.0,,-245000000.0,9000000.0,261000000.0,-655000000.0,-448000000.0,987000000.0,-655000000.0,-448000000.0,987000000.0,-116000000.0,419000000.0,419000000.0,165000000.0,,156000000.0,-154000000.0,-20000000.0,-799000000.0,-214000000.0,-557000000.0,1000000.0,214000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q1,2018-11-01,2019-01-31,2020-03-06 18:10:57+00:00,-76000000.0,,,639000000.0,,-615000000.0,0.0,389000000.0,-945000000.0,-616000000.0,382000000.0,-945000000.0,-616000000.0,382000000.0,-1179000000.0,177000000.0,177000000.0,181000000.0,,36000000.0,-157000000.0,-5000000.0,-729000000.0,-346000000.0,-831000000.0,1000000.0,157000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2019.0,Q1TTM,2018-02-01,2019-01-31,,-283000000.0,538000000.0,609000000.0,2580000000.0,13000000.0,-898000000.0,99000000.0,2581000000.0,-5608000000.0,-1365000000.0,3204000000.0,-5608000000.0,-1365000000.0,3204000000.0,-3769000000.0,649000000.0,649000000.0,873000000.0,213000000.0,721000000.0,-616000000.0,-35000000.0,-3016000000.0,-4228000000.0,-3657000000.0,99000000.0,1136000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2020.0,Q2TTM,2019-05-01,2020-04-30,,-1463000000.0,518000000.0,593000000.0,2579000000.0,,-2004000000.0,40000000.0,6514000000.0,2049000000.0,-2497000000.0,2649000000.0,2049000000.0,-2497000000.0,2649000000.0,2201000000.0,-35000000.0,-35000000.0,2109000000.0,,711000000.0,-615000000.0,-87000000.0,-2487000000.0,-2627000000.0,-1263000000.0,52000000.0,777000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2020.0,Q2,2020-02-01,2020-04-30,,-7000000.0,,,641000000.0,,-957000000.0,,3180000000.0,2382000000.0,-40000000.0,100000000.0,2382000000.0,-40000000.0,100000000.0,2442000000.0,-821000000.0,-821000000.0,1237000000.0,,463000000.0,-162000000.0,-14000000.0,-591000000.0,-481000000.0,-155000000.0,20000000.0,89000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2020.0,Q2YTD,2019-11-01,2020-04-30,2020-06-02 16:43:44+00:00,-13000000.0,,,1331000000.0,,-2208000000.0,1000000.0,3647000000.0,1997000000.0,-104000000.0,21000000.0,1997000000.0,-104000000.0,21000000.0,1914000000.0,-488000000.0,-488000000.0,1386000000.0,,562000000.0,-318000000.0,-73000000.0,-1159000000.0,-931000000.0,-402000000.0,28000000.0,551000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2020.0,Q1,2019-11-01,2020-01-31,2020-03-06 18:10:57+00:00,-6000000.0,,,690000000.0,,-1251000000.0,1000000.0,467000000.0,-385000000.0,-64000000.0,-79000000.0,-385000000.0,-64000000.0,-79000000.0,-528000000.0,333000000.0,333000000.0,149000000.0,,99000000.0,-156000000.0,-59000000.0,-568000000.0,-450000000.0,-247000000.0,8000000.0,462000000.0
Hewlett Packard Enterprise Co,HPE,549300BX44RGX6ANDV88,1645590,2020.0,Q1TTM,2019-02-01,2020-01-31,,-1456000000.0,518000000.0,593000000.0,2586000000.0,,-1292000000.0,49000000.0,3595000000.0,-988000000.0,-2905000000.0,3536000000.0,-988000000.0,-2905000000.0,3536000000.0,-357000000.0,1205000000.0,1205000000.0,1037000000.0,,404000000.0,-607000000.0,-93000000.0,-2695000000.0,-2360000000.0,-1665000000.0,33000000.0,902000000.0
