company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2009.0,FY,,2009-12-26,2011-02-23 16:01:32+00:00,261635000.0,123420000.0,335135000.0,,1407000.0,172851000.0,191268000.0,,18770000.0,,10258000.0,705380000.0,0.0,676466000.0,370245000.0,63470000.0,11091000.0,,,4922000.0,28335000.0,30747000.0,,807087000.0,392000.0,0.0,1276580000.0,779151000.0,880064000.0,404217000.0,779151000.0,779151000.0,497429000.0,1276580000.0,26271000.0,93212000.0,0.0,-219204000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,FY,,2010-12-25,2012-02-29 16:32:03+00:00,247388000.0,161962000.0,386997000.0,,1316000.0,257339000.0,235914000.0,0.0,17123000.0,,10258000.0,782786000.0,,736520000.0,395789000.0,70697000.0,5750000.0,0.0,,7960000.0,31655000.0,33945000.0,0.0,954704000.0,91000.0,15913000.0,1463474000.0,933242000.0,1043717000.0,426564000.0,933242000.0,933242000.0,530232000.0,1463474000.0,23968000.0,103668000.0,0.0,-257376000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q3,,2010-09-25,2011-11-03 16:04:00+00:00,348610000.0,134205000.0,,,1151000.0,170920000.0,224741000.0,,13816000.0,,10258000.0,,,833821000.0,385223000.0,67567000.0,13210000.0,,,7697000.0,30033000.0,50926000.0,0.0,909597000.0,344000.0,15913000.0,1487968000.0,892242000.0,1071580000.0,496975000.0,892242000.0,892242000.0,595726000.0,1487968000.0,31165000.0,98751000.0,0.0,-242096000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q2,,2010-06-26,2011-08-04 17:17:00+00:00,289538000.0,110397000.0,,,1238000.0,181079000.0,212518000.0,,64358000.0,,10258000.0,,,780994000.0,372542000.0,66385000.0,17837000.0,0.0,,5391000.0,27569000.0,40253000.0,0.0,884820000.0,344000.0,15913000.0,1424267000.0,864438000.0,1018239000.0,464637000.0,864438000.0,864438000.0,559829000.0,1424267000.0,33486000.0,95192000.0,0.0,-232900000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2010.0,Q1,,2010-03-27,2011-05-03 16:04:26+00:00,394955000.0,102895000.0,,,1324000.0,138060000.0,202810000.0,,17238000.0,,10258000.0,,,832881000.0,365838000.0,64350000.0,13674000.0,,,4856000.0,30819000.0,38772000.0,,812595000.0,360000.0,0.0,1404339000.0,792398000.0,1009713000.0,515448000.0,792398000.0,792398000.0,611941000.0,1404339000.0,28788000.0,96493000.0,0.0,-223007000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,FY,,2011-12-31,2013-02-20 16:14:02+00:00,266409000.0,134048000.0,455580000.0,,1284000.0,176965000.0,299069000.0,8867000.0,11874000.0,48261000.0,10258000.0,936435000.0,,830819000.0,480855000.0,75731000.0,,13827000.0,,13470000.0,35075000.0,51728000.0,21870000.0,1146594000.0,33000.0,,1594832000.0,1008290000.0,1090249000.0,460625000.0,1008290000.0,1008290000.0,586542000.0,1594832000.0,23728000.0,125917000.0,0.0,-437373000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q3,,2011-09-24,2012-11-05 16:43:10+00:00,340208000.0,119588000.0,438504000.0,,1292000.0,96590000.0,281742000.0,0.0,6164000.0,36823000.0,10258000.0,888953000.0,,913738000.0,450449000.0,73091000.0,2112000.0,0.0,,12635000.0,33747000.0,40198000.0,21870000.0,1084632000.0,32000.0,,1547850000.0,936905000.0,1072396000.0,502815000.0,936905000.0,936905000.0,610945000.0,1547850000.0,25005000.0,108130000.0,0.0,-429469000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q2,,2011-06-25,2012-08-06 16:32:28+00:00,351763000.0,114879000.0,421883000.0,,1300000.0,185517000.0,270503000.0,0.0,49779000.0,19317000.0,10258000.0,853497000.0,,875483000.0,431614000.0,72301000.0,,124000.0,,11758000.0,32672000.0,46363000.0,21870000.0,1050441000.0,33000.0,,1582863000.0,940695000.0,1129233000.0,535771000.0,940695000.0,940695000.0,642168000.0,1582863000.0,22016000.0,106397000.0,0.0,-380249000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2011.0,Q1,,2011-03-26,2012-05-07 16:25:52+00:00,406408000.0,122442000.0,403976000.0,,1302000.0,140448000.0,254700000.0,0.0,14287000.0,17021000.0,10258000.0,817794000.0,,941377000.0,413818000.0,71704000.0,2780000.0,0.0,,11861000.0,31825000.0,40698000.0,0.0,967928000.0,58000.0,15913000.0,1577153000.0,912106000.0,1138436000.0,560216000.0,912106000.0,912106000.0,665047000.0,1577153000.0,24899000.0,104831000.0,0.0,-310522000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,FY,,2012-12-29,2014-02-19 16:33:37+00:00,320392000.0,148316000.0,519179000.0,,1242000.0,138630000.0,362413000.0,23098000.0,43359000.0,48400000.0,10258000.0,1069177000.0,,908116000.0,549998000.0,76236000.0,0.0,1477000.0,,16500000.0,42374000.0,51808000.0,8400000.0,1371733000.0,38000.0,,1706808000.0,1024974000.0,1130052000.0,560505000.0,1024974000.0,1024974000.0,681834000.0,1706808000.0,26758000.0,121329000.0,0.0,-709172000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q3,,2012-09-29,2013-11-04 17:17:45+00:00,362059000.0,125884000.0,508169000.0,,1255000.0,70185000.0,349098000.0,12307000.0,24834000.0,29221000.0,10258000.0,1037168000.0,0.0,1020140000.0,528999000.0,77414000.0,0.0,2478000.0,,15122000.0,38910000.0,50892000.0,8400000.0,1306328000.0,35000.0,,1716303000.0,1054213000.0,1161924000.0,542033000.0,1054213000.0,1054213000.0,662090000.0,1716303000.0,25380000.0,120057000.0,0.0,-601213000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q2,,2012-06-30,2013-08-05 08:59:14+00:00,314757000.0,126445000.0,497278000.0,,1263000.0,179100000.0,336551000.0,7084000.0,64160000.0,29325000.0,10258000.0,998307000.0,,946934000.0,501029000.0,76667000.0,0.0,6157000.0,,12876000.0,36464000.0,56331000.0,8800000.0,1270497000.0,35000.0,,1722412000.0,1067139000.0,1198249000.0,534722000.0,1067139000.0,1067139000.0,655273000.0,1722412000.0,23134000.0,120551000.0,0.0,-539909000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2012.0,Q1,,2012-03-31,2013-05-06 16:45:13+00:00,423913000.0,121861000.0,476070000.0,,1272000.0,126695000.0,318366000.0,1431000.0,6526000.0,13211000.0,10258000.0,964740000.0,0.0,1031780000.0,488670000.0,76776000.0,0.0,10497000.0,,12610000.0,34405000.0,50337000.0,21870000.0,1178305000.0,35000.0,,1743651000.0,1055155000.0,1232113000.0,565546000.0,1055155000.0,1055155000.0,688496000.0,1743651000.0,22868000.0,122950000.0,0.0,-441516000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,FY,,2013-12-28,2015-02-18 16:51:23+00:00,316487000.0,155615000.0,603911000.0,,1200000.0,142743000.0,453999000.0,29838000.0,9424000.0,50573000.0,10258000.0,1268843000.0,,979308000.0,664932000.0,76930000.0,92000.0,,,18861000.0,46226000.0,57359000.0,,1631483000.0,42000.0,,1903391000.0,1246894000.0,1209248000.0,532141000.0,1246894000.0,1246894000.0,656497000.0,1903391000.0,29211000.0,124356000.0,0.0,-838588000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q3,,2013-09-28,2014-11-03 17:23:32+00:00,403521000.0,136234000.0,586149000.0,,1214000.0,45988000.0,430470000.0,19823000.0,2323000.0,28398000.0,10258000.0,1220545000.0,40000000.0,1142013000.0,634396000.0,76914000.0,5283000.0,,,15751000.0,46152000.0,45794000.0,,1553814000.0,39000.0,,1919306000.0,1184511000.0,1253618000.0,570515000.0,1184511000.0,1184511000.0,734795000.0,1919306000.0,31292000.0,164280000.0,0.0,-799773000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q2,,2013-06-29,2014-08-04 16:46:43+00:00,360811000.0,138417000.0,563789000.0,,1224000.0,55698000.0,415017000.0,14446000.0,53482000.0,26783000.0,10258000.0,1175265000.0,,1082861000.0,611476000.0,76474000.0,2646000.0,,,16363000.0,45447000.0,52676000.0,,1507206000.0,39000.0,,1846424000.0,1143747000.0,1205681000.0,579532000.0,1143747000.0,1143747000.0,702677000.0,1846424000.0,29267000.0,123145000.0,0.0,-778476000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2013.0,Q1,,2013-03-30,2014-05-05 16:36:01+00:00,476043000.0,135192000.0,540934000.0,,1233000.0,57022000.0,387451000.0,7214000.0,3749000.0,9107000.0,10258000.0,1124228000.0,105000000.0,1142900000.0,583294000.0,76205000.0,3696000.0,,,16689000.0,44534000.0,51855000.0,8400000.0,1401810000.0,39000.0,,1881328000.0,1030226000.0,1267391000.0,624130000.0,1030226000.0,1030226000.0,851102000.0,1881328000.0,30643000.0,226972000.0,0.0,-759035000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,FY,,2014-12-27,2016-02-22 19:39:51+00:00,370823000.0,182565000.0,696346000.0,,4957000.0,51134000.0,512339000.0,40962000.0,12436000.0,37056000.0,10258000.0,1417346000.0,0.0,1115450000.0,721000000.0,79807000.0,8782000.0,,,20541000.0,53153000.0,66444000.0,,1918307000.0,213000.0,,2034571000.0,1293561000.0,1273990000.0,603093000.0,1293561000.0,1293561000.0,741010000.0,2034571000.0,39581000.0,137917000.0,0.0,-1137085000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q3,,2014-09-27,2015-11-05 16:45:07+00:00,483042000.0,154631000.0,675132000.0,,3048000.0,47510000.0,485141000.0,33317000.0,19014000.0,19530000.0,10258000.0,1381933000.0,150000000.0,1295824000.0,706801000.0,78356000.0,24929000.0,,,20123000.0,50745000.0,49936000.0,,1828036000.0,125000.0,,2188698000.0,1230207000.0,1426587000.0,676342000.0,1230207000.0,1230207000.0,958491000.0,2188698000.0,55310000.0,282149000.0,0.0,-1082970000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q2,,2014-06-28,2015-08-05 17:05:54+00:00,390170000.0,144360000.0,657233000.0,,3078000.0,55965000.0,478077000.0,25515000.0,73174000.0,21158000.0,10258000.0,1350620000.0,,1154585000.0,693387000.0,77864000.0,17395000.0,,,20303000.0,49674000.0,48120000.0,,1773433000.0,125000.0,,2025528000.0,1265925000.0,1284185000.0,628987000.0,1265925000.0,1265925000.0,759603000.0,2025528000.0,47956000.0,130616000.0,0.0,-985585000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2014.0,Q1,,2014-03-29,2015-05-07 16:10:22+00:00,477508000.0,138696000.0,629998000.0,,1190000.0,47789000.0,465391000.0,19963000.0,22481000.0,6696000.0,10258000.0,1309691000.0,80000000.0,1225232000.0,679693000.0,77386000.0,7351000.0,,,18952000.0,47836000.0,47154000.0,,1662209000.0,42000.0,,2056392000.0,1204557000.0,1340138000.0,645423000.0,1204557000.0,1204557000.0,851835000.0,2056392000.0,36561000.0,206412000.0,0.0,-923043000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,FY,,2015-12-26,2017-02-23 17:28:43+00:00,427249000.0,195024000.0,796340000.0,0.0,16992000.0,63813000.0,597483000.0,3763000.0,5449000.0,42684000.0,10258000.0,1643916000.0,150000000.0,1284375000.0,847576000.0,84793000.0,55194000.0,,,18337000.0,54463000.0,87510000.0,,2225601000.0,878000.0,,2370826000.0,1393294000.0,1439461000.0,671284000.0,1393294000.0,1393294000.0,977532000.0,2370826000.0,83789000.0,306248000.0,0.0,-1429790000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q3,,2015-09-26,2016-11-03 18:59:43+00:00,527143000.0,192335000.0,774772000.0,0.0,10746000.0,51352000.0,577526000.0,0.0,18255000.0,27449000.0,10258000.0,1583429000.0,190000000.0,1414562000.0,808657000.0,82905000.0,72543000.0,,,18392000.0,53953000.0,64822000.0,,2140775000.0,540000.0,,2440586000.0,1337260000.0,1530736000.0,765722000.0,1337260000.0,1337260000.0,1103326000.0,2440586000.0,101193000.0,337604000.0,0.0,-1381041000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q2,,2015-06-27,2016-08-04 17:20:12+00:00,452669000.0,185631000.0,754847000.0,0.0,8652000.0,56317000.0,564445000.0,0.0,77950000.0,28910000.0,10258000.0,1523750000.0,0.0,1293146000.0,768903000.0,81446000.0,60980000.0,,,19627000.0,52124000.0,62039000.0,,2080627000.0,441000.0,,2271270000.0,1383447000.0,1411502000.0,745601000.0,1383447000.0,1383447000.0,887823000.0,2271270000.0,90865000.0,142222000.0,0.0,-1261625000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2015.0,Q1,,2015-03-28,2016-05-05 17:10:50+00:00,585551000.0,180829000.0,725155000.0,,8761000.0,57133000.0,545389000.0,0.0,28684000.0,9483000.0,10258000.0,1474907000.0,60000000.0,1370965000.0,749752000.0,80946000.0,49385000.0,,,19550000.0,52437000.0,64967000.0,,1954519000.0,441000.0,,2322010000.0,1314878000.0,1493065000.0,804988000.0,1314878000.0,1314878000.0,1007132000.0,2322010000.0,79193000.0,202144000.0,0.0,-1185030000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,FY,,2016-12-31,2018-02-22 17:02:48+00:00,519522000.0,215650000.0,911557000.0,1392000.0,25919000.0,53916000.0,672875000.0,3680000.0,5482000.0,25246000.0,125717000.0,1873865000.0,263850000.0,1369656000.0,962308000.0,100078000.0,45218000.0,,,23890000.0,54683000.0,90557000.0,,2540449000.0,11294000.0,,2674942000.0,1453218000.0,1517809000.0,777194000.0,1453218000.0,1453218000.0,1221724000.0,2674942000.0,194825000.0,444530000.0,0.0,-1761498000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q3,,2016-09-24,2017-11-09 16:54:15+00:00,484014000.0,199327000.0,893488000.0,-1111000.0,26246000.0,55507000.0,663024000.0,16335000.0,0.0,17625000.0,10258000.0,1816653000.0,283781000.0,1489934000.0,923165000.0,91681000.0,53192000.0,,,19362000.0,57025000.0,67980000.0,,2448309000.0,11294000.0,,2635733000.0,1464740000.0,1629756000.0,712260000.0,1464740000.0,1464740000.0,1170993000.0,2635733000.0,82812000.0,458733000.0,0.0,-1645482000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q2,,2016-06-25,2017-08-10 16:56:16+00:00,430394000.0,201077000.0,861274000.0,-1362000.0,21494000.0,151112000.0,649077000.0,3311000.0,54139000.0,27744000.0,10258000.0,1763236000.0,186212000.0,1366499000.0,901962000.0,89317000.0,58812000.0,,,19199000.0,55379000.0,67613000.0,,2390909000.0,11081000.0,,2578766000.0,1501929000.0,1588535000.0,724435000.0,1501929000.0,1501929000.0,1076837000.0,2578766000.0,88269000.0,352402000.0,0.0,-1536695000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2016.0,Q1,,2016-03-26,2017-05-10 16:38:23+00:00,582745000.0,178747000.0,828789000.0,0.0,21761000.0,74501000.0,615040000.0,0.0,29830000.0,10994000.0,10258000.0,1684290000.0,238641000.0,1470691000.0,855501000.0,86960000.0,55798000.0,,,16921000.0,51066000.0,80858000.0,,2266555000.0,11081000.0,,2564528000.0,1352703000.0,1626050000.0,813397000.0,1352703000.0,1352703000.0,1211825000.0,2564528000.0,82977000.0,398428000.0,0.0,-1528892000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,FY,,2017-12-30,2019-02-21 17:15:43+00:00,576568000.0,201656000.0,1049234000.0,3358000.0,32617000.0,109148000.0,717591000.0,4760000.0,10772000.0,31673000.0,124492000.0,2093737000.0,401069000.0,1453208000.0,1044503000.0,105906000.0,18494000.0,,,25912000.0,61290000.0,88252000.0,,2828625000.0,28545000.0,,2868769000.0,1418673000.0,1655368000.0,849214000.0,1418673000.0,1418673000.0,1450096000.0,2868769000.0,168898000.0,600882000.0,0.0,-2130901000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q3,,2017-09-30,2018-11-08 17:18:14+00:00,609883000.0,186037000.0,1025266000.0,1557000.0,33509000.0,70046000.0,704654000.0,4776000.0,15732000.0,34497000.0,124492000.0,2022103000.0,487228000.0,1591555000.0,996837000.0,104617000.0,40592000.0,,,24435000.0,59402000.0,75618000.0,,2753335000.0,26045000.0,,2928351000.0,1371401000.0,1741995000.0,872194000.0,1371401000.0,1371401000.0,1556950000.0,2928351000.0,189519000.0,684756000.0,0.0,-2088145000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q2,,2017-07-01,2018-08-09 17:09:13+00:00,510820000.0,184829000.0,988998000.0,1521000.0,33860000.0,67793000.0,695136000.0,4066000.0,73157000.0,14264000.0,125717000.0,1971356000.0,433676000.0,1468254000.0,982358000.0,102525000.0,52960000.0,,,24015000.0,56457000.0,90409000.0,,2695554000.0,23418000.0,,2815572000.0,1382566000.0,1630522000.0,806488000.0,1382566000.0,1382566000.0,1433006000.0,2815572000.0,202692000.0,626518000.0,0.0,-2009645000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2017.0,Q1,,2017-04-01,2018-05-10 17:47:11+00:00,563525000.0,187247000.0,950163000.0,1673000.0,25525000.0,72701000.0,684373000.0,7339000.0,31407000.0,21049000.0,125717000.0,1907200000.0,598919000.0,1657761000.0,957037000.0,101001000.0,46829000.0,,,22559000.0,54375000.0,86459000.0,,2569497000.0,13856000.0,,2976402000.0,1379498000.0,1824260000.0,817084000.0,1379498000.0,1379498000.0,1596904000.0,2976402000.0,195105000.0,779820000.0,0.0,-1876045000.0
Tractor Supply Co,TSCO,549300OJ9VZHZRO6I137,916365,2018.0,FY,,2018-12-29,2020-02-20 16:33:42+00:00,619981000.0,232416000.0,,3814000.0,29270000.0,86299000.0,824788000.0,4111000.0,1768000.0,54046000.0,124492000.0,,381100000.0,1589542000.0,1134464000.0,107038000.0,6607000.0,0.0,3646000.0,25300000.0,67927000.0,114447000.0,,3213895000.0,26250000.0,,3085262000.0,1561820000.0,1794399000.0,938107000.0,1561820000.0,1561820000.0,1523442000.0,3085262000.0,156399000.0,585335000.0,0.0,-2480677000.0
