company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2009.0,Q3YTD,2008-12-29,2009-09-27,2010-11-05 14:02:33+00:00,-1325000.0,19802000.0,,,18259000.0,,437000.0,7641000.0,43210000.0,,72287000.0,-272122000.0,110594000.0,72287000.0,-272122000.0,110902000.0,-88496000.0,60576000.0,60576000.0,4316000.0,39077000.0,,,,-581240000.0,-46288000.0,-10000000.0,0.0,356731000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2009.0,Q3,2009-06-29,2009-09-27,,-1325000.0,0.0,,,0.0,,-701000.0,0.0,11964000.0,,25341000.0,-158994000.0,20785000.0,25341000.0,-158994000.0,20785000.0,-113569000.0,17077000.0,17077000.0,3708000.0,13377000.0,,,,-228526000.0,-19697000.0,,,90554000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2009.0,Q2YTD,2008-12-29,2009-06-28,2010-08-04 17:25:56+00:00,0.0,13127000.0,,,11712000.0,,1138000.0,17937000.0,31246000.0,,46946000.0,-113128000.0,90336000.0,46946000.0,-113128000.0,90117000.0,25073000.0,43499000.0,43499000.0,4061000.0,25700000.0,,,,-352714000.0,-26591000.0,-10000000.0,,266177000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2009.0,FY,2007-12-31,2008-12-28,2011-02-28 17:26:26+00:00,-60666000.0,29321000.0,-1653000.0,2553000.0,17285000.0,,3778000.0,-2323000.0,47321000.0,342650000.0,337672000.0,-277249000.0,87882000.0,337672000.0,-277249000.0,87882000.0,152083000.0,39416000.0,39416000.0,4183000.0,18501000.0,,,,-568707000.0,-59693000.0,-15000.0,-70785000.0,411817000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2009.0,Q4,2009-09-28,2008-12-28,,-59341000.0,0.0,-1653000.0,2553000.0,0.0,,3341000.0,0.0,4111000.0,342650000.0,265385000.0,-5127000.0,-23020000.0,265385000.0,-5127000.0,-23020000.0,240579000.0,-21160000.0,-21160000.0,-1860000.0,-20576000.0,,,,12533000.0,-13405000.0,9985000.0,-70785000.0,55086000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2010.0,Q4,2010-10-04,2011-01-02,,-151000.0,13308000.0,31566000.0,2437000.0,9593000.0,,428000.0,17990000.0,20218000.0,,26544000.0,-70057000.0,81481000.0,26544000.0,-70057000.0,81481000.0,38180000.0,38440000.0,38440000.0,2150000.0,34336000.0,,-216000.0,,-188005000.0,-12384000.0,,-28010000.0,130483000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2010.0,FY,2010-01-04,2011-01-02,2013-02-15 17:07:55+00:00,-104861000.0,29212000.0,31566000.0,2437000.0,34204000.0,,320000.0,35946000.0,102016000.0,0.0,116474000.0,-285053000.0,272573000.0,116474000.0,-285053000.0,272573000.0,104314000.0,124891000.0,124891000.0,48320000.0,58474000.0,,,,-873885000.0,-49818000.0,0.0,-44016000.0,743511000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2010.0,Q3TTM,2009-09-28,2010-10-03,,-164051000.0,25423000.0,-1653000.0,2553000.0,23637000.0,,3233000.0,7992000.0,85909000.0,342650000.0,355315000.0,-220123000.0,168380000.0,355315000.0,-220123000.0,168072000.0,306713000.0,65291000.0,65291000.0,46037000.0,3562000.0,,,,-673347000.0,-50839000.0,9985000.0,-86791000.0,668114000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2010.0,Q3,2010-07-05,2010-10-03,,-27641000.0,5400000.0,,,8807000.0,,,-7094000.0,21863000.0,,12408000.0,-93872000.0,54828000.0,12408000.0,-93872000.0,54828000.0,-26420000.0,35447000.0,35447000.0,12268000.0,6551000.0,,216000.0,,-355213000.0,-13112000.0,,-16006000.0,302094000.0
Illumina Inc,ILMN,SQ95QG8SR5Q56LSNF682,1110803,2010.0,Q2TTM,2009-06-29,2010-07-04,,-137735000.0,26698000.0,-1653000.0,2553000.0,21377000.0,,2532000.0,4790000.0,76010000.0,342650000.0,368248000.0,-285245000.0,133810000.0,368248000.0,-285245000.0,134029000.0,219564000.0,46921000.0,46921000.0,34024000.0,10388000.0,,,,-546660000.0,-57424000.0,9985000.0,-70785000.0,456574000.0
