company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q3,2009-07-01,2009-09-30,,57000000.0,72000000.0,,-703000000.0,,402000000.0,,-1967000000.0,1359000000.0,547000000.0,-1967000000.0,1359000000.0,547000000.0,-61000000.0,155000000.0,-377000000.0,-377000000.0,419000000.0,4000000.0,,-63000000.0,1079000000.0,-3184000000.0,,-2465000000.0,,,4543000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-04 16:34:54+00:00,113000000.0,140000000.0,,1516000000.0,1769000000.0,1200000000.0,278000000.0,-3923000000.0,-710000000.0,2090000000.0,-3923000000.0,-710000000.0,2090000000.0,-2543000000.0,3545000000.0,-111000000.0,-111000000.0,-941000000.0,9000000.0,279000000.0,-171000000.0,1373000000.0,-6248000000.0,,-10553000000.0,,,5259000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q2TTM,2008-07-01,2009-06-30,,139000000.0,290000000.0,,1359000000.0,5269000000.0,6833000000.0,278000000.0,3439000000.0,-3187000000.0,4022000000.0,3439000000.0,-3187000000.0,4022000000.0,4274000000.0,3655000000.0,-6250000000.0,-6250000000.0,5478000000.0,16000000.0,1173000000.0,-312000000.0,3006000000.0,-12174000000.0,,-12300000000.0,,,7814000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q2,2009-04-01,2009-06-30,,58000000.0,72000000.0,,1978000000.0,1769000000.0,1100000000.0,278000000.0,759000000.0,-175000000.0,2711000000.0,759000000.0,-175000000.0,2711000000.0,3295000000.0,1191000000.0,-188000000.0,-188000000.0,-138000000.0,4000000.0,,-59000000.0,929000000.0,-2293000000.0,,-3524000000.0,,,2118000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 17:16:41+00:00,55000000.0,68000000.0,,-462000000.0,,100000000.0,,-4682000000.0,-535000000.0,-621000000.0,-4682000000.0,-535000000.0,-621000000.0,-5838000000.0,2354000000.0,77000000.0,77000000.0,-803000000.0,5000000.0,279000000.0,-112000000.0,444000000.0,-3955000000.0,,-7029000000.0,,,3141000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q4,2010-10-01,2010-12-31,,134000000.0,68000000.0,,-366000000.0,,3269000000.0,,-1270000000.0,409000000.0,893000000.0,-1270000000.0,409000000.0,893000000.0,32000000.0,-364000000.0,89000000.0,89000000.0,239000000.0,,,-56000000.0,729000000.0,-11301000000.0,,-4119000000.0,,,11710000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,FY,2010-01-01,2010-12-31,2012-02-24 16:26:17+00:00,448000000.0,284000000.0,,622000000.0,,4012000000.0,,-9403000000.0,4084000000.0,4227000000.0,-9403000000.0,4084000000.0,4227000000.0,-1092000000.0,-4066000000.0,-539000000.0,-539000000.0,381000000.0,,,-233000000.0,3031000000.0,-17991000000.0,,-9116000000.0,,,22075000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-03 16:41:15+00:00,314000000.0,216000000.0,,988000000.0,0.0,743000000.0,0.0,-8133000000.0,3675000000.0,3334000000.0,-8133000000.0,3675000000.0,3334000000.0,-1124000000.0,-3702000000.0,-628000000.0,-628000000.0,142000000.0,0.0,,-177000000.0,2302000000.0,-6690000000.0,,-4997000000.0,,,10365000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3TTM,2009-10-01,2010-09-30,,387000000.0,288000000.0,,-1341000000.0,,1933000000.0,,-5584000000.0,1411000000.0,2691000000.0,-5584000000.0,1411000000.0,2691000000.0,-1482000000.0,99000000.0,-1171000000.0,-1171000000.0,995000000.0,5000000.0,,-242000000.0,3533000000.0,-13138000000.0,,-7379000000.0,,,14549000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3,2010-07-01,2010-09-30,,116000000.0,71000000.0,,-82000000.0,,,,-1715000000.0,657000000.0,534000000.0,-1715000000.0,657000000.0,534000000.0,-524000000.0,-1272000000.0,-155000000.0,-155000000.0,-233000000.0,5000000.0,,-56000000.0,817000000.0,-1720000000.0,,-392000000.0,,,2377000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-04 16:34:54+00:00,198000000.0,145000000.0,,1070000000.0,,743000000.0,,-6418000000.0,3018000000.0,2800000000.0,-6418000000.0,3018000000.0,2800000000.0,-600000000.0,-2430000000.0,-473000000.0,-473000000.0,375000000.0,-5000000.0,0.0,-121000000.0,1485000000.0,-4970000000.0,,-4605000000.0,,,7988000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2TTM,2009-07-01,2010-06-30,,328000000.0,289000000.0,,-1962000000.0,,2335000000.0,,-5836000000.0,2113000000.0,2704000000.0,-5836000000.0,2113000000.0,2704000000.0,-1019000000.0,1526000000.0,-1393000000.0,-1393000000.0,1647000000.0,4000000.0,,-249000000.0,3795000000.0,-14602000000.0,,-9452000000.0,,,16715000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2,2010-04-01,2010-06-30,,107000000.0,145000000.0,,-2055000000.0,,743000000.0,,-2155000000.0,1621000000.0,1075000000.0,-2156000000.0,1621000000.0,1075000000.0,540000000.0,-2082000000.0,-277000000.0,-277000000.0,900000000.0,-7000000.0,,-58000000.0,2255000000.0,-1546000000.0,,-751000000.0,,,3167000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 17:16:41+00:00,91000000.0,,,3125000000.0,,,,-4263000000.0,1397000000.0,1725000000.0,-4262000000.0,1397000000.0,1725000000.0,-1140000000.0,-348000000.0,-196000000.0,-196000000.0,-525000000.0,2000000.0,,-63000000.0,-770000000.0,-3424000000.0,,-3854000000.0,,,4821000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q1TTM,2009-04-01,2010-03-31,,279000000.0,216000000.0,,2071000000.0,1769000000.0,2692000000.0,278000000.0,-2922000000.0,317000000.0,4340000000.0,-2921000000.0,317000000.0,4340000000.0,1736000000.0,4799000000.0,-1304000000.0,-1304000000.0,609000000.0,15000000.0,,-250000000.0,2469000000.0,-15349000000.0,,-12225000000.0,,,15666000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q4,2011-10-01,2011-12-31,,-147000000.0,478000000.0,,2843000000.0,,,,-2244000000.0,1089000000.0,137000000.0,-2244000000.0,1089000000.0,137000000.0,-1018000000.0,-311000000.0,118000000.0,118000000.0,-6044000000.0,,,-56000000.0,2889000000.0,-3640000000.0,,-1877000000.0,,,4729000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 10:41:27+00:00,,683000000.0,0.0,780000000.0,0.0,1001000000.0,0.0,-5086000000.0,659000000.0,4753000000.0,-5086000000.0,659000000.0,4753000000.0,326000000.0,1013000000.0,-215000000.0,-215000000.0,1851000000.0,,,-226000000.0,1654000000.0,-16677000000.0,,-6874000000.0,0.0,0.0,17336000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-02 19:04:56+00:00,147000000.0,205000000.0,,-2063000000.0,,1001000000.0,,-2842000000.0,-430000000.0,4616000000.0,-2842000000.0,-430000000.0,4616000000.0,1344000000.0,1324000000.0,-333000000.0,-333000000.0,7895000000.0,,,-170000000.0,-1235000000.0,-13037000000.0,,-4997000000.0,,,12607000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3TTM,2010-10-01,2011-09-30,,281000000.0,273000000.0,,-2429000000.0,,4270000000.0,,-4112000000.0,-21000000.0,5509000000.0,-4112000000.0,-21000000.0,5509000000.0,1376000000.0,960000000.0,-244000000.0,-244000000.0,8134000000.0,,,-226000000.0,-506000000.0,-24338000000.0,,-9116000000.0,,,24317000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3,2011-07-01,2011-09-30,,54000000.0,67000000.0,,-2700000000.0,,,,-1731000000.0,246000000.0,1774000000.0,-1731000000.0,246000000.0,1774000000.0,289000000.0,-393000000.0,-511000000.0,-511000000.0,6979000000.0,,,-58000000.0,-2115000000.0,-2186000000.0,,-1280000000.0,,,2432000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-04 13:46:55+00:00,93000000.0,138000000.0,,637000000.0,,1001000000.0,,-1111000000.0,-676000000.0,2842000000.0,-1111000000.0,-676000000.0,2842000000.0,1055000000.0,1717000000.0,178000000.0,178000000.0,916000000.0,,,-112000000.0,880000000.0,-10851000000.0,,-3717000000.0,,,10175000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2TTM,2010-07-01,2011-06-30,,343000000.0,277000000.0,,189000000.0,,4270000000.0,,-4096000000.0,390000000.0,4269000000.0,-4096000000.0,390000000.0,4269000000.0,563000000.0,81000000.0,112000000.0,112000000.0,922000000.0,5000000.0,,-224000000.0,2426000000.0,-23872000000.0,,-8228000000.0,,,24262000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2,2011-04-01,2011-06-30,,-4000000.0,70000000.0,,78000000.0,,400000000.0,,-1105000000.0,249000000.0,1510000000.0,-1105000000.0,249000000.0,1510000000.0,654000000.0,-38000000.0,109000000.0,109000000.0,889000000.0,,,-56000000.0,368000000.0,-5500000000.0,162000000.0,-1411000000.0,,,5587000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 12:56:29+00:00,97000000.0,68000000.0,,559000000.0,,601000000.0,,-6000000.0,-925000000.0,1332000000.0,-6000000.0,-925000000.0,1332000000.0,401000000.0,1755000000.0,69000000.0,69000000.0,27000000.0,,,-56000000.0,512000000.0,-5351000000.0,-162000000.0,-2306000000.0,,,4588000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q1TTM,2010-04-01,2011-03-31,,454000000.0,352000000.0,,-1944000000.0,,4613000000.0,,-5146000000.0,1762000000.0,3834000000.0,-5147000000.0,1762000000.0,3834000000.0,449000000.0,-1963000000.0,-274000000.0,-274000000.0,933000000.0,-2000000.0,,-226000000.0,4313000000.0,-19918000000.0,-162000000.0,-7568000000.0,,,21842000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q4,2012-10-01,2012-12-31,,,187000000.0,855000000.0,211000000.0,875000000.0,,486000000.0,351000000.0,982000000.0,226000000.0,351000000.0,982000000.0,226000000.0,1559000000.0,593000000.0,1120000000.0,1120000000.0,-1351000000.0,2670000000.0,-855000000.0,-17000000.0,59000000.0,-3046000000.0,,-711000000.0,,-3545000000.0,4028000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 08:41:19+00:00,,717000000.0,855000000.0,909000000.0,875000000.0,0.0,486000000.0,-5204000000.0,1007000000.0,2441000000.0,-5204000000.0,1007000000.0,2441000000.0,-1756000000.0,-153000000.0,1120000000.0,1120000000.0,-540000000.0,1000000.0,,-102000000.0,235000000.0,-12633000000.0,,-2766000000.0,0.0,-3545000000.0,12785000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-05 17:06:37+00:00,,530000000.0,,698000000.0,,,,-5555000000.0,25000000.0,2215000000.0,-5555000000.0,25000000.0,2215000000.0,-3315000000.0,-746000000.0,,,811000000.0,-2669000000.0,855000000.0,-85000000.0,176000000.0,-9587000000.0,,-2055000000.0,,,8757000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3TTM,2011-10-01,2012-09-30,,-147000000.0,1008000000.0,,3541000000.0,,,,-7799000000.0,1114000000.0,2352000000.0,-7799000000.0,1114000000.0,2352000000.0,-4333000000.0,-1057000000.0,118000000.0,118000000.0,-5233000000.0,-2669000000.0,855000000.0,-141000000.0,3065000000.0,-13227000000.0,,-3932000000.0,,,13486000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3,2012-07-01,2012-09-30,,-146000000.0,405000000.0,,729000000.0,,-1168000000.0,,-1601000000.0,587000000.0,1178000000.0,-1601000000.0,587000000.0,1178000000.0,164000000.0,-217000000.0,-554000000.0,-554000000.0,711000000.0,,,-14000000.0,33000000.0,-2131000000.0,,-202000000.0,,,2718000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-06 11:18:11+00:00,146000000.0,125000000.0,,-31000000.0,,1168000000.0,,-3954000000.0,-562000000.0,1037000000.0,-3954000000.0,-562000000.0,1037000000.0,-3479000000.0,-529000000.0,554000000.0,554000000.0,100000000.0,-2669000000.0,855000000.0,-71000000.0,143000000.0,-7456000000.0,,-1853000000.0,,,6039000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2TTM,2011-07-01,2012-06-30,,53000000.0,670000000.0,,112000000.0,,1168000000.0,,-7929000000.0,773000000.0,2948000000.0,-7929000000.0,773000000.0,2948000000.0,-4208000000.0,-1233000000.0,161000000.0,161000000.0,1035000000.0,-2669000000.0,855000000.0,-185000000.0,917000000.0,-13282000000.0,,-5010000000.0,,,13200000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2,2012-04-01,2012-06-30,,146000000.0,-46000000.0,,5000000.0,-875000000.0,1168000000.0,,-5224000000.0,1235000000.0,282000000.0,-5224000000.0,1235000000.0,282000000.0,-3707000000.0,-2040000000.0,355000000.0,355000000.0,-189000000.0,-2669000000.0,855000000.0,-58000000.0,11000000.0,-2170000000.0,,-794000000.0,,44000000.0,2550000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 17:04:52+00:00,,171000000.0,,-36000000.0,875000000.0,,,1270000000.0,-1797000000.0,755000000.0,1270000000.0,-1797000000.0,755000000.0,228000000.0,1511000000.0,199000000.0,199000000.0,289000000.0,,,-13000000.0,132000000.0,-5286000000.0,,-1059000000.0,,-44000000.0,3489000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q1TTM,2011-04-01,2012-03-31,,-97000000.0,786000000.0,,185000000.0,875000000.0,400000000.0,,-3810000000.0,-213000000.0,4176000000.0,-3810000000.0,-213000000.0,4176000000.0,153000000.0,769000000.0,-85000000.0,-85000000.0,2113000000.0,,,-183000000.0,1274000000.0,-16612000000.0,162000000.0,-5627000000.0,,-44000000.0,16237000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q4,2013-10-01,2013-12-31,,,148000000.0,,324000000.0,,409000000.0,,492000000.0,269000000.0,653000000.0,492000000.0,269000000.0,653000000.0,1414000000.0,132000000.0,227000000.0,227000000.0,-129000000.0,2000000.0,,-49000000.0,83000000.0,-887000000.0,,-2000000.0,,,1156000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 08:41:19+00:00,,645000000.0,0.0,1002000000.0,0.0,1358000000.0,0.0,-3890000000.0,-125000000.0,3799000000.0,-3890000000.0,-125000000.0,3799000000.0,-216000000.0,-3021000000.0,1122000000.0,1122000000.0,874000000.0,2000000.0,,-170000000.0,156000000.0,-9628000000.0,,-1719000000.0,-340000000.0,0.0,9503000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-11-05 20:01:53+00:00,,497000000.0,0.0,678000000.0,0.0,949000000.0,,-4382000000.0,-394000000.0,3146000000.0,-4382000000.0,-394000000.0,3146000000.0,-1630000000.0,-3153000000.0,895000000.0,895000000.0,1003000000.0,0.0,,-121000000.0,73000000.0,-8741000000.0,,-1717000000.0,-340000000.0,0.0,8347000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3TTM,2012-10-01,2013-09-30,,,684000000.0,855000000.0,889000000.0,875000000.0,949000000.0,486000000.0,-4031000000.0,588000000.0,3372000000.0,-4031000000.0,588000000.0,3372000000.0,-71000000.0,-2560000000.0,2015000000.0,2015000000.0,-348000000.0,2670000000.0,-855000000.0,-138000000.0,132000000.0,-11787000000.0,,-2428000000.0,-340000000.0,-3545000000.0,12375000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3,2013-07-01,2013-09-30,,,155000000.0,,283000000.0,,-2104000000.0,,-2471000000.0,1071000000.0,979000000.0,-2471000000.0,1071000000.0,979000000.0,-421000000.0,-133000000.0,293000000.0,293000000.0,226000000.0,1000000.0,,-49000000.0,22000000.0,-2417000000.0,,-19000000.0,-167000000.0,,3488000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-08 17:30:54+00:00,,342000000.0,0.0,395000000.0,0.0,3053000000.0,,-1911000000.0,-1465000000.0,2167000000.0,-1911000000.0,-1465000000.0,2167000000.0,-1209000000.0,-3020000000.0,602000000.0,602000000.0,777000000.0,-1000000.0,,-72000000.0,51000000.0,-6324000000.0,,-1698000000.0,-173000000.0,0.0,4859000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2TTM,2012-07-01,2013-06-30,,-146000000.0,934000000.0,855000000.0,1335000000.0,875000000.0,1885000000.0,486000000.0,-3161000000.0,104000000.0,3571000000.0,-3161000000.0,104000000.0,3571000000.0,514000000.0,-2644000000.0,1168000000.0,1168000000.0,137000000.0,2669000000.0,-855000000.0,-103000000.0,143000000.0,-11501000000.0,,-2611000000.0,-173000000.0,-3545000000.0,11605000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q2,2013-04-01,2013-06-30,,,171000000.0,,167000000.0,,2797000000.0,,-804000000.0,-886000000.0,1037000000.0,-804000000.0,-886000000.0,1037000000.0,-653000000.0,-1679000000.0,267000000.0,267000000.0,394000000.0,-1000000.0,,-50000000.0,38000000.0,-3542000000.0,,-1698000000.0,-173000000.0,,2656000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q1,2013-01-01,2013-03-31,2013-05-08 17:04:52+00:00,,171000000.0,,228000000.0,0.0,256000000.0,,-1107000000.0,-579000000.0,1130000000.0,-1107000000.0,-579000000.0,1130000000.0,-556000000.0,-1341000000.0,335000000.0,335000000.0,383000000.0,,,-22000000.0,13000000.0,-2782000000.0,,0.0,,,2203000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q1TTM,2012-04-01,2013-03-31,,,717000000.0,855000000.0,1173000000.0,,256000000.0,486000000.0,-7581000000.0,2225000000.0,2816000000.0,-7581000000.0,2225000000.0,2816000000.0,-2540000000.0,-3005000000.0,1256000000.0,1256000000.0,-446000000.0,1000000.0,,-111000000.0,116000000.0,-10129000000.0,,-1707000000.0,,-3501000000.0,11499000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:01:09+00:00,,523000000.0,,455000000.0,,71000000.0,486000000.0,405000000.0,-3781000000.0,2107000000.0,405000000.0,-3781000000.0,2107000000.0,-1269000000.0,1747000000.0,1147000000.0,1147000000.0,-87000000.0,6000000.0,,-299000000.0,69000000.0,-9499000000.0,,-1350000000.0,-256000000.0,,5718000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q4,2014-10-01,2014-12-31,,,132000000.0,,281000000.0,,71000000.0,,-250000000.0,-1118000000.0,589000000.0,-250000000.0,-1118000000.0,589000000.0,-779000000.0,70000000.0,216000000.0,216000000.0,-48000000.0,,,-83000000.0,8000000.0,-2323000000.0,,-60000000.0,-248000000.0,,1205000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3TTM,2013-10-01,2014-09-30,,,539000000.0,,498000000.0,,409000000.0,486000000.0,1147000000.0,-2394000000.0,2171000000.0,1147000000.0,-2394000000.0,2171000000.0,924000000.0,1809000000.0,1158000000.0,1158000000.0,-168000000.0,8000000.0,,-265000000.0,144000000.0,-8063000000.0,,-1292000000.0,-8000000.0,,5669000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2014.0,Q3,2014-07-01,2014-09-30,,,143000000.0,,261000000.0,,,,300000000.0,-1111000000.0,775000000.0,300000000.0,-1111000000.0,775000000.0,-36000000.0,308000000.0,320000000.0,320000000.0,27000000.0,3000000.0,,-89000000.0,24000000.0,-2425000000.0,,78000000.0,,,1314000000.0
