company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depreciationexpense,dilutedeps,fedfundsandrepointerestincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 17:16:41+00:00,0.04,0.04,0.1,366000000.0,,0.04,1000000.0,,315000000.0,217000000.0,246000000.0,1114000000.0,184000000.0,77000000.0,77000000.0,,26000000.0,809000000.0,183000000.0,376000000.0,51000000.0,,,6000000.0,,336000000.0,427000000.0,425000000.0,539000000.0,20000000.0,570000000.0,1379000000.0,1058000000.0,1066000000.0,392000000.0,1875000000.0,12000000.0,46000000.0,650000000.0,693000000.0,694000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q4,2010-10-01,2010-12-31,,0.04,0.04,0.01,152000000.0,,0.04,,,23000000.0,-747000000.0,193000000.0,923000000.0,102000000.0,89000000.0,160000000.0,-71000000.0,36000000.0,834000000.0,120000000.0,392000000.0,53000000.0,,,-7000000.0,,97000000.0,476000000.0,682000000.0,-77000000.0,-4000000.0,250000000.0,1084000000.0,140000000.0,171000000.0,183000000.0,1005000000.0,-25000000.0,50000000.0,1230600000.0,1227000000.0,1227000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 15:39:37+00:00,-0.62,-0.62,0.04,755000000.0,,-0.62,,,-376000000.0,,874000000.0,3744000000.0,489000000.0,-539000000.0,-468000000.0,-71000000.0,-763000000.0,3389000000.0,688000000.0,472000000.0,224000000.0,,,15000000.0,,1531000000.0,1821000000.0,2863000000.0,1640000000.0,4000000.0,1248000000.0,4637000000.0,3859000000.0,2489000000.0,-844000000.0,5878000000.0,4000000.0,196000000.0,1230600000.0,1227000000.0,1227000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 19:04:56+00:00,-0.17,-0.17,0.01,167000000.0,,-0.17,,,-150000000.0,257000000.0,214000000.0,929000000.0,120000000.0,-155000000.0,-155000000.0,,-209000000.0,868000000.0,185000000.0,2000000.0,54000000.0,,,7000000.0,,396000000.0,442000000.0,760000000.0,582000000.0,3000000.0,290000000.0,1158000000.0,1163000000.0,750000000.0,-305000000.0,1618000000.0,8000000.0,49000000.0,1229400000.0,1257000000.0,1257000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3YTD,2010-01-01,2010-09-30,,-0.66,-0.66,0.03,603000000.0,,-0.66,,,-399000000.0,747000000.0,681000000.0,2821000000.0,387000000.0,-628000000.0,-628000000.0,,-799000000.0,2555000000.0,568000000.0,80000000.0,171000000.0,,,22000000.0,,1434000000.0,1345000000.0,2181000000.0,1717000000.0,8000000.0,998000000.0,3553000000.0,3719000000.0,2318000000.0,-1027000000.0,4873000000.0,29000000.0,146000000.0,1229400000.0,1257000000.0,1257000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1.32,-1.32,0.04,883000000.0,,-1.32,-2000000.0,3000000.0,-709000000.0,15000000.0,938000000.0,3814000000.0,533000000.0,-1171000000.0,-1214000000.0,43000000.0,-1405000000.0,3363000000.0,694000000.0,283000000.0,234000000.0,,,17000000.0,,1626000000.0,1554000000.0,3360000000.0,1649000000.0,7000000.0,1423000000.0,4786000000.0,3972000000.0,2046000000.0,-1923000000.0,5409000000.0,19000000.0,194000000.0,1229400000.0,1257000000.0,1257000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 13:46:55+00:00,-0.28,-0.28,0.01,194000000.0,,-0.28,,,-88000000.0,254000000.0,224000000.0,939000000.0,128000000.0,-277000000.0,-277000000.0,,-335000000.0,856000000.0,189000000.0,,58000000.0,,,8000000.0,,577000000.0,453000000.0,651000000.0,560000000.0,2000000.0,324000000.0,1180000000.0,1326000000.0,756000000.0,-365000000.0,1612000000.0,9000000.0,49000000.0,1196400000.0,1200000000.0,1200000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2YTD,2010-01-01,2010-06-30,,-0.49,-0.49,0.02,436000000.0,,-0.49,,,-249000000.0,490000000.0,467000000.0,1892000000.0,267000000.0,-473000000.0,-473000000.0,,-590000000.0,1687000000.0,383000000.0,78000000.0,117000000.0,,,15000000.0,,1038000000.0,903000000.0,1421000000.0,1135000000.0,5000000.0,708000000.0,2395000000.0,2556000000.0,1568000000.0,-722000000.0,3255000000.0,21000000.0,97000000.0,1196400000.0,1200000000.0,1200000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1.52,-1.52,0.04,1017000000.0,,-1.52,-2000000.0,6000000.0,-833000000.0,10000000.0,962000000.0,3944000000.0,572000000.0,-1393000000.0,-1436000000.0,43000000.0,-1633000000.0,3340000000.0,713000000.0,289000000.0,240000000.0,,,17000000.0,,1688000000.0,1575000000.0,3625000000.0,1645000000.0,13000000.0,1602000000.0,4942000000.0,4052000000.0,2068000000.0,-2269000000.0,5408000000.0,21000000.0,194000000.0,1196400000.0,1200000000.0,1200000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 17:16:41+00:00,-0.21,-0.21,0.01,242000000.0,,-0.21,,,-161000000.0,236000000.0,243000000.0,953000000.0,139000000.0,-196000000.0,-196000000.0,,-255000000.0,831000000.0,194000000.0,78000000.0,59000000.0,,,7000000.0,,461000000.0,450000000.0,770000000.0,575000000.0,3000000.0,384000000.0,1215000000.0,1230000000.0,812000000.0,-357000000.0,1643000000.0,12000000.0,48000000.0,1214300000.0,1194000000.0,1194000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2010.0,Q1TTM,2009-04-01,2010-03-31,,-1.52,-1.52,0.04,1153000000.0,,-1.52,-1000000.0,75000000.0,-670000000.0,19000000.0,982000000.0,4093000000.0,618000000.0,-1304000000.0,-1347000000.0,43000000.0,-1542000000.0,3315000000.0,714000000.0,397000000.0,238000000.0,,,17000000.0,,1497000000.0,1902000000.0,3886000000.0,1671000000.0,27000000.0,1798000000.0,5113000000.0,3957000000.0,2511000000.0,-2017000000.0,5826000000.0,22000000.0,193000000.0,1214300000.0,1194000000.0,1194000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q4,2011-10-01,2011-12-31,,-0.47,-0.47,0.01,95000000.0,,-0.47,,,17000000.0,-732000000.0,166000000.0,861000000.0,89000000.0,-548000000.0,-144000000.0,-404000000.0,-602000000.0,825000000.0,110000000.0,9000000.0,54000000.0,,,-7000000.0,,401000000.0,448000000.0,295000000.0,-80000000.0,-7000000.0,177000000.0,1002000000.0,431000000.0,-226000000.0,-127000000.0,599000000.0,-18000000.0,49000000.0,1261800000.0,1258000000.0,1258000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 10:41:27+00:00,-0.34,-0.34,0.04,472000000.0,,-0.34,,,-28000000.0,,758000000.0,3480000000.0,371000000.0,-215000000.0,189000000.0,-404000000.0,-429000000.0,3410000000.0,663000000.0,112000000.0,214000000.0,,,13000000.0,,1595000000.0,1832000000.0,1530000000.0,1604000000.0,-1000000.0,842000000.0,4252000000.0,3862000000.0,2143000000.0,161000000.0,5553000000.0,1000000.0,199000000.0,1261800000.0,1258000000.0,1258000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3,2011-07-01,2011-09-30,2011-11-02 19:04:56+00:00,0.08,0.08,0.01,112000000.0,,0.08,,,27000000.0,217000000.0,177000000.0,874000000.0,93000000.0,155000000.0,155000000.0,,101000000.0,858000000.0,181000000.0,-3000000.0,54000000.0,,,7000000.0,,356000000.0,482000000.0,355000000.0,529000000.0,1000000.0,206000000.0,1064000000.0,1066000000.0,745000000.0,182000000.0,1603000000.0,6000000.0,49000000.0,1262500000.0,1259000000.0,1261000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.13,0.13,0.03,377000000.0,,0.13,,,-45000000.0,732000000.0,592000000.0,2619000000.0,282000000.0,333000000.0,333000000.0,,173000000.0,2585000000.0,553000000.0,103000000.0,160000000.0,,,20000000.0,,1194000000.0,1384000000.0,1235000000.0,1684000000.0,6000000.0,665000000.0,3250000000.0,3431000000.0,2369000000.0,288000000.0,4954000000.0,19000000.0,150000000.0,1262500000.0,1259000000.0,1261000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.17,0.17,0.04,529000000.0,,0.17,,,-22000000.0,-15000000.0,785000000.0,3542000000.0,384000000.0,422000000.0,493000000.0,-71000000.0,209000000.0,3419000000.0,673000000.0,495000000.0,213000000.0,,,13000000.0,,1291000000.0,1860000000.0,1917000000.0,1607000000.0,2000000.0,915000000.0,4334000000.0,3571000000.0,2540000000.0,471000000.0,5959000000.0,-6000000.0,200000000.0,1262500000.0,1259000000.0,1261000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 13:46:55+00:00,0.04,0.04,0.01,126000000.0,,0.04,,,-60000000.0,248000000.0,208000000.0,865000000.0,94000000.0,109000000.0,109000000.0,,55000000.0,864000000.0,186000000.0,24000000.0,54000000.0,,,7000000.0,,451000000.0,458000000.0,398000000.0,561000000.0,2000000.0,222000000.0,1086000000.0,1198000000.0,781000000.0,49000000.0,1645000000.0,6000000.0,51000000.0,1375000000.0,1258000000.0,1260000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.05,0.05,0.02,265000000.0,,0.05,,,-72000000.0,515000000.0,415000000.0,1745000000.0,189000000.0,178000000.0,178000000.0,,72000000.0,1727000000.0,372000000.0,106000000.0,106000000.0,,,13000000.0,,838000000.0,902000000.0,880000000.0,1155000000.0,5000000.0,459000000.0,2186000000.0,2365000000.0,1624000000.0,106000000.0,3351000000.0,13000000.0,101000000.0,1375000000.0,1258000000.0,1260000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.08,-0.08,0.04,584000000.0,,-0.08,,,-199000000.0,25000000.0,822000000.0,3597000000.0,411000000.0,112000000.0,183000000.0,-71000000.0,-101000000.0,3429000000.0,677000000.0,500000000.0,213000000.0,,,13000000.0,,1331000000.0,1820000000.0,2322000000.0,1660000000.0,4000000.0,999000000.0,4428000000.0,3668000000.0,2545000000.0,-16000000.0,5974000000.0,-4000000.0,200000000.0,1375000000.0,1258000000.0,1260000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 12:56:29+00:00,0.01,0.01,0.01,139000000.0,,0.01,,,-12000000.0,267000000.0,207000000.0,880000000.0,95000000.0,69000000.0,69000000.0,,17000000.0,863000000.0,186000000.0,82000000.0,52000000.0,,,6000000.0,,387000000.0,444000000.0,482000000.0,594000000.0,3000000.0,237000000.0,1100000000.0,1167000000.0,843000000.0,57000000.0,1706000000.0,7000000.0,50000000.0,1700000000.0,1257000000.0,1259000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.4,-0.4,0.04,652000000.0,,-0.4,,,-227000000.0,31000000.0,838000000.0,3671000000.0,445000000.0,-274000000.0,-203000000.0,-71000000.0,-491000000.0,3421000000.0,680000000.0,476000000.0,217000000.0,,,14000000.0,,1457000000.0,1815000000.0,2575000000.0,1659000000.0,4000000.0,1101000000.0,4522000000.0,3796000000.0,2520000000.0,-430000000.0,5941000000.0,-1000000.0,198000000.0,1700000000.0,1257000000.0,1259000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q4,2012-10-01,2012-12-31,,0.2,0.2,0.01,53000000.0,,0.19,,,138000000.0,,-980000000.0,787000000.0,-71000000.0,265000000.0,277000000.0,-12000000.0,207000000.0,818000000.0,162000000.0,-5000000.0,58000000.0,,,993000000.0,,-3304000000.0,750000000.0,37000000.0,438000000.0,2000000.0,-16000000.0,802000000.0,-870000000.0,598000000.0,415000000.0,1416000000.0,2000000.0,-147000000.0,1376400000.0,1381000000.0,1387000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 08:41:19+00:00,0.72,0.72,0.04,284000000.0,,0.71,,,482000000.0,,681000000.0,3211000000.0,317000000.0,1120000000.0,1179000000.0,-59000000.0,991000000.0,3300000000.0,643000000.0,48000000.0,129000000.0,,,9000000.0,,1120000000.0,2052000000.0,213000000.0,1763000000.0,2000000.0,603000000.0,3903000000.0,3526000000.0,2100000000.0,1661000000.0,5400000000.0,2000000.0,,1376400000.0,1381000000.0,1387000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3,2012-07-01,2012-09-30,2012-11-05 17:06:37+00:00,0.21,0.21,0.01,67000000.0,,0.21,,,136000000.0,,1134000000.0,792000000.0,226000000.0,301000000.0,312000000.0,-11000000.0,301000000.0,817000000.0,164000000.0,12000000.0,,,,-816000000.0,,2028000000.0,439000000.0,33000000.0,449000000.0,,293000000.0,1110000000.0,2641000000.0,499000000.0,448000000.0,1316000000.0,,48000000.0,1433300000.0,1414000000.0,1423000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.52,0.52,0.03,231000000.0,,0.52,,,344000000.0,,1661000000.0,2424000000.0,388000000.0,855000000.0,902000000.0,-47000000.0,784000000.0,2482000000.0,481000000.0,53000000.0,71000000.0,,,-984000000.0,,4424000000.0,1302000000.0,176000000.0,1325000000.0,,619000000.0,3101000000.0,4396000000.0,1502000000.0,1246000000.0,3984000000.0,,147000000.0,1433300000.0,1414000000.0,1423000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.05,0.05,0.04,326000000.0,,0.05,,,361000000.0,-732000000.0,1827000000.0,3285000000.0,477000000.0,307000000.0,758000000.0,-451000000.0,182000000.0,3307000000.0,591000000.0,62000000.0,125000000.0,,,-991000000.0,,4825000000.0,1750000000.0,471000000.0,1245000000.0,-7000000.0,796000000.0,4103000000.0,4827000000.0,1276000000.0,1119000000.0,4583000000.0,-18000000.0,196000000.0,1433300000.0,1414000000.0,1423000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2,2012-04-01,2012-06-30,2012-08-06 11:18:11+00:00,0.2,0.2,0.01,76000000.0,,0.2,,,126000000.0,,179000000.0,813000000.0,80000000.0,355000000.0,351000000.0,4000000.0,284000000.0,838000000.0,159000000.0,29000000.0,71000000.0,,,2000000.0,,249000000.0,428000000.0,26000000.0,434000000.0,,156000000.0,994000000.0,842000000.0,507000000.0,477000000.0,1345000000.0,,50000000.0,1420000000.0,1414000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.31,0.31,0.02,164000000.0,,0.31,,,208000000.0,,527000000.0,1632000000.0,162000000.0,554000000.0,590000000.0,-36000000.0,483000000.0,1665000000.0,317000000.0,41000000.0,71000000.0,,,-168000000.0,,590000000.0,863000000.0,143000000.0,876000000.0,,326000000.0,1991000000.0,1755000000.0,1003000000.0,798000000.0,2668000000.0,,99000000.0,1420000000.0,1414000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.08,-0.08,0.04,371000000.0,,-0.08,,,252000000.0,-515000000.0,870000000.0,3367000000.0,344000000.0,161000000.0,601000000.0,-440000000.0,-18000000.0,3348000000.0,608000000.0,47000000.0,179000000.0,,,-168000000.0,,1347000000.0,1793000000.0,793000000.0,1325000000.0,-6000000.0,709000000.0,4057000000.0,3252000000.0,1522000000.0,853000000.0,4870000000.0,-12000000.0,197000000.0,1420000000.0,1414000000.0,1418000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 15:54:38+00:00,0.11,0.11,0.01,88000000.0,,0.11,,,82000000.0,,348000000.0,819000000.0,82000000.0,199000000.0,239000000.0,-40000000.0,199000000.0,827000000.0,158000000.0,12000000.0,,,,-170000000.0,,341000000.0,435000000.0,117000000.0,442000000.0,,170000000.0,997000000.0,913000000.0,496000000.0,321000000.0,1323000000.0,,49000000.0,1809100000.0,1282000000.0,1283000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.24,-0.24,0.04,421000000.0,,-0.24,,,66000000.0,-267000000.0,899000000.0,3419000000.0,358000000.0,-85000000.0,359000000.0,-444000000.0,-247000000.0,3374000000.0,635000000.0,42000000.0,162000000.0,,,-163000000.0,,1549000000.0,1823000000.0,1165000000.0,1452000000.0,-4000000.0,775000000.0,4149000000.0,3608000000.0,1796000000.0,425000000.0,5170000000.0,-6000000.0,198000000.0,1809100000.0,1282000000.0,1283000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q4,2013-10-01,2013-12-31,,0.16,0.16,-0.17,29000000.0,,0.16,,,92000000.0,,151000000.0,764000000.0,56000000.0,227000000.0,241000000.0,-14000000.0,219000000.0,832000000.0,162000000.0,,8000000.0,,,1000000.0,,320000000.0,674000000.0,79000000.0,464000000.0,,85000000.0,917000000.0,946000000.0,526000000.0,333000000.0,1358000000.0,1000000.0,-148000000.0,1397400000.0,1395000000.0,1410000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 08:41:19+00:00,0.78,0.78,-0.1,135000000.0,,0.77,,,452000000.0,,603000000.0,3034000000.0,247000000.0,1122000000.0,1135000000.0,-13000000.0,1090000000.0,3262000000.0,645000000.0,26000000.0,32000000.0,,,6000000.0,,1093000000.0,1993000000.0,138000000.0,1818000000.0,2000000.0,384000000.0,3646000000.0,3556000000.0,2019000000.0,1587000000.0,5281000000.0,3000000.0,,1397400000.0,1395000000.0,1410000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3,2013-07-01,2013-09-30,2013-11-05 20:01:53+00:00,0.21,0.21,0.03,31000000.0,,0.2,,,124000000.0,,144000000.0,764000000.0,55000000.0,293000000.0,293000000.0,0.0,285000000.0,824000000.0,163000000.0,3000000.0,8000000.0,,,2000000.0,,266000000.0,442000000.0,18000000.0,455000000.0,1000000.0,87000000.0,911000000.0,884000000.0,495000000.0,417000000.0,1319000000.0,1000000.0,50000000.0,1357100000.0,1388000000.0,1405000000.0
Regions Financial Corp,RF,CW05CS5KW59QTC0DG824,1281761,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.62,0.62,0.07,106000000.0,,0.61,,,360000000.0,,452000000.0,2270000000.0,191000000.0,895000000.0,894000000.0,1000000.0,871000000.0,2430000000.0,483000000.0,26000000.0,24000000.0,,,5000000.0,,773000000.0,1319000000.0,59000000.0,1354000000.0,2000000.0,299000000.0,2729000000.0,2610000000.0,1493000000.0,1254000000.0,3923000000.0,2000000.0,148000000.0,1357100000.0,1388000000.0,1405000000.0
