company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
EL PASO CORP/DE,EP,,1066107,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 17:23:43+00:00,1.54,1.54,,1176000000.0,1.53,,222000000.0,1116000000.0,442000000.0,674000000.0,1073000000.0,6000000.0,245000000.0,4648000000.0,203000000.0,1582000000.0,,37000000.0,245000000.0,4403000000.0,1285000000.0,101000000.0,2758000000.0,1645000000.0,-981000000.0,664000000.0,4648000000.0,696800000.0,696800000.0,701300000.0
EL PASO CORP/DE,EP,,1066107,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 21:42:18+00:00,-1.24,-1.24,,1205000000.0,-1.24,,-245000000.0,-789000000.0,-789000000.0,,-860000000.0,34000000.0,245000000.0,5363000000.0,62000000.0,4139000000.0,4000000.0,37000000.0,245000000.0,5118000000.0,914000000.0,48000000.0,5348000000.0,-230000000.0,-804000000.0,-1034000000.0,5363000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 21:10:27+00:00,0.63,0.63,0.05,292000000.0,0.58,,215000000.0,452000000.0,452000000.0,,436000000.0,7000000.0,68000000.0,1598000000.0,-3000000.0,399000000.0,,9000000.0,68000000.0,1530000000.0,221000000.0,52000000.0,691000000.0,839000000.0,-172000000.0,667000000.0,1598000000.0,692100000.0,692100000.0,751700000.0
EL PASO CORP/DE,EP,,1066107,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 21:48:43+00:00,0.27,0.27,0.0,298000000.0,0.25,,87000000.0,198000000.0,198000000.0,,191000000.0,7000000.0,71000000.0,1153000000.0,33000000.0,363000000.0,,0.0,71000000.0,1082000000.0,221000000.0,52000000.0,661000000.0,421000000.0,-136000000.0,285000000.0,1153000000.0,707400000.0,707400000.0,764000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q4,2009-10-01,2009-12-31,,0.39,0.39,-0.15,214000000.0,0.39,2123000000.0,26000000.0,301000000.0,301000000.0,,265000000.0,27000000.0,49000000.0,1193000000.0,48000000.0,-1713000000.0,22000000.0,9000000.0,49000000.0,1144000000.0,244000000.0,25000000.0,646000000.0,498000000.0,-171000000.0,327000000.0,1193000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,FY,2009-01-02,2009-12-31,2012-02-27 06:18:00+00:00,-0.83,-0.83,,867000000.0,-0.83,2123000000.0,-399000000.0,-474000000.0,-474000000.0,,-576000000.0,65000000.0,207000000.0,4631000000.0,119000000.0,1463000000.0,22000000.0,37000000.0,207000000.0,4424000000.0,1008000000.0,67000000.0,4475000000.0,-51000000.0,-822000000.0,-873000000.0,4631000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q3YTD,2009-01-01,2009-09-30,,-1.22,-1.22,0.15,653000000.0,-1.22,,-425000000.0,-775000000.0,-775000000.0,,-841000000.0,38000000.0,158000000.0,3438000000.0,71000000.0,3176000000.0,,28000000.0,158000000.0,3280000000.0,764000000.0,42000000.0,3829000000.0,-549000000.0,-651000000.0,-1200000000.0,3438000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 19:11:56+00:00,0.08,0.08,0.05,200000000.0,0.08,,35000000.0,82000000.0,82000000.0,,58000000.0,15000000.0,45000000.0,981000000.0,33000000.0,407000000.0,,9000000.0,45000000.0,936000000.0,256000000.0,11000000.0,607000000.0,329000000.0,-212000000.0,117000000.0,981000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q2YTD,2009-01-01,2009-06-30,,-1.3,-1.3,0.1,453000000.0,-1.3,,-460000000.0,-857000000.0,-857000000.0,,-899000000.0,23000000.0,113000000.0,2457000000.0,38000000.0,2769000000.0,,19000000.0,113000000.0,2344000000.0,508000000.0,31000000.0,3222000000.0,-878000000.0,-439000000.0,-1317000000.0,2457000000.0,696000000.0,696000000.0,696000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q2,2009-04-01,2009-06-30,2010-08-09 16:24:45+00:00,0.11,0.11,0.05,197000000.0,0.11,,66000000.0,100000000.0,100000000.0,,79000000.0,11000000.0,52000000.0,973000000.0,16000000.0,333000000.0,,10000000.0,52000000.0,921000000.0,253000000.0,12000000.0,530000000.0,391000000.0,-225000000.0,166000000.0,973000000.0,696000000.0,696000000.0,696000000.0
