company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
EL PASO CORP/DE,EP,,1066107,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 17:23:43+00:00,-1197000000.0,34000000.0,1054000000.0,1176000000.0,-128000000.0,538000000.0,6629000000.0,,1460000000.0,-3550000000.0,1838000000.0,-3627000000.0,3660000000.0,-33000000.0,-2167000000.0,110000000.0,1805000000.0,-252000000.0,1116000000.0,442000000.0,674000000.0,348000000.0,3344000000.0,36000000.0,-149000000.0,,-2495000000.0,-8902000000.0,0.0,106000000.0
EL PASO CORP/DE,EP,,1066107,2008.0,Q4,2008-10-01,2008-12-31,,,12000000.0,914000000.0,302000000.0,-1137000000.0,,552000000.0,,376000000.0,-831000000.0,319000000.0,,,,376000000.0,-831000000.0,319000000.0,-136000000.0,-1667000000.0,-1667000000.0,,2821000000.0,,10000000.0,-53000000.0,,-852000000.0,-123000000.0,,11000000.0
EL PASO CORP/DE,EP,,1066107,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 21:42:18+00:00,-362000000.0,12000000.0,914000000.0,1205000000.0,-879000000.0,15000000.0,4644000000.0,0.0,717000000.0,-2348000000.0,2362000000.0,,,,717000000.0,-2348000000.0,2370000000.0,739000000.0,-789000000.0,-789000000.0,,2825000000.0,,89000000.0,-186000000.0,,-2757000000.0,-3679000000.0,-77000000.0,682000000.0
EL PASO CORP/DE,EP,,1066107,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 21:10:27+00:00,-362000000.0,,,903000000.0,258000000.0,15000000.0,4092000000.0,,341000000.0,-1517000000.0,2043000000.0,,,,341000000.0,-1517000000.0,2051000000.0,875000000.0,878000000.0,878000000.0,,4000000.0,,79000000.0,-133000000.0,,-1905000000.0,-3556000000.0,-77000000.0,671000000.0
EL PASO CORP/DE,EP,,1066107,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-07 21:48:43+00:00,-336000000.0,,,611000000.0,269000000.0,0.0,2670000000.0,,-520000000.0,-809000000.0,1318000000.0,,,,-520000000.0,-809000000.0,1318000000.0,-11000000.0,426000000.0,426000000.0,,12000000.0,,43000000.0,-87000000.0,,-1175000000.0,-3103000000.0,,659000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q4,2009-10-01,2009-12-31,,-91000000.0,-24000000.0,968000000.0,214000000.0,61000000.0,,249000000.0,145000000.0,-41000000.0,-871000000.0,426000000.0,,,,-41000000.0,-871000000.0,426000000.0,-486000000.0,301000000.0,301000000.0,,-150000000.0,1000000.0,26000000.0,-59000000.0,-33000000.0,-821000000.0,-377000000.0,,48000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,FY,2009-01-02,2009-12-31,2012-02-27 06:18:00+00:00,-130000000.0,-24000000.0,968000000.0,867000000.0,-387000000.0,212000000.0,1618000000.0,145000000.0,77000000.0,-2673000000.0,2207000000.0,,,,77000000.0,-2673000000.0,2207000000.0,-389000000.0,-474000000.0,-474000000.0,,2201000000.0,1000000.0,41000000.0,-225000000.0,-33000000.0,-2902000000.0,-1674000000.0,,351000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q3TTM,2008-10-01,2009-09-30,,-39000000.0,12000000.0,914000000.0,955000000.0,-1585000000.0,212000000.0,1921000000.0,,494000000.0,-2633000000.0,2100000000.0,,,,494000000.0,-2633000000.0,2100000000.0,-39000000.0,-2442000000.0,-2442000000.0,,5172000000.0,,25000000.0,-219000000.0,,-2933000000.0,-1420000000.0,,314000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q3,2009-07-01,2009-09-30,,-39000000.0,,,200000000.0,85000000.0,28000000.0,386000000.0,,279000000.0,-736000000.0,608000000.0,,,,279000000.0,-736000000.0,608000000.0,151000000.0,82000000.0,82000000.0,,241000000.0,,18000000.0,-58000000.0,,-718000000.0,-77000000.0,,3000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 19:11:56+00:00,-39000000.0,,,653000000.0,-448000000.0,212000000.0,1369000000.0,,118000000.0,-1802000000.0,1781000000.0,,,,118000000.0,-1802000000.0,1781000000.0,97000000.0,-775000000.0,-775000000.0,,2351000000.0,,15000000.0,-166000000.0,,-2081000000.0,-1297000000.0,,303000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q2TTM,2008-07-01,2009-06-30,,-26000000.0,12000000.0,914000000.0,1047000000.0,-1681000000.0,199000000.0,2957000000.0,,1076000000.0,-2605000000.0,2217000000.0,,,,1076000000.0,-2605000000.0,2225000000.0,696000000.0,-2072000000.0,-2072000000.0,,4923000000.0,,43000000.0,-207000000.0,,-2945000000.0,-1796000000.0,-77000000.0,323000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q2,2009-04-01,2009-06-30,,,,,197000000.0,31000000.0,184000000.0,141000000.0,,-705000000.0,-530000000.0,364000000.0,,,,-705000000.0,-530000000.0,364000000.0,-871000000.0,100000000.0,100000000.0,,36000000.0,,-16000000.0,-54000000.0,,-604000000.0,-976000000.0,,90000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-09 16:24:45+00:00,,,,453000000.0,-533000000.0,184000000.0,983000000.0,,-161000000.0,-1066000000.0,1173000000.0,,,,-161000000.0,-1066000000.0,1173000000.0,-54000000.0,-857000000.0,-857000000.0,,2110000000.0,,-3000000.0,-108000000.0,,-1363000000.0,-1220000000.0,,300000000.0
EL PASO CORP/DE,EP,,1066107,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 21:31:14+00:00,,,,256000000.0,-564000000.0,,842000000.0,,544000000.0,-536000000.0,809000000.0,,,,544000000.0,-536000000.0,809000000.0,817000000.0,-957000000.0,-957000000.0,,2074000000.0,,13000000.0,-54000000.0,,-759000000.0,-244000000.0,,210000000.0
EL PASO CORP/DE,EP,,1066107,2010.0,Q4,2010-10-01,2010-12-31,,-26000000.0,-17000000.0,956000000.0,243000000.0,27000000.0,384000000.0,1960000000.0,,438000000.0,-1241000000.0,341000000.0,,,,438000000.0,-1241000000.0,341000000.0,-462000000.0,136000000.0,136000000.0,,-65000000.0,2000000.0,,-54000000.0,-6000000.0,-1340000000.0,-1854000000.0,,131000000.0
EL PASO CORP/DE,EP,,1066107,2010.0,FY,2010-01-01,2010-12-31,2012-02-27 06:18:00+00:00,-51000000.0,-17000000.0,956000000.0,942000000.0,-19000000.0,1340000000.0,3361000000.0,120000000.0,1520000000.0,-3561000000.0,1753000000.0,,,,1520000000.0,-3561000000.0,1753000000.0,-288000000.0,924000000.0,924000000.0,,-94000000.0,8000000.0,37000000.0,-182000000.0,-29000000.0,-3981000000.0,-3127000000.0,,463000000.0
EL PASO CORP/DE,EP,,1066107,2010.0,Q3TTM,2009-10-01,2010-09-30,,-116000000.0,-24000000.0,968000000.0,913000000.0,15000000.0,956000000.0,1650000000.0,265000000.0,1041000000.0,-3191000000.0,1838000000.0,,,,1041000000.0,-3191000000.0,1838000000.0,-312000000.0,1089000000.0,1089000000.0,,-179000000.0,7000000.0,63000000.0,-187000000.0,-56000000.0,-3462000000.0,-1650000000.0,,380000000.0
