company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,customerdeposits,employeebenefitassets,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,othertaxespayable,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
NextEra Energy Inc,NEE,,753308,2011.0,Q1,,2011-03-31,2011-05-04 15:55:54+00:00,1075000000.0,1285000000.0,15368000000.0,202000000.0,5888000000.0,425000000.0,,5485000000.0,40000000.0,,,637000000.0,1278000000.0,,55305000000.0,18288000000.0,931000000.0,875000000.0,39937000000.0,,5157000000.0,,1934000000.0,1534000000.0,,,6592000000.0,1646000000.0,940000000.0,487000000.0,,8912000000.0,2966000000.0,53257000000.0,14599000000.0,4519000000.0,6739000000.0,14599000000.0,14599000000.0,38658000000.0,53257000000.0,8801000000.0,31919000000.0
NextEra Energy Inc,NEE,,753308,2012.0,FY,,2012-12-31,2014-02-24 11:06:46+00:00,1281000000.0,2056000000.0,15504000000.0,-255000000.0,5787000000.0,329000000.0,0.0,5540000000.0,,397000000.0,,508000000.0,1031000000.0,,64917000000.0,23177000000.0,976000000.0,1073000000.0,49413000000.0,,6703000000.0,,1047000000.0,1761000000.0,335000000.0,733000000.0,7782000000.0,2041000000.0,1784000000.0,414000000.0,,10783000000.0,4182000000.0,64439000000.0,16068000000.0,5237000000.0,8879000000.0,16068000000.0,16068000000.0,48371000000.0,64439000000.0,9789000000.0,39492000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q3,,2012-09-30,2012-10-25 20:49:44+00:00,1194000000.0,2122000000.0,15737000000.0,-219000000.0,5877000000.0,246000000.0,0.0,5498000000.0,,,,513000000.0,1093000000.0,,63430000000.0,22714000000.0,971000000.0,1055000000.0,47693000000.0,,6166000000.0,,1014000000.0,1829000000.0,,,7855000000.0,2033000000.0,1498000000.0,703000000.0,,10607000000.0,3636000000.0,62049000000.0,15886000000.0,4437000000.0,7875000000.0,15886000000.0,15886000000.0,46163000000.0,62049000000.0,9919000000.0,38288000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q2,,2012-06-30,2012-07-27 17:20:09+00:00,1134000000.0,2008000000.0,15453000000.0,-190000000.0,5848000000.0,295000000.0,0.0,5534000000.0,,,,517000000.0,1060000000.0,,60948000000.0,21580000000.0,957000000.0,1082000000.0,45495000000.0,,5987000000.0,,1469000000.0,2097000000.0,,,8024000000.0,2073000000.0,1471000000.0,625000000.0,,10444000000.0,3270000000.0,60390000000.0,15788000000.0,4854000000.0,7643000000.0,15788000000.0,15788000000.0,44602000000.0,60390000000.0,10041000000.0,36959000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q1,,2012-03-31,2012-04-27 16:36:57+00:00,1073000000.0,1837000000.0,15293000000.0,-94000000.0,5974000000.0,275000000.0,0.0,5228000000.0,,,,528000000.0,1041000000.0,,59261000000.0,20582000000.0,937000000.0,1092000000.0,43968000000.0,,5813000000.0,,1890000000.0,2515000000.0,,,8167000000.0,2131000000.0,1479000000.0,501000000.0,,10089000000.0,3388000000.0,59207000000.0,15223000000.0,5094000000.0,8005000000.0,15223000000.0,15223000000.0,43984000000.0,59207000000.0,10145000000.0,35979000000.0
NextEra Energy Inc,NEE,,753308,2013.0,FY,,2013-12-31,2015-02-20 16:20:04+00:00,1200000000.0,2289000000.0,16728000000.0,56000000.0,6233000000.0,438000000.0,0.0,6415000000.0,,753000000.0,,452000000.0,1456000000.0,,69448000000.0,23969000000.0,1121000000.0,1153000000.0,52720000000.0,0.0,8144000000.0,,1209000000.0,2607000000.0,,,8167000000.0,1730000000.0,2001000000.0,473000000.0,,11569000000.0,4457000000.0,69306000000.0,18040000000.0,5842000000.0,9189000000.0,18040000000.0,18040000000.0,51266000000.0,69306000000.0,10744000000.0,42077000000.0
NextEra Energy Inc,NEE,,753308,2013.0,Q3,,2013-09-30,2013-11-01 14:06:39+00:00,1244000000.0,2241000000.0,16456000000.0,-82000000.0,5970000000.0,558000000.0,0.0,5963000000.0,,8000000.0,,502000000.0,1058000000.0,,67855000000.0,23862000000.0,1085000000.0,1142000000.0,51399000000.0,,7207000000.0,,1523000000.0,1836000000.0,0.0,0.0,8152000000.0,1677000000.0,1828000000.0,783000000.0,,11528000000.0,4848000000.0,67166000000.0,17409000000.0,5472000000.0,9213000000.0,17409000000.0,17409000000.0,49757000000.0,67166000000.0,10295000000.0,40544000000.0
NextEra Energy Inc,NEE,,753308,2013.0,Q2,,2013-06-30,2013-07-31 16:10:26+00:00,1279000000.0,2120000000.0,15951000000.0,-102000000.0,5816000000.0,411000000.0,0.0,5594000000.0,,11000000.0,,501000000.0,1055000000.0,,66411000000.0,23514000000.0,1045000000.0,1120000000.0,50460000000.0,,6861000000.0,,1073000000.0,1750000000.0,0.0,0.0,7922000000.0,1693000000.0,1865000000.0,619000000.0,,11109000000.0,4718000000.0,65217000000.0,16601000000.0,4735000000.0,8867000000.0,16601000000.0,16601000000.0,48616000000.0,65217000000.0,10022000000.0,39749000000.0
NextEra Energy Inc,NEE,,753308,2013.0,Q1,,2013-03-31,2013-05-02 14:53:54+00:00,1094000000.0,1759000000.0,15666000000.0,-136000000.0,5838000000.0,215000000.0,0.0,5561000000.0,,10000000.0,,506000000.0,1049000000.0,,65490000000.0,22866000000.0,981000000.0,1098000000.0,49824000000.0,,6660000000.0,,963000000.0,1639000000.0,0.0,0.0,7944000000.0,1762000000.0,1739000000.0,479000000.0,,10777000000.0,5058000000.0,63843000000.0,16202000000.0,4045000000.0,8776000000.0,16202000000.0,16202000000.0,47641000000.0,63843000000.0,9974000000.0,38865000000.0
NextEra Energy Inc,NEE,,753308,2014.0,FY,,2014-12-31,2015-10-30 13:36:48+00:00,1354000000.0,2159000000.0,17934000000.0,-40000000.0,6623000000.0,577000000.0,0.0,7183000000.0,,739000000.0,,462000000.0,1244000000.0,,73639000000.0,24367000000.0,1399000000.0,1292000000.0,55705000000.0,252000000.0,9261000000.0,,2177000000.0,2716000000.0,,,9637000000.0,2143000000.0,2704000000.0,474000000.0,,12773000000.0,4657000000.0,74929000000.0,19916000000.0,6944000000.0,9663000000.0,19916000000.0,20168000000.0,54761000000.0,74929000000.0,12280000000.0,45098000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q3,,2014-09-30,2014-11-07 16:31:57+00:00,1496000000.0,2411000000.0,17844000000.0,47000000.0,6524000000.0,485000000.0,0.0,6559000000.0,,31000000.0,,457000000.0,1515000000.0,,72911000000.0,24853000000.0,1384000000.0,1269000000.0,55067000000.0,334000000.0,7999000000.0,,1437000000.0,2218000000.0,,,8594000000.0,2254000000.0,1847000000.0,831000000.0,,12204000000.0,4570000000.0,72193000000.0,18810000000.0,5633000000.0,9572000000.0,18810000000.0,19144000000.0,53049000000.0,72193000000.0,11493000000.0,43477000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q2,,2014-06-30,2014-07-31 17:10:44+00:00,1475000000.0,2292000000.0,17402000000.0,59000000.0,6329000000.0,622000000.0,0.0,6510000000.0,,395000000.0,,452000000.0,1496000000.0,,71433000000.0,25049000000.0,1262000000.0,1178000000.0,54031000000.0,,8227000000.0,,1612000000.0,2168000000.0,,,8702000000.0,1995000000.0,1871000000.0,694000000.0,,11860000000.0,4901000000.0,71590000000.0,18429000000.0,6099000000.0,9690000000.0,18429000000.0,18429000000.0,53161000000.0,71590000000.0,11460000000.0,43471000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q1,,2014-03-31,2014-05-02 09:39:10+00:00,1450000000.0,2551000000.0,17061000000.0,21000000.0,6178000000.0,488000000.0,0.0,6455000000.0,,754000000.0,,452000000.0,1476000000.0,,70367000000.0,23824000000.0,1148000000.0,1148000000.0,53306000000.0,,8306000000.0,,1200000000.0,2144000000.0,,,8260000000.0,1638000000.0,1933000000.0,555000000.0,,11684000000.0,5691000000.0,70331000000.0,18160000000.0,6141000000.0,10292000000.0,18160000000.0,18160000000.0,52171000000.0,70331000000.0,10884000000.0,41879000000.0
NextEra Energy Inc,NEE,,753308,2015.0,FY,,2015-12-31,2017-02-23 15:57:53+00:00,2529000000.0,2265000000.0,18944000000.0,-167000000.0,7075000000.0,571000000.0,0.0,8601000000.0,,,,473000000.0,1155000000.0,,80330000000.0,26681000000.0,1786000000.0,1259000000.0,61386000000.0,538000000.0,9827000000.0,,2700000000.0,3650000000.0,,,11357000000.0,2535000000.0,3142000000.0,449000000.0,,14140000000.0,3006000000.0,82479000000.0,22574000000.0,6795000000.0,10107000000.0,22574000000.0,23112000000.0,59367000000.0,82479000000.0,14298000000.0,49260000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q3,,2015-09-30,2015-10-30 13:36:48+00:00,1870000000.0,2310000000.0,19370000000.0,-168000000.0,6739000000.0,1181000000.0,0.0,8499000000.0,,10000000.0,,468000000.0,1303000000.0,,79205000000.0,25604000000.0,1781000000.0,1344000000.0,59835000000.0,508000000.0,9567000000.0,,1812000000.0,2490000000.0,,,10387000000.0,2319000000.0,2537000000.0,883000000.0,,13987000000.0,4660000000.0,79963000000.0,22318000000.0,6657000000.0,10371000000.0,22318000000.0,22826000000.0,57137000000.0,79963000000.0,13471000000.0,46766000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q2,,2015-06-30,2015-08-03 13:48:33+00:00,1517000000.0,2139000000.0,18954000000.0,-4000000.0,6703000000.0,551000000.0,0.0,7886000000.0,,404000000.0,,466000000.0,1281000000.0,,77264000000.0,25235000000.0,1613000000.0,1278000000.0,58310000000.0,263000000.0,9436000000.0,,1974000000.0,2193000000.0,,,9651000000.0,2223000000.0,2582000000.0,706000000.0,,13456000000.0,4539000000.0,77201000000.0,21338000000.0,6346000000.0,9421000000.0,21338000000.0,21601000000.0,55600000000.0,77201000000.0,12545000000.0,46179000000.0
NextEra Energy Inc,NEE,,753308,2015.0,Q1,,2015-03-31,2015-05-01 14:06:01+00:00,1104000000.0,2027000000.0,18445000000.0,-73000000.0,6623000000.0,469000000.0,0.0,7226000000.0,,608000000.0,,464000000.0,1259000000.0,,74678000000.0,24264000000.0,1527000000.0,1249000000.0,56233000000.0,229000000.0,9337000000.0,,1944000000.0,2058000000.0,,,9613000000.0,2206000000.0,2649000000.0,558000000.0,,13082000000.0,5202000000.0,74929000000.0,20235000000.0,6297000000.0,9386000000.0,20235000000.0,20464000000.0,54465000000.0,74929000000.0,12399000000.0,45079000000.0
NextEra Energy Inc,NEE,,753308,2016.0,FY,,2016-12-31,2018-02-16 15:44:58+00:00,3447000000.0,2439000000.0,20101000000.0,-70000000.0,7642000000.0,1292000000.0,0.0,8953000000.0,,,,470000000.0,1177000000.0,,87013000000.0,27818000000.0,2482000000.0,1289000000.0,66912000000.0,990000000.0,11101000000.0,,2389000000.0,3500000000.0,,,12013000000.0,2526000000.0,4656000000.0,480000000.0,,15458000000.0,3022000000.0,89993000000.0,24341000000.0,7409000000.0,10919000000.0,24341000000.0,25331000000.0,64662000000.0,89993000000.0,15672000000.0,53743000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q3,,2016-09-30,2016-11-01 09:06:55+00:00,2800000000.0,2859000000.0,20246000000.0,-36000000.0,7374000000.0,681000000.0,0.0,9044000000.0,,,,469000000.0,1225000000.0,,85863000000.0,28195000000.0,2380000000.0,1309000000.0,65617000000.0,962000000.0,10582000000.0,,1898000000.0,2844000000.0,,,11895000000.0,3114000000.0,3274000000.0,861000000.0,,14899000000.0,3482000000.0,87864000000.0,23907000000.0,6747000000.0,10456000000.0,23907000000.0,24869000000.0,62995000000.0,87864000000.0,15500000000.0,52539000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q2,,2016-06-30,2016-07-28 16:19:58+00:00,1774000000.0,2673000000.0,19583000000.0,-82000000.0,7088000000.0,730000000.0,0.0,8708000000.0,,,,472000000.0,1202000000.0,,83740000000.0,27001000000.0,2114000000.0,1254000000.0,64157000000.0,708000000.0,10121000000.0,,1855000000.0,3117000000.0,,,11435000000.0,2760000000.0,3232000000.0,666000000.0,,14548000000.0,5307000000.0,85420000000.0,23174000000.0,6512000000.0,11336000000.0,23174000000.0,23882000000.0,61538000000.0,85420000000.0,14751000000.0,50202000000.0
NextEra Energy Inc,NEE,,753308,2016.0,Q1,,2016-03-31,2016-04-29 13:02:47+00:00,1139000000.0,2267000000.0,19426000000.0,-113000000.0,6969000000.0,628000000.0,0.0,8650000000.0,,,,472000000.0,1179000000.0,,82320000000.0,27791000000.0,1892000000.0,1287000000.0,62894000000.0,718000000.0,9982000000.0,,2914000000.0,3816000000.0,,,11576000000.0,2619000000.0,3059000000.0,543000000.0,,14375000000.0,4617000000.0,84637000000.0,22912000000.0,7096000000.0,10587000000.0,22912000000.0,23630000000.0,61007000000.0,84637000000.0,14647000000.0,50420000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q3,,2017-09-30,2017-10-26 16:43:16+00:00,2256000000.0,2750000000.0,21460000000.0,48000000.0,7777000000.0,1381000000.0,0.0,9051000000.0,,,,449000000.0,1217000000.0,,92548000000.0,30345000000.0,2983000000.0,1352000000.0,71088000000.0,923000000.0,12563000000.0,,1544000000.0,3412000000.0,,,14466000000.0,2629000000.0,4542000000.0,873000000.0,,17299000000.0,4614000000.0,96781000000.0,26398000000.0,7027000000.0,11604000000.0,26398000000.0,27321000000.0,69460000000.0,96781000000.0,18666000000.0,57856000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q2,,2017-06-30,2017-07-26 17:25:32+00:00,1814000000.0,2480000000.0,21048000000.0,3000000.0,7595000000.0,642000000.0,0.0,9009000000.0,,,,457000000.0,1187000000.0,,90704000000.0,30392000000.0,2950000000.0,1313000000.0,69656000000.0,950000000.0,12102000000.0,,1512000000.0,1803000000.0,,,13150000000.0,2617000000.0,4358000000.0,744000000.0,,16914000000.0,4132000000.0,92890000000.0,25926000000.0,5947000000.0,8950000000.0,25926000000.0,26876000000.0,66014000000.0,92890000000.0,17287000000.0,57064000000.0
NextEra Energy Inc,NEE,,753308,2017.0,Q1,,2017-03-31,2017-04-21 15:53:41+00:00,1237000000.0,2160000000.0,20768000000.0,-40000000.0,7558000000.0,600000000.0,0.0,8956000000.0,,,,464000000.0,1206000000.0,,89168000000.0,28539000000.0,2759000000.0,1303000000.0,68400000000.0,972000000.0,11727000000.0,,1764000000.0,2029000000.0,,,13013000000.0,2614000000.0,4537000000.0,706000000.0,,16581000000.0,5325000000.0,91205000000.0,25497000000.0,5827000000.0,9761000000.0,25497000000.0,26469000000.0,64736000000.0,91205000000.0,16978000000.0,54975000000.0
NextEra Energy Inc,NEE,,753308,2018.0,FY,,2018-12-31,2020-02-14 15:24:19+00:00,2386000000.0,2969000000.0,21749000000.0,-188000000.0,12144000000.0,638000000.0,0.0,10495000000.0,,,,445000000.0,1284000000.0,891000000.0,92083000000.0,26782000000.0,6748000000.0,1223000000.0,70334000000.0,3269000000.0,7367000000.0,,1563000000.0,3325000000.0,,,18052000000.0,1965000000.0,,477000000.0,468000000.0,23837000000.0,10930000000.0,103702000000.0,34144000000.0,6393000000.0,17563000000.0,34144000000.0,37413000000.0,65821000000.0,103702000000.0,26975000000.0,48258000000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q3,,2018-09-30,2018-10-23 16:23:56+00:00,3000000000.0,3119000000.0,21753000000.0,-158000000.0,12254000000.0,497000000.0,0.0,10475000000.0,,,,448000000.0,1509000000.0,,90325000000.0,27048000000.0,6493000000.0,1083000000.0,68572000000.0,3086000000.0,7420000000.0,,3650000000.0,2889000000.0,,,13680000000.0,1736000000.0,0.0,931000000.0,,23935000000.0,5539000000.0,98603000000.0,34252000000.0,8349000000.0,12807000000.0,34252000000.0,37338000000.0,61265000000.0,98603000000.0,21682000000.0,48458000000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q2,,2018-06-30,2018-07-25 16:10:31+00:00,2298000000.0,2891000000.0,21092000000.0,-173000000.0,11894000000.0,478000000.0,0.0,9741000000.0,,,,445000000.0,1490000000.0,,89751000000.0,28356000000.0,6217000000.0,1159000000.0,68659000000.0,3151000000.0,7162000000.0,,1357000000.0,2494000000.0,,,13239000000.0,1722000000.0,0.0,737000000.0,,23453000000.0,4210000000.0,95490000000.0,33021000000.0,5885000000.0,10184000000.0,33021000000.0,36172000000.0,59318000000.0,95490000000.0,20946000000.0,49134000000.0
NextEra Energy Inc,NEE,,753308,2018.0,Q1,,2018-03-31,2018-04-24 16:49:33+00:00,1748000000.0,2389000000.0,20919000000.0,-178000000.0,11914000000.0,550000000.0,0.0,9703000000.0,,,,450000000.0,1459000000.0,,88115000000.0,28062000000.0,6774000000.0,1205000000.0,67196000000.0,3287000000.0,7007000000.0,,1468000000.0,2548000000.0,,,13243000000.0,1729000000.0,0.0,696000000.0,,23181000000.0,4137000000.0,94284000000.0,32706000000.0,5612000000.0,9579000000.0,32706000000.0,35993000000.0,58291000000.0,94284000000.0,21476000000.0,48712000000.0
NextEra Energy Inc,NEE,,753308,2019.0,FY,,2019-12-31,2020-04-23 16:01:38+00:00,3631000000.0,2807000000.0,25168000000.0,-169000000.0,13393000000.0,600000000.0,0.0,11975000000.0,,,,,1437000000.0,4204000000.0,107178000000.0,37543000000.0,7453000000.0,1328000000.0,82010000000.0,4355000000.0,8361000000.0,,2673000000.0,4624000000.0,,,15179000000.0,2694000000.0,,558000000.0,487000000.0,25199000000.0,5040000000.0,117691000000.0,37005000000.0,7408000000.0,13853000000.0,37005000000.0,41360000000.0,75844000000.0,117691000000.0,28273000000.0,61991000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q3,,2019-09-30,2019-10-23 15:02:01+00:00,2838000000.0,3330000000.0,24748000000.0,-181000000.0,13301000000.0,1131000000.0,0.0,11938000000.0,,,,492000000.0,1338000000.0,4427000000.0,103743000000.0,36144000000.0,7180000000.0,1451000000.0,78995000000.0,3582000000.0,8109000000.0,,1767000000.0,3226000000.0,,,14901000000.0,3114000000.0,,1115000000.0,66000000.0,24835000000.0,5643000000.0,114222000000.0,36592000000.0,7679000000.0,13314000000.0,36592000000.0,40174000000.0,73982000000.0,114222000000.0,27846000000.0,60668000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q2,,2019-06-30,2019-07-24 17:11:43+00:00,2598000000.0,3121000000.0,23915000000.0,-191000000.0,13150000000.0,1019000000.0,0.0,10547000000.0,,,,487000000.0,1310000000.0,3798000000.0,100051000000.0,33947000000.0,7202000000.0,1427000000.0,76136000000.0,3516000000.0,8086000000.0,,1904000000.0,2704000000.0,,,14937000000.0,2463000000.0,,853000000.0,68000000.0,24554000000.0,7770000000.0,110552000000.0,34910000000.0,7471000000.0,14412000000.0,34910000000.0,38426000000.0,72058000000.0,110552000000.0,27247000000.0,57646000000.0
NextEra Energy Inc,NEE,,753308,2019.0,Q1,,2019-03-31,2019-04-23 17:18:57+00:00,2398000000.0,2974000000.0,23364000000.0,-213000000.0,13084000000.0,972000000.0,0.0,10520000000.0,,,,484000000.0,1295000000.0,3790000000.0,98158000000.0,29883000000.0,6735000000.0,1410000000.0,74794000000.0,3614000000.0,8050000000.0,,2866000000.0,4095000000.0,,,14495000000.0,2175000000.0,,619000000.0,71000000.0,23919000000.0,10330000000.0,109029000000.0,34226000000.0,8222000000.0,17926000000.0,34226000000.0,37840000000.0,71118000000.0,109029000000.0,26315000000.0,53192000000.0
NextEra Energy Inc,NEE,,753308,2020.0,Q1,,2020-03-31,2020-04-23 16:01:38+00:00,3350000000.0,2621000000.0,25884000000.0,-192000000.0,12761000000.0,3335000000.0,0.0,11673000000.0,,,,,1471000000.0,4201000000.0,109757000000.0,41116000000.0,6862000000.0,1371000000.0,83873000000.0,4472000000.0,8082000000.0,,2398000000.0,3571000000.0,,,14505000000.0,3843000000.0,,711000000.0,238000000.0,24922000000.0,6090000000.0,120637000000.0,36403000000.0,9725000000.0,13722000000.0,36403000000.0,40875000000.0,79524000000.0,120637000000.0,27039000000.0,65802000000.0
