company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
NextEra Energy Inc,NEE,,753308,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:40:05+00:00,285000000.0,20000000.0,1237000000.0,1788000000.0,,932000000.0,308000000.0,3724000000.0,,1514000000.0,-5284000000.0,3834000000.0,1514000000.0,-5284000000.0,3834000000.0,64000000.0,1957000000.0,1957000000.0,,-1128000000.0,261000000.0,390000000.0,-823000000.0,-10448000000.0,-2673000000.0,-1956000000.0,0.0,7447000000.0,0.0
NextEra Energy Inc,NEE,,753308,2010.0,Q3TTM,2009-10-01,2010-09-30,,267000000.0,61000000.0,1110000000.0,1818000000.0,,722000000.0,196000000.0,3991000000.0,,2194000000.0,-5473000000.0,3906000000.0,2194000000.0,-5473000000.0,3906000000.0,627000000.0,2042000000.0,2042000000.0,,-943000000.0,261000000.0,466000000.0,-808000000.0,-11187000000.0,-2793000000.0,-1446000000.0,,8041000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q3,2010-07-01,2010-09-30,,74000000.0,,,530000000.0,,-206000000.0,115000000.0,1418000000.0,,214000000.0,-1273000000.0,1021000000.0,214000000.0,-1273000000.0,1021000000.0,-38000000.0,721000000.0,721000000.0,,-98000000.0,71000000.0,18000000.0,-206000000.0,-2057000000.0,-604000000.0,-1184000000.0,,1370000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 15:19:43+00:00,214000000.0,,,1330000000.0,,434000000.0,184000000.0,3018000000.0,,1340000000.0,-3556000000.0,2769000000.0,1340000000.0,-3556000000.0,2769000000.0,553000000.0,1694000000.0,1694000000.0,,-903000000.0,261000000.0,443000000.0,-616000000.0,-7850000000.0,-2095000000.0,-1507000000.0,,5946000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q2TTM,2009-07-01,2010-06-30,,234000000.0,61000000.0,1110000000.0,1747000000.0,,657000000.0,184000000.0,2606000000.0,,2283000000.0,-5797000000.0,4067000000.0,2283000000.0,-5797000000.0,4067000000.0,553000000.0,2588000000.0,2588000000.0,,-1159000000.0,929000000.0,422000000.0,-794000000.0,-11199000000.0,-2959000000.0,-642000000.0,,7939000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q2,2010-04-01,2010-06-30,,68000000.0,,,386000000.0,,63000000.0,57000000.0,-136000000.0,,-316000000.0,-922000000.0,852000000.0,-316000000.0,-922000000.0,852000000.0,-386000000.0,417000000.0,417000000.0,,-82000000.0,190000000.0,364000000.0,-206000000.0,-2373000000.0,-682000000.0,-221000000.0,,1769000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 15:30:50+00:00,140000000.0,,,800000000.0,,640000000.0,69000000.0,1600000000.0,,1126000000.0,-2283000000.0,1748000000.0,1126000000.0,-2283000000.0,1748000000.0,591000000.0,973000000.0,973000000.0,,-805000000.0,190000000.0,425000000.0,-410000000.0,-5793000000.0,-1491000000.0,-323000000.0,,4576000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q1TTM,2009-04-01,2010-03-31,,251000000.0,61000000.0,1110000000.0,1770000000.0,,617000000.0,161000000.0,3599000000.0,,2823000000.0,-6200000000.0,4316000000.0,2823000000.0,-6200000000.0,4316000000.0,939000000.0,1807000000.0,1807000000.0,,-129000000.0,,-34000000.0,-779000000.0,-10640000000.0,-2801000000.0,-158000000.0,,7275000000.0,
NextEra Energy Inc,NEE,,753308,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 15:55:54+00:00,72000000.0,,,414000000.0,,577000000.0,12000000.0,1736000000.0,,1442000000.0,-1361000000.0,896000000.0,1442000000.0,-1361000000.0,896000000.0,977000000.0,556000000.0,556000000.0,,-723000000.0,,61000000.0,-204000000.0,-3420000000.0,-809000000.0,-102000000.0,,2807000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q4,2011-10-01,2011-12-31,,72000000.0,-95000000.0,1367000000.0,331000000.0,,468000000.0,9000000.0,537000000.0,,-363000000.0,-857000000.0,957000000.0,-363000000.0,-857000000.0,957000000.0,-263000000.0,667000000.0,667000000.0,,-581000000.0,156000000.0,59000000.0,-231000000.0,-1833000000.0,-1157000000.0,-459000000.0,-375000000.0,870000000.0,1204000000.0
NextEra Energy Inc,NEE,,753308,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 11:06:46+00:00,282000000.0,-95000000.0,1367000000.0,1567000000.0,,263000000.0,48000000.0,4400000000.0,,1280000000.0,-5279000000.0,4074000000.0,1280000000.0,-5279000000.0,4074000000.0,75000000.0,1923000000.0,1923000000.0,0.0,39000000.0,366000000.0,-274000000.0,-920000000.0,-7556000000.0,-3489000000.0,-2239000000.0,-375000000.0,4836000000.0,1204000000.0
NextEra Energy Inc,NEE,,753308,2011.0,Q3TTM,2010-10-01,2011-09-30,,281000000.0,20000000.0,1237000000.0,1694000000.0,,293000000.0,163000000.0,4569000000.0,,1817000000.0,-6150000000.0,4182000000.0,1817000000.0,-6150000000.0,4182000000.0,-151000000.0,1519000000.0,1519000000.0,,395000000.0,210000000.0,-386000000.0,-896000000.0,-8321000000.0,-2910000000.0,-2229000000.0,,5467000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q3,2011-07-01,2011-09-30,,79000000.0,,,496000000.0,,-220000000.0,6000000.0,2250000000.0,,1290000000.0,-2063000000.0,1126000000.0,1290000000.0,-2063000000.0,1126000000.0,353000000.0,408000000.0,408000000.0,,363000000.0,,-745000000.0,-230000000.0,-1685000000.0,-705000000.0,-736000000.0,,1072000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-25 20:49:44+00:00,210000000.0,,,1236000000.0,,-205000000.0,39000000.0,3863000000.0,,1643000000.0,-4422000000.0,3117000000.0,1643000000.0,-4422000000.0,3117000000.0,338000000.0,1256000000.0,1256000000.0,,620000000.0,210000000.0,-333000000.0,-689000000.0,-5723000000.0,-2332000000.0,-1780000000.0,0.0,3966000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q2TTM,2010-07-01,2011-06-30,,276000000.0,20000000.0,1237000000.0,1728000000.0,,307000000.0,272000000.0,3737000000.0,,741000000.0,-5360000000.0,4077000000.0,741000000.0,-5360000000.0,4077000000.0,-542000000.0,1832000000.0,1832000000.0,,-66000000.0,281000000.0,377000000.0,-872000000.0,-8693000000.0,-2809000000.0,-2677000000.0,,5765000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q2,2011-04-01,2011-06-30,,60000000.0,,,409000000.0,,14000000.0,15000000.0,924000000.0,,136000000.0,-1282000000.0,1008000000.0,136000000.0,-1282000000.0,1008000000.0,-138000000.0,580000000.0,580000000.0,,-55000000.0,210000000.0,49000000.0,-230000000.0,-1861000000.0,-863000000.0,-783000000.0,,1393000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 17:20:09+00:00,131000000.0,,,740000000.0,,15000000.0,33000000.0,1613000000.0,,353000000.0,-2359000000.0,1991000000.0,353000000.0,-2359000000.0,1991000000.0,-15000000.0,848000000.0,848000000.0,,257000000.0,210000000.0,412000000.0,-459000000.0,-4038000000.0,-1627000000.0,-1044000000.0,0.0,2894000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q1TTM,2010-04-01,2011-03-31,,284000000.0,20000000.0,1237000000.0,1705000000.0,,356000000.0,314000000.0,2677000000.0,,289000000.0,-5000000000.0,3921000000.0,289000000.0,-5000000000.0,3921000000.0,-790000000.0,1669000000.0,1669000000.0,,-93000000.0,261000000.0,692000000.0,-848000000.0,-9205000000.0,-2628000000.0,-2115000000.0,,6141000000.0,
NextEra Energy Inc,NEE,,753308,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:36:57+00:00,71000000.0,,,331000000.0,,1000000.0,18000000.0,689000000.0,,217000000.0,-1077000000.0,983000000.0,217000000.0,-1077000000.0,983000000.0,123000000.0,268000000.0,268000000.0,,312000000.0,0.0,363000000.0,-229000000.0,-2177000000.0,-764000000.0,-261000000.0,0.0,1501000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,Q4,2012-10-01,2012-12-31,,55000000.0,25000000.0,1401000000.0,397000000.0,,155000000.0,19000000.0,2069000000.0,,1675000000.0,-2427000000.0,835000000.0,1675000000.0,-2427000000.0,835000000.0,83000000.0,429000000.0,429000000.0,,-201000000.0,308000000.0,216000000.0,-252000000.0,-2732000000.0,-1103000000.0,-469000000.0,,1192000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:20:04+00:00,259000000.0,25000000.0,1401000000.0,1518000000.0,,341000000.0,405000000.0,6691000000.0,,4888000000.0,-8928000000.0,3992000000.0,4888000000.0,-8928000000.0,3992000000.0,-48000000.0,1911000000.0,1911000000.0,0.0,-37000000.0,669000000.0,346000000.0,-1004000000.0,-10010000000.0,-4565000000.0,-1854000000.0,-19000000.0,5301000000.0,0.0
NextEra Energy Inc,NEE,,753308,2012.0,Q3TTM,2011-10-01,2012-09-30,,276000000.0,-95000000.0,1367000000.0,1452000000.0,,654000000.0,395000000.0,5159000000.0,,2850000000.0,-7358000000.0,4114000000.0,2850000000.0,-7358000000.0,4114000000.0,-394000000.0,2149000000.0,2149000000.0,,-417000000.0,517000000.0,189000000.0,-983000000.0,-9111000000.0,-4619000000.0,-1844000000.0,-394000000.0,4979000000.0,1204000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q3,2012-07-01,2012-09-30,,55000000.0,,,466000000.0,,77000000.0,14000000.0,2122000000.0,,1202000000.0,-2480000000.0,1229000000.0,1202000000.0,-2480000000.0,1229000000.0,-49000000.0,414000000.0,414000000.0,,217000000.0,26000000.0,174000000.0,-252000000.0,-2607000000.0,-1045000000.0,-708000000.0,,998000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 14:06:39+00:00,204000000.0,,,1121000000.0,,186000000.0,386000000.0,4622000000.0,,3213000000.0,-6501000000.0,3157000000.0,3213000000.0,-6501000000.0,3157000000.0,-131000000.0,1482000000.0,1482000000.0,0.0,164000000.0,361000000.0,130000000.0,-752000000.0,-7278000000.0,-3462000000.0,-1385000000.0,-19000000.0,4109000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,Q2TTM,2011-07-01,2012-06-30,,300000000.0,-95000000.0,1367000000.0,1482000000.0,,357000000.0,387000000.0,5287000000.0,,2938000000.0,-6941000000.0,4011000000.0,2938000000.0,-6941000000.0,4011000000.0,8000000.0,2143000000.0,2143000000.0,,-271000000.0,491000000.0,-730000000.0,-961000000.0,-8189000000.0,-4279000000.0,-1872000000.0,-394000000.0,5053000000.0,1204000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q2,2012-04-01,2012-06-30,,73000000.0,,,335000000.0,,134000000.0,360000000.0,1352000000.0,,953000000.0,-2026000000.0,1093000000.0,953000000.0,-2026000000.0,1093000000.0,20000000.0,607000000.0,607000000.0,,-56000000.0,32000000.0,-52000000.0,-252000000.0,-2863000000.0,-1187000000.0,-539000000.0,,2076000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 16:10:26+00:00,149000000.0,,,655000000.0,,109000000.0,372000000.0,2500000000.0,,2011000000.0,-4021000000.0,1928000000.0,2011000000.0,-4021000000.0,1928000000.0,-82000000.0,1068000000.0,1068000000.0,0.0,-53000000.0,335000000.0,-44000000.0,-500000000.0,-4671000000.0,-2417000000.0,-677000000.0,-19000000.0,3111000000.0,
NextEra Energy Inc,NEE,,753308,2012.0,Q1TTM,2011-04-01,2012-03-31,,287000000.0,-95000000.0,1367000000.0,1556000000.0,,237000000.0,42000000.0,4859000000.0,,2121000000.0,-6197000000.0,3926000000.0,2121000000.0,-6197000000.0,3926000000.0,-150000000.0,2116000000.0,2116000000.0,,-270000000.0,669000000.0,-629000000.0,-939000000.0,-7187000000.0,-3955000000.0,-2116000000.0,-394000000.0,4370000000.0,1204000000.0
NextEra Energy Inc,NEE,,753308,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 14:53:54+00:00,76000000.0,,,320000000.0,,-25000000.0,12000000.0,1148000000.0,,1058000000.0,-1995000000.0,835000000.0,1058000000.0,-1995000000.0,835000000.0,-102000000.0,461000000.0,461000000.0,0.0,3000000.0,303000000.0,8000000.0,-248000000.0,-1808000000.0,-1230000000.0,-138000000.0,-19000000.0,1035000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q4,2013-10-01,2013-12-31,,96000000.0,-20000000.0,1480000000.0,640000000.0,,894000000.0,427000000.0,718000000.0,,25000000.0,-1857000000.0,1712000000.0,25000000.0,-1857000000.0,1712000000.0,-120000000.0,327000000.0,96000000.0,231000000.0,-14000000.0,231000000.0,-176000000.0,-286000000.0,-2826000000.0,-642000000.0,-1065000000.0,,1622000000.0,165000000.0
NextEra Energy Inc,NEE,,753308,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 16:20:04+00:00,358000000.0,-20000000.0,1480000000.0,2163000000.0,,878000000.0,842000000.0,4371000000.0,,1130000000.0,-6123000000.0,5102000000.0,1130000000.0,-6123000000.0,5102000000.0,109000000.0,1908000000.0,1677000000.0,231000000.0,26000000.0,385000000.0,88000000.0,-1122000000.0,-7924000000.0,-2857000000.0,-3346000000.0,0.0,4405000000.0,165000000.0
NextEra Energy Inc,NEE,,753308,2013.0,Q3TTM,2012-10-01,2013-09-30,,317000000.0,25000000.0,1401000000.0,1920000000.0,,139000000.0,434000000.0,5722000000.0,,2780000000.0,-6693000000.0,4225000000.0,2780000000.0,-6693000000.0,4225000000.0,312000000.0,2010000000.0,2010000000.0,,-161000000.0,462000000.0,480000000.0,-1088000000.0,-7830000000.0,-3318000000.0,-2750000000.0,,3975000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q3,2013-07-01,2013-09-30,,85000000.0,,,605000000.0,,-153000000.0,406000000.0,791000000.0,,488000000.0,-1481000000.0,1140000000.0,488000000.0,-1481000000.0,1140000000.0,147000000.0,698000000.0,929000000.0,-231000000.0,-326000000.0,-10000000.0,-59000000.0,-279000000.0,-1641000000.0,-657000000.0,-420000000.0,,876000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:31:57+00:00,262000000.0,,,1523000000.0,,-16000000.0,415000000.0,3653000000.0,,1105000000.0,-4266000000.0,3390000000.0,1105000000.0,-4266000000.0,3390000000.0,229000000.0,1581000000.0,1581000000.0,,40000000.0,154000000.0,264000000.0,-836000000.0,-5098000000.0,-2215000000.0,-2281000000.0,,2783000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q2TTM,2012-07-01,2013-06-30,,287000000.0,25000000.0,1401000000.0,1781000000.0,,369000000.0,42000000.0,7053000000.0,,3494000000.0,-7692000000.0,4314000000.0,3494000000.0,-7692000000.0,4314000000.0,116000000.0,1726000000.0,1495000000.0,231000000.0,382000000.0,498000000.0,713000000.0,-1061000000.0,-8796000000.0,-3706000000.0,-3038000000.0,,4097000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q2,2013-04-01,2013-06-30,,96000000.0,,,499000000.0,,-1000000.0,1000000.0,1266000000.0,,235000000.0,-1207000000.0,1168000000.0,235000000.0,-1207000000.0,1168000000.0,196000000.0,611000000.0,611000000.0,,-37000000.0,184000000.0,49000000.0,-278000000.0,-1471000000.0,-687000000.0,-938000000.0,,902000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 17:10:44+00:00,177000000.0,,,918000000.0,,137000000.0,9000000.0,2862000000.0,,617000000.0,-2785000000.0,2250000000.0,617000000.0,-2785000000.0,2250000000.0,82000000.0,883000000.0,652000000.0,231000000.0,366000000.0,164000000.0,323000000.0,-557000000.0,-3457000000.0,-1558000000.0,-1861000000.0,,1907000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q1TTM,2012-04-01,2013-03-31,,264000000.0,25000000.0,1401000000.0,1617000000.0,,504000000.0,401000000.0,7139000000.0,,4212000000.0,-8511000000.0,4239000000.0,4212000000.0,-8511000000.0,4239000000.0,-60000000.0,1722000000.0,1491000000.0,231000000.0,363000000.0,346000000.0,612000000.0,-1035000000.0,-10188000000.0,-4206000000.0,-2639000000.0,,5271000000.0,
NextEra Energy Inc,NEE,,753308,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 09:39:10+00:00,81000000.0,,,419000000.0,,138000000.0,8000000.0,1596000000.0,,382000000.0,-1578000000.0,1082000000.0,382000000.0,-1578000000.0,1082000000.0,-114000000.0,272000000.0,41000000.0,231000000.0,403000000.0,-20000000.0,274000000.0,-279000000.0,-1986000000.0,-871000000.0,-923000000.0,,1005000000.0,
NextEra Energy Inc,NEE,,753308,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 15:57:53+00:00,345000000.0,46000000.0,1598000000.0,2551000000.0,,945000000.0,633000000.0,6005000000.0,,1000000000.0,-6361000000.0,5500000000.0,1000000000.0,-6361000000.0,5500000000.0,139000000.0,2469000000.0,2469000000.0,,-810000000.0,907000000.0,208000000.0,-1261000000.0,-8355000000.0,-3142000000.0,-5284000000.0,,4621000000.0,307000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q4,2014-10-01,2014-12-31,,86000000.0,46000000.0,1598000000.0,692000000.0,,962000000.0,576000000.0,1260000000.0,,843000000.0,-2283000000.0,1532000000.0,843000000.0,-2283000000.0,1532000000.0,92000000.0,884000000.0,884000000.0,,-1092000000.0,907000000.0,-350000000.0,-316000000.0,-2183000000.0,-792000000.0,-1584000000.0,,735000000.0,307000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 13:36:48+00:00,259000000.0,,,1859000000.0,,-17000000.0,57000000.0,4745000000.0,,157000000.0,-4078000000.0,3968000000.0,157000000.0,-4078000000.0,3968000000.0,47000000.0,1585000000.0,1585000000.0,,282000000.0,,558000000.0,-945000000.0,-6172000000.0,-2350000000.0,-3700000000.0,,3886000000.0,
NextEra Energy Inc,NEE,,753308,2014.0,Q3TTM,2013-10-01,2014-09-30,,355000000.0,-20000000.0,1480000000.0,2499000000.0,,877000000.0,484000000.0,5463000000.0,,182000000.0,-5935000000.0,5680000000.0,182000000.0,-5935000000.0,5680000000.0,-73000000.0,1912000000.0,1681000000.0,231000000.0,268000000.0,231000000.0,382000000.0,-1231000000.0,-8998000000.0,-2992000000.0,-4765000000.0,,5508000000.0,165000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q3,2014-07-01,2014-09-30,,89000000.0,,,783000000.0,,-133000000.0,15000000.0,1041000000.0,,-684000000.0,-973000000.0,1520000000.0,-684000000.0,-973000000.0,1520000000.0,-137000000.0,664000000.0,664000000.0,,117000000.0,,788000000.0,-315000000.0,-2361000000.0,-718000000.0,-1425000000.0,,1318000000.0,
NextEra Energy Inc,NEE,,753308,2014.0,Q2TTM,2013-07-01,2014-06-30,,351000000.0,-20000000.0,1480000000.0,2321000000.0,,857000000.0,875000000.0,5213000000.0,,1354000000.0,-6443000000.0,5300000000.0,1354000000.0,-6443000000.0,5300000000.0,211000000.0,1946000000.0,1946000000.0,,-175000000.0,221000000.0,-465000000.0,-1195000000.0,-8278000000.0,-2931000000.0,-3760000000.0,,5066000000.0,165000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q2,2014-04-01,2014-06-30,,82000000.0,,,613000000.0,,185000000.0,17000000.0,1800000000.0,,-34000000.0,-1263000000.0,1431000000.0,-34000000.0,-1263000000.0,1431000000.0,134000000.0,491000000.0,491000000.0,,60000000.0,22000000.0,-140000000.0,-315000000.0,-1578000000.0,-609000000.0,-1558000000.0,,1064000000.0,
NextEra Energy Inc,NEE,,753308,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 13:48:33+00:00,170000000.0,,,1076000000.0,,116000000.0,42000000.0,3704000000.0,,841000000.0,-3105000000.0,2448000000.0,841000000.0,-3105000000.0,2448000000.0,184000000.0,921000000.0,921000000.0,,165000000.0,,-230000000.0,-630000000.0,-3811000000.0,-1632000000.0,-2275000000.0,,2568000000.0,
NextEra Energy Inc,NEE,,753308,2014.0,Q1TTM,2013-04-01,2014-03-31,,365000000.0,-20000000.0,1480000000.0,2207000000.0,,671000000.0,859000000.0,4679000000.0,,1623000000.0,-6387000000.0,5037000000.0,1623000000.0,-6387000000.0,5037000000.0,273000000.0,2066000000.0,2066000000.0,,-272000000.0,383000000.0,-276000000.0,-1158000000.0,-8171000000.0,-3009000000.0,-3140000000.0,,4904000000.0,165000000.0
NextEra Energy Inc,NEE,,753308,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 14:06:01+00:00,88000000.0,,,463000000.0,,-69000000.0,25000000.0,1904000000.0,,875000000.0,-1842000000.0,1017000000.0,875000000.0,-1842000000.0,1017000000.0,50000000.0,430000000.0,430000000.0,,105000000.0,-22000000.0,-90000000.0,-315000000.0,-2233000000.0,-1023000000.0,-717000000.0,,1504000000.0,
