company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Edison International,EIX,,827052,2007.0,FY,2007-01-01,2007-12-31,2010-03-01 09:05:45+00:00,,3.33,3.33,1.175,1181000000.0,3.31,,492000000.0,1305000000.0,1307000000.0,-2000000.0,1098000000.0,207000000.0,5110000000.0,12868000000.0,,,,50000000.0,,3000000.0,,4065000000.0,5110000000.0,7758000000.0,993000000.0,233000000.0,5249000000.0,2509000000.0,-710000000.0,1799000000.0,12868000000.0,326000000.0,326000000.0,331000000.0
Edison International,EIX,,827052,2008.0,FY,2008-01-01,2008-12-31,2010-03-01 09:05:45+00:00,,3.69,3.69,1.225,1313000000.0,3.68,,596000000.0,1348000000.0,1348000000.0,,1215000000.0,133000000.0,2147000000.0,58000000.0,,,,-12000000.0,-10209000000.0,-44000000.0,,4288000000.0,2147000000.0,-2089000000.0,700000000.0,93000000.0,-4652000000.0,2563000000.0,-619000000.0,1944000000.0,58000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2008.0,Q3,2008-07-01,2008-09-30,2009-11-06 09:09:18+00:00,,1.33,1.33,0.305,327000000.0,1.33,,277000000.0,499000000.0,493000000.0,6000000.0,439000000.0,60000000.0,1968000000.0,4294000000.0,,,,-59000000.0,,-1000000.0,,1035000000.0,1968000000.0,2326000000.0,176000000.0,40000000.0,1361000000.0,965000000.0,-195000000.0,770000000.0,4294000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 09:02:56+00:00,,0.79,0.79,0.305,334000000.0,0.79,,83000000.0,297000000.0,298000000.0,-1000000.0,261000000.0,36000000.0,1580000000.0,3477000000.0,,,,9000000.0,,-56000000.0,,1113000000.0,1580000000.0,1897000000.0,165000000.0,31000000.0,1391000000.0,506000000.0,-125000000.0,381000000.0,3477000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2009.0,Q4,2009-10-01,2009-12-31,,,0.65,0.65,0.32,364000000.0,0.65,,72000000.0,226000000.0,228000000.0,-2000000.0,212000000.0,-37000000.0,1575000000.0,5880000000.0,,,,23000000.0,2246000000.0,3000000.0,51000000.0,1251000000.0,1575000000.0,4305000000.0,176000000.0,12000000.0,3864000000.0,441000000.0,-141000000.0,300000000.0,5880000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 16:06:02+00:00,,2.59,2.59,1.245,1418000000.0,2.58,,-98000000.0,945000000.0,952000000.0,-7000000.0,849000000.0,45000000.0,4268000000.0,12361000000.0,,,,114000000.0,,890000000.0,51000000.0,4387000000.0,4268000000.0,8093000000.0,732000000.0,74000000.0,6695000000.0,1398000000.0,-544000000.0,854000000.0,12361000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2009.0,Q3,2009-07-01,2009-09-30,2009-11-06 09:09:18+00:00,,1.23,1.23,0.31,365000000.0,1.22,,232000000.0,443000000.0,444000000.0,-1000000.0,403000000.0,40000000.0,1438000000.0,3664000000.0,,,,58000000.0,,,,1093000000.0,1438000000.0,2226000000.0,187000000.0,37000000.0,1458000000.0,768000000.0,-92000000.0,676000000.0,3664000000.0,327600000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2009.0,Q3YTD,2009-01-01,2009-09-30,,,1.94,1.94,0.93,1054000000.0,1.93,,-170000000.0,719000000.0,724000000.0,-5000000.0,637000000.0,82000000.0,2693000000.0,6481000000.0,,,,91000000.0,-2246000000.0,887000000.0,,3136000000.0,2693000000.0,3788000000.0,556000000.0,62000000.0,2831000000.0,957000000.0,-403000000.0,554000000.0,6481000000.0,327600000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2009.0,Q2,2009-04-01,2009-06-30,2009-08-07 09:02:56+00:00,,-0.05,-0.05,0.31,347000000.0,-0.05,,-524000000.0,7000000.0,14000000.0,-7000000.0,-16000000.0,23000000.0,328000000.0,5000000.0,,,,13000000.0,-2246000000.0,866000000.0,,1074000000.0,328000000.0,-323000000.0,182000000.0,23000000.0,41000000.0,-364000000.0,-146000000.0,-510000000.0,5000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2009.0,Q2YTD,2009-01-01,2009-06-30,,,0.71,0.71,0.62,689000000.0,0.71,,-402000000.0,276000000.0,280000000.0,-4000000.0,234000000.0,42000000.0,1255000000.0,2817000000.0,,,,33000000.0,-2246000000.0,887000000.0,,2043000000.0,1255000000.0,1562000000.0,369000000.0,25000000.0,1373000000.0,189000000.0,-311000000.0,-122000000.0,2817000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 09:08:36+00:00,,0.76,0.76,0.31,342000000.0,0.76,,122000000.0,269000000.0,266000000.0,3000000.0,250000000.0,19000000.0,927000000.0,2812000000.0,,,,20000000.0,,21000000.0,,969000000.0,927000000.0,1885000000.0,187000000.0,2000000.0,1332000000.0,553000000.0,-165000000.0,388000000.0,2812000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2010.0,Q4,2010-10-01,2010-12-31,,,0.51,0.51,0.32,147000000.0,0.49,,74000000.0,179000000.0,18000000.0,161000000.0,166000000.0,-39000000.0,686000000.0,3468000000.0,,,,21000000.0,2203000000.0,-1000000.0,52000000.0,325000000.0,686000000.0,2782000000.0,-78000000.0,-115000000.0,2674000000.0,108000000.0,-16000000.0,92000000.0,3468000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 16:04:21+00:00,,3.84,3.84,1.265,1274000000.0,3.82,,335000000.0,1308000000.0,1144000000.0,164000000.0,1256000000.0,,3293000000.0,9996000000.0,,,,88000000.0,,2000000.0,52000000.0,3608000000.0,3293000000.0,6703000000.0,440000000.0,12000000.0,4884000000.0,1819000000.0,-340000000.0,1479000000.0,9996000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2010.0,Q3,2010-07-01,2010-09-30,2010-10-29 09:02:45+00:00,,1.56,1.56,0.315,378000000.0,1.56,,247000000.0,523000000.0,527000000.0,-4000000.0,510000000.0,13000000.0,1446000000.0,3788000000.0,,,,21000000.0,,,,1102000000.0,1446000000.0,2342000000.0,175000000.0,66000000.0,1480000000.0,862000000.0,-88000000.0,774000000.0,3788000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2010.0,Q3YTD,2010-01-01,2010-09-30,,,3.33,3.33,0.95,1127000000.0,3.33,,261000000.0,1129000000.0,1126000000.0,3000000.0,1090000000.0,39000000.0,2607000000.0,6528000000.0,,,,67000000.0,-2203000000.0,3000000.0,,3283000000.0,2607000000.0,3921000000.0,518000000.0,127000000.0,2210000000.0,1711000000.0,-324000000.0,1387000000.0,6528000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2010.0,Q3TTM,2009-10-01,2010-09-30,,,3.98,3.98,1.26,1491000000.0,3.98,,333000000.0,1355000000.0,1354000000.0,1000000.0,1302000000.0,2000000.0,4182000000.0,12408000000.0,,,,90000000.0,43000000.0,6000000.0,51000000.0,4534000000.0,4182000000.0,8226000000.0,694000000.0,139000000.0,6074000000.0,2152000000.0,-465000000.0,1687000000.0,12408000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2010.0,Q2,2010-04-01,2010-06-30,2010-08-05 08:52:09+00:00,,1.05,1.05,0.315,380000000.0,1.05,,-136000000.0,357000000.0,356000000.0,1000000.0,344000000.0,13000000.0,866000000.0,2741000000.0,,,,20000000.0,,,,1144000000.0,866000000.0,1875000000.0,175000000.0,24000000.0,1524000000.0,351000000.0,-131000000.0,220000000.0,2741000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2010.0,Q2YTD,2010-01-01,2010-06-30,,,1.77,1.77,0.63,749000000.0,1.77,,14000000.0,606000000.0,599000000.0,7000000.0,580000000.0,26000000.0,1161000000.0,2740000000.0,,,,46000000.0,-2203000000.0,3000000.0,,2181000000.0,1161000000.0,1579000000.0,343000000.0,61000000.0,730000000.0,849000000.0,-236000000.0,613000000.0,2740000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2010.0,Q2TTM,2009-07-01,2010-06-30,,,3.65,3.65,1.26,1478000000.0,3.64,,318000000.0,1275000000.0,1271000000.0,4000000.0,1195000000.0,29000000.0,4174000000.0,12284000000.0,,,,127000000.0,43000000.0,6000000.0,51000000.0,4525000000.0,4174000000.0,8110000000.0,706000000.0,110000000.0,6052000000.0,2058000000.0,-469000000.0,1589000000.0,12284000000.0,326000000.0,326000000.0,327000000.0
Edison International,EIX,,827052,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 09:08:36+00:00,,0.72,0.72,0.315,369000000.0,0.72,,150000000.0,249000000.0,243000000.0,6000000.0,236000000.0,13000000.0,295000000.0,-1000000.0,,,,26000000.0,-2203000000.0,3000000.0,,1037000000.0,295000000.0,-296000000.0,168000000.0,37000000.0,-794000000.0,498000000.0,-105000000.0,393000000.0,-1000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2.55,2.55,1.25,1445000000.0,2.54,,-70000000.0,925000000.0,929000000.0,-4000000.0,835000000.0,39000000.0,3636000000.0,9548000000.0,,,,120000000.0,-2203000000.0,872000000.0,51000000.0,4455000000.0,3636000000.0,5912000000.0,713000000.0,109000000.0,4569000000.0,1343000000.0,-484000000.0,859000000.0,9548000000.0,326000000.0,326000000.0,328000000.0
Edison International,EIX,,827052,2011.0,Q4,2011-10-01,2011-12-31,,,-2.57,-2.57,0.32,139000000.0,-2.56,,199000000.0,-824000000.0,251000000.0,-1075000000.0,-839000000.0,,69000000.0,842000000.0,,,,13000000.0,,26000000.0,15000000.0,187000000.0,69000000.0,773000000.0,-117000000.0,-101000000.0,352000000.0,421000000.0,29000000.0,450000000.0,842000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,FY,2011-01-01,2011-12-31,2013-02-26 16:04:21+00:00,,-0.11,-0.11,1.285,1427000000.0,-0.11,,568000000.0,22000000.0,1100000000.0,-1078000000.0,-37000000.0,,3356000000.0,10588000000.0,,,,86000000.0,,26000000.0,59000000.0,3718000000.0,3356000000.0,7232000000.0,485000000.0,6000000.0,5171000000.0,2061000000.0,-393000000.0,1668000000.0,10588000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q3,2011-07-01,2011-09-30,2011-11-02 09:33:28+00:00,,1.31,1.31,0.32,436000000.0,1.3,,242000000.0,441000000.0,441000000.0,0.0,426000000.0,0.0,1616000000.0,3981000000.0,,,,16000000.0,,,15000000.0,1119000000.0,1616000000.0,2365000000.0,203000000.0,60000000.0,1555000000.0,810000000.0,-127000000.0,683000000.0,3981000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q3YTD,2011-01-01,2011-09-30,,,2.46,2.46,0.96,1288000000.0,2.45,,369000000.0,846000000.0,849000000.0,-3000000.0,802000000.0,,3287000000.0,9746000000.0,,,,73000000.0,,,44000000.0,3531000000.0,3287000000.0,6459000000.0,602000000.0,107000000.0,4819000000.0,1640000000.0,-422000000.0,1218000000.0,9746000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2.97,2.97,1.28,1435000000.0,2.94,,443000000.0,1025000000.0,867000000.0,158000000.0,968000000.0,-39000000.0,3973000000.0,13214000000.0,,,,94000000.0,2203000000.0,-1000000.0,96000000.0,3856000000.0,3973000000.0,9241000000.0,524000000.0,-8000000.0,7493000000.0,1748000000.0,-438000000.0,1310000000.0,13214000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 09:00:16+00:00,,0.54,0.54,0.32,435000000.0,0.54,,62000000.0,191000000.0,192000000.0,-1000000.0,176000000.0,,905000000.0,2983000000.0,,,,29000000.0,,,15000000.0,1263000000.0,905000000.0,2078000000.0,203000000.0,48000000.0,1698000000.0,380000000.0,-126000000.0,254000000.0,2983000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q2YTD,2011-01-01,2011-06-30,,,1.15,1.15,0.64,852000000.0,1.15,,127000000.0,405000000.0,408000000.0,-3000000.0,376000000.0,,1671000000.0,5765000000.0,,,,57000000.0,,,29000000.0,2412000000.0,1671000000.0,4094000000.0,399000000.0,47000000.0,3264000000.0,830000000.0,-295000000.0,535000000.0,5765000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q2TTM,2010-07-01,2011-06-30,,,3.22,3.22,1.28,1377000000.0,3.2,,448000000.0,1107000000.0,953000000.0,154000000.0,1052000000.0,-26000000.0,3803000000.0,13021000000.0,,,,99000000.0,2203000000.0,-1000000.0,81000000.0,3839000000.0,3803000000.0,9218000000.0,496000000.0,-2000000.0,7418000000.0,1800000000.0,-399000000.0,1401000000.0,13021000000.0,326000000.0,326000000.0,329000000.0
Edison International,EIX,,827052,2011.0,Q1,2011-01-01,2011-03-31,2011-05-02 08:55:09+00:00,,0.61,0.61,0.32,417000000.0,0.61,,65000000.0,214000000.0,216000000.0,-2000000.0,200000000.0,,766000000.0,2782000000.0,,,,28000000.0,,,14000000.0,1149000000.0,766000000.0,2016000000.0,196000000.0,-1000000.0,1566000000.0,450000000.0,-169000000.0,281000000.0,2782000000.0,326000000.0,326000000.0,328000000.0
