company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
SBA Communications Corp,SBAC,,1034054,2010.0,Q2,2010-04-01,2010-06-30,,-81625000.0,16994000.0,563000.0,30241000.0,68831000.0,,6740000.0,1928000.0,1211082000.0,147239000.0,-98291000.0,60717000.0,147239000.0,-98291000.0,60717000.0,109665000.0,-83854000.0,-83854000.0,,52006000.0,,-691000.0,,,-2170000.0,-15337000.0,-977371000.0,-88400000.0,1510000.0,22000.0
SBA Communications Corp,SBAC,,1034054,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 12:36:07+00:00,-111970000.0,34353000.0,647000.0,78656000.0,136277000.0,,-5733000.0,6753000.0,1214267000.0,139530000.0,-171043000.0,98135000.0,139530000.0,-171043000.0,98135000.0,66622000.0,-121265000.0,-121265000.0,,54503000.0,,-667000.0,,,-34470000.0,-27498000.0,-984409000.0,-97081000.0,3527000.0,35000.0
SBA Communications Corp,SBAC,,1034054,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:56:00+00:00,-30345000.0,17359000.0,84000.0,48415000.0,67446000.0,,-12473000.0,4825000.0,3185000.0,-7709000.0,-72752000.0,37418000.0,-7709000.0,-72752000.0,37418000.0,-43043000.0,-37411000.0,-37411000.0,,2497000.0,,24000.0,,,-32300000.0,-12161000.0,-7038000.0,-8681000.0,2017000.0,13000.0
SBA Communications Corp,SBAC,,1034054,2011.0,Q2,2011-04-01,2011-06-30,,-75747000.0,17814000.0,1780000.0,30994000.0,76691000.0,86000.0,1629000.0,1427000.0,567617000.0,224691000.0,-111833000.0,69701000.0,224691000.0,-111833000.0,69701000.0,182645000.0,-29910000.0,-29910000.0,,3477000.0,,1200000.0,,,,-35582000.0,-269318000.0,-75035000.0,-1686000.0,-18000.0
SBA Communications Corp,SBAC,,1034054,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 07:03:08+00:00,-166044000.0,35406000.0,2291000.0,76526000.0,151569000.0,95000.0,-8344000.0,6346000.0,742617000.0,311092000.0,-220581000.0,122889000.0,311092000.0,-220581000.0,122889000.0,213495000.0,-64286000.0,-64286000.0,,8544000.0,,1200000.0,,-717000.0,,-55737000.0,-287083000.0,-150071000.0,,
SBA Communications Corp,SBAC,,1034054,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 14:40:57+00:00,-90297000.0,17592000.0,511000.0,45532000.0,74878000.0,9000.0,-9973000.0,4919000.0,175000000.0,86401000.0,-108748000.0,53188000.0,86401000.0,-108748000.0,53188000.0,30850000.0,-34376000.0,-34376000.0,,5067000.0,,,,-717000.0,,-20155000.0,-17765000.0,-75036000.0,1686000.0,18000.0
SBA Communications Corp,SBAC,,1034054,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:09:56+00:00,-2252724000.0,12870000.0,5304000.0,182474000.0,408467000.0,1212000.0,-34472000.0,283872000.0,3370305000.0,2110481000.0,-2269120000.0,340914000.0,2110481000.0,-2269120000.0,340914000.0,185783000.0,-181390000.0,-183686000.0,2296000.0,137735000.0,,96869000.0,2296000.0,,,-113265000.0,-1543696000.0,,,
SBA Communications Corp,SBAC,,1034054,2012.0,Q2,2012-04-01,2012-06-30,,-900243000.0,-13330000.0,2264000.0,43923000.0,93998000.0,-101000.0,-4543000.0,7818000.0,876310000.0,402141000.0,-924964000.0,82729000.0,402141000.0,-924964000.0,82729000.0,-438815000.0,-53454000.0,-54834000.0,1380000.0,61438000.0,4648000.0,-1286000.0,1380000.0,,,-23435000.0,-486635000.0,,,
SBA Communications Corp,SBAC,,1034054,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 11:36:34+00:00,-951391000.0,6094000.0,2683000.0,93920000.0,176098000.0,-104000.0,-20848000.0,297483000.0,1076310000.0,890232000.0,-1000854000.0,148769000.0,890232000.0,-1000854000.0,148769000.0,39423000.0,-76105000.0,-77485000.0,1380000.0,64910000.0,4648000.0,-1176000.0,1380000.0,,,-48287000.0,-488209000.0,,,
SBA Communications Corp,SBAC,,1034054,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 07:01:07+00:00,-51148000.0,19424000.0,419000.0,49997000.0,82100000.0,-3000.0,-16305000.0,289665000.0,200000000.0,488091000.0,-75890000.0,66040000.0,488091000.0,-75890000.0,66040000.0,478238000.0,-22651000.0,-22651000.0,,3472000.0,,110000.0,,,,-24852000.0,-1574000.0,,,
SBA Communications Corp,SBAC,,1034054,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 12:05:00+00:00,-677379000.0,15560000.0,6645000.0,244123000.0,533334000.0,-2213000.0,-61826000.0,,1657891000.0,210837000.0,-817198000.0,497587000.0,210837000.0,-817198000.0,497587000.0,-110987000.0,-55909000.0,-55909000.0,,66428000.0,182855000.0,29074000.0,,,,-168893000.0,-1531997000.0,-97912000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q4,2013-10-01,2013-12-31,,-330324000.0,4052000.0,1437000.0,58715000.0,133328000.0,-3433000.0,7520000.0,-10167000.0,228037000.0,149327000.0,-367730000.0,154539000.0,149327000.0,-367730000.0,154539000.0,-67297000.0,-19162000.0,-19162000.0,,28801000.0,-26560000.0,28114000.0,,,,-65520000.0,13505000.0,-55488000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q3,2013-07-01,2013-09-30,,-91646000.0,3981000.0,1959000.0,67253000.0,133281000.0,636000.0,-31237000.0,4062000.0,-1081000.0,8512000.0,-124070000.0,114889000.0,8512000.0,-124070000.0,114889000.0,-33000.0,21528000.0,21528000.0,,-12664000.0,26562000.0,747000.0,,6008000.0,,-33171000.0,-8263000.0,-18776000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 19:25:37+00:00,-347055000.0,11508000.0,5208000.0,185408000.0,400006000.0,1220000.0,-69346000.0,10167000.0,1429854000.0,61510000.0,-449468000.0,343048000.0,61510000.0,-449468000.0,343048000.0,-43690000.0,-36747000.0,-36747000.0,,37627000.0,209415000.0,960000.0,,,,-103373000.0,-1545502000.0,-42424000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1556742000.0,14303000.0,5870000.0,206709000.0,499094000.0,1900000.0,-51733000.0,-7506000.0,3724930000.0,1273247000.0,-1593664000.0,420304000.0,1273247000.0,-1593664000.0,420304000.0,102703000.0,-163560000.0,-164476000.0,916000.0,123116000.0,178205000.0,98258000.0,916000.0,-6008000.0,,-135180000.0,-2592726000.0,-23648000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q2,2013-04-01,2013-06-30,,-45867000.0,3923000.0,1596000.0,56528000.0,141089000.0,-1175000.0,-1035000.0,1780000.0,1430935000.0,15197000.0,-80741000.0,133931000.0,15197000.0,-80741000.0,133931000.0,67212000.0,-35899000.0,-35899000.0,,25853000.0,137623000.0,-1095000.0,,,,-33779000.0,-1531493000.0,-23648000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 17:16:24+00:00,-255409000.0,7527000.0,3249000.0,118155000.0,266725000.0,584000.0,-38109000.0,6105000.0,1430935000.0,52998000.0,-325398000.0,228159000.0,52998000.0,-325398000.0,228159000.0,-43657000.0,-58275000.0,-58275000.0,,50291000.0,182853000.0,213000.0,,-6008000.0,,-70202000.0,-1537239000.0,-23648000.0,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2411118000.0,-2950000.0,6538000.0,194104000.0,452003000.0,2974000.0,-55241000.0,-1468000.0,3170305000.0,1660191000.0,-2437887000.0,369102000.0,1660191000.0,-2437887000.0,369102000.0,-403324000.0,-181115000.0,-183411000.0,2296000.0,158701000.0,45230000.0,98067000.0,2296000.0,-6008000.0,,-124836000.0,-1547868000.0,,,
SBA Communications Corp,SBAC,,1034054,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 21:56:02+00:00,-209542000.0,3604000.0,1653000.0,61627000.0,125636000.0,1759000.0,-37074000.0,4325000.0,,37801000.0,-244657000.0,94228000.0,37801000.0,-244657000.0,94228000.0,-110869000.0,-22376000.0,-22376000.0,,24438000.0,45230000.0,1308000.0,,-6008000.0,,-36423000.0,-5746000.0,,,
SBA Communications Corp,SBAC,,1034054,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 14:05:19+00:00,-1585222000.0,17572000.0,7525000.0,278359000.0,627072000.0,,-25604000.0,,4433891000.0,995298000.0,-1764127000.0,674340000.0,995298000.0,-1764127000.0,674340000.0,-80512000.0,-24295000.0,-24295000.0,,79595000.0,,11457000.0,13977000.0,,,-211251000.0,-2553608000.0,-884985000.0,20889000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q4,2014-10-01,2014-12-31,,-536474000.0,4458000.0,1148000.0,62256000.0,162214000.0,-16480000.0,2349000.0,,1643095000.0,4935000.0,-600141000.0,189052000.0,4935000.0,-600141000.0,189052000.0,-408657000.0,390000.0,390000.0,,19641000.0,,13239000.0,13977000.0,,,-79904000.0,-1356009000.0,-282151000.0,2998000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 15:27:28+00:00,-1048748000.0,13114000.0,6377000.0,216103000.0,464858000.0,16480000.0,-27953000.0,,2790796000.0,990363000.0,-1163986000.0,485288000.0,990363000.0,-1163986000.0,485288000.0,328145000.0,-24685000.0,-24685000.0,,59954000.0,,-1782000.0,,,,-131347000.0,-1197599000.0,-602834000.0,17891000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q3TTM,2013-10-01,2014-09-30,,-1379072000.0,17166000.0,7814000.0,274818000.0,598186000.0,13047000.0,-20433000.0,-10167000.0,3018833000.0,1139690000.0,-1531716000.0,639827000.0,1139690000.0,-1531716000.0,639827000.0,260848000.0,-43847000.0,-43847000.0,,88755000.0,-26560000.0,26332000.0,,,,-196867000.0,-1184094000.0,-658322000.0,17891000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q3,2014-07-01,2014-09-30,,-81274000.0,4598000.0,2023000.0,86412000.0,159411000.0,-1770000.0,-29917000.0,,1032346000.0,331368000.0,-137336000.0,150343000.0,331368000.0,-137336000.0,150343000.0,342605000.0,-16624000.0,-16624000.0,,32875000.0,14439000.0,3134000.0,,,,-59196000.0,-388810000.0,-326607000.0,,
SBA Communications Corp,SBAC,,1034054,2014.0,Q2TTM,2013-07-01,2014-06-30,,-1389444000.0,16549000.0,7750000.0,255659000.0,572056000.0,15453000.0,-21753000.0,-6105000.0,1985406000.0,816834000.0,-1518450000.0,604373000.0,816834000.0,-1518450000.0,604373000.0,-81790000.0,-5695000.0,-5695000.0,,43216000.0,-14437000.0,23945000.0,,6008000.0,,-170842000.0,-803547000.0,-350491000.0,17891000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q2,2014-04-01,2014-06-30,,-39821000.0,4279000.0,2403000.0,59367000.0,161005000.0,269000.0,-6105000.0,,99980000.0,-305167000.0,-85094000.0,174730000.0,-305167000.0,-85094000.0,174730000.0,-215262000.0,-9468000.0,-9468000.0,,25019000.0,-9841000.0,-5360000.0,,,,-39913000.0,-119079000.0,-276227000.0,,
SBA Communications Corp,SBAC,,1034054,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 12:28:43+00:00,-967474000.0,8516000.0,4354000.0,129691000.0,305447000.0,18250000.0,1964000.0,,1758450000.0,658995000.0,-1026650000.0,334945000.0,658995000.0,-1026650000.0,334945000.0,-14460000.0,-8061000.0,-8061000.0,,27079000.0,-14439000.0,-4916000.0,,,,-72151000.0,-808789000.0,-276227000.0,17891000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q1TTM,2013-04-01,2014-03-31,,-1395490000.0,16193000.0,6943000.0,252820000.0,552140000.0,14009000.0,-16683000.0,-4325000.0,3316361000.0,1137198000.0,-1514097000.0,563574000.0,1137198000.0,-1514097000.0,563574000.0,200684000.0,-32126000.0,-32126000.0,,44050000.0,133027000.0,28210000.0,,6008000.0,,-164708000.0,-2215961000.0,-97912000.0,17891000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 15:47:01+00:00,-927653000.0,4237000.0,1951000.0,70324000.0,144442000.0,17981000.0,8069000.0,,1658470000.0,964162000.0,-941556000.0,160215000.0,964162000.0,-941556000.0,160215000.0,200802000.0,1407000.0,1407000.0,,2060000.0,-4598000.0,444000.0,,,,-32238000.0,-689710000.0,,17891000.0,
SBA Communications Corp,SBAC,,1034054,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 12:56:25+00:00,-609530000.0,19154000.0,9431000.0,322396000.0,660021000.0,,-35594000.0,,1761698000.0,75751000.0,-737065000.0,723030000.0,75751000.0,-737065000.0,723030000.0,61716000.0,-175656000.0,-175656000.0,,255105000.0,,-8556000.0,,,,-208707000.0,-1085000000.0,-600947000.0,89728000.0,
SBA Communications Corp,SBAC,,1034054,2015.0,Q4,2015-10-01,2015-12-31,,-200819000.0,5181000.0,1862000.0,69971000.0,161461000.0,12691000.0,3762000.0,,492247000.0,-2762000.0,-170334000.0,188293000.0,-2762000.0,-170334000.0,188293000.0,27888000.0,31017000.0,31017000.0,,-13128000.0,,-12847000.0,,,,-46396000.0,-445000000.0,-50009000.0,89728000.0,
SBA Communications Corp,SBAC,,1034054,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 14:39:26+00:00,-408711000.0,13973000.0,7569000.0,252425000.0,498560000.0,-12691000.0,-39356000.0,,1269451000.0,78513000.0,-566731000.0,534737000.0,78513000.0,-566731000.0,534737000.0,33828000.0,-206673000.0,-206673000.0,,268233000.0,,4291000.0,,,,-162311000.0,-640000000.0,-550938000.0,,
SBA Communications Corp,SBAC,,1034054,2015.0,Q3TTM,2014-10-01,2015-09-30,,-945185000.0,18431000.0,8717000.0,314681000.0,660774000.0,-29171000.0,-37007000.0,,2912546000.0,83448000.0,-1166872000.0,723789000.0,83448000.0,-1166872000.0,723789000.0,-374829000.0,-206283000.0,-206283000.0,,287874000.0,,17530000.0,13977000.0,,,-242215000.0,-1996009000.0,-833089000.0,2998000.0,
SBA Communications Corp,SBAC,,1034054,2015.0,Q3,2015-07-01,2015-09-30,,-85629000.0,4803000.0,1902000.0,95272000.0,164330000.0,-10388000.0,-32586000.0,,324770000.0,-15271000.0,-130121000.0,159205000.0,-15271000.0,-130121000.0,159205000.0,3425000.0,-155948000.0,-155948000.0,,178606000.0,,-573000.0,,,,-43919000.0,-90000000.0,-250041000.0,,
SBA Communications Corp,SBAC,,1034054,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 12:52:20+00:00,-323082000.0,9170000.0,5667000.0,157153000.0,334230000.0,-2303000.0,-6770000.0,,944681000.0,93784000.0,-436610000.0,375532000.0,93784000.0,-436610000.0,375532000.0,30403000.0,-50725000.0,-50725000.0,,89627000.0,,4864000.0,,,,-118392000.0,-550000000.0,-300897000.0,,
SBA Communications Corp,SBAC,,1034054,2015.0,Q2TTM,2014-07-01,2015-06-30,,-940830000.0,18226000.0,8838000.0,305821000.0,655855000.0,-20553000.0,-34338000.0,,3620122000.0,430087000.0,-1174087000.0,714927000.0,430087000.0,-1174087000.0,714927000.0,-35649000.0,-66959000.0,-66959000.0,,142143000.0,14439000.0,21237000.0,13977000.0,,,-257492000.0,-2294819000.0,-909655000.0,2998000.0,
SBA Communications Corp,SBAC,,1034054,2015.0,Q2,2015-04-01,2015-06-30,,-269803000.0,4626000.0,4153000.0,64242000.0,162377000.0,94000.0,6948000.0,,808474000.0,125313000.0,-315056000.0,197124000.0,125313000.0,-315056000.0,197124000.0,7475000.0,28305000.0,28305000.0,,-5132000.0,,5039000.0,,,,-50292000.0,-517500000.0,-165661000.0,,
SBA Communications Corp,SBAC,,1034054,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 13:57:38+00:00,-53279000.0,4544000.0,1514000.0,92911000.0,171853000.0,-2397000.0,-13718000.0,,136207000.0,-31529000.0,-121554000.0,178408000.0,-31529000.0,-121554000.0,178408000.0,22928000.0,-79030000.0,-79030000.0,,94759000.0,,-175000.0,,,,-68100000.0,-32500000.0,-135236000.0,,
SBA Communications Corp,SBAC,,1034054,2015.0,Q1TTM,2014-04-01,2015-03-31,,-710848000.0,17879000.0,7088000.0,300946000.0,654483000.0,-20378000.0,-47391000.0,,2911628000.0,-393000.0,-944125000.0,692533000.0,-393000.0,-944125000.0,692533000.0,-258386000.0,-104732000.0,-104732000.0,,172294000.0,4598000.0,10838000.0,13977000.0,,,-247113000.0,-1896398000.0,-1020221000.0,2998000.0,
SBA Communications Corp,SBAC,,1034054,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:54:16+00:00,-276835000.0,21136000.0,9655000.0,338409000.0,638189000.0,,-35608000.0,,2356992000.0,-288557000.0,-428235000.0,742525000.0,-288557000.0,-428235000.0,742525000.0,25733000.0,76238000.0,76238000.0,,42570000.0,,-12030000.0,,,-100000.0,-139982000.0,-2099860000.0,-545689000.0,712000.0,
SBA Communications Corp,SBAC,,1034054,2016.0,Q4,2016-10-01,2016-12-31,,-85433000.0,5101000.0,1522000.0,69412000.0,158554000.0,-13760000.0,10255000.0,,298021000.0,-622091000.0,-128022000.0,215294000.0,-622091000.0,-128022000.0,215294000.0,-548579000.0,5262000.0,5262000.0,,36122000.0,,-7539000.0,,,-100000.0,-35662000.0,-576772000.0,-343340000.0,712000.0,
SBA Communications Corp,SBAC,,1034054,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 13:11:44+00:00,-191402000.0,16035000.0,8133000.0,268997000.0,479635000.0,13760000.0,-45863000.0,,2058971000.0,333534000.0,-300213000.0,527231000.0,333534000.0,-300213000.0,527231000.0,574312000.0,70976000.0,70976000.0,,6448000.0,,-4491000.0,,,,-104320000.0,-1523088000.0,-202349000.0,,
SBA Communications Corp,SBAC,,1034054,2016.0,Q3TTM,2015-10-01,2016-09-30,,-392221000.0,21216000.0,9995000.0,338968000.0,641096000.0,26451000.0,-42101000.0,,2551218000.0,330772000.0,-470547000.0,715524000.0,330772000.0,-470547000.0,715524000.0,602200000.0,101993000.0,101993000.0,,-6680000.0,,-17338000.0,,,,-150716000.0,-1968088000.0,-252358000.0,89728000.0,
SBA Communications Corp,SBAC,,1034054,2016.0,Q3,2016-07-01,2016-09-30,,-42698000.0,5445000.0,2272000.0,100414000.0,160111000.0,-1249000.0,-24983000.0,,1918971000.0,457834000.0,-70786000.0,172496000.0,457834000.0,-70786000.0,172496000.0,558295000.0,-15372000.0,-15372000.0,,47295000.0,,5571000.0,,,,-33659000.0,-1408817000.0,-52320000.0,,
SBA Communications Corp,SBAC,,1034054,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 12:02:53+00:00,-148704000.0,10590000.0,5861000.0,168583000.0,319524000.0,15009000.0,-20880000.0,,140000000.0,-124300000.0,-229427000.0,354735000.0,-124300000.0,-229427000.0,354735000.0,16017000.0,86348000.0,86348000.0,,-40847000.0,,-10062000.0,,,,-70661000.0,-114271000.0,-150029000.0,,
SBA Communications Corp,SBAC,,1034054,2016.0,Q2TTM,2015-07-01,2016-06-30,,-435152000.0,20574000.0,9625000.0,333826000.0,645315000.0,17312000.0,-49704000.0,,957017000.0,-142333000.0,-529882000.0,702233000.0,-142333000.0,-529882000.0,702233000.0,47330000.0,-38583000.0,-38583000.0,,124631000.0,,-23482000.0,,,,-160976000.0,-649271000.0,-450079000.0,89728000.0,
SBA Communications Corp,SBAC,,1034054,2016.0,Q2,2016-04-01,2016-06-30,,-56872000.0,5325000.0,3502000.0,70149000.0,159723000.0,8977000.0,20276000.0,,68311000.0,-90977000.0,-97088000.0,210091000.0,-90977000.0,-97088000.0,210091000.0,31003000.0,32709000.0,32709000.0,,-7942000.0,,-5615000.0,,,,-34601000.0,-59271000.0,-100017000.0,,
SBA Communications Corp,SBAC,,1034054,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:09:43+00:00,-91832000.0,5265000.0,2359000.0,98434000.0,159801000.0,6032000.0,-41156000.0,,71689000.0,-33323000.0,-132339000.0,144644000.0,-33323000.0,-132339000.0,144644000.0,-14986000.0,53639000.0,53639000.0,,-32905000.0,,-4447000.0,,,,-36060000.0,-55000000.0,-50012000.0,,
SBA Communications Corp,SBAC,,1034054,2016.0,Q1TTM,2015-04-01,2016-03-31,,-648083000.0,19875000.0,10276000.0,327919000.0,647969000.0,8429000.0,-63032000.0,,1697180000.0,73957000.0,-747850000.0,689266000.0,73957000.0,-747850000.0,689266000.0,23802000.0,-42987000.0,-42987000.0,,127441000.0,,-12828000.0,,,,-176667000.0,-1107500000.0,-515723000.0,89728000.0,
SBA Communications Corp,SBAC,,1034054,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 15:56:25+00:00,-441547000.0,21940000.0,14653000.0,319562000.0,643100000.0,,-29670000.0,54950000.0,2015872000.0,-294574000.0,-605107000.0,815561000.0,-294574000.0,-605107000.0,818470000.0,-81211000.0,103654000.0,103654000.0,,76537000.0,,-16350000.0,,0.0,-397000.0,-147044000.0,-1510862000.0,-854534000.0,231000.0,
SBA Communications Corp,SBAC,,1034054,2017.0,Q4,2017-10-01,2017-12-31,,-280540000.0,0.0,3330000.0,57305000.0,0.0,,0.0,54950000.0,810104000.0,23028000.0,-314192000.0,226998000.0,23028000.0,-314192000.0,226998000.0,-64166000.0,7660000.0,7660000.0,,219338000.0,,6866000.0,,,-15000.0,-40734000.0,-510862000.0,-331164000.0,231000.0,
