company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,intangibleassets,longtermdebt,netppe,noncontrollinginterests,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
SBA Communications Corp,SBAC,,1034054,2012.0,Q2,,2012-06-30,2012-08-07 07:03:08+00:00,16833000.0,44349000.0,31471000.0,248000.0,86739000.0,0.0,2837189000.0,54515000.0,2121389000.0,3091382000.0,2066765000.0,,,5299000.0,125000000.0,24708000.0,261774000.0,159189000.0,40568000.0,25150000.0,12062000.0,16910000.0,-2357242000.0,918006000.0,5016000.0,4793660000.0,480195000.0,303164000.0,1050832000.0,480195000.0,480195000.0,4301403000.0,4793660000.0,2423731000.0,3250571000.0,
SBA Communications Corp,SBAC,,1034054,2012.0,Q1,,2012-03-31,2012-05-07 14:40:57+00:00,13123000.0,40909000.0,19712000.0,1227000.0,525554000.0,0.0,2562115000.0,47809000.0,1644434000.0,3565226000.0,1575262000.0,,,3619000.0,,24670000.0,222649000.0,135854000.0,39664000.0,14932000.0,12044000.0,17476000.0,-2303770000.0,5000000.0,5749000.0,4086629000.0,259572000.0,604620000.0,113933000.0,259572000.0,259572000.0,3815013000.0,4086629000.0,1906747000.0,3701080000.0,
SBA Communications Corp,SBAC,,1034054,2013.0,FY,,2013-12-31,2015-03-02 14:09:56+00:00,24302000.0,99203000.0,86131000.0,-33679000.0,122112000.0,,2908730000.0,94658000.0,3387198000.0,5394721000.0,2578444000.0,,,14007000.0,,46689000.0,400852000.0,283828000.0,73042000.0,69586000.0,,47305000.0,-2518085000.0,481886000.0,5446000.0,6783188000.0,356966000.0,343652000.0,747673000.0,356966000.0,356966000.0,6426222000.0,6783188000.0,3861092000.0,5678549000.0,0.0
SBA Communications Corp,SBAC,,1034054,2013.0,Q3,,2013-09-30,2013-11-07 11:27:07+00:00,26168000.0,99205000.0,67055000.0,-12564000.0,189409000.0,0.0,2959916000.0,84919000.0,3122339000.0,5637078000.0,2578639000.0,,,21291000.0,,42175000.0,416042000.0,246063000.0,76974000.0,47893000.0,,49054000.0,-2498923000.0,11250000.0,4873000.0,6584428000.0,448429000.0,390434000.0,252858000.0,448429000.0,448429000.0,6135999000.0,6584428000.0,3615355000.0,5883141000.0,
SBA Communications Corp,SBAC,,1034054,2013.0,Q2,,2013-06-30,2013-08-06 11:36:34+00:00,24101000.0,83437000.0,39979000.0,-14173000.0,189442000.0,0.0,2970361000.0,72739000.0,3088296000.0,5631209000.0,2570407000.0,,,19640000.0,,46439000.0,393920000.0,204662000.0,79799000.0,37439000.0,,36378000.0,-2520451000.0,10000000.0,5388000.0,6484506000.0,435737000.0,352084000.0,212898000.0,435737000.0,435737000.0,6048769000.0,6484506000.0,3562015000.0,5835871000.0,
SBA Communications Corp,SBAC,,1034054,2013.0,Q1,,2013-03-31,2013-05-10 07:01:07+00:00,22714000.0,76341000.0,39413000.0,4345000.0,122230000.0,0.0,3176852000.0,72148000.0,3085459000.0,4885339000.0,2655409000.0,,,18269000.0,,44140000.0,375509000.0,192763000.0,63564000.0,40327000.0,,26880000.0,-2484552000.0,478454000.0,4166000.0,6449885000.0,696645000.0,269944000.0,675138000.0,696645000.0,696645000.0,5753240000.0,6449885000.0,3524532000.0,5078102000.0,
SBA Communications Corp,SBAC,,1034054,2014.0,FY,,2014-12-31,2016-02-26 12:05:00+00:00,42851000.0,134346000.0,65553000.0,-182486000.0,39443000.0,,2064066000.0,120047000.0,4189540000.0,7828299000.0,2762417000.0,,,16921000.0,,53178000.0,467043000.0,342576000.0,95237000.0,95031000.0,,52519000.0,-2542380000.0,32500000.0,5549000.0,7841125000.0,-660800000.0,326888000.0,331050000.0,-660800000.0,-660800000.0,8501925000.0,7841125000.0,4751820000.0,8170875000.0,0.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q3,,2014-09-30,2014-11-06 19:25:37+00:00,31325000.0,106540000.0,78643000.0,-94145000.0,450257000.0,,2339298000.0,108054000.0,3910755000.0,6471770000.0,2687827000.0,,,11375000.0,,38512000.0,457121000.0,288612000.0,78903000.0,65777000.0,,46271000.0,-2542770000.0,1078318000.0,5541000.0,7808992000.0,-297617000.0,674386000.0,1346227000.0,-297617000.0,-297617000.0,8106609000.0,7808992000.0,4446779000.0,6760382000.0,0.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q2,,2014-06-30,2014-08-05 17:16:24+00:00,27502000.0,98486000.0,76431000.0,34316000.0,107652000.0,,2651118000.0,91020000.0,4041190000.0,5778891000.0,2691302000.0,,,10836000.0,,54021000.0,442832000.0,286394000.0,75241000.0,65633000.0,,36419000.0,-2526146000.0,1080200000.0,5828000.0,7564583000.0,159288000.0,314018000.0,1340010000.0,159288000.0,159288000.0,7405295000.0,7564583000.0,4559263000.0,6065285000.0,0.0
SBA Communications Corp,SBAC,,1034054,2014.0,Q1,,2014-03-31,2014-05-08 21:56:02+00:00,26310000.0,90216000.0,79639000.0,-672000.0,322914000.0,,2913538000.0,89915000.0,4081286000.0,6365982000.0,2693015000.0,,,14934000.0,,42205000.0,420335000.0,272393000.0,80578000.0,62724000.0,,35220000.0,-2516678000.0,503776000.0,5054000.0,7791342000.0,396188000.0,516128000.0,756779000.0,396188000.0,396188000.0,7395154000.0,7791342000.0,4582199000.0,6638375000.0,0.0
SBA Communications Corp,SBAC,,1034054,2015.0,FY,,2015-12-31,2017-03-01 14:05:19+00:00,27105000.0,100260000.0,63755000.0,-502045000.0,118039000.0,,1963970000.0,97083000.0,3735413000.0,8432070000.0,2782353000.0,,,12063000.0,,53365000.0,501254000.0,313683000.0,,49602000.0,,25353000.0,-3168069000.0,20000000.0,706000.0,7312980000.0,-1706144000.0,293960000.0,273371000.0,-1706144000.0,-1706144000.0,9019124000.0,7312980000.0,4236667000.0,8745753000.0,0.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q3,,2015-09-30,2015-11-09 15:27:28+00:00,32197000.0,99183000.0,65642000.0,-501492000.0,73271000.0,,1952918000.0,92242000.0,3737105000.0,8446850000.0,2720874000.0,,,19002000.0,,39184000.0,514722000.0,359296000.0,89185000.0,114930000.0,,46785000.0,-3149082000.0,40000000.0,702000.0,7396757000.0,-1697656000.0,334871000.0,288267000.0,-1697656000.0,-1697656000.0,9094413000.0,7396757000.0,4341012000.0,8806146000.0,0.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q2,,2015-06-30,2015-08-06 12:28:43+00:00,29809000.0,117645000.0,65364000.0,-330403000.0,69846000.0,,1940286000.0,113295000.0,4031524000.0,8216400000.0,2787464000.0,,,12972000.0,,52614000.0,494413000.0,354641000.0,93980000.0,109231000.0,,47061000.0,-2743115000.0,40000000.0,699000.0,7751863000.0,-1133232000.0,344482000.0,314054000.0,-1133232000.0,-1133232000.0,8885095000.0,7751863000.0,4619917000.0,8571041000.0,0.0
SBA Communications Corp,SBAC,,1034054,2015.0,Q1,,2015-03-31,2015-05-08 15:47:01+00:00,33805000.0,120677000.0,55619000.0,-356936000.0,62371000.0,,1941559000.0,108630000.0,3925992000.0,7929829000.0,2702188000.0,,,16706000.0,,37966000.0,480677000.0,347781000.0,93429000.0,95711000.0,,41438000.0,-2621410000.0,33750000.0,4816000.0,7527299000.0,-1036787000.0,325013000.0,286476000.0,-1036787000.0,-1036787000.0,8564086000.0,7527299000.0,4500098000.0,8277610000.0,0.0
SBA Communications Corp,SBAC,,1034054,2016.0,FY,,2016-12-31,2018-03-01 12:56:25+00:00,28320000.0,89471000.0,61129000.0,-370184000.0,146109000.0,,2011730000.0,101098000.0,3656924000.0,8148426000.0,2792076000.0,,,11240000.0,,44503000.0,587374000.0,334993000.0,,52205000.0,,36786000.0,-3637467000.0,627157000.0,,7360945000.0,-1995921000.0,324571000.0,873447000.0,-1995921000.0,-1995921000.0,9356866000.0,7360945000.0,4244298000.0,8483419000.0,0.0
SBA Communications Corp,SBAC,,1034054,2016.0,Q3,,2016-09-30,2016-11-09 14:39:26+00:00,23904000.0,86648000.0,60474000.0,-370386000.0,165225000.0,,2000746000.0,94502000.0,3710817000.0,8515392000.0,2780112000.0,,,8469000.0,,35541000.0,566594000.0,330626000.0,,53632000.0,,552473000.0,-3299422000.0,515876000.0,221000.0,7915722000.0,-1669062000.0,858199000.0,738766000.0,-1669062000.0,-1669062000.0,9584784000.0,7915722000.0,4277411000.0,8846018000.0,0.0
SBA Communications Corp,SBAC,,1034054,2016.0,Q2,,2016-06-30,2016-08-09 12:52:20+00:00,25524000.0,77790000.0,59117000.0,-364861000.0,133956000.0,,1989019000.0,89652000.0,3788754000.0,7913879000.0,2805360000.0,,,9248000.0,,52441000.0,550951000.0,325114000.0,,53843000.0,,25449000.0,-3231735000.0,568924000.0,219000.0,7436322000.0,-1607577000.0,291257000.0,804906000.0,-1607577000.0,-1607577000.0,9043899000.0,7436322000.0,4339705000.0,8238993000.0,0.0
SBA Communications Corp,SBAC,,1034054,2016.0,Q1,,2016-03-31,2016-05-10 13:57:38+00:00,20716000.0,100263000.0,56657000.0,-441352000.0,103266000.0,,1975229000.0,87283000.0,3764036000.0,8452270000.0,2802662000.0,,,9600000.0,,38813000.0,522394000.0,316865000.0,,53177000.0,,25138000.0,-3164437000.0,20000000.0,708000.0,7371644000.0,-1630560000.0,282552000.0,233069000.0,-1630560000.0,-1630560000.0,9002204000.0,7371644000.0,4286430000.0,8769135000.0,0.0
SBA Communications Corp,SBAC,,1034054,2017.0,FY,,2017-12-31,2019-02-28 16:54:16+00:00,33334000.0,108110000.0,69862000.0,-379460000.0,68783000.0,,2168634000.0,97969000.0,3598131000.0,9290686000.0,2812346000.0,,,8841000.0,,48899000.0,650195000.0,349728000.0,,49716000.0,,32924000.0,-4388288000.0,20000000.0,,7320205000.0,-2599114000.0,259533000.0,278905000.0,-2599114000.0,-2599114000.0,9919319000.0,7320205000.0,4248326000.0,9640414000.0,0.0
SBA Communications Corp,SBAC,,1034054,2017.0,Q3,,2017-09-30,2017-11-07 13:11:44+00:00,32429000.0,99925000.0,85052000.0,-342450000.0,139711000.0,,2149457000.0,101168000.0,3550710000.0,8185512000.0,2777339000.0,,,11109000.0,,19668000.0,648355000.0,350041000.0,,54262000.0,,30168000.0,-4064805000.0,773289000.0,,7300470000.0,-2257798000.0,324066000.0,1022715000.0,-2257798000.0,-2257798000.0,9558268000.0,7300470000.0,4199065000.0,8535553000.0,0.0
SBA Communications Corp,SBAC,,1034054,2017.0,Q2,,2017-06-30,2017-08-04 12:02:53+00:00,29155000.0,88043000.0,96193000.0,-378922000.0,164521000.0,,2128303000.0,98793000.0,3569045000.0,7906188000.0,2774398000.0,,,7719000.0,,42042000.0,628946000.0,341927000.0,,53807000.0,,30093000.0,-3735062000.0,772517000.0,,7308853000.0,-1985681000.0,336464000.0,1046419000.0,-1985681000.0,-1985681000.0,9294534000.0,7308853000.0,4197991000.0,8248115000.0,0.0
SBA Communications Corp,SBAC,,1034054,2017.0,Q1,,2017-03-31,2017-05-08 16:09:43+00:00,29628000.0,87322000.0,53956000.0,-342899000.0,132222000.0,,2030693000.0,96039000.0,3605548000.0,8646174000.0,2785944000.0,,,9756000.0,,19214000.0,604691000.0,339177000.0,,51049000.0,,30674000.0,-3604288000.0,20000000.0,,7297450000.0,-1916494000.0,301267000.0,228593000.0,-1916494000.0,-1916494000.0,9213944000.0,7297450000.0,4210239000.0,8985351000.0,0.0
SBA Communications Corp,SBAC,,1034054,2018.0,FY,,2018-12-31,2020-02-24 15:56:25+00:00,34308000.0,111035000.0,63665000.0,-511905000.0,143444000.0,,2271450000.0,108054000.0,3331465000.0,8996825000.0,2786355000.0,,23785000.0,9802000.0,,48722000.0,722033000.0,387426000.0,,63126000.0,0.0,32464000.0,-5136368000.0,941728000.0,,7213707000.0,-3376823000.0,373854000.0,1206279000.0,-3376823000.0,-3376823000.0,10590530000.0,7213707000.0,4053498000.0,9384251000.0,0.0
SBA Communications Corp,SBAC,,1034054,2018.0,Q3,,2018-09-30,2018-11-08 14:35:44+00:00,32087000.0,107101000.0,68129000.0,-528517000.0,136221000.0,,2234935000.0,96577000.0,3387955000.0,9710145000.0,2787714000.0,,,10533000.0,,34186000.0,710491000.0,383249000.0,,59641000.0,,24700000.0,-4851501000.0,24000000.0,,7213823000.0,-3145083000.0,327663000.0,265512000.0,-3145083000.0,-3145083000.0,10358906000.0,7213823000.0,4098446000.0,10093394000.0,0.0
SBA Communications Corp,SBAC,,1034054,2018.0,Q2,,2018-06-30,2018-08-06 16:00:05+00:00,32382000.0,101156000.0,60637000.0,-500919000.0,134651000.0,,2218421000.0,94552000.0,3459866000.0,9675738000.0,2778372000.0,,,16475000.0,,49764000.0,724264000.0,377965000.0,,66227000.0,,24842000.0,-4759637000.0,24000000.0,,7289378000.0,-3042135000.0,326876000.0,277810000.0,-3042135000.0,-3042135000.0,10331513000.0,7289378000.0,4184130000.0,10053703000.0,0.0
SBA Communications Corp,SBAC,,1034054,2018.0,Q1,,2018-03-31,2018-05-07 17:24:39+00:00,29554000.0,114142000.0,60223000.0,-379109000.0,109350000.0,,2186154000.0,93407000.0,3600640000.0,9363686000.0,2803478000.0,,,13882000.0,,33862000.0,698184000.0,378709000.0,,50916000.0,,28372000.0,-4395286000.0,20000000.0,,7405082000.0,-2588241000.0,302780000.0,250928000.0,-2588241000.0,-2588241000.0,9993323000.0,7405082000.0,4298824000.0,9742395000.0,0.0
SBA Communications Corp,SBAC,,1034054,2019.0,FY,,2019-12-31,2020-05-06 16:58:57+00:00,31846000.0,132125000.0,67618000.0,-568765000.0,108309000.0,,2462453000.0,113507000.0,3626773000.0,9812335000.0,2794602000.0,,26313000.0,263963000.0,,49269000.0,3004295000.0,2550268000.0,,37281000.0,16052000.0,30243000.0,-5560695000.0,522090000.0,,9759941000.0,-3667007000.0,334271000.0,1048293000.0,-3667007000.0,-3667007000.0,13410896000.0,9759941000.0,6631068000.0,12362603000.0,0.0
SBA Communications Corp,SBAC,,1034054,2019.0,Q3,,2019-09-30,2019-11-07 16:05:37+00:00,35130000.0,151028000.0,63151000.0,-620778000.0,128778000.0,,2447495000.0,112382000.0,3261885000.0,9821502000.0,2763055000.0,,,240996000.0,,34493000.0,2846944000.0,2415781000.0,,21946000.0,14077000.0,27502000.0,-5387091000.0,24000000.0,,9201138000.0,-3560374000.0,329254000.0,510152000.0,-3560374000.0,-3560374000.0,12747435000.0,9201138000.0,6108829000.0,12237283000.0,0.0
SBA Communications Corp,SBAC,,1034054,2019.0,Q2,,2019-06-30,2019-08-06 15:03:11+00:00,41270000.0,143051000.0,58483000.0,-554920000.0,101836000.0,,2409516000.0,95127000.0,3238031000.0,8749450000.0,2761580000.0,,,240862000.0,,49235000.0,2954075000.0,2431173000.0,,48252000.0,,22590000.0,-5193942000.0,943161000.0,,9269415000.0,-3339346000.0,315729000.0,1428138000.0,-3339346000.0,-3339346000.0,12608761000.0,9269415000.0,6192106000.0,11180623000.0,0.0
SBA Communications Corp,SBAC,,1034054,2019.0,Q1,,2019-03-31,2019-05-08 18:27:20+00:00,34545000.0,136499000.0,53534000.0,-531761000.0,117613000.0,,2360327000.0,98970000.0,3258952000.0,8780606000.0,2761325000.0,,,240104000.0,,35059000.0,2991913000.0,2430280000.0,,22574000.0,,23883000.0,-5131347000.0,942442000.0,,9312759000.0,-3302781000.0,300569000.0,1404654000.0,-3302781000.0,-3302781000.0,12615540000.0,9312759000.0,6250865000.0,11210886000.0,0.0
SBA Communications Corp,SBAC,,1034054,2020.0,Q1,,2020-03-31,2020-05-06 16:58:57+00:00,26939000.0,107200000.0,54175000.0,-846846000.0,184137000.0,,2473002000.0,133548000.0,3294369000.0,10050737000.0,2697778000.0,,18823000.0,249502000.0,,32697000.0,2972297000.0,2591965000.0,,41886000.0,14478000.0,43012000.0,-5943386000.0,522691000.0,,9359502000.0,-4317230000.0,395058000.0,1019552000.0,-4317230000.0,-4317230000.0,13662254000.0,9359502000.0,6266666000.0,12642702000.0,0.0
