company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Essex Property Trust Inc,ESS,,920522,2012.0,Q2,,2012-06-30,2012-08-03 19:09:01+00:00,-72915000.0,4132000.0,0.0,2017448000.0,18551000.0,,2230645000.0,3664605000.0,117130000.0,513984000.0,,30321000.0,106344000.0,4349000.0,23678000.0,-425058000.0,257102000.0,4339116000.0,1519475000.0,1593225000.0,1710355000.0,2624412000.0,4339116000.0,73750000.0,114166000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q1,,2012-03-31,2012-05-07 08:06:34+00:00,-70565000.0,13744000.0,0.0,1877376000.0,17023000.0,,2189317000.0,3434645000.0,115808000.0,482363000.0,,26508000.0,104188000.0,4349000.0,23603000.0,-422919000.0,153566000.0,4051378000.0,1383892000.0,1457642000.0,1573450000.0,2473579000.0,4051378000.0,73750000.0,80000000.0
Essex Property Trust Inc,ESS,,920522,2013.0,FY,,2013-12-31,2015-03-02 14:34:47+00:00,-60472000.0,18491000.0,0.0,2345767000.0,24519000.0,4513000.0,2814103000.0,4239301000.0,113619000.0,774656000.0,0.0,32918000.0,117810000.0,4349000.0,35275000.0,-474426000.0,219421000.0,5186839000.0,1810869000.0,1884619000.0,1998238000.0,3184252000.0,5186839000.0,73750000.0,90084000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q3,,2013-09-30,2013-11-04 06:05:33+00:00,-62589000.0,9509000.0,0.0,2330044000.0,22112000.0,,2905404000.0,4126624000.0,113504000.0,790973000.0,,32463000.0,134330000.0,4349000.0,46485000.0,-461005000.0,15352000.0,5085602000.0,1806450000.0,1880200000.0,1993704000.0,3087549000.0,5085602000.0,73750000.0,89899000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q2,,2013-06-30,2013-08-02 21:35:50+00:00,-62813000.0,20217000.0,0.0,2331833000.0,23008000.0,,2921246000.0,4145179000.0,111889000.0,756693000.0,,32091000.0,126898000.0,4349000.0,25167000.0,-484615000.0,4370000.0,5058998000.0,1784405000.0,1858155000.0,1970044000.0,3084605000.0,5058998000.0,73750000.0,88734000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q1,,2013-03-31,2013-05-06 06:09:14+00:00,-68280000.0,30844000.0,0.0,2329386000.0,20784000.0,,2671238000.0,4160267000.0,113750000.0,619342000.0,,37500000.0,136857000.0,4349000.0,24790000.0,-464391000.0,102300000.0,4936459000.0,1796715000.0,1870465000.0,1984215000.0,2947895000.0,4936459000.0,73750000.0,80432000.0
Essex Property Trust Inc,ESS,,920522,2014.0,FY,,2014-12-31,2016-02-26 16:02:10+00:00,-51452000.0,25610000.0,0.0,6651171000.0,,47748000.0,4837865000.0,10108971000.0,113396000.0,1157024000.0,,63336000.0,223383000.0,23300000.0,70139000.0,-650797000.0,242824000.0,11526732000.0,5948922000.0,6022672000.0,6136068000.0,5367408000.0,11526732000.0,73750000.0,117240000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q3,,2014-09-30,2014-11-06 15:40:35+00:00,-51408000.0,17877000.0,0.0,6569448000.0,31060000.0,,5003497000.0,10166952000.0,110151000.0,1272403000.0,,70783000.0,254769000.0,21442000.0,70123000.0,-608498000.0,222628000.0,11666562000.0,5909542000.0,5983292000.0,6093443000.0,5551677000.0,11666562000.0,73750000.0,108147000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q2,,2014-06-30,2014-08-08 21:52:41+00:00,-53794000.0,17946000.0,0.0,6414264000.0,31846000.0,,4999004000.0,9909959000.0,113734000.0,1252662000.0,,67597000.0,219039000.0,23566000.0,29592000.0,-575772000.0,66975000.0,11348363000.0,5784698000.0,5858448000.0,5972182000.0,5352615000.0,11348363000.0,73750000.0,106358000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q1,,2014-03-31,2014-05-09 20:56:36+00:00,-56395000.0,19918000.0,0.0,2505007000.0,29197000.0,,2818394000.0,5648254000.0,1533410000.0,806572000.0,,32061000.0,84931000.0,4349000.0,28753000.0,-498368000.0,135903000.0,6633042000.0,1950244000.0,2023994000.0,3557404000.0,3071289000.0,6633042000.0,73750000.0,100348000.0
Essex Property Trust Inc,ESS,,920522,2015.0,FY,,2015-12-31,2017-02-24 14:52:07+00:00,-42011000.0,29683000.0,0.0,7003323000.0,,,5303757000.0,10623903000.0,99290000.0,1123941000.0,,75471000.0,231681000.0,45452000.0,93372000.0,-797329000.0,15000000.0,12008384000.0,6163983000.0,6237733000.0,6337023000.0,5625909000.0,12008384000.0,73750000.0,137485000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q3,,2015-09-30,2015-11-04 16:34:30+00:00,-50357000.0,35668000.0,0.0,6980449000.0,,,5315409000.0,10689124000.0,110782000.0,1118229000.0,,61133000.0,277752000.0,24589000.0,36638000.0,-782801000.0,2011000.0,12012717000.0,6147291000.0,6221041000.0,6331823000.0,5656305000.0,12012717000.0,73750000.0,133058000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q2,,2015-06-30,2015-08-06 14:15:02+00:00,-50152000.0,30242000.0,0.0,6941635000.0,,,5340569000.0,10731813000.0,110588000.0,1126795000.0,,61265000.0,245938000.0,23830000.0,34910000.0,-731181000.0,28762000.0,12045004000.0,6160302000.0,6234052000.0,6344640000.0,5676534000.0,12045004000.0,73750000.0,121244000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q1,,2015-03-31,2015-05-08 20:37:26+00:00,-50868000.0,219200000.0,0.0,6848261000.0,32949000.0,,5436053000.0,10518423000.0,114149000.0,1150055000.0,,62360000.0,260974000.0,24916000.0,36030000.0,-684436000.0,0.0,12085159000.0,6112957000.0,6186707000.0,6300856000.0,5759387000.0,12085159000.0,73750000.0,128502000.0
Essex Property Trust Inc,ESS,,920522,2016.0,FY,,2016-12-31,2018-02-22 16:39:47+00:00,-32098000.0,64921000.0,0.0,7029685000.0,,,5438260000.0,10555265000.0,100059000.0,1352652000.0,,68831000.0,248396000.0,44684000.0,105381000.0,-805409000.0,125000000.0,12217408000.0,6192178000.0,6192178000.0,6292237000.0,5880487000.0,12217408000.0,,139189000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q3,,2016-09-30,2016-10-31 12:59:42+00:00,-40095000.0,,,7024833000.0,,,5584687000.0,10614884000.0,,1197554000.0,,69090000.0,295408000.0,44109000.0,15888000.0,-896120000.0,0.0,11982029000.0,6088618000.0,6088618000.0,6088618000.0,5949185000.0,12081912000.0,0.0,153703000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q2,,2016-06-30,2016-08-01 14:37:20+00:00,-43007000.0,182515000.0,0.0,7017968000.0,,,5618286000.0,10668226000.0,96930000.0,1170826000.0,,73418000.0,255380000.0,44531000.0,32861000.0,-856815000.0,0.0,12206691000.0,6118146000.0,6118146000.0,6215076000.0,5947084000.0,12206691000.0,0.0,152263000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q1,,2016-03-31,2016-05-03 16:42:49+00:00,-44149000.0,48164000.0,0.0,7010187000.0,,,5188520000.0,10720586000.0,99248000.0,1127818000.0,,145386000.0,281853000.0,46203000.0,32319000.0,-824046000.0,164282000.0,12067484000.0,6141992000.0,6141992000.0,6241240000.0,5780041000.0,12067484000.0,0.0,138597000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q3,,2017-09-30,2017-11-03 13:07:36+00:00,-24632000.0,46507000.0,0.0,7111872000.0,,,5612613000.0,10967089000.0,118386000.0,1297587000.0,,129745000.0,343618000.0,40044000.0,16766000.0,-821732000.0,2609000.0,12512523000.0,6265508000.0,6265508000.0,6383894000.0,6088585000.0,12512523000.0,,184574000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q2,,2017-06-30,2017-07-31 14:06:20+00:00,-28341000.0,183885000.0,0.0,7131053000.0,,,5663395000.0,10984341000.0,121254000.0,1188739000.0,,117955000.0,260493000.0,45081000.0,15991000.0,-785939000.0,0.0,12524951000.0,6316773000.0,6316773000.0,6438027000.0,6041843000.0,12524951000.0,,151995000.0
Essex Property Trust Inc,ESS,,920522,2017.0,Q1,,2017-03-31,2017-05-01 15:15:12+00:00,,,,7035184000.0,,,5426274000.0,11032369000.0,,1175829000.0,,105151000.0,305351000.0,45415000.0,15908000.0,-741204000.0,176233000.0,12363083000.0,6293980000.0,6264021000.0,6264021000.0,6013009000.0,12322445000.0,,138977000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q3,,2018-09-30,2018-10-31 16:23:09+00:00,-8548000.0,157279000.0,0.0,7133594000.0,,,5633672000.0,10745238000.0,119067000.0,1387683000.0,,97521000.0,314257000.0,36665000.0,17347000.0,-808085000.0,0.0,12518143000.0,6316961000.0,6316961000.0,6436028000.0,6045450000.0,12518143000.0,,210596000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q2,,2018-06-30,2018-08-03 16:20:18+00:00,-11438000.0,160902000.0,0.0,7131816000.0,,,5688423000.0,10754843000.0,120498000.0,1416044000.0,,91818000.0,261803000.0,36257000.0,16674000.0,-766193000.0,2670000.0,12555654000.0,6354185000.0,6354185000.0,6474683000.0,6044714000.0,12555654000.0,,207191000.0
Essex Property Trust Inc,ESS,,920522,2018.0,Q1,,2018-03-31,2018-05-04 16:28:18+00:00,-14709000.0,121954000.0,0.0,7127255000.0,,,5718970000.0,10884315000.0,123386000.0,1421529000.0,,81700000.0,308679000.0,41159000.0,17124000.0,-743773000.0,0.0,12642667000.0,6368773000.0,6368773000.0,6492159000.0,6109349000.0,12642667000.0,,197745000.0
Essex Property Trust Inc,ESS,,920522,2019.0,FY,,2019-12-31,2020-05-07 16:36:17+00:00,-13888000.0,70087000.0,0.0,7121934000.0,,,5753873000.0,10894735000.0,183077000.0,1729576000.0,,162217000.0,293401000.0,37410000.0,11007000.0,-887619000.0,55000000.0,12705405000.0,6220427000.0,6220427000.0,6403504000.0,6264491000.0,12705405000.0,,
Essex Property Trust Inc,ESS,,920522,2019.0,Q3,,2019-09-30,2019-10-24 18:42:45+00:00,-19028000.0,74031000.0,0.0,7131649000.0,,,5828141000.0,10941856000.0,189904000.0,1747416000.0,,166837000.0,328833000.0,39077000.0,17695000.0,-887521000.0,220000000.0,12997892000.0,6225100000.0,6225100000.0,6415004000.0,6543811000.0,12997892000.0,,216894000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q2,,2019-06-30,2019-07-25 16:23:50+00:00,-18992000.0,38168000.0,0.0,7031893000.0,,,5724251000.0,10880505000.0,190209000.0,1520235000.0,,173320000.0,274628000.0,36830000.0,16803000.0,-857994000.0,117000000.0,12671145000.0,6154907000.0,6154907000.0,6345116000.0,6289199000.0,12671145000.0,,215434000.0
Essex Property Trust Inc,ESS,,920522,2019.0,Q1,,2019-03-31,2019-04-26 16:22:34+00:00,-14817000.0,107034000.0,0.0,7028161000.0,,,5735801000.0,10740251000.0,125938000.0,1502594000.0,,172926000.0,314910000.0,37169000.0,17092000.0,-822087000.0,0.0,12578001000.0,6191257000.0,6191257000.0,6317195000.0,6223637000.0,12578001000.0,,211030000.0
Essex Property Trust Inc,ESS,,920522,2020.0,Q1,,2020-03-31,2020-05-07 16:36:17+00:00,-22668000.0,271877000.0,0.0,6959530000.0,,,6145652000.0,11863983000.0,189784000.0,1304511000.0,,168233000.0,336364000.0,32643000.0,10470000.0,-708697000.0,350000000.0,13450841000.0,6228165000.0,6228165000.0,6417949000.0,7000249000.0,13450841000.0,,
