company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Essex Property Trust Inc,ESS,,920522,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 08:06:34+00:00,,1422000.0,24161000.0,37031000.0,9018000.0,38436000.0,304187000.0,,110809000.0,-84186000.0,57307000.0,110809000.0,-84186000.0,57307000.0,83930000.0,12507000.0,12507000.0,-2671000.0,-2249000.0,,,-38023000.0,,-94143000.0,-18161000.0,-191542000.0,,,28118000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q4,2012-10-01,2012-12-31,,,1185000.0,143331000.0,45017000.0,-18362000.0,88862000.0,397880000.0,,262571000.0,-294072000.0,48164000.0,262571000.0,-294072000.0,48164000.0,16663000.0,49640000.0,49640000.0,-29316000.0,-5209000.0,,,-44622000.0,,-334338000.0,-63091000.0,-174340000.0,,,103357000.0
Essex Property Trust Inc,ESS,,920522,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:34:47+00:00,-85000000.0,4685000.0,211886000.0,170686000.0,4510000.0,357720000.0,1745853000.0,,550356000.0,-812138000.0,267499000.0,550356000.0,-812138000.0,267499000.0,5717000.0,139590000.0,139590000.0,-51972000.0,-8959000.0,,0.0,-172941000.0,,-759728000.0,-121211000.0,-1371317000.0,,,153801000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q3TTM,2011-10-01,2012-09-30,,-85000000.0,4513000.0,181308000.0,165533000.0,9229000.0,335781000.0,1990616000.0,,413048000.0,-685337000.0,265212000.0,413048000.0,-685337000.0,265212000.0,-7077000.0,107818000.0,107818000.0,-21881000.0,-5152000.0,,,-167819000.0,,-583110000.0,-93053000.0,-1740378000.0,,,75826000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q3,2012-07-01,2012-09-30,,,1181000.0,20980000.0,43040000.0,21964000.0,97914000.0,585393000.0,,109756000.0,-201888000.0,89943000.0,109756000.0,-201888000.0,89943000.0,-2189000.0,20221000.0,20221000.0,3537000.0,-3973000.0,,,-43754000.0,,-175933000.0,-28650000.0,-525824000.0,,,2695000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 06:05:33+00:00,-85000000.0,3500000.0,68555000.0,125669000.0,22872000.0,268858000.0,1347973000.0,,287785000.0,-518066000.0,219335000.0,287785000.0,-518066000.0,219335000.0,-10946000.0,89950000.0,89950000.0,-22656000.0,-3750000.0,,,-128319000.0,,-425390000.0,-58120000.0,-1196977000.0,,,50444000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q2TTM,2011-07-01,2012-06-30,,-85000000.0,4827000.0,183363000.0,160630000.0,-886000.0,326283000.0,1631845000.0,-218000.0,345553000.0,-591842000.0,241612000.0,345553000.0,-591842000.0,241612000.0,-4677000.0,98685000.0,98685000.0,-21644000.0,-4270000.0,,,-162992000.0,,-496109000.0,-87721000.0,-1445095000.0,,,76988000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q2,2012-04-01,2012-06-30,,-85000000.0,1170000.0,24972000.0,41801000.0,-11056000.0,139354000.0,603186000.0,,205283000.0,-272127000.0,57232000.0,205283000.0,-272127000.0,57232000.0,-9612000.0,42488000.0,42488000.0,-17171000.0,168000.0,,,-44256000.0,,-185385000.0,-17355000.0,-493169000.0,,,15613000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 21:35:50+00:00,-85000000.0,2319000.0,47575000.0,82629000.0,908000.0,170944000.0,762580000.0,,178029000.0,-316178000.0,129392000.0,178029000.0,-316178000.0,129392000.0,-8757000.0,69729000.0,69729000.0,-26193000.0,223000.0,,,-84565000.0,,-249457000.0,-29470000.0,-671153000.0,,,47749000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q1TTM,2011-04-01,2012-03-31,,,4650000.0,177824000.0,156339000.0,6954000.0,317085000.0,1369891000.0,71209000.0,70285000.0,-385648000.0,231424000.0,70285000.0,-385648000.0,231424000.0,-83939000.0,72250000.0,72250000.0,-8769000.0,-4652000.0,,,-157871000.0,,-374456000.0,-89236000.0,-1421577000.0,,-103800000.0,78044000.0
Essex Property Trust Inc,ESS,,920522,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 06:09:14+00:00,,1149000.0,22603000.0,40828000.0,11964000.0,31590000.0,159394000.0,,-27254000.0,-44051000.0,72160000.0,-27254000.0,-44051000.0,72160000.0,855000.0,27241000.0,27241000.0,-9022000.0,55000.0,,,-40309000.0,,-64072000.0,-12115000.0,-177984000.0,,,32136000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q4,2013-10-01,2013-12-31,,,1369000.0,86812000.0,49856000.0,-1095000.0,15461000.0,327169000.0,,73791000.0,-144709000.0,79900000.0,73791000.0,-144709000.0,79900000.0,8982000.0,36902000.0,36902000.0,-7132000.0,-3963000.0,,,-50902000.0,,-132901000.0,-46733000.0,-213974000.0,,,34925000.0
Essex Property Trust Inc,ESS,,920522,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 14:34:47+00:00,0.0,4816000.0,240004000.0,193518000.0,-1494000.0,138366000.0,969061000.0,,148599000.0,-453696000.0,304982000.0,148599000.0,-453696000.0,304982000.0,-115000.0,172055000.0,172055000.0,-63913000.0,-8772000.0,,0.0,-199156000.0,,-593693000.0,-121965000.0,-750900000.0,,,261962000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q3TTM,2012-10-01,2013-09-30,,,4632000.0,296523000.0,188679000.0,-18761000.0,211767000.0,1039772000.0,,337379000.0,-603059000.0,273246000.0,337379000.0,-603059000.0,273246000.0,7566000.0,184793000.0,184793000.0,-86097000.0,-10018000.0,,,-192876000.0,,-795130000.0,-138323000.0,-711266000.0,,,330394000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q3,2013-07-01,2013-09-30,,,1135000.0,103139000.0,48487000.0,966000.0,,37420000.0,,-57898000.0,-27306000.0,74496000.0,-57898000.0,-27306000.0,74496000.0,-10708000.0,75875000.0,75875000.0,-51967000.0,-2619000.0,-57458000.0,,-50845000.0,,-61091000.0,-34680000.0,-41854000.0,,,125923000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 15:40:35+00:00,,3447000.0,153192000.0,143662000.0,-399000.0,122905000.0,641892000.0,,74808000.0,-308987000.0,225082000.0,74808000.0,-308987000.0,225082000.0,-9097000.0,135153000.0,135153000.0,-56781000.0,-4809000.0,,,-148254000.0,,-460792000.0,-75232000.0,-536926000.0,,,227037000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q2TTM,2012-07-01,2013-06-30,,,4678000.0,214364000.0,183232000.0,2237000.0,309681000.0,1587745000.0,,505033000.0,-777641000.0,288693000.0,505033000.0,-777641000.0,288693000.0,16085000.0,129139000.0,129139000.0,-30593000.0,-11372000.0,57458000.0,,-185785000.0,,-909972000.0,-132293000.0,-1195236000.0,,,207166000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q2,2013-04-01,2013-06-30,,,1603000.0,2327000.0,48031000.0,-12030000.0,,369190000.0,,100423000.0,-175944000.0,64894000.0,100423000.0,-175944000.0,64894000.0,-10627000.0,29575000.0,29575000.0,-2285000.0,-1287000.0,57458000.0,,-52262000.0,,-168360000.0,-26287000.0,-215218000.0,,,-38755000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q1TTM,2012-04-01,2013-03-31,,-85000000.0,4245000.0,237009000.0,177002000.0,3211000.0,449035000.0,1821741000.0,,609893000.0,-873824000.0,281031000.0,609893000.0,-873824000.0,281031000.0,17100000.0,142052000.0,142052000.0,-45479000.0,-9917000.0,,,-177779000.0,,-926997000.0,-123361000.0,-1473187000.0,,,261534000.0
Essex Property Trust Inc,ESS,,920522,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 20:56:36+00:00,,709000.0,47726000.0,47144000.0,10665000.0,122905000.0,235282000.0,,32283000.0,-105737000.0,85692000.0,32283000.0,-105737000.0,85692000.0,12238000.0,29703000.0,29703000.0,-2529000.0,-903000.0,,,-45147000.0,,-231341000.0,-14265000.0,-279854000.0,,,139869000.0
Essex Property Trust Inc,ESS,,920522,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:52:07+00:00,0.0,-23997000.0,306402000.0,360592000.0,41578000.0,531379000.0,2093406000.0,,520610000.0,-1147156000.0,493312000.0,520610000.0,-1147156000.0,493312000.0,7119000.0,134438000.0,134438000.0,-19299000.0,-12116000.0,,140353000.0,-278039000.0,,-1399243000.0,-160293000.0,-1814020000.0,0.0,0.0,412380000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q4,2014-10-01,2014-12-31,,,-12455000.0,119718000.0,106702000.0,-12726000.0,81915000.0,356084000.0,,-132597000.0,5179000.0,135151000.0,-132597000.0,5179000.0,135151000.0,7733000.0,44805000.0,44805000.0,8825000.0,3006000.0,,,-87422000.0,,-113404000.0,-83298000.0,-486180000.0,,,201881000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q3TTM,2013-10-01,2014-09-30,,,-10173000.0,273496000.0,303746000.0,53209000.0,464925000.0,2064491000.0,,726998000.0,-1297044000.0,438061000.0,726998000.0,-1297044000.0,438061000.0,8368000.0,126535000.0,126535000.0,-35256000.0,-19085000.0,,140353000.0,-241519000.0,,-1418740000.0,-123728000.0,-1541814000.0,,,245424000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q3,2014-07-01,2014-09-30,,,-6731000.0,142247000.0,106068000.0,41128000.0,170037000.0,416278000.0,,246958000.0,-426066000.0,179039000.0,246958000.0,-426066000.0,179039000.0,140284000.0,54799000.0,54799000.0,-16225000.0,-581000.0,-18467000.0,140353000.0,-88146000.0,,-501366000.0,-16767000.0,-250630000.0,,,110534000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 16:34:30+00:00,0.0,-11542000.0,186684000.0,253890000.0,54304000.0,449464000.0,1737322000.0,,653207000.0,-1152335000.0,358161000.0,653207000.0,-1152335000.0,358161000.0,-614000.0,89633000.0,89633000.0,-28124000.0,-15122000.0,,140353000.0,-190617000.0,,-1285839000.0,-76995000.0,-1327840000.0,,,210499000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-08-08 21:52:41+00:00,,-4811000.0,44437000.0,147822000.0,13176000.0,279427000.0,1321044000.0,,406249000.0,-726269000.0,179122000.0,406249000.0,-726269000.0,179122000.0,-140898000.0,34834000.0,34834000.0,-11899000.0,-14541000.0,18467000.0,,-102471000.0,,-784473000.0,-60228000.0,-1077210000.0,,,99965000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q2TTM,2013-07-01,2014-06-30,,,-2307000.0,234388000.0,246165000.0,13047000.0,294888000.0,1685633000.0,,422142000.0,-898284000.0,333518000.0,422142000.0,-898284000.0,333518000.0,-142624000.0,147611000.0,147611000.0,-70998000.0,-21123000.0,-38991000.0,,-204218000.0,,-978465000.0,-141641000.0,-1333038000.0,,,260813000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q2,2014-04-01,2014-06-30,,,-5859000.0,-8457000.0,97510000.0,-4834000.0,121831000.0,1087264000.0,,436126000.0,-665679000.0,87228000.0,436126000.0,-665679000.0,87228000.0,-142325000.0,8428000.0,8428000.0,-8017000.0,-6230000.0,18467000.0,,-2114000.0,,-688710000.0,-39250000.0,-764625000.0,,,43814000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q1TTM,2013-04-01,2014-03-31,,,5155000.0,245172000.0,196686000.0,5851000.0,173057000.0,967559000.0,,86439000.0,-408549000.0,311184000.0,86439000.0,-408549000.0,311184000.0,-10926000.0,168758000.0,168758000.0,-65266000.0,-16180000.0,,,-254366000.0,,-458115000.0,-128678000.0,-783631000.0,,,178244000.0
Essex Property Trust Inc,ESS,,920522,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 20:37:26+00:00,0.0,1048000.0,52894000.0,50312000.0,18010000.0,157596000.0,233780000.0,,-29877000.0,-60590000.0,91894000.0,-29877000.0,-60590000.0,91894000.0,1427000.0,26406000.0,26406000.0,-3882000.0,-8311000.0,,0.0,-100357000.0,,-95763000.0,-20978000.0,-312585000.0,,,56151000.0
Essex Property Trust Inc,ESS,,920522,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:39:47+00:00,-115724000.0,-31750000.0,393354000.0,453423000.0,-6721000.0,332137000.0,1345855000.0,,107456000.0,-725556000.0,618168000.0,107456000.0,-725556000.0,618168000.0,4073000.0,248239000.0,248239000.0,-45023000.0,15127000.0,,4005000.0,-388312000.0,,-829873000.0,-156623000.0,-1197351000.0,0.0,0.0,376664000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q4,2015-10-01,2015-12-31,,,-7674000.0,121882000.0,116477000.0,-42825000.0,24302000.0,277823000.0,,-71010000.0,-65235000.0,130260000.0,-71010000.0,-65235000.0,130260000.0,-5985000.0,85762000.0,85762000.0,-21480000.0,-105000.0,,,-100523000.0,,-230553000.0,-47031000.0,-272507000.0,,,212349000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 12:59:42+00:00,-115724000.0,-24076000.0,271472000.0,336946000.0,36104000.0,307835000.0,1068032000.0,,178466000.0,-660321000.0,487908000.0,178466000.0,-660321000.0,487908000.0,10058000.0,162477000.0,162477000.0,-23543000.0,15232000.0,,4005000.0,-287789000.0,,-599320000.0,-109592000.0,-924844000.0,,0.0,164315000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q3TTM,2014-10-01,2015-09-30,,-115724000.0,-36531000.0,391190000.0,443648000.0,23378000.0,389750000.0,1424116000.0,,45869000.0,-655142000.0,623059000.0,45869000.0,-655142000.0,623059000.0,17791000.0,207282000.0,207282000.0,-14718000.0,18238000.0,,4005000.0,-375211000.0,,-712724000.0,-192890000.0,-1411024000.0,,,366196000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q3,2015-07-01,2015-09-30,,,-7174000.0,82178000.0,116308000.0,36439000.0,35171000.0,144601000.0,,-110267000.0,-85167000.0,200860000.0,-110267000.0,-85167000.0,200860000.0,5426000.0,47182000.0,47182000.0,8105000.0,3830000.0,,,-99737000.0,,-57291000.0,-43123000.0,-194132000.0,,,15247000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 14:37:20+00:00,-115724000.0,-16902000.0,189294000.0,220638000.0,-335000.0,272664000.0,923431000.0,,288733000.0,-575154000.0,287048000.0,288733000.0,-575154000.0,287048000.0,4632000.0,115295000.0,115295000.0,-31648000.0,11402000.0,,4005000.0,-188052000.0,,-542029000.0,-66469000.0,-730712000.0,,,149068000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q2TTM,2014-07-01,2015-06-30,,-115724000.0,-36088000.0,451259000.0,433408000.0,28067000.0,524616000.0,1695793000.0,,403094000.0,-996041000.0,601238000.0,403094000.0,-996041000.0,601238000.0,152649000.0,214899000.0,214899000.0,-39048000.0,13827000.0,-18467000.0,144358000.0,-363620000.0,,-1156799000.0,-166534000.0,-1467522000.0,,,461483000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q2,2015-04-01,2015-06-30,,-74211000.0,-7516000.0,80008000.0,113731000.0,-25970000.0,98072000.0,166869000.0,,-27357000.0,-288298000.0,124499000.0,-27357000.0,-288298000.0,124499000.0,-188958000.0,50542000.0,50542000.0,-6288000.0,2399000.0,,2198000.0,-100815000.0,,-196014000.0,-31133000.0,-193882000.0,,,13060000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:42:49+00:00,-41513000.0,-9386000.0,109286000.0,106907000.0,25635000.0,174592000.0,756562000.0,,316090000.0,-286856000.0,162549000.0,316090000.0,-286856000.0,162549000.0,193590000.0,64753000.0,64753000.0,-25360000.0,9003000.0,,1807000.0,-87237000.0,,-346015000.0,-35336000.0,-536830000.0,,,136008000.0
Essex Property Trust Inc,ESS,,920522,2015.0,Q1TTM,2014-04-01,2015-03-31,,-41513000.0,-34431000.0,362794000.0,417187000.0,49203000.0,548375000.0,2616188000.0,,866577000.0,-1373422000.0,563967000.0,866577000.0,-1373422000.0,563967000.0,199282000.0,172785000.0,172785000.0,-40777000.0,5198000.0,,142160000.0,-264919000.0,,-1649495000.0,-174651000.0,-2038265000.0,,,492237000.0
Essex Property Trust Inc,ESS,,920522,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 16:21:22+00:00,0.0,-29445000.0,216229000.0,441682000.0,4234000.0,,1265388000.0,,-256474000.0,-413071000.0,716792000.0,-256474000.0,-413071000.0,716792000.0,47247000.0,438410000.0,438410000.0,-138089000.0,8126000.0,,,-436468000.0,,-619966000.0,-148696000.0,-1018341000.0,-1429000.0,-73750000.0,355591000.0
Essex Property Trust Inc,ESS,,920522,2016.0,Q4,2016-10-01,2016-12-31,,,-7242000.0,-64137000.0,111835000.0,-46803000.0,,444291000.0,,-106276000.0,-148256000.0,136295000.0,-106276000.0,-148256000.0,136295000.0,-118237000.0,204517000.0,204517000.0,-126012000.0,-1795000.0,,,-110340000.0,,-292211000.0,-45210000.0,-437385000.0,-1047000.0,,189165000.0
