company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netrealizedcapitalgains,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,FY,2010-01-01,2010-12-31,2013-02-20 09:42:11+00:00,3807000000.0,1.69,1.69,0.8,1815000000.0,1.68,,189000000.0,367000000.0,911000000.0,911000000.0,911000000.0,-367000000.0,3294000000.0,,,3542000000.0,,,28125000000.0,20758000000.0,30000000.0,,367000000.0,29952000000.0,31419000000.0,1100000000.0,31052000000.0,539100000.0,540300000.0,542500000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q3YTD,2010-01-01,2010-09-30,,2969000000.0,1.17,1.17,0.6,1372000000.0,1.17,,131000000.0,275000000.0,632000000.0,632000000.0,632000000.0,-275000000.0,2173000000.0,,,2446000000.0,,,21152000000.0,15467000000.0,33000000.0,,275000000.0,22287000000.0,23325000000.0,763000000.0,23050000000.0,539700000.0,540900000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q3TTM,2009-10-01,2010-09-30,,4074000000.0,2.13,2.13,0.8,1813000000.0,2.13,,306000000.0,376000000.0,1150000000.0,1150000000.0,1150000000.0,-376000000.0,3217000000.0,,,3206000000.0,,,28167000000.0,20408000000.0,51000000.0,,376000000.0,29552000000.0,31384000000.0,1456000000.0,31008000000.0,539700000.0,540900000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q3,2010-07-01,2010-09-30,2011-10-31 16:37:13+00:00,1006000000.0,0.68,0.68,0.2,445000000.0,0.68,,123000000.0,91000000.0,367000000.0,367000000.0,367000000.0,-91000000.0,870000000.0,,,828000000.0,,,7047000000.0,5048000000.0,9000000.0,,91000000.0,7336000000.0,7917000000.0,490000000.0,7826000000.0,539700000.0,540900000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q2YTD,2010-01-01,2010-06-30,,1963000000.0,0.49,0.49,0.4,927000000.0,0.49,,8000000.0,184000000.0,265000000.0,265000000.0,265000000.0,-184000000.0,1303000000.0,,,1618000000.0,,,14105000000.0,10419000000.0,24000000.0,,184000000.0,14951000000.0,15408000000.0,273000000.0,15224000000.0,537000000.0,540700000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q2TTM,2009-07-01,2010-06-30,,4091000000.0,1.86,1.86,0.8,1750000000.0,1.86,,187000000.0,391000000.0,1004000000.0,1004000000.0,1004000000.0,-391000000.0,2914000000.0,,,3122000000.0,,,28137000000.0,20429000000.0,77000000.0,,391000000.0,29469000000.0,31051000000.0,1191000000.0,30660000000.0,537000000.0,540700000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q2,2010-04-01,2010-06-30,2011-08-01 06:07:35+00:00,949000000.0,0.27,0.27,0.2,485000000.0,0.27,,21000000.0,92000000.0,145000000.0,145000000.0,145000000.0,-92000000.0,600000000.0,,,789000000.0,,,7058000000.0,5164000000.0,13000000.0,,92000000.0,7400000000.0,7658000000.0,166000000.0,7566000000.0,537000000.0,540700000.0,543000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q1TTM,2009-04-01,2010-03-31,,4371000000.0,2.31,2.31,0.8,1672000000.0,2.31,,238000000.0,396000000.0,1248000000.0,1248000000.0,1248000000.0,-396000000.0,3751000000.0,,,3035000000.0,,,28133000000.0,20828000000.0,96000000.0,,396000000.0,30002000000.0,31884000000.0,1486000000.0,31488000000.0,545500000.0,540500000.0,541800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 16:16:19+00:00,1014000000.0,0.22,0.22,0.2,442000000.0,0.22,,-13000000.0,92000000.0,120000000.0,120000000.0,120000000.0,-92000000.0,703000000.0,,,829000000.0,,,7047000000.0,5255000000.0,11000000.0,,92000000.0,7551000000.0,7750000000.0,107000000.0,7658000000.0,545500000.0,540500000.0,541800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q4,2011-10-01,2011-12-31,,981000000.0,1.4,1.37,0.21,430000000.0,1.37,,322000000.0,92000000.0,712000000.0,712000000.0,712000000.0,-92000000.0,1064000000.0,,,1083000000.0,,,7175000000.0,4603000000.0,16000000.0,,92000000.0,7113000000.0,8239000000.0,1034000000.0,8147000000.0,521200000.0,520700000.0,523100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 12:59:44+00:00,3971000000.0,1.51,1.51,0.84,1761000000.0,1.5,,172000000.0,367000000.0,787000000.0,787000000.0,787000000.0,-367000000.0,4467000000.0,,,3739000000.0,,,28180000000.0,21806000000.0,44000000.0,,367000000.0,31321000000.0,32647000000.0,959000000.0,32280000000.0,521200000.0,520700000.0,523100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q3YTD,2011-01-01,2011-09-30,,2990000000.0,0.11,0.14,0.63,1331000000.0,0.13,,-150000000.0,275000000.0,75000000.0,75000000.0,75000000.0,-275000000.0,3403000000.0,,,2656000000.0,,,21005000000.0,17203000000.0,28000000.0,,275000000.0,24208000000.0,24408000000.0,-75000000.0,24133000000.0,546900000.0,512000000.0,514200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q3TTM,2010-10-01,2011-09-30,,3828000000.0,0.63,0.66,0.83,1774000000.0,0.64,,-92000000.0,367000000.0,354000000.0,354000000.0,354000000.0,-367000000.0,4524000000.0,,,3752000000.0,,,27978000000.0,22494000000.0,25000000.0,,367000000.0,31873000000.0,32502000000.0,262000000.0,32135000000.0,546900000.0,512000000.0,514200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 16:10:56+00:00,1046000000.0,0.32,0.34,0.21,455000000.0,0.34,,44000000.0,92000000.0,175000000.0,175000000.0,175000000.0,-92000000.0,1261000000.0,,,888000000.0,,,6984000000.0,5537000000.0,8000000.0,,92000000.0,7934000000.0,8245000000.0,219000000.0,8153000000.0,546900000.0,512000000.0,514200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q2YTD,2011-01-01,2011-06-30,,1944000000.0,-0.21,-0.2,0.42,876000000.0,-0.21,,-194000000.0,183000000.0,-100000000.0,-100000000.0,-100000000.0,-183000000.0,2142000000.0,,,1768000000.0,,,14021000000.0,11666000000.0,20000000.0,,183000000.0,16274000000.0,16163000000.0,-294000000.0,15980000000.0,524400000.0,523100000.0,523100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q2TTM,2010-07-01,2011-06-30,,3788000000.0,0.99,1.0,0.82,1764000000.0,0.98,,-13000000.0,366000000.0,546000000.0,546000000.0,546000000.0,-366000000.0,4133000000.0,,,3692000000.0,,,28041000000.0,22005000000.0,26000000.0,,366000000.0,31275000000.0,32174000000.0,533000000.0,31808000000.0,524400000.0,523100000.0,523100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 16:16:44+00:00,960000000.0,-1.19,-1.19,0.21,422000000.0,-1.19,,-412000000.0,91000000.0,-624000000.0,-624000000.0,-624000000.0,-91000000.0,1084000000.0,,,868000000.0,,,7004000000.0,6772000000.0,11000000.0,,91000000.0,9033000000.0,8088000000.0,-1036000000.0,7997000000.0,524400000.0,523100000.0,523100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q1TTM,2010-04-01,2011-03-31,,3777000000.0,2.45,2.46,0.81,1827000000.0,2.44,,420000000.0,367000000.0,1315000000.0,1315000000.0,1315000000.0,-367000000.0,3649000000.0,,,3613000000.0,,,28095000000.0,20397000000.0,28000000.0,,367000000.0,29642000000.0,31744000000.0,1735000000.0,31377000000.0,534700000.0,531000000.0,533600000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:12:43+00:00,984000000.0,0.98,0.99,0.21,454000000.0,0.98,,218000000.0,92000000.0,524000000.0,524000000.0,524000000.0,-92000000.0,1058000000.0,,,900000000.0,,,7017000000.0,4894000000.0,9000000.0,,92000000.0,7241000000.0,8075000000.0,742000000.0,7983000000.0,534700000.0,531000000.0,533600000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q4,2012-10-01,2012-12-31,,947000000.0,0.82,0.82,0.22,464000000.0,0.81,,150000000.0,92000000.0,394000000.0,394000000.0,394000000.0,-92000000.0,1240000000.0,,,1095000000.0,,,7310000000.0,5399000000.0,9000000.0,,92000000.0,7914000000.0,8550000000.0,544000000.0,8458000000.0,489600000.0,489400000.0,493000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 09:41:19+00:00,3884000000.0,4.71,4.71,0.88,1818000000.0,4.68,,1000000000.0,373000000.0,2306000000.0,2306000000.0,2306000000.0,-373000000.0,4355000000.0,,,4118000000.0,,,28978000000.0,19800000000.0,34000000.0,,373000000.0,29654000000.0,33333000000.0,3306000000.0,32960000000.0,489600000.0,489400000.0,493000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q3YTD,2012-01-01,2012-09-30,,2937000000.0,3.89,3.89,0.66,1354000000.0,3.87,,850000000.0,281000000.0,1912000000.0,1912000000.0,1912000000.0,-281000000.0,3115000000.0,,,3023000000.0,,,21668000000.0,14401000000.0,25000000.0,,281000000.0,21740000000.0,24783000000.0,2762000000.0,24502000000.0,485200000.0,485900000.0,489900000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q3TTM,2011-10-01,2012-09-30,,3918000000.0,5.29,5.26,0.87,1784000000.0,5.24,,1172000000.0,373000000.0,2624000000.0,2624000000.0,2624000000.0,-373000000.0,4179000000.0,,,4106000000.0,,,28843000000.0,19004000000.0,41000000.0,,373000000.0,28853000000.0,33022000000.0,3796000000.0,32649000000.0,485200000.0,485900000.0,489900000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 16:15:37+00:00,1016000000.0,1.49,1.49,0.22,453000000.0,1.48,,325000000.0,93000000.0,723000000.0,723000000.0,723000000.0,-93000000.0,877000000.0,,,1010000000.0,,,7260000000.0,4508000000.0,9000000.0,,93000000.0,6996000000.0,8137000000.0,1048000000.0,8044000000.0,485200000.0,485900000.0,489900000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q2YTD,2012-01-01,2012-06-30,,1921000000.0,2.4,2.4,0.44,901000000.0,2.39,,525000000.0,188000000.0,1189000000.0,1189000000.0,1189000000.0,-188000000.0,2238000000.0,,,2013000000.0,,,14408000000.0,9893000000.0,16000000.0,,188000000.0,14744000000.0,16646000000.0,1714000000.0,16458000000.0,491900000.0,490600000.0,493800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q2TTM,2011-07-01,2012-06-30,,3948000000.0,4.12,4.11,0.86,1786000000.0,4.1,,891000000.0,372000000.0,2076000000.0,2076000000.0,2076000000.0,-372000000.0,4563000000.0,,,3984000000.0,,,28567000000.0,20033000000.0,40000000.0,,372000000.0,29791000000.0,33130000000.0,2967000000.0,32758000000.0,491900000.0,490600000.0,493800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:15:59+00:00,942000000.0,0.86,0.86,0.22,462000000.0,0.86,,179000000.0,93000000.0,423000000.0,423000000.0,423000000.0,-93000000.0,1056000000.0,,,996000000.0,,0.0,7225000000.0,5176000000.0,10000000.0,,93000000.0,7586000000.0,8281000000.0,602000000.0,8188000000.0,491900000.0,490600000.0,493800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q1TTM,2011-04-01,2012-03-31,,3966000000.0,2.07,2.06,0.85,1746000000.0,2.05,,300000000.0,370000000.0,1029000000.0,1029000000.0,1029000000.0,-370000000.0,4591000000.0,,,3856000000.0,,,28346000000.0,21629000000.0,41000000.0,,370000000.0,31238000000.0,32937000000.0,1329000000.0,32567000000.0,497400000.0,498700000.0,501500000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:13:34+00:00,979000000.0,1.54,1.54,0.22,439000000.0,1.53,,346000000.0,95000000.0,766000000.0,766000000.0,766000000.0,-95000000.0,1182000000.0,,,1017000000.0,,,7183000000.0,4717000000.0,6000000.0,,95000000.0,7158000000.0,8365000000.0,1112000000.0,8270000000.0,497400000.0,498700000.0,501500000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q4,2013-10-01,2013-12-31,,1069000000.0,1.78,1.78,0.25,490000000.0,1.76,,422000000.0,87000000.0,821000000.0,821000000.0,810000000.0,-87000000.0,1122000000.0,,,1258000000.0,,11000000.0,7624000000.0,4588000000.0,11000000.0,,87000000.0,7416000000.0,8746000000.0,1243000000.0,8659000000.0,464700000.0,464400000.0,470300000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,FY,2013-01-01,2013-12-31,2015-02-19 09:41:19+00:00,4002000000.0,4.87,4.87,1.0,1917000000.0,4.81,,1116000000.0,367000000.0,2280000000.0,2280000000.0,2263000000.0,-367000000.0,3358000000.0,,,4387000000.0,,17000000.0,29970000000.0,19189000000.0,70000000.0,,367000000.0,29565000000.0,33328000000.0,3396000000.0,32961000000.0,464700000.0,464400000.0,470300000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q3YTD,2013-01-01,2013-09-30,,2933000000.0,3.09,3.09,0.75,1427000000.0,3.05,,694000000.0,280000000.0,1459000000.0,1459000000.0,1453000000.0,-280000000.0,2236000000.0,,,3129000000.0,,6000000.0,22346000000.0,14601000000.0,59000000.0,,280000000.0,22149000000.0,24582000000.0,2153000000.0,24302000000.0,462700000.0,461100000.0,467100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q3TTM,2012-10-01,2013-09-30,,3880000000.0,3.91,3.91,0.97,1891000000.0,3.86,,844000000.0,372000000.0,1853000000.0,1853000000.0,1847000000.0,-372000000.0,3476000000.0,,,4224000000.0,,6000000.0,29656000000.0,20000000000.0,68000000.0,,372000000.0,30063000000.0,33132000000.0,2697000000.0,32760000000.0,462700000.0,461100000.0,467100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 16:12:28+00:00,1026000000.0,0.67,0.67,0.25,498000000.0,0.66,,193000000.0,83000000.0,316000000.0,316000000.0,310000000.0,-83000000.0,254000000.0,,,937000000.0,,6000000.0,7556000000.0,4744000000.0,13000000.0,,83000000.0,7218000000.0,7810000000.0,509000000.0,7727000000.0,462700000.0,461100000.0,467100000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:17:02+00:00,961000000.0,0.93,0.93,0.25,471000000.0,0.92,,180000000.0,99000000.0,434000000.0,434000000.0,434000000.0,-99000000.0,866000000.0,,,1090000000.0,,0.0,7441000000.0,5052000000.0,20000000.0,,99000000.0,7594000000.0,8307000000.0,614000000.0,8208000000.0,466700000.0,468300000.0,473800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q2YTD,2013-01-01,2013-06-30,,1907000000.0,2.42,2.42,0.5,929000000.0,2.39,,501000000.0,197000000.0,1143000000.0,1143000000.0,1143000000.0,-197000000.0,1982000000.0,,,2192000000.0,,,14790000000.0,9857000000.0,46000000.0,,197000000.0,14931000000.0,16772000000.0,1644000000.0,16575000000.0,466700000.0,468300000.0,473800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q2TTM,2012-07-01,2013-06-30,,3870000000.0,4.73,4.73,0.94,1846000000.0,4.68,,976000000.0,382000000.0,2260000000.0,2260000000.0,2260000000.0,-382000000.0,4099000000.0,,,4297000000.0,,,29360000000.0,19764000000.0,64000000.0,,382000000.0,29841000000.0,33459000000.0,3236000000.0,33077000000.0,466700000.0,468300000.0,473800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q1TTM,2012-04-01,2013-03-31,,3851000000.0,4.66,4.66,0.91,1837000000.0,4.62,,975000000.0,376000000.0,2249000000.0,2249000000.0,2249000000.0,-376000000.0,4289000000.0,,,4203000000.0,,,29144000000.0,19888000000.0,54000000.0,,376000000.0,29833000000.0,33433000000.0,3224000000.0,33057000000.0,475800000.0,475400000.0,480800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:18:17+00:00,946000000.0,1.49,1.49,0.25,458000000.0,1.47,,321000000.0,98000000.0,709000000.0,709000000.0,709000000.0,-98000000.0,1116000000.0,,,1102000000.0,,,7349000000.0,4805000000.0,26000000.0,,98000000.0,7337000000.0,8465000000.0,1030000000.0,8367000000.0,475800000.0,475400000.0,480800000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 14:43:26+00:00,4135000000.0,6.37,6.37,1.12,1765000000.0,6.27,,1386000000.0,322000000.0,2850000000.0,2850000000.0,2746000000.0,-322000000.0,4078000000.0,,,4341000000.0,,104000000.0,31086000000.0,20347000000.0,18000000.0,,322000000.0,30606000000.0,35164000000.0,4236000000.0,34842000000.0,431100000.0,431400000.0,438200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q4,2014-10-01,2014-12-31,,1035000000.0,1.88,1.88,0.28,431000000.0,1.84,,418000000.0,73000000.0,824000000.0,824000000.0,795000000.0,-73000000.0,888000000.0,,,1156000000.0,,29000000.0,7874000000.0,4820000000.0,5000000.0,,73000000.0,7447000000.0,8762000000.0,1242000000.0,8689000000.0,431100000.0,431400000.0,438200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q3YTD,2014-01-01,2014-09-30,,3100000000.0,4.49,4.49,0.84,1334000000.0,4.43,,968000000.0,249000000.0,2026000000.0,2026000000.0,1951000000.0,-249000000.0,3190000000.0,,,3185000000.0,,75000000.0,23212000000.0,15527000000.0,13000000.0,,249000000.0,23159000000.0,26402000000.0,2994000000.0,26153000000.0,423700000.0,424500000.0,431200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q3TTM,2013-10-01,2014-09-30,,4169000000.0,6.27,6.27,1.09,1824000000.0,6.19,,1390000000.0,336000000.0,2847000000.0,2847000000.0,2761000000.0,-336000000.0,4312000000.0,,,4443000000.0,,86000000.0,30836000000.0,20115000000.0,24000000.0,,336000000.0,30575000000.0,35148000000.0,4237000000.0,34812000000.0,423700000.0,424500000.0,431200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 16:26:50+00:00,1030000000.0,1.77,1.77,0.28,433000000.0,1.74,,409000000.0,78000000.0,781000000.0,781000000.0,750000000.0,-78000000.0,1090000000.0,,,1068000000.0,,31000000.0,7819000000.0,5107000000.0,3000000.0,,78000000.0,7641000000.0,8909000000.0,1190000000.0,8831000000.0,423700000.0,424500000.0,431200000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2YTD,2014-01-01,2014-06-30,,2070000000.0,2.72,2.72,0.56,901000000.0,2.69,,559000000.0,171000000.0,1245000000.0,1245000000.0,1201000000.0,-171000000.0,2100000000.0,,,2117000000.0,,44000000.0,15393000000.0,10420000000.0,10000000.0,,171000000.0,15518000000.0,17493000000.0,1804000000.0,17322000000.0,435500000.0,434300000.0,440700000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2TTM,2013-07-01,2014-06-30,,4165000000.0,5.17,5.17,1.06,1889000000.0,5.11,,1174000000.0,341000000.0,2382000000.0,2382000000.0,2321000000.0,-341000000.0,3476000000.0,,,4312000000.0,,61000000.0,30573000000.0,19752000000.0,34000000.0,,341000000.0,30152000000.0,34049000000.0,3556000000.0,33708000000.0,435500000.0,434300000.0,440700000.0
