company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commitmentsandcontingencies,commonequity,deferredacquisitioncost,futurepolicybenefits,goodwill,interestbearingdeposits,longtermdebt,mortgageservicingrights,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,participatingpolicyholderequity,retainedearnings,separateaccountbusinessassets,separateaccountbusinessliabilities,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit,unearnedpremiumsdebit
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q2,,2011-06-30,2011-08-01 06:07:35+00:00,875000000.0,373000000.0,693000000.0,21404000000.0,,3174000000.0,4572000000.0,13787000000.0,874000000.0,,5907000000.0,6827000000.0,914000000.0,29000000.0,17856000000.0,-43000000.0,6152000000.0,45078000000.0,31647000000.0,8175000000.0,8175000000.0,,129023000000.0,18764000000.0,18764000000.0,18793000000.0,110230000000.0,129023000000.0,0.0,83368000000.0,-16387000000.0,9727000000.0,4869000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2011.0,Q1,,2011-03-31,2011-04-27 16:16:19+00:00,885000000.0,-15000000.0,641000000.0,20255000000.0,,3165000000.0,4697000000.0,13552000000.0,874000000.0,,5908000000.0,6582000000.0,912000000.0,29000000.0,17710000000.0,-42000000.0,6369000000.0,46834000000.0,32377000000.0,8603000000.0,8603000000.0,,130425000000.0,19312000000.0,19312000000.0,19341000000.0,111084000000.0,130425000000.0,0.0,84679000000.0,-16173000000.0,9563000000.0,4842000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,FY,,2012-12-31,2014-02-20 12:59:44+00:00,781000000.0,1175000000.0,806000000.0,22085000000.0,0.0,3171000000.0,3621000000.0,14895000000.0,1240000000.0,,6057000000.0,6570000000.0,989000000.0,,20225000000.0,-41000000.0,7026000000.0,39319000000.0,33783000000.0,6610000000.0,6610000000.0,,126947000000.0,20580000000.0,20580000000.0,20580000000.0,106367000000.0,126947000000.0,,81054000000.0,-17508000000.0,10375000000.0,5051000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q3,,2012-09-30,2012-10-31 16:10:56+00:00,835000000.0,1587000000.0,642000000.0,20960000000.0,0.0,3163000000.0,3578000000.0,14900000000.0,1242000000.0,,6057000000.0,6904000000.0,928000000.0,,19326000000.0,-41000000.0,6810000000.0,40110000000.0,33496000000.0,6820000000.0,6820000000.0,,126988000000.0,20837000000.0,20837000000.0,20837000000.0,106151000000.0,126988000000.0,0.0,81605000000.0,-17368000000.0,10494000000.0,5108000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q2,,2012-06-30,2012-07-31 16:16:44+00:00,846000000.0,745000000.0,571000000.0,21208000000.0,0.0,3163000000.0,3644000000.0,14640000000.0,1242000000.0,,6058000000.0,6928000000.0,909000000.0,,18069000000.0,-41000000.0,6447000000.0,40832000000.0,32880000000.0,6790000000.0,6790000000.0,,125535000000.0,19475000000.0,19475000000.0,19475000000.0,106060000000.0,125535000000.0,0.0,81607000000.0,-17272000000.0,10085000000.0,4929000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2012.0,Q1,,2012-03-31,2012-05-02 16:12:43+00:00,846000000.0,532000000.0,577000000.0,21033000000.0,0.0,3160000000.0,3716000000.0,14296000000.0,1242000000.0,,6058000000.0,7167000000.0,912000000.0,28000000.0,18140000000.0,-41000000.0,6490000000.0,41603000000.0,32565000000.0,7355000000.0,7355000000.0,,125933000000.0,19182000000.0,19182000000.0,19210000000.0,106723000000.0,125933000000.0,0.0,81070000000.0,-17034000000.0,9888000000.0,4908000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,FY,,2013-12-31,2015-02-19 09:41:19+00:00,624000000.0,1046000000.0,675000000.0,22488000000.0,0.0,3152000000.0,3372000000.0,12386000000.0,1243000000.0,,6201000000.0,4721000000.0,1024000000.0,,35578000000.0,-31000000.0,20690000000.0,24304000000.0,35580000000.0,5039000000.0,5039000000.0,,123520000000.0,20700000000.0,21480000000.0,21480000000.0,102040000000.0,123520000000.0,780000000.0,66007000000.0,-19047000000.0,10932000000.0,5237000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q3,,2013-09-30,2013-10-30 16:15:37+00:00,617000000.0,810000000.0,1069000000.0,21685000000.0,0.0,3136000000.0,3286000000.0,12590000000.0,1243000000.0,14908000000.0,6217000000.0,4817000000.0,993000000.0,,19307000000.0,-39000000.0,5685000000.0,24476000000.0,34885000000.0,4928000000.0,4928000000.0,,122285000000.0,20130000000.0,20780000000.0,20780000000.0,101505000000.0,122285000000.0,650000000.0,80684000000.0,-18662000000.0,11016000000.0,5341000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q2,,2013-06-30,2013-07-31 16:15:59+00:00,773000000.0,50000000.0,634000000.0,21734000000.0,0.0,3114000000.0,3914000000.0,14242000000.0,1239000000.0,,5475000000.0,6413000000.0,971000000.0,,20388000000.0,-39000000.0,6305000000.0,36357000000.0,34691000000.0,6488000000.0,6488000000.0,500000000.0,121480000000.0,19591000000.0,19869000000.0,19869000000.0,101611000000.0,121480000000.0,278000000.0,75544000000.0,-18225000000.0,10510000000.0,5116000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2013.0,Q1,,2013-03-31,2013-05-01 16:13:34+00:00,792000000.0,1279000000.0,820000000.0,21677000000.0,0.0,3037000000.0,3660000000.0,14767000000.0,1239000000.0,,6556000000.0,6434000000.0,998000000.0,,20608000000.0,-39000000.0,7218000000.0,38807000000.0,34375000000.0,6750000000.0,6750000000.0,,126612000000.0,20619000000.0,20619000000.0,20619000000.0,105993000000.0,126612000000.0,0.0,80245000000.0,-18033000000.0,10218000000.0,5066000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,FY,,2014-12-31,2015-11-02 16:26:50+00:00,591000000.0,561000000.0,657000000.0,23707000000.0,0.0,3208000000.0,3525000000.0,12380000000.0,1219000000.0,,5194000000.0,4188000000.0,1031000000.0,,20917000000.0,-23000000.0,6368000000.0,22529000000.0,37842000000.0,4396000000.0,4396000000.0,,108533000000.0,20558000000.0,22304000000.0,22304000000.0,86229000000.0,108533000000.0,1746000000.0,66544000000.0,-21030000000.0,11655000000.0,5465000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q3,,2014-09-30,2014-10-29 16:12:28+00:00,595000000.0,1238000000.0,885000000.0,23164000000.0,0.0,3068000000.0,3516000000.0,12482000000.0,1219000000.0,,5195000000.0,4143000000.0,1012000000.0,,20167000000.0,-31000000.0,6043000000.0,22848000000.0,37164000000.0,4521000000.0,4521000000.0,,108310000000.0,20583000000.0,22329000000.0,22329000000.0,85981000000.0,108310000000.0,1746000000.0,66648000000.0,-20856000000.0,11728000000.0,5604000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q2,,2014-06-30,2014-07-30 16:17:02+00:00,611000000.0,1566000000.0,889000000.0,23168000000.0,0.0,3044000000.0,3377000000.0,12688000000.0,1219000000.0,0.0,5846000000.0,4174000000.0,990000000.0,0.0,20781000000.0,-31000000.0,6190000000.0,23472000000.0,36532000000.0,4780000000.0,4780000000.0,,110233000000.0,21126000000.0,22872000000.0,22872000000.0,87361000000.0,110233000000.0,1746000000.0,68028000000.0,-19985000000.0,11217000000.0,5384000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2014.0,Q1,,2014-03-31,2014-05-06 16:18:17+00:00,610000000.0,1486000000.0,1170000000.0,22770000000.0,0.0,3026000000.0,3316000000.0,12435000000.0,1243000000.0,14641000000.0,6200000000.0,4472000000.0,1024000000.0,,20459000000.0,-31000000.0,6452000000.0,23989000000.0,36041000000.0,4878000000.0,4878000000.0,,124291000000.0,20600000000.0,22105000000.0,22105000000.0,102186000000.0,124291000000.0,1505000000.0,81848000000.0,-19922000000.0,10821000000.0,5271000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,FY,,2015-12-31,2017-02-17 14:43:26+00:00,569000000.0,-755000000.0,495000000.0,24711000000.0,0.0,3254000000.0,3861000000.0,12247000000.0,1219000000.0,,5124000000.0,4340000000.0,1024000000.0,,20918000000.0,1733000000.0,5394000000.0,21295000000.0,39413000000.0,3658000000.0,3658000000.0,,104656000000.0,20025000000.0,20025000000.0,20025000000.0,84631000000.0,104656000000.0,,63030000000.0,-23620000000.0,12202000000.0,5544000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q3,,2015-09-30,2015-11-02 16:26:50+00:00,575000000.0,-462000000.0,905000000.0,24561000000.0,0.0,3233000000.0,3811000000.0,12229000000.0,1219000000.0,,5175000000.0,4402000000.0,1050000000.0,,22006000000.0,-23000000.0,5801000000.0,21559000000.0,39068000000.0,3677000000.0,3677000000.0,,105849000000.0,18758000000.0,20504000000.0,20504000000.0,85345000000.0,105849000000.0,1746000000.0,62493000000.0,-23058000000.0,12343000000.0,5711000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q2,,2015-06-30,2015-08-03 16:49:17+00:00,610000000.0,67000000.0,805000000.0,24522000000.0,0.0,3214000000.0,3708000000.0,12227000000.0,1219000000.0,,5186000000.0,4343000000.0,1038000000.0,,21744000000.0,-23000000.0,5937000000.0,21968000000.0,38567000000.0,4121000000.0,4121000000.0,,107117000000.0,19552000000.0,21298000000.0,21298000000.0,85819000000.0,107117000000.0,1746000000.0,63930000000.0,-22273000000.0,11858000000.0,5599000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2015.0,Q1,,2015-03-31,2015-05-05 16:10:34+00:00,597000000.0,774000000.0,916000000.0,23899000000.0,0.0,3118000000.0,3527000000.0,12318000000.0,1219000000.0,,5194000000.0,4276000000.0,1026000000.0,,21128000000.0,-23000000.0,6414000000.0,22267000000.0,38363000000.0,4304000000.0,4304000000.0,,108064000000.0,20433000000.0,22179000000.0,22179000000.0,85885000000.0,108064000000.0,1746000000.0,65569000000.0,-21799000000.0,11489000000.0,5502000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,FY,,2016-12-31,2018-02-26 17:10:16+00:00,567000000.0,-416000000.0,436000000.0,26129000000.0,0.0,3312000000.0,3954000000.0,12239000000.0,1219000000.0,,6347000000.0,4486000000.0,1065000000.0,,24388000000.0,1740000000.0,7086000000.0,20260000000.0,40678000000.0,3393000000.0,3393000000.0,,108610000000.0,20573000000.0,20573000000.0,20573000000.0,88037000000.0,108610000000.0,,63505000000.0,-24741000000.0,12583000000.0,5597000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q3,,2016-09-30,2016-11-02 16:24:47+00:00,567000000.0,502000000.0,389000000.0,26384000000.0,0.0,3246000000.0,3886000000.0,12228000000.0,1219000000.0,,5110000000.0,4396000000.0,1013000000.0,,22205000000.0,1733000000.0,7057000000.0,20583000000.0,39990000000.0,3469000000.0,3469000000.0,,108537000000.0,20934000000.0,20934000000.0,20934000000.0,87603000000.0,108537000000.0,,65594000000.0,-24537000000.0,12772000000.0,5799000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q2,,2016-06-30,2016-08-03 16:22:10+00:00,564000000.0,295000000.0,446000000.0,25850000000.0,0.0,3212000000.0,3819000000.0,12215000000.0,1219000000.0,,5109000000.0,4453000000.0,1011000000.0,,23347000000.0,1733000000.0,6974000000.0,20845000000.0,39623000000.0,3438000000.0,3438000000.0,,107284000000.0,20553000000.0,20553000000.0,20553000000.0,86731000000.0,107284000000.0,,63394000000.0,-24310000000.0,12300000000.0,5593000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2016.0,Q1,,2016-03-31,2016-05-04 16:34:16+00:00,567000000.0,-150000000.0,531000000.0,25457000000.0,0.0,3246000000.0,3807000000.0,12224000000.0,1219000000.0,,5108000000.0,4302000000.0,1011000000.0,,23037000000.0,1733000000.0,6183000000.0,21092000000.0,39505000000.0,3507000000.0,3507000000.0,,105947000000.0,20340000000.0,20340000000.0,20340000000.0,85607000000.0,105947000000.0,,62408000000.0,-23994000000.0,12036000000.0,5558000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,FY,,2017-12-31,2019-02-15 13:43:51+00:00,569000000.0,306000000.0,617000000.0,27200000000.0,0.0,3322000000.0,4191000000.0,12549000000.0,2181000000.0,,6350000000.0,4534000000.0,1072000000.0,,24415000000.0,1743000000.0,7421000000.0,19434000000.0,43162000000.0,3444000000.0,3444000000.0,,112422000000.0,22551000000.0,22551000000.0,22551000000.0,89871000000.0,112422000000.0,,65613000000.0,-25982000000.0,13473000000.0,5786000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q3,,2017-09-30,2017-11-01 16:23:57+00:00,590000000.0,328000000.0,690000000.0,28113000000.0,0.0,3339000000.0,4147000000.0,12227000000.0,2309000000.0,,6349000000.0,4322000000.0,1067000000.0,,25338000000.0,1740000000.0,8217000000.0,19650000000.0,42125000000.0,3422000000.0,3422000000.0,,113632000000.0,22119000000.0,22119000000.0,22119000000.0,91513000000.0,113632000000.0,,65825000000.0,-25413000000.0,13535000000.0,5922000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q2,,2017-06-30,2017-08-01 16:23:33+00:00,573000000.0,102000000.0,482000000.0,26823000000.0,0.0,3278000000.0,4037000000.0,12234000000.0,2309000000.0,,6348000000.0,4336000000.0,1072000000.0,,24174000000.0,1740000000.0,7687000000.0,19832000000.0,41622000000.0,3416000000.0,3416000000.0,,110865000000.0,21501000000.0,21501000000.0,21501000000.0,89364000000.0,110865000000.0,,64773000000.0,-25241000000.0,13024000000.0,5693000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2017.0,Q1,,2017-03-31,2017-05-02 16:26:05+00:00,577000000.0,-197000000.0,442000000.0,26473000000.0,0.0,3294000000.0,3988000000.0,12223000000.0,2295000000.0,,6346000000.0,4349000000.0,1067000000.0,,24119000000.0,1740000000.0,7851000000.0,20051000000.0,41208000000.0,3436000000.0,3436000000.0,,110243000000.0,21158000000.0,21158000000.0,21158000000.0,89085000000.0,110243000000.0,,64321000000.0,-24887000000.0,12705000000.0,5649000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,FY,,2018-12-31,2020-02-21 11:07:49+00:00,600000000.0,118000000.0,499000000.0,28430000000.0,0.0,3319000000.0,4784000000.0,12208000000.0,2530000000.0,,6451000000.0,4670000000.0,1045000000.0,,26956000000.0,1927000000.0,8162000000.0,18371000000.0,44033000000.0,2805000000.0,2805000000.0,,112249000000.0,21312000000.0,21312000000.0,21312000000.0,90937000000.0,112249000000.0,,62206000000.0,-28085000000.0,14510000000.0,6154000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q3,,2018-09-30,2018-10-31 16:22:27+00:00,616000000.0,-1284000000.0,460000000.0,27843000000.0,0.0,3450000000.0,4667000000.0,12214000000.0,2189000000.0,,6450000000.0,4592000000.0,1032000000.0,,26803000000.0,2300000000.0,7985000000.0,18650000000.0,46178000000.0,3307000000.0,3307000000.0,,114490000000.0,23633000000.0,23633000000.0,23633000000.0,90857000000.0,114490000000.0,,64628000000.0,-27011000000.0,14408000000.0,6196000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q2,,2018-06-30,2018-08-01 16:20:43+00:00,589000000.0,-1268000000.0,489000000.0,27517000000.0,0.0,3400000000.0,4533000000.0,12213000000.0,2189000000.0,,6448000000.0,4535000000.0,1040000000.0,,26991000000.0,2300000000.0,8086000000.0,18888000000.0,45508000000.0,3271000000.0,3271000000.0,,113369000000.0,23122000000.0,23122000000.0,23122000000.0,90247000000.0,113369000000.0,,63779000000.0,-26818000000.0,13824000000.0,5953000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2018.0,Q1,,2018-03-31,2018-05-01 17:03:50+00:00,576000000.0,-1150000000.0,450000000.0,26980000000.0,0.0,3376000000.0,4409000000.0,12333000000.0,2189000000.0,,6847000000.0,4679000000.0,1060000000.0,,27096000000.0,2300000000.0,7951000000.0,19139000000.0,45031000000.0,3314000000.0,3314000000.0,,113289000000.0,23277000000.0,23277000000.0,23277000000.0,90012000000.0,113289000000.0,,63660000000.0,-26280000000.0,13448000000.0,5856000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,FY,,2019-12-31,2020-05-05 16:21:21+00:00,600000000.0,1950000000.0,338000000.0,28641000000.0,0.0,3472000000.0,4699000000.0,12300000000.0,2545000000.0,,6631000000.0,4817000000.0,1145000000.0,,29084000000.0,2248000000.0,10301000000.0,17692000000.0,48074000000.0,3044000000.0,3044000000.0,,119950000000.0,25998000000.0,25998000000.0,25998000000.0,93952000000.0,119950000000.0,,67206000000.0,-29746000000.0,15343000000.0,6472000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q3,,2019-09-30,2019-10-29 19:21:51+00:00,613000000.0,2107000000.0,587000000.0,29028000000.0,0.0,3520000000.0,4683000000.0,12378000000.0,2545000000.0,,6630000000.0,4694000000.0,1092000000.0,,29894000000.0,3049000000.0,10808000000.0,17804000000.0,46527000000.0,2942000000.0,2942000000.0,,121073000000.0,26140000000.0,26140000000.0,26140000000.0,94933000000.0,121073000000.0,,67465000000.0,-29063000000.0,15343000000.0,6558000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q2,,2019-06-30,2019-07-30 16:23:48+00:00,633000000.0,1760000000.0,599000000.0,29020000000.0,0.0,3486000000.0,4667000000.0,12337000000.0,2547000000.0,,6628000000.0,4687000000.0,1058000000.0,,28355000000.0,1927000000.0,10139000000.0,17964000000.0,45803000000.0,3058000000.0,3058000000.0,,118374000000.0,24476000000.0,24476000000.0,24476000000.0,93898000000.0,118374000000.0,,66390000000.0,-28500000000.0,14752000000.0,6380000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2019.0,Q1,,2019-03-31,2019-05-01 16:21:09+00:00,614000000.0,1085000000.0,551000000.0,28435000000.0,0.0,3300000000.0,4670000000.0,12200000000.0,2547000000.0,,6453000000.0,4681000000.0,1047000000.0,,28469000000.0,1927000000.0,9794000000.0,18161000000.0,45148000000.0,3050000000.0,3050000000.0,,115834000000.0,23418000000.0,23418000000.0,23418000000.0,92416000000.0,115834000000.0,,64004000000.0,-28042000000.0,14323000000.0,6201000000.0
Allstate Corp,ALL,OBT0W1ED8G0NWVOLOJ77,899051,2020.0,Q1,,2020-03-31,2020-05-05 16:21:21+00:00,593000000.0,558000000.0,338000000.0,28040000000.0,0.0,3528000000.0,4742000000.0,12244000000.0,2544000000.0,,6633000000.0,4759000000.0,1123000000.0,,29615000000.0,1970000000.0,10180000000.0,17404000000.0,48326000000.0,2434000000.0,2434000000.0,,116107000000.0,24173000000.0,24173000000.0,24173000000.0,91934000000.0,116107000000.0,,63558000000.0,-30209000000.0,14999000000.0,6401000000.0
