company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,Q2,2009-04-01,2009-06-30,,,3897000.0,,,37516000.0,14626000.0,-208592000.0,293463000.0,152809000.0,-14619000.0,-135003000.0,152809000.0,-14619000.0,-135003000.0,17813000.0,21469000.0,21469000.0,10707000.0,835000.0,,,,12112000.0,-41673000.0,-141489000.0,,14839000.0,103000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,Q1,2009-01-01,2009-03-31,2010-04-28 15:07:06+00:00,,5977000.0,,,38388000.0,-11803000.0,-217624000.0,499000.0,-9503000.0,23291000.0,-214807000.0,-9503000.0,23291000.0,-214807000.0,-212822000.0,-50986000.0,-50986000.0,9438000.0,206000.0,,,,-12112000.0,-20132000.0,-10208000.0,,55400000.0,135000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q4,2010-10-01,2010-12-31,,-15761000.0,4275000.0,149327000.0,53023000.0,36785000.0,3089000.0,574548000.0,-962000.0,-580633000.0,-57478000.0,955600000.0,-580633000.0,-57478000.0,955600000.0,320578000.0,325184000.0,325184000.0,14808000.0,29693000.0,,,-291256000.0,-7322000.0,-41524000.0,-24005000.0,-294103000.0,6978000.0,151000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:10:25+00:00,-15761000.0,15831000.0,149327000.0,53023000.0,149977000.0,7622000.0,-397753000.0,498629000.0,-224816000.0,-146650000.0,527970000.0,-224816000.0,-146650000.0,527970000.0,164126000.0,684863000.0,684863000.0,75052000.0,80894000.0,,,-291256000.0,-7322000.0,-136654000.0,-66379000.0,-446704000.0,10549000.0,2538000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q3TTM,2009-10-01,2010-09-30,,-3299000.0,15602000.0,131333000.0,69503000.0,152445000.0,-38069000.0,-59151000.0,499591000.0,-41271000.0,-120051000.0,836218000.0,-41271000.0,-120051000.0,836218000.0,636827000.0,688058000.0,688058000.0,39264000.0,98222000.0,,,-271353000.0,,-125165000.0,-215130000.0,-152601000.0,5129000.0,3284000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q3,2010-07-01,2010-09-30,,,3773000.0,,,38445000.0,8123000.0,-415862000.0,489879000.0,454963000.0,8138000.0,-55548000.0,454963000.0,8138000.0,-55548000.0,415676000.0,283262000.0,283262000.0,34834000.0,6910000.0,,,,40411000.0,-37586000.0,-424000.0,-41402000.0,3571000.0,1742000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-26 15:03:47+00:00,,11556000.0,,,113192000.0,4533000.0,-972301000.0,499591000.0,355817000.0,-89172000.0,-427630000.0,355817000.0,-89172000.0,-427630000.0,-156452000.0,359679000.0,359679000.0,60244000.0,51201000.0,,,,,-95130000.0,-42374000.0,-152601000.0,3571000.0,2387000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q2TTM,2009-07-01,2010-06-30,,-3299000.0,15674000.0,131333000.0,69503000.0,150908000.0,-42532000.0,91902000.0,168840000.0,-618542000.0,-139511000.0,922769000.0,-618542000.0,-139511000.0,922769000.0,122184000.0,634638000.0,634638000.0,29647000.0,110872000.0,,,-271353000.0,-40411000.0,-116226000.0,-515702000.0,-111199000.0,18667000.0,1758000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q2,2010-04-01,2010-06-30,,,3892000.0,,,38077000.0,-4341000.0,-233600000.0,5451000.0,-132943000.0,-62263000.0,-127475000.0,-132943000.0,-62263000.0,-127475000.0,-327022000.0,51575000.0,51575000.0,12581000.0,12805000.0,,,,-29278000.0,-33379000.0,-40000000.0,-111199000.0,,394000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-19 20:52:40+00:00,,7783000.0,,,74747000.0,-3590000.0,-556439000.0,9712000.0,-99146000.0,-97310000.0,-372082000.0,-99146000.0,-97310000.0,-372082000.0,-572128000.0,76417000.0,76417000.0,25410000.0,44291000.0,,,,-40411000.0,-57544000.0,-41950000.0,-111199000.0,,645000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q1TTM,2009-04-01,2010-03-31,,-3299000.0,15679000.0,131333000.0,69503000.0,150347000.0,-23565000.0,116910000.0,456852000.0,-332790000.0,-91867000.0,915241000.0,-332790000.0,-91867000.0,915241000.0,467019000.0,604532000.0,604532000.0,27773000.0,98902000.0,,,-271353000.0,979000.0,-124520000.0,-617191000.0,,33506000.0,1467000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q1,2010-01-01,2010-03-31,2011-04-27 14:15:17+00:00,,3891000.0,,,36670000.0,751000.0,-322839000.0,4261000.0,33797000.0,-35047000.0,-244607000.0,33797000.0,-35047000.0,-244607000.0,-245106000.0,24842000.0,24842000.0,12829000.0,31486000.0,,,,-11133000.0,-24165000.0,-1950000.0,,,251000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q4,2011-10-01,2011-12-31,,,2835000.0,173625000.0,76502000.0,36962000.0,-6069000.0,580850000.0,599819000.0,189506000.0,-55648000.0,986778000.0,189506000.0,-55648000.0,986778000.0,1114567000.0,370577000.0,370577000.0,-4446000.0,51869000.0,-22000.0,,-77883000.0,,-46164000.0,-267733000.0,-116566000.0,-8084000.0,-1378000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 14:17:23+00:00,,13840000.0,173625000.0,76502000.0,147458000.0,-4891000.0,-294390000.0,836630000.0,-397308000.0,-174504000.0,664693000.0,-397308000.0,-174504000.0,664693000.0,87990000.0,768508000.0,768508000.0,29277000.0,139810000.0,-22000.0,,-316503000.0,,-190914000.0,-533236000.0,-524009000.0,16432000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q3TTM,2010-10-01,2011-09-30,,-15761000.0,15280000.0,149327000.0,53023000.0,147281000.0,4267000.0,-300692000.0,235849000.0,-1167447000.0,-176334000.0,633515000.0,-1167447000.0,-176334000.0,633515000.0,-705999000.0,723115000.0,723115000.0,48531000.0,117634000.0,,,-529876000.0,-7322000.0,-186274000.0,-289508000.0,-701546000.0,31494000.0,1529000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q3,2011-07-01,2011-09-30,,,3668000.0,,,38578000.0,-8059000.0,-452201000.0,236811000.0,13939000.0,-74503000.0,-95307000.0,13939000.0,-74503000.0,-95307000.0,-163930000.0,300795000.0,300795000.0,13853000.0,20541000.0,,,-78714000.0,,-42332000.0,-9121000.0,-155578000.0,-33060000.0,889000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-24 15:11:46+00:00,,11005000.0,,,110496000.0,1178000.0,-875240000.0,236811000.0,-586814000.0,-118856000.0,-322085000.0,-586814000.0,-118856000.0,-322085000.0,-1026577000.0,397931000.0,397931000.0,33723000.0,87941000.0,,,-238620000.0,,-144750000.0,-265503000.0,-407443000.0,24516000.0,1378000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q2TTM,2010-07-01,2011-06-30,,-15761000.0,15385000.0,149327000.0,53023000.0,147148000.0,20449000.0,-264353000.0,488917000.0,-726423000.0,-93693000.0,673274000.0,-726423000.0,-93693000.0,673274000.0,-126393000.0,705582000.0,705582000.0,69512000.0,104003000.0,,,-451162000.0,33089000.0,-181528000.0,-280811000.0,-587370000.0,68125000.0,2382000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q2,2011-04-01,2011-06-30,,,3830000.0,,,35920000.0,3714000.0,-314111000.0,,-414486000.0,-35181000.0,-184934000.0,-414486000.0,-35181000.0,-184934000.0,-630887000.0,80529000.0,80529000.0,8898000.0,53399000.0,,,-79778000.0,,-56643000.0,-236384000.0,-151723000.0,21289000.0,173000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 13:49:16+00:00,,7337000.0,,,71918000.0,9237000.0,-423039000.0,,-600753000.0,-44353000.0,-226778000.0,-600753000.0,-44353000.0,-226778000.0,-862647000.0,97136000.0,97136000.0,19870000.0,67400000.0,,,-159906000.0,,-102418000.0,-256382000.0,-251865000.0,57576000.0,489000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q1TTM,2010-04-01,2011-03-31,,-15761000.0,15447000.0,149327000.0,53023000.0,149305000.0,12394000.0,-183842000.0,494368000.0,-444880000.0,-120775000.0,730733000.0,-444880000.0,-120775000.0,730733000.0,177472000.0,676628000.0,676628000.0,73195000.0,63409000.0,,,-371384000.0,3811000.0,-158264000.0,-84427000.0,-546846000.0,46836000.0,2603000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q1,2011-01-01,2011-03-31,2012-04-25 13:55:15+00:00,,3507000.0,,,35998000.0,5523000.0,-108928000.0,,-186267000.0,-9172000.0,-41844000.0,-186267000.0,-9172000.0,-41844000.0,-231760000.0,16607000.0,16607000.0,10972000.0,14001000.0,,,-80128000.0,,-45775000.0,-19998000.0,-100142000.0,36287000.0,316000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q4,2012-10-01,2012-12-31,,,4272000.0,159070000.0,88524000.0,43575000.0,835000.0,1007587000.0,-144659000.0,-257145000.0,-66867000.0,1376793000.0,-257145000.0,-66867000.0,1376793000.0,1053616000.0,306480000.0,306480000.0,14879000.0,22983000.0,-390000.0,,-106357000.0,,-62498000.0,-1281000.0,-27831000.0,-3979000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 14:35:57+00:00,-684522000.0,16746000.0,159070000.0,88524000.0,157536000.0,2028000.0,297425000.0,9844000.0,-410928000.0,-900152000.0,1275650000.0,-410928000.0,-900152000.0,1275650000.0,-33402000.0,776464000.0,776464000.0,27479000.0,158094000.0,454000.0,,-423378000.0,,-219048000.0,-88755000.0,-66733000.0,2964000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q3TTM,2011-10-01,2012-09-30,,-684522000.0,15309000.0,173625000.0,76502000.0,150923000.0,-4876000.0,-129312000.0,754322000.0,35723000.0,-888933000.0,885635000.0,35723000.0,-888933000.0,885635000.0,27549000.0,840561000.0,840561000.0,8154000.0,186980000.0,822000.0,,-394904000.0,,-202714000.0,-355207000.0,-155468000.0,-1141000.0,-1378000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q3,2012-07-01,2012-09-30,,,4293000.0,,,39003000.0,1812000.0,-456169000.0,112231000.0,-34161000.0,-18593000.0,-39244000.0,-34161000.0,-18593000.0,-39244000.0,-90186000.0,365937000.0,365937000.0,7692000.0,32721000.0,459000.0,,-106220000.0,23914000.0,-49909000.0,-68365000.0,-4528000.0,6943000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 14:07:38+00:00,-684522000.0,12474000.0,,,113961000.0,1193000.0,-710162000.0,154503000.0,-153783000.0,-833285000.0,-101143000.0,-153783000.0,-833285000.0,-101143000.0,-1087018000.0,469984000.0,469984000.0,12600000.0,135111000.0,844000.0,,-317021000.0,,-156550000.0,-87474000.0,-38902000.0,6943000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q2TTM,2011-07-01,2012-06-30,,-684522000.0,14684000.0,173625000.0,76502000.0,150498000.0,-14747000.0,-125344000.0,878902000.0,83823000.0,-944843000.0,829572000.0,83823000.0,-944843000.0,829572000.0,-46195000.0,775419000.0,775419000.0,14315000.0,174800000.0,363000.0,,-367398000.0,-23914000.0,-195137000.0,-295963000.0,-306518000.0,-41144000.0,-489000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q2,2012-04-01,2012-06-30,,,4314000.0,,,38414000.0,-6510000.0,-377796000.0,30969000.0,-61105000.0,-112173000.0,-232557000.0,-61105000.0,-112173000.0,-232557000.0,-412345000.0,96218000.0,96218000.0,6293000.0,26789000.0,385000.0,,-105631000.0,-23914000.0,-68659000.0,-11091000.0,-2141000.0,-19800000.0,-185000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 13:32:39+00:00,-684522000.0,8181000.0,,,74958000.0,-619000.0,-253993000.0,42272000.0,-119622000.0,-814692000.0,-61899000.0,-119622000.0,-814692000.0,-61899000.0,-996832000.0,104047000.0,104047000.0,4908000.0,102390000.0,385000.0,,-210801000.0,-23914000.0,-106641000.0,-19109000.0,-34374000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q1TTM,2011-04-01,2012-03-31,,-684522000.0,14200000.0,173625000.0,76502000.0,148004000.0,-4523000.0,-61659000.0,847933000.0,-269558000.0,-867851000.0,877195000.0,-269558000.0,-867851000.0,877195000.0,-264737000.0,759730000.0,759730000.0,16920000.0,201410000.0,-22000.0,,-341545000.0,,-183121000.0,-521256000.0,-456100000.0,-55000.0,-131000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q1,2012-01-01,2012-03-31,2013-04-22 11:40:27+00:00,-684522000.0,3867000.0,,,36544000.0,5891000.0,123803000.0,11303000.0,-58517000.0,-702519000.0,170658000.0,-58517000.0,-702519000.0,170658000.0,-584487000.0,7829000.0,7829000.0,-1385000.0,75601000.0,,,-105170000.0,,-37982000.0,-8018000.0,-32233000.0,19800000.0,185000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q4,2013-10-01,2013-12-31,,,4317000.0,175603000.0,81874000.0,46926000.0,-2057000.0,587318000.0,-73536000.0,-318646000.0,-66223000.0,1019681000.0,-318646000.0,-66223000.0,1019681000.0,632755000.0,369249000.0,369249000.0,11871000.0,20930000.0,-825000.0,,-122030000.0,,-73408000.0,-51431000.0,-92579000.0,8010000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 14:35:57+00:00,,17060000.0,175603000.0,81874000.0,179333000.0,-12853000.0,-427188000.0,499538000.0,-739962000.0,-242106000.0,698426000.0,-739962000.0,-242106000.0,698426000.0,-296495000.0,903944000.0,903944000.0,25277000.0,184880000.0,-2901000.0,,-494371000.0,,-252054000.0,-437269000.0,-492740000.0,12849000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q3TTM,2012-10-01,2013-09-30,,,17015000.0,159070000.0,88524000.0,175982000.0,-9961000.0,-6919000.0,428415000.0,-678461000.0,-242750000.0,1055538000.0,-678461000.0,-242750000.0,1055538000.0,124366000.0,841175000.0,841175000.0,28285000.0,186933000.0,-2466000.0,,-478698000.0,,-241144000.0,-387119000.0,-427992000.0,860000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q3,2013-07-01,2013-09-30,,,4412000.0,,,45760000.0,-744000.0,-520290000.0,37113000.0,-337063000.0,-43407000.0,-35344000.0,-337063000.0,-43407000.0,-35344000.0,-416558000.0,422836000.0,422836000.0,11938000.0,17011000.0,386000.0,,-123258000.0,15135000.0,-63767000.0,-18555000.0,-249374000.0,4839000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 13:20:32+00:00,,12743000.0,,,132407000.0,-10796000.0,-1014506000.0,573074000.0,-421316000.0,-175883000.0,-321255000.0,-421316000.0,-175883000.0,-321255000.0,-929250000.0,534695000.0,534695000.0,13406000.0,163950000.0,-2076000.0,,-372341000.0,,-178646000.0,-385838000.0,-400161000.0,4839000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q2TTM,2012-07-01,2013-06-30,,,16896000.0,159070000.0,88524000.0,169225000.0,-7405000.0,57202000.0,503533000.0,-375559000.0,-217936000.0,1051638000.0,-375559000.0,-217936000.0,1051638000.0,450738000.0,784276000.0,784276000.0,24039000.0,202643000.0,-2393000.0,,-461660000.0,8779000.0,-227286000.0,-436929000.0,-183146000.0,2964000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q2,2013-04-01,2013-06-30,,,3921000.0,,,44825000.0,-4640000.0,-354923000.0,35705000.0,-141513000.0,-66876000.0,-223464000.0,-141513000.0,-66876000.0,-223464000.0,-436493000.0,73348000.0,73348000.0,9365000.0,67869000.0,-2595000.0,,-125006000.0,-2516000.0,-61765000.0,-1534000.0,-118547000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 13:26:00+00:00,,8331000.0,,,86647000.0,-10052000.0,-494216000.0,535961000.0,-84253000.0,-132476000.0,-285911000.0,-84253000.0,-132476000.0,-285911000.0,-512692000.0,111859000.0,111859000.0,1468000.0,146939000.0,-2462000.0,,-249083000.0,-15135000.0,-114879000.0,-367283000.0,-150787000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q1TTM,2012-04-01,2013-03-31,,,17289000.0,159070000.0,88524000.0,162814000.0,-9275000.0,34329000.0,498797000.0,-295151000.0,-263233000.0,1042545000.0,-295151000.0,-263233000.0,1042545000.0,474886000.0,807146000.0,807146000.0,20967000.0,161563000.0,587000.0,,-442285000.0,-12619000.0,-234180000.0,-446486000.0,-66740000.0,-16836000.0,-185000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 13:26:37+00:00,,4410000.0,,,41822000.0,-5412000.0,-139293000.0,500256000.0,57260000.0,-65600000.0,-62447000.0,57260000.0,-65600000.0,-62447000.0,-76199000.0,38511000.0,38511000.0,-7897000.0,79070000.0,133000.0,,-124077000.0,-12619000.0,-53114000.0,-365749000.0,-32240000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 15:28:59+00:00,-423309000.0,41000000.0,141964000.0,79122000.0,207701000.0,-20259000.0,88996000.0,495459000.0,-227318000.0,-708552000.0,888564000.0,-227319000.0,-708552000.0,888564000.0,-67566000.0,498874000.0,498874000.0,51993000.0,43300000.0,-4853000.0,,-514813000.0,-19933000.0,-260457000.0,-74102000.0,-177162000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q4,2014-10-01,2014-12-31,,,15787000.0,141964000.0,79122000.0,55742000.0,-11939000.0,776185000.0,-52500000.0,-207262000.0,-104194000.0,1032874000.0,-207263000.0,-104194000.0,1032874000.0,709478000.0,149931000.0,149931000.0,35229000.0,2688000.0,-5292000.0,,-128453000.0,-10571000.0,-88331000.0,20000000.0,-48997000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 13:49:51+00:00,-423309000.0,25213000.0,,,151959000.0,-8320000.0,-687189000.0,547959000.0,-20056000.0,-604358000.0,-144310000.0,-20056000.0,-604358000.0,-144310000.0,-777044000.0,348943000.0,348943000.0,16764000.0,40612000.0,439000.0,,-386360000.0,-9362000.0,-172126000.0,-94102000.0,-128165000.0,,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q3TTM,2013-10-01,2014-09-30,,-423309000.0,29530000.0,175603000.0,81874000.0,198885000.0,-10377000.0,-99871000.0,474423000.0,-338702000.0,-670581000.0,875371000.0,-338702000.0,-670581000.0,875371000.0,-144289000.0,718192000.0,718192000.0,28635000.0,61542000.0,-386000.0,,-508390000.0,-9362000.0,-245534000.0,-145533000.0,-220744000.0,8010000.0,
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q3,2014-07-01,2014-09-30,,,12971000.0,,,54377000.0,-8136000.0,-473257000.0,32020000.0,-103140000.0,-79616000.0,-65153000.0,-103140000.0,-79616000.0,-65153000.0,-256045000.0,331836000.0,331836000.0,8920000.0,9418000.0,72000.0,,-128691000.0,-9362000.0,-63711000.0,-15887000.0,,-6615000.0,
