company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,goodwill,longtermdebt,netinventory,netppe,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2008.0,FY,,2008-12-31,2010-02-24 13:55:13+00:00,421736000.0,873542000.0,649383000.0,-430635000.0,617694000.0,,2083461000.0,38855000.0,815803000.0,750000000.0,485925000.0,536162000.0,409689000.0,936224000.0,547930000.0,,2085573000.0,150000000.0,4675039000.0,2117135000.0,2386850000.0,1259974000.0,2117135000.0,2117135000.0,2557904000.0,4675039000.0,1752027000.0,1297930000.0,-1621264000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2008.0,Q3,,2008-09-30,2009-10-28 14:13:31+00:00,515985000.0,1712820000.0,711574000.0,-222196000.0,446804000.0,,2075455000.0,45264000.0,827431000.0,760000000.0,751133000.0,525206000.0,304781000.0,955615000.0,391447000.0,,2180849000.0,678312000.0,5523790000.0,2421208000.0,3215538000.0,1951135000.0,2421208000.0,2421208000.0,3102582000.0,5523790000.0,1783046000.0,1151447000.0,-1612900000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2008.0,Q2,,2008-06-30,2009-07-29 13:50:33+00:00,374453000.0,977449000.0,507168000.0,-107528000.0,384407000.0,,2080166000.0,22983000.0,847100000.0,760000000.0,676108000.0,517814000.0,339940000.0,890322000.0,382290000.0,,1942696000.0,256987000.0,4633140000.0,2329259000.0,2377904000.0,1161591000.0,2329259000.0,2329259000.0,2303881000.0,4633140000.0,1737422000.0,1142290000.0,-1586075000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,FY,,2009-12-31,2011-02-24 14:17:20+00:00,350675000.0,749335000.0,617881000.0,-379534000.0,1116997000.0,,2126063000.0,40368000.0,828468000.0,700000000.0,355663000.0,504808000.0,332624000.0,892660000.0,488692000.0,,2339506000.0,51950000.0,4780555000.0,2530989000.0,2554619000.0,1060874000.0,2530989000.0,2530989000.0,2249566000.0,4780555000.0,1721128000.0,1188692000.0,-1555046000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,Q3,,2009-09-30,2010-10-27 14:00:20+00:00,406436000.0,1450320000.0,709829000.0,-390960000.0,323718000.0,,2079932000.0,11115000.0,826816000.0,710000000.0,606019000.0,513160000.0,323435000.0,945599000.0,536697000.0,,2286112000.0,209292000.0,4989067000.0,2405698000.0,2703492000.0,1336672000.0,2405698000.0,2405698000.0,2583369000.0,4989067000.0,1772415000.0,1246697000.0,-1569386000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,Q2,,2009-06-30,2010-07-28 15:02:09+00:00,266050000.0,747157000.0,437261000.0,-376172000.0,422685000.0,,2096178000.0,,830539000.0,710000000.0,589554000.0,522221000.0,402792000.0,962626000.0,550366000.0,,2056186000.0,344210000.0,4477574000.0,2169687000.0,2162188000.0,1047521000.0,2169687000.0,2169687000.0,2307887000.0,4477574000.0,1793165000.0,1260366000.0,-1606505000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2009.0,Q1,,2009-03-31,2010-04-28 15:07:06+00:00,198584000.0,565314000.0,401545000.0,-460884000.0,404872000.0,,2092335000.0,20838000.0,812233000.0,750000000.0,487886000.0,516424000.0,375561000.0,943659000.0,538939000.0,,2034654000.0,150000000.0,4105949000.0,2046043000.0,1833633000.0,770967000.0,2046043000.0,2046043000.0,2059906000.0,4105949000.0,1755892000.0,1288939000.0,-1620062000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,FY,,2010-12-31,2012-02-23 14:21:10+00:00,406270000.0,1146106000.0,642211000.0,-359199000.0,1281123000.0,0.0,2147830000.0,51801000.0,824007000.0,950000000.0,463838000.0,484705000.0,,882411000.0,488867000.0,335543000.0,2720645000.0,250000000.0,5417733000.0,2628584000.0,3226610000.0,1350282000.0,2628584000.0,2628584000.0,2789149000.0,5417733000.0,1706418000.0,1438867000.0,-1880692000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q3,,2010-09-30,2011-10-26 15:03:47+00:00,466048000.0,1550016000.0,672164000.0,-356036000.0,960545000.0,,2125643000.0,52160000.0,824799000.0,960000000.0,741433000.0,478083000.0,,890224000.0,495879000.0,313747000.0,2699432000.0,255454000.0,5758847000.0,2857142000.0,3565741000.0,1445826000.0,2857142000.0,2857142000.0,2901705000.0,5758847000.0,1715023000.0,1455879000.0,-1611897000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q2,,2010-06-30,2011-07-19 20:52:40+00:00,340772000.0,805076000.0,421877000.0,-448179000.0,544869000.0,,2135602000.0,15088000.0,817618000.0,460000000.0,597614000.0,486026000.0,,894078000.0,481013000.0,330444000.0,2416084000.0,250000000.0,4475725000.0,2506975000.0,2278003000.0,1027737000.0,2506975000.0,2506975000.0,1968750000.0,4475725000.0,1711696000.0,941013000.0,-1596532000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2010.0,Q1,,2010-03-31,2011-04-27 14:15:17+00:00,246276000.0,661881000.0,412321000.0,-391772000.0,871891000.0,,2125087000.0,14713000.0,820557000.0,700000000.0,429638000.0,492221000.0,337905000.0,889123000.0,484284000.0,,2364509000.0,50000000.0,4503216000.0,2595622000.0,2301315000.0,723310000.0,2595622000.0,2595622000.0,1907594000.0,4503216000.0,1709680000.0,1184284000.0,-1502202000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,FY,,2011-12-31,2013-02-26 14:10:25+00:00,334999000.0,1246687000.0,618801000.0,-446645000.0,1369113000.0,0.0,2131774000.0,27110000.0,822139000.0,1500000000.0,487000000.0,523941000.0,,881851000.0,522107000.0,340907000.0,3167996000.0,58018000.0,5671638000.0,2610603000.0,3443707000.0,1038928000.0,2610603000.0,2610603000.0,3061035000.0,5671638000.0,1703990000.0,2022107000.0,-2242522000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q3,,2011-09-30,2012-10-24 15:11:46+00:00,422623000.0,1650578000.0,633299000.0,-395082000.0,254546000.0,,2111317000.0,45681000.0,822789000.0,900000000.0,763970000.0,515305000.0,,890610000.0,472551000.0,303659000.0,2876599000.0,296811000.0,5201457000.0,2430492000.0,2972753000.0,1398414000.0,2430492000.0,2430492000.0,2770965000.0,5201457000.0,1713399000.0,1372551000.0,-2162342000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q2,,2011-06-30,2012-07-25 13:49:16+00:00,371862000.0,1012000000.0,499190000.0,-287912000.0,418476000.0,,2128085000.0,17513000.0,828525000.0,950000000.0,783533000.0,513792000.0,,924279000.0,482248000.0,317093000.0,2655469000.0,10000000.0,4797698000.0,2466885000.0,2531102000.0,898565000.0,2466885000.0,2466885000.0,2330813000.0,4797698000.0,1752804000.0,1432248000.0,-2028757000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2011.0,Q1,,2011-03-31,2012-04-25 13:55:15+00:00,300251000.0,758620000.0,471280000.0,-318581000.0,1049363000.0,,2119635000.0,18634000.0,828032000.0,950000000.0,607199000.0,494055000.0,,908258000.0,474479000.0,336530000.0,2656023000.0,250000000.0,4982057000.0,2517413000.0,2751712000.0,1040165000.0,2517413000.0,2517413000.0,2464644000.0,4982057000.0,1736290000.0,1424479000.0,-1939664000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,FY,,2012-12-31,2014-02-26 14:17:23+00:00,385375000.0,1226833000.0,887748000.0,-464486000.0,1335711000.0,0.0,2169051000.0,33045000.0,1080798000.0,1100000000.0,465057000.0,593213000.0,,1295969000.0,643729000.0,529204000.0,3515181000.0,409844000.0,6526785000.0,3067044000.0,3556805000.0,1716012000.0,3067044000.0,3067044000.0,3459741000.0,6526785000.0,2376767000.0,1743729000.0,-2152702000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q3,,2012-09-30,2013-10-24 14:07:38+00:00,376896000.0,1828211000.0,734715000.0,-436073000.0,282095000.0,,2145727000.0,47296000.0,1079979000.0,1150000000.0,796352000.0,575288000.0,,1390124000.0,601461000.0,366680000.0,3316642000.0,504503000.0,6318729000.0,2903858000.0,3273338000.0,1663410000.0,2903858000.0,2903858000.0,3414871000.0,6318729000.0,2470103000.0,1751461000.0,-2122438000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q2,,2012-06-30,2013-07-25 13:32:39+00:00,313935000.0,980378000.0,474523000.0,-459231000.0,372281000.0,,2154798000.0,16105000.0,1075786000.0,1150000000.0,746707000.0,561303000.0,,1433136000.0,602642000.0,420702000.0,3057962000.0,442272000.0,5590293000.0,2590816000.0,2520068000.0,1246835000.0,2590816000.0,2590816000.0,2999477000.0,5590293000.0,2508922000.0,1752642000.0,-2162713000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2012.0,Q1,,2012-03-31,2013-04-22 11:40:27+00:00,270344000.0,742267000.0,462731000.0,-395545000.0,784626000.0,,2138330000.0,10840000.0,1078987000.0,1150000000.0,603736000.0,534745000.0,,1432347000.0,616073000.0,374368000.0,3069161000.0,400000000.0,5551076000.0,2641088000.0,2504997000.0,1143915000.0,2641088000.0,2641088000.0,2909988000.0,5551076000.0,2511334000.0,1766073000.0,-2170858000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,FY,,2013-12-31,2015-02-25 14:35:57+00:00,375328000.0,1260105000.0,640155000.0,-443676000.0,1039216000.0,0.0,2225814000.0,27679000.0,1083239000.0,1600000000.0,568843000.0,659333000.0,,1319061000.0,540627000.0,509829000.0,3918122000.0,4278000.0,6439626000.0,3251559000.0,3377993000.0,1047440000.0,3251559000.0,3251559000.0,3188067000.0,6439626000.0,2402300000.0,2140627000.0,-2448701000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q3,,2013-09-30,2014-10-28 13:20:32+00:00,394857000.0,1885181000.0,883092000.0,-487579000.0,406461000.0,,2210765000.0,65806000.0,1080090000.0,1600000000.0,807209000.0,634773000.0,,1343882000.0,616517000.0,538659000.0,3672646000.0,127814000.0,6696255000.0,3008169000.0,3637510000.0,1471569000.0,3008169000.0,3008169000.0,3688086000.0,6696255000.0,2423972000.0,2216517000.0,-2387663000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q2,,2013-06-30,2014-07-29 13:26:00+00:00,337511000.0,945727000.0,584201000.0,-515920000.0,823019000.0,,2219611000.0,25978000.0,1072084000.0,1600000000.0,793611000.0,621168000.0,,1375979000.0,636553000.0,564804000.0,3374408000.0,90701000.0,6196392000.0,2921448000.0,3127161000.0,1038391000.0,2921448000.0,2921448000.0,3274944000.0,6196392000.0,2448063000.0,2236553000.0,-2156651000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2013.0,Q1,,2013-03-31,2014-04-29 13:26:37+00:00,257926000.0,750793000.0,567524000.0,-481425000.0,1259512000.0,,2194031000.0,18014000.0,1072345000.0,1600000000.0,599901000.0,605054000.0,,1360754000.0,647023000.0,545312000.0,3427808000.0,54996000.0,6193671000.0,3048188000.0,3155518000.0,898460000.0,3048188000.0,3048188000.0,3145483000.0,6193671000.0,2433099000.0,2247023000.0,-2092226000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,FY,,2014-12-31,2015-10-27 13:49:51+00:00,430259000.0,1094452000.0,639844000.0,-622089000.0,971650000.0,,2208465000.0,18783000.0,1392925000.0,2100000000.0,561755000.0,737869000.0,,1404258000.0,584026000.0,559074000.0,3896261000.0,,6721983000.0,2949071000.0,3186931000.0,1088886000.0,2949071000.0,2949071000.0,3772912000.0,6721983000.0,2797183000.0,2684026000.0,-2533566000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q3,,2014-09-30,2015-10-27 13:49:51+00:00,456594000.0,1695358000.0,653798000.0,-492687000.0,262172000.0,,2192935000.0,47388000.0,1398984000.0,2100000000.0,824270000.0,710612000.0,,1458478000.0,515433000.0,543673000.0,3876423000.0,52500000.0,6893547000.0,3067834000.0,3325473000.0,1210280000.0,3067834000.0,3067834000.0,3825713000.0,6893547000.0,2857462000.0,2615433000.0,-2508837000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q2,,2014-06-30,2015-07-28 13:47:28+00:00,385655000.0,884071000.0,480847000.0,-400264000.0,518217000.0,,2212464000.0,20651000.0,1407031000.0,2100000000.0,882788000.0,703408000.0,,1489794000.0,528982000.0,602874000.0,3674348000.0,20481000.0,6488183000.0,2951567000.0,2887950000.0,907634000.0,2951567000.0,2951567000.0,3536616000.0,6488183000.0,2896825000.0,2628982000.0,-2534981000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2014.0,Q1,,2014-03-31,2015-04-28 13:35:05+00:00,248183000.0,762612000.0,412858000.0,-433721000.0,897254000.0,,2202404000.0,13901000.0,1084118000.0,1600000000.0,650777000.0,658757000.0,,1310515000.0,499490000.0,507936000.0,3775945000.0,,5871969000.0,3097537000.0,2818579000.0,674942000.0,3097537000.0,3097537000.0,2774432000.0,5871969000.0,2394633000.0,2099490000.0,-2447091000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,FY,,2015-12-31,2017-02-23 15:28:59+00:00,651681000.0,1145099000.0,658182000.0,-848899000.0,892814000.0,0.0,2231239000.0,18752000.0,1384520000.0,1784721000.0,587521000.0,741147000.0,,1408417000.0,471639000.0,375625000.0,3745815000.0,316914000.0,6535143000.0,2633254000.0,3001059000.0,1645529000.0,2633254000.0,2633254000.0,3901889000.0,6535143000.0,2792937000.0,2256360000.0,-2494901000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q3,,2015-09-30,2016-10-27 16:32:23+00:00,560668000.0,1451250000.0,687869000.0,-804921000.0,289697000.0,,2220545000.0,31918000.0,1387959000.0,2084015000.0,870785000.0,721299000.0,,1540678000.0,531480000.0,367953000.0,3660796000.0,161008000.0,6629621000.0,2572663000.0,2979685000.0,1441463000.0,2572663000.0,2572663000.0,4056958000.0,6629621000.0,2928637000.0,2615495000.0,-2503757000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q2,,2015-06-30,2016-07-28 14:25:08+00:00,396760000.0,803111000.0,484971000.0,-710873000.0,300455000.0,,2230362000.0,7787000.0,1393147000.0,2083309000.0,853795000.0,733002000.0,,1620772000.0,539887000.0,372905000.0,3566687000.0,0.0,6077187000.0,2564473000.0,2330266000.0,889518000.0,2564473000.0,2564473000.0,3512714000.0,6077187000.0,3013919000.0,2623196000.0,-2521703000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2015.0,Q1,,2015-03-31,2016-04-28 14:12:25+00:00,287599000.0,699703000.0,496638000.0,-729026000.0,682908000.0,,2216117000.0,10537000.0,1385895000.0,2082603000.0,640320000.0,715608000.0,,1583861000.0,541678000.0,377403000.0,3708274000.0,0.0,6085698000.0,2666643000.0,2400334000.0,794774000.0,2666643000.0,2666643000.0,3419055000.0,6085698000.0,2969756000.0,2624281000.0,-2528722000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,FY,,2016-12-31,2018-02-27 13:03:22+00:00,664857000.0,1115217000.0,628826000.0,-943029000.0,869531000.0,0.0,2232201000.0,19722000.0,1387628000.0,2134271000.0,613798000.0,773965000.0,,1392137000.0,446168000.0,341518000.0,3545359000.0,192168000.0,6493794000.0,2407782000.0,2940064000.0,1505573000.0,2407782000.0,2407782000.0,4086012000.0,6493794000.0,2779765000.0,2580439000.0,-2426749000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q3,,2016-09-30,2017-10-26 16:08:35+00:00,694757000.0,1528808000.0,629114000.0,-875087000.0,297089000.0,,2222909000.0,21695000.0,1392155000.0,2133489000.0,910546000.0,747451000.0,,1430456000.0,454434000.0,342362000.0,3502076000.0,300000000.0,6648867000.0,2415378000.0,3078805000.0,1645566000.0,2415378000.0,2415378000.0,4233489000.0,6648867000.0,2822611000.0,2587923000.0,-2434520000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q2,,2016-06-30,2017-08-02 12:29:40+00:00,565930000.0,794600000.0,431622000.0,-861358000.0,317803000.0,,2245725000.0,8680000.0,1394101000.0,1786133000.0,891816000.0,736476000.0,,1435098000.0,461915000.0,361673000.0,3396027000.0,367000000.0,5931567000.0,2310287000.0,2365892000.0,1373232000.0,2310287000.0,2310287000.0,3621280000.0,5931567000.0,2829199000.0,2248048000.0,-2470107000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2016.0,Q1,,2016-03-31,2017-04-27 14:56:44+00:00,424349000.0,748074000.0,495383000.0,-830696000.0,599708000.0,,2239336000.0,14393000.0,1401567000.0,1785427000.0,698316000.0,732667000.0,,1438754000.0,474273000.0,349859000.0,3542486000.0,300000000.0,5968945000.0,2475120000.0,2395957000.0,1234125000.0,2475120000.0,2475120000.0,3493825000.0,5968945000.0,2840321000.0,2259700000.0,-2476006000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,FY,,2017-12-31,2019-11-12 16:20:58+00:00,572166000.0,1124652000.0,792139000.0,-781786000.0,1079221000.0,,2249760000.0,9498000.0,1396669000.0,2873119000.0,600704000.0,785285000.0,,945951000.0,484126000.0,295665000.0,2169002000.0,250000000.0,6228147000.0,1247099000.0,3100242000.0,1623803000.0,1247099000.0,1247099000.0,4981048000.0,6228147000.0,2342620000.0,3357245000.0,-2389877000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q3,,2017-09-30,2017-10-26 16:08:35+00:00,713488000.0,1506145000.0,568845000.0,-862532000.0,181308000.0,,2234405000.0,32296000.0,1397642000.0,1886404000.0,989995000.0,821228000.0,,950655000.0,576327000.0,352711000.0,2460224000.0,982649000.0,6199684000.0,1439675000.0,3030159000.0,2297278000.0,1439675000.0,1439675000.0,4760009000.0,6199684000.0,2348297000.0,2462731000.0,-2392422000.0
Mattel Inc,MAT,549300VELLG24KHTJ564,63276,2017.0,Q2,,2017-06-30,2018-07-25 16:08:11+00:00,549319000.0,917652000.0,452032000.0,-881934000.0,275395000.0,,2251212000.0,4380000.0,1394464000.0,1885693000.0,935933000.0,807796000.0,,1462994000.0,452284000.0,373648000.0,3114931000.0,756769000.0,6167882000.0,2067405000.0,2502628000.0,1762500000.0,2067405000.0,2067405000.0,4100477000.0,6167882000.0,2857458000.0,2337977000.0,-2416804000.0
