company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q2,2016-04-03,2016-07-02,,,6200000.0,88800000.0,1600000.0,15500000.0,,-600000.0,-23200000.0,,3800000.0,-52600000.0,-95300000.0,162100000.0,-52600000.0,-95300000.0,162100000.0,13600000.0,143400000.0,143400000.0,20200000.0,18500000.0,-243200000.0,,-35500000.0,-20600000.0,-4000000.0,-35400000.0,167300000.0,1200000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q1,2016-01-03,2016-04-02,2017-04-20 11:16:45+00:00,,6100000.0,17700000.0,23900000.0,14900000.0,,800000.0,-29000000.0,,3600000.0,-49300000.0,-79600000.0,141600000.0,-49300000.0,-79600000.0,141600000.0,13500000.0,131300000.0,131300000.0,18300000.0,9900000.0,-234400000.0,,-35400000.0,-19500000.0,-4300000.0,-23100000.0,174100000.0,200000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2016.0,Q1TTM,2015-04-05,2016-04-02,,-11800000.0,24600000.0,188900000.0,51000000.0,58900000.0,,-1600000.0,-91900000.0,,-12100000.0,-250700000.0,-326500000.0,570700000.0,-250700000.0,-326500000.0,570700000.0,-8100000.0,508700000.0,508700000.0,70400000.0,44300000.0,-875300000.0,,-132400000.0,-81800000.0,-66700000.0,-83800000.0,638700000.0,3700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,FY,2017-01-01,2017-12-30,2020-02-13 16:42:10+00:00,-82900000.0,27600000.0,228100000.0,51200000.0,65600000.0,,,-167000000.0,,332900000.0,-256100000.0,-341400000.0,608500000.0,-256100000.0,-341400000.0,608500000.0,11000000.0,572200000.0,572200000.0,110100000.0,46200000.0,-890700000.0,,-169400000.0,-82000000.0,-177900000.0,-287900000.0,712700000.0,1500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q4,2017-10-01,2017-12-30,,,6900000.0,59800000.0,1500000.0,16900000.0,,-3400000.0,9100000.0,,-20400000.0,-136600000.0,-59000000.0,193500000.0,-136600000.0,-59000000.0,193500000.0,-5500000.0,133200000.0,133200000.0,27400000.0,10000000.0,-218200000.0,,-46400000.0,-24700000.0,-4500000.0,-75300000.0,183800000.0,100000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-18 11:11:40+00:00,-82900000.0,20700000.0,168300000.0,49700000.0,48700000.0,,3400000.0,-176100000.0,,353300000.0,-119500000.0,-282400000.0,415000000.0,-119500000.0,-282400000.0,415000000.0,16500000.0,439000000.0,439000000.0,82700000.0,36200000.0,-672500000.0,,-123000000.0,-57300000.0,-173400000.0,-212600000.0,528900000.0,1400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3TTM,2016-10-02,2017-09-30,,-243300000.0,26700000.0,239900000.0,51500000.0,64400000.0,,1500000.0,-211800000.0,,472700000.0,-88700000.0,-511700000.0,575500000.0,-88700000.0,-511700000.0,575500000.0,-23400000.0,588700000.0,588700000.0,107500000.0,45600000.0,-894000000.0,,-164200000.0,-75000000.0,-186200000.0,-256600000.0,698900000.0,1700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q3,2017-07-02,2017-09-30,,-2700000.0,7100000.0,68500000.0,24800000.0,16400000.0,,1200000.0,-88300000.0,,55500000.0,-29500000.0,-62100000.0,95500000.0,-29500000.0,-62100000.0,95500000.0,5100000.0,137100000.0,137100000.0,23200000.0,1600000.0,-213000000.0,,-40700000.0,-22900000.0,44200000.0,-90100000.0,176000000.0,500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-07-19 11:12:11+00:00,-80200000.0,13600000.0,99800000.0,24900000.0,32300000.0,,2200000.0,-87800000.0,,297800000.0,-90000000.0,-220300000.0,319500000.0,-90000000.0,-220300000.0,319500000.0,11400000.0,301900000.0,301900000.0,59500000.0,34600000.0,-459500000.0,,-82300000.0,-34400000.0,-217600000.0,-122500000.0,352900000.0,900000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2TTM,2016-07-03,2017-07-01,,-240600000.0,25500000.0,240600000.0,50400000.0,63300000.0,,100000.0,-187400000.0,,429900000.0,-104100000.0,-518800000.0,591900000.0,-104100000.0,-518800000.0,591900000.0,-30900000.0,586800000.0,586800000.0,103700000.0,48000000.0,-894500000.0,,-158900000.0,-68600000.0,-238700000.0,-184400000.0,683200000.0,1700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q2,2017-04-02,2017-07-01,,-70700000.0,6500000.0,85800000.0,900000.0,16300000.0,,900000.0,-74700000.0,,,-23400000.0,-138600000.0,127100000.0,-23400000.0,-138600000.0,127100000.0,-34000000.0,156800000.0,156800000.0,22200000.0,20500000.0,-231100000.0,,-41100000.0,-15800000.0,83900000.0,-86700000.0,179100000.0,-100000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q1,2017-01-01,2017-04-01,2018-04-19 11:17:46+00:00,-9500000.0,7100000.0,14000000.0,24000000.0,16000000.0,,1300000.0,-13100000.0,,297800000.0,-66600000.0,-81700000.0,192400000.0,-66600000.0,-81700000.0,192400000.0,45400000.0,145100000.0,145100000.0,37300000.0,14100000.0,-228400000.0,,-41200000.0,-18600000.0,-301500000.0,-35800000.0,173800000.0,1000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2017.0,Q1TTM,2016-04-03,2017-04-01,,-169900000.0,25200000.0,243600000.0,51100000.0,62500000.0,,-1400000.0,-135900000.0,,433700000.0,-133300000.0,-475500000.0,626900000.0,-133300000.0,-475500000.0,626900000.0,16700000.0,573400000.0,573400000.0,101700000.0,46000000.0,-906600000.0,,-153300000.0,-73400000.0,-326600000.0,-133100000.0,671400000.0,3000000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,FY,2017-12-31,2018-12-29,2020-02-13 16:42:10+00:00,-3000000.0,25300000.0,188000000.0,51500000.0,68800000.0,,,-131600000.0,,417100000.0,-502200000.0,-210200000.0,764500000.0,-502200000.0,-210200000.0,764500000.0,52100000.0,696200000.0,696200000.0,105800000.0,55500000.0,-864700000.0,,-192000000.0,-90900000.0,-498700000.0,-284100000.0,747700000.0,700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q4,2018-09-30,2018-12-29,,,6100000.0,39900000.0,1800000.0,16800000.0,,,-10100000.0,,20800000.0,-135100000.0,-60800000.0,215900000.0,-135100000.0,-60800000.0,215900000.0,21900000.0,179300000.0,179300000.0,23800000.0,1400000.0,-222500000.0,1900000.0,-53100000.0,-22400000.0,-4500000.0,-99700000.0,183700000.0,400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3YTD,2017-12-31,2018-09-29,2019-10-17 11:21:02+00:00,-3000000.0,19200000.0,148100000.0,49700000.0,52000000.0,,,-121500000.0,,396300000.0,-367100000.0,-149400000.0,548600000.0,-367100000.0,-149400000.0,548600000.0,30200000.0,516900000.0,516900000.0,82000000.0,54100000.0,-642200000.0,-1900000.0,-138900000.0,-68500000.0,-494200000.0,-184400000.0,564000000.0,300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3TTM,2017-10-01,2018-09-29,,-3000000.0,26100000.0,207900000.0,51200000.0,68900000.0,,-3400000.0,-112400000.0,,375900000.0,-503700000.0,-208400000.0,742100000.0,-503700000.0,-208400000.0,742100000.0,24700000.0,650100000.0,650100000.0,109400000.0,64100000.0,-860400000.0,-1900000.0,-185300000.0,-93200000.0,-498700000.0,-259700000.0,747800000.0,400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q3,2018-07-01,2018-09-29,,,6200000.0,50700000.0,21900000.0,17000000.0,,,-85400000.0,,900000.0,-71300000.0,-48600000.0,129800000.0,-71300000.0,-48600000.0,129800000.0,9900000.0,167400000.0,167400000.0,24600000.0,25800000.0,-202600000.0,,-46100000.0,-29900000.0,33800000.0,-85700000.0,184100000.0,-200000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2YTD,2017-12-31,2018-06-30,2019-07-18 11:16:43+00:00,-3000000.0,13000000.0,97400000.0,27800000.0,35000000.0,,,-36100000.0,,395400000.0,-295800000.0,-100800000.0,418800000.0,-295800000.0,-100800000.0,418800000.0,20300000.0,349500000.0,349500000.0,57400000.0,28300000.0,-439600000.0,-1900000.0,-92800000.0,-38600000.0,-528000000.0,-98700000.0,379900000.0,500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2TTM,2017-07-02,2018-06-30,,-5700000.0,27000000.0,225700000.0,54100000.0,68300000.0,,-2200000.0,-115300000.0,,430500000.0,-461900000.0,-221900000.0,707800000.0,-461900000.0,-221900000.0,707800000.0,19900000.0,619800000.0,619800000.0,108000000.0,39900000.0,-870800000.0,-1900000.0,-179900000.0,-86200000.0,-488300000.0,-264100000.0,739700000.0,1100000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q2,2018-04-01,2018-06-30,,,6400000.0,86000000.0,1500000.0,17600000.0,,,-45000000.0,,,-105300000.0,-63700000.0,186900000.0,-105300000.0,-63700000.0,186900000.0,14800000.0,182700000.0,182700000.0,25200000.0,16800000.0,-234000000.0,-3100000.0,-46300000.0,-20600000.0,-20600000.0,-55200000.0,190800000.0,100000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q1,2017-12-31,2018-03-31,2019-04-18 11:12:06+00:00,-3000000.0,6600000.0,11400000.0,26300000.0,17400000.0,,,8900000.0,,395400000.0,-190500000.0,-37100000.0,231900000.0,-190500000.0,-37100000.0,231900000.0,5500000.0,166800000.0,166800000.0,32200000.0,11500000.0,-205600000.0,1200000.0,-46500000.0,-18000000.0,-507400000.0,-43500000.0,189100000.0,400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2018.0,Q1TTM,2017-04-02,2018-03-31,,-76400000.0,27100000.0,225500000.0,53500000.0,67000000.0,,-1300000.0,-145000000.0,,430500000.0,-380000000.0,-296800000.0,648000000.0,-380000000.0,-296800000.0,648000000.0,-28900000.0,593900000.0,593900000.0,105000000.0,43600000.0,-867900000.0,1200000.0,-174700000.0,-81400000.0,-383800000.0,-295600000.0,728000000.0,900000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q4,2019-09-29,2019-12-28,,300000.0,6000000.0,50700000.0,1500000.0,17900000.0,,,-25400000.0,,-29300000.0,-139200000.0,-41400000.0,196700000.0,-139200000.0,-41400000.0,196700000.0,16500000.0,175000000.0,175000000.0,23200000.0,25200000.0,-210700000.0,400000.0,-59000000.0,-21600000.0,-4900000.0,-71200000.0,189200000.0,1400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,FY,2018-12-30,2019-12-28,2020-02-13 16:42:10+00:00,-38600000.0,22300000.0,191200000.0,46300000.0,70100000.0,,,-221900000.0,,17600000.0,-409400000.0,-222100000.0,674600000.0,-409400000.0,-222100000.0,674600000.0,43100000.0,711200000.0,711200000.0,92900000.0,51400000.0,-840100000.0,,-216600000.0,-99400000.0,-23400000.0,-238400000.0,754300000.0,1700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q3TTM,2018-09-30,2019-09-28,,-38900000.0,22400000.0,180400000.0,46600000.0,69000000.0,,,-206600000.0,,67700000.0,-405300000.0,-241500000.0,693800000.0,-405300000.0,-241500000.0,693800000.0,48500000.0,715500000.0,715500000.0,93500000.0,27600000.0,-851900000.0,1500000.0,-210700000.0,-100200000.0,-23000000.0,-266900000.0,748800000.0,700000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q3,2019-06-30,2019-09-28,,-29600000.0,5500000.0,48300000.0,21400000.0,17400000.0,,,-82900000.0,,46900000.0,-49500000.0,-76800000.0,131100000.0,-49500000.0,-76800000.0,131100000.0,3500000.0,169200000.0,169200000.0,21900000.0,1600000.0,-199100000.0,-1300000.0,-52300000.0,-29600000.0,14000000.0,-59700000.0,181600000.0,-100000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q3YTD,2018-12-30,2019-09-28,2019-10-17 11:21:02+00:00,-38900000.0,16300000.0,140500000.0,44800000.0,52200000.0,,,-196500000.0,,46900000.0,-270200000.0,-180700000.0,477900000.0,-270200000.0,-180700000.0,477900000.0,26600000.0,536200000.0,536200000.0,69700000.0,26200000.0,-629400000.0,-400000.0,-157600000.0,-77800000.0,-18500000.0,-167200000.0,565100000.0,300000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2TTM,2018-07-01,2019-06-29,,-9300000.0,23100000.0,182800000.0,47100000.0,68600000.0,,,-209100000.0,,21700000.0,-427100000.0,-213300000.0,692500000.0,-427100000.0,-213300000.0,692500000.0,54900000.0,713700000.0,713700000.0,96200000.0,51800000.0,-855400000.0,2800000.0,-204500000.0,-100500000.0,-3200000.0,-292900000.0,751300000.0,600000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2,2019-03-31,2019-06-29,,-8000000.0,5400000.0,73800000.0,1800000.0,17600000.0,,,-85100000.0,,,-73100000.0,-65200000.0,145500000.0,-73100000.0,-65200000.0,145500000.0,7600000.0,184900000.0,184900000.0,22700000.0,19800000.0,-221000000.0,400000.0,-52500000.0,-28000000.0,19700000.0,-60100000.0,191600000.0,200000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q2YTD,2018-12-30,2019-06-29,2019-07-18 11:16:43+00:00,-9300000.0,10800000.0,92200000.0,23400000.0,34800000.0,,,-113600000.0,,0.0,-220700000.0,-103900000.0,346800000.0,-220700000.0,-103900000.0,346800000.0,23100000.0,367000000.0,367000000.0,47800000.0,24600000.0,-430300000.0,900000.0,-105300000.0,-48200000.0,-32500000.0,-107500000.0,383500000.0,400000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q1,2018-12-30,2019-03-30,2020-04-21 11:14:18+00:00,-1300000.0,5400000.0,18400000.0,21600000.0,17200000.0,,,-28500000.0,,,-147600000.0,-38700000.0,201300000.0,-147600000.0,-38700000.0,201300000.0,15500000.0,182100000.0,182100000.0,25100000.0,4800000.0,-209300000.0,500000.0,-52800000.0,-20200000.0,-52200000.0,-47400000.0,191900000.0,200000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2019.0,Q1TTM,2018-04-01,2019-03-30,,-1300000.0,24100000.0,195000000.0,46800000.0,68600000.0,,,-169000000.0,,21700000.0,-459300000.0,-211800000.0,733900000.0,-459300000.0,-211800000.0,733900000.0,62100000.0,711500000.0,711500000.0,98700000.0,48800000.0,-868400000.0,-700000.0,-198300000.0,-93100000.0,-43500000.0,-288000000.0,750500000.0,500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2020.0,Q1TTM,2019-03-31,2020-03-28,,-43400000.0,22600000.0,187900000.0,45400000.0,71000000.0,,,-168300000.0,,17600000.0,-418900000.0,-233200000.0,686700000.0,-418900000.0,-233200000.0,686700000.0,28900000.0,671100000.0,671100000.0,90300000.0,48100000.0,-848000000.0,-5700000.0,-222800000.0,-96400000.0,-20300000.0,-241500000.0,753100000.0,1500000.0
Snap-On Inc,SNA,HHWAT5TDOYZMM26KKQ73,91440,2020.0,Q1,2019-12-29,2020-03-28,2020-04-21 11:14:18+00:00,-6100000.0,5700000.0,15100000.0,20700000.0,18100000.0,,,25100000.0,,,-157100000.0,-49800000.0,213400000.0,-157100000.0,-49800000.0,213400000.0,1300000.0,142000000.0,142000000.0,22500000.0,1500000.0,-217200000.0,-5200000.0,-59000000.0,-17200000.0,-49100000.0,-50500000.0,190700000.0,0.0
