company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Public Storage,PSA,,1393311,2008.0,FY,,2008-12-31,2010-02-26 21:48:46+00:00,-31931000.0,680701000.0,,5606922000.0,552361000.0,174634000.0,52005000.0,643811000.0,7821889000.0,358109000.0,654455000.0,0.0,212353000.0,12777000.0,-290323000.0,,9936045000.0,5284668000.0,8708995000.0,9067104000.0,856164000.0,9936045000.0,3424327000.0,
Public Storage,PSA,,1393311,2009.0,Q3,,2009-09-30,2009-11-06 19:07:29+00:00,-12275000.0,670928000.0,,5694207000.0,571783000.0,174634000.0,39366000.0,521662000.0,7633972000.0,134336000.0,718692000.0,0.0,236461000.0,12810000.0,-177603000.0,,9809375000.0,5504329000.0,8904106000.0,9038442000.0,758123000.0,9809375000.0,3399777000.0,
Public Storage,PSA,,1393311,2009.0,Q2,,2009-06-30,2009-08-10 16:50:16+00:00,-18090000.0,584860000.0,,5690038000.0,550499000.0,174634000.0,40511000.0,524440000.0,7695141000.0,133834000.0,658191000.0,0.0,219697000.0,12872000.0,-258732000.0,,9703836000.0,5413216000.0,8812993000.0,8946827000.0,744137000.0,9703836000.0,3399777000.0,
Public Storage,PSA,,1393311,2010.0,FY,,2010-12-31,2012-02-24 19:24:54+00:00,-15773000.0,456252000.0,,5532754000.0,495229000.0,,216725000.0,568417000.0,7532816000.0,32336000.0,692032000.0,,205769000.0,,-236410000.0,,9495333000.0,5280571000.0,8676598000.0,8708934000.0,774186000.0,9495333000.0,3396027000.0,102279000.0
Public Storage,PSA,,1393311,2010.0,Q2,,2010-06-30,2010-08-06 20:53:53+00:00,-35251000.0,474336000.0,,5516349000.0,477031000.0,174634000.0,50062000.0,593275000.0,7618396000.0,132938000.0,680166000.0,,231759000.0,13151000.0,-272485000.0,,9569513000.0,5208613000.0,8598390000.0,8731328000.0,825034000.0,9569513000.0,3389777000.0,94888000.0
Public Storage,PSA,,1393311,2010.0,Q1,,2010-03-31,2010-05-07 19:00:07+00:00,-24779000.0,719982000.0,,5504023000.0,527243000.0,174634000.0,37364000.0,516132000.0,7487539000.0,132428000.0,702518000.0,205366000.0,201416000.0,13106000.0,-202998000.0,,9744471000.0,5276246000.0,8676023000.0,8808451000.0,922914000.0,9744471000.0,3399777000.0,95191000.0
Public Storage,PSA,,1393311,2011.0,FY,,2011-12-31,2013-02-25 21:39:21+00:00,-23014000.0,139008000.0,0.0,5459530000.0,402693000.0,,209833000.0,398314000.0,7379197000.0,22718000.0,801831000.0,,210966000.0,,-259578000.0,,8932562000.0,5176938000.0,8288209000.0,8310927000.0,609280000.0,8932562000.0,3111271000.0,
Public Storage,PSA,,1393311,2011.0,Q3,,2011-09-30,2011-11-04 19:29:18+00:00,-15218000.0,160733000.0,,5449935000.0,466349000.0,,211425000.0,418851000.0,7437313000.0,24152000.0,809723000.0,,244462000.0,,-265226000.0,,9085543000.0,5169491000.0,8385762000.0,8409914000.0,663313000.0,9085543000.0,3216271000.0,
Public Storage,PSA,,1393311,2011.0,Q2,,2011-06-30,2011-08-05 19:57:17+00:00,1666000.0,144487000.0,,5535690000.0,630606000.0,174634000.0,33958000.0,449519000.0,7464019000.0,29429000.0,824632000.0,,227869000.0,12325000.0,-237689000.0,,9272336000.0,5299667000.0,8553194000.0,8582623000.0,677388000.0,9272336000.0,3253527000.0,
Public Storage,PSA,,1393311,2011.0,Q1,,2011-03-31,2011-05-06 20:19:47+00:00,-678000.0,145105000.0,,5546176000.0,871777000.0,174634000.0,35866000.0,461882000.0,7493647000.0,33013000.0,714492000.0,,210769000.0,12292000.0,-223960000.0,,9435521000.0,5321538000.0,8717565000.0,8750578000.0,672651000.0,9435521000.0,3396027000.0,
Public Storage,PSA,,1393311,2012.0,FY,,2012-12-31,2014-02-25 21:07:01+00:00,-1005000.0,17239000.0,0.0,5536735000.0,410995000.0,,209374000.0,468828000.0,7331932000.0,29108000.0,823863000.0,,201711000.0,,-279474000.0,,8793403000.0,5256256000.0,8093756000.0,8122864000.0,670539000.0,8793403000.0,2837500000.0,
Public Storage,PSA,,1393311,2012.0,Q3,,2012-09-30,2012-11-08 20:39:46+00:00,-15371000.0,535752000.0,0.0,5428687000.0,399794000.0,,210148000.0,347943000.0,7330706000.0,29520000.0,811720000.0,367325000.0,242706000.0,,-312690000.0,,9288120000.0,5100626000.0,8300626000.0,8330146000.0,957974000.0,9288120000.0,3200000000.0,
Public Storage,PSA,,1393311,2012.0,Q2,,2012-06-30,2012-08-03 20:11:47+00:00,-27433000.0,438475000.0,0.0,5431736000.0,391146000.0,,212419000.0,368728000.0,7343775000.0,30161000.0,793132000.0,415625000.0,226825000.0,,-339020000.0,,9178947000.0,5065283000.0,8137608000.0,8167769000.0,1011178000.0,9178947000.0,3072325000.0,
Public Storage,PSA,,1393311,2012.0,Q1,,2012-03-31,2012-05-04 18:24:51+00:00,-11950000.0,620079000.0,,5430196000.0,414833000.0,,211278000.0,372979000.0,7349109000.0,22206000.0,811013000.0,476634000.0,212766000.0,,-296969000.0,,9406312000.0,5121277000.0,8321727000.0,8343933000.0,1062379000.0,9406312000.0,3200450000.0,
Public Storage,PSA,,1393311,2013.0,FY,,2013-12-31,2015-02-24 21:54:55+00:00,-500000.0,19169000.0,0.0,5548212000.0,428139000.0,,246854000.0,139053000.0,8239778000.0,27125000.0,942326000.0,,218358000.0,,-318482000.0,700000000.0,9876266000.0,5229230000.0,8791730000.0,8818855000.0,1057411000.0,9876266000.0,3562500000.0,
Public Storage,PSA,,1393311,2013.0,Q3,,2013-09-30,2013-11-05 20:27:16+00:00,-4481000.0,56965000.0,0.0,5542815000.0,420441000.0,,217023000.0,100118000.0,7574692000.0,27845000.0,880819000.0,,243033000.0,,-321890000.0,,9149940000.0,5216444000.0,8778944000.0,8806789000.0,343151000.0,9149940000.0,3562500000.0,
Public Storage,PSA,,1393311,2013.0,Q2,,2013-06-30,2013-08-02 19:31:36+00:00,-22522000.0,410910000.0,0.0,5534913000.0,404526000.0,,205228000.0,111688000.0,7267122000.0,28101000.0,806812000.0,,218703000.0,,-338785000.0,,9094598000.0,5173606000.0,8736106000.0,8764207000.0,330391000.0,9094598000.0,3562500000.0,
Public Storage,PSA,,1393311,2013.0,Q1,,2013-03-31,2013-05-09 21:07:45+00:00,-20889000.0,398252000.0,0.0,5515936000.0,398565000.0,,207004000.0,142419000.0,7292339000.0,28440000.0,805391000.0,,205129000.0,,-331984000.0,,9101551000.0,5163063000.0,8725563000.0,8754003000.0,347548000.0,9101551000.0,3562500000.0,
Public Storage,PSA,,1393311,2014.0,FY,,2014-12-31,2016-02-26 20:52:15+00:00,-48156000.0,187712000.0,0.0,5578775000.0,,,228632000.0,64364000.0,8485288000.0,26375000.0,917044000.0,,247141000.0,,-374823000.0,,9818676000.0,5155796000.0,9480796000.0,9507171000.0,311505000.0,9818676000.0,4325000000.0,
Public Storage,PSA,,1393311,2014.0,Q3,,2014-09-30,2014-11-04 16:59:08+00:00,-27895000.0,98252000.0,0.0,5576988000.0,,,229984000.0,71632000.0,8352595000.0,25945000.0,943637000.0,,260461000.0,,-417663000.0,,9624468000.0,5131430000.0,9266430000.0,9292375000.0,332093000.0,9624468000.0,4135000000.0,
Public Storage,PSA,,1393311,2014.0,Q2,,2014-06-30,2014-08-04 21:01:20+00:00,-4568000.0,387983000.0,0.0,5563181000.0,207928000.0,,225097000.0,74987000.0,8167043000.0,26247000.0,958406000.0,,237985000.0,,-408375000.0,322000000.0,9946457000.0,5150238000.0,9285238000.0,9311485000.0,634972000.0,9946457000.0,4135000000.0,
Public Storage,PSA,,1393311,2014.0,Q1,,2014-03-31,2014-05-02 20:39:19+00:00,-15000.0,101112000.0,0.0,5561428000.0,209557000.0,,232273000.0,88150000.0,8184928000.0,26423000.0,954712000.0,,222608000.0,,-385512000.0,372000000.0,9682582000.0,5175901000.0,8973401000.0,8999824000.0,682758000.0,9682582000.0,3797500000.0,
Public Storage,PSA,,1393311,2015.0,FY,,2015-12-31,2017-02-28 19:55:07+00:00,-68548000.0,104285000.0,0.0,5618799000.0,,,211458000.0,319016000.0,8557713000.0,26997000.0,904776000.0,,261578000.0,,-434610000.0,,9778232000.0,5115641000.0,9170641000.0,9197638000.0,580594000.0,9778232000.0,4055000000.0,
Public Storage,PSA,,1393311,2015.0,Q3,,2015-09-30,2015-11-04 19:58:46+00:00,-67437000.0,35668000.0,0.0,5608950000.0,,,212976000.0,55725000.0,8500381000.0,26490000.0,905790000.0,125000000.0,295482000.0,,-444395000.0,,9654815000.0,5097118000.0,9152118000.0,9178608000.0,476207000.0,9654815000.0,4055000000.0,
Public Storage,PSA,,1393311,2015.0,Q2,,2015-06-30,2015-08-04 20:24:43+00:00,-61523000.0,20256000.0,0.0,5589162000.0,,,216312000.0,58683000.0,8496972000.0,26292000.0,901218000.0,,270414000.0,,-428270000.0,,9634758000.0,5099369000.0,9279369000.0,9305661000.0,329097000.0,9634758000.0,4180000000.0,
Public Storage,PSA,,1393311,2015.0,Q1,,2015-03-31,2015-05-05 19:51:54+00:00,-78572000.0,152797000.0,0.0,5575372000.0,,,221330000.0,58657000.0,8481398000.0,26026000.0,916492000.0,145000000.0,264439000.0,,-398905000.0,,9772017000.0,5097895000.0,9277895000.0,9303921000.0,468096000.0,9772017000.0,4180000000.0,
Public Storage,PSA,,1393311,2016.0,FY,,2016-12-31,2018-02-28 19:22:26+00:00,-95106000.0,183688000.0,0.0,5627097000.0,,,212719000.0,390749000.0,8922576000.0,29744000.0,811355000.0,,297935000.0,,-487581000.0,,10130338000.0,5044410000.0,9411910000.0,9441654000.0,688684000.0,10130338000.0,4367500000.0,
Public Storage,PSA,,1393311,2016.0,Q3,,2016-09-30,2016-11-02 20:45:46+00:00,-83667000.0,57213000.0,0.0,5620148000.0,,,212548000.0,430892000.0,8780732000.0,29487000.0,815276000.0,,345734000.0,,-494325000.0,,9865769000.0,5042156000.0,9059656000.0,9089143000.0,776626000.0,9865769000.0,4017500000.0,
Public Storage,PSA,,1393311,2016.0,Q2,,2016-06-30,2016-08-04 21:12:02+00:00,-78991000.0,260124000.0,0.0,5616156000.0,,,213396000.0,436835000.0,8734340000.0,29280000.0,789277000.0,487500000.0,305769000.0,,-491912000.0,,9997137000.0,5045253000.0,8737753000.0,8767033000.0,1230104000.0,9997137000.0,3692500000.0,
Public Storage,PSA,,1393311,2016.0,Q1,,2016-03-31,2016-05-05 21:17:56+00:00,-67773000.0,305705000.0,0.0,5613400000.0,,,212506000.0,336664000.0,8642900000.0,28747000.0,903236000.0,375000000.0,275170000.0,,-476861000.0,,10064347000.0,5068766000.0,9048766000.0,9077513000.0,986834000.0,10064347000.0,3980000000.0,
Public Storage,PSA,,1393311,2017.0,FY,,2017-12-31,2019-02-27 06:24:28+00:00,-75064000.0,433376000.0,0.0,5665784000.0,,,214957000.0,1431322000.0,9230099000.0,24360000.0,854460000.0,,337201000.0,,-675711000.0,,10732892000.0,4915009000.0,8940009000.0,8964369000.0,1768523000.0,10732892000.0,4025000000.0,
Public Storage,PSA,,1393311,2017.0,Q3,,2017-09-30,2017-10-31 19:13:28+00:00,-74873000.0,694233000.0,0.0,5648423000.0,,,205868000.0,1425854000.0,9006048000.0,23230000.0,859545000.0,,380420000.0,,-662360000.0,,10765694000.0,4911190000.0,8936190000.0,8959420000.0,1806274000.0,10765694000.0,4025000000.0,
Public Storage,PSA,,1393311,2017.0,Q2,,2017-06-30,2017-07-28 21:09:55+00:00,-82143000.0,358266000.0,0.0,5643154000.0,,,207203000.0,420778000.0,8959642000.0,22939000.0,840616000.0,460000000.0,322923000.0,,-609424000.0,,10365727000.0,4951587000.0,9139087000.0,9162026000.0,1203701000.0,10365727000.0,4187500000.0,
Public Storage,PSA,,1393311,2017.0,Q1,,2017-03-31,2017-05-03 20:57:21+00:00,-92225000.0,120859000.0,0.0,5641712000.0,,,209593000.0,395862000.0,8929697000.0,29993000.0,823762000.0,,294542000.0,,-553473000.0,,10083911000.0,4996014000.0,9363514000.0,9393507000.0,690404000.0,10083911000.0,4367500000.0,
Public Storage,PSA,,1393311,2018.0,FY,,2018-12-31,2020-02-25 16:08:30+00:00,-64060000.0,361218000.0,0.0,5735898000.0,,,209856000.0,1412283000.0,9442111000.0,25250000.0,915085000.0,,371259000.0,,-577360000.0,,10928270000.0,5094478000.0,9119478000.0,9144728000.0,1783542000.0,10928270000.0,4025000000.0,
Public Storage,PSA,,1393311,2018.0,Q3,,2018-09-30,2018-10-30 17:15:14+00:00,-84339000.0,432525000.0,0.0,5714714000.0,,,209317000.0,1417945000.0,9348350000.0,24931000.0,757748000.0,,409973000.0,,-760284000.0,,10747940000.0,4870091000.0,8895091000.0,8920022000.0,1827918000.0,10747940000.0,4025000000.0,
Public Storage,PSA,,1393311,2018.0,Q2,,2018-06-30,2018-08-01 16:38:12+00:00,-84601000.0,338419000.0,0.0,5690472000.0,,,207390000.0,1420834000.0,9254989000.0,24986000.0,892164000.0,,351336000.0,,-735065000.0,,10692962000.0,4870806000.0,8895806000.0,8920792000.0,1772170000.0,10692962000.0,4025000000.0,
Public Storage,PSA,,1393311,2018.0,Q1,,2018-03-31,2018-05-02 21:45:19+00:00,-70851000.0,363030000.0,0.0,5672660000.0,,,210733000.0,1442911000.0,9235022000.0,24787000.0,876735000.0,,326819000.0,,-735806000.0,,10685520000.0,4866003000.0,8891003000.0,8915790000.0,1769730000.0,10685520000.0,4025000000.0,
Public Storage,PSA,,1393311,2019.0,FY,,2019-12-31,2020-04-30 16:06:35+00:00,-64890000.0,409743000.0,0.0,5728376000.0,,,205936000.0,1902493000.0,9807605000.0,16756000.0,942160000.0,,383284000.0,,-665575000.0,,11365444000.0,4997911000.0,9062911000.0,9079667000.0,2285777000.0,11365444000.0,4065000000.0,
Public Storage,PSA,,1393311,2019.0,Q3,,2019-09-30,2019-10-29 20:16:38+00:00,-78513000.0,541357000.0,0.0,5736620000.0,,,211476000.0,1892435000.0,9718516000.0,14829000.0,942512000.0,287500000.0,444962000.0,,-650222000.0,,11413861000.0,5007885000.0,8774135000.0,8788964000.0,2624897000.0,11413861000.0,3766250000.0,
Public Storage,PSA,,1393311,2019.0,Q2,,2019-06-30,2019-07-30 17:29:52+00:00,-67549000.0,360331000.0,0.0,5747374000.0,,,210178000.0,1908110000.0,9598487000.0,25576000.0,944295000.0,,410671000.0,,-648391000.0,,11113291000.0,5031434000.0,8768934000.0,8794510000.0,2318781000.0,11113291000.0,3737500000.0,
Public Storage,PSA,,1393311,2019.0,Q1,,2019-03-31,2019-05-01 16:50:56+00:00,-65971000.0,217973000.0,0.0,5726121000.0,,,210459000.0,1406150000.0,9495670000.0,24800000.0,950914000.0,,374245000.0,,-615329000.0,,10875016000.0,5044821000.0,9069821000.0,9094621000.0,1780395000.0,10875016000.0,4025000000.0,
Public Storage,PSA,,1393311,2020.0,Q1,,2020-03-31,2020-04-30 16:06:35+00:00,-78005000.0,718427000.0,0.0,5727309000.0,,,209440000.0,2438668000.0,9959530000.0,17130000.0,938524000.0,,357045000.0,,-701226000.0,,11825921000.0,4948078000.0,9013078000.0,9030208000.0,2795713000.0,11825921000.0,4065000000.0,
